scope,minutes,arm,period,feature,n,top_n,descriptive_auc,top_decile_gross_bp,top_decile_net_bp,top_decile_win_rate,top_decile_excess_bp
binance,240,focus_3r,full,relative_volume,535,54,0.447061191626409,-331.78525249221434,-351.78525249221445,0.14814814814814814,-1755.8163943954005
binance,240,focus_3r,full,tr_expansion,535,54,0.45539142821751516,-215.6525107307484,-235.6525107307484,0.2222222222222222,-1478.0901338997528
binance,240,focus_3r,full,momentum10,535,54,0.48327759197324416,112.89350397535503,92.89350397535502,0.3888888888888889,-1224.454102445678
binance,240,focus_3r,full,near_zero_bars,535,54,0.5482704694661217,155.3890876723242,135.3890876723242,0.3888888888888889,-1105.2622607685282
binance,240,focus_3r,full,prior24h_return,535,54,0.4493682645856559,-459.3311021854045,-479.3311021854045,0.12962962962962962,-1265.8374089045624
binance,240,focus_3r,full,six_ma_width_atr,535,54,0.4669732441471572,25.53722262309688,5.537222623096858,0.25925925925925924,-575.7411202517814
binance,240,focus_3r,first31,relative_volume,228,23,0.44850369218810726,-577.752454613882,-597.752454613882,0.043478260869565216,-2284.6553479563654
binance,240,focus_3r,first31,tr_expansion,228,23,0.4957248348231636,-376.65294665141033,-396.65294665141033,0.13043478260869565,-2001.2396195138863
binance,240,focus_3r,first31,momentum10,228,23,0.4783326855810338,-66.98611096154788,-86.98611096154788,0.2608695652173913,-1296.3607367737898
binance,240,focus_3r,first31,near_zero_bars,228,23,0.5796249514185775,-40.067783896491335,-60.06778389649137,0.2608695652173913,-1180.3763360283099
binance,240,focus_3r,first31,prior24h_return,228,23,0.43179168286047415,-478.5168067928334,-498.5168067928334,0.08695652173913043,-1750.5747873358994
binance,240,focus_3r,first31,six_ma_width_atr,228,23,0.5630586863583366,-48.66720386313686,-68.6672038631369,0.21739130434782608,-762.448278065614
binance,240,focus_3r,last30,relative_volume,307,31,0.45002215330084183,-170.8725474363524,-190.8725474363524,0.22580645161290322,-1075.8805969598748
binance,240,focus_3r,last30,tr_expansion,307,31,0.43322995126273817,-198.6886857565705,-218.6886857565705,0.22580645161290322,-1060.0143060991797
binance,240,focus_3r,last30,momentum10,307,31,0.49455028799291095,258.42873248091126,238.42873248091124,0.4838709677419355,-1170.5241266995945
binance,240,focus_3r,last30,near_zero_bars,307,31,0.5301284891448826,171.86136992160797,151.86136992160795,0.45161290322580644,-1113.146123919065
binance,240,focus_3r,last30,prior24h_return,307,31,0.45223748338502434,-439.90213535513,-459.90213535513004,0.16129032258064516,-930.2499930674829
binance,240,focus_3r,last30,six_ma_width_atr,307,31,0.4303943287549845,208.04343821432283,188.04343821432283,0.3548387096774194,-351.7940463365514
binance,240,dense_sma60,full,relative_volume,4688,469,0.47283906249428953,-301.26661081280804,-321.26661081280804,0.14285714285714285,-776.3912663391516
binance,240,dense_sma60,full,tr_expansion,4688,469,0.4626319501887657,-205.19731455848742,-225.19731455848745,0.17484008528784648,-744.6776753627204
binance,240,dense_sma60,full,momentum10,4688,469,0.5282473603871066,112.01352692843886,92.01352692843886,0.26439232409381663,-746.6843989070189
binance,240,dense_sma60,full,near_zero_bars,4688,469,0.47925307513227,26.219338340333774,6.219338340333761,0.24307036247334754,-450.41187429148874
binance,240,dense_sma60,full,prior24h_return,4688,469,0.5115165942019275,-131.32853714404314,-151.32853714404314,0.20042643923240938,-1364.5072902927445
binance,240,dense_sma60,full,six_ma_width_atr,4688,469,0.5163274082394175,2.220164241669959,-17.77983575833004,0.24307036247334754,-444.22978418204116
binance,240,dense_sma60,first31,relative_volume,1776,178,0.42937898677851494,-489.5465793451116,-509.5465793451117,0.09550561797752809,-744.3619123742403
binance,240,dense_sma60,first31,tr_expansion,1776,178,0.4457439633983765,-327.5291138701304,-347.52911387013035,0.11797752808988764,-603.4022985273599
binance,240,dense_sma60,first31,momentum10,1776,178,0.5259153206563019,-40.34021329629803,-60.34021329629802,0.16853932584269662,-367.60059099166523
binance,240,dense_sma60,first31,near_zero_bars,1776,178,0.4628079915934567,-9.425089549509435,-29.425089549509455,0.1853932584269663,-241.6692137903364
binance,240,dense_sma60,first31,prior24h_return,1776,178,0.5084356704509555,172.03878457352633,152.03878457352633,0.1797752808988764,-1805.9402969941207
binance,240,dense_sma60,first31,six_ma_width_atr,1776,178,0.44834748240608174,-121.32159496187019,-141.32159496187023,0.15730337078651685,-271.9191556752361
binance,240,dense_sma60,last30,relative_volume,2912,292,0.49963442929092866,-276.3905699682314,-296.39056996823143,0.1815068493150685,-949.2373170825006
binance,240,dense_sma60,last30,tr_expansion,2912,292,0.4733421990832437,-83.35145637008881,-103.35145637008881,0.22945205479452055,-809.3666958714988
binance,240,dense_sma60,last30,momentum10,2912,292,0.5173459340161847,184.77500583904387,164.77500583904387,0.3150684931506849,-1060.186722802217
binance,240,dense_sma60,last30,near_zero_bars,2912,292,0.4996811159526908,34.5884061390663,14.588406139066286,0.3047945205479452,-663.7133356977731
binance,240,dense_sma60,last30,prior24h_return,2912,292,0.4872981155565616,-233.05401790566518,-253.05401790566518,0.21575342465753425,-1087.694067320938
binance,240,dense_sma60,last30,six_ma_width_atr,2912,292,0.5681840303321827,162.31798289272083,142.3179828927208,0.3356164383561644,-696.9726861746224
binance,240,pullback_sma60,full,relative_volume,3269,327,0.4964891022354787,-158.75530695189147,-178.75530695189147,0.21712538226299694,-549.2500533584735
binance,240,pullback_sma60,full,tr_expansion,3269,327,0.5046092184368738,-91.78608209368447,-111.78608209368448,0.25382262996941896,-629.4365473705982
binance,240,pullback_sma60,full,momentum10,3269,327,0.5659199536022951,-99.38188988216416,-119.38188988216417,0.25688073394495414,-893.1658162667179
binance,240,pullback_sma60,full,near_zero_bars,3269,327,0.4871406896480299,26.15817268021318,6.158172680213183,0.19877675840978593,-140.01011996216505
binance,240,pullback_sma60,full,prior24h_return,3269,327,0.5084551532004578,291.6209947140038,271.6209947140038,0.25382262996941896,-380.5659259559443
binance,240,pullback_sma60,full,six_ma_width_atr,3269,327,0.4870505869620378,-20.38114406671965,-40.38114406671966,0.19877675840978593,-388.1245887429589
binance,240,pullback_sma60,first31,relative_volume,1088,109,0.46291669710473127,-352.93750091111195,-372.9375009111121,0.1651376146788991,-243.11014001598605
binance,240,pullback_sma60,first31,tr_expansion,1088,109,0.48774441765894755,-362.2888407690534,-382.2888407690534,0.1743119266055046,-317.87993372290026
binance,240,pullback_sma60,first31,momentum10,1088,109,0.520749019894319,-121.43888046161472,-141.43888046161473,0.1834862385321101,-942.5809399196704
binance,240,pullback_sma60,first31,near_zero_bars,1088,109,0.4646285338593031,-51.61952151566645,-71.61952151566649,0.13761467889908258,-138.64081428209192
binance,240,pullback_sma60,first31,prior24h_return,1088,109,0.49372732364185357,694.2134280542813,674.2134280542813,0.28440366972477066,-636.0516631014791
binance,240,pullback_sma60,first31,six_ma_width_atr,1088,109,0.4238537024861811,-9.08474458896823,-29.08474458896825,0.1651376146788991,-233.35752167994644
binance,240,pullback_sma60,last30,relative_volume,2181,219,0.5119020715630885,-34.07704078124201,-54.077040781242,0.2465753424657534,-715.1686278715704
binance,240,pullback_sma60,last30,tr_expansion,2181,219,0.5131221822747246,63.963076947390945,43.963076947390945,0.3013698630136986,-702.0836856823098
binance,240,pullback_sma60,last30,momentum10,2181,219,0.5874165382639959,-111.20978319558115,-131.2097831955812,0.2785388127853881,-815.3590389952112
binance,240,pullback_sma60,last30,near_zero_bars,2181,219,0.4993505678251441,53.199553009033885,33.19955300903388,0.2694063926940639,-583.4672094823866
binance,240,pullback_sma60,last30,prior24h_return,2181,219,0.5165633738515094,87.7592837575047,67.7592837575047,0.2420091324200913,-249.07697523131145
binance,240,pullback_sma60,last30,six_ma_width_atr,2181,219,0.5226650687667637,150.31881174832446,130.31881174832444,0.273972602739726,-323.8052099857236
binance,240,young_breakout_sma20,full,relative_volume,30,3,0.44,3738.5793352073747,3718.5793352073747,0.3333333333333333,3890.259121561579
binance,240,young_breakout_sma20,full,tr_expansion,30,3,0.32,-597.7283653250024,-617.7283653250024,0.0,-314.9410136745101
binance,240,young_breakout_sma20,full,momentum10,30,3,0.44,-692.2527552729679,-712.2527552729679,0.0,-531.4878727280689
binance,240,young_breakout_sma20,full,near_zero_bars,30,3,0.5,-655.3689549821117,-675.3689549821117,0.0,-345.5534035792943
binance,240,young_breakout_sma20,full,prior24h_return,30,3,0.715,1071.4794129052598,1051.4794129052598,0.6666666666666666,
binance,240,young_breakout_sma20,full,six_ma_width_atr,27,3,0.27647058823529413,-700.8303121822601,-720.8303121822601,0.0,-531.4878727280689
binance,240,young_breakout_sma20,first31,relative_volume,21,3,0.4777777777777778,3738.5793352073747,3718.5793352073747,0.3333333333333333,3890.259121561579
binance,240,young_breakout_sma20,first31,tr_expansion,21,3,0.4111111111111111,-597.7283653250024,-617.7283653250024,0.0,-314.9410136745101
binance,240,young_breakout_sma20,first31,momentum10,21,3,0.38333333333333336,-911.522712116443,-931.522712116443,0.0,-531.4878727280689
binance,240,young_breakout_sma20,first31,near_zero_bars,21,3,0.5,-801.6177179633106,-821.6177179633106,0.0,-438.5206381536816
binance,240,young_breakout_sma20,first31,prior24h_return,21,3,0.7666666666666667,441.11009946817984,421.11009946817984,0.6666666666666666,-2438.9418496436742
gate,60,focus_sma60,full,relative_volume,1549,155,0.4907825338663113,-22.351712092050736,-42.35171209205075,0.18064516129032257,-26.581759922987104
gate,60,focus_sma60,full,tr_expansion,1551,156,0.5001399628613398,-28.60230796116708,-48.60230796116709,0.16025641025641027,-77.63121933208815
gate,60,focus_sma60,full,momentum10,1551,156,0.5289709265264266,-29.174940056766154,-49.174940056766175,0.1794871794871795,-12.447962955583408
gate,60,focus_sma60,full,near_zero_bars,1551,156,0.49622793159834816,-80.71528746783719,-100.71528746783721,0.10897435897435898,-190.30641445767063
gate,60,focus_sma60,full,prior24h_return,1551,156,0.5071588924918933,-123.05747132910531,-143.0574713291053,0.1794871794871795,-178.3013832039748
gate,60,focus_sma60,full,six_ma_width_atr,1551,156,0.5371913195310551,85.29169807245681,65.29169807245681,0.22435897435897437,140.43397947349428
gate,60,focus_sma60,first31,relative_volume,801,81,0.49296247398688714,-41.64146029367777,-61.64146029367777,0.1728395061728395,-41.86948567718276
gate,60,focus_sma60,first31,tr_expansion,801,81,0.5080388910022601,-125.06107121792547,-145.0610712179255,0.16049382716049382,-179.56415552483742
gate,60,focus_sma60,first31,momentum10,801,81,0.5537716216518607,-41.33330377536371,-61.33330377536372,0.2222222222222222,-98.28606533819334
gate,60,focus_sma60,first31,near_zero_bars,801,81,0.4873570677347893,-100.1005837989419,-120.10058379894191,0.06172839506172839,-308.7524274652757
gate,60,focus_sma60,first31,prior24h_return,801,81,0.5295318758531182,-133.67061892191057,-153.6706189219106,0.14814814814814814,-345.6110763734298
gate,60,focus_sma60,first31,six_ma_width_atr,801,81,0.5123967866812862,-73.96834859056713,-93.96834859056715,0.1728395061728395,-65.67285926409727
gate,60,focus_sma60,last30,relative_volume,748,75,0.4916858020788268,55.43446573577498,35.43446573577494,0.21333333333333335,89.58618047953213
gate,60,focus_sma60,last30,tr_expansion,750,75,0.4936925781379562,-46.34315298090496,-66.34315298090497,0.14666666666666667,33.5781178190661
gate,60,focus_sma60,last30,momentum10,750,75,0.5056440646109962,13.905288259342372,-6.094711740657654,0.13333333333333333,119.19300604149588
gate,60,focus_sma60,last30,near_zero_bars,750,75,0.5004975179382857,-64.32218196918615,-84.32218196918618,0.16,-1.5436475491703219
gate,60,focus_sma60,last30,prior24h_return,750,75,0.4739632278963836,-116.5533425808721,-136.5533425808721,0.21333333333333335,56.51084571872414
gate,60,focus_sma60,last30,six_ma_width_atr,750,75,0.5609901712567303,270.9933168585717,250.99331685857163,0.25333333333333335,351.4023546663117
gate,60,focus_md,full,relative_volume,1549,155,0.5012813830249326,-35.70626907173531,-55.706269071735335,0.15483870967741936,-44.707866561577646
gate,60,focus_md,full,tr_expansion,1551,156,0.5043932691473675,-21.8716735767622,-41.871673576762205,0.1346153846153846,-37.97781690968686
gate,60,focus_md,full,momentum10,1551,156,0.5240668459247694,116.65579965499622,96.65579965499617,0.14102564102564102,214.78891419992917
gate,60,focus_md,full,near_zero_bars,1551,156,0.4912886344580334,-95.75099336034248,-115.75099336034248,0.12179487179487179,-141.29193737951
gate,60,focus_md,full,prior24h_return,1551,156,0.4997860467805823,20.526213977565696,0.5262139775656508,0.16025641025641027,135.10763083783755
gate,60,focus_md,full,six_ma_width_atr,1551,156,0.5436666955792638,299.84689973182304,279.84689973182304,0.21794871794871795,379.7699469820816
gate,60,focus_md,first31,relative_volume,801,81,0.48529110174319245,-60.754308345984434,-80.75430834598444,0.12345679012345678,-46.971977023412514
gate,60,focus_md,first31,tr_expansion,801,81,0.5051441266947704,-134.61139006873822,-154.61139006873822,0.12345679012345678,-128.95966774512024
gate,60,focus_md,first31,momentum10,801,81,0.5185712658083628,-101.27008219911662,-121.27008219911663,0.12345679012345678,-74.88586684259843
gate,60,focus_md,first31,near_zero_bars,801,81,0.4687763472712772,-101.90802655109287,-121.90802655109289,0.06172839506172839,-202.5919052785287
gate,60,focus_md,first31,prior24h_return,801,81,0.526130796399681,-158.57475393009602,-178.57475393009602,0.14814814814814814,-169.24109611654885
gate,60,focus_md,first31,six_ma_width_atr,801,81,0.5078272758345677,-68.19385643990236,-88.19385643990236,0.16049382716049382,-70.33840801498823
gate,60,focus_md,last30,relative_volume,748,75,0.5199111646643276,71.13720609396928,51.13720609396929,0.21333333333333335,66.95230899252888
gate,60,focus_md,last30,tr_expansion,750,75,0.5045861837534882,-10.13444038516301,-30.134440385163018,0.13333333333333333,64.4050028459878
gate,60,focus_md,last30,momentum10,750,75,0.5288064147699844,353.61285917658904,333.61285917658904,0.16,506.5778388291309
gate,60,focus_md,last30,near_zero_bars,750,75,0.5096845600442723,-93.32207638592699,-113.32207638592702,0.18666666666666668,-81.9455676042184
gate,60,focus_md,last30,prior24h_return,750,75,0.46639545973695673,246.56634555345047,226.56634555345042,0.18666666666666668,551.890116181493
gate,60,focus_md,last30,six_ma_width_atr,750,75,0.5796606577258652,715.486352543284,695.486352543284,0.25333333333333335,1003.8719761439731
gate,60,focus_sma20,full,relative_volume,1549,155,0.512687969924812,-1.2753128789976031,-21.27531287899761,0.22580645161290322,-26.280605501897977
gate,60,focus_sma20,full,tr_expansion,1551,156,0.5118659488968079,0.30010289999657475,-19.699897100003444,0.21794871794871795,-27.01867304444383
gate,60,focus_sma20,full,momentum10,1551,156,0.4994929486693457,-15.656010581114142,-35.65601058111417,0.1794871794871795,-14.190190408020804
gate,60,focus_sma20,full,near_zero_bars,1551,156,0.4837269694442338,-54.103440736478056,-74.10344073647806,0.16025641025641027,-68.65459921715393
gate,60,focus_sma20,full,prior24h_return,1551,156,0.49184452953218594,-182.73608335915748,-202.73608335915748,0.17307692307692307,-119.09722701817402
gate,60,focus_sma20,full,six_ma_width_atr,1551,156,0.5322569944650846,97.67108479649335,77.67108479649337,0.28205128205128205,126.61741385245188
gate,60,focus_sma20,first31,relative_volume,801,81,0.5067213573226438,-54.80560082697539,-74.80560082697542,0.19753086419753085,-77.71580272789608
gate,60,focus_sma20,first31,tr_expansion,801,81,0.4934417824181971,-71.72647932804045,-91.72647932804047,0.2222222222222222,-109.31656547058552
gate,60,focus_sma20,first31,momentum10,801,81,0.49162860072713715,-70.09472131062846,-90.09472131062846,0.14814814814814814,-143.22128107936624
gate,60,focus_sma20,first31,near_zero_bars,801,81,0.4635172928125291,-103.52600115551411,-123.52600115551411,0.1111111111111111,-177.98513011290794
gate,60,focus_sma20,first31,prior24h_return,801,81,0.5356576862123613,-208.70644721893413,-228.70644721893413,0.14814814814814814,-201.7642333423262
gate,60,focus_sma20,first31,six_ma_width_atr,801,81,0.49451850470774683,-1.4410891910272987,-21.4410891910273,0.24691358024691357,-17.340739322593464
gate,60,focus_sma20,last30,relative_volume,748,75,0.5204539276977439,65.53039653832545,45.53039653832542,0.29333333333333333,80.13347017051399
gate,60,focus_sma20,last30,tr_expansion,750,75,0.5311048986225042,6.65642214137823,-13.343577858621794,0.2,58.038303791619555
gate,60,focus_sma20,last30,momentum10,750,75,0.5067617241913016,35.98359728467344,15.983597284673428,0.2,102.78491939644428
gate,60,focus_sma20,last30,near_zero_bars,750,75,0.49962273641851107,-40.02650082332848,-60.02650082332848,0.18666666666666668,39.3076146564713
gate,60,focus_sma20,last30,prior24h_return,750,75,0.4400537842439251,-178.54579396974194,-198.54579396974194,0.18666666666666668,-58.52882460838898
gate,60,focus_sma20,last30,six_ma_width_atr,750,75,0.5706933911159263,203.59095052895614,183.59095052895617,0.32,253.5535832042226
gate,60,focus_3r,full,relative_volume,1549,155,0.505667699874478,-14.897665717443145,-34.897665717443154,0.2903225806451613,-155.36724594174842
gate,60,focus_3r,full,tr_expansion,1551,156,0.5036247943605786,-104.93627748451559,-124.93627748451559,0.22435897435897437,-247.1081594868172
gate,60,focus_3r,full,momentum10,1551,156,0.5112813999676091,1.3466260745617744,-18.653373925438245,0.28205128205128205,-224.89397275590957
gate,60,focus_3r,full,near_zero_bars,1551,156,0.48868770084471985,-1.9932159546937362,-21.993215954693756,0.23717948717948717,-229.73115737120068
gate,60,focus_3r,full,prior24h_return,1551,156,0.5048873990981699,-171.93529942014794,-191.93529942014794,0.22435897435897437,-461.71268000212456
gate,60,focus_3r,full,six_ma_width_atr,1551,156,0.5130117544771857,10.59614583833183,-9.403854161668189,0.28205128205128205,-150.2068140575873
gate,60,focus_3r,first31,relative_volume,801,81,0.5246567306458414,-27.261131669457715,-47.26113166945773,0.2716049382716049,-190.44706218295735
gate,60,focus_3r,first31,tr_expansion,801,81,0.520770316596088,-98.91286177167422,-118.91286177167424,0.2222222222222222,-310.8013843438665
gate,60,focus_3r,first31,momentum10,801,81,0.5174338667986581,-17.925301283201904,-37.925301283201925,0.24691358024691357,-196.25639848461427
gate,60,focus_3r,first31,near_zero_bars,801,81,0.46966030541348147,-76.88147903338403,-96.88147903338403,0.13580246913580246,-326.1301537018855
gate,60,focus_3r,first31,prior24h_return,801,81,0.5283644063135896,-191.86751460219284,-211.86751460219287,0.19753086419753085,-450.5525538185167
gate,60,focus_3r,first31,six_ma_width_atr,801,81,0.4774606317256045,-68.12837315723996,-88.12837315723998,0.20987654320987653,-184.66606910731682
gate,60,focus_3r,last30,relative_volume,748,75,0.49314549349151426,35.03674298476549,15.036742984765453,0.37333333333333335,38.77029586863773
gate,60,focus_3r,last30,tr_expansion,750,75,0.49074317226890757,-109.00669107525832,-129.00669107525835,0.22666666666666666,-177.91686859525382
gate,60,focus_3r,last30,momentum10,750,75,0.5067046349789915,48.01246363431266,28.012463634312645,0.3466666666666667,-278.61310185888055
gate,60,focus_3r,last30,near_zero_bars,750,75,0.49569573923319327,5.154562439607669,-14.845437560392348,0.28,-222.92404747931138
gate,60,focus_3r,last30,prior24h_return,750,75,0.4579339548319328,-143.2661065883238,-163.26610658832382,0.25333333333333335,-469.0252126442345
gate,60,focus_3r,last30,six_ma_width_atr,750,75,0.5439124868697479,107.97348639531015,87.97348639531013,0.38666666666666666,-123.6153497791753
gate,60,dense_sma60,full,relative_volume,19037,1904,0.4790911684251488,-8.70617544169491,-28.706175441694928,0.16544117647058823,-20.4295971390944
gate,60,dense_sma60,full,tr_expansion,19140,1914,0.4811435661888418,42.26019970750038,22.26019970750037,0.164576802507837,3.250316798582146
gate,60,dense_sma60,full,momentum10,19140,1914,0.5126714028534894,51.69880706774164,31.69880706774163,0.1974921630094044,41.804125178291194
gate,60,dense_sma60,full,near_zero_bars,19140,1914,0.4886633521771317,39.33453771317194,19.334537713171915,0.18599791013584116,54.86350238121752
gate,60,dense_sma60,full,prior24h_return,19140,1914,0.5292787199676964,-1.5406349911773287,-21.54063499117735,0.20219435736677116,-174.97228111968406
gate,60,dense_sma60,full,six_ma_width_atr,19140,1914,0.4476336900195168,27.710451139876657,7.7104511398766435,0.1839080459770115,0.1193079035097768
gate,60,dense_sma60,first31,relative_volume,8797,880,0.48226904893639033,-16.7370926420884,-36.7370926420884,0.1318181818181818,-68.96902518588573
gate,60,dense_sma60,first31,tr_expansion,8853,886,0.47658491739778164,-1.2277347000314935,-21.2277347000315,0.13769751693002258,-34.80209399794664
gate,60,dense_sma60,first31,momentum10,8853,886,0.47714527281211055,60.898574318058635,40.89857431805862,0.1489841986455982,44.14371819380935
gate,60,dense_sma60,first31,near_zero_bars,8853,886,0.509745603269107,65.46378291753676,45.46378291753674,0.18284424379232506,68.33316228970472
gate,60,dense_sma60,first31,prior24h_return,8853,886,0.48348515525500474,-39.9096205222744,-59.90962052227439,0.1523702031602709,-284.50717767905206
gate,60,dense_sma60,first31,six_ma_width_atr,8853,886,0.49819945913440405,-46.771804088762195,-66.77180408876221,0.1613995485327314,-33.78866183527401
gate,60,dense_sma60,last30,relative_volume,10240,1024,0.48477758808744725,34.87007530205598,14.870075302055966,0.212890625,41.45325394964938
gate,60,dense_sma60,last30,tr_expansion,10287,1029,0.4909742764658315,142.18578265735246,122.18578265735245,0.19727891156462585,131.8201893740281
gate,60,dense_sma60,last30,momentum10,10287,1029,0.5297470268127978,69.39194491071417,49.39194491071416,0.23129251700680273,42.336211845820735
gate,60,dense_sma60,last30,near_zero_bars,10287,1029,0.47710079639997405,20.71957613464103,0.719576134641024,0.18658892128279883,42.967960025740695
gate,60,dense_sma60,last30,prior24h_return,10287,1029,0.5434560512612392,-6.83694432399059,-26.836944323990615,0.22448979591836735,-122.88696026581434
gate,60,dense_sma60,last30,six_ma_width_atr,10287,1029,0.4272875191094083,88.37609728394561,68.37609728394558,0.20116618075801748,21.868081931242227
gate,60,pullback_sma60,full,relative_volume,12726,1273,0.4943430481851218,-23.20163067086819,-43.2016306708682,0.1720345640219953,-13.647683274904953
gate,60,pullback_sma60,full,tr_expansion,12781,1279,0.4999274166608749,83.34567816616689,63.345678166166884,0.18764659890539484,28.043918464864436
gate,60,pullback_sma60,full,momentum10,12781,1279,0.5213111970029527,27.999006815715457,7.99900681571544,0.20093823299452698,-35.57206180017664
gate,60,pullback_sma60,full,near_zero_bars,12781,1279,0.4958807653911109,15.502135700399947,-4.497864299600068,0.17904612978889758,22.490209797918535
gate,60,pullback_sma60,full,prior24h_return,12781,1279,0.5152452235919153,-49.50742432433296,-69.50742432433296,0.21188428459734168,-229.91550126847065
gate,60,pullback_sma60,full,six_ma_width_atr,12781,1279,0.4749587880367924,27.071546646379442,7.071546646379431,0.16653635652853793,30.60402440122392
gate,60,pullback_sma60,first31,relative_volume,5667,567,0.5086375287044184,46.115972923222,26.115972923221985,0.19400352733686066,66.99036936513001
gate,60,pullback_sma60,first31,tr_expansion,5692,570,0.5160471708377709,123.33826959574895,103.33826959574895,0.18947368421052632,81.0973572138643
gate,60,pullback_sma60,first31,momentum10,5692,570,0.5404131039024331,148.74545838069042,128.74545838069042,0.22280701754385965,32.19072058596419
gate,60,pullback_sma60,first31,near_zero_bars,5692,570,0.49019369619208636,70.20231892950765,50.20231892950763,0.1736842105263158,101.9093794864789
gate,60,pullback_sma60,first31,prior24h_return,5692,570,0.5365806750040876,66.43791307056715,46.437913070567156,0.22456140350877193,-179.7135403965091
gate,60,pullback_sma60,first31,six_ma_width_atr,5692,570,0.45838572668388505,-1.1296240662180617,-21.129624066218074,0.1368421052631579,38.98246386505919
gate,60,pullback_sma60,last30,relative_volume,7059,706,0.4805766185537178,-66.39979850994865,-86.39979850994867,0.16855524079320114,-89.76943005133565
gate,60,pullback_sma60,last30,tr_expansion,7089,709,0.48412835168809276,73.92134563680557,53.92134563680556,0.1763046544428773,21.76733277320482
gate,60,pullback_sma60,last30,momentum10,7089,709,0.5060880496622219,-72.72434836776951,-92.72434836776954,0.1847672778561354,-98.64203057856486
gate,60,pullback_sma60,last30,near_zero_bars,7089,709,0.5004269259866431,-29.469632007685373,-49.46963200768538,0.18194640338504936,-44.0252668808047
gate,60,pullback_sma60,last30,prior24h_return,7089,709,0.4996589644485395,-149.53485591627285,-169.53485591627287,0.21156558533145275,-295.8951454595217
gate,60,pullback_sma60,last30,six_ma_width_atr,7089,709,0.4860647422422722,46.62523503295541,26.62523503295538,0.19464033850493653,-1.8093671330253986
gate,60,young_breakout_sma20,full,relative_volume,62,7,0.33207070707070707,-638.3390229472471,-658.3390229472471,0.2857142857142857,-164.64043790257958
gate,60,young_breakout_sma20,full,tr_expansion,62,7,0.375,-437.6909624211053,-457.6909624211053,0.2857142857142857,298.22612679373566
gate,60,young_breakout_sma20,full,momentum10,62,7,0.5845959595959596,-344.9749399243951,-364.9749399243951,0.42857142857142855,479.1096336058094
gate,60,young_breakout_sma20,full,near_zero_bars,62,7,0.5,-55.98904066022188,-75.98904066022195,0.42857142857142855,314.8138601870031
gate,60,young_breakout_sma20,full,prior24h_return,62,7,0.5959595959595959,-699.026332696399,-719.026332696399,0.2857142857142857,-268.39262142254654
gate,60,young_breakout_sma20,full,six_ma_width_atr,39,4,0.4845679012345679,-659.2521940258562,-679.2521940258562,0.25,-264.785210135363
gate,60,young_breakout_sma20,last30,relative_volume,55,6,0.30340557275541796,-996.5566002078052,-1016.5566002078052,0.16666666666666666,-501.2573877357083
gate,60,young_breakout_sma20,last30,tr_expansion,55,6,0.3544891640866873,-505.3501300181065,-525.3501300181065,0.3333333333333333,254.78843276686962
gate,60,young_breakout_sma20,last30,momentum10,55,6,0.5804953560371517,-521.4554274439644,-541.4554274439644,0.3333333333333333,493.09022825795626
gate,60,young_breakout_sma20,last30,near_zero_bars,55,6,0.5,135.5556643453266,115.55566434532652,0.5,314.8138601870031
gate,60,young_breakout_sma20,last30,prior24h_return,55,6,0.5743034055727554,-612.4494889861351,-632.4494889861351,0.3333333333333333,-145.14345633655867
gate,60,young_breakout_sma20,last30,six_ma_width_atr,33,4,0.5206611570247934,-659.2521940258562,-679.2521940258562,0.25,-264.785210135363
gate,240,focus_sma60,full,relative_volume,483,49,0.4824561403508772,7.077280319986277,-12.922719680013724,0.24489795918367346,-838.9300331514447
gate,240,focus_sma60,full,tr_expansion,483,49,0.44986449864498645,-336.4847562834206,-356.4847562834206,0.22448979591836735,-481.8019425073394
gate,240,focus_sma60,full,momentum10,483,49,0.4526696144154424,-211.8816052334797,-231.8816052334797,0.12244897959183673,-299.79048573378634
gate,240,focus_sma60,full,near_zero_bars,483,49,0.46696857319450386,121.78842015963795,101.78842015963791,0.20408163265306123,-997.0320453607899
gate,240,focus_sma60,full,prior24h_return,483,49,0.4638306470784006,-356.11058311178294,-376.11058311178294,0.14285714285714285,-880.9565534542729
gate,240,focus_sma60,full,six_ma_width_atr,483,49,0.4903247278086816,-125.84983522320144,-145.84983522320147,0.22448979591836735,-293.2215493804373
gate,240,focus_sma60,first31,relative_volume,201,21,0.3893146019582801,93.73719802719353,73.73719802719349,0.14285714285714285,-1190.4867593040212
gate,240,focus_sma60,first31,tr_expansion,201,21,0.5089399744572158,-401.64488273030275,-421.64488273030275,0.14285714285714285,-619.5002923530841
gate,240,focus_sma60,first31,momentum10,201,21,0.43656875266070666,52.726490282853234,32.72649028285319,0.09523809523809523,-372.70409537781313
gate,240,focus_sma60,first31,near_zero_bars,201,21,0.5042571306939123,-361.8577449245977,-381.8577449245977,0.09523809523809523,-589.5707953696145
gate,240,focus_sma60,first31,prior24h_return,201,21,0.4610472541507024,-66.98192611973725,-86.98192611973735,0.09523809523809523,-1198.6675868970497
gate,240,focus_sma60,first31,six_ma_width_atr,201,21,0.5885483184333758,-23.275170116560655,-43.2751701165607,0.19047619047619047,-279.60203401721833
gate,240,focus_sma60,last30,relative_volume,282,29,0.5092248747421161,-106.99735196643645,-126.99735196643654,0.27586206896551724,-380.6890415581045
gate,240,focus_sma60,last30,tr_expansion,282,29,0.41827291482463896,-322.43844556158376,-342.43844556158376,0.2413793103448276,-367.84491332684644
