scope,minutes,arm,period,events,valid_events,mean_net_bp,median_net_bp,mean_net_r,win_rate,mean_control_bp,mean_excess_bp,permutation_p,permutation_assets,asset_balanced_excess_bp,matched_fraction,mean_mfe_pct,realized_20pct_rate,realized_50pct_rate,initial_risk_pct_median,censored,holm_p
gate,60,pullback_sma60,first31,5692,5692,-4.636183045127397,-137.40712698635858,-0.09855253225272127,0.19483485593815883,2.959425757085949,-19.84015203429553,0.8909109089091091,510,-36.82133931703619,0.7197821503865074,8.962934694698227,0.01809557273366128,0.0061489810260014054,2.211914426404355,0,1.0
gate,60,pullback_sma60,last30,7089,7089,-76.01939683391373,-174.4296938499057,-0.17243044141495736,0.18324164198053322,8.926719283899848,-104.27953209438371,1.0,520,-142.37982173170624,0.6235011990407674,6.0610885644555665,0.014106361969248131,0.0016927634363097758,2.67453038995469,274,1.0
gate,60,young_breakout_sma20,full,62,62,-330.58540701209233,-533.3958678090162,-0.2289159786012743,0.2903225806451613,-239.38625527559896,18.665660872278288,0.9134086591340866,18,-430.93891515696293,0.8870967741935484,17.5008931806134,0.08064516129032258,0.016129032258064516,14.253898103393789,1,1.0
gate,60,young_breakout_sma20,first31,7,7,-241.8528638762566,-248.09917355371968,-0.6662147570167486,0.14285714285714285,-116.55809928249403,-113.4598519212045,,3,-75.02603284143014,0.8571428571428571,4.674812918385125,0.0,0.0,5.4068489213865,0,
gate,60,young_breakout_sma20,last30,55,55,-341.87863977483505,-595.6107581539327,-0.17325977043930482,0.3090909090909091,-254.4264376421016,34.844295091888405,0.9139086091390861,16,-492.52789772297797,0.8909090909090909,19.133303395806088,0.09090909090909091,0.01818181818181818,14.94941940631049,1,1.0
gate,240,focus_sma60,full,483,483,-66.12383051735421,-322.2985695465852,-0.07280423694340293,0.2360248447204969,416.46845401485376,-600.7328905332977,1.0,146,-550.8359798143567,0.3333333333333333,11.685694041937397,0.031055900621118012,0.008281573498964804,4.70451585909473,79,1.0
gate,240,focus_sma60,first31,201,201,-156.81118583406533,-353.86967015285654,-0.3693799453247623,0.13432835820895522,374.97903175912546,-723.6567958274385,1.0,73,-731.6916151196458,0.373134328358209,11.145004298688447,0.01990049751243781,0.009950248756218905,4.599456892069799,0,1.0
gate,240,focus_sma60,last30,282,282,-1.48497087671972,-296.3793878504828,0.13858483179650222,0.30851063829787234,452.6510897029889,-493.531810334919,1.0,83,-500.76231654193754,0.3049645390070922,12.071079284465904,0.03900709219858156,0.0070921985815602835,4.833683223517999,79,1.0
gate,240,focus_md,full,483,483,-83.1648599464438,-366.0892981197583,-0.05541419679475747,0.2401656314699793,-40.54092045434682,-144.8755056415019,0.8216178382161784,146,-125.18577758038711,0.3333333333333333,13.001009756125656,0.035196687370600416,0.012422360248447204,4.70451585909473,92,1.0
gate,240,focus_md,first31,201,201,-218.66339976886067,-405.5666379051126,-0.4849870595606397,0.11940298507462686,-29.94567057611334,-316.42133356787923,1.0,73,-310.882816372362,0.373134328358209,12.247853684955682,0.024875621890547265,0.014925373134328358,4.599456892069799,0,1.0
gate,240,focus_md,last30,282,282,13.413886522725736,-323.4346790455922,0.25077071602773304,0.3262411347517731,-49.780963952806246,4.7284140617342025,0.4854514548545146,83,13.942768914687662,0.3049645390070922,13.537833764299995,0.0425531914893617,0.010638297872340425,4.833683223517999,92,1.0
gate,240,focus_sma20,full,483,483,-93.86264592362372,-242.3522527794031,-0.07234764977719607,0.2463768115942029,65.30220979212673,-286.15078857745067,1.0,146,-276.15462473157953,0.3333333333333333,8.856094389045944,0.024844720496894408,0.006211180124223602,4.70451585909473,22,1.0
gate,240,focus_sma20,first31,201,201,-108.89536165732649,-239.06088873878795,-0.1975056097599294,0.19900497512437812,74.54255742360954,-322.31659124506524,1.0,73,-321.92952278534534,0.373134328358209,7.874092169501839,0.024875621890547265,0.009950248756218905,4.599456892069799,0,1.0
gate,240,focus_sma20,last30,282,282,-83.14783790066535,-242.37318691958,0.016860683401986144,0.2801418439716312,57.243767090252184,-254.6108443905774,0.9992000799920008,83,-248.85953914798728,0.3049645390070922,9.55603214127419,0.024822695035460994,0.0035460992907801418,4.833683223517999,22,1.0
gate,240,focus_3r,full,483,483,69.74548498826614,-341.8283129313293,0.20228242928119602,0.3498964803312629,630.8385587077094,-676.8905729321418,1.0,146,-680.620837130553,0.3333333333333333,6.93280430859667,0.041407867494824016,0.0,4.70451585909473,71,1.0
gate,240,focus_3r,first31,201,201,12.966623222943667,-405.5666379051126,0.009661969255980478,0.263681592039801,492.6902533485041,-552.9057707295132,0.9999000099990001,73,-567.3258662169575,0.373134328358209,6.268676060707104,0.04975124378109453,0.0,4.599456892069799,1,1.0
gate,240,focus_3r,last30,282,282,110.21552475716621,-248.27960861411037,0.3395757358949135,0.41134751773049644,751.3167319860861,-785.0168539228061,1.0,83,-797.4266415816702,0.3049645390070922,7.406172315071145,0.03546099290780142,0.0,4.833683223517999,70,1.0
gate,240,dense_sma60,full,4694,4694,38.23241577308267,-361.5447822766754,0.17885732014799913,0.25010651896037495,245.7003725408221,-378.39958524135676,1.0,456,-431.8589108148969,0.2912228376651044,19.946990898604025,0.051768214742224115,0.018108223263740945,4.8007731839972045,473,1.0
gate,240,dense_sma60,first31,1787,1787,2.7786743427152465,-358.7650085763294,-0.1294663000292625,0.16564073866815893,83.9566877678718,-231.64253346719252,0.9996000399960004,327,-249.2980572346726,0.3603805260212647,27.70724834602741,0.048125349748181306,0.02182428651371013,4.83205945373202,0,1.0
gate,240,dense_sma60,last30,2907,2907,60.02664898122391,-363.0120177407659,0.3683909662631579,0.3020295837633299,389.77081928187334,-509.12094256163584,1.0,346,-545.2033627348197,0.24871001031991744,15.176581521739354,0.054007567939456484,0.01582387340901273,4.78184041267117,473,1.0
gate,240,pullback_sma60,full,3288,3288,4.538084191145401,-305.7585541189284,0.03754593912424281,0.23023114355231145,23.742914645094174,-299.35090371547494,1.0,334,-289.74684847967325,0.1931265206812652,14.736683149486772,0.05991484184914842,0.01551094890510949,6.02300907996948,439,1.0
gate,240,pullback_sma60,first31,1091,1091,31.745389218493226,-302.2659139575623,-0.05534653345271744,0.21723189734188816,-58.17121049300612,-163.97556401914832,0.9897010298970103,146,-179.10901163237082,0.20623281393217233,19.48017668826391,0.054078826764436295,0.017415215398716773,5.82347448764806,0,1.0
gate,240,pullback_sma60,last30,2197,2197,-8.972689493350023,-308.33340063804894,0.08367506410442654,0.23668639053254437,68.6957881964907,-373.6422486707762,1.0,254,-322.81918805432207,0.18661811561219846,12.381129462274275,0.06281292671825216,0.01456531634046427,6.12886950166999,439,1.0
gate,240,young_breakout_sma20,full,26,26,134.56913324189253,-534.4909661629471,-0.2363379708907014,0.2692307692307692,-84.45787668338257,579.4014128370142,0.4981501849815019,9,19.447812298451254,0.6538461538461539,21.81074723064082,0.07692307692307693,0.038461538461538464,9.281967696781269,1,1.0
gate,240,young_breakout_sma20,first31,16,16,520.4273420363922,-607.8917414857538,-0.015172511606564576,0.3125,143.08332869045006,644.5509356756096,0.5034496550344966,7,425.33067571868366,0.75,24.440812019949632,0.125,0.0625,9.281967696781269,0,1.0
gate,240,young_breakout_sma20,last30,10,10,-482.8040008293072,-437.333187427259,-0.5902027057453204,0.2,-630.556769580581,423.04255802438536,,4,82.40681542990278,0.5,17.602643567746714,0.0,0.0,9.72847967229704,1,
combined,60,focus_sma60,full,4578,4578,21.30056422017906,-176.7107366386328,0.18137307744441047,0.18982088248143295,-26.547982175179555,44.48427825185087,0.049595040495950406,537,60.02903656081622,0.7870249017038008,7.5622826917915855,0.020969855832241154,0.0069899519440803845,2.354818304151535,65,1.0
combined,60,focus_sma60,first31,2463,2463,13.920672636375734,-164.23076923076985,0.0595822026791922,0.17255379618351604,-10.310528580461204,25.68446037500772,0.24467553244675533,470,62.98602334747788,0.8152659358505887,7.1719172875941855,0.014210312626877792,0.006496142915144133,2.08014627877855,1,1.0
combined,60,focus_sma60,last30,2115,2115,29.894735837629455,-202.35582485447657,0.32320330181638823,0.2099290780141844,-46.98986732765256,68.15201135323083,0.019098090190980903,431,85.33808599049785,0.7541371158392435,8.016878431998771,0.02884160756501182,0.007565011820330969,2.63689160824945,64,1.0
combined,60,focus_md,full,4578,4578,30.98188514078682,-201.71738901848255,0.21293415885239225,0.18501529051987767,-45.01835857389709,71.90355855089905,0.0098990100989901,537,91.4019765620108,0.7870249017038008,8.52432176499615,0.02621231979030144,0.010048055919615552,2.354818304151535,124,1.0
combined,60,focus_md,first31,2463,2463,7.433272839572689,-182.72401323944032,0.0007436304061955258,0.16524563540397888,-37.151521247496085,44.59493540872711,0.06419358064193581,470,119.1902852895361,0.8152659358505887,8.15385546001409,0.018270401948842874,0.00933820544051969,2.08014627877855,1,1.0
combined,60,focus_md,last30,2115,2115,58.405162728441844,-230.7992348515231,0.460038306163495,0.20803782505910165,-54.92218888826273,106.28331734054248,0.012598740125987402,431,112.8949192075526,0.7541371158392435,8.955744227961073,0.03546099290780142,0.010874704491725768,2.63689160824945,123,1.0
combined,60,focus_sma20,full,4578,4578,-6.655935782071577,-117.71543788651361,0.07097719359299508,0.23110528615115772,-42.66656050970358,29.69435527090404,0.0244975502449755,537,44.63831687433938,0.7870249017038008,4.7456022558077935,0.015508955875928354,0.002402795980777632,2.354818304151535,30,1.0
combined,60,focus_sma20,first31,2463,2463,-30.519236192736603,-113.6454849498336,-0.1399629100279609,0.21193666260657734,-30.8214430946213,0.7143521264301907,0.38576142385761425,470,11.473832325979254,0.8152659358505887,4.0407740325176675,0.006496142915144133,0.00243605359317905,2.08014627877855,1,1.0
combined,60,focus_sma20,last30,2115,2115,21.133808384107116,-123.53227771010998,0.31662517241966864,0.25342789598108745,-57.578783562672356,66.1782714552949,0.0028997100289971,431,83.53596487301195,0.7541371158392435,5.566402215128635,0.026004728132387706,0.002364066193853428,2.63689160824945,29,0.4610538946105389
combined,60,focus_3r,full,4578,4578,-24.262248120650398,-209.1599316752363,-0.07653422407706054,0.26299694189602446,97.47055827805644,-134.6484427204369,1.0,537,-105.63840151871891,0.7870249017038008,3.6296558978985374,0.00218435998252512,0.0,2.354818304151535,88,1.0
combined,60,focus_3r,first31,2463,2463,-48.97012512617499,-198.04763938808145,-0.2335162701937738,0.21843280552172148,76.75794078735508,-139.26849289077646,1.0,470,-101.90168460628871,0.8152659358505887,3.179626200111395,0.0028420625253755584,0.0,2.08014627877855,1,1.0
combined,60,focus_3r,last30,2115,2115,4.511038434719384,-230.33490508932888,0.10627749203899844,0.3148936170212766,123.54638017230621,-128.83210369721323,0.9999000099990001,431,-106.97926734876856,0.7541371158392435,4.1537330353215784,0.0014184397163120568,0.0,2.63689160824945,87,1.0
combined,60,dense_sma60,full,47744,47744,-1.9397785504698724,-190.81647715655737,0.11727267382368067,0.21049765415549598,14.966371569287903,-30.037059099957506,1.0,556,-59.831901506946764,0.7751759383378016,8.382796964982271,0.023688840482573727,0.005047754691689008,2.402640081896465,501,1.0
combined,60,dense_sma60,first31,21974,21974,-55.16427161434,-175.5592792770272,-0.24959254260838074,0.16574133066351143,3.7237680657161656,-70.92359686598715,1.0,552,-84.73498534015447,0.7897970328570129,7.379446725193052,0.014380631655592974,0.005278966050787294,2.209636545038625,4,1.0
combined,60,dense_sma60,last30,25770,25770,43.44458352114371,-207.12626313842907,0.4300975192205808,0.24866123399301512,24.893381683990906,6.064994470606957,0.9967003299670033,552,-42.63888610530258,0.762708575863407,9.238350638599977,0.03162592161428017,0.004850601474582848,2.553649435784115,497,1.0
combined,60,pullback_sma60,full,31210,31210,-51.1401719421464,-165.1649884356421,-0.1433061519493109,0.18894585068888176,7.96074313543152,-74.05373820557472,1.0,555,-96.48735355766587,0.6600448574174944,6.947338056430683,0.01579621916052547,0.003556552387055431,2.65974166472699,707,1.0
combined,60,pullback_sma60,first31,13762,13762,-17.63974504658284,-143.30346835220718,-0.14019252608794597,0.18870803662258392,2.383988162842075,-31.114598085128705,0.9765023497650235,546,-50.472847939535995,0.7147216974276994,7.841519733753175,0.01664002325243424,0.005813108559802355,2.3738227703351598,4,1.0
combined,60,pullback_sma60,last30,17448,17448,-77.56342245433954,-184.33912529916165,-0.1457620047177717,0.1891334250343879,13.056707638440603,-113.29095320229591,1.0,549,-148.86761231897324,0.6169188445667125,6.242057895764007,0.015130674002751032,0.0017767079321412197,2.86652672425888,703,1.0
combined,60,young_breakout_sma20,full,106,106,-311.49550656087007,-349.4596587146099,-0.3942191308158946,0.2169811320754717,-206.69731000047426,-42.4686115319072,0.9332066793320668,21,-419.32497394886275,0.8773584905660378,12.962575766485987,0.05660377358490566,0.009433962264150943,6.799602138858865,3,1.0
combined,60,young_breakout_sma20,first31,29,29,-260.7163437826371,-305.36767450420444,-0.6580819911532647,0.10344827586206896,-87.74229277685988,-171.1116940011713,0.9336066393360664,6,-105.3742275304752,0.9655172413793104,4.137097809937979,0.0,0.0,3.3871807064278197,0,1.0
combined,60,young_breakout_sma20,last30,77,77,-330.62012630851615,-548.4950898523477,-0.2948422093901319,0.2597402597402597,-257.9394712660312,12.94687014716044,0.9266073392660734,16,-538.2537888094168,0.8441558441558441,16.28645707479627,0.07792207792207792,0.012987012987012988,12.88767710407604,3,1.0
combined,240,focus_sma60,full,1265,1265,-79.82776011617179,-327.0959896006531,-0.0717624931517358,0.23952569169960475,267.3914421211765,-443.6801740110544,1.0,192,-408.65520322362863,0.3430830039525692,11.308476274308093,0.0308300395256917,0.007905138339920948,4.80008260487804,225,1.0
combined,240,focus_sma60,first31,530,530,-180.7613863022512,-363.80221446263016,-0.38590767174919716,0.13584905660377358,156.59161905724997,-495.49068356651776,1.0,102,-575.8193835519718,0.3867924528301887,10.56401302238629,0.020754716981132074,0.009433962264150943,4.66904927912643,0,1.0
combined,240,focus_sma60,last30,735,735,-7.045689533012497,-291.5466351829987,0.1547639621634405,0.3142857142857143,366.57905665438585,-397.2995868544171,1.0,112,-356.9236158062535,0.3115646258503401,11.845300115829941,0.0380952380952381,0.006802721088435374,4.86949929130454,225,1.0
combined,240,focus_md,full,1265,1265,-88.51378271005275,-373.37883375373025,-0.040329920823238885,0.24426877470355732,-43.49754788554713,-121.62405538679714,0.78002199780022,192,-86.3249044886913,0.3430830039525692,12.789089512192406,0.03557312252964427,0.011067193675889328,4.80008260487804,257,1.0
combined,240,focus_md,first31,530,530,-250.92883115380755,-423.777365678793,-0.5060271902616462,0.12075471698113208,-28.34440274860003,-320.2069794031745,1.0,102,-298.24010541167036,0.3867924528301887,11.794493710155534,0.022641509433962263,0.011320754716981131,4.66904927912643,0,1.0
combined,240,focus_md,last30,735,735,28.601830453471102,-317.55011408084124,0.2954789945541161,0.3333333333333333,-57.062590475390586,56.14668445319127,0.35896410358964104,112,78.4978656712157,0.3115646258503401,13.506281042912871,0.044897959183673466,0.010884353741496598,4.86949929130454,257,1.0
combined,240,focus_sma20,full,1265,1265,-95.77168200086004,-232.10230817217737,-0.058842529218837016,0.2466403162055336,38.95011423699786,-218.76019266218776,0.9999000099990001,192,-207.94736335526986,0.3430830039525692,8.758817761168363,0.02292490118577075,0.006324110671936759,4.80008260487804,69,1.0
combined,240,focus_sma20,first31,530,530,-115.32807217138733,-224.66402072795432,-0.19283007949781666,0.19811320754716982,49.984309726547366,-277.61625974565453,1.0,102,-255.83597187382333,0.3867924528301887,7.8272710308605635,0.020754716981132074,0.009433962264150943,4.66904927912643,0,1.0
combined,240,focus_sma20,last30,735,735,-81.66979521122808,-236.57953696788584,0.03777434377144765,0.2816326530612245,29.072340982160963,-166.07244701978306,0.9901009899010099,112,-163.94030586695405,0.3115646258503401,9.43054533540392,0.024489795918367346,0.004081632653061225,4.86949929130454,69,1.0
combined,240,focus_3r,full,1265,1265,49.216750225038254,-352.5162583643293,0.17801417382505463,0.34782608695652173,580.8529461264469,-661.0480718900697,1.0,192,-626.0242206482582,0.3430830039525692,6.983148659661359,0.03636363636363636,0.0,4.80008260487804,209,1.0
combined,240,focus_3r,first31,530,530,-13.087064555590329,-424.92769601080397,-0.023696806665343594,0.25471698113207547,424.30361986929285,-562.5355316112478,1.0,102,-528.6647150648141,0.3867924528301887,6.444478909336474,0.045283018867924525,0.0,4.66904927912643,3,1.0
combined,240,focus_3r,last30,735,735,94.14331054304252,-180.45973580117837,0.32346562914466154,0.41496598639455784,720.9953560946417,-749.2361537990586,1.0,112,-732.5232070632948,0.3115646258503401,7.371577187106514,0.029931972789115645,0.0,4.86949929130454,206,1.0
combined,240,dense_sma60,full,11643,11643,28.900170069882826,-367.94517954824914,0.18673264092094344,0.25551833719831657,249.86477652024013,-401.32377123867906,1.0,498,-445.03423200035104,0.2905608520140857,17.773079609990823,0.05299321480718028,0.01597526410718887,4.94910729562156,1262,1.0
combined,240,dense_sma60,first31,4337,4337,-25.20274786533244,-370.7109004739328,-0.1509472023623031,0.16370763200368918,99.01847910760496,-283.6985800117813,1.0,373,-317.5949547478417,0.36061793866728153,22.318146429272836,0.04749827069402813,0.01936822688494351,4.97461567159,2,1.0
combined,240,dense_sma60,last30,7306,7306,61.01683515132666,-366.90048070627427,0.3871867170665006,0.31001916233232957,379.5643967254966,-502.4594496767593,1.0,393,-516.8359278344725,0.2489734464823433,15.075029405333545,0.056255132767588284,0.013961127840131399,4.941328357484795,1260,1.0
combined,240,pullback_sma60,full,8081,8081,-2.2906753017399146,-311.47810515846476,0.0370511870663163,0.231407004083653,13.624614038425635,-299.0539148813747,1.0,388,-269.00228910019337,0.20071773295384235,13.988609975463472,0.05952233634451182,0.01497339438188343,6.23495967106911,1133,1.0
combined,240,pullback_sma60,first31,2666,2666,16.72708669703575,-309.4888448719291,-0.05267583371679748,0.20930232558139536,-63.954040984403356,-189.5303968009065,0.9964003599640036,167,-193.6584041817031,0.2078019504876219,17.691974584723845,0.05438859714928732,0.01687921980495124,5.90908200392664,0,1.0
combined,240,pullback_sma60,last30,5415,5415,-11.65380613991828,-312.25523623964915,0.08122703884984012,0.24228993536472762,53.8667253517658,-355.8666761328535,1.0,310,-303.1909656593905,0.19722991689750694,12.165309874209889,0.06204986149584488,0.014035087719298246,6.38290991938934,1133,1.0
combined,240,young_breakout_sma20,full,101,101,145.60234587995316,-466.9091381333168,-0.10651227222343726,0.2871287128712871,130.7569385671453,42.90690650681558,0.48055194480551944,14,33.556934119760584,0.5544554455445545,18.167738416951433,0.0891089108910891,0.0297029702970297,9.09493695580202,2,1.0
combined,240,young_breakout_sma20,first31,62,62,227.41769198018685,-607.8917414857538,-0.19072115682191032,0.27419354838709675,253.02747589463587,0.7249955062314621,0.5083491650834917,11,31.40108519947327,0.6935483870967742,19.38862921347364,0.06451612903225806,0.04838709677419355,8.98043267262381,0,1.0
combined,240,young_breakout_sma20,last30,39,39,15.536923874453386,-379.62339867263495,0.02735826226644292,0.3076923076923077,-273.6763772084001,182.43168904720926,0.21187881211878812,8,289.3769362575249,0.3333333333333333,16.226835099403306,0.1282051282051282,0.0,9.12989216049292,2,1.0
