合约,周期分钟,模式,实际K线数,窗口理论K线数,预热就绪K线数,数据断档数,原版_原始候选数,回踩_原始候选数,原版_确认数,回踩_确认数,原版_入场数,回踩_入场数,原版_已平仓数,回踩_已平仓数,原版_截尾未完成数,回踩_截尾未完成数,原版_净胜率小数,回踩_净胜率小数,原版_平均净R,回踩_平均净R,原版_平均净bp,回踩_平均净bp,原版_净R合计非账户收益,回踩_净R合计非账户收益,原版_净收益至少5R笔数,回踩_净收益至少5R笔数,原版_随机配对笔数,回踩_随机配对笔数,原版_配对随机平均净bp,回踩_配对随机平均净bp,原版_配对目标平均净bp,回踩_配对目标平均净bp,原版_配对超额bp,回踩_配对超额bp,原版_后段已平仓数,回踩_后段已平仓数,原版_后段平均净R,回踩_后段平均净R,原版_后段平均净bp,回踩_后段平均净bp,回踩减原版_平均净bp,回踩减原版_平均净R
BNTUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BNTUSDT,60,普通多空,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.240272727272732,,-103.238743851685,,-1.240272727272732,,0.0,0.0,1.0,0.0,-99.185520361992,,-103.238743851685,,-4.053223489692993,,0.0,0.0,,,,,,
BNXUSDT,15,联合多头,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BNXUSDT,15,普通多空,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BNXUSDT,60,联合多头,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BNXUSDT,60,普通多空,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BOBUSDT,15,联合多头,5968,5968,5968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BOBUSDT,15,普通多空,5968,5968,5968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BOBUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BOBUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BOMEUSDT,15,联合多头,5968,5968,5968,0,6.0,6.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.3333333333333333,,-0.46014314245398086,,-131.25635459484033,,-2.7608588547238853,,0.0,0.0,6.0,0.0,235.47306214150586,,-131.25635459484033,,-366.72941673634614,,3.0,0.0,-1.0811497870381668,,-283.4097338548443,,,
BOMEUSDT,15,普通多空,5968,5968,5968,0,18.0,18.0,18.0,2.0,12.0,2.0,12.0,2.0,0.0,0.0,0.4166666666666667,0.0,-0.026273995787074733,-1.0557042631555396,-5.233163933068087,-379.07357068496253,-0.3152879494448968,-2.111408526311079,0.0,0.0,12.0,0.0,76.76848310811692,,-5.233163933068067,,-82.00164704118498,,7.0,1.0,-0.18368645205471723,-1.055157270029674,14.177897182184564,-382.599526576287,-373.8404067518944,-1.0294302673684648
BOMEUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BOMEUSDT,60,普通多空,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BONDUSDT,15,联合多头,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BONDUSDT,15,普通多空,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BONDUSDT,60,联合多头,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BONDUSDT,60,普通多空,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BRETTUSDT,15,联合多头,5968,5968,5968,0,8.0,8.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.125,0.0,-0.6697131641461768,-1.0813737373737389,-169.1739981217245,-265.779543197617,-5.357705313169414,-1.0813737373737389,0.0,0.0,8.0,0.0,-146.5901673270165,,-169.1739981217245,,-22.58383079470801,,3.0,0.0,-1.0761633793619396,,-296.36693178270235,,-96.60554507589248,-0.4116605732275621
BRETTUSDT,15,普通多空,5968,5968,5968,0,16.0,16.0,16.0,2.0,13.0,2.0,13.0,2.0,0.0,0.0,0.23076923076923078,0.0,-0.4685539246727597,-1.0574915044484596,-60.41350235240201,-440.426717411617,-6.091201020745876,-2.1149830088969193,0.0,0.0,13.0,0.0,-29.401766809785556,,-60.413502352402034,,-31.01173554261646,,6.0,1.0,-0.28066451067667963,-1.0336092715231804,1.9842920343305082,-615.0738916256171,-380.013215059215,-0.5889375797756999
BRETTUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.0591199999999994,,-358.29499323409897,,-1.0591199999999994,,0.0,0.0,1.0,0.0,589.6342194683169,,-358.29499323409897,,-947.929212702416,,1.0,0.0,-1.0591199999999994,,-358.29499323409897,,,
BRETTUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.5,,-0.02944636363636466,,-13.488776416296986,,-0.05889272727272932,,0.0,0.0,2.0,0.0,-323.58169103331255,,-13.488776416296991,,310.09291461701554,,1.0,0.0,-1.0591199999999994,,-358.29499323409897,,,
BREVUSDT,15,联合多头,5968,5968,5968,0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,,-1.1521835319019078,,-174.77228508626817,,-5.7609176595095395,,0.0,0.0,5.0,0.0,-122.90539189460522,,-174.77228508626823,,-51.866893191662996,,2.0,0.0,-1.1205003715463095,,-187.0757873088675,,,
BREVUSDT,15,普通多空,5968,5968,5968,0,8.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.125,,-0.8272801357603701,,-141.64904095154162,,-6.618241086082961,,0.0,0.0,8.0,0.0,-68.58771847549512,,-141.64904095154162,,-73.0613224760465,,3.0,0.0,-1.1171669143642042,,-191.71568324361866,,,
BREVUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-0.7697956204379567,,-282.66416510319,,-0.7697956204379567,,0.0,0.0,1.0,0.0,-227.93693938570303,,-282.66416510319,,-54.727225717486995,,0.0,0.0,,,,,,
BREVUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-0.7697956204379567,,-282.66416510319,,-0.7697956204379567,,0.0,0.0,1.0,0.0,-232.823641046495,,-282.66416510319,,-49.84052405669501,,0.0,0.0,,,,,,
BROCCOLI714USDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,2.0,7.0,2.0,7.0,2.0,0.0,0.0,0.14285714285714285,0.5,-0.5789958496772076,0.04866861598440675,-204.82680223779496,-10.575515749334471,-4.052970947740453,0.0973372319688135,0.0,0.0,7.0,0.0,-122.94466207051559,,-204.82680223779502,,-81.88214016727942,,3.0,1.0,-1.0577363024063067,-1.0445925925925927,-376.53835899303596,-468.50498338870295,194.2512864884605,0.6276644656616144
BROCCOLI714USDT,15,普通多空,5968,5968,5968,0,15.0,15.0,15.0,2.0,13.0,2.0,13.0,2.0,0.0,0.0,0.15384615384615385,0.0,-0.5295845650746147,-1.0419484702093396,-191.1547041882034,-498.677270455412,-6.884599345969992,-2.083896940418679,0.0,0.0,13.0,0.0,76.11588172784593,,-191.1547041882034,,-267.2705859160493,,5.0,2.0,-1.0619185161376616,-1.0419484702093396,-353.3150144811046,-498.677270455412,-307.5225662672086,-0.5123639051347249
BROCCOLI714USDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,,-1.0585806451612916,,-361.40969162995503,,-1.0585806451612916,,0.0,0.0,1.0,0.0,-403.73424971362897,,-361.40969162995503,,42.32455808367397,,1.0,0.0,-1.0585806451612916,,-361.40969162995503,,,
BROCCOLI714USDT,60,普通多空,1492,1492,1492,0,5.0,5.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,,-1.0436888678824163,,-608.9106310977677,,-3.131066603647249,,0.0,0.0,3.0,0.0,-394.0882807168406,,-608.9106310977677,,-214.82235038092702,,3.0,0.0,-1.0436888678824163,,-608.9106310977677,,,
BROCCOLIF3BUSDT,15,联合多头,5968,5968,5968,0,8.0,8.0,8.0,3.0,8.0,3.0,7.0,3.0,1.0,0.0,0.42857142857142855,0.3333333333333333,0.2533149975859643,-0.13033881069785766,132.01594835177156,91.91038740045803,1.7732049831017502,-0.39101643209357295,0.0,0.0,5.0,1.0,85.2001257985992,351.03530819868297,258.34272415911084,817.688517246528,173.1425983605116,466.653209047845,4.0,3.0,-0.4016608260761235,-0.13033881069785766,-10.049936934696994,91.91038740045803,-40.10556095131352,-0.383653808283822
BROCCOLIF3BUSDT,15,普通多空,5968,5968,5968,0,15.0,15.0,15.0,4.0,12.0,4.0,11.0,4.0,1.0,0.0,0.36363636363636365,0.25,0.0714252828759212,-0.28407300566118804,90.6495779964261,2.7439793615325243,0.7856781116351332,-1.1362920226447522,0.0,0.0,10.0,1.0,355.29869363068485,202.681020498451,119.37457994617911,817.688517246528,-235.92411368450567,615.0074967480771,6.0,3.0,-0.12216150206091685,-0.13033881069785766,70.36913716112501,91.91038740045803,-87.90559863489358,-0.35549828853710924
BROCCOLIF3BUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.0824161849711,,-262.670781315753,,-1.0824161849711,,0.0,0.0,1.0,0.0,220.893066980023,,-262.670781315753,,-483.56384829577604,,0.0,0.0,,,,,,
BROCCOLIF3BUSDT,60,普通多空,1492,1492,1492,0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.25,,-0.46298409505232446,,-166.639131241152,,-1.8519363802092978,,0.0,0.0,4.0,0.0,43.93006113949252,,-166.639131241152,,-210.56919238064452,,2.0,0.0,-1.0562508498953964,,-380.1292394071525,,,
BRUSDT,15,联合多头,5968,5968,5968,0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.3333333333333333,,0.6543323457736703,,163.14811642172768,,1.9629970373210108,,0.0,0.0,3.0,0.0,-163.66468359956085,,163.14811642172768,,326.8128000212885,,0.0,0.0,,,,,,
BRUSDT,15,普通多空,5968,5968,5968,0,12.0,12.0,12.0,1.0,10.0,1.0,9.0,1.0,1.0,0.0,0.2222222222222222,0.0,-0.31555418057807966,-1.0579717948717924,-444.32081508525357,-364.995355831747,-2.839987625202717,-1.0579717948717924,0.0,0.0,8.0,0.0,-139.8769199503485,,-371.81660169412055,,-231.93968174377198,,5.0,1.0,-0.7253144325047449,-1.0579717948717924,-870.9922067719572,-364.995355831747,79.32545925350655,-0.7424176142937127
BRUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.0582019047619058,,-363.631365361957,,-1.0582019047619058,,0.0,0.0,1.0,0.0,-259.95686168778496,,-363.631365361957,,-103.67450367417204,,0.0,0.0,,,,,,
BRUSDT,60,普通多空,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.0582019047619058,,-363.631365361957,,-1.0582019047619058,,0.0,0.0,1.0,0.0,400.949263502456,,-363.631365361957,,-764.580628864413,,0.0,0.0,,,,,,
BSBUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.2857142857142857,,-0.4617296836825254,,-172.23864606838302,,-3.232107785777678,,0.0,0.0,7.0,0.0,-127.26568072868112,,-172.238646068383,,-44.97296533970187,,4.0,0.0,-0.007700824325797953,,-32.35011659671374,,,
BSBUSDT,15,普通多空,5968,5968,5968,0,15.0,15.0,15.0,1.0,14.0,1.0,14.0,1.0,0.0,0.0,0.21428571428571427,0.0,-0.638516756629644,-1.0607626666666656,-208.4109244517045,-349.149477749495,-8.939234592815016,-1.0607626666666656,0.0,0.0,14.0,0.0,76.3490230434962,,-208.41092445170443,,-284.7599474952007,,7.0,0.0,-0.19558227354519575,,-126.69684429570187,,-140.73855329779053,-0.4222459100370216
BSBUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,4.830364312267689,,1978.933901918977,,4.830364312267689,,0.0,0.0,1.0,0.0,2050.629692048415,,1978.933901918977,,-71.69579012943794,,0.0,0.0,,,,,,
BSBUSDT,60,普通多空,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,4.830364312267689,,1978.933901918977,,4.830364312267689,,0.0,0.0,1.0,0.0,1347.046602221904,,1978.933901918977,,631.8872996970729,,0.0,0.0,,,,,,
BSVUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.2857142857142857,,0.11792522477522176,,-34.261722106360146,,0.8254765734265523,,0.0,0.0,7.0,0.0,-90.1796555037673,,-34.26172210636014,,55.91793339740715,,2.0,0.0,-0.7791367521367544,,-131.741865859695,,,
BSVUSDT,15,普通多空,5968,5968,5968,0,19.0,19.0,19.0,1.0,13.0,1.0,13.0,1.0,0.0,0.0,0.3076923076923077,1.0,-0.07342435340579663,2.612066666666678,-28.981859242055386,594.101592115239,-0.9545165942753562,2.612066666666678,0.0,0.0,13.0,0.0,-59.980228922809786,,-28.981859242055386,,30.998369680754408,,5.0,0.0,-0.5711933343950755,,-102.79203842904239,,623.0834513572944,2.6854910200724746
BSVUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.145733333333322,2.086640000000003,946.514459665144,782.098950524738,4.145733333333322,2.086640000000003,0.0,0.0,1.0,1.0,1176.581196581196,1090.254433307633,946.5144596651439,782.098950524738,-230.0667369160521,-308.15548278289504,0.0,0.0,,,,,-164.41550914040602,-2.0590933333333186
BSVUSDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.3333333333333333,0.5,0.6676197530864157,0.51429777777778,85.38613192981434,208.76769884583052,2.0028592592592473,1.02859555555556,0.0,0.0,3.0,0.0,364.050501033717,,85.3861319298143,,-278.66436910390263,,1.0,0.0,-1.0448000000000026,,-466.428571428572,,123.38156691601618,-0.15332197530863578
BSWUSDT,15,联合多头,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BSWUSDT,15,普通多空,5968,5968,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BSWUSDT,60,联合多头,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BSWUSDT,60,普通多空,1492,1492,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BTCDOMUSDT,15,联合多头,5968,5968,5968,0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,-1.5967794806300653,-1.600869565217407,-32.58120185957467,-53.285094066569,-4.790338441890196,-1.600869565217407,0.0,0.0,3.0,1.0,23.176427792200666,-56.101083032491005,-32.58120185957467,-53.285094066569,-55.757629651775325,2.8159889659219988,1.0,0.0,-1.9914074074074104,,-40.173341303049,,-20.703892206994333,-0.004090084587341725
BTCDOMUSDT,15,普通多空,5968,5968,5968,0,11.0,11.0,11.0,2.0,10.0,2.0,10.0,2.0,0.0,0.0,0.2,0.0,-0.006558832784884327,-1.56726973406502,-10.573040339098299,-55.380721971431,-0.06558832784884328,-3.13453946813004,1.0,0.0,10.0,0.0,-15.901384299989898,,-10.5730403390983,,5.328343960891599,,5.0,0.0,1.3678222622569927,,12.2065999380444,,-44.8076816323327,-1.5607109012801357
BTCDOMUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.6170429799426891,,39.278444533614,,0.6170429799426891,,0.0,0.0,1.0,0.0,-57.025665107372994,,39.278444533614,,96.304109640987,,0.0,0.0,,,,,,
BTCDOMUSDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,,0.7269487345533792,,44.0578101109925,,1.4538974691067583,,0.0,0.0,2.0,0.0,-17.243698153468998,,44.0578101109925,,61.301508264461496,,0.0,0.0,,,,,,
BTCUSDT,15,联合多头,5968,5968,5968,0,6.0,6.0,6.0,2.0,6.0,2.0,6.0,2.0,0.0,0.0,0.3333333333333333,0.5,0.11271073659938546,0.2539319051950875,-2.8359914470168235,-14.193602164556495,0.6762644195963128,0.507863810390175,0.0,0.0,6.0,0.0,-81.82123875021317,,-2.83599144701683,,78.98524730319633,,6.0,2.0,0.11271073659938546,0.2539319051950875,-2.8359914470168235,-14.193602164556495,-11.357610717539671,0.14122116859570205
BTCUSDT,15,普通多空,5968,5968,5968,0,8.0,8.0,8.0,2.0,8.0,2.0,8.0,2.0,0.0,0.0,0.5,0.5,0.5286262807931306,0.3117106677370484,30.57292058901488,-9.049210789970502,4.2290102463450445,0.6234213354740968,0.0,0.0,8.0,0.0,-80.86686225465589,,30.572920589014874,,111.43978284367076,,7.0,2.0,0.813447441263049,0.3117106677370484,43.94040719707015,-9.049210789970502,-39.62213137898539,-0.21691561305608215
BTCUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
BTCUSDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.8475259286441098,1.1755875773576352,97.86948549711032,264.883482924134,2.5425777859323295,1.1755875773576352,0.0,0.0,2.0,0.0,-22.96118983312065,,-32.840972108592496,,-9.879782275471847,,1.0,1.0,2.6497042749690594,1.1755875773576352,359.29040070851596,264.883482924134,167.0139974270237,0.3280616487135254
BTRUSDT,15,联合多头,5968,5968,5968,0,8.0,8.0,8.0,0.0,8.0,0.0,7.0,0.0,1.0,0.0,0.2857142857142857,,-0.4372787821922608,,-18.532813878287698,,-3.0609514753458256,,0.0,0.0,7.0,0.0,-23.902094761551858,,-18.532813878287698,,5.3692808832641505,,4.0,0.0,-0.5259791572306052,,50.97375458245604,,,
BTRUSDT,15,普通多空,5968,5968,5968,0,16.0,16.0,16.0,1.0,14.0,1.0,13.0,1.0,1.0,0.0,0.23076923076923078,1.0,-0.5132609745808716,4.397760000000028,-184.27076400957645,1069.494163424125,-6.67239266955133,4.397760000000028,0.0,0.0,12.0,0.0,-195.54364755341632,,-186.0740989395876,,9.469548613828758,,6.0,0.0,-0.5836281516188639,,-174.06305949519233,,1253.7649274337014,4.9110209745809
BTRUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,,5.18646666666667,,3434.746136865343,,5.18646666666667,,1.0,0.0,1.0,0.0,4363.4808259587035,,3434.746136865343,,-928.7346890933601,,0.0,0.0,,,,,,
BTRUSDT,60,普通多空,1492,1492,1492,0,4.0,4.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,,1.0336329805996485,,790.4298365904007,,3.1008989417989454,,1.0,0.0,3.0,0.0,-388.41020549441697,,790.4298365904006,,1178.8400420848177,,0.0,0.0,,,,,,
BULLAUSDT,15,联合多头,5968,5968,5968,0,6.0,6.0,6.0,1.0,6.0,1.0,6.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.015164903915839837,-0.841736585365854,96.38826265733802,-569.867899603698,0.09098942349503902,-0.841736585365854,0.0,0.0,6.0,0.0,-259.4964210978165,,96.388262657338,,355.8846837551545,,2.0,0.0,-0.23760154404689127,,37.691513054189,,-666.256162261036,-0.8569014892816939
BULLAUSDT,15,普通多空,5968,5968,5968,0,16.0,16.0,16.0,2.0,14.0,2.0,14.0,2.0,0.0,0.0,0.21428571428571427,0.0,-0.43615458300128457,-0.9334536042556275,-60.12771975486913,-692.2224850214191,-6.106164162017984,-1.866907208511255,0.0,0.0,14.0,0.0,110.3726205108725,,-60.127719754869176,,-170.5003402657416,,6.0,0.0,-0.4555003897857404,,-26.54655144312818,,-632.09476526655,-0.49729902125434294
BULLAUSDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,-1.0551243781094528,,-382.81588447653303,,-1.0551243781094528,,0.0,0.0,1.0,0.0,-326.202723146749,,-382.81588447653303,,-56.613161329783985,,1.0,0.0,-1.0551243781094528,,-382.81588447653303,,,
BULLAUSDT,60,普通多空,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-1.0546627181552553,,-385.9061851121436,,-2.1093254363105105,,0.0,0.0,2.0,0.0,1352.8314812173955,,-385.90618511214353,,-1738.7376663295388,,1.0,0.0,-1.0551243781094528,,-382.81588447653303,,,
BUSDT,15,联合多头,5968,5968,5968,0,5.0,5.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,0.0,0.75,0.0,2.722481832820976,-1.0792941176470603,967.8328974575019,-272.22551928783304,10.889927331283904,-1.0792941176470603,1.0,0.0,4.0,0.0,-179.74176987887077,,967.8328974575018,,1147.5746673363726,,2.0,1.0,5.793940096618384,-1.0792941176470603,1942.0508841328053,-272.22551928783304,-1240.0584167453349,-3.801775950468036
BUSDT,15,普通多空,5968,5968,5968,0,9.0,9.0,9.0,1.0,8.0,1.0,7.0,1.0,1.0,0.0,0.7142857142857143,0.0,1.7443474557987517,-1.0792941176470603,600.3933567897838,-272.22551928783304,12.210432190591263,-1.0792941176470603,1.0,0.0,7.0,0.0,-113.73701337336756,,600.3933567897838,,714.1303701631514,,2.0,1.0,5.793940096618384,-1.0792941176470603,1942.0508841328053,-272.22551928783304,-872.6188760776167,-2.823641573445812
BUSDT,60,联合多头,1492,1492,1492,0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,-1.0383640852390847,,-564.7750674026515,,-2.0767281704781695,,0.0,0.0,2.0,0.0,-192.9091354938735,,-564.7750674026515,,-371.86593190877795,,0.0,0.0,,,,,,
BUSDT,60,普通多空,1492,1492,1492,0,6.0,6.0,6.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.5,0.0,0.05448547500723167,-1.0129677419354832,41.501111964989505,-1562.2885572139312,0.2179419000289267,-1.0129677419354832,0.0,0.0,4.0,0.0,-0.2622349982495456,,41.501111964989505,,41.76334696323903,,0.0,0.0,,,,,-1603.7896691789208,-1.0674532169427149
C98USDT,15,联合多头,5968,5968,5968,0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,,-1.1319014749618197,,-178.58860719666674,,-4.527605899847279,,0.0,0.0,4.0,0.0,-164.4921584463865,,-178.58860719666674,,-14.096448750280246,,3.0,0.0,-1.1437536907536912,,-162.25558029467334,,,
C98USDT,15,普通多空,5968,5968,5968,0,15.0,15.0,15.0,1.0,11.0,1.0,11.0,1.0,0.0,0.0,0.2727272727272727,1.0,-0.4419095148044597,2.1066666666666505,-59.03216577321002,451.42857142857,-4.861004662849057,2.1066666666666505,0.0,0.0,11.0,0.0,20.38613551809618,,-59.03216577321,,-79.41830129130618,,5.0,1.0,-0.29880707527766903,2.1066666666666505,-44.15657846809362,451.42857142857,510.46073720178003,2.5485761814711103
C98USDT,60,联合多头,1492,1492,1492,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,2.8771562500000103,,1286.778476589798,,2.8771562500000103,,0.0,0.0,1.0,0.0,-278.199581297975,,1286.778476589798,,1564.978057887773,,0.0,0.0,,,,,,
C98USDT,60,普通多空,1492,1492,1492,0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.091094254032261,0.4893749999999987,802.4143955276035,187.17131474103505,4.182188508064522,0.4893749999999987,0.0,0.0,2.0,1.0,44.54761470432802,287.570977917981,802.4143955276035,187.17131474103502,757.8667808232755,-100.399663176946,0.0,0.0,,,,,-615.2430807865684,-1.6017192540322622
CAKEUSDT,15,联合多头,5968,5968,5968,0,7.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.2857142857142857,,1.167046867895268,,48.91934853271659,,8.169328075266876,,1.0,0.0,6.0,0.0,6.158848154124167,,97.89791919273735,,91.73907103861318,,3.0,0.0,-0.6506267887917812,,-129.83121211206733,,,
CAKEUSDT,15,普通多空,5968,5968,5968,0,15.0,15.0,15.0,3.0,13.0,2.0,12.0,2.0,1.0,0.0,0.4166666666666667,1.0,0.8758290043408247,0.9714053360543715,53.16389625852518,199.3700678896255,10.509948052089896,1.942810672108743,1.0,0.0,12.0,0.0,-71.3246201571844,,53.16389625852517,,124.48851641570961,,6.0,1.0,-0.1387055098633616,1.1666553323029314,-2.798640973999331,341.751256395164,146.20617163110032,0.09557633171354685
CAKEUSDT,60,联合多头,1492,1492,1492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,
