epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,3225.24,0.02711,0.04324,0.72021,0.00388,0.06098,0.00052,0.00025,0.60065,20.7604,1.1545,2.8225e-05,2.8225e-05,2.8225e-05
31,3337.14,0.02697,0.04238,0.72011,0.01247,0.14451,0.0018,0.00098,0.70697,20.2126,1.34988,2.575e-05,2.575e-05,2.575e-05
32,3446.09,0.02812,0.04484,0.72052,0.02233,0.22482,0.0051,0.00262,0.73429,14.8251,1.54781,2.3275e-05,2.3275e-05,2.3275e-05
33,3552.65,0.02597,0.04286,0.72005,0.01932,0.19112,0.00397,0.00218,0.72357,13.3861,1.52126,2.08e-05,2.08e-05,2.08e-05
34,3659.6,0.02553,0.04121,0.72002,0.02298,0.23092,0.00543,0.00314,0.75776,13.2798,1.58032,1.8325e-05,1.8325e-05,1.8325e-05
35,3766.46,0.02381,0.03984,0.71999,0.02775,0.33419,0.00999,0.00562,0.78511,17.7343,1.68649,1.585e-05,1.585e-05,1.585e-05
36,3873.06,0.02329,0.03876,0.71981,0.03157,0.35713,0.01184,0.00683,0.79119,16.5069,1.68019,1.3375e-05,1.3375e-05,1.3375e-05
37,3979.94,0.02133,0.03648,0.71964,0.02928,0.31734,0.00942,0.00523,0.78956,15.9788,1.67348,1.09e-05,1.09e-05,1.09e-05
38,4086.63,0.02036,0.0356,0.71953,0.02587,0.28363,0.00722,0.00382,0.78229,17.5661,1.61455,8.425e-06,8.425e-06,8.425e-06
39,4193.18,0.01914,0.03399,0.71941,0.02397,0.26069,0.00621,0.00329,0.78876,17.8113,1.60167,5.95e-06,5.95e-06,5.95e-06
40,4307.99,0.01804,0.03303,0.71933,0.02326,0.25531,0.006,0.00323,0.79112,17.8628,1.60032,3.475e-06,3.475e-06,3.475e-06
