fold,minutes,cohort,arm,n,symbols,selected_n,matched_n,matched_symbols,cost_bp,funding_included,mean_gross_bp,mean_net_bp,median_net_bp,win_pct,profit_factor,censored_n,control_net_bp,mean_net_ex_top3_bp,top3_positive_profit_pct,median_mfe_r,median_net_r,portfolio_net_pct,mdd_pct,capital_sleeves,excess_bp,p,months,p_resolution,ci_low,ci_high,family,p_holm,p_holm_primary
development,240,all_core,signal13,587,43,587,582,43,20,False,197.1363573181371,177.1363573181371,-322.19467958777284,26.916524701873932,1.5387108151836142,14,-43.78325259407483,88.76536314354205,17.555956036916704,1.02655718005942,-1.0296181871007173,18.556316643766134,-8.104278996744096,54,215.1224522572182,0.0013,24,0.0001,86.34037613518413,373.53087490450304,parameter,0.0066,
development,240,all_core,signal5,879,44,879,872,44,20,False,139.32408647987583,119.3240864798758,-337.9938800144777,26.16609783845279,1.3531950617144983,19,-82.78020735776619,60.212103134580936,12.975043794981802,1.106990459017942,-1.0282234491366131,17.874304141900012,-9.960314429374428,54,198.985687484558,0.0002,24,0.0001,94.96647138675735,329.0700649533292,parameter,0.0014,
development,240,high_vol,band005,132,32,132,129,31,20,False,3.646353711581276,-16.353646288418698,-486.3872545721837,28.030303030303028,0.9636539987219899,4,-321.6565237266515,-153.63985122360012,30.857363301195683,0.8926783179690081,-1.0194955639981969,-0.47803313988415974,-3.5235447859515268,54,306.25326636244756,0.0038,22,0.0001,103.82399782272599,545.3660647103893,parameter,0.0224,0.1064
development,240,high_vol,band020,197,33,197,197,33,20,False,-18.67742623579872,-38.677426235798755,-521.9371126160299,29.441624365482234,0.9151205895055164,3,-227.33931880595614,-127.93958069624244,20.9386910974426,1.263406467766106,-1.0221067674128828,-1.159945921718597,-4.314612365418569,54,188.6618925701574,0.0018,23,0.0001,75.83520181139366,330.4981165822715,parameter,0.0144,0.0576
development,240,high_vol,band030,233,34,233,230,34,20,False,-37.79050939604385,-57.79050939604388,-540.0204795421726,27.896995708154503,0.8754348820187764,5,-219.41282603259341,-136.30033805941125,18.898273072154385,1.1590716309180138,-1.0232438276864118,-1.8262160435583819,-4.968232752224644,54,164.114168380187,0.0032,23,0.0001,57.432780120153225,281.2892374718067,parameter,0.0224,0.09920000000000001
development,240,high_vol,base,166,33,166,165,33,20,False,-4.018852727234241,-24.01885272723425,-474.68215130248075,31.92771084337349,0.9448418686096665,4,-233.4889537518365,-129.68565377113387,25.11282198989337,1.0788173526974267,-1.020110704511211,0.17654522189478605,-3.5616718955228,54,211.54571998168944,0.0018,23,0.0001,79.37810923335866,358.2181866553934,baseline,0.0018,
development,240,high_vol,exit_chandelier,166,33,166,165,33,20,False,38.77878925285819,18.778789252858175,-257.62251324730755,36.74698795180723,1.0591645829398255,2,-154.9885094920155,-33.30942872318279,15.31517448394419,0.916741499112947,-0.44320513265763384,0.7739822419287723,-2.7432250609158215,54,177.423414256649,0.0038,23,0.0001,60.40536543341665,292.21682807636216,exit,0.0114,0.1064
development,240,high_vol,exit_fixed3r,166,33,161,165,33,20,False,110.24007863326273,90.24007863326271,-546.6924181090405,30.120481927710845,1.184235508425481,3,-87.78163040095627,34.84670246389569,9.658355966850847,1.1788872808851074,-1.0256494644124496,3.3551176427116136,-2.9916220772025715,54,183.71878362667172,0.037,23,0.0001,-2.009366892304288,375.2263451256972,exit,0.037,0.6171
development,240,high_vol,exit_sma60,166,33,166,165,33,20,False,-21.811740818071527,-41.81174081807153,-354.3903854196173,28.915662650602407,0.8845794478507484,2,-184.79710188413023,-127.60247957384439,26.052822890529022,0.9615616762716173,-0.5750506672031638,-1.027157532497558,-4.162927953258122,54,145.35023064063662,0.0133,23,0.0001,29.317301447617385,261.09474646701426,exit,0.0266,0.29259999999999997
development,240,high_vol,focus24,60,24,60,60,24,20,False,151.76978919328707,131.76978919328704,-452.9901175580842,33.33333333333333,1.3360936581849292,2,-155.87601284987056,-93.76455030588573,42.15968155662744,0.9546239860320879,-1.0227682373138096,1.92508954177113,-2.423760330390823,54,287.6458020431576,0.0032,21,0.0001,96.88583188081209,548.0538785933187,parameter,0.0224,0.09920000000000001
development,240,high_vol,focus36,23,13,23,23,13,20,False,211.89891123282612,191.89891123282612,-478.7956236898017,26.08695652173913,1.439390632534744,0,-293.6089156209346,-428.9456222086261,89.86020855190075,0.860919334002936,-1.025989285061732,0.7749488521505477,-1.486916053617393,54,485.5078268537608,0.028839111328125,15,3.0517578125e-05,30.47068168699408,1278.7297748626934,parameter,0.086517333984375,0.51910400390625
development,240,high_vol,focus6,266,36,266,264,36,20,False,64.93577670583463,44.93577670583463,-468.0060394984442,30.075187969924812,1.10484351996059,6,-251.96369815022356,-47.77632103172833,19.46496149068298,1.3177492748278017,-1.0180327335738444,1.6584107881867816,-5.2608275113982135,54,298.5287715379276,0.0001,24,0.0001,186.72996161281253,420.6586424466811,parameter,0.001,0.0036000000000000003
development,240,high_vol,gate_bb20,43,19,43,43,19,20,False,260.8249852320971,240.82498523209708,-281.0815487186114,48.837209302325576,1.7782202396071516,2,-32.84989864769368,50.704671273048476,35.19253362885876,2.143385656544273,-0.681227782045446,1.8996214641951337,-1.4765779591916495,54,273.6748838797908,0.0449,18,0.0001,-13.728140931375066,542.8891796818776,context,0.1796,0.6171
development,240,high_vol,gate_box_break,40,21,40,39,20,20,False,-180.18742554815304,-200.18742554815307,-546.6924181090405,27.500000000000004,0.6099626782808956,1,-185.2272695810007,-409.07949442442566,56.92471642743091,1.1270819953253897,-1.0202492072682667,-1.5951030429643853,-3.0255672894589525,54,-10.695834041550496,0.548,17,0.0001,-210.06497306176132,165.3152333697235,context,1.0,1.0
development,240,high_vol,gate_close70,62,25,62,61,25,20,False,198.88100433788617,178.88100433788617,-441.57391878303974,37.096774193548384,1.4678305370811247,1,-120.77876380927079,-102.72897869533891,49.29038201541149,1.7238723987563194,-0.886015650962339,2.27214895894281,-1.5317391492686183,54,308.60037445837844,0.0242,22,0.0001,32.24803039423893,596.1388291987686,context,0.121,0.4598
development,240,high_vol,gate_rvol2,34,20,34,34,20,20,False,-176.25217988332096,-196.25217988332096,-595.9866955997322,29.411764705882355,0.6456972280440554,1,-187.54119235731895,-461.04395878335527,62.660685931111196,0.9254339318214082,-1.0207101151892335,-1.4422670361743384,-2.046183263957413,54,-8.71098752600202,0.52099609375,15,3.0517578125e-05,-306.879244806426,291.0199248853542,context,1.0,1.0
development,240,high_vol,gate_tr15,28,18,28,28,18,20,False,97.36282829037133,77.36282829037125,-534.8672740723787,39.285714285714285,1.1556823183184335,1,-141.5506346955247,-299.86899149082143,60.0920772081884,1.4830362013771763,-1.0140842030832546,0.3096941771506989,-1.0781080655787312,54,218.91346298589602,0.18023681640625,14,6.103515625e-05,-187.98078751550554,641.5178880473611,context,0.54071044921875,1.0
development,240,high_vol,ma21,221,33,221,220,33,20,False,225.78630515083603,205.78630515083606,-336.96069101822656,30.316742081447963,1.5490897342031686,4,2.522089266053709,-77.36728146106813,48.591300793659265,1.0025469440891246,-0.532453902906388,4.048389701777455,-5.477404721692036,54,190.83863316126485,0.1378,24,0.0001,-73.16979070096599,537.3194658951376,parameter,0.1378,1.0
development,240,high_vol,ma55,88,30,88,88,30,20,False,-77.59123724740358,-97.59123724740358,-589.0163407501253,23.863636363636363,0.808170743621477,2,-282.84386356695353,-286.9751680300399,43.68264094516799,1.1376066823290418,-1.026480334633327,-0.9235155984550159,-5.330912045073488,54,185.2526263195499,0.0498,21,0.0001,1.2457445472397886,455.6194372851242,parameter,0.0996,0.6171
development,240,high_vol,signal13,129,31,129,129,31,20,False,137.35359068441892,117.35359068441889,-430.1416853094686,35.65891472868217,1.2956865444854886,4,-123.94206315651863,-15.97633979114205,25.855382735319072,1.0400642842551526,-1.0132810330621231,3.4353874139890106,-3.395622527888953,54,241.2956538409375,0.0032,22,0.0001,89.25435597897811,396.20070969655853,parameter,0.0224,0.09920000000000001
development,240,high_vol,signal5,204,35,204,203,35,20,False,84.43892534673006,64.43892534673004,-465.9547305190348,31.372549019607842,1.1482203346700688,5,-178.5801807861496,-56.5798421112618,24.076353823227244,1.232944880257189,-1.0184464219844298,2.0153891769994603,-4.248462205902359,54,245.14193818210805,0.0001,23,0.0001,132.60699648982444,363.77276116896684,parameter,0.001,0.0036000000000000003
development,240,majors,band005,26,2,26,25,2,20,False,102.9846087998993,82.9846087998993,-249.61016998549522,19.230769230769234,1.3838522904996173,0,49.631931434780064,-234.69149752233142,97.1330343698504,1.0042404275619268,-1.0613765456876991,7.705149110564058,-14.910997475639354,2,49.18940469653191,0.2692108154296875,16,1.52587890625e-05,-43.87626362235852,175.21976395308903,parameter,1.0,
development,240,majors,band020,38,2,38,38,2,20,False,103.54496103276291,83.54496103276293,-258.53437775126275,23.684210526315788,1.3704649793961514,0,32.48567746565307,-208.19090221406273,89.0768307804812,0.9713815133560214,-1.059058018019071,5.683429133312812,-18.59351387585322,2,51.059283567109865,0.1443,20,0.0001,-29.34313880884097,150.25713377889755,parameter,1.0,
development,240,majors,band030,49,2,49,49,2,20,False,74.36667208542912,54.366672085429116,-280.8817273511233,22.448979591836736,1.2187690942960514,0,-25.019045880540578,-222.95099916462266,87.05396753456817,0.7184789238530288,-1.0601584509690083,0.9777365241302682,-30.033243314971646,2,79.38571796596966,0.1924,22,0.0001,-75.30691540138453,283.64075128264824,parameter,1.0,
development,240,majors,base,29,2,29,29,2,20,False,87.13817888040059,67.13817888040059,-250.66868870906256,20.689655172413794,1.314376328216161,0,42.40911099235577,-215.711426318438,92.81667554984972,0.967981578550581,-1.0653159876425329,6.146286794980416,-14.157418175933302,2,24.729067888044835,0.3912353515625,16,1.52587890625e-05,-64.00586953466458,136.08803706048207,baseline,0.3912353515625,
development,240,majors,exit_chandelier,29,2,29,29,2,20,False,83.1499491981414,63.14994919814138,-158.59233228369683,34.48275862068966,1.4133762224536248,0,16.124780892626514,-58.54974566112639,53.55911557216814,0.700466885234827,-0.6888166751772982,10.062064731035703,-10.547890002565019,2,47.025168305514875,0.2938385009765625,16,1.52587890625e-05,-91.41294218389746,206.58436853176747,exit,0.587677001953125,
development,240,majors,exit_fixed3r,29,2,27,29,2,20,False,51.91800989126432,31.91800989126429,-250.66868870906256,34.48275862068966,1.1597992027692214,0,-56.80391099711166,-80.3072439647895,44.858540416774304,0.967981578550581,-1.0616279061658491,-1.7197444159563702,-11.567094287739433,2,88.72192088837599,0.10772705078125,16,1.52587890625e-05,-46.56576662398444,213.72182686399975,exit,0.32318115234375,
development,240,majors,exit_sma60,29,2,29,29,2,20,False,156.66037124394785,136.66037124394782,-242.9618978165604,27.586206896551722,1.7385020263303346,0,93.0709751947048,-158.6924495926457,86.70397810082522,0.7174666810073159,-0.7977848040070561,17.355440326804228,-11.250573524822215,2,43.589396049243035,0.3115081787109375,16,1.52587890625e-05,-80.49656244682717,184.69144292939816,exit,0.587677001953125,
development,240,majors,focus24,14,2,14,14,2,20,False,344.52320213727916,324.5232021372791,-260.12703131542025,21.428571428571427,2.5083181190137034,0,276.5914536168648,-273.83449471719064,99.99999999999999,0.7457077704092476,-1.0597781816551,20.203672665510688,-8.861275345183229,2,47.93174852041442,0.384765625,9,0.001953125,-151.17474977003553,280.4884588297555,parameter,1.0,
development,240,majors,focus36,2,1,2,2,1,20,False,186.61525032761307,166.61525032761307,166.61525032761307,50.0,2.3574152494281013,0,-99.19108947534781,,100.0,9.89789783444538,2.293241709406284,1.595117871022822,-2.81901532974147,2,265.80633980296085,0.25,2,0.25,20.830351853695277,510.7823277522264,parameter,1.0,
development,240,majors,focus6,52,2,52,52,2,20,False,55.383669179206485,35.38366917920648,-250.23372886698593,25.0,1.1647005032258848,0,10.698309366043535,-172.41923478744116,79.07263886627037,0.8865304519800459,-1.0581082872787566,-1.4058021593115644,-20.701381197562284,2,24.685359813162936,0.3947,23,0.0001,-178.1805234222904,198.1932070545384,parameter,1.0,
development,240,majors,gate_bb20,3,2,3,3,2,20,False,-88.58643058671566,-108.58643058671568,-201.18163055049988,33.33333333333333,0.2308506662763624,0,-152.87741113215688,,100.0,2.33095209909128,-1.0988385060004244,-1.6396663444129267,-5.099927513812618,2,44.29098054544118,0.25,2,0.25,0.9444394508658148,65.96425109272886,context,1.0,
development,240,majors,gate_box_break,10,2,10,10,2,20,False,-168.546138913501,-188.546138913501,-248.07884011425585,10.0,0.1918688339203636,0,-196.22279287919991,-272.7973081533586,100.0,0.7163196629053281,-1.0861363836548725,-9.181112843311222,-10.209631550156406,2,7.676653965698901,0.474609375,9,0.001953125,-98.4867053935297,169.8786472934133,context,1.0,
development,240,majors,gate_close70,10,2,10,10,2,20,False,-128.86061022886574,-148.86061022886574,-240.03810054196714,20.0,0.26814953543182546,0,-222.43207611389707,-258.8114465718687,100.0,1.0381072346079885,-1.0861363836548725,-7.342583551522885,-8.391923497527543,2,73.5714658850313,0.169921875,9,0.001953125,-11.188252809894069,202.6492485965707,context,0.849609375,
development,240,majors,gate_rvol2,11,2,11,11,2,20,False,-144.45682704984415,-164.45682704984415,-245.48899151944912,18.181818181818183,0.23165684017938604,0,-201.19629047558558,-266.5123901578387,100.0,0.967981578550581,-1.0855683250556631,-8.831049853229377,-9.863533003431503,2,36.739463425741455,0.3583984375,10,0.0009765625,-68.47037044545627,171.36077811919043,context,1.0,
development,240,majors,gate_tr15,11,2,11,11,2,20,False,-171.63448666583724,-191.63448666583724,-245.48899151944912,9.090909090909092,0.1751628768880922,0,-195.7608486652957,-266.5123901578387,100.0,0.4646577472600752,-1.0867044422540817,-10.182323668530536,-11.19950371999826,2,4.126361999458438,0.4833984375,10,0.0009765625,-91.11045142391681,150.52383160411364,context,1.0,
development,240,majors,ma21,49,2,49,49,2,20,False,221.8244219981455,201.82442199814545,-157.97432210661322,32.6530612244898,2.249083431703404,0,78.17243058799016,-23.903084423784865,61.71231372639128,0.9448331533985652,-0.5320041032515034,51.01537689645181,-14.843388686422731,2,123.65199141015533,0.1119,22,0.0001,-38.540093833157336,326.1839724561091,parameter,1.0,
development,240,majors,ma55,25,2,25,25,2,20,False,-35.505284803440745,-55.50528480344075,-299.02772978835924,12.0,0.7990900575223001,0,-25.862383653683647,-313.94258790173205,100.00000000000003,0.9472007796235208,-1.061639105756027,-7.512955473241356,-30.40597202367624,2,-29.64290114975712,0.5660400390625,14,6.103515625e-05,-222.49173459995947,175.5603880766802,parameter,1.0,
development,240,majors,signal13,26,2,26,26,2,20,False,99.78259343194044,79.78259343194044,-252.20001858030196,19.230769230769234,1.358209155307213,0,65.07230264415378,-238.31116706871973,96.06207999184005,0.620450321637615,-1.0653688949837494,6.009467518024758,-15.278855751649868,2,14.710290787786679,0.4134521484375,15,3.0517578125e-05,-75.14575726216198,128.86815673550345,parameter,1.0,
development,240,majors,signal5,35,2,35,35,2,20,False,127.3046767411116,107.3046767411116,-253.73134845154132,22.857142857142858,1.488657966220437,0,18.599530753099003,-204.15092549888902,89.92390157753512,0.967981578550581,-1.0616279061658491,10.37584707329442,-17.181389745257892,2,88.70514598801262,0.1473,20,0.0001,-24.20024680332987,256.8257579703646,parameter,1.0,
validation,60,all_core,band005,1544,54,1544,1544,54,20,False,11.453563469573314,-8.546436530426694,-193.3986312810543,26.360103626943005,0.9543924122403773,12,-64.67321027812241,-20.791085827162597,6.823956086407254,1.0733960278410928,-1.0515991497833244,-4.167521915778294,-8.349779796326018,54,56.12677374769572,0.0029296875,12,0.000244140625,24.83093787609877,86.63548154791762,parameter,0.0234375,
validation,60,all_core,band020,2505,54,2502,2505,54,20,False,3.516015549364609,-16.483984450635404,-202.51043573698,26.027944111776446,0.9158372367659732,17,-71.97637449346288,-28.58705903990247,6.728294171937899,1.0504372634355916,-1.0548697667862967,-10.189911451295197,-14.669433150512468,54,55.49239004282748,0.0107421875,12,0.000244140625,16.669341226159425,91.15766167298673,parameter,0.0390625,
validation,60,all_core,band030,2989,54,2985,2988,54,20,False,13.439130968831925,-6.560869031168088,-206.39938259676472,26.86517229842757,0.9666120823625983,21,-71.81815471916121,-17.416671040302933,5.706078798995356,1.0627808852839855,-1.0555803005123094,-7.450230535673219,-14.276971045932674,54,65.3017380717083,0.0029296875,12,0.000244140625,30.278051020946194,103.50133091782807,parameter,0.0234375,
validation,60,all_core,base,1879,54,1879,1879,54,20,False,13.892433048126215,-6.107566951873798,-199.9819848095252,26.237360298030865,0.968161843094188,12,-59.18743789183082,-22.03227479010745,8.555448968212104,1.077362521503716,-1.0528494104389148,-5.650783929431002,-10.091218384961032,54,53.07987093995703,0.0068359375,12,0.000244140625,20.372724230094672,83.47082749385962,baseline,0.0068359375,
validation,60,all_core,exit_chandelier,1879,54,1875,1879,54,20,False,36.74672866890678,16.746728668906776,-110.288679629561,33.74135178286323,1.11959912183759,8,-16.922357948063127,8.687666897213314,5.149520319917449,0.9455808911691715,-0.523026426066819,4.589155064707406,-7.743581030274182,54,33.6690866169699,0.055419921875,12,0.000244140625,-2.786316616238071,69.3229785301102,exit,0.055419921875,
validation,60,all_core,exit_fixed3r,1879,54,1775,1879,54,20,False,29.119932462839653,9.119932462839637,-225.53426558147183,28.685470995210217,1.0434536880424554,11,-49.08517291143515,5.724979260118478,1.5544019900280004,1.1279546478596425,-1.0621485420360557,2.132096923069615,-7.100263926888594,54,58.205105374274794,0.0048828125,12,0.000244140625,24.553324370064573,92.26994457941458,exit,0.0146484375,
validation,60,all_core,exit_sma60,1879,54,1879,1879,54,20,False,19.234220830090113,-0.7657791699099014,-160.73494917904662,28.685470995210217,0.9954193342365178,11,-43.7904639033103,-7.512651466216678,4.047144335095644,0.9891416934411816,-0.7643191680807396,-1.5766420793551061,-8.833619879980969,54,43.024684733400406,0.014892578125,12,0.000244140625,10.647294813556348,75.6227341259382,exit,0.02978515625,
validation,60,all_core,focus24,648,53,648,648,53,20,False,32.393458858404344,12.39345885840432,-183.18520100207238,29.475308641975307,1.0694882728770807,8,-43.372026992748026,-12.709891853718299,13.129720356914426,1.2897249150492964,-1.0486521429252733,1.0563425085817313,-5.560732032023852,54,55.765485851152356,0.035400390625,12,0.000244140625,2.370607735141762,112.97721863628,parameter,0.06982421875,
validation,60,all_core,focus36,207,52,207,207,52,20,False,62.48727882885092,42.48727882885092,-142.60860374167626,31.88405797101449,1.2645654306290788,4,-57.89928697131947,10.853814679072189,15.65430763447582,1.8271255603917416,-0.8830217423848921,1.6664080421477934,-1.576317971509189,54,100.3865658001704,0.009765625,12,0.000244140625,31.008611229817173,186.9483752689362,parameter,0.0390625,
validation,60,all_core,focus6,3296,54,3291,3296,54,20,False,15.232013589475882,-4.767986410524132,-200.0175254810332,26.72936893203883,0.9752363785981176,15,-66.0178444232211,-14.656620353070126,5.259194939068519,1.0422680702715774,-1.05181053061879,-7.300092847450157,-13.75365685020087,54,61.24985801269697,0.001708984375,12,0.000244140625,32.36315042844443,87.43024857098445,parameter,0.015380859375,
validation,60,all_core,gate_bb20,445,53,445,445,53,20,False,30.801665510534047,10.80166551053403,-180.41337946995804,24.49438202247191,1.0631809758617947,3,-27.097885907601555,-15.370413325726814,14.34180296964158,1.0699611414051478,-1.0678908142132275,0.48520739666599866,-5.229213369909824,54,37.89955141813561,0.053466796875,12,0.000244140625,-1.3208152614217359,85.66108321044723,context,0.142822265625,
validation,60,all_core,gate_box_break,520,53,520,520,53,20,False,44.70942467388761,24.70942467388761,-225.54180054832173,26.153846153846157,1.1161037819683644,2,-52.38261793951995,-32.50396320126274,24.0077265103209,1.0967187467384107,-1.05641510078705,0.6790206329386983,-5.856701756926286,54,77.09204261340757,0.031494140625,12,0.000244140625,7.8050636276982805,148.2105708622925,context,0.1259765625,
validation,60,all_core,gate_close70,730,53,730,730,53,20,False,52.2711370868566,32.27113708685659,-211.46211116066294,27.671232876712327,1.1605889745524813,5,-32.528721987845266,-8.384483813024863,17.41708139370955,1.1331497968297768,-1.0531297804930673,2.7300301416322226,-5.853717616893461,54,64.79985907470187,0.00927734375,12,0.000244140625,22.044541624432465,103.89171597394369,context,0.04638671875,
validation,60,all_core,gate_rvol2,543,53,543,543,53,20,False,-2.7976824377630214,-22.79768243776303,-229.4077301234354,24.30939226519337,0.8950336202089357,3,-86.40294664460505,-66.65543082589495,22.371981332944177,1.1026974643943432,-1.0548138074557687,-3.1774818035859242,-6.2890777834796685,54,63.605264206842044,0.047607421875,12,0.000244140625,-0.08396100274607293,135.86460747866113,context,0.142822265625,
validation,60,all_core,gate_tr15,336,53,336,336,53,20,False,-0.738130027604151,-20.738130027604164,-230.75958291457644,21.726190476190478,0.9079389464787745,0,-70.73701797526952,-91.28857180038987,34.09594889761974,1.0802497956100257,-1.0583736815837343,-1.9609023693041183,-4.159792243443339,54,49.99888794766535,0.108154296875,12,0.000244140625,-21.884429542514766,120.38010808052998,context,0.142822265625,
validation,60,all_core,ma21,2258,54,2258,2258,54,20,False,4.711267444622271,-15.288732555377742,-157.01073844429425,28.91939769707706,0.9089728212166049,14,-51.29229543288402,-22.040700700255222,4.403433498349304,1.017876707152976,-0.7361535437288858,-6.529625812654105,-11.96971667111465,54,36.00356287750628,0.034912109375,12,0.000244140625,2.001132643031171,72.06503790781765,parameter,0.06982421875,
validation,60,all_core,ma55,1544,54,1544,1544,54,20,False,4.597912857784313,-15.402087142215704,-214.46762945748986,22.60362694300518,0.9258186250978527,16,-116.88987553509462,-29.278707139787603,7.18933942925203,1.152895524566199,-1.0645567651722256,-6.30160776709835,-13.574946710484536,54,101.48778839287891,0.000244140625,12,0.000244140625,56.75959390595923,165.2057386577497,parameter,0.00244140625,
validation,60,all_core,signal13,1492,53,1492,1492,53,20,False,19.960597251486178,-0.039402748513833616,-192.70730011289206,27.278820375335123,0.9997878629642762,10,-69.22037517964873,-12.585910265055135,6.742610874071506,1.1292771503374073,-1.0530774472619597,-2.0678608198136494,-8.147166733169996,54,69.18097243113488,0.003173828125,12,0.000244140625,30.387436130332926,109.25597318717672,parameter,0.0234375,
validation,60,all_core,signal5,2411,54,2411,2411,54,20,False,10.735291887279041,-9.26470811272097,-199.5778604548737,25.425134798838656,0.9519527216110716,13,-73.93201584003343,-21.831250800981955,6.831210531071692,1.017791349908282,-1.0530473566693035,-8.122513300705759,-11.616186040131549,54,64.66730772731246,0.003662109375,12,0.000244140625,31.036172446996847,94.97273093814404,parameter,0.0234375,
validation,60,high_vol,band005,401,41,401,399,41,20,False,-24.63899979559963,-44.638999795599645,-267.65729585006557,24.93765586034913,0.822844352196726,2,-134.25097527972338,-74.42839787653783,14.099053526281095,0.971149329171204,-1.0403895784287946,-3.9086734604026674,-5.344568170951225,54,89.99986463473141,0.007568359375,12,0.000244140625,29.980576164964113,155.55980666238736,parameter,0.068115234375,0.264892578125
validation,60,high_vol,band020,642,42,641,642,42,20,False,-34.53897883337154,-54.538978833371544,-280.8853343597617,24.922118380062305,0.7941993097767323,2,-103.22766790269304,-92.9917532960348,18.06351457963219,1.0293930440742636,-1.0426896779227133,-7.981854629886797,-9.62055076033581,54,48.6886890693215,0.040771484375,12,0.000244140625,-0.11494953689684763,96.73931171387098,parameter,0.203857421875,1.0
validation,60,high_vol,band030,757,42,756,757,42,20,False,-34.73328369525057,-54.733283695250584,-288.9707839674505,24.834874504623514,0.7947621519996928,4,-118.55280871071723,-87.38555857357193,15.242334475960284,0.9741558411345888,-1.045329064976305,-8.569215524257757,-10.573533374194444,54,63.81952501546666,0.013916015625,12,0.000244140625,16.3633554028067,113.80458291241183,parameter,0.097412109375,0.459228515625
validation,60,high_vol,base,490,42,490,489,42,20,False,1.94647534136767,-18.053524658632345,-270.45476483008923,24.693877551020407,0.9291733187366633,2,-100.16996540694531,-68.64988711573336,21.185303433796793,1.0765968728235542,-1.0420301074009333,-3.315578379058415,-4.905684349783124,54,82.21957228987988,0.03173828125,12,0.000244140625,9.6141949034081,151.54976935455107,baseline,0.03173828125,
validation,60,high_vol,exit_chandelier,490,42,490,489,42,20,False,43.39516090760143,23.395160907601422,-160.2401530742403,33.87755102040816,1.1292003789757752,2,-16.981636377412254,-7.572091015492498,15.122331434484835,0.9622941785947909,-0.45121806194622543,2.1190794147996517,-2.3595210128102173,54,40.564690964752835,0.112060546875,12,0.000244140625,-9.783178184340512,104.73484357358997,exit,0.22412109375,1.0
validation,60,high_vol,exit_fixed3r,490,42,456,489,42,20,False,4.045776194276243,-15.954223805723766,-314.1895499057756,26.122448979591837,0.9438059938133277,2,-52.55298724859179,-29.186574272069933,4.871512103204655,1.1433911515526212,-1.0502117043592825,-2.4635672604647607,-4.513101719307199,54,36.70618803321388,0.12109375,12,0.000244140625,-19.519515129194716,95.77061042840388,exit,0.22412109375,1.0
validation,60,high_vol,exit_sma60,490,42,490,489,42,20,False,7.019600791046827,-12.98039920895319,-229.53926276585491,28.163265306122447,0.9417889543722118,2,-64.41413998209957,-37.103308628970346,11.378482802045085,0.9690060817179954,-0.7426586910919379,-1.6995744342500951,-3.4869657638937124,54,51.54724680438542,0.053955078125,12,0.000244140625,-1.2829505649264556,112.57393217955253,exit,0.161865234375,1.0
validation,60,high_vol,focus24,169,37,169,168,37,20,False,-16.33579517981682,-36.335795179816834,-262.9340651140999,27.218934911242602,0.8485670126441575,2,-150.86569019429066,-88.62241296341324,24.907075486940236,1.2995954272759471,-1.0379083218663077,-1.2896954729964438,-3.1539602976669356,54,114.72125842700375,0.006103515625,12,0.000244140625,40.87720350378734,201.1208699895498,parameter,0.06103515625,0.2197265625
validation,60,high_vol,focus36,54,27,54,54,27,20,False,69.86633279147516,49.866332791475166,-192.3302727482784,37.03703703703704,1.237589760276522,0,-203.76415809847802,-59.30135036901692,40.75955855508781,1.9399197696203245,-0.6738419073183732,0.45347805918880546,-0.9462392698769251,54,253.63049088995317,0.009765625,12,0.000244140625,93.51006775258304,411.28323951761257,parameter,0.078125,0.33203125
validation,60,high_vol,focus6,836,42,834,835,42,20,False,-22.8577237728323,-42.857723772832315,-278.3897105490063,24.04306220095694,0.8358731031911772,3,-104.62480633302502,-77.04596244074563,15.536765461181748,0.9612222823220644,-1.0409881439070303,-7.342850507533738,-9.417463730188159,54,61.79777372751248,0.071533203125,12,0.000244140625,-15.487431145665525,134.6119905837266,parameter,0.2353515625,1.0
validation,60,high_vol,gate_bb20,121,38,121,121,38,20,False,10.897896234043433,-9.102103765956604,-246.23070441758932,22.31404958677686,0.9615418208615543,0,-105.38351443615178,-79.3026492566541,29.983470958760392,0.9668628342647868,-1.0526156442135697,-0.17305957860529464,-2.344927378507322,54,96.28141067019517,0.07421875,12,0.000244140625,-5.0652720768432165,231.06001843376436,context,0.296875,1.0
validation,60,high_vol,gate_box_break,134,32,134,134,32,20,False,140.6457780992858,120.6457780992858,-301.6638113004483,26.865671641791046,1.4338025123915599,0,-78.955489720158,-64.27277616280924,46.012773198584284,1.414731457670034,-1.0446862642107528,1.6790812369205765,-2.0763363799869317,54,199.6012678194438,0.080810546875,12,0.000244140625,-34.864598972059206,435.4923060402348,context,0.296875,1.0
validation,60,high_vol,gate_close70,188,39,188,188,39,20,False,70.42887178029906,50.42887178029904,-286.4661022466064,24.46808510638298,1.1835994976876287,0,-103.29327847062007,-79.85404580644881,39.683164574947696,1.1333755305051176,-1.0438910721212005,0.5921306333531051,-2.9001215545850667,54,153.7221502509191,0.051513671875,12,0.000244140625,3.2120829390885355,337.88119327049054,context,0.257568359375,1.0
validation,60,high_vol,gate_rvol2,129,34,129,129,34,20,False,79.3995685691826,59.399568569182605,-312.68273661799407,24.8062015503876,1.206759323754371,0,-105.00525150963834,-126.60513283216983,52.80262908216291,1.3146602826911344,-1.0420200224416654,0.5388826653346834,-2.685545947432033,54,164.40482007882096,0.169921875,12,0.000244140625,-72.32373760618172,409.77421388041296,context,0.33984375,1.0
