symbol,arm,side,closed,win_rate_pct,total_net_r,mean_net_r,mean_original_r,mean_gross_bp,mean_net_bp,total_net_bp,pf_r,median_risk_pct,median_position_multiplier,widened_pct,realized_gt5r,realized_gt10r,worst_net_r,worst_gross_r,net_r_q05,net_r_cvar05,gross_loss_beyond_1r,net_loss_beyond_2r,net_loss_beyond_2r_pct,mean_holding_hours,tp2_exits,ma_confirm_exits,random_r,random_bp
APTUSDT,htf_close__trail,-1,54,27.77777777777778,15.697111447050778,0.29068724901945886,0.4336142570051073,56.00403764990764,36.004037649907644,1944.218033095013,1.5511958787252094,2.628605209485225,0.958492033606392,53.70370370370371,3,0,-1.313718381976447,-1.254992319508449,-1.0912393413010606,-1.2212277107654386,3,0,0.0,16.49074074074074,0,35,-0.10581745086406497,-34.42738021065339
APTUSDT,htf_close__trail,1,53,24.528301886792452,-4.495170025983605,-0.0848145287921435,-0.1035708638609686,-38.5132333756955,-58.51323337569549,-3101.201368911861,0.8427987304385102,2.67234333719803,0.949201741654571,52.83018867924528,1,0,-1.513598086124406,-1.4306220095693818,-1.225018323201626,-1.3444745008991756,6,0,0.0,13.929245283018869,0,34,-0.0099804469522999,-38.097638076176665
APTUSDT,htf_touch__tp2,-1,53,33.9622641509434,-1.7482624678824856,-0.03298608429966954,0.033884113721425954,9.524136342180146,-10.475863657819877,-555.2207738644535,0.9516035564451698,2.6341929321872,0.957708049113232,54.71698113207547,0,0,-1.2027550644567346,-1.0000000000000109,-1.1529522471910119,-1.1744446706083862,0,0,0.0,11.481132075471699,18,0,-0.10916594774505446,-24.573976349238492
APTUSDT,htf_touch__tp2,1,54,25.925925925925924,-12.786083813917976,-0.23677932988736994,-0.3132490454148648,-74.1846605805662,-94.1846605805662,-5085.971671350575,0.6452248110705421,2.68418485811446,0.9476994015100852,53.70370370370371,0,0,-1.2587659574468026,-1.000000000000003,-1.1457626074834566,-1.1875588382105173,0,0,0.0,13.527777777777779,12,0,-0.09895741035776151,-52.3448421958405
APTUSDT,htf_touch__trail,-1,52,32.69230769230769,11.096594339711563,0.21339604499445314,0.3576336066289637,41.06638584214007,21.066385842140033,1095.4520637912817,1.3051163964006887,2.6537206086668452,0.958492033606392,53.84615384615385,3,0,-1.2027550644567346,-1.0000000000000109,-1.153372893258428,-1.1744446706083862,0,0,0.0,19.58653846153846,0,0,-0.20522231012270936,-50.404706165351655
APTUSDT,htf_touch__trail,1,53,26.41509433962264,-9.447765379415914,-0.17825972413992291,-0.20330048750164165,-63.74778044533149,-83.74778044533149,-4438.632363602569,0.7317489248845105,2.67234333719803,0.949201741654571,52.83018867924528,1,0,-1.2587659574468026,-1.000000000000003,-1.1461865756422975,-1.1875588382105173,0,0,0.0,15.683962264150944,0,0,0.24824062980656358,-18.38703315926612
APTUSDT,original__tp2,-1,53,33.9622641509434,-4.094321322493422,-0.07725134570742306,-0.07725134570742306,-7.309431711246626,-27.309431711246674,-1447.3998806960735,0.8923809051874888,2.01923992761215,1.0,0.0,0,0,-1.2027550644567346,-1.0000000000000109,-1.1623595789473669,-1.1792926706083826,0,0,0.0,9.089622641509434,18,0,-0.2026049750119111,-17.594734888570617
APTUSDT,original__tp2,1,56,28.57142857142857,-13.595961464942542,-0.24278502615968825,-0.24278502615968825,-58.94003730121722,-78.94003730121723,-4420.642088868165,0.6634381646104717,2.082429783475245,1.0,0.0,0,0,-1.2587659574468026,-1.0000000000000058,-1.1962603021978067,-1.2259087498502923,0,0,0.0,11.424107142857142,14,0,-0.15007285985456478,-29.86190576339452
APTUSDT,original__trail,-1,52,30.76923076923077,19.77713838606863,0.3803295843474736,0.3803295843474736,46.1328733700203,26.13287337002027,1358.9094152410541,1.5066359804307696,2.06673900989877,1.0,0.0,5,1,-1.2027550644567346,-1.0000000000000109,-1.1597051836734662,-1.1758491150528283,0,0,0.0,17.52403846153846,0,0,-0.2587237632471537,-25.345706333020427
APTUSDT,original__trail,1,54,27.77777777777778,-12.37507237231998,-0.22916800689481445,-0.22916800689481445,-59.78074214399187,-79.78074214399187,-4308.160075775561,0.6843430404081414,2.1706869573752448,1.0,0.0,1,0,-1.2587659574468026,-1.0000000000000058,-1.1876070000000052,-1.2259087498502923,0,0,0.0,13.648148148148149,0,0,0.08964240228406391,8.967476645662073
ARBUSDT,htf_body__tp2,-1,48,31.25,-5.216803423576852,-0.10868340465785109,-0.13311663646299965,17.706858825842694,-2.293141174157289,-110.07077635954987,0.8084892865778196,2.84319161327898,0.8880877314080675,64.58333333333334,0,0,-1.8832850241545769,-1.7874396135265582,-1.4169557320633988,-1.651715915674594,10,0,0.0,14.572916666666666,11,26,-0.30925959660881047,-128.85437884352083
ARBUSDT,htf_body__tp2,1,56,30.357142857142854,-11.576041236379949,-0.20671502207821338,-0.18587509721819861,-31.41599199135994,-51.41599199135996,-2879.295551516158,0.69573543835309,2.878608060024285,0.9544597106658486,51.78571428571429,0,0,-2.834558303886924,-2.6855123674911643,-2.026207061830982,-2.311432676409835,13,4,7.142857142857142,14.03125,13,37,-0.04221596527000203,-55.13107664320082
ARBUSDT,htf_body__trail,-1,48,31.25,-3.15945539425533,-0.06582198738031937,-0.061299902773627624,26.743835895038423,6.74383589503841,323.7041229618437,0.8840152661599557,2.84319161327898,0.8880877314080675,64.58333333333334,0,0,-1.8832850241545769,-1.7874396135265582,-1.4169557320633988,-1.651715915674594,10,0,0.0,17.822916666666668,0,26,-0.22586716383445293,-112.7521011492074
ARBUSDT,htf_body__trail,1,55,30.909090909090907,1.7032272660408396,0.03096776847346981,0.09535898959680819,20.12731299660943,0.1273129966093771,7.0022148135157405,1.0453196715617796,2.87481590574373,0.9592476489028152,50.90909090909091,2,0,-2.834558303886924,-2.6855123674911643,-2.026721201469902,-2.311432676409835,13,4,7.2727272727272725,17.654545454545456,0,37,-0.14305577802891264,-63.9895169943177
ARBUSDT,htf_close__tp2,-1,48,31.25,-1.2410091668657408,-0.025854357643036268,-0.03354293655509125,37.87952716200538,17.879527162005363,858.2173037762575,0.9466564725803589,2.84319161327898,0.8880877314080675,64.58333333333334,0,0,-1.237079741379306,-1.1637931034482714,-1.139733735773658,-1.1829689359589226,4,0,0.0,13.364583333333334,11,30,-0.293018949265639,-126.25255199191251
ARBUSDT,htf_close__tp2,1,57,24.561403508771928,-14.154898263016301,-0.2483315484739702,-0.24085152306064667,-32.73566295329702,-52.73566295329703,-3005.9327883379306,0.5965034475942886,2.87481590574373,0.9592476489028152,52.63157894736842,0,0,-2.051493848857654,-1.9332161687170564,-1.411141976393177,-1.7324580170991302,9,1,1.7543859649122806,12.43859649122807,10,42,-0.07085433977556219,-57.827084119858945
ARBUSDT,htf_close__trail,-1,48,31.25,0.8163388624557832,0.017007059634495485,0.03827379713428073,46.916504231201095,26.916504231201092,1291.9922030976525,1.035089502685229,2.84319161327898,0.8880877314080675,64.58333333333334,0,0,-1.237079741379306,-1.1637931034482714,-1.139733735773658,-1.1829689359589226,4,0,0.0,16.614583333333332,0,30,-0.20962651649128147,-110.15027429759907
ARBUSDT,htf_close__trail,1,57,24.561403508771928,-1.6346933856628822,-0.028678831327418986,0.01794796352650625,11.958388238493491,-8.041611761506536,-458.3718704058725,0.9534017742056993,2.87481590574373,0.9592476489028152,52.63157894736842,2,0,-2.051493848857654,-1.9332161687170564,-1.411141976393177,-1.7324580170991302,9,1,1.7543859649122806,15.236842105263158,0,42,-0.17199832885833535,-69.39251284754852
ARBUSDT,htf_touch__tp2,-1,46,36.95652173913043,-1.0231766579797203,-0.022242970825646094,-0.04162564874847222,33.318880632849584,13.318880632849595,612.6685091110813,0.9619242873669788,2.87746251441754,0.8648521127223155,63.04347826086957,0,0,-1.1410126582278517,-1.000000000000005,-1.1208695360937935,-1.134618964000014,0,0,0.0,15.929347826086957,13,0,-0.20467326084490878,-82.68234779834839
ARBUSDT,htf_touch__tp2,1,53,32.075471698113205,-5.679828349147502,-0.10716657262542456,-0.13078175401123632,2.2162546002230714,-17.78374539977697,-942.5385061881794,0.8392775816558334,2.85859613428279,0.9978947368421148,50.943396226415096,0,0,-1.2039560439560484,-1.000000000000004,-1.157897483290503,-1.1846927610483367,0,0,0.0,15.995283018867925,15,0,-0.05437742428809324,-50.634986004471735
ARBUSDT,htf_touch__trail,-1,46,36.95652173913043,1.6428509913176457,0.03571415198516621,0.050426005325853666,47.7689845098285,27.768984509828517,1277.3732874521118,1.0611357987464218,2.87746251441754,0.8648521127223155,63.04347826086957,0,0,-1.1410126582278517,-1.000000000000005,-1.1208695360937935,-1.134618964000014,0,0,0.0,20.527173913043477,0,0,-0.07978333594791578,-45.80806725526564
ARBUSDT,htf_touch__trail,1,52,32.69230769230769,6.970802121604036,0.13405388695392378,0.15934942813119296,51.81410126937366,31.814101269373634,1654.3332660074288,1.1998744225261797,2.792832239803255,0.9989473684210575,50.0,2,0,-1.2039560439560484,-1.000000000000004,-1.1582477477208897,-1.1846927610483367,0,0,0.0,20.490384615384617,0,0,-0.15955547238213866,-59.69409551290602
ARBUSDT,original__tp2,-1,47,42.5531914893617,6.0704296263901005,0.12915807715723618,0.12915807715723618,63.175352551844306,43.175352551844284,2029.2415699366813,1.2258212131077977,2.14426877470356,1.0,0.0,0,0,-1.1928063241106672,-1.000000000000007,-1.1467448621071383,-1.1680677951106555,0,0,0.0,11.74468085106383,17,0,-0.2164114896885511,-35.28150194917443
ARBUSDT,original__tp2,1,54,35.18518518518518,-2.2837525932260148,-0.042291714689370645,-0.042291714689370645,27.545980633421095,7.545980633421064,407.48295420473744,0.937981856925198,2.2389400258096,1.0,0.0,0,0,-1.2928291316526608,-1.0000000000000038,-1.1819381933546644,-1.2419309723225764,0,0,0.0,12.88888888888889,18,0,-0.08778581288660414,-28.009746510129887
ARBUSDT,original__trail,-1,47,40.42553191489361,5.276765305177396,0.11227160223781694,0.11227160223781694,65.90932011366729,45.90932011366729,2157.738045342363,1.188509726339623,2.14426877470356,1.0,0.0,0,0,-1.1928063241106672,-1.000000000000007,-1.1467448621071383,-1.1680677951106555,0,0,0.0,16.68617021276596,0,0,-0.3511451361925919,-61.71962547513604
ARBUSDT,original__trail,1,53,35.84905660377358,10.541857475224973,0.19890297123065986,0.19890297123065986,68.08888293434599,48.088882934345975,2548.710795520337,1.2947633851442897,2.20524017467248,1.0,0.0,2,1,-1.2928291316526608,-1.0000000000000038,-1.1819547149815557,-1.2419309723225764,0,0,0.0,17.99056603773585,0,0,-0.06598337148956472,-28.78955704619226
ARUSDT,htf_body__tp2,-1,54,38.88888888888889,7.869921482986953,0.1457392867219806,0.21275002643386992,58.002814154331794,38.002814154331766,2052.151964333915,1.3232114132672226,2.50763305028892,1.0,48.148148148148145,0,0,-1.7615999999999818,-1.533333333333317,-1.1521695275943333,-1.4252056753615188,4,0,0.0,13.38425925925926,16,28,0.04356170232463487,-12.474215940702337
ARUSDT,htf_body__tp2,1,51,41.17647058823529,6.829975106669133,0.13392108052292417,0.19266493956246972,70.93010379630483,50.930103796304806,2597.435293611545,1.2276216852008686,2.51141552511415,1.0,35.294117647058826,0,0,-3.974222222222225,-3.888888888888891,-1.4720357316480315,-2.7554367187021707,10,2,3.9215686274509802,8.019607843137255,19,30,-0.16848923683230027,-19.76832771822316
ARUSDT,htf_body__trail,-1,54,35.18518518518518,14.253485000653068,0.2639534259380198,0.30071187585019205,62.124241672522714,42.12424167252269,2274.709050316226,1.5614912001542964,2.50763305028892,1.0,48.148148148148145,2,0,-1.7615999999999818,-1.533333333333317,-1.1521695275943333,-1.4252056753615188,4,0,0.0,17.921296296296298,0,30,0.20535913285574245,19.333592593430296
ARUSDT,htf_body__trail,1,51,39.21568627450981,19.962562171436918,0.3914227876752337,0.52495674869671,176.7980901705184,156.79809017051838,7996.702598696437,1.6558052930383744,2.51141552511415,1.0,35.294117647058826,2,2,-3.974222222222225,-3.888888888888891,-1.4720357316480315,-2.7554367187021707,10,2,3.9215686274509802,15.068627450980392,0,30,0.33862974819166886,111.11730845917646
ARUSDT,htf_close__tp2,-1,55,34.54545454545455,5.036717087194488,0.09157667431262706,0.1675367689859684,56.37820628556372,36.37820628556372,2000.8013457060047,1.199126284238782,2.52143217347452,1.0,49.09090909090909,0,0,-1.5949333333333224,-1.3666666666666576,-1.1360192028274103,-1.3106076767676724,3,0,0.0,13.0,15,32,0.08420514818977119,16.443975075933412
ARUSDT,htf_close__tp2,1,52,40.38461538461539,11.371710613211166,0.2186867425617532,0.2831281352112836,98.09892223887842,78.09892223887842,4061.143956421677,1.4459887876757038,2.53967312535194,1.0,36.53846153846153,0,0,-2.737839999999995,-2.5999999999999956,-1.3378965091895918,-1.8984670217324762,8,1,1.9230769230769231,8.024038461538462,19,31,-0.11737577174721327,-15.034252017020728
ARUSDT,htf_close__trail,-1,55,30.909090909090907,11.112380884725997,0.20204328881319994,0.24511237694039084,55.92210128363363,35.92210128363363,1975.7155705998493,1.4223526183211719,2.52143217347452,1.0,49.09090909090909,2,0,-1.5949333333333224,-1.3666666666666576,-1.1360192028274103,-1.3106076767676724,3,0,0.0,17.28181818181818,0,35,0.2460561678229996,52.862825230155984
ARUSDT,htf_close__trail,1,52,38.46153846153847,23.321409268096684,0.44848863977109005,0.5755505644237446,192.36902248388213,172.36902248388205,8963.189169161868,1.8993397501520044,2.53967312535194,1.0,36.53846153846153,2,2,-2.737839999999995,-2.5999999999999956,-1.3378965091895918,-1.8984670217324762,8,1,1.9230769230769231,14.798076923076923,0,32,0.3799909251032181,113.33435269542888
ARUSDT,htf_touch__tp2,-1,56,39.285714285714285,2.321395905891994,0.0414534983194999,0.15416726651824877,48.87314297565585,28.873142975655814,1616.8960066367256,1.0709995389879607,2.5323223842160654,0.9989200863930872,50.0,0,0,-1.228266666666672,-1.0000000000000069,-1.1573946439643241,-1.1930119122257066,0,0,0.0,14.65625,17,0,0.13026832472050343,28.615739425339836
ARUSDT,htf_touch__tp2,1,51,41.17647058823529,4.686778562017185,0.09189761886308206,0.17141126369894155,68.83047113075817,48.83047113075812,2490.3540276686645,1.1503568340202526,2.51141552511415,1.0,35.294117647058826,0,0,-1.1691489361702108,-1.0000000000000036,-1.1469472025216718,-1.1612949408983426,0,0,0.0,9.563725490196079,18,0,-0.18266353062209992,-14.789735973785483
ARUSDT,htf_touch__trail,-1,56,33.92857142857143,5.267927084141679,0.09407012650252998,0.13815937391498864,27.87835715248938,7.878357152489361,441.1880005394042,1.1531223826852428,2.5323223842160654,0.9989200863930872,50.0,2,0,-1.228266666666672,-1.0000000000000069,-1.1573946439643241,-1.1930119122257066,0,0,0.0,19.870535714285715,0,0,0.2924855540963009,58.360264611503545
ARUSDT,htf_touch__trail,1,51,39.21568627450981,17.58455091874524,0.34479511605382823,0.4896726095398933,171.58738204114303,151.58738204114297,7730.956484098291,1.5563852958700282,2.51141552511415,1.0,35.294117647058826,2,2,-1.1691489361702108,-1.0000000000000036,-1.1469472025216718,-1.1612949408983426,0,0,0.0,16.36764705882353,0,0,0.26271160792710896,100.53578875957267
ARUSDT,original__tp2,-1,56,39.285714285714285,1.8699227405096392,0.0333914775091007,0.0333914775091007,26.172444991536437,6.172444991536409,345.65691952603896,1.0525559239704818,2.1983438700281,1.0,0.0,0,0,-1.2295882352941137,-1.0000000000000069,-1.1715313479623817,-1.2136486036838976,0,0,0.0,11.098214285714286,19,0,0.13625680295711406,29.636172493117833
ARUSDT,original__tp2,1,51,45.09803921568628,9.96336118378156,0.19536002321140314,0.19536002321140314,66.56774389712915,46.56774389712913,2374.9549387535853,1.3396031638608394,2.43822075782538,1.0,0.0,0,0,-1.2164210526315793,-1.0000000000000036,-1.1573679432624084,-1.1827544407117065,0,0,0.0,8.862745098039216,20,0,-0.12993206556868522,-7.170914347296453
ARUSDT,original__trail,-1,56,37.5,15.542812398340603,0.2775502213989393,0.2775502213989393,63.637325790828555,43.637325790828555,2443.6902442863993,1.434888637407041,2.1983438700281,1.0,0.0,3,0,-1.2295882352941137,-1.0000000000000069,-1.1715313479623817,-1.2136486036838976,0,0,0.0,16.232142857142858,0,0,0.3121469157577933,51.18248413665207
ARUSDT,original__trail,1,51,39.21568627450981,19.87195550051201,0.38964618628454917,0.38964618628454917,163.76720270550922,143.7672027055091,7332.1273379809645,1.6195227483905408,2.43822075782538,1.0,0.0,3,2,-1.2164210526315793,-1.0000000000000036,-1.1659211347517702,-1.1923381444154104,0,0,0.0,15.441176470588236,0,0,0.2582202344767054,92.24149680701632
BOMEUSDT,htf_body__tp2,-1,60,33.33333333333333,-3.900444794125156,-0.06500741323541927,-0.025485920159849063,34.573889107483595,14.573889107483602,874.4333464490162,0.8806669150863632,2.965330306929105,1.0,48.333333333333336,0,0,-2.539066666666664,-2.433333333333331,-1.851260752723106,-2.2728169869117236,11,3,5.0,16.720833333333335,14,40,-0.060005258761594474,24.15499314090769
BOMEUSDT,htf_body__tp2,1,46,32.608695652173914,0.03923150084881799,0.000852858714104739,-0.022827217662590108,9.487602513465179,-10.512397486534839,-483.5702843806026,1.00143901786149,2.95979918784687,1.0,32.608695652173914,0,0,-2.3127536231884007,-2.1594202898550674,-1.4830556882142103,-1.7953164601855907,11,1,2.1739130434782608,11.092391304347826,14,26,-0.2732494083980664,-36.53144948818185
BOMEUSDT,htf_body__trail,-1,60,31.666666666666664,5.578496603907228,0.09297494339845379,0.21830717752634357,87.10332916298391,67.10332916298391,4026.199749779035,1.1637864854210174,2.965330306929105,1.0,48.333333333333336,3,0,-2.539066666666664,-2.433333333333331,-1.851260752723106,-2.2728169869117236,12,3,5.0,21.258333333333333,0,41,0.1725503779978158,74.7272679428103
BOMEUSDT,htf_body__trail,1,46,28.26086956521739,-3.0076140090688206,-0.06538291324062653,-0.07916985901213458,-7.569418101284889,-27.56941810128488,-1268.1932326591048,0.8952509635887388,2.95979918784687,1.0,32.608695652173914,0,0,-2.3127536231884007,-2.1594202898550674,-1.4830556882142103,-1.7953164601855907,11,1,2.1739130434782608,14.820652173913043,0,27,-0.18610133224278277,6.594307102190297
BOMEUSDT,htf_close__tp2,-1,62,27.419354838709676,-5.186888202255685,-0.08365948713315621,-0.052811575595873884,22.356631252372157,2.356631252372189,146.1111376470757,0.8377903074246347,2.9561438435247203,0.9891482391482396,50.0,0,0,-2.372368421052633,-2.254385964912281,-1.1846594766380392,-1.6205199832652952,8,1,1.6129032258064515,14.588709677419354,13,44,-0.0320348698926105,9.03406721606033
BOMEUSDT,htf_close__tp2,1,46,26.08695652173913,-3.4645182171971642,-0.07531561341732966,-0.09242351703018942,-12.226009947606236,-32.22600994760624,-1482.3964575898867,0.8615333418260659,2.95979918784687,1.0,32.608695652173914,0,0,-1.280069930069932,-1.1581291759465462,-1.2349203835176272,-1.2631737484893149,5,0,0.0,10.070652173913043,11,33,-0.27803645446718367,-40.872052915554306
BOMEUSDT,htf_close__trail,-1,62,25.806451612903224,1.7998685356531123,0.029030137671824392,0.13636469799307235,60.12240963703998,40.12240963704001,2487.5893974964806,1.0554729411448487,2.9561438435247203,0.9891482391482396,50.0,2,0,-2.372368421052633,-2.254385964912281,-1.1846594766380392,-1.6205199832652952,8,1,1.6129032258064515,18.669354838709676,0,45,0.0002378025995931585,23.81066396622704
BOMEUSDT,htf_close__trail,1,46,21.73913043478261,-5.4067075542512235,-0.11753712074459181,-0.11980735129100634,-26.05370028969585,-46.05370028969585,-2118.470213326009,0.7909864188016102,2.95979918784687,1.0,32.608695652173914,0,0,-1.280069930069932,-1.1581291759465462,-1.2349203835176272,-1.2631737484893149,5,0,0.0,13.054347826086957,0,34,-0.21005830083911564,-0.2541177664997299
BOMEUSDT,htf_touch__tp2,-1,60,33.33333333333333,2.6927806085833788,0.044879676809722976,0.11126714877777828,47.367544800807785,27.367544800807778,1642.0526880484667,1.0807570798736355,3.06056082672016,0.9472039597618864,53.333333333333336,0,0,-1.274571428571429,-1.0000000000000069,-1.1484472756410267,-1.200722196229293,0,0,0.0,18.9625,18,0,0.03329893932654311,22.765723423043774
BOMEUSDT,htf_touch__tp2,1,46,39.130434782608695,7.36110614712065,0.16002404667653589,0.1857035382979655,48.73297087255937,28.732970872559385,1321.7166601377317,1.2889613757112044,2.95979918784687,1.0,32.608695652173914,0,0,-1.284585365853662,-1.0000000000000062,-1.1522372881355933,-1.2074587257309533,0,0,0.0,12.5,17,0,-0.3901082353597545,-77.89289115591048
BOMEUSDT,htf_touch__trail,-1,59,33.89830508474576,9.579015480751844,0.1623561945890143,0.3061591389546369,77.4440174103758,57.444017410375785,3389.197027212171,1.287790723399324,2.99460686914561,0.9514731369150802,52.54237288135594,2,0,-1.274571428571429,-1.0000000000000069,-1.1492022435897444,-1.200722196229293,0,0,0.0,24.610169491525422,0,0,0.3429426344373445,95.02384019494167
BOMEUSDT,htf_touch__trail,1,46,34.78260869565217,6.995254288569376,0.15207074540368207,0.1935092385719786,56.16193910791546,36.16193910791548,1663.449198964112,1.2592848482569092,2.95979918784687,1.0,32.608695652173914,0,0,-1.284585365853662,-1.0000000000000062,-1.1522372881355933,-1.2074587257309533,0,0,0.0,17.63586956521739,0,0,-0.3533028593981527,-51.48110109671904
BOMEUSDT,original__tp2,-1,62,32.25806451612903,-2.3603813620427334,-0.03807066712972151,-0.03807066712972151,20.31181247475778,0.3118124747577565,19.3323734349809,0.9389181267803036,2.66631990215364,1.0,0.0,0,0,-1.274571428571429,-1.0000000000000069,-1.1626035396440082,-1.1928357648190269,0,0,0.0,12.983870967741936,19,0,0.1645036912399066,21.87101950582729
BOMEUSDT,original__tp2,1,46,39.130434782608695,5.195481115566585,0.11294524164275184,0.11294524164275184,50.294146596262244,30.294146596262262,1393.5307434280642,1.1886637743782698,2.56872676256882,1.0,0.0,0,0,-1.284585365853662,-1.0000000000000062,-1.1728374655647353,-1.216127228944909,0,0,0.0,10.847826086956522,17,0,-0.29782897787483315,-73.25430072552491
BOMEUSDT,original__trail,-1,61,29.508196721311474,5.612465903368071,0.09200763776013232,0.09200763776013232,42.60351272090831,22.60351272090828,1378.8142759754053,1.1404343401851347,2.66254994551396,1.0,0.0,3,0,-1.274571428571429,-1.0000000000000069,-1.1648034934497886,-1.2174489592634727,0,0,0.0,19.016393442622952,0,0,0.6878363848124226,125.17515658297
BOMEUSDT,original__trail,1,46,36.95652173913043,6.493502941880344,0.14116310743218138,0.14116310743218138,54.06482647198079,34.06482647198078,1566.9820177111158,1.2324273509173844,2.56872676256882,1.0,0.0,1,0,-1.284585365853662,-1.0000000000000062,-1.1728374655647353,-1.216127228944909,0,0,0.0,15.619565217391305,0,0,0.08468285251144518,-23.75566263847123
BTCUSDT,htf_body__tp2,-1,48,33.33333333333333,-3.97189557946305,-0.08274782457214687,-0.06515132985147187,17.486022955244444,-2.5139770447555585,-120.67089814826682,0.8774738526780731,1.03025335873798,1.0,47.91666666666667,0,0,-2.768289113428995,-2.55459582790096,-1.7782535026809814,-2.226941082436756,7,2,4.166666666666666,10.885416666666666,16,26,-0.29808719875413114,-27.11068104826491
BTCUSDT,htf_body__tp2,1,33,33.33333333333333,-4.356051339171894,-0.13200155573248162,-0.019464200883280082,3.693578241223878,-16.306421758776125,-538.1119180396121,0.8053940090957513,0.9674131064803901,1.0,42.42424242424242,0,0,-2.0491942265453633,-1.6278631942265638,-1.7203496402496352,-1.9079391202738458,7,1,3.0303030303030303,10.818181818181818,10,20,-0.12725052258255046,-30.545212649696307
BTCUSDT,htf_body__trail,-1,48,33.33333333333333,6.43782091242289,0.1341212690088102,0.1149984630538831,36.73026523757338,16.730265237573356,803.052731403521,1.1985957026731158,1.03025335873798,1.0,47.91666666666667,2,0,-2.768289113428995,-2.55459582790096,-1.7782535026809814,-2.226941082436756,7,2,4.166666666666666,16.453125,0,27,0.05686300263638411,-20.534343115918585
BTCUSDT,htf_body__trail,1,33,33.33333333333333,-1.1416696715609187,-0.034596050653361174,0.09280348511234077,12.267615850431552,-7.732384149568456,-255.16867693575904,0.9489960653765672,0.9674131064803901,1.0,42.42424242424242,0,0,-2.0491942265453633,-1.6278631942265638,-1.7203496402496352,-1.9079391202738458,7,1,3.0303030303030303,14.219696969696969,0,20,-0.09008680261397604,-27.739105071482903
BTCUSDT,htf_close__tp2,-1,48,27.083333333333332,-6.913246091208883,-0.1440259602335184,-0.11802195641363389,7.442009673360103,-12.557990326639892,-602.7835356787149,0.768350725247274,1.03025335873798,1.0,47.91666666666667,0,0,-1.8751991525423883,-1.661505867014354,-1.5896322416154194,-1.763299086904654,5,0,0.0,9.713541666666666,13,31,-0.3213935949081776,-25.25284073804244
BTCUSDT,htf_close__tp2,1,33,33.33333333333333,-1.023695753979824,-0.03102108345393406,0.09450644497937488,11.573083498175336,-8.426916501824666,-278.088244560214,0.9462671955656579,0.9674131064803901,1.0,42.42424242424242,0,0,-1.5154588098016513,-1.2936989498249882,-1.4429782471569808,-1.4819108293474168,4,0,0.0,10.416666666666666,10,21,-0.17964431953876633,-29.612190253974028
BTCUSDT,htf_close__trail,-1,48,27.083333333333332,1.476301231224559,0.030756275650511644,0.017192034306768855,20.444364714301827,0.444364714301809,21.329506286486833,1.049467949645913,1.03025335873798,1.0,47.91666666666667,1,0,-1.8751991525423883,-1.661505867014354,-1.5896322416154194,-1.763299086904654,5,0,0.0,14.442708333333334,0,32,-0.23154122342362474,-31.52160547319325
BTCUSDT,htf_close__trail,1,33,33.33333333333333,2.190685913631151,0.06638442162518639,0.20677413097499583,20.147121107383,0.1471211073830032,4.854996543639106,1.1149869942476396,0.9674131064803901,1.0,42.42424242424242,0,0,-1.5154588098016513,-1.2936989498249882,-1.4429782471569808,-1.4819108293474168,4,0,0.0,13.818181818181818,0,21,-0.07970119126565026,-23.63156597628115
BTCUSDT,htf_touch__tp2,-1,47,38.297872340425535,0.13455114240767974,0.002862790263993186,0.00418253306398171,25.84348817284383,5.843488172843826,274.6439441236598,1.0042054967405032,1.03497976039579,1.0,48.93617021276596,0,0,-1.7986340378198455,-1.0000000000000078,-1.4876032832274262,-1.6182397707814171,0,0,0.0,12.585106382978724,18,0,-0.3649038378268278,-36.00628396819876
BTCUSDT,htf_touch__tp2,1,33,33.33333333333333,-5.455166263075171,-0.16530806857803548,-0.0639027940119616,7.248299026079636,-12.751700973920363,-420.806132139372,0.7684320158370995,0.9674131064803901,1.0,42.42424242424242,0,0,-1.5017574989438294,-1.0000000000000124,-1.3565135512587077,-1.4615442656313147,0,0,0.0,13.757575757575758,10,0,-0.13450219070555888,-33.18596291866392
BTCUSDT,htf_touch__trail,-1,47,38.297872340425535,8.397249266438552,0.1786648780093309,0.14248405841721526,40.080276354938405,20.08027635493838,943.7729886821039,1.2624623157208237,1.03497976039579,1.0,48.93617021276596,2,0,-1.7986340378198455,-1.0000000000000078,-1.4876032832274262,-1.6182397707814171,0,0,0.0,18.920212765957448,0,0,-0.31470779141589644,-47.26139602230191
BTCUSDT,htf_touch__trail,1,33,33.33333333333333,-1.4861437576604093,-0.04503465932304271,0.07248981792145072,20.915731383151485,0.9157313831514841,30.21913564399898,0.9369142391741329,0.9674131064803901,1.0,42.42424242424242,0,0,-1.5017574989438294,-1.0000000000000124,-1.3565135512587077,-1.4615442656313147,0,0,0.0,17.522727272727273,0,0,-0.06757468772274611,-28.722936931081
BTCUSDT,original__tp2,-1,49,36.734693877551024,-6.248367849164381,-0.12751771120743635,-0.12751771120743635,20.813862072939997,0.813862072939998,39.879241574059904,0.8326871657555367,0.9359208433049301,1.0,0.0,0,0,-2.286385216773161,-1.0000000000000189,-1.546797278631823,-1.9803781989187863,0,2,4.081632653061225,10.16326530612245,18,0,-0.46821467327273353,-24.71449060674506
