scope,timeframe,symbol,length,period,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r
actual,15m,ONEUSDT,60,full,106,106,0,0.32075471698113206,3.674132521389465,13.308338046742245,0.03466162756027797,-2979.2930170105196,-28.10653789632566,1.0507530115731165,0.8447184209091033,10.154122654698192,1
actual,15m,ONEUSDT,90,earlier,62,62,0,0.3387096774193548,-0.6943376846639968,4.91237027411431,-0.011198994913935433,-1686.5225453068645,-27.201976537207493,0.9825959832129688,0.8373809250418017,9.756886619787176,0
actual,15m,ONEUSDT,90,later,25,25,0,0.36,2.448916305090303,4.98462535452257,0.09795665220361212,-666.2527933346139,-26.650111733384556,1.1471276365726673,0.8418969517362879,6.260584354921297,0
actual,15m,ONEUSDT,90,full,87,87,0,0.3448275862068966,1.754578620426306,9.896995628636878,0.020167570349727656,-2352.7753386414784,-27.043394697028486,1.0310324656389038,0.8386857360483994,13.450706170049353,0
actual,15m,ONEUSDT,120,earlier,53,53,0,0.3584905660377358,2.7099041875833665,7.76690999555598,0.051130267690252196,389.23570683026406,7.344069940193661,1.0814291592256142,1.0505254416241847,8.47508480891537,0
actual,15m,ONEUSDT,120,later,26,26,0,0.34615384615384615,-0.31595705951781006,2.3848933466483655,-0.012152194596838849,-907.2863485267686,-34.8956287894911,0.9822817257163161,0.7768595719688962,6.4075112532223555,0
actual,15m,ONEUSDT,120,full,79,79,0,0.35443037974683544,2.3939471280655598,10.151803342204344,0.030303128203361517,-518.0506416965054,-6.557603059449436,1.0468376888741662,0.9559845478277834,12.168904359177544,0
actual,15m,ONEUSDT,150,earlier,51,51,0,0.3333333333333333,3.1763896543190837,8.067392139612249,0.06228215008468792,-52.866135756925104,-1.0365908971946098,1.0969129773470199,0.9932136539198587,8.081720231088376,0
actual,15m,ONEUSDT,150,later,23,23,0,0.34782608695652173,-0.6525922851172432,1.7323439908397429,-0.028373577613793183,-199.9414101368612,-8.693104788559184,0.9584070406942335,0.9422777963867635,8.80526371056612,0
actual,15m,ONEUSDT,150,full,74,74,0,0.33783783783783783,2.5237973692018425,9.799736130451992,0.03410536985407895,-252.8075458937861,-3.416318187753866,1.052073930146445,0.9775360651437761,11.775539781350552,0
actual,15m,ONEUSDT,200,earlier,51,51,0,0.3137254901960784,4.921440747226938,9.816217719971304,0.09649883818092035,-329.86621256830125,-6.467964952319632,1.1454270508598254,0.9601848805171892,6.847032376138584,1
actual,15m,ONEUSDT,200,later,20,20,0,0.35,-0.591768416675887,1.387306853770194,-0.02958842083379435,-587.9863012716861,-29.399315063584307,0.9556768476752763,0.8146970578931035,7.676735182037589,0
actual,15m,ONEUSDT,200,full,71,71,0,0.323943661971831,4.32967233055105,11.203524573741499,0.06098130043029648,-917.852513839987,-12.927500194929392,1.091744869973098,0.9198945742168919,8.413584596823096,1
actual,15m,OPUSDT,0,earlier,51,51,0,0.3137254901960784,-15.850476970531286,-10.633200865553412,-0.31079366608884873,-4365.420118151735,-85.59647290493598,0.5609853633255509,0.47396255081617755,17.141023605845273,0
actual,15m,OPUSDT,0,later,40,40,0,0.325,-2.0190285782045763,2.490995133783896,-0.05047571445511441,-78.00508451370564,-1.950127112842641,0.9261281368492081,0.9844071814577683,17.206798516884735,1
actual,15m,OPUSDT,0,full,91,91,0,0.31868131868131866,-17.86950554873586,-8.142205731769517,-0.1963681928432512,-4443.425202665441,-48.828848380938915,0.7183072758910612,0.6659409299047163,18.124780730459644,1
actual,15m,OPUSDT,20,earlier,51,51,0,0.3137254901960784,-15.850476970531286,-10.633200865553412,-0.31079366608884873,-4365.420118151735,-85.59647290493598,0.5609853633255509,0.47396255081617755,17.141023605845273,0
actual,15m,OPUSDT,20,later,40,40,0,0.325,-2.0190285782045763,2.490995133783896,-0.05047571445511441,-78.00508451370564,-1.950127112842641,0.9261281368492081,0.9844071814577683,17.206798516884735,1
actual,15m,OPUSDT,20,full,91,91,0,0.31868131868131866,-17.86950554873586,-8.142205731769517,-0.1963681928432512,-4443.425202665441,-48.828848380938915,0.7183072758910612,0.6659409299047163,18.124780730459644,1
actual,15m,OPUSDT,30,earlier,51,51,0,0.3137254901960784,-15.850476970531286,-10.633200865553412,-0.31079366608884873,-4365.420118151735,-85.59647290493598,0.5609853633255509,0.47396255081617755,17.141023605845273,0
actual,15m,OPUSDT,30,later,40,40,0,0.325,-2.0190285782045763,2.490995133783896,-0.05047571445511441,-78.00508451370564,-1.950127112842641,0.9261281368492081,0.9844071814577683,17.206798516884735,1
actual,15m,OPUSDT,30,full,91,91,0,0.31868131868131866,-17.86950554873586,-8.142205731769517,-0.1963681928432512,-4443.425202665441,-48.828848380938915,0.7183072758910612,0.6659409299047163,18.124780730459644,1
actual,15m,OPUSDT,50,earlier,47,47,0,0.3191489361702128,-12.645770304318109,-7.879981478992899,-0.26905894264506613,-3829.7963943429563,-81.48502966687143,0.613679860842026,0.5040363678470932,15.784489502613113,0
actual,15m,OPUSDT,50,later,40,40,0,0.325,-2.0190285782045763,2.490995133783896,-0.05047571445511441,-78.00508451370564,-1.950127112842641,0.9261281368492081,0.9844071814577683,17.206798516884735,1
actual,15m,OPUSDT,50,full,87,87,0,0.3218390804597701,-14.664798882522678,-5.388986345209004,-0.16856090669566298,-3907.801478856661,-44.917258377662776,0.7558528498850986,0.6928929680656105,17.206798516884735,1
actual,15m,OPUSDT,60,earlier,49,49,0,0.32653061224489793,-13.608683946027934,-8.633200865553416,-0.27772824379648847,-3963.751023289284,-80.89287802631193,0.5981237674726417,0.4980698926155158,15.618444079995452,0
actual,15m,OPUSDT,60,later,40,40,0,0.325,-2.0190285782045763,2.490995133783896,-0.05047571445511441,-78.00508451370564,-1.950127112842641,0.9261281368492081,0.9844071814577683,17.206798516884735,1
actual,15m,OPUSDT,60,full,89,89,0,0.3258426966292135,-15.627712524232505,-6.142205731769522,-0.17559227555317422,-4041.7561078029903,-45.412989975314495,0.7446217267543042,0.6866769931241572,17.20679851688474,1
actual,15m,OPUSDT,90,earlier,43,43,0,0.27906976744186046,-13.359579831245817,-9.164370246721646,-0.3106879030522283,-3931.906861368638,-91.43969445043344,0.5870838726909022,0.4864247006001176,15.34561410768011,0
actual,15m,OPUSDT,90,later,34,34,0,0.29411764705882354,-13.294011577827526,-9.467037633213923,-0.39100034052433896,-1070.701968725207,-31.491234374270796,0.4538044324195327,0.7548239490737089,16.677664052681823,0
actual,15m,OPUSDT,90,full,77,77,0,0.2857142857142857,-26.653591409073343,-18.63140787993557,-0.3461505377801733,-5002.608830093845,-64.96894584537462,0.5298652111382302,0.5839142654890613,26.653591409073343,0
actual,15m,OPUSDT,120,earlier,34,34,0,0.29411764705882354,-13.451579752907294,-9.95453867475516,-0.3956346986149204,-3096.4399177429746,-91.07176228655807,0.4648479194750178,0.44275464977293444,14.486851206497503,0
actual,15m,OPUSDT,120,later,33,33,0,0.30303030303030304,-12.205261577827526,-8.467037633213923,-0.36985641144931897,-825.3498560491512,-25.010601698459126,0.4750546745437248,0.7997560559928979,15.588914052681822,0
actual,15m,OPUSDT,120,full,67,67,0,0.29850746268656714,-25.65684133073482,-18.42157630796908,-0.3829379303094749,-3921.7897737921267,-58.53417572824069,0.4697524360368978,0.5947899699769807,25.65684133073482,0
actual,15m,OPUSDT,150,earlier,30,30,0,0.36666666666666664,-7.514462733304661,-4.320158485645734,-0.2504820911101554,-1236.155199044322,-41.2051733014774,0.6227845681223185,0.6818076023672054,8.549734186894865,0
actual,15m,OPUSDT,150,later,30,30,0,0.26666666666666666,-13.837773687481793,-10.365436259349634,-0.46125912291605975,-1489.1721138739308,-49.63907046246437,0.3744073073254639,0.6224808261285472,17.269738341466045,0
actual,15m,OPUSDT,150,full,60,60,0,0.31666666666666665,-21.352236420786454,-14.685594744995367,-0.3558706070131076,-2725.327312918253,-45.42212188197089,0.4921012455048257,0.6519180458970131,21.352236420786454,0
actual,15m,OPUSDT,200,earlier,28,28,0,0.39285714285714285,-5.762528505020666,-2.7068032667721598,-0.20580458946502378,-763.4526763003902,-27.26616701072822,0.6838039549729086,0.776380281536789,8.651670707545772,0
actual,15m,OPUSDT,200,later,29,29,0,0.3103448275862069,-10.12497566130243,-6.77900913535052,-0.34913709176904933,-843.9809396126599,-29.102791021126205,0.4908708743790277,0.7607353444219201,15.000502183365628,0
actual,15m,OPUSDT,200,full,57,57,0,0.3508771929824561,-15.887504166323096,-9.48581240212268,-0.2787281432688262,-1607.4336159130498,-28.200589752860523,0.5831298230284098,0.7684301013703335,15.887504166323094,0
actual,15m,PENDLEUSDT,0,earlier,66,66,0,0.2878787878787879,-9.508632325750895,-3.2603254680822977,-0.14407018675380145,-892.5574090022387,-13.523597106094526,0.8035739681828785,0.919885617331712,21.005191481912302,0
actual,15m,PENDLEUSDT,0,later,37,37,0,0.2972972972972973,7.676432335621843,11.77424198150335,0.20747114420599577,-170.55232131261667,-4.609522197638289,1.2937534527630894,0.9708231588998419,8.950304256156338,1
actual,15m,PENDLEUSDT,0,full,103,103,0,0.2912621359223301,-1.8321999901290544,8.51391651342105,-0.017788349418728682,-1063.1097303148558,-10.321453692377242,0.9754200530309266,0.9374144604010124,25.23218798077116,1
actual,15m,PENDLEUSDT,20,earlier,66,66,0,0.2878787878787879,-9.508632325750895,-3.2603254680822977,-0.14407018675380145,-892.5574090022387,-13.523597106094526,0.8035739681828785,0.919885617331712,21.005191481912302,0
actual,15m,PENDLEUSDT,20,later,37,37,0,0.2972972972972973,7.676432335621843,11.77424198150335,0.20747114420599577,-170.55232131261667,-4.609522197638289,1.2937534527630894,0.9708231588998419,8.950304256156338,1
actual,15m,PENDLEUSDT,20,full,103,103,0,0.2912621359223301,-1.8321999901290544,8.51391651342105,-0.017788349418728682,-1063.1097303148558,-10.321453692377242,0.9754200530309266,0.9374144604010124,25.23218798077116,1
actual,15m,PENDLEUSDT,30,earlier,66,66,0,0.2878787878787879,-9.508632325750895,-3.2603254680822977,-0.14407018675380145,-892.5574090022387,-13.523597106094526,0.8035739681828785,0.919885617331712,21.005191481912302,0
actual,15m,PENDLEUSDT,30,later,37,37,0,0.2972972972972973,7.676432335621843,11.77424198150335,0.20747114420599577,-170.55232131261667,-4.609522197638289,1.2937534527630894,0.9708231588998419,8.950304256156338,1
actual,15m,PENDLEUSDT,30,full,103,103,0,0.2912621359223301,-1.8321999901290544,8.51391651342105,-0.017788349418728682,-1063.1097303148558,-10.321453692377242,0.9754200530309266,0.9374144604010124,25.23218798077116,1
actual,15m,PENDLEUSDT,50,earlier,65,65,0,0.27692307692307694,-9.40384304989364,-3.39389947530252,-0.14467450845990215,-1126.2359077928072,-17.326706273735496,0.8052986903934679,0.9009815732174753,19.83921800711124,0
actual,15m,PENDLEUSDT,50,later,36,36,0,0.3055555555555556,8.825744437532673,12.77424198150335,0.24515956770924094,-16.604705921440775,-0.46124183115113265,1.3532711839768456,0.9970825540861569,8.950304256156338,1
actual,15m,PENDLEUSDT,50,full,101,101,0,0.2871287128712871,-0.5780986123609622,9.380342506200831,-0.005723748637237249,-1142.8406137142485,-11.315253601131175,0.9921112863904834,0.9330322017211935,24.0662145059701,1
actual,15m,PENDLEUSDT,60,earlier,60,60,0,0.2833333333333333,-8.39985404306623,-2.934129360360005,-0.13999756738443717,-815.7402460862531,-13.595670768104219,0.8085101568804755,0.9219144419544959,16.61212347928791,0
actual,15m,PENDLEUSDT,60,later,34,34,0,0.29411764705882354,8.462817636331454,12.185970436005038,0.2489064010685722,-584.3985364066322,-17.188192247253888,1.3515127445603348,0.8969056767434613,8.142113288414398,1
actual,15m,PENDLEUSDT,60,full,94,94,0,0.2872340425531915,0.06296359326522394,9.251841075645034,0.0006698254602683398,-1400.1387824928852,-14.895093430775376,1.0009267363301815,0.9131175875777245,18.86282884885394,1
actual,15m,PENDLEUSDT,90,earlier,54,54,0,0.2962962962962963,-6.614237299130123,-1.6716011559736765,-0.12248587590981709,-442.1546033524134,-8.188048210229878,0.8313285673290965,0.9517766532110967,17.566340269168094,0
actual,15m,PENDLEUSDT,90,later,32,32,0,0.28125,5.692443371959142,9.204853634661823,0.17788885537372318,-966.377640201739,-30.199301256304345,1.2476246350750564,0.8216783279168838,8.385689290241075,1
actual,15m,PENDLEUSDT,90,full,86,86,0,0.29069767441860467,-0.9217939271709805,7.533252478688146,-0.010718534036871867,-1408.5322435541536,-16.378281901792484,0.9851806223634758,0.9034470553894006,21.417708791995324,1
actual,15m,PENDLEUSDT,120,earlier,52,52,0,0.28846153846153844,-8.168682779863754,-3.217998592701773,-0.15709005345891836,-626.4964275605445,-12.048008222318163,0.7851866464258965,0.9241363532775737,20.424144418899637,0
actual,15m,PENDLEUSDT,120,later,29,29,0,0.3103448275862069,8.517829680972634,11.884205113156431,0.2937182648611253,106.49218120048293,3.6721441793269975,1.4299011293214368,1.025236618655068,6.629099684524286,1
actual,15m,PENDLEUSDT,120,full,81,81,0,0.2962962962962963,0.34914690110887947,8.666206520454658,0.0043104555692454255,-520.0042463600619,-6.419805510618047,1.006036390113354,0.9583261097042534,24.328618013881233,1
actual,15m,PENDLEUSDT,150,earlier,48,48,0,0.2708333333333333,-7.441824759688693,-2.8756492984134443,-0.15503801582684776,-542.5347047907997,-11.302806349808327,0.792200891068225,0.9307518425993145,20.363320957712638,0
actual,15m,PENDLEUSDT,150,later,28,28,0,0.32142857142857145,11.401587307475863,14.735440400669331,0.4071995466955665,507.54576452899465,18.126634447464095,1.5860039459543196,1.1239256792167878,6.514525879411712,1
actual,15m,PENDLEUSDT,150,full,76,76,0,0.2894736842105263,3.959762547787168,11.859791102255885,0.05210213878667327,-34.98894026180446,-0.4603807929184797,1.0716451491892856,0.9970671983810517,20.363320957712638,1
actual,15m,PENDLEUSDT,200,earlier,44,44,0,0.2727272727272727,0.13595793967210645,4.474099151507189,0.0030899531743660558,-703.209404466433,-15.982031919691659,1.0041455396720769,0.900754679146042,17.379740719210076,1
actual,15m,PENDLEUSDT,200,later,25,25,0,0.36,14.767530232907003,17.73544040066933,0.5907012093162801,1121.4136292069295,44.85654516827718,1.9177760448890253,1.3220881516616982,5.167890952821773,1
actual,15m,PENDLEUSDT,200,full,69,69,0,0.30434782608695654,14.903488172579108,22.20953955217652,0.21599258221129142,418.20422474049656,6.06093079334053,1.3048573661567655,1.0395754451670276,17.379740719210076,2
actual,15m,PIEVERSEUSDT,0,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,0,later,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
actual,15m,PIEVERSEUSDT,0,full,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
actual,15m,PIEVERSEUSDT,20,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,20,later,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
actual,15m,PIEVERSEUSDT,20,full,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
actual,15m,PIEVERSEUSDT,30,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,30,later,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
actual,15m,PIEVERSEUSDT,30,full,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
actual,15m,PIEVERSEUSDT,50,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,50,later,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
actual,15m,PIEVERSEUSDT,50,full,27,27,0,0.4074074074074074,1.5185174136551831,3.2406534693486537,0.056241385690932705,-3497.553175083518,-129.53900648457474,1.1181692582722988,0.48696944632003103,7.0277824072747395,0
actual,15m,PIEVERSEUSDT,60,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,60,later,24,24,0,0.4166666666666667,-0.6701233892290053,0.8821653907934968,-0.027921807884541888,-3656.3123127765266,-152.34634636568862,0.9414898493681443,0.4098788469606591,6.777018480678458,0
actual,15m,PIEVERSEUSDT,60,full,24,24,0,0.4166666666666667,-0.6701233892290053,0.8821653907934968,-0.027921807884541888,-3656.3123127765266,-152.34634636568862,0.9414898493681443,0.4098788469606591,6.777018480678458,0
actual,15m,PIEVERSEUSDT,90,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,90,later,22,22,0,0.4090909090909091,-1.307761795749465,0.14960899981605014,-0.05944371798861204,-3362.6185032799444,-152.84629560363382,0.8811463587496803,0.4019396787894223,6.777018480678458,0
actual,15m,PIEVERSEUSDT,90,full,22,22,0,0.4090909090909091,-1.307761795749465,0.14960899981605014,-0.05944371798861204,-3362.6185032799444,-152.84629560363382,0.8811463587496803,0.4019396787894223,6.777018480678458,0
actual,15m,PIEVERSEUSDT,120,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,120,later,19,19,0,0.3157894736842105,-2.7788203470981174,-1.344952031662228,-0.14625370247884828,-3090.782698026665,-162.67277358035082,0.7480228349334391,0.37809363191607603,6.65344846941356,0
actual,15m,PIEVERSEUSDT,120,full,19,19,0,0.3157894736842105,-2.7788203470981174,-1.344952031662228,-0.14625370247884828,-3090.782698026665,-162.67277358035082,0.7480228349334391,0.37809363191607603,6.65344846941356,0
actual,15m,PIEVERSEUSDT,150,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,150,later,17,17,0,0.35294117647058826,0.4897956352336388,1.8021067918671787,0.028811507954919928,-2014.2791826290631,-118.48701074288606,1.0549965732209041,0.513138604109802,4.471340423589735,0
actual,15m,PIEVERSEUSDT,150,full,17,17,0,0.35294117647058826,0.4897956352336388,1.8021067918671787,0.028811507954919928,-2014.2791826290631,-118.48701074288606,1.0549965732209041,0.513138604109802,4.471340423589735,0
actual,15m,PIEVERSEUSDT,200,earlier,0,0,0,,0.0,0.0,,0.0,,,,0.0,0
actual,15m,PIEVERSEUSDT,200,later,15,15,0,0.4,1.757839221269588,2.8552982812288876,0.11718928141797252,-1764.5682219671444,-117.6378814644763,1.2301473352345,0.5460991811534891,3.3715734332984706,0
actual,15m,PIEVERSEUSDT,200,full,15,15,0,0.4,1.757839221269588,2.8552982812288876,0.11718928141797252,-1764.5682219671444,-117.6378814644763,1.2301473352345,0.5460991811534891,3.3715734332984706,0
actual,15m,PUMPUSDT,0,earlier,13,13,0,0.46153846153846156,0.8854634848374097,1.6738364731176276,0.06811257575672382,1507.199396814378,115.93841513956752,1.11838049518144,1.6256425636681342,3.2030608535549003,0
actual,15m,PUMPUSDT,0,later,49,49,0,0.3469387755102041,2.8716010621086125,6.88855687821046,0.05860410330833903,789.0054333610527,16.102151701245976,1.097008749936975,1.0950233889960128,10.524083541511995,0
actual,15m,PUMPUSDT,0,full,62,62,0,0.3709677419354839,3.7570645469460215,8.562393351328083,0.060597815273322926,2296.2048301754317,37.03556177702309,1.1013197284001461,1.2143518096591186,10.524083541511995,0
actual,15m,PUMPUSDT,20,earlier,13,13,0,0.46153846153846156,0.8854634848374097,1.6738364731176276,0.06811257575672382,1507.199396814378,115.93841513956752,1.11838049518144,1.6256425636681342,3.2030608535549003,0
actual,15m,PUMPUSDT,20,later,48,48,0,0.3333333333333333,-5.974819990522952,-2.058811542842162,-0.12447541646922816,-963.6744415086023,-20.076550864762545,0.7981579593254946,0.8839404553516127,15.872927669375798,0
actual,15m,PUMPUSDT,20,full,61,61,0,0.36065573770491804,-5.089356505685545,-0.384975069724534,-0.08343207386369747,543.5249553057758,8.910245168947144,0.8627513015961543,1.0507383122941099,15.872927669375795,0
actual,15m,PUMPUSDT,30,earlier,13,13,0,0.46153846153846156,0.8854634848374097,1.6738364731176276,0.06811257575672382,1507.199396814378,115.93841513956752,1.11838049518144,1.6256425636681342,3.2030608535549003,0
actual,15m,PUMPUSDT,30,later,49,49,0,0.3469387755102041,2.8716010621086125,6.88855687821046,0.05860410330833903,789.0054333610527,16.102151701245976,1.097008749936975,1.0950233889960128,10.524083541511995,0
actual,15m,PUMPUSDT,30,full,62,62,0,0.3709677419354839,3.7570645469460215,8.562393351328083,0.060597815273322926,2296.2048301754317,37.03556177702309,1.1013197284001461,1.2143518096591186,10.524083541511995,0
actual,15m,PUMPUSDT,50,earlier,13,13,0,0.46153846153846156,0.8854634848374097,1.6738364731176276,0.06811257575672382,1507.199396814378,115.93841513956752,1.11838049518144,1.6256425636681342,3.2030608535549003,0
actual,15m,PUMPUSDT,50,later,45,45,0,0.35555555555555557,4.520046365206901,8.257899369188024,0.10044547478237557,1218.5973776655421,27.079941725900937,1.1665277712487758,1.1642869455360476,9.502383800543885,0
actual,15m,PUMPUSDT,50,full,58,58,0,0.3793103448275862,5.405509850044309,9.931735842305656,0.09319844569041912,2725.7967744799193,46.99649611172274,1.1561261460188015,1.2773914211478423,9.502383800543885,0
actual,15m,PUMPUSDT,60,earlier,13,13,0,0.46153846153846156,0.8854634848374097,1.6738364731176276,0.06811257575672382,1507.199396814378,115.93841513956752,1.11838049518144,1.6256425636681342,3.2030608535549003,0
actual,15m,PUMPUSDT,60,later,45,45,0,0.35555555555555557,3.631377728238138,7.3778993691880235,0.0806972828497364,962.6087488509128,21.391305530020283,1.1295460125963395,1.1254461419290416,11.590481008941222,0
actual,15m,PUMPUSDT,60,full,58,58,0,0.3793103448275862,4.516841213075546,9.05173584230565,0.07787657263923355,2469.8081456652912,42.582899063194674,1.1271942046268792,1.2449592980691002,11.590481008941222,0
actual,15m,PUMPUSDT,90,earlier,11,11,0,0.45454545454545453,0.16996148726924232,0.8322523147017962,0.015451044297203847,1344.9424773923279,122.2674979447571,1.0264681023640356,1.6570943355200816,4.272766116712798,0
actual,15m,PUMPUSDT,90,later,35,35,0,0.3142857142857143,-6.467743233215688,-3.6235644376785343,-0.18479266380616252,-1683.6518333189529,-48.10433809482723,0.7213426962387554,0.7459418923708966,13.78951332677153,0
actual,15m,PUMPUSDT,90,full,46,46,0,0.34782608695652173,-6.297781745946444,-2.7913121229767386,-0.1369082988249227,-338.7093559266259,-7.363246867970128,0.7874651120445284,0.9609504595519822,13.78951332677153,0
actual,15m,PUMPUSDT,120,earlier,11,11,0,0.5454545454545454,3.0228264510765346,3.6738364731176247,0.27480240464332134,2142.8461195373175,194.8041926852107,1.5658132009830148,2.208329463669783,2.1241364838070034,0
actual,15m,PUMPUSDT,120,later,30,30,0,0.3,-6.850338188764916,-4.510819339639337,-0.22834460629216388,-1584.323086375104,-52.810769545836806,0.6569817508592701,0.7331487810508055,12.802353838632285,0
actual,15m,PUMPUSDT,120,full,41,41,0,0.36585365853658536,-3.8275117376883827,-0.8369828665217119,-0.09335394482166787,558.5230331622125,13.622513003956403,0.84879393014515,1.072436698015997,12.802353838632287,0
actual,15m,PUMPUSDT,150,earlier,8,8,0,0.625,4.597575710443991,5.047330449021242,0.5746969638054988,2714.7702248360197,339.34627810450246,2.4275897833650646,3.5526446699172367,1.1402796540531634,0
actual,15m,PUMPUSDT,150,later,28,28,0,0.32142857142857145,-4.657913130169367,-2.5108193396393386,-0.16635404036319165,-851.3987393585879,-30.407097834235287,0.7380007290550061,0.836400929142117,10.609928780036736,0
actual,15m,PUMPUSDT,150,full,36,36,0,0.3888888888888889,-0.06033741972537732,2.536511109381904,-0.0016760394368160365,1863.371485477432,51.760319041039786,0.9971266335323908,1.2972979129482003,10.609928780036736,0
actual,15m,PUMPUSDT,200,earlier,8,8,0,0.625,4.597575710443991,5.047330449021242,0.5746969638054988,2714.7702248360197,339.34627810450246,2.4275897833650646,3.5526446699172367,1.1402796540531634,0
actual,15m,PUMPUSDT,200,later,28,28,0,0.32142857142857145,-2.8545498342892195,-0.6442888663672969,-0.10194820836747212,-708.8590568189064,-25.316394886389514,0.8394366845066655,0.8637903984305464,11.473232150823254,0
actual,15m,PUMPUSDT,200,full,36,36,0,0.3888888888888889,1.7430258761547712,4.403041582653946,0.04841738544874365,2005.9111680171143,55.71975466714206,1.0830057388518315,1.320039889232381,11.473232150823256,0
actual,15m,SOLUSDT,0,earlier,65,65,0,0.27692307692307694,-14.159670819123878,-6.1094039391458805,-0.21784108952498274,-2962.3032602751923,-45.573896311926035,0.7091299065740895,0.6749452615186357,20.28302229694138,0
actual,15m,SOLUSDT,0,later,37,37,0,0.2702702702702703,-3.305177207714504,2.60935578492443,-0.08932911372201362,686.650867399802,18.558131551346,0.8775529906053205,1.1856566713595578,10.75525132118806,0
actual,15m,SOLUSDT,0,full,102,102,0,0.27450980392156865,-17.464848026838375,-3.500048154221445,-0.17122400026312132,-2275.652392875391,-22.310317577209716,0.7692066806805555,0.8223776054819762,21.870134297270575,0
actual,15m,SOLUSDT,20,earlier,64,64,0,0.265625,-15.701264039462846,-7.761946312027221,-0.24533225061660696,-3240.1951026216625,-50.62804847846348,0.6774622661499111,0.644452076924279,21.82461551728035,0
actual,15m,SOLUSDT,20,later,37,37,0,0.2702702702702703,-3.305177207714504,2.60935578492443,-0.08932911372201362,686.650867399802,18.558131551346,0.8775529906053205,1.1856566713595578,10.75525132118806,0
actual,15m,SOLUSDT,20,full,101,101,0,0.26732673267326734,-19.00644124717735,-5.152590527102791,-0.18818258660571632,-2553.544235221861,-25.282616190315455,0.7488349364881276,0.8006872038155612,23.411727517609542,0
actual,15m,SOLUSDT,30,earlier,65,65,0,0.27692307692307694,-14.159670819123878,-6.1094039391458805,-0.21784108952498274,-2962.3032602751923,-45.573896311926035,0.7091299065740895,0.6749452615186357,20.28302229694138,0
actual,15m,SOLUSDT,30,later,37,37,0,0.2702702702702703,-3.305177207714504,2.60935578492443,-0.08932911372201362,686.650867399802,18.558131551346,0.8775529906053205,1.1856566713595578,10.75525132118806,0
actual,15m,SOLUSDT,30,full,102,102,0,0.27450980392156865,-17.464848026838375,-3.500048154221445,-0.17122400026312132,-2275.652392875391,-22.310317577209716,0.7692066806805555,0.8223776054819762,21.870134297270575,0
actual,15m,SOLUSDT,50,earlier,63,63,0,0.25396825396825395,-18.218507306099532,-10.468654764855158,-0.2891826556523735,-3653.0833035034357,-57.98544926195929,0.6265099074068642,0.604520707187833,22.446454175634877,0
actual,15m,SOLUSDT,50,later,34,34,0,0.29411764705882354,0.7835394589521594,5.609355784924438,0.023045278204475276,916.9244859057452,26.968367232521917,1.0342097241272405,1.2643786354421764,10.75525132118806,0
actual,15m,SOLUSDT,50,full,97,97,0,0.26804123711340205,-17.434967847147377,-4.859298979930713,-0.17974193656852966,-2736.158817597691,-28.207822861831865,0.7567771145448697,0.7846447790380441,25.830273773116133,0
actual,15m,SOLUSDT,60,earlier,60,60,0,0.23333333333333334,-26.87459904929884,-19.608883478328863,-0.4479099841549807,-4955.867745858081,-82.59779576430137,0.44381274157068434,0.4581421251036152,27.46529840264021,0
