minutes,window,policy,schedule,n_candidates,n_accepted,n_natural,n_blocked,n_capacity_rejected,n_profit,n_net_be,n_other_zero,n_net_loss,n_strict_positive,n_full_initial_stop,n_tp,max_net_loss_streak,max_initial_stop_streak,max_gross_loss_streak,max_unrecovered_loss_events,max_risk,max_attempted_risk,max_effective_leverage,max_realized_drawdown,recovered_cycles,n_boundary,boundary_pnl,natural_net_r,natural_gross_r,positive_cash,negative_cash,halt_reason,halt_time,halt_risk,halt_equity,initial_balance,final_balance,residual_debt,profit,profit_rate,be_rate,loss_rate,mean_net_r,mean_gross_r,cash_pf
5,available,alerts_augment_any,double,108,10,10,0,98,2,0,0,8,2,5,0,7,4,5,8,128.0,256.0,9.054072781509557,0.1544523216938356,0,0,0.0,-9.676187123207884,-4.360141495698819,82.35268262883449,-186.62700099018264,,,,,1000,895.7256816386518,104.27431836134815,-104.27431836134815,0.2,0.0,0.8,-0.9676187123207883,-0.43601414956988194,0.44126885280210115
5,available,alerts_replace_trail_profit,fixed,108,90,90,18,0,32,0,0,58,32,50,0,7,6,6,33,1.0,1.0,1.08400865508044,0.03755883802145443,5,0,0.0,-31.45114874558422,14.175900743196735,52.364279164987465,-83.81542791057166,,,,,1000,968.5488512544158,37.79718787727961,-31.45114874558419,0.35555555555555557,0.0,0.6444444444444445,-0.3494572082842691,0.1575100082577415,0.6247570461712425
5,available,alerts_replace_trail_profit,double,108,26,26,6,76,9,0,0,17,9,12,0,6,3,6,8,128.0,256.0,9.610883697384303,0.276690027482534,5,0,0.0,-17.371044331446658,-0.5022898512360654,117.75001632514511,-388.41053940494567,,,,,1000,729.3394769201994,278.9965126718531,-270.66052307980056,0.34615384615384615,0.0,0.6538461538461539,-0.6681170896710253,-0.019318840432156363,0.30315865399929925
5,available,alerts_replace_trail_any,fixed,108,95,95,13,0,24,0,0,71,24,49,0,10,5,5,71,1.0,1.0,1.0927372865248826,0.045053397300572895,0,0,0.0,-45.05339730057288,3.454534587106645,42.43805971687789,-87.49145701745078,,,,,1000,954.9466026994271,45.0533973005729,-45.0533973005729,0.25263157894736843,0.0,0.7473684210526316,-0.4742462873744514,0.03636352196954363,0.4850537545444388
5,available,alerts_replace_trail_any,double,108,10,10,0,98,2,0,0,8,2,5,0,7,4,5,8,128.0,256.0,9.054072781509557,0.1544523216938356,0,0,0.0,-9.676187123207884,-4.360141495698819,82.35268262883449,-186.62700099018264,,,,,1000,895.7256816386518,104.27431836134815,-104.27431836134815,0.2,0.0,0.8,-0.9676187123207883,-0.43601414956988194,0.44126885280210115
15,common,original,fixed,39,30,30,9,0,13,0,0,17,13,12,0,5,4,4,7,1.0,1.0,0.36229957400267165,0.0065124448530745616,7,0,0.0,27.749027270376367,34.34934894215455,44.53554903078077,-16.78652176040498,,,,,1000,1027.7490272703758,0.41477082496885487,27.74902727037579,0.43333333333333335,0.0,0.5666666666666667,0.9249675756792122,1.1449782980718184,2.653054019554456
15,common,original,double,39,28,28,9,2,12,0,0,16,12,12,0,5,4,4,7,128.0,128.0,5.89770360130447,0.10616345739045185,10,0,0.0,21.2491740954745,27.520261576378257,283.04077576793236,-159.82151144246757,,,,,1000,1123.2192643254648,0.0,123.21926432546479,0.42857142857142855,0.0,0.5714285714285714,0.758899074838375,0.982866484870652,1.7709804719862206
15,common,arrows_augment_profit,fixed,39,31,31,8,0,17,0,0,14,17,12,0,4,4,4,6,1.0,1.0,0.3624045093822425,0.004437234609810603,8,0,0.0,13.98425721377282,20.81148080375583,29.51430966457542,-15.530052450802827,,,,,1000,1013.9842572137726,0.0,13.984257213772594,0.5483870967741935,0.0,0.45161290322580644,0.45110507141202644,0.6713380904437365,1.9004642616676852
15,common,arrows_augment_profit,double,39,31,31,8,0,17,0,0,14,17,12,0,4,4,4,4,16.0,16.0,3.074787676712208,0.0165723571061952,14,0,0.0,13.98425721377282,20.81148080375583,142.81473323312275,-41.82544083906737,,,,,1000,1100.9892923940554,0.0,100.98929239405538,0.5483870967741935,0.0,0.45161290322580644,0.45110507141202644,0.6713380904437365,3.4145422108671615
15,common,arrows_augment_any,fixed,39,31,31,8,0,16,0,0,15,16,9,0,4,2,4,5,1.0,1.0,0.3624045093822425,0.0032874480229694303,9,0,0.0,15.495332404228225,22.322555994211246,28.6597734025039,-13.164440998275836,,,,,1000,1015.4953324042281,0.0,15.495332404228066,0.5161290322580645,0.0,0.4838709677419355,0.4998494323944589,0.7200824514261692,2.1770596568633267
15,common,arrows_augment_any,double,39,31,31,8,0,16,0,0,15,16,9,0,4,2,4,4,16.0,16.0,3.0297157132630503,0.011570172356300756,13,0,0.0,15.495332404228225,22.322555994211246,153.2021853726569,-35.423476910331374,,,,,1000,1117.7787084623255,0.0,117.77870846232554,0.5161290322580645,0.0,0.4838709677419355,0.4998494323944589,0.7200824514261692,4.324877136156417
15,common,arrows_replace_trail_profit,fixed,39,31,31,8,0,17,0,0,14,17,13,0,4,4,4,6,1.0,1.0,0.3624045093822425,0.004591561244771891,9,0,0.0,22.668826716955365,29.49605030693834,39.401348303560326,-16.732521586605344,,,,,1000,1022.668826716955,0.0,22.66882671695498,0.5483870967741935,0.0,0.45161290322580644,0.7312524747404957,0.9514854937722045,2.354776481214986
15,common,arrows_replace_trail_profit,double,39,31,31,8,0,17,0,0,14,17,13,0,4,4,4,4,16.0,16.0,3.046332793344197,0.016419925573207705,14,0,0.0,22.668826716955365,29.49605030693834,159.94074246034302,-46.63531738227698,,,,,1000,1113.305425078066,0.0,113.30542507806604,0.5483870967741935,0.0,0.45161290322580644,0.7312524747404957,0.9514854937722045,3.429605531560636
15,common,arrows_replace_trail_any,fixed,39,31,31,8,0,16,0,0,15,16,9,0,4,2,4,4,1.0,1.0,0.3624045093822425,0.003382303949884591,11,0,0.0,25.252741413583607,32.07996500356661,38.54681204148892,-13.294070627905512,,,,,1000,1025.2527414135834,0.0,25.252741413583408,0.5161290322580645,0.0,0.4838709677419355,0.8146045617285035,1.0348375807602133,2.8995492141117043
15,common,arrows_replace_trail_any,double,39,31,31,8,0,16,0,0,15,16,9,0,4,2,4,4,16.0,16.0,3.002085182802076,0.011865869452572952,13,0,0.0,25.252741413583607,32.07996500356661,170.32819459987718,-35.94199542884962,,,,,1000,1134.3861991710276,0.0,134.38619917102756,0.5161290322580645,0.0,0.4838709677419355,0.8146045617285035,1.0348375807602133,4.7389743548617655
15,common,alerts_augment_profit,fixed,39,31,31,8,0,17,0,0,14,17,12,0,4,4,4,6,1.0,1.0,0.3624045093822425,0.004402958280221192,8,0,0.0,21.86454348573112,28.691767075714136,37.39459593653373,-15.530052450802827,,,,,1000,1021.8645434857309,0.0,21.864543485730906,0.5483870967741935,0.0,0.45161290322580644,0.7053078543784231,0.9255408734101335,2.407886003926575
15,common,alerts_augment_profit,double,39,31,31,8,0,17,0,0,14,17,12,0,4,4,4,4,16.0,16.0,3.051516325110796,0.01644769481115993,14,0,0.0,21.86454348573112,28.691767075714136,150.69501950508106,-41.82544083906737,,,,,1000,1108.8695786660137,0.0,108.8695786660137,0.5483870967741935,0.0,0.45161290322580644,0.7053078543784231,0.9255408734101335,3.6029511340935643
15,common,alerts_augment_any,fixed,39,31,31,8,0,16,0,0,15,16,9,0,4,2,4,5,1.0,1.0,0.3624045093822425,0.003262097928177554,9,0,0.0,23.37561867618652,30.20284226616955,36.54005967446221,-13.164440998275836,,,,,1000,1023.3756186761864,0.0,23.375618676186377,0.5161290322580645,0.0,0.4838709677419355,0.7540522153608554,0.9742852343925662,2.775663598571934
15,common,alerts_augment_any,double,39,31,31,8,0,16,0,0,15,16,9,0,4,2,4,4,16.0,16.0,3.0071191034081535,0.011485292956397108,13,0,0.0,23.37561867618652,30.20284226616955,161.08247164461523,-35.423476910331374,,,,,1000,1125.6589947342839,0.0,125.65899473428385,0.5161290322580645,0.0,0.4838709677419355,0.7540522153608554,0.9742852343925662,4.547336560224414
15,common,alerts_replace_trail_profit,fixed,39,31,31,8,0,17,0,0,14,17,13,0,4,4,4,6,1.0,1.0,0.3624045093822425,0.004576805006570206,9,0,0.0,25.96577965558052,32.793003245563526,42.69830124218595,-16.732521586605458,,,,,1000,1025.9657796555805,0.0,25.96577965558049,0.5483870967741935,0.0,0.45161290322580644,0.8376057953413071,1.0578388143730169,2.551815099785459
15,common,alerts_replace_trail_profit,double,39,31,31,8,0,17,0,0,14,17,13,0,4,4,4,4,16.0,16.0,3.0771732631546005,0.016585135798363515,14,0,0.0,25.96577965558052,32.793003245563526,149.48769539896875,-46.63531738227698,,,,,1000,1102.8523780166918,0.0,102.85237801669177,0.5483870967741935,0.0,0.45161290322580644,0.8376057953413071,1.0578388143730169,3.205461092364715
15,common,alerts_replace_trail_any,fixed,39,31,31,8,0,16,0,0,15,16,9,0,4,2,4,4,1.0,1.0,0.3624045093822425,0.0033714482965225834,11,0,0.0,28.54969435220876,35.376917942191795,41.84376498011409,-13.294070627905626,,,,,1000,1028.5496943522085,0.0,28.549694352208462,0.5161290322580645,0.0,0.4838709677419355,0.9209578823293149,1.1411909013610257,3.1475509760178126
15,common,alerts_replace_trail_any,double,39,31,31,8,0,16,0,0,15,16,9,0,4,2,4,4,16.0,16.0,3.03203184743348,0.011981467725521888,13,0,0.0,28.54969435220876,35.376917942191795,159.87514753850292,-35.94199542884962,,,,,1000,1123.9331521096533,0.0,123.93315210965329,0.5161290322580645,0.0,0.4838709677419355,0.9209578823293149,1.1411909013610257,4.4481433384796345
15,available,original,fixed,323,269,269,54,0,64,0,0,205,64,164,0,20,11,20,205,1.0,1.0,1.0904305200303934,0.05856708668696742,0,0,0.0,-28.550232222820192,46.82029291840387,212.08530601394716,-240.63553823676762,,,,,1000,971.4497677771795,28.550232222820455,-28.550232222820455,0.2379182156133829,0.0,0.7620817843866171,-0.10613469227814197,0.17405313352566495,0.8813548803638093
15,available,original,double,323,9,9,2,312,1,0,0,8,1,5,0,5,3,5,8,128.0,256.0,9.236200151971024,0.3076410013332226,0,0,0.0,-9.843281254435235,-5.66865892321675,4.202852780806211,-311.8438541140288,,,,,1000,692.3589986667774,307.64100133322256,-307.64100133322256,0.1111111111111111,0.0,0.8888888888888888,-1.0936979171594705,-0.6298509914685277,0.01347742700508504
15,available,arrows_augment_profit,fixed,323,280,280,43,0,100,0,0,180,100,152,0,14,11,14,180,1.0,1.0,1.0904305200303934,0.10309039803371645,0,0,0.0,-86.22038580054733,-9.153035416701938,133.9286448925419,-220.14903069308912,,,,,1000,913.7796141994528,86.2203858005472,-86.2203858005472,0.35714285714285715,0.0,0.6428571428571429,-0.30792994928766904,-0.03268941220250692,0.6083544609344772
15,available,arrows_augment_profit,double,323,9,9,2,312,1,0,0,8,1,5,0,5,3,5,8,128.0,256.0,9.236200151971024,0.3076410013332226,0,0,0.0,-9.843281254435235,-5.66865892321675,4.202852780806211,-311.8438541140288,,,,,1000,692.3589986667774,307.64100133322256,-307.64100133322256,0.1111111111111111,0.0,0.8888888888888888,-1.0936979171594705,-0.6298509914685277,0.01347742700508504
15,available,arrows_augment_any,fixed,323,286,286,37,0,90,0,0,196,90,128,0,21,5,14,196,1.0,1.0,1.227337400764741,0.09586588570991117,0,0,0.0,-77.81382958454277,2.7307648273696796,124.57080351951856,-202.38463310406178,,,,,1000,922.1861704154568,77.81382958454321,-77.81382958454321,0.3146853146853147,0.0,0.6853146853146853,-0.272076327218681,0.009548128767026851,0.6155151288362243
15,available,arrows_augment_any,double,323,9,9,2,312,1,0,0,8,1,3,0,8,2,8,8,256.0,256.0,9.768153393233986,0.2553889261472261,0,0,0.0,-8.668099751228667,-4.880465443299101,4.321388756638044,-255.38892614722613,,,,,1000,748.9324626094119,251.0675373905881,-251.0675373905881,0.1111111111111111,0.0,0.8888888888888888,-0.9631221945809629,-0.5422739381443445,0.01692081493833784
15,available,arrows_replace_trail_profit,fixed,323,280,280,43,0,96,0,0,184,96,159,0,20,11,20,184,1.0,1.0,1.0911006243748662,0.09904404228618768,0,0,0.0,-73.81849184809285,3.2488585357525186,156.27277584919955,-230.09126769729244,,,,,1000,926.1815081519071,73.81849184809289,-73.81849184809289,0.34285714285714286,0.0,0.6571428571428571,-0.2636374708860459,0.011603066199116137,0.6791773430306433
15,available,arrows_replace_trail_profit,double,323,8,8,2,313,0,0,0,8,0,4,0,8,2,8,8,128.0,256.0,8.973516842047953,0.28080651851733507,0,0,0.0,-9.00470366643875,-5.273893383413032,0.0,-280.8065185173351,,,,,1000,719.1934814826649,280.8065185173351,-280.8065185173351,0.0,0.0,1.0,-1.1255879583048438,-0.659236672926629,0.0
15,available,arrows_replace_trail_any,fixed,323,286,286,37,0,86,0,0,200,86,135,0,21,6,15,200,1.0,1.0,1.227337400764741,0.09485987829380493,0,0,0.0,-67.05041315908115,13.494181252831302,144.9084996804238,-211.95891283950562,,,,,1000,932.9495868409182,67.05041315908181,-67.05041315908181,0.3006993006993007,0.0,0.6993006993006993,-0.23444200405273127,0.04718245193297658,0.6836631578222327
15,available,arrows_replace_trail_any,double,323,9,9,2,312,1,0,0,8,1,3,0,8,2,8,8,256.0,256.0,9.768153393233986,0.2553889261472261,0,0,0.0,-8.668099751228667,-4.880465443299101,4.321388756638044,-255.38892614722613,,,,,1000,748.9324626094119,251.0675373905881,-251.0675373905881,0.1111111111111111,0.0,0.8888888888888888,-0.9631221945809629,-0.5422739381443445,0.01692081493833784
15,available,alerts_augment_profit,fixed,323,280,280,43,0,99,0,0,181,99,153,0,14,11,14,181,1.0,1.0,1.0904305200303934,0.10103997943210719,0,0,0.0,-76.2896809269798,0.7776694568656026,145.03867179213182,-221.32835271911142,,,,,1000,923.7103190730204,76.2896809269796,-76.2896809269796,0.3535714285714286,0.0,0.6464285714285715,-0.272463146167785,0.0027773909173771523,0.6553099501725426
15,available,alerts_augment_profit,double,323,9,9,2,312,1,0,0,8,1,5,0,5,3,5,8,128.0,256.0,9.236200151971024,0.3076410013332226,0,0,0.0,-9.843281254435235,-5.66865892321675,4.202852780806211,-311.8438541140288,,,,,1000,692.3589986667774,307.64100133322256,-307.64100133322256,0.1111111111111111,0.0,0.8888888888888888,-1.0936979171594705,-0.6298509914685277,0.01347742700508504
15,available,alerts_augment_any,fixed,323,286,286,37,0,91,0,0,195,91,133,0,21,9,14,195,1.0,1.0,1.227337400764741,0.09456601588482794,0,0,0.0,-68.63367348750143,11.910920924410998,137.54844262245422,-206.18211610995593,,,,,1000,931.3663265124983,68.63367348750171,-68.63367348750171,0.3181818181818182,0.0,0.6818181818181818,-0.23997787932692807,0.041646576658779716,0.6671211122360404
15,available,alerts_augment_any,double,323,9,9,2,312,1,0,0,8,1,3,0,8,2,8,8,256.0,256.0,9.768153393233986,0.2553889261472261,0,0,0.0,-8.668099751228667,-4.880465443299101,4.321388756638044,-255.38892614722613,,,,,1000,748.9324626094119,251.0675373905881,-251.0675373905881,0.1111111111111111,0.0,0.8888888888888888,-0.9631221945809629,-0.5422739381443445,0.01692081493833784
15,available,alerts_replace_trail_profit,fixed,323,280,280,43,0,95,0,0,185,95,160,0,20,11,20,185,1.0,1.0,1.0911006243748662,0.1017706362295514,0,0,0.0,-73.24813285283142,3.8192175310139604,158.02245687048332,-231.27058972331474,,,,,1000,926.7518671471686,73.24813285283142,-73.24813285283142,0.3392857142857143,0.0,0.6607142857142857,-0.26160047447439794,0.013640062610764144,0.6832795171212072
15,available,alerts_replace_trail_profit,double,323,8,8,2,313,0,0,0,8,0,4,0,8,2,8,8,128.0,256.0,8.973516842047953,0.28080651851733507,0,0,0.0,-9.00470366643875,-5.273893383413032,0.0,-280.8065185173351,,,,,1000,719.1934814826649,280.8065185173351,-280.8065185173351,0.0,0.0,1.0,-1.1255879583048438,-0.659236672926629,0.0
15,available,alerts_replace_trail_any,fixed,323,286,286,37,0,87,0,0,199,87,140,0,21,9,15,199,1.0,1.0,1.227337400764741,0.09833702101369479,0,0,0.0,-67.2306029403459,13.313991471566524,148.52579290505332,-215.75639584539977,,,,,1000,932.7693970596536,67.23060294034644,-67.23060294034644,0.3041958041958042,0.0,0.6958041958041958,-0.2350720382529577,0.04655241773275008,0.688395782303851
15,available,alerts_replace_trail_any,double,323,9,9,2,312,1,0,0,8,1,3,0,8,2,8,8,256.0,256.0,9.768153393233986,0.2553889261472261,0,0,0.0,-8.668099751228667,-4.880465443299101,4.321388756638044,-255.38892614722613,,,,,1000,748.9324626094119,251.0675373905881,-251.0675373905881,0.1111111111111111,0.0,0.8888888888888888,-0.9631221945809629,-0.5422739381443445,0.01692081493833784
30,common,original,fixed,17,14,14,3,0,3,0,0,11,3,10,0,6,6,6,10,1.0,1.0,0.2057190265986181,0.006670313648975745,1,0,0.0,-6.4211740929373295,-4.388629121727266,5.265500067642847,-11.686674160580083,,,,,1000,993.5788259070628,6.4363003942419255,-6.421174092937235,0.21428571428571427,0.0,0.7857142857142857,-0.4586552923526664,-0.3134735086948047,0.45055590626490843
30,common,original,double,17,14,14,3,0,3,0,0,11,3,10,0,6,6,6,6,64.0,64.0,8.038447979414917,0.06859263625529222,3,0,0.0,-6.4211740929373295,-4.388629121727266,166.51517994709639,-79.39705177629912,,,,,1000,1087.1181281707973,9.554891905839895,87.11812817079726,0.21428571428571427,0.0,0.7857142857142857,-0.4586552923526664,-0.3134735086948047,2.0972463866322424
30,common,arrows_augment_profit,fixed,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,10,1.0,1.0,0.20523597358859028,0.006662648779871105,1,0,0.0,-5.041219915804838,-2.927724748934846,7.614599820870012,-12.655819736674744,,,,,1000,994.9587800841953,6.206787325297,-5.0412199158047315,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,0.6016678476230187
30,common,arrows_augment_profit,double,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,6,64.0,64.0,8.018662942404413,0.0684353629007598,3,0,0.0,-5.041219915804838,-2.927724748934846,208.52443036878662,-87.15021638505664,,,,,1000,1121.37421398373,17.274232601553877,121.37421398372999,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,2.39270123492822
30,common,arrows_augment_any,fixed,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,10,1.0,1.0,0.20523597358859028,0.006662648779871105,1,0,0.0,-5.041219915804838,-2.927724748934846,7.614599820870012,-12.655819736674744,,,,,1000,994.9587800841953,6.206787325297,-5.0412199158047315,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,0.6016678476230187
30,common,arrows_augment_any,double,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,6,64.0,64.0,8.018662942404413,0.0684353629007598,3,0,0.0,-5.041219915804838,-2.927724748934846,208.52443036878662,-87.15021638505664,,,,,1000,1121.37421398373,17.274232601553877,121.37421398372999,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,2.39270123492822
30,common,arrows_replace_trail_profit,fixed,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,10,1.0,1.0,0.20523597358859028,0.006662648779871105,1,0,0.0,-5.041219915804838,-2.927724748934846,7.614599820870012,-12.655819736674744,,,,,1000,994.9587800841953,6.206787325297,-5.0412199158047315,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,0.6016678476230187
30,common,arrows_replace_trail_profit,double,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,6,64.0,64.0,8.018662942404413,0.0684353629007598,3,0,0.0,-5.041219915804838,-2.927724748934846,208.52443036878662,-87.15021638505664,,,,,1000,1121.37421398373,17.274232601553877,121.37421398372999,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,2.39270123492822
30,common,arrows_replace_trail_any,fixed,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,10,1.0,1.0,0.20523597358859028,0.006662648779871105,1,0,0.0,-5.041219915804838,-2.927724748934846,7.614599820870012,-12.655819736674744,,,,,1000,994.9587800841953,6.206787325297,-5.0412199158047315,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,0.6016678476230187
30,common,arrows_replace_trail_any,double,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,6,64.0,64.0,8.018662942404413,0.0684353629007598,3,0,0.0,-5.041219915804838,-2.927724748934846,208.52443036878662,-87.15021638505664,,,,,1000,1121.37421398373,17.274232601553877,121.37421398372999,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,2.39270123492822
30,common,alerts_augment_profit,fixed,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,10,1.0,1.0,0.20523597358859028,0.006662648779871105,1,0,0.0,-5.041219915804838,-2.927724748934846,7.614599820870012,-12.655819736674744,,,,,1000,994.9587800841953,6.206787325297,-5.0412199158047315,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,0.6016678476230187
30,common,alerts_augment_profit,double,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,6,64.0,64.0,8.018662942404413,0.0684353629007598,3,0,0.0,-5.041219915804838,-2.927724748934846,208.52443036878662,-87.15021638505664,,,,,1000,1121.37421398373,17.274232601553877,121.37421398372999,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,2.39270123492822
30,common,alerts_augment_any,fixed,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,10,1.0,1.0,0.20523597358859028,0.006662648779871105,1,0,0.0,-5.041219915804838,-2.927724748934846,7.614599820870012,-12.655819736674744,,,,,1000,994.9587800841953,6.206787325297,-5.0412199158047315,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,0.6016678476230187
30,common,alerts_augment_any,double,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,6,64.0,64.0,8.018662942404413,0.0684353629007598,3,0,0.0,-5.041219915804838,-2.927724748934846,208.52443036878662,-87.15021638505664,,,,,1000,1121.37421398373,17.274232601553877,121.37421398372999,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,2.39270123492822
30,common,alerts_replace_trail_profit,fixed,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,10,1.0,1.0,0.20523597358859028,0.006662648779871105,1,0,0.0,-5.041219915804838,-2.927724748934846,7.614599820870012,-12.655819736674744,,,,,1000,994.9587800841953,6.206787325297,-5.0412199158047315,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,0.6016678476230187
30,common,alerts_replace_trail_profit,double,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,6,64.0,64.0,8.018662942404413,0.0684353629007598,3,0,0.0,-5.041219915804838,-2.927724748934846,208.52443036878662,-87.15021638505664,,,,,1000,1121.37421398373,17.274232601553877,121.37421398372999,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,2.39270123492822
30,common,alerts_replace_trail_any,fixed,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,10,1.0,1.0,0.20523597358859028,0.006662648779871105,1,0,0.0,-5.041219915804838,-2.927724748934846,7.614599820870012,-12.655819736674744,,,,,1000,994.9587800841953,6.206787325297,-5.0412199158047315,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,0.6016678476230187
30,common,alerts_replace_trail_any,double,17,15,15,2,0,4,0,0,11,4,11,0,6,6,6,6,64.0,64.0,8.018662942404413,0.0684353629007598,3,0,0.0,-5.041219915804838,-2.927724748934846,208.52443036878662,-87.15021638505664,,,,,1000,1121.37421398373,17.274232601553877,121.37421398372999,0.26666666666666666,0.0,0.7333333333333333,-0.33608132772032256,-0.19518164992898973,2.39270123492822
30,available,original,fixed,150,124,124,26,0,31,0,0,93,31,76,0,9,8,9,89,1.0,1.0,0.20767663079939788,0.029375455094934666,3,0,0.0,-15.81224347390295,2.69371207749612,81.25433022531308,-97.06657369921606,,,,,1000,984.187756526097,29.544739256221646,-15.812243473902981,0.25,0.0,0.75,-0.1275180925314754,0.02172348449593645,0.8370989840137864
30,available,original,double,150,24,24,4,122,6,0,0,18,6,17,0,8,5,8,9,256.0,512.0,7.674977723352318,0.44297117933414587,5,0,0.0,2.222988917386174,7.110185227168003,167.20700467029803,-541.3895853496557,,,,,1000,625.8174193206423,497.6745726602403,-374.18258067935767,0.25,0.0,0.75,0.09262453822442392,0.2962577177986668,0.3088478411757914
30,available,arrows_augment_profit,fixed,150,127,127,23,0,50,0,0,77,50,68,0,6,6,6,62,1.0,1.0,0.20566657069229202,0.015150238012341943,3,0,0.0,-7.131989448531117,11.675354963566546,77.50886444762295,-84.64085389615411,,,,,1000,992.8680105514688,14.802825787782467,-7.131989448531158,0.3937007874015748,0.0,0.6062992125984252,-0.05615739723252848,0.09193192884698068,0.9157382148190353
30,available,arrows_augment_profit,double,150,44,44,9,97,15,0,0,29,15,25,0,6,6,6,9,256.0,512.0,9.632702244535285,0.2670616177245799,10,0,0.0,-1.7173992928980413,6.123083096972118,335.0240187533218,-487.3737251465276,,,,,1000,847.6502936067942,308.85933135683365,-152.3497063932058,0.3409090909090909,0.0,0.6590909090909091,-0.03903180211131912,0.13916097947663905,0.6874068122006326
30,available,arrows_augment_any,fixed,150,134,134,16,0,48,0,0,86,48,64,0,9,6,6,45,1.0,1.0,0.20576538226900756,0.013690146290832428,5,0,0.0,-7.610535858247516,12.0903379303209,71.8630183947497,-79.47355425299668,,,,,1000,992.389464141753,13.304469859426149,-7.610535858246976,0.3582089552238806,0.0,0.6417910447761194,-0.05679504371826505,0.09022640246508133,0.9042381339329616
30,available,arrows_augment_any,double,150,46,46,5,65,13,0,0,33,13,21,0,10,5,6,10,512.0,1024.0,9.703927423389395,0.2089631873374701,10,0,0.0,-1.7240340753527683,6.328943555440838,244.6065390291658,-319.7417220869918,price_risk_exceeds_cash,2025-09-08 11:00:00+00:00,1024.0,924.864816942174,1000,924.864816942174,244.31568406282463,-75.135183057826,0.2826086956521739,0.0,0.717391304347826,-0.03747900163810366,0.13758572946610517,0.765012890506094
30,available,arrows_replace_trail_profit,fixed,150,127,127,23,0,50,0,0,77,50,69,0,6,6,6,42,1.0,1.0,0.20576666378379285,0.014781679565630701,4,0,0.0,-7.616739240519738,11.190605171577946,77.94964657052799,-85.56638581104778,,,,,1000,992.3832607594802,14.418595200022878,-7.616739240519792,0.3937007874015748,0.0,0.6062992125984252,-0.05997432472850188,0.08811500135100744,0.9109844459559215
30,available,arrows_replace_trail_profit,double,150,44,44,9,97,15,0,0,29,15,26,0,6,6,6,9,256.0,512.0,9.66981865272436,0.2679192597889324,10,0,0.0,-2.642931207791684,5.1975511820784925,335.0240187533218,-491.07585280610203,,,,,1000,843.9481659472198,308.85933135683365,-156.05183405278024,0.3409090909090909,0.0,0.6590909090909091,-0.0600666183589019,0.11812616322905665,0.6822245826972148
30,available,arrows_replace_trail_any,fixed,150,134,134,16,0,48,0,0,86,48,65,0,9,6,6,45,1.0,1.0,0.20586557158558827,0.013696748195859865,4,0,0.0,-8.095285650236136,11.605588138332308,72.30380051765474,-80.39908616789035,,,,,1000,991.9047143497644,13.304469859426149,-8.09528565023561,0.3582089552238806,0.0,0.6417910447761194,-0.060412579479374146,0.08660886670397246,0.8993112230985942
30,available,arrows_replace_trail_any,double,150,46,46,5,65,13,0,0,33,13,22,0,10,5,6,10,512.0,1024.0,9.740932149422914,0.20962695632140604,10,0,0.0,-2.64956599024641,5.403411640547211,244.6065390291658,-323.44384974656623,price_risk_exceeds_cash,2025-09-08 11:00:00+00:00,1024.0,921.1626892825996,1000,921.1626892825996,244.31568406282463,-78.83731071740044,0.2826086956521739,0.0,0.717391304347826,-0.057599260657530654,0.1174654704466785,0.7562565781381428
