dimension,family_status,level,half,analysis_split,n,n_long,n_short,gross_bp,net_bp,control_net_bp,paired_excess_bp,profit_factor,win_rate,stop_rate,median_mfe_r,hit_2r_rate
k2_wick_share,original_preregistered,>0.90,2023H1,discovery,13,8,5,69.08294397571862,49.0829439757186,-43.918192067361765,93.00113604308044,1.6698219733153,0.3076923076923077,0.6153846153846154,2.499999999999989,0.5384615384615384
k2_wick_share,original_preregistered,>0.90,2023H2,discovery,11,7,4,79.16448630496099,59.164486304960995,-20.311492260787546,79.47597856574828,2.2000101111245747,0.36363636363636365,0.5454545454545454,1.473557692307686,0.45454545454545453
k2_wick_share,original_preregistered,>0.90,2024H1,discovery,28,22,6,140.377052901365,120.37705290136502,4.073863208202426,116.30318969316242,2.56005608351937,0.32142857142857145,0.6785714285714286,1.947526737967908,0.5
k2_wick_share,original_preregistered,>0.90,2024H2,discovery,11,4,7,226.06343950827645,206.06343950827645,116.80399563763899,89.25944387063731,4.033443830635898,0.36363636363636365,0.6363636363636364,0.4705882352940888,0.45454545454545453
k2_wick_share,original_preregistered,>0.90,2025H1,validation,20,12,8,-54.1008588792354,-74.1008588792354,29.327288285115948,-103.42814716435167,0.25142567850644393,0.2,0.8,1.0037523452157577,0.35
k2_wick_share,original_preregistered,>0.90,2025H2,validation,22,10,12,49.57338652324505,29.573386523245038,3.560689813484368,26.01269670976064,1.2768898004389932,0.18181818181818182,0.8181818181818182,0.8541666666666596,0.4090909090909091
k2_wick_share,original_preregistered,>0.90,2026 Jan-Feb bridge,bridge,15,13,2,-0.675930791114332,-20.67593079111434,37.8526804328671,-58.52861122398128,0.775591132619272,0.3333333333333333,0.6,1.2195121951219503,0.3333333333333333
k2_wick_share,original_preregistered,>0.90,2026 Mar-Apr fresh,fresh_preholdout,8,4,4,-9.331238320386248,-29.331238320386248,-50.89412712219262,21.562888801806437,0.6858984976257138,0.25,0.75,0.7777586996336985,0.25
k2_body_share,original_preregistered,0-0.10,2023H1,discovery,175,96,79,9.64762913984067,-10.352370860159331,1.0667750086052998,-11.419145868764742,0.8715877742979069,0.15428571428571428,0.84,0.9062499999999932,0.3028571428571429
k2_body_share,original_preregistered,0-0.10,2023H2,discovery,186,103,83,-14.772508083110404,-34.7725080831104,-23.539069371640323,-11.233438711470166,0.5641945156517504,0.14516129032258066,0.8440860215053764,1.1134554140127526,0.3333333333333333
k2_body_share,original_preregistered,0-0.10,2024H1,discovery,207,122,85,36.39893615941151,16.398936159411512,-19.820622338070297,36.21955849748174,1.1970014557252842,0.19806763285024154,0.7874396135265701,1.3636363636363773,0.3864734299516908
k2_body_share,original_preregistered,0-0.10,2024H2,discovery,227,115,112,38.73479166731664,18.73479166731662,-29.06066244557746,47.79545411289409,1.1925722598140236,0.20704845814977973,0.788546255506608,1.1190476190476382,0.3436123348017621
k2_body_share,original_preregistered,0-0.10,2025H1,validation,254,119,135,-23.17834386688603,-43.178343866886046,-7.192466942389587,-35.98587692449652,0.5672842479277082,0.15354330708661418,0.8385826771653543,1.1115900383141644,0.31496062992125984
k2_body_share,original_preregistered,0-0.10,2025H2,validation,275,160,115,3.0614564679318494,-16.93854353206815,-23.32159887140372,6.383055339335486,0.8157231135322921,0.13818181818181818,0.850909090909091,0.8071428571428689,0.3018181818181818
k2_body_share,original_preregistered,0-0.10,2026 Jan-Feb bridge,bridge,89,49,40,55.8295617833273,35.82956178332731,6.562388022082776,29.26717376124455,1.4769665458733707,0.3146067415730337,0.6404494382022472,1.2857142857142716,0.34831460674157305
k2_body_share,original_preregistered,0-0.10,2026 Mar-Apr fresh,fresh_preholdout,76,33,43,26.455591734030058,6.45559173403004,-21.173800172194355,27.629391906224495,1.088028912342808,0.23684210526315788,0.7631578947368421,0.9470443349753648,0.3684210526315789
k2_body_share,original_preregistered,0.25-0.50,2023H1,discovery,236,142,94,5.56123964426392,-14.438760355736099,-29.97788751495572,15.539127159219607,0.8399250652590784,0.19491525423728814,0.788135593220339,0.9393351063829811,0.2754237288135593
k2_body_share,original_preregistered,0.25-0.50,2023H2,discovery,271,157,114,4.631368827731801,-15.368631172268193,-30.410261764593688,15.04163059232542,0.8190629636449673,0.18081180811808117,0.7896678966789668,0.97790055248619,0.31365313653136534
k2_body_share,original_preregistered,0.25-0.50,2024H1,discovery,292,166,126,-20.276471054997597,-40.27647105499759,-14.504466239543014,-25.77200481545459,0.6519880231594318,0.15753424657534246,0.815068493150685,1.0,0.3150684931506849
k2_body_share,original_preregistered,0.25-0.50,2024H2,discovery,352,159,193,41.031759517862604,21.031759517862596,-36.844676981395416,57.87643649925799,1.195697842062625,0.2556818181818182,0.7272727272727273,1.275884665792932,0.39204545454545453
k2_body_share,original_preregistered,0.25-0.50,2025H1,validation,429,207,222,-8.569662158423519,-28.569662158423515,-5.432094259355797,-23.137567899067786,0.7626504333463819,0.17016317016317017,0.8041958041958042,1.0833333333333235,0.32634032634032634
k2_body_share,original_preregistered,0.25-0.50,2025H2,validation,360,181,179,-23.692410048878937,-43.69241004887895,15.477058152385338,-59.16946820126437,0.5925980533828655,0.15833333333333333,0.8277777777777777,0.8266559829059924,0.30833333333333335
k2_body_share,original_preregistered,0.25-0.50,2026 Jan-Feb bridge,bridge,123,65,58,34.91578611979852,14.915786119798526,-20.448489470439963,35.364275590238435,1.1623452430331604,0.21951219512195122,0.7479674796747967,0.990099009900994,0.34146341463414637
k2_body_share,original_preregistered,0.25-0.50,2026 Mar-Apr fresh,fresh_preholdout,114,61,53,0.019631651917559292,-19.980368348082433,-6.586189129881071,-13.394179218201453,0.7619774059926236,0.20175438596491227,0.7719298245614035,0.7583333333333249,0.2807017543859649
k2_body_share,original_preregistered,0.10-0.25,2023H1,discovery,236,132,104,-13.189154827059243,-33.189154827059234,-15.941178368213432,-17.247976458845876,0.5846997967728542,0.13983050847457626,0.8516949152542372,0.919871794871796,0.2330508474576271
k2_body_share,original_preregistered,0.10-0.25,2023H2,discovery,300,173,127,-2.577984066599759,-22.577984066599758,-5.231914050634382,-17.346070015965463,0.7019815281595843,0.15333333333333332,0.8366666666666667,1.0,0.31333333333333335
k2_body_share,original_preregistered,0.10-0.25,2024H1,discovery,323,195,128,-9.338898994770146,-29.338898994770155,-15.770922748717737,-13.567976246052448,0.7087218803949318,0.1609907120743034,0.826625386996904,1.1112748710390266,0.3065015479876161
k2_body_share,original_preregistered,0.10-0.25,2024H2,discovery,387,186,201,-4.407433231726436,-24.407433231726433,-28.467902238207476,4.060469006481011,0.7670503995176998,0.1937984496124031,0.7906976744186046,1.149501661129582,0.35658914728682173
k2_body_share,original_preregistered,0.10-0.25,2025H1,validation,412,197,215,-15.84166731203255,-35.84166731203256,-4.668929205105434,-31.17273810692722,0.6728685436249413,0.14805825242718446,0.8398058252427184,0.9728563067017814,0.2645631067961165
k2_body_share,original_preregistered,0.10-0.25,2025H2,validation,396,228,168,22.600675583647405,2.6006755836473907,-28.71726952812457,31.31794511177198,1.0284748411723565,0.18686868686868688,0.8005050505050505,0.9272486772486674,0.3333333333333333
k2_body_share,original_preregistered,0.10-0.25,2026 Jan-Feb bridge,bridge,158,79,79,0.43327393889198074,-19.566726061108017,-13.58505719606637,-5.981668865041732,0.7814321014519168,0.20253164556962025,0.7658227848101266,1.053001277139205,0.31645569620253167
k2_body_share,original_preregistered,0.10-0.25,2026 Mar-Apr fresh,fresh_preholdout,145,76,69,-15.21527517219721,-35.2152751721972,-15.572713856194135,-19.642561316003093,0.6093373022944929,0.14482758620689656,0.8413793103448276,1.0809595202398834,0.3586206896551724
k2_range_atr,original_preregistered,<0.60,2023H1,discovery,143,71,72,5.486587620883449,-14.513412379116554,-1.3493124214004069,-13.16409995771635,0.7673050212571187,0.0979020979020979,0.9020979020979021,0.86363636363636,0.22377622377622378
k2_range_atr,original_preregistered,<0.60,2023H2,discovery,153,83,70,6.768377484841474,-13.231622515158522,-28.386944228087625,15.155321712929071,0.7814054276644217,0.09803921568627451,0.8954248366013072,0.9135254988913494,0.3006535947712418
k2_range_atr,original_preregistered,<0.60,2024H1,discovery,151,85,66,-13.967698360186574,-33.96769836018658,-27.260481808984288,-6.707216551202327,0.5362057768140801,0.07947019867549669,0.9205298013245033,1.1428571428571777,0.304635761589404
k2_range_atr,original_preregistered,<0.60,2024H2,discovery,148,71,77,37.67250886955094,17.672508869550953,-31.462158294070665,49.13466716362158,1.2357257621975053,0.14864864864864866,0.8513513513513513,1.140712806861885,0.35135135135135137
k2_range_atr,original_preregistered,<0.60,2025H1,validation,167,77,90,-30.792653202055643,-50.79265320205564,-18.984290315536757,-31.80836288651886,0.3684838254253962,0.08982035928143713,0.9101796407185628,0.9423076923076984,0.2994011976047904
k2_range_atr,original_preregistered,<0.60,2025H2,validation,179,106,73,8.343858003719212,-11.656141996280791,-10.462151079715907,-1.1939909165649203,0.8209405945754944,0.11731843575418995,0.88268156424581,0.9817351598173456,0.329608938547486
k2_range_atr,original_preregistered,<0.60,2026 Jan-Feb bridge,bridge,63,32,31,-20.996543609160884,-40.99654360916089,18.00049747792161,-58.9970410870827,0.4090797457516664,0.07936507936507936,0.9206349206349206,0.978723404255298,0.2698412698412698
k2_range_atr,original_preregistered,<0.60,2026 Mar-Apr fresh,fresh_preholdout,45,21,24,16.900823296581933,-3.099176703418062,-12.797803672533377,9.698626969115228,0.9400148892995418,0.13333333333333333,0.8666666666666667,1.0,0.35555555555555557
k2_range_atr,original_preregistered,0.60-0.90,2023H1,discovery,237,134,103,-7.705614688980655,-27.70561468898066,-20.95952531132003,-6.746089377660726,0.6388409781317643,0.11814345991561181,0.8734177215189873,0.9015151515151544,0.25738396624472576
k2_range_atr,original_preregistered,0.60-0.90,2023H2,discovery,315,166,149,4.385697925651233,-15.614302074348759,-21.82575611650939,6.21145404216052,0.7827961427627647,0.1523809523809524,0.834920634920635,1.212424849699384,0.35873015873015873
k2_range_atr,original_preregistered,0.60-0.90,2024H1,discovery,315,187,128,6.183697865093945,-13.816302134906055,-14.727526117056012,0.9112239821499353,0.8437616810832685,0.1492063492063492,0.8444444444444444,1.1538461538461589,0.3238095238095238
k2_range_atr,original_preregistered,0.60-0.90,2024H2,discovery,411,182,229,22.57918768624971,2.5791876862497016,-26.77929028136307,29.358477967612707,1.0272535522394393,0.1873479318734793,0.8077858880778589,1.2357723577235922,0.39659367396593675
k2_range_atr,original_preregistered,0.60-0.90,2025H1,validation,462,215,247,4.194394228012058,-15.805605771987945,-3.4913992377699454,-12.314206534218073,0.8400690733355655,0.16233766233766234,0.8311688311688312,1.1268564356435498,0.3225108225108225
k2_range_atr,original_preregistered,0.60-0.90,2025H2,validation,366,194,172,-15.59339469402845,-35.59339469402845,-13.233872617198976,-22.359522076829528,0.5995422262657604,0.12295081967213115,0.8770491803278688,0.8688172043010849,0.30327868852459017
k2_range_atr,original_preregistered,0.60-0.90,2026 Jan-Feb bridge,bridge,146,87,59,41.41568511077322,21.415685110773218,-5.178229926536424,26.59391503730956,1.254941957190479,0.1780821917808219,0.821917808219178,0.9373040752351163,0.363013698630137
k2_range_atr,original_preregistered,0.60-0.90,2026 Mar-Apr fresh,fresh_preholdout,138,73,65,13.493591088022397,-6.506408911977598,-2.434802361570853,-4.071606550406763,0.9117758772899461,0.18115942028985507,0.8043478260869565,0.8745173745173658,0.37681159420289856
k2_range_atr,original_preregistered,0.90-1.30,2023H1,discovery,172,95,77,14.338495853045734,-5.661504146954271,-13.691791323030023,8.030287176075799,0.940514038334961,0.21511627906976744,0.7848837209302325,1.192155570204356,0.31976744186046513
k2_range_atr,original_preregistered,0.90-1.30,2023H2,discovery,188,127,61,-26.837844874224256,-46.83784487422427,0.6064275201506806,-47.444272394375034,0.5049685168170169,0.18085106382978725,0.7978723404255319,0.8659425736620598,0.2925531914893617
k2_range_atr,original_preregistered,0.90-1.30,2024H1,discovery,237,135,102,-46.936223237242864,-66.93622323724286,-5.10770423090911,-61.828519006333835,0.43809220691455547,0.1729957805907173,0.8059071729957806,1.087719298245624,0.31645569620253167
k2_range_atr,original_preregistered,0.90-1.30,2024H2,discovery,261,128,133,26.632583060121704,6.6325830601217035,-49.5758839182141,56.208466978335814,1.057406818675346,0.26053639846743293,0.7241379310344828,1.1368421052631572,0.36015325670498083
k2_range_atr,original_preregistered,0.90-1.30,2025H1,validation,324,155,169,-3.948660467305713,-23.948660467305714,-19.54318324985159,-4.405477217454232,0.8029866214803776,0.17592592592592593,0.8024691358024691,1.0805405405405608,0.31790123456790126
k2_range_atr,original_preregistered,0.90-1.30,2025H2,validation,320,193,127,49.09502843111708,29.095028431117065,-28.794967423440553,57.889995854557604,1.3004765318023772,0.246875,0.740625,1.0156249999999856,0.375
k2_range_atr,original_preregistered,0.90-1.30,2026 Jan-Feb bridge,bridge,82,41,41,24.948259068502658,4.94825906850265,-24.931896827798024,29.880155896300693,1.0479821667869382,0.25609756097560976,0.7317073170731707,1.0277569392348156,0.32926829268292684
k2_range_atr,original_preregistered,0.90-1.30,2026 Mar-Apr fresh,fresh_preholdout,105,53,52,5.144481502363502,-14.855518497636497,-38.477601720391796,23.622083222755325,0.826292726655048,0.24761904761904763,0.7333333333333333,1.2424242424242629,0.34285714285714286
k2_range_atr,original_preregistered,1.30-1.80,2023H1,discovery,70,48,22,16.266711162149203,-3.733288837850799,-33.935911930040724,30.202623092189864,0.9582702168351879,0.3142857142857143,0.6285714285714286,1.0603448275861944,0.3
k2_range_atr,original_preregistered,1.30-1.80,2023H2,discovery,81,42,39,0.015952212992929704,-19.98404778700706,-17.486554783750787,-2.4974930032563067,0.8138155013021021,0.25925925925925924,0.7037037037037037,0.9637599093997676,0.30864197530864196
k2_range_atr,original_preregistered,1.30-1.80,2024H1,discovery,97,63,34,82.31596878476893,62.31596878476892,-33.36434883802329,95.68031762279215,1.4859662762542187,0.32989690721649484,0.6082474226804123,1.5999121651295896,0.44329896907216493
k2_range_atr,original_preregistered,1.30-1.80,2024H2,discovery,116,55,61,4.886100160352252,-15.11389983964776,-29.274587640719893,14.160687801072282,0.8903294122333253,0.3017241379310345,0.6724137931034483,1.000000000000011,0.3620689655172414
k2_range_atr,original_preregistered,1.30-1.80,2025H1,validation,115,58,57,-62.91010142755425,-82.91010142755428,45.59160521870183,-128.50170664625625,0.46480150393202696,0.17391304347826086,0.7652173913043478,0.7868852459016455,0.20869565217391303
k2_range_atr,original_preregistered,1.30-1.80,2025H2,validation,122,61,61,-61.00848968248725,-81.00848968248725,-4.6289486394041175,-76.3795410430833,0.44294675592479277,0.13114754098360656,0.8278688524590164,0.5542823467784291,0.22950819672131148
k2_range_atr,original_preregistered,1.30-1.80,2026 Jan-Feb bridge,bridge,45,22,23,41.73268014400494,21.732680144004938,-46.54405127733991,68.27673142134496,1.2115896658145284,0.4,0.5333333333333333,1.5000000000000062,0.37777777777777777
k2_range_atr,original_preregistered,1.30-1.80,2026 Mar-Apr fresh,fresh_preholdout,42,22,20,-58.905483623047175,-78.90548362304715,-5.062454058840117,-73.84302956420704,0.42360292390758525,0.11904761904761904,0.8571428571428571,0.9173212071103742,0.19047619047619047
k2_range_atr,original_preregistered,>1.80,2023H1,discovery,25,22,3,-107.00381200959224,-127.00381200959225,-30.374112168594912,-96.62969984099706,0.29804421223745764,0.2,0.76,0.596938775510201,0.16
k2_range_atr,original_preregistered,>1.80,2023H2,discovery,20,15,5,18.059266710885247,-1.9407332891147495,-83.41519246134774,81.47445917223278,0.9823543281652065,0.2,0.75,0.7802448640796865,0.1
k2_range_atr,original_preregistered,>1.80,2024H1,discovery,22,13,9,86.2672464370764,66.26724643707641,-10.445899714543236,76.7131461516199,1.366857955693912,0.3181818181818182,0.5909090909090909,1.0073770491803324,0.22727272727272727
k2_range_atr,original_preregistered,>1.80,2024H2,discovery,30,24,6,-28.10562836481387,-48.10562836481378,47.15569211188344,-95.26132047669728,0.6666592615563242,0.3333333333333333,0.5333333333333333,0.915201481012536,0.1
k2_range_atr,original_preregistered,>1.80,2025H1,validation,27,18,9,-161.92076791602364,-181.92076791602366,-7.722006288461818,-174.19876162756182,0.1580141019289184,0.2222222222222222,0.7407407407407407,0.8705501618123009,0.1111111111111111
k2_range_atr,original_preregistered,>1.80,2025H2,validation,44,15,29,-63.43729634400309,-83.4372963440031,97.31150551721862,-180.74880186122172,0.4861051622892096,0.18181818181818182,0.7272727272727273,0.4972848221558495,0.18181818181818182
k2_range_atr,original_preregistered,>1.80,2026 Jan-Feb bridge,bridge,34,11,23,20.126304261855473,0.1263042618555304,-9.313606833889478,9.43991109574503,1.0017763413406997,0.5,0.23529411764705882,1.818258426966302,0.2647058823529412
k2_range_atr,original_preregistered,>1.80,2026 Mar-Apr fresh,fresh_preholdout,5,1,4,-176.42895678743497,-196.428956787435,109.31945184636801,-305.7484086338034,0.0,0.0,1.0,0.312159709618875,0.0
k2_rejection_close_location,diagnostic_amendment,0.65-0.75,2023H1,discovery,191,95,96,-13.617774533129253,-33.617774533129264,-27.693617817757822,-5.924156715371441,0.6011475840472384,0.10471204188481675,0.8848167539267016,1.0,0.2356020942408377
k2_rejection_close_location,diagnostic_amendment,0.65-0.75,2023H2,discovery,238,126,112,0.4018750698517478,-19.59812493014825,-25.615789075773776,6.017664145625463,0.7212329250140769,0.12184873949579832,0.8697478991596639,1.037303058387359,0.3235294117647059
k2_rejection_close_location,diagnostic_amendment,0.65-0.75,2024H1,discovery,255,142,113,-19.36948213261282,-39.369482132612816,-24.995136832405105,-14.374345300207734,0.5799347318735939,0.13725490196078433,0.8509803921568627,1.2845528455284234,0.34901960784313724
k2_rejection_close_location,diagnostic_amendment,0.65-0.75,2024H2,discovery,265,128,137,-5.950481955780339,-25.950481955780337,-31.807918335029488,5.8574363792490765,0.7219291541029599,0.16981132075471697,0.8188679245283019,0.8538961038961237,0.32075471698113206
k2_rejection_close_location,diagnostic_amendment,0.65-0.75,2025H1,validation,301,134,167,-32.29940175342051,-52.299401753420526,-19.24767947856676,-33.05172227485385,0.493642077079381,0.11960132890365449,0.8737541528239202,0.8267326732673348,0.26578073089701
k2_rejection_close_location,diagnostic_amendment,0.65-0.75,2025H2,validation,340,193,147,-16.40141941151807,-36.40141941151808,-32.9350222319989,-3.466397179519202,0.5989359441959224,0.14705882352941177,0.8382352941176471,0.7547468354430945,0.2823529411764706
k2_rejection_close_location,diagnostic_amendment,0.65-0.75,2026 Jan-Feb bridge,bridge,117,51,66,38.28979298592868,18.289792985928685,-7.423071384122145,25.712864370050713,1.2416154409204547,0.26495726495726496,0.7008547008547008,1.30303030303028,0.3162393162393162
k2_rejection_close_location,diagnostic_amendment,0.65-0.75,2026 Mar-Apr fresh,fresh_preholdout,109,58,51,-2.350354350186988,-22.350354350186993,-23.984686847976732,1.6343324977897127,0.7312399219710506,0.14678899082568808,0.8532110091743119,0.902439024390249,0.3211009174311927
k2_rejection_close_location,diagnostic_amendment,0.75-0.85,2023H1,discovery,190,115,75,6.305221815055642,-13.694778184944376,-0.5319105556993501,-13.162867629245097,0.8328296472170267,0.17894736842105263,0.8052631578947368,0.9146634615384555,0.3
k2_rejection_close_location,diagnostic_amendment,0.75-0.85,2023H2,discovery,198,116,82,-17.76436662866424,-37.76436662866424,-26.390017727951808,-11.37434890071252,0.558393581097136,0.16666666666666666,0.8131313131313131,0.9818799546998964,0.30303030303030304
k2_rejection_close_location,diagnostic_amendment,0.75-0.85,2024H1,discovery,238,147,91,-5.928979553872874,-25.928979553872882,-32.54504997556208,6.616070421689174,0.7436803715242096,0.1722689075630252,0.8109243697478992,1.012658227848077,0.3067226890756303
k2_rejection_close_location,diagnostic_amendment,0.75-0.85,2024H2,discovery,268,131,137,24.15570542538687,4.155705425386861,-22.80996532818551,26.965670753572343,1.041870891991404,0.23507462686567165,0.7611940298507462,1.351449275362318,0.4141791044776119
k2_rejection_close_location,diagnostic_amendment,0.75-0.85,2025H1,validation,280,124,156,-3.245800215389169,-23.245800215389178,-7.203630989011758,-16.042169226377506,0.7823681472795334,0.15714285714285714,0.8357142857142857,1.1577777777777736,0.31785714285714284
k2_rejection_close_location,diagnostic_amendment,0.75-0.85,2025H2,validation,303,161,142,1.1845273657439745,-18.81547263425602,-13.28110602906619,-5.534366605189907,0.8089634428614785,0.14521452145214522,0.8382838283828383,0.8666666666666815,0.3102310231023102
k2_rejection_close_location,diagnostic_amendment,0.75-0.85,2026 Jan-Feb bridge,bridge,106,54,52,-10.391354186640376,-30.391354186640385,-4.108865436792583,-26.282488749847865,0.6788719968725989,0.16037735849056603,0.8301886792452831,0.9519435113456647,0.32075471698113206
k2_rejection_close_location,diagnostic_amendment,0.75-0.85,2026 Mar-Apr fresh,fresh_preholdout,91,39,52,9.968812994871614,-10.031187005128398,-1.3197454832099877,-8.71144152191842,0.8684292295578196,0.1978021978021978,0.8021978021978022,1.1063829787233916,0.34065934065934067
k2_rejection_close_location,diagnostic_amendment,0.85-0.95,2023H1,discovery,168,97,71,-2.350694898406197,-22.350694898406193,-17.254461976788054,-5.096232921618286,0.7370337010908208,0.17857142857142858,0.8154761904761905,0.8193473193473466,0.24404761904761904
k2_rejection_close_location,diagnostic_amendment,0.85-0.95,2023H2,discovery,215,129,86,7.070532161591357,-12.929467838408643,-16.64854392014919,3.7190760817404755,0.8390469160137914,0.20465116279069767,0.786046511627907,1.071428571428506,0.35348837209302325
k2_rejection_close_location,diagnostic_amendment,0.85-0.95,2024H1,discovery,227,131,96,13.6392721738534,-6.360727826146608,-0.3966472715776408,-5.964080554568979,0.9406391461322029,0.19383259911894274,0.7797356828193832,1.1195652173913062,0.32158590308370044
k2_rejection_close_location,diagnostic_amendment,0.85-0.95,2024H2,discovery,294,138,156,51.21314641134694,31.213146411346944,-43.14793247627022,74.36107888761717,1.287837968740704,0.2619047619047619,0.717687074829932,1.201926163723914,0.38095238095238093
k2_rejection_close_location,diagnostic_amendment,0.85-0.95,2025H1,validation,373,184,189,-11.077477006117126,-31.077477006117125,4.966650572481197,-36.04412757859837,0.733080087413068,0.1903485254691689,0.7801608579088471,1.0675675675675445,0.2949061662198391
k2_rejection_close_location,diagnostic_amendment,0.85-0.95,2025H2,validation,248,129,119,22.909157291583497,2.909157291583489,21.75352053404531,-18.8443632424619,1.0286826262829405,0.1814516129032258,0.8064516129032258,0.8933946488294271,0.35080645161290325
k2_rejection_close_location,diagnostic_amendment,0.85-0.95,2026 Jan-Feb bridge,bridge,106,64,42,48.36375351304407,28.363753513044074,-11.055484021931807,39.41923753497588,1.3291228685011947,0.2641509433962264,0.6886792452830188,0.9555758207399515,0.3490566037735849
k2_rejection_close_location,diagnostic_amendment,0.85-0.95,2026 Mar-Apr fresh,fresh_preholdout,85,49,36,-7.7224667043959885,-27.722466704395966,-34.462009602808884,6.7395428984129175,0.6950353881963041,0.17647058823529413,0.7764705882352941,0.9423076923077238,0.3411764705882353
k2_rejection_close_location,diagnostic_amendment,>0.95,2023H1,discovery,98,63,35,17.204761737058966,-2.795238262941043,-24.091023480071193,21.29578521713015,0.9670469059472069,0.22448979591836735,0.7653061224489796,1.258298522211725,0.30612244897959184
k2_rejection_close_location,diagnostic_amendment,>0.95,2023H2,discovery,106,62,44,-3.43817792466493,-23.438177924664917,6.7188320422678,-30.157009966932893,0.7425989802347953,0.1509433962264151,0.8018867924528302,0.8817379182156543,0.2641509433962264
k2_rejection_close_location,diagnostic_amendment,>0.95,2024H1,discovery,102,63,39,18.152805449033526,-1.8471945509664682,7.620977483649596,-9.468172034616218,0.9832677466877019,0.18627450980392157,0.7941176470588235,1.0217391304347836,0.35294117647058826
k2_rejection_close_location,diagnostic_amendment,>0.95,2024H2,discovery,139,63,76,11.343769909586271,-8.65623009041375,-24.14038578434239,15.484155693928635,0.9302516429157588,0.19424460431654678,0.7841726618705036,1.2115384615384477,0.33093525179856115
k2_rejection_close_location,diagnostic_amendment,>0.95,2025H1,validation,141,81,60,-9.41566261943206,-29.415662619432062,-0.8712506148767996,-28.544412004555348,0.7656610157205473,0.15602836879432624,0.8226950354609929,1.134328358208988,0.3546099290780142
k2_rejection_close_location,diagnostic_amendment,>0.95,2025H2,validation,140,86,54,5.7042874428016,-14.29571255719841,-17.046627819079905,2.750915261881483,0.8590409281926538,0.21428571428571427,0.7857142857142857,0.837719298245598,0.35
k2_rejection_close_location,diagnostic_amendment,>0.95,2026 Jan-Feb bridge,bridge,41,24,17,20.169508923020345,0.16950892302034254,-39.0641539831746,39.233662906195015,1.0016919694905737,0.2682926829268293,0.6585365853658537,1.2195121951219503,0.36585365853658536
k2_rejection_close_location,diagnostic_amendment,>0.95,2026 Mar-Apr fresh,fresh_preholdout,50,24,26,-3.7583121670597146,-23.758312167059728,20.912412771979294,-44.67072493903902,0.7350911899125633,0.26,0.72,0.5971428571428556,0.34
k2_volume_ratio,diagnostic_amendment,<0.60,2023H1,discovery,204,115,89,1.6940318022160168,-18.30596819778399,-6.423275186443434,-11.882693011340727,0.7339544847252224,0.11274509803921569,0.8872549019607843,0.8128060978133276,0.23039215686274508
k2_volume_ratio,diagnostic_amendment,<0.60,2023H2,discovery,277,146,131,19.044185929487544,-0.9558140705124512,-21.49244154168719,20.536627471174658,0.9850614135111082,0.1444043321299639,0.8447653429602888,0.9999999999999571,0.3212996389891697
k2_volume_ratio,diagnostic_amendment,<0.60,2024H1,discovery,269,160,109,-27.01707139394311,-47.01707139394311,-13.062957296887031,-33.954114097056085,0.4595739557490449,0.10037174721189591,0.895910780669145,1.0606060606060388,0.2899628252788104
k2_volume_ratio,diagnostic_amendment,<0.60,2024H2,discovery,297,143,154,36.79822758239774,16.798227582397725,-28.78044240172073,45.578669984118406,1.1905769660849974,0.1750841750841751,0.8215488215488216,1.333333333333351,0.3872053872053872
k2_volume_ratio,diagnostic_amendment,<0.60,2025H1,validation,344,166,178,-1.4694298930022098,-21.46942989300222,-10.089897101001085,-11.379532792001193,0.7610501669493998,0.14534883720930233,0.8488372093023255,1.2037735849056754,0.32848837209302323
k2_volume_ratio,diagnostic_amendment,<0.60,2025H2,validation,320,176,144,-2.914239995031119,-22.914239995031124,-17.044317618439504,-5.869922376591673,0.7100685927107439,0.11875,0.88125,0.912625418060199,0.296875
k2_volume_ratio,diagnostic_amendment,<0.60,2026 Jan-Feb bridge,bridge,118,60,58,42.519103682839585,22.5191036828396,-10.85396584445067,33.373069527290134,1.2898976508749669,0.1694915254237288,0.8305084745762712,1.000000000000047,0.3813559322033898
k2_volume_ratio,diagnostic_amendment,<0.60,2026 Mar-Apr fresh,fresh_preholdout,100,50,50,13.794658043827761,-6.205341956172241,-5.069941823698899,-1.1354001324732834,0.9016474697689322,0.19,0.79,0.8666666666666565,0.33
k2_volume_ratio,diagnostic_amendment,0.60-1.00,2023H1,discovery,218,121,97,9.534898066280178,-10.46510193371983,-20.6569528540555,10.191850920335591,0.8646813025309292,0.1651376146788991,0.8256880733944955,0.919871794871796,0.27522935779816515
k2_volume_ratio,diagnostic_amendment,0.60-1.00,2023H2,discovery,255,149,106,-28.649192043201356,-48.64919204320136,-23.795004347618555,-24.85418769558287,0.43864715669350557,0.12156862745098039,0.8627450980392157,1.101910828025492,0.3215686274509804
k2_volume_ratio,diagnostic_amendment,0.60-1.00,2024H1,discovery,262,153,109,13.474125355724107,-6.525874644275891,-19.351420063107273,12.825545418831314,0.9279957732578701,0.19083969465648856,0.7938931297709924,1.125714285714282,0.3320610687022901
k2_volume_ratio,diagnostic_amendment,0.60-1.00,2024H2,discovery,349,156,193,2.6509747613531394,-17.349025238646867,-38.419174113786646,21.070148875139765,0.835519498484631,0.17478510028653296,0.8137535816618912,1.0777777777777868,0.3467048710601719
k2_volume_ratio,diagnostic_amendment,0.60-1.00,2025H1,validation,405,177,228,-22.77534036474389,-42.77534036474388,2.3598966935704224,-45.13523705831436,0.6151741895712889,0.14320987654320988,0.8469135802469135,0.920634920634918,0.2765432098765432
