dimension,family_status,selected_level,discovery_score,split,n,n_long,n_short,gross_bp,net_bp,control_net_bp,paired_excess_bp,profit_factor,win_rate,stop_rate,median_mfe_r,hit_2r_rate,net_signflip_p,excess_signflip_p,net_ci95_low_bp,net_ci95_high_bp,excess_ci95_low_bp,excess_ci95_high_bp,net_fdr_q,excess_fdr_q,passes_statistical_screen,passes_validation_gate,passes_diagnostic_screen
k2_sma40_touch_depth,original_preregistered,0.40-0.80,-6.298797551670252,bridge,99,49,50,70.84276970017568,50.84276970017565,10.745481591034153,40.097288109141466,1.6010447871092135,0.30303030303030304,0.6565656565656566,1.1666666666666872,0.37373737373737376,0.060493950604939506,0.1473852614738526,-13.1690688681853,126.22928456394149,-35.52374283067791,124.35482963943817,,,False,False,False
k2_sma40_touch_depth,original_preregistered,0.40-0.80,-6.298797551670252,fresh_preholdout,104,53,51,14.144540788659683,-5.855459211340318,-29.410063931508084,23.55460472016779,0.930753190931073,0.20192307692307693,0.7788461538461539,0.8915981198589977,0.27884615384615385,0.5927407259274072,0.2181781821817818,-48.42215527218676,39.52875329996963,-34.27756605420354,83.24762810591132,,,False,False,False
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,-14.37620523124723,discovery,1109,607,502,7.5307565840419874,-12.469243415958015,-21.757192171790674,9.287948755832618,0.8634995313456627,0.16862037871956717,0.8205590622182146,1.0212765957446768,0.3345356176735798,0.9271072892710729,0.1865813418658134,-29.073938636063474,3.8050690333690995,-10.827243188367467,30.036783196713113,,,False,False,False
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,-14.37620523124723,validation,733,370,363,0.31203871798012395,-19.68796128201988,-11.67254463456939,-8.015416647450541,0.7949849685847689,0.16098226466575716,0.8267394270122783,0.9999999999999768,0.3369713506139154,0.974002599740026,0.7469253074692531,-39.75474058965756,-0.19783256070819583,-33.05252629287913,17.337330503047973,1.0,0.9999000099990001,False,False,False
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,-14.37620523124723,bridge,115,54,61,-2.602054922952131,-22.60205492295211,-5.937924282481125,-16.664130640471114,0.7409048945681668,0.1565217391304348,0.808695652173913,1.03225806451614,0.30434782608695654,0.8771122887711229,0.769023097690231,-59.10014814549378,19.579708382794326,-57.2941691640144,27.073409483760976,,,False,False,False
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,-14.37620523124723,fresh_preholdout,118,58,60,29.786079171490805,9.786079171490822,-30.814066705409914,40.60014587690071,1.1256204282788382,0.2288135593220339,0.7542372881355932,1.2462121212121249,0.4067796610169492,0.34296570342965704,0.0627937206279372,-31.521830740681267,53.0673031009742,-8.506494385884647,93.93622792038464,,,False,False,False
k2_native_body_colour,original_preregistered,aligned,-16.954564844883752,discovery,2408,1330,1078,10.316768019362792,-9.683231980637213,-19.597250281178482,9.914018300541223,0.8975162285758199,0.19019933554817275,0.7940199335548173,1.1052955665024613,0.329734219269103,0.9498050194980502,0.0932906709329067,-22.170556094786427,3.0577858518726626,-5.001094795443819,25.21284403418516,,,False,False,False
k2_native_body_colour,original_preregistered,aligned,-16.954564844883752,validation,1570,801,769,-5.3048048844147235,-25.304804884414732,-4.274201601994466,-21.030603282420312,0.7654335089933639,0.16687898089171974,0.8152866242038217,0.975855033035379,0.3159235668789809,0.9997000299970003,0.9881011898810119,-40.64181770099505,-9.534793917804812,-40.828149250106954,-1.8947381689761618,1.0,0.9999000099990001,False,False,False
k2_native_body_colour,original_preregistered,aligned,-16.954564844883752,bridge,281,151,130,22.205717482021168,2.205717482021168,-13.774085903190647,15.979803385211781,1.025116340674458,0.2277580071174377,0.7366548042704626,1.03225806451614,0.3238434163701068,0.44795520447955206,0.17988201179882013,-27.203055852811307,34.60029801950521,-14.537655687377045,50.91839172040988,,,False,False,False
k2_native_body_colour,original_preregistered,aligned,-16.954564844883752,fresh_preholdout,227,118,109,1.7626609616730795,-18.237339038326912,-15.338800567293143,-2.89853847103379,0.7855284613070668,0.2026431718061674,0.775330396475771,0.9391981201351032,0.33480176211453744,0.8926107389261074,0.5577442255774423,-45.81071236125567,10.09792416244348,-45.350400148246074,37.46688933317415,,,False,False,False
k2_ma_shift_colour,original_preregistered,opposite,-14.62037815107626,discovery,1132,610,522,13.39509113808603,-6.604908861913977,-22.720224885244683,16.11531602333065,0.9303642258575008,0.1978798586572438,0.784452296819788,1.0,0.31802120141342755,0.7742225777422258,0.07079292070792921,-23.934640576623682,11.876591062604383,-5.245400473827307,36.34734994339199,,,False,False,False
k2_ma_shift_colour,original_preregistered,opposite,-14.62037815107626,validation,697,372,325,-14.847796774565452,-34.84779677456546,2.664670877291015,-37.51246765185652,0.6774016581612519,0.14347202295552366,0.8378766140602583,0.8333333333333374,0.26398852223816355,0.9992000799920008,0.9967003299670033,-55.595182310258785,-13.709979855971058,-64.98570008786524,-10.022661501699194,1.0,0.9999000099990001,False,False,False
k2_ma_shift_colour,original_preregistered,opposite,-14.62037815107626,bridge,124,56,68,56.51591729355839,36.515917293558395,6.73640177316162,29.779515520396785,1.4779311464151095,0.2661290322580645,0.7096774193548387,1.0327956989247453,0.3548387096774194,0.0734926507349265,0.17198280171982802,-12.851821782494714,91.99872343398486,-33.81379792855985,93.8897001724919,,,False,False,False
k2_ma_shift_colour,original_preregistered,opposite,-14.62037815107626,fresh_preholdout,109,53,56,11.946331754090401,-8.053668245909602,-25.478969490163543,17.425301244253948,0.899651698429414,0.1651376146788991,0.8165137614678899,0.9322033898304996,0.29357798165137616,0.6356364363563644,0.27417258274172585,-49.03272280363915,41.272347904208,-34.343019103767844,73.78542973374951,,,False,False,False
k2_oscillator_sign,original_preregistered,aligned,-15.220868636958219,discovery,1996,1091,905,6.31252272397883,-13.687477276021175,-21.32526530375448,7.637788027733266,0.8517644565386411,0.1908817635270541,0.7930861723446894,1.153010033444845,0.3471943887775551,0.9881011898810119,0.15608439156084392,-26.193463104641925,-0.8201560076714957,-7.49610523958634,22.57724258290053,,,False,False,False
k2_oscillator_sign,original_preregistered,aligned,-15.220868636958219,validation,1472,766,706,-5.201571472346168,-25.201571472346178,-3.808065146252397,-21.39350632609385,0.7596983683342892,0.1671195652173913,0.8165760869565217,0.9268618799304651,0.30910326086956524,0.9998000199980002,0.992000799920008,-40.23229936920759,-9.40826977291813,-38.86752118426681,-3.721911787691303,1.0,0.9999000099990001,False,False,False
k2_oscillator_sign,original_preregistered,aligned,-15.220868636958219,bridge,226,111,115,46.07331965576993,26.073319655769925,-23.846333666896996,49.9196533226669,1.29304896008844,0.26548672566371684,0.6991150442477876,1.0277569392348156,0.33185840707964603,0.10058994100589941,0.011398860113988602,-11.202634825703463,65.54053591827463,6.001546407079167,98.14682960287426,,,False,False,False
k2_oscillator_sign,original_preregistered,aligned,-15.220868636958219,fresh_preholdout,240,128,112,-1.343815807542717,-21.343815807542708,-11.676661915844543,-9.667153891698192,0.7528808168449216,0.18333333333333332,0.8083333333333333,0.9303874092009528,0.3125,0.941005899410059,0.7033296670332967,-44.47089131738296,1.8484425938069873,-45.45120649998653,23.42731050557917,,,False,False,False
k2_oscillator_acceleration,original_preregistered,opposite/cooling,-10.417564635297873,discovery,1469,771,698,11.949469170535291,-8.050530829464709,-22.23497012700661,14.184439297541873,0.9135791513480845,0.20081688223281144,0.7848876786929885,1.157718120805371,0.3458134785568414,0.8614138586141386,0.05749425057494251,-23.425849302047915,7.7437633852040895,-3.8907162518428486,32.68116964655376,,,False,False,False
k2_oscillator_acceleration,original_preregistered,opposite/cooling,-10.417564635297873,validation,1005,525,480,-18.153739458217707,-38.153739458217714,-5.555243198139256,-32.59849626007855,0.6433190664492893,0.1562189054726368,0.8228855721393035,0.8392857142857163,0.2885572139303483,1.0,0.9992000799920008,-53.948436081606175,-22.691589729617483,-53.59213249507021,-10.441576419041082,1.0,0.9999000099990001,False,False,False
k2_oscillator_acceleration,original_preregistered,opposite/cooling,-10.417564635297873,bridge,154,66,88,18.966728632889094,-1.0332713671109068,-14.196200925630503,13.162929558519595,0.9883953751848907,0.23376623376623376,0.7532467532467533,1.2404643449419552,0.37662337662337664,0.519048095190481,0.290970902909709,-37.29499313326895,37.88819133285659,-28.13028006638656,58.655649992795794,,,False,False,False
k2_oscillator_acceleration,original_preregistered,opposite/cooling,-10.417564635297873,fresh_preholdout,165,72,93,-2.653809381928975,-22.653809381928962,-12.244911247383163,-10.40889813454579,0.7454890991453071,0.1696969696969697,0.8,0.8999999999999834,0.3090909090909091,0.9034096590340965,0.6955304469553044,-53.79525485815824,11.861743349736242,-51.784703836308,28.98893089530695,,,False,False,False
k2_structure_state,original_preregistered,aligned,-15.07370994506292,discovery,1523,856,667,5.945979602026593,-14.05402039797341,-26.345443670735335,12.29142327276189,0.8541875773444532,0.17859487852921865,0.8049901510177282,1.0000000000000129,0.3131976362442548,0.97000299970003,0.09219078092190781,-28.408088894135563,1.3540480654809892,-6.702498440764623,29.894990231478793,,,False,False,False
k2_structure_state,original_preregistered,aligned,-15.07370994506292,validation,971,417,554,-17.209286244416244,-37.20928624441625,-4.649225409077716,-32.560060835338604,0.6670929251771053,0.1400617919670443,0.8486096807415036,0.8297872340425595,0.27909371781668385,1.0,0.9962003799620038,-55.669424408568126,-17.37876861544325,-56.41531240989568,-8.228638617141987,1.0,0.9999000099990001,False,False,False
k2_structure_state,original_preregistered,aligned,-15.07370994506292,bridge,156,65,91,39.71129304985009,19.71129304985011,-19.727444420435067,39.438737470285226,1.2547748034025314,0.28205128205128205,0.6666666666666666,1.4779980657640195,0.38461538461538464,0.15858414158584141,0.03849615038496151,-14.94230986580391,58.74614851370691,-2.7734486277992394,80.60751832459884,,,False,False,False
k2_structure_state,original_preregistered,aligned,-15.07370994506292,fresh_preholdout,150,78,72,5.5361938235518515,-14.463806176448143,-18.752461071315185,4.288654894866979,0.826976004534987,0.21333333333333335,0.78,1.1708126036484139,0.38666666666666666,0.7921207879212079,0.41275872412758724,-46.972231464430045,19.551256673397017,-32.54461929403893,37.74282469479211,,,False,False,False
k2_break_event,diagnostic_amendment,no directional break on K2,-20.231486104382824,discovery,3170,1731,1439,6.0744775206981,-13.925522479301907,-21.253484576802965,7.327962097501015,0.8506226042472247,0.18138801261829654,0.8037854889589905,1.076614148903305,0.3258675078864353,0.9983001699830018,0.1222877712228777,-23.500134886657534,-3.0498415039140143,-4.9969972093810515,19.59288713060728,,,False,False,False
k2_break_event,diagnostic_amendment,no directional break on K2,-20.231486104382824,validation,2113,1083,1030,-7.018320917278147,-27.018320917278153,-8.638820693540962,-18.379500223737256,0.7404955103764336,0.1609086606720303,0.824420255560814,0.9476190476190532,0.3085660198769522,1.0,0.9925007499250075,-39.03357746713891,-15.006943701951721,-33.33416356722127,-3.1616938526187015,1.0,1.0,False,False,False
k2_break_event,diagnostic_amendment,no directional break on K2,-20.231486104382824,bridge,368,193,175,23.824699087095127,3.8246990870951243,-11.831749027047564,15.656448114142647,1.0439475131259675,0.23369565217391305,0.7309782608695652,1.0351851851851914,0.33152173913043476,0.3982601739826017,0.1596840315968403,-21.17502296555173,30.00277894533517,-13.042635991554672,46.73823112781735,,,False,False,False
k2_break_event,diagnostic_amendment,no directional break on K2,-20.231486104382824,fresh_preholdout,332,168,164,0.6731835407511924,-19.326816459248807,-12.490644764886563,-6.836171694362259,0.7686643950554319,0.18674698795180722,0.7981927710843374,0.9407529062214135,0.3373493975903614,0.9486051394860514,0.6751324867513249,-38.036443240408424,2.4287874795680917,-37.203526303984795,21.273024863585878,,,False,False,False
k2_oscillator_level,diagnostic_amendment,<-0.25,-0.05541099155696707,discovery,345,197,148,19.944589008443035,-0.05541099155696707,-43.98730435479361,43.93189336323666,0.9994442390812017,0.2,0.7855072463768116,0.9523809523809944,0.2782608695652174,0.5014498550144986,0.010698930106989302,-32.411014305451516,29.78225796368813,8.74374560208336,78.8765261864748,,,False,False,False
k2_oscillator_level,diagnostic_amendment,<-0.25,-0.05541099155696707,validation,192,81,111,-25.645863232548898,-45.6458632325489,-33.236855917614776,-12.409007314934145,0.5874578315252662,0.140625,0.8541666666666666,0.7356820061436731,0.22916666666666666,0.9864013598640136,0.7104289571042895,-85.19048485849946,-2.949887749733562,-55.762237816444554,33.60098610057774,1.0,1.0,False,False,False
k2_oscillator_level,diagnostic_amendment,<-0.25,-0.05541099155696707,bridge,32,18,14,-7.570249895383439,-27.57024989538344,-32.42850580969822,4.85825591431482,0.6747672332991472,0.1875,0.78125,2.4255514705882417,0.59375,0.8067193280671933,0.45455454454554545,-75.66224603126345,25.95714864527291,-62.55090494178967,74.88895900013196,,,False,False,False
k2_oscillator_level,diagnostic_amendment,<-0.25,-0.05541099155696707,fresh_preholdout,21,9,12,-10.194610321973958,-30.19461032197395,-45.6400436777388,15.445433355764985,0.6795218227231153,0.19047619047619047,0.7619047619047619,0.9655172413793236,0.42857142857142855,0.6594340565943405,0.3578642135786421,-125.31300156558063,114.9106239833604,-54.848686252100116,95.67778579895139,,,False,False,False
k2_oscillator_delta,diagnostic_amendment,<-0.05,-0.06451096415671653,discovery,520,258,262,19.935489035843275,-0.06451096415671653,-19.43702213941795,19.372511175261202,0.9993491791118374,0.20961538461538462,0.7769230769230769,1.3095589428794967,0.36346153846153845,0.5052494750524947,0.1227877212278772,-25.401939839359958,26.29029842605238,-12.12373090903898,51.837552532427836,,,False,False,False
k2_oscillator_delta,diagnostic_amendment,<-0.05,-0.06451096415671653,validation,343,190,153,-0.7139101436608787,-20.713910143660893,-6.4612140277448,-14.252696115916159,0.7992441437602102,0.18950437317784258,0.7842565597667639,1.0299145299145556,0.33819241982507287,0.9183081691830817,0.8036196380361964,-48.191612757950324,9.564423621080616,-46.760504532494714,18.859391865949853,1.0,1.0,False,False,False
k2_oscillator_delta,diagnostic_amendment,<-0.05,-0.06451096415671653,bridge,47,18,29,50.949111585906046,30.94911158590602,-25.77124924949102,56.72036083539708,1.3401412864654176,0.2127659574468085,0.7872340425531915,1.0000000000000309,0.3404255319148936,0.2913708629137086,0.16868313168683133,-53.69329636590297,141.23696873363758,-34.475367112440566,170.18913445313495,,,False,False,False
k2_oscillator_delta,diagnostic_amendment,<-0.05,-0.06451096415671653,fresh_preholdout,70,32,38,-7.359756543324542,-27.359756543324515,-12.142172044874261,-15.217584498450188,0.7072913227738862,0.15714285714285714,0.8142857142857143,1.0267094017094163,0.3,0.8258174182581742,0.7000299970003,-76.25044981060157,29.868382793486973,-71.2390254387665,39.854135771598294,,,False,False,False
oscillator_transition,original_preregistered,K2 sign arrives late,-12.170824273417551,discovery,611,327,284,15.880195702640151,-4.119804297359846,-31.56374543698622,27.44394113962632,0.9536059392871429,0.19476268412438624,0.8003273322422259,0.9999999999999768,0.3404255319148936,0.6491350864913509,0.016298370162983702,-24.13939401723862,18.37891763662708,4.045729241377992,53.18741879654214,,,False,False,False
oscillator_transition,original_preregistered,K2 sign arrives late,-12.170824273417551,validation,417,235,182,-2.5969565115006827,-22.596956511500686,-2.060360114357745,-20.536596397143,0.7676645592610561,0.1774580335731415,0.8009592326139089,0.9999999999999608,0.31894484412470026,0.9442055794420557,0.8925107489251075,-47.037249251462626,6.2528959234508,-53.2182176702445,12.043377614870103,1.0,0.9999000099990001,False,False,False
oscillator_transition,original_preregistered,K2 sign arrives late,-12.170824273417551,bridge,79,36,43,46.16310288497103,26.16310288497104,-27.6746174337867,53.83772031875769,1.320064226380351,0.34177215189873417,0.5569620253164557,1.2222222222222223,0.34177215189873417,0.17868213178682132,0.06329367063293671,-27.822103303791426,82.29203798966711,-9.35784745435572,120.15651766543405,,,False,False,False
oscillator_transition,original_preregistered,K2 sign arrives late,-12.170824273417551,fresh_preholdout,63,33,30,61.86288913122433,41.862889131224314,-16.17390882507175,58.036797956296006,1.5762785231051866,0.2698412698412698,0.7301587301587301,1.22222222222214,0.36507936507936506,0.14508549145085492,0.0948905109489051,-26.273291549898502,122.16310551926327,-21.876693418093392,148.52712509899317,,,False,False,False
ma_colour_transition,original_preregistered,neither,-4.06971285669627,discovery,641,352,289,15.930287143303728,-4.06971285669627,-16.554868769637235,12.48515591294092,0.9549184265428483,0.19656786271450857,0.781591263650546,1.1190476190476262,0.3369734789391576,0.6367363263673632,0.1964803519648035,-26.6308490703829,19.71282806354743,-16.228902574549362,41.35197950109343,,,False,False,False
ma_colour_transition,original_preregistered,neither,-4.06971285669627,validation,397,212,185,-8.386828800021869,-28.38682880002187,1.8466067071064156,-30.23343550712836,0.7207262490256151,0.15113350125944586,0.8312342569269522,0.8571428571428741,0.28463476070528965,0.9797020297970203,0.9525047495250475,-52.68280252547615,-0.8069213946252304,-64.77400117736066,3.5974630162997747,1.0,0.9999000099990001,False,False,False
ma_colour_transition,original_preregistered,neither,-4.06971285669627,bridge,74,39,35,83.13743200120797,63.13743200120797,35.594621674332885,27.542810326875014,1.8700999211269949,0.25675675675675674,0.7027027027027027,1.024185463659164,0.33783783783783783,0.0496950304969503,0.2823717628237176,-6.508362409107095,144.44419710076502,-69.31923307017797,128.52221151132915,,,False,False,False
ma_colour_transition,original_preregistered,neither,-4.06971285669627,fresh_preholdout,59,24,35,2.4909009948034577,-17.50909900519655,-16.646899191268016,-0.8621998139286465,0.792818776493282,0.15254237288135594,0.8305084745762712,0.928571428571406,0.2542372881355932,0.7223277672232776,0.5124487551244875,-73.281362109474,41.93528903590284,-68.66248457692603,69.9279848753662,,,False,False,False
structure_transition,original_preregistered,both aligned,-15.798761766688779,discovery,1441,801,640,4.2012382333112255,-15.798761766688779,-26.39391939814319,10.595157631454368,0.8359050276698525,0.1714087439278279,0.8147120055517002,1.0,0.30673143650242884,0.9806019398060194,0.13908609139086092,-30.432513700822867,-0.13645055600739445,-8.355715634322626,29.597594103512897,,,False,False,False
structure_transition,original_preregistered,both aligned,-15.798761766688779,validation,909,378,531,-20.176529834894655,-40.17652983489467,-4.636251928075077,-35.540277906819654,0.6394015487410882,0.13751375137513752,0.8525852585258525,0.8444444444444514,0.27722772277227725,1.0,0.9983001699830018,-59.09095123715568,-19.60235445187146,-59.182736333394836,-10.248799103695788,1.0,0.9999000099990001,False,False,False
structure_transition,original_preregistered,both aligned,-15.798761766688779,bridge,149,60,89,41.386409498469284,21.3864094984693,-14.159901397695384,35.54631089616473,1.2831198267459372,0.28187919463087246,0.6644295302013423,1.4787234042553263,0.3825503355704698,0.14328567143285673,0.056194380561943806,-16.08794404611498,61.322768501676705,-5.636759915928861,80.5772862790077,,,False,False,False
structure_transition,original_preregistered,both aligned,-15.798761766688779,fresh_preholdout,135,73,62,5.405547337592445,-14.594452662407551,-12.509530553120532,-2.084922109287059,0.823534714795254,0.2074074074074074,0.7851851851851852,1.2499999999999876,0.4,0.78002199780022,0.5496450354964504,-49.53247740546948,21.8300096721633,-39.22305432196438,35.87007576792662,,,False,False,False
k2_vs_k1_extreme,original_preregistered,mild sweep,-5.218869031661268,discovery,485,262,223,14.781130968338735,-5.218869031661268,-20.09070101931643,14.8718319876551,0.949388216846273,0.21030927835051547,0.7670103092783506,1.0000000000000129,0.3134020618556701,0.6453354664533547,0.23247675232476753,-29.565926504429356,21.88224637936964,-24.025748950416315,52.126627000516976,,,False,False,False
k2_vs_k1_extreme,original_preregistered,mild sweep,-5.218869031661268,validation,331,169,162,1.2636754706770383,-18.736324529322975,2.583236775352392,-21.319561304675414,0.8341236211685746,0.2054380664652568,0.7854984894259819,0.917355371900842,0.31419939577039274,0.8669133086691331,0.8493150684931506,-50.06530238033002,14.21977676684223,-60.48825134346203,18.303718543920496,1.0,0.9999000099990001,False,False,False
k2_vs_k1_extreme,original_preregistered,mild sweep,-5.218869031661268,bridge,52,17,35,5.4123704007774025,-14.587629599222597,-41.33403777774446,26.746408178521925,0.8295447548751467,0.25,0.6923076923076923,1.3145129615082491,0.34615384615384615,0.6939306069393061,0.23467653234676533,-65.4834001964603,44.27944409595939,-29.643007628365616,93.81228372228739,,,False,False,False
k2_vs_k1_extreme,original_preregistered,mild sweep,-5.218869031661268,fresh_preholdout,71,34,37,3.1244993835813655,-16.87550061641863,-35.16309066896733,18.28759005254865,0.8148031336808271,0.16901408450704225,0.8169014084507042,0.8148148148147742,0.2676056338028169,0.6998300169983002,0.31086891310868914,-70.18623085110099,50.32578287740224,-44.013943748039345,92.74577660560387,,,False,False,False
k2_vs_k1_close,original_preregistered,extends 0.25-0.75,3.0498475127167506,discovery,496,282,214,26.031892516113135,6.031892516113136,-38.51844068443345,44.55033320054653,1.0603381262116436,0.22983870967741934,0.7459677419354839,1.2371280113367926,0.36693548387096775,0.32296770322967705,0.0035996400359964,-19.4841733427585,31.148974964382635,13.024437993582952,76.36584795294432,,,False,False,False
k2_vs_k1_close,original_preregistered,extends 0.25-0.75,3.0498475127167506,validation,333,153,180,-30.52067631698238,-50.52067631698239,-1.7030022410063816,-48.81767407597604,0.572475477157268,0.14114114114114115,0.8468468468468469,0.9411764705882574,0.30930930930930933,0.9998000199980002,0.9952004799520048,-78.0703284957552,-21.29961654141103,-82.93951747718388,-9.858730308971419,1.0,0.9999000099990001,False,False,False
k2_vs_k1_close,original_preregistered,extends 0.25-0.75,3.0498475127167506,bridge,53,29,24,18.843251977758634,-1.1567480222413409,-1.3380569059525622,0.1813088837110734,0.9872937360526284,0.2641509433962264,0.660377358490566,1.3823529411764075,0.39622641509433965,0.5213478652134786,0.49345065493450657,-59.73581316291507,61.73344198389087,-64.53394852247567,60.329411582099844,,,False,False,False
k2_vs_k1_close,original_preregistered,extends 0.25-0.75,3.0498475127167506,fresh_preholdout,52,29,23,-5.881456013371926,-25.881456013371903,-0.38831847125397695,-25.493137542118014,0.7163866074231543,0.21153846153846154,0.75,1.0036126655097313,0.36538461538461536,0.8118188181181882,0.7141285871412859,-72.23200331316102,30.07416850018345,-112.25087896232364,50.07044678160918,,,False,False,False
k1_k2_body_overlap,original_preregistered,none,-8.862679438541994,discovery,898,516,382,11.137320561458012,-8.862679438541994,-24.160109213419467,15.29742977487745,0.9048523911264074,0.20044543429844097,0.7817371937639198,1.1749612403100773,0.3507795100222717,0.827917208279172,0.09219078092190781,-26.517747229310896,9.546041699214433,-6.47607553516647,37.66429249995161,,,False,False,False
k1_k2_body_overlap,original_preregistered,none,-8.862679438541994,validation,599,283,316,-21.980762878947345,-41.98076287894735,-0.8517061301990967,-41.12905674874833,0.6224346427383544,0.15358931552587646,0.8297161936560935,0.8891687657430687,0.2938230383973289,1.0,0.9966003399660034,-63.95499479286112,-17.82566762359746,-70.80801511660118,-10.735738860855863,1.0,0.9999000099990001,False,False,False
k1_k2_body_overlap,original_preregistered,none,-8.862679438541994,bridge,130,62,68,30.987047908239514,10.987047908239523,-13.09000698516702,24.07705489340651,1.1207718733529182,0.2923076923076923,0.6538461538461539,1.3219500324464648,0.36153846153846153,0.31786821317868214,0.1690830916908309,-34.74605591091477,61.78036048546903,-27.46717875524553,74.77710014582149,,,False,False,False
k1_k2_body_overlap,original_preregistered,none,-8.862679438541994,fresh_preholdout,100,48,52,-1.3316527851767666,-21.33165278517676,-4.78970946220834,-16.541943322968418,0.7418453803343622,0.23,0.75,1.115257048092871,0.42,0.8704129587041296,0.7126287371262874,-58.13048719185033,16.95969881118747,-75.34060978793013,36.644010901903606,,,False,False,False
k2_to_k1_volume,original_preregistered,>2.00,-0.5521894595298065,discovery,215,133,82,47.56304898295856,27.563048982958573,-36.38500340154077,63.948052384499384,1.243680910211276,0.3209302325581395,0.6558139534883721,0.989898989898999,0.3627906976744186,0.128987101289871,0.014898510148985102,-19.785077984294237,75.33715782658983,9.134767852302964,120.84107667091439,,,False,False,False
k2_to_k1_volume,original_preregistered,>2.00,-0.5521894595298065,validation,143,70,73,-53.55229071196821,-73.55229071196824,39.33126876250134,-112.88355947446969,0.536250635874182,0.16083916083916083,0.7902097902097902,0.7966101694915202,0.20279720279720279,0.9923007699230078,0.9978002199780022,-128.40024044783806,-6.683009084205376,-192.22312021409616,-29.684069414316316,1.0,0.9999000099990001,False,False,False
k2_to_k1_volume,original_preregistered,>2.00,-0.5521894595298065,bridge,26,10,16,14.275193681673539,-5.724806318326434,-50.58374292012704,44.85893660180069,0.9450958340619506,0.3076923076923077,0.5769230769230769,1.3212912709181275,0.19230769230769232,0.5332466753324667,0.21297870212978703,-107.08387879639243,124.47023356123793,-52.432818108010814,164.2746628906018,,,False,False,False
k2_to_k1_volume,original_preregistered,>2.00,-0.5521894595298065,fresh_preholdout,22,13,9,-37.456152176586365,-57.456152176586365,-38.393999240946094,-19.06215293564025,0.5391441685292665,0.09090909090909091,0.8636363636363636,0.7607206670637379,0.22727272727272727,0.7037296270372962,0.5228477152284772,-152.7519883701259,123.43980762137366,-138.13227288060227,158.29052085218257,,,False,False,False
stop_distance_atr,diagnostic_amendment,1.00-1.50,-15.448910311454899,discovery,488,284,204,10.1921696965848,-9.807830303415203,-15.520884245214374,5.713053941799158,0.9205548495557974,0.26229508196721313,0.7049180327868853,0.9706237598136581,0.3176229508196721,0.7532246775322468,0.39086091390860916,-37.914778136308755,17.88463468011865,-35.95223396687227,45.80276049952488,,,False,False,False
stop_distance_atr,diagnostic_amendment,1.00-1.50,-15.448910311454899,validation,350,188,162,0.35322729660709246,-19.646772703392923,12.464884183164052,-32.1116568865571,0.8572246505863789,0.22,0.74,0.8383707723372086,0.29428571428571426,0.8377162283771623,0.9105089491050895,-58.14772706276822,20.803790288262586,-80.43421579351059,16.10723723175648,1.0,1.0,False,False,False
stop_distance_atr,diagnostic_amendment,1.00-1.50,-15.448910311454899,bridge,56,20,36,24.055413809513674,4.055413809513698,-37.44056528690417,41.495979096418026,1.0367144155929235,0.35714285714285715,0.5892857142857143,1.4424867021276646,0.3392857142857143,0.4587541245875412,0.1613838616138386,-75.69288412103718,91.95946127684086,-38.07643194219342,127.2458837371745,,,False,False,False
stop_distance_atr,diagnostic_amendment,1.00-1.50,-15.448910311454899,fresh_preholdout,55,28,27,-1.1517508008164115,-21.1517508008164,-21.767982546520326,0.6162317457038944,0.8190407002418532,0.2,0.7454545454545455,1.111111111111109,0.2909090909090909,0.6907309269073093,0.4981501849815019,-88.57885585406709,65.28752259289112,-80.26896604225334,99.53478497920902,,,False,False,False
pre_retest_extension,original_preregistered,0.50-1.00,-9.636370642373489,discovery,994,536,458,12.888021554114355,-7.11197844588565,-18.840441002454448,11.728462556568768,0.9239976340815108,0.21026156941649898,0.7756539235412475,1.2022727272727214,0.34808853118712274,0.7881211878812119,0.1406859314068593,-24.251980473811354,12.054781860726273,-9.536109268462392,34.32440871329227,,,False,False,False
pre_retest_extension,original_preregistered,0.50-1.00,-9.636370642373489,validation,638,335,303,-12.158920645983674,-32.15892064598367,-10.609108055171557,-21.549812590812166,0.7025176851279914,0.14420062695924765,0.8369905956112853,0.8840450025151961,0.30407523510971785,0.9969003099690031,0.9295070492950704,-54.14444084961277,-8.431571396409582,-48.85512034424042,5.542307783007356,1.0,0.9999000099990001,False,False,False
pre_retest_extension,original_preregistered,0.50-1.00,-9.636370642373489,bridge,108,65,43,34.43814004331459,14.438140043314586,-17.175617185175845,31.61375722849044,1.1663227435989825,0.25925925925925924,0.6759259259259259,1.2581699346405197,0.32407407407407407,0.28957104289571045,0.11358864113588642,-33.35739527001927,65.9603657350991,-19.625664949313734,86.02702418497387,,,False,False,False
pre_retest_extension,original_preregistered,0.50-1.00,-9.636370642373489,fresh_preholdout,122,64,58,-25.688739062369805,-45.6887390623698,-13.190889916764354,-32.497849145605464,0.4935460414678554,0.12295081967213115,0.8524590163934426,0.9840136054421715,0.32786885245901637,0.9987001299870013,0.9459054094590541,-75.41674556770246,-11.240076582020155,-72.74285748075057,8.241622377651376,,,False,False,False
