dimension,family_status,level,split,horizon_bars,n,n_long,n_short,gross_bp,net_bp,control_net_bp,paired_excess_bp,profit_factor,win_rate,stop_rate,median_mfe_r,hit_2r_rate
k2_volume_ratio,diagnostic_amendment,<0.60,fresh_preholdout,12,100,50,50,17.682595124053172,-2.3174048759468113,-10.961414709627308,8.644009833680586,0.9598273154996806,0.23,0.74,0.8666666666666565,0.3
k2_volume_ratio,diagnostic_amendment,<0.60,fresh_preholdout,48,100,50,50,19.438046636066137,-0.5619533639338661,-6.123752409207191,5.56179904527333,0.99215779412631,0.1,0.9,0.8666666666666565,0.33
k2_volume_ratio,diagnostic_amendment,0.60-1.00,discovery,24,1084,579,505,-0.7117390753277733,-20.71173907532778,-26.798252447483833,6.086513372156006,0.7743928719111651,0.16420664206642066,0.8228782287822878,1.0274051047120476,0.32287822878228783
k2_volume_ratio,diagnostic_amendment,0.60-1.00,discovery,12,1084,579,505,0.1647270026110336,-19.835272997388966,-28.10766554451648,8.272392547127554,0.7617487951243561,0.22878228782287824,0.7472324723247232,1.0023255813953633,0.31088560885608857
k2_volume_ratio,diagnostic_amendment,0.60-1.00,discovery,48,1084,579,505,-6.785042773336104,-26.78504277333611,-23.17820706602201,-3.6068357073141506,0.7266852991687597,0.11808118081180811,0.8763837638376384,1.0274051047120476,0.3247232472324723
k2_volume_ratio,diagnostic_amendment,0.60-1.00,validation,24,781,393,388,-4.767800206567433,-24.767800206567436,-5.426486097337214,-19.341314109230257,0.7572091056827259,0.1677336747759283,0.8258642765685019,0.8779069767442013,0.3111395646606914
k2_volume_ratio,diagnostic_amendment,0.60-1.00,validation,12,781,393,388,-16.388305463565086,-36.38830546356508,-12.542771447505892,-23.84553401605919,0.6155970650231243,0.2176696542893726,0.7592829705505761,0.877192982456129,0.2880921895006402
k2_volume_ratio,diagnostic_amendment,0.60-1.00,validation,48,781,393,388,-3.0345194094119687,-23.034519409411974,0.07316312935888461,-23.10768253877093,0.7892835827329535,0.10755441741357234,0.8886043533930857,0.8779069767442013,0.3111395646606914
k2_volume_ratio,diagnostic_amendment,0.60-1.00,bridge,24,106,60,46,23.484503315835443,3.4845033158354464,2.433896795986718,1.050606519848632,1.039040442529281,0.1792452830188679,0.8018867924528302,0.8270107085896208,0.29245283018867924
k2_volume_ratio,diagnostic_amendment,0.60-1.00,bridge,12,106,60,46,17.482767280103563,-2.5172327198964157,-0.036895626343716806,-2.480337093552737,0.9679401260387828,0.24528301886792453,0.7264150943396226,0.7994987468671336,0.2641509433962264
k2_volume_ratio,diagnostic_amendment,0.60-1.00,bridge,48,106,60,46,17.202583122470376,-2.797416877529622,-4.34038750813302,1.54297063060326,0.9708028662275419,0.1320754716981132,0.8584905660377359,0.8270107085896208,0.29245283018867924
k2_volume_ratio,diagnostic_amendment,0.60-1.00,fresh_preholdout,24,121,65,56,29.826958487080482,9.826958487080496,-22.119036524479597,31.94599501156008,1.133420185347087,0.2396694214876033,0.743801652892562,1.4565217391304128,0.4462809917355372
k2_volume_ratio,diagnostic_amendment,0.60-1.00,fresh_preholdout,12,121,65,56,20.06666874770579,0.06666874770581153,-16.62395327340634,16.690622021112148,1.0009727961517239,0.30578512396694213,0.6611570247933884,1.384615384615396,0.4214876033057851
k2_volume_ratio,diagnostic_amendment,0.60-1.00,fresh_preholdout,48,121,65,56,32.010783828573,12.010783828572999,-19.853039731713107,31.863823560286043,1.1480194828141346,0.19008264462809918,0.8099173553719008,1.4565217391304128,0.4462809917355372
k2_volume_ratio,diagnostic_amendment,1.00-1.50,discovery,24,594,323,271,1.755392836188538,-18.244607163811466,-16.25020096425886,-1.9944061995526252,0.823576468995682,0.22727272727272727,0.7558922558922558,1.1622889305816173,0.3552188552188552
k2_volume_ratio,diagnostic_amendment,1.00-1.50,discovery,12,594,323,271,6.472218921433313,-13.527781078566683,-23.110727548788034,9.582946470221378,0.8492276487633964,0.2878787878787879,0.6582491582491582,1.121845605225336,0.3181818181818182
k2_volume_ratio,diagnostic_amendment,1.00-1.50,discovery,48,594,323,271,-12.589944173817086,-32.589944173817095,-15.844248459772285,-16.7456957140449,0.7147309764594693,0.16161616161616163,0.8265993265993266,1.1869025658225714,0.3653198653198653
k2_volume_ratio,diagnostic_amendment,1.00-1.50,validation,24,384,214,170,-14.207050667800365,-34.207050667800374,-21.43963039734096,-12.76742027045954,0.7055415161574464,0.16666666666666666,0.8177083333333334,0.8819676700111543,0.3255208333333333
k2_volume_ratio,diagnostic_amendment,1.00-1.50,validation,12,384,214,170,-9.208782754744725,-29.208782754744735,-17.389635285829613,-11.819147468915164,0.7077345882761885,0.24479166666666666,0.7083333333333334,0.8819676700111543,0.296875
k2_volume_ratio,diagnostic_amendment,1.00-1.50,validation,48,384,214,170,-27.974890707659874,-47.974890707659895,-27.53253331926974,-20.44235738839027,0.6162457249017362,0.11458333333333333,0.8776041666666666,0.8819676700111543,0.3255208333333333
k2_volume_ratio,diagnostic_amendment,1.00-1.50,bridge,24,69,41,28,-22.233184379041532,-42.23318437904155,-22.305079616683052,-19.928104762358362,0.5909544204226516,0.2318840579710145,0.7536231884057971,1.1666666666666667,0.3333333333333333
k2_volume_ratio,diagnostic_amendment,1.00-1.50,bridge,12,69,41,28,-11.630477595813426,-31.63047759581341,-14.464585051793579,-17.165892544019847,0.6277101180368594,0.2753623188405797,0.6376811594202898,0.9622641509433848,0.2898550724637681
k2_volume_ratio,diagnostic_amendment,1.00-1.50,bridge,48,69,41,28,-22.773007863887365,-42.773007863887386,-28.23359635093124,-14.53941151295609,0.6211534722204678,0.17391304347826086,0.8260869565217391,1.1666666666666667,0.37681159420289856
k2_volume_ratio,diagnostic_amendment,1.00-1.50,fresh_preholdout,24,62,30,32,-45.78580436544444,-65.78580436544445,-27.875695072838464,-37.910109292606094,0.42059950772166305,0.12903225806451613,0.8709677419354839,0.7263814616755998,0.22580645161290322
k2_volume_ratio,diagnostic_amendment,1.00-1.50,fresh_preholdout,12,62,30,32,-59.56431148449939,-79.5643114844994,-20.172540515511177,-59.3917709689882,0.2779589349936401,0.14516129032258066,0.8225806451612904,0.7099673202614509,0.20967741935483872
k2_volume_ratio,diagnostic_amendment,1.00-1.50,fresh_preholdout,48,62,30,32,-38.72217312608754,-58.72217312608753,-10.03719140131511,-48.68498172477254,0.489851444389327,0.11290322580645161,0.8870967741935484,0.7263814616755998,0.22580645161290322
k2_volume_ratio,diagnostic_amendment,1.50-2.50,discovery,24,334,189,145,-2.4434481355141466,-22.443448135514142,-31.86411815402544,9.42067001851128,0.8164998965509508,0.23353293413173654,0.7365269461077845,0.9148936170212856,0.31137724550898205
k2_volume_ratio,diagnostic_amendment,1.50-2.50,discovery,12,334,189,145,-2.0861521950139417,-22.086152195013916,-36.28310221531209,14.196950020298198,0.7905865707124514,0.2994011976047904,0.6017964071856288,0.8848114169215113,0.23353293413173654
k2_volume_ratio,diagnostic_amendment,1.50-2.50,discovery,48,334,189,145,-10.125804091700395,-30.125804091700388,-44.37098521565295,14.245181123952506,0.7784982692022616,0.18263473053892215,0.8083832335329342,0.9372556561085932,0.31736526946107785
k2_volume_ratio,diagnostic_amendment,1.50-2.50,validation,24,198,103,95,-3.196955349483675,-23.19695534948367,-12.825868291078692,-10.371087058404981,0.8148583130583619,0.20707070707070707,0.7272727272727273,1.1308008378988141,0.29797979797979796
k2_volume_ratio,diagnostic_amendment,1.50-2.50,validation,12,198,103,95,9.980210937175142,-10.019789062824843,-24.248265425799524,14.22847636297479,0.9046107855123114,0.31313131313131315,0.6313131313131313,0.9805443998215078,0.2777777777777778
k2_volume_ratio,diagnostic_amendment,1.50-2.50,validation,48,198,103,95,-7.087008795522181,-27.087008795522173,-28.999486628705192,1.9124778331830588,0.8037601096495807,0.16161616161616163,0.8282828282828283,1.152544132917975,0.32323232323232326
k2_volume_ratio,diagnostic_amendment,1.50-2.50,bridge,24,49,19,30,48.90377488148718,28.903774881487188,-13.979264584318411,42.88303946580549,1.3806881373541067,0.42857142857142855,0.4897959183673469,1.4787234042553263,0.30612244897959184
k2_volume_ratio,diagnostic_amendment,1.50-2.50,bridge,12,49,19,30,107.39429346237208,87.39429346237206,-28.963785580149878,116.358079042522,2.508764873453363,0.5306122448979592,0.3877551020408163,1.1948051948051963,0.22448979591836735
k2_volume_ratio,diagnostic_amendment,1.50-2.50,bridge,48,49,19,30,54.79773363529069,34.79773363529068,-28.299537473178457,63.097271108469215,1.3294112959283753,0.3469387755102041,0.6326530612244898,1.5944700460829435,0.40816326530612246
k2_volume_ratio,diagnostic_amendment,1.50-2.50,fresh_preholdout,24,44,21,23,-67.6489544265864,-87.6489544265864,12.006276091425388,-99.6552305180119,0.2254209069998068,0.11363636363636363,0.8863636363636364,0.5816326530612066,0.1590909090909091
k2_volume_ratio,diagnostic_amendment,1.50-2.50,fresh_preholdout,12,44,21,23,-45.846364264154744,-65.84636426415476,-13.951020489836223,-51.895343774318626,0.3328183041635967,0.18181818181818182,0.7727272727272727,0.5816326530612066,0.1590909090909091
k2_volume_ratio,diagnostic_amendment,1.50-2.50,fresh_preholdout,48,44,21,23,-71.42842480565565,-91.42842480565567,39.25360363347425,-130.68202843913002,0.22804519526602063,0.06818181818181818,0.9318181818181818,0.5816326530612066,0.1590909090909091
k2_volume_ratio,diagnostic_amendment,>2.50,discovery,24,133,91,42,67.7630279550923,47.76302795509231,-1.3877442890720797,49.1507722441644,1.403896809563983,0.3458646616541353,0.5864661654135338,1.157718120805371,0.3383458646616541
k2_volume_ratio,diagnostic_amendment,>2.50,discovery,12,133,91,42,71.52852811858278,51.52852811858281,-9.972159430389173,61.50068754897202,1.5665515300740724,0.44360902255639095,0.43609022556390975,0.9361702127659614,0.2706766917293233
k2_volume_ratio,diagnostic_amendment,>2.50,discovery,48,133,91,42,72.9660377389667,52.96603773896672,-31.487290753531823,84.4533284924986,1.4098584904290958,0.2932330827067669,0.6766917293233082,1.2912371134020608,0.38345864661654133
k2_volume_ratio,diagnostic_amendment,>2.50,validation,24,99,40,59,-36.138925655918676,-56.13892565591868,56.97919712958817,-113.11812278550708,0.6709477143983164,0.18181818181818182,0.7676767676767676,0.7439024390243909,0.20202020202020202
k2_volume_ratio,diagnostic_amendment,>2.50,validation,12,99,40,59,-13.214270806217446,-33.21427080621745,40.53138738413434,-73.74565819035173,0.769371607776419,0.26262626262626265,0.6464646464646465,0.7439024390243909,0.15151515151515152
k2_volume_ratio,diagnostic_amendment,>2.50,validation,48,99,40,59,-57.10811503104347,-77.10811503104348,54.53293092719617,-131.64104595823977,0.5941751503260456,0.13131313131313133,0.8686868686868687,0.7600000000000008,0.21212121212121213
k2_volume_ratio,diagnostic_amendment,>2.50,bridge,24,28,13,15,34.397255025130185,14.397255025130239,-29.66933358656837,44.06658861169874,1.1515764785305194,0.39285714285714285,0.39285714285714285,1.4469696969696866,0.32142857142857145
k2_volume_ratio,diagnostic_amendment,>2.50,bridge,12,28,13,15,101.0973320670093,81.09733206700932,-26.64478278573732,107.74211485274665,2.2257558031718063,0.5357142857142857,0.25,1.251515151515148,0.17857142857142858
k2_volume_ratio,diagnostic_amendment,>2.50,bridge,48,28,13,15,3.7313672700822456,-16.268632729917748,54.63475169530711,-70.9033844252246,0.8910592785478659,0.35714285714285715,0.6428571428571429,1.4469696969696866,0.39285714285714285
k2_volume_ratio,diagnostic_amendment,>2.50,fresh_preholdout,24,8,4,4,79.17427053051651,59.1742705305165,-29.332916839521754,88.50718737003885,1.4861699113429052,0.125,0.75,1.5846153846153694,0.5
k2_volume_ratio,diagnostic_amendment,>2.50,fresh_preholdout,12,8,4,4,24.287394517929624,4.287394517929623,-55.096980381668246,59.384374899598754,1.0653156392881906,0.5,0.5,1.038709677419348,0.125
k2_volume_ratio,diagnostic_amendment,>2.50,fresh_preholdout,48,8,4,4,29.51011504263525,9.510115042635258,-22.04035047736902,31.550465520004106,1.0736828978195667,0.125,0.875,1.5846153846153694,0.5
k2_sma40_touch_depth,original_preregistered,0.15-0.40,discovery,24,1119,623,496,1.6829966953783884,-18.31700330462162,-23.54426230764334,5.227259003021688,0.7976685505721596,0.1546023235031278,0.838248436103664,1.0256410256410156,0.31724754244861486
k2_sma40_touch_depth,original_preregistered,0.15-0.40,discovery,12,1119,623,496,6.193262929352592,-13.806737070647406,-25.939807648604347,12.133070577956941,0.830798319065614,0.21447721179624665,0.7622877569258266,1.004651162790697,0.30473637176050045
k2_sma40_touch_depth,original_preregistered,0.15-0.40,discovery,48,1119,623,496,-6.838737473966887,-26.838737473966887,-22.505632335468608,-4.333105138498309,0.7213708929430365,0.10813226094727435,0.8873994638069705,1.0256410256410156,0.32171581769436997
k2_sma40_touch_depth,original_preregistered,0.15-0.40,validation,24,713,353,360,4.438226721139976,-15.56177327886003,-19.21444465063605,3.652671371775944,0.836790683447362,0.16269284712482468,0.8260869565217391,0.975124378109442,0.3267882187938289
k2_sma40_touch_depth,original_preregistered,0.15-0.40,validation,12,713,353,360,-6.463181806923299,-26.46318180692329,-12.984276020346023,-13.47890578657729,0.6937183169181297,0.21739130434782608,0.7517531556802244,0.975124378109442,0.31136044880785413
k2_sma40_touch_depth,original_preregistered,0.15-0.40,validation,48,713,353,360,8.330752896387919,-11.669247103612085,-14.601168687281731,2.9319215836695633,0.8859146430614345,0.1093969144460028,0.8863955119214586,1.0,0.32959326788218796
k2_sma40_touch_depth,original_preregistered,0.15-0.40,bridge,24,120,72,48,1.7044324444810421,-18.295567555518954,-26.03391423458115,7.73834667906215,0.79157368250003,0.175,0.8166666666666667,0.9746558197747005,0.35
k2_sma40_touch_depth,original_preregistered,0.15-0.40,bridge,12,120,72,48,6.143951221741932,-13.856048778258057,-12.131200562579657,-1.7248482156785212,0.8210416297091776,0.25833333333333336,0.7166666666666667,0.9150717703349137,0.31666666666666665
k2_sma40_touch_depth,original_preregistered,0.15-0.40,bridge,48,120,72,48,-27.150231605070683,-47.15023160507068,-27.426803816347366,-19.723427788723374,0.5149034232518771,0.10833333333333334,0.8833333333333333,0.9746558197747005,0.36666666666666664
k2_sma40_touch_depth,original_preregistered,0.15-0.40,fresh_preholdout,24,112,56,56,20.990398500686283,0.9903985006863018,-6.258196099345998,7.2485946000322725,1.0126820085448036,0.22321428571428573,0.7589285714285714,1.2071428571428655,0.4107142857142857
k2_sma40_touch_depth,original_preregistered,0.15-0.40,fresh_preholdout,12,112,56,56,27.65685551420347,7.656855514203484,-7.088847314556036,14.745702828759566,1.107363586707957,0.2857142857142857,0.6964285714285714,1.1652173913043502,0.4017857142857143
k2_sma40_touch_depth,original_preregistered,0.15-0.40,fresh_preholdout,48,112,56,56,32.12196188390765,12.121961883907652,-3.0906684919566136,15.212630375864224,1.1444808925950363,0.16964285714285715,0.8303571428571429,1.2071428571428655,0.4107142857142857
k2_sma40_touch_depth,original_preregistered,near line,discovery,24,915,480,435,4.861616980531464,-15.138383019468538,-23.927583397320777,8.789200377852195,0.8185723521711121,0.1650273224043716,0.8240437158469945,1.1499999999999575,0.3355191256830601
k2_sma40_touch_depth,original_preregistered,near line,discovery,12,915,480,435,4.619026886375722,-15.38097311362428,-27.130559817363626,11.749586703739352,0.7978425647698956,0.2284153005464481,0.7508196721311475,1.1481481481481537,0.3256830601092896
k2_sma40_touch_depth,original_preregistered,near line,discovery,48,915,480,435,8.028069240646817,-11.971930759353187,-27.87723994495579,15.905309185602546,0.8657568851455811,0.12459016393442623,0.8721311475409836,1.1499999999999575,0.3377049180327869
k2_sma40_touch_depth,original_preregistered,near line,validation,24,639,333,306,-12.583633448749243,-32.58363344874925,-11.213164998498922,-21.37046845025039,0.6609659759477065,0.13928012519561817,0.8497652582159625,1.0200927357032152,0.3208137715179969
k2_sma40_touch_depth,original_preregistered,near line,validation,12,639,333,306,-6.116112155809786,-26.11611215580978,-15.61746419749428,-10.498647958315486,0.6973620418773993,0.20970266040688576,0.7636932707355243,1.010971786833858,0.3051643192488263
k2_sma40_touch_depth,original_preregistered,near line,validation,48,639,333,306,-22.4404103448832,-42.44041034488322,-11.352366729584682,-31.088043615298588,0.5869823840781749,0.08763693270735524,0.9107981220657277,1.0200927357032152,0.3208137715179969
k2_sma40_touch_depth,original_preregistered,near line,bridge,24,117,64,53,12.635926371337787,-7.364073628662209,-6.0581372716942665,-1.3059363569680689,0.9188699346065682,0.18803418803418803,0.7777777777777778,0.9999999999999828,0.29914529914529914
k2_sma40_touch_depth,original_preregistered,near line,bridge,12,117,64,53,-10.893588882772562,-30.89358888277254,-4.1795145135535385,-26.714074369219063,0.6285704543424186,0.21367521367521367,0.7094017094017094,0.8857142857142597,0.28205128205128205
k2_sma40_touch_depth,original_preregistered,near line,bridge,48,117,64,53,-0.8003462986399225,-20.800346298639926,-2.7790557968419383,-18.02129050179812,0.8026687848077406,0.13675213675213677,0.8632478632478633,0.9999999999999828,0.29914529914529914
k2_sma40_touch_depth,original_preregistered,near line,fresh_preholdout,24,100,52,48,-27.795639908381858,-47.795639908381865,-7.698807777823829,-40.096832130558056,0.4134017954974042,0.14,0.86,0.7386363636363801,0.32
k2_sma40_touch_depth,original_preregistered,near line,fresh_preholdout,12,100,52,48,-20.12881928049442,-40.128819280494426,-10.849700407112811,-29.279118873381552,0.4718115541024161,0.19,0.78,0.7386363636363801,0.3
k2_sma40_touch_depth,original_preregistered,near line,fresh_preholdout,48,100,52,48,-33.735308772705004,-53.73530877270502,-7.3575497265442795,-46.377759046160804,0.391916855286383,0.07,0.93,0.7386363636363801,0.32
k2_sma40_touch_depth,original_preregistered,0.40-0.80,discovery,24,889,462,427,13.701202448329758,-6.298797551670252,-17.692151767935865,11.39335421626554,0.9345673642934995,0.20697412823397077,0.7739032620922385,1.104651162790702,0.33970753655793023
k2_sma40_touch_depth,original_preregistered,0.40-0.80,discovery,12,889,462,427,5.857605857729961,-14.142394142270032,-24.386726732767553,10.244332590497553,0.8363591174954167,0.2688413948256468,0.6861642294713161,1.0465116279069748,0.30371203599550056
k2_sma40_touch_depth,original_preregistered,0.40-0.80,discovery,48,889,462,427,12.762085466567612,-7.237914533432396,-18.38696164334377,11.149047109911281,0.9314164771915879,0.1529808773903262,0.8402699662542182,1.116438356164386,0.34308211473565803
k2_sma40_touch_depth,original_preregistered,0.40-0.80,validation,24,626,328,298,-5.5412477560385005,-25.541247756038512,-2.7384037636254956,-22.802843992413056,0.7771832643544758,0.17412140575079874,0.8115015974440895,0.8982549541555798,0.2939297124600639
k2_sma40_touch_depth,original_preregistered,0.40-0.80,validation,12,626,328,298,-7.137658324209625,-27.137658324209635,-12.608583084974622,-14.529075239234972,0.7311463428551854,0.24121405750798722,0.7204472843450479,0.8727750809061505,0.2731629392971246
k2_sma40_touch_depth,original_preregistered,0.40-0.80,validation,48,626,328,298,-11.337850537545755,-31.33785053754576,-1.3297026844732438,-30.008147853072604,0.7452869636806875,0.12300319488817892,0.8738019169329073,0.9042443064182208,0.2987220447284345
k2_sma40_touch_depth,original_preregistered,0.40-0.80,bridge,24,99,49,50,70.84276970017568,50.84276970017565,10.745481591034153,40.097288109141466,1.6010447871092135,0.30303030303030304,0.6565656565656566,1.1666666666666872,0.37373737373737376
k2_sma40_touch_depth,original_preregistered,0.40-0.80,bridge,12,99,49,50,94.2098518247253,74.2098518247253,12.91350509391458,61.29634673081077,2.167104214916992,0.41414141414141414,0.5454545454545454,1.0370370370370328,0.32323232323232326
k2_sma40_touch_depth,original_preregistered,0.40-0.80,bridge,48,99,49,50,74.23837722518469,54.23837722518469,32.58329130085604,21.65508592432855,1.5560032773672912,0.26262626262626265,0.7272727272727273,1.1666666666666872,0.40404040404040403
k2_sma40_touch_depth,original_preregistered,0.40-0.80,fresh_preholdout,24,104,53,51,14.144540788659683,-5.855459211340318,-29.410063931508084,23.55460472016779,0.930753190931073,0.20192307692307693,0.7788461538461539,0.8915981198589977,0.27884615384615385
k2_sma40_touch_depth,original_preregistered,0.40-0.80,fresh_preholdout,12,104,53,51,-15.879798210753442,-35.87979821075342,-30.528853507564122,-5.350944703189329,0.5462018646715509,0.23076923076923078,0.7115384615384616,0.845238095238082,0.2403846153846154
k2_sma40_touch_depth,original_preregistered,0.40-0.80,fresh_preholdout,48,104,53,51,17.69731539450917,-2.302684605490829,-18.31832704200238,16.0156424365115,0.9746613244760526,0.16346153846153846,0.8365384615384616,0.8915981198589977,0.27884615384615385
k2_sma40_touch_depth,original_preregistered,0.80-1.50,discovery,24,269,181,88,-2.8333427916433798,-22.833342791643375,-18.16542965982308,-4.667913131820285,0.8276370266535744,0.26394052044609667,0.6877323420074349,0.9038461538461474,0.2788104089219331
k2_sma40_touch_depth,original_preregistered,0.80-1.50,discovery,12,269,181,88,9.299858320109319,-10.700141679890649,-26.672119444320227,15.971977764429623,0.8963105211431046,0.34572490706319703,0.5353159851301115,0.8457142857142805,0.21189591078066913
k2_sma40_touch_depth,original_preregistered,0.80-1.50,discovery,48,269,181,88,0.25207637987980946,-19.747923620120215,-34.228756595642054,14.48083297552184,0.8611811249248242,0.22304832713754646,0.7546468401486989,0.918478260869562,0.3048327137546468
k2_sma40_touch_depth,original_preregistered,0.80-1.50,validation,24,148,78,70,-43.80164649758697,-63.80164649758698,28.951086925170376,-92.75273342275744,0.5508691194998133,0.1891891891891892,0.7635135135135135,0.6372773880194254,0.22297297297297297
k2_sma40_touch_depth,original_preregistered,0.80-1.50,validation,12,148,78,70,-21.336593111153956,-41.33659311115396,15.417717539314197,-56.75431065046813,0.6686894513695941,0.27702702702702703,0.6824324324324325,0.6372773880194254,0.17567567567567569
k2_sma40_touch_depth,original_preregistered,0.80-1.50,validation,48,148,78,70,-17.966093348662998,-37.966093348663,11.264343475652232,-49.230436824315305,0.7575237704410415,0.12837837837837837,0.8581081081081081,0.6372773880194254,0.22972972972972974
k2_sma40_touch_depth,original_preregistered,0.80-1.50,bridge,24,34,8,26,18.692955726313,-1.3070442736869432,-38.4847534250485,37.17770915136177,0.9829281950029618,0.4117647058823529,0.47058823529411764,1.7865168539325866,0.2647058823529412
k2_sma40_touch_depth,original_preregistered,0.80-1.50,bridge,12,34,8,26,83.48727216862535,63.48727216862541,-43.997223839706294,107.4844960083318,2.144492227008256,0.5,0.35294117647058826,1.291397741024612,0.11764705882352941
k2_sma40_touch_depth,original_preregistered,0.80-1.50,bridge,48,34,8,26,156.2546077385655,136.25460773856554,-29.849714440942595,166.10432217950847,2.527225956456222,0.47058823529411764,0.5294117647058824,1.8180147058823186,0.4117647058823529
k2_sma40_touch_depth,original_preregistered,0.80-1.50,fresh_preholdout,24,19,9,10,-65.03920016436822,-85.03920016436821,-4.664868066073002,-80.37433209829526,0.3600780500249133,0.10526315789473684,0.8421052631578947,0.8992673992674072,0.2631578947368421
k2_sma40_touch_depth,original_preregistered,0.80-1.50,fresh_preholdout,12,19,9,10,-39.620454119137044,-59.62045411913705,-18.896650993921373,-40.723803125215575,0.41996973639495516,0.3157894736842105,0.6842105263157895,0.8992673992674072,0.10526315789473684
k2_sma40_touch_depth,original_preregistered,0.80-1.50,fresh_preholdout,48,19,9,10,-81.84656067459778,-101.8465606745978,47.41856299137839,-149.26512366597635,0.27790025594661627,0.05263157894736842,0.9473684210526315,0.8992673992674072,0.2631578947368421
k2_sma40_close_reclaim,original_preregistered,0-0.25,discovery,24,1113,592,521,5.393699434200904,-14.6063005657991,-22.515714835144962,7.90941426934579,0.8240781568889152,0.16442048517520216,0.8265947888589398,1.076923076923068,0.3216531895777179
k2_sma40_close_reclaim,original_preregistered,0-0.25,discovery,12,1113,592,521,6.724283227755503,-13.275716772244495,-25.820375554039767,12.544658781795286,0.821876400227924,0.2210242587601078,0.756513926325247,1.0588235294117585,0.3054806828391734
k2_sma40_close_reclaim,original_preregistered,0-0.25,discovery,48,1113,592,521,1.5585043378578887,-18.441495662142117,-22.66088582736913,4.21939016522694,0.7910285595991894,0.12219227313566937,0.8724168912848158,1.0799999999999912,0.3252470799640611
k2_sma40_close_reclaim,original_preregistered,0-0.25,validation,24,676,363,313,-14.51837682596734,-34.51837682596734,-8.848778738455566,-25.669598087511833,0.6399470411323269,0.1301775147928994,0.8609467455621301,0.86436781609196,0.26627218934911245
k2_sma40_close_reclaim,original_preregistered,0-0.25,validation,12,676,363,313,-8.62840108364494,-28.62840108364494,-11.001889713427321,-17.62651137021761,0.6710409848299775,0.1908284023668639,0.7914201183431953,0.8620689655172364,0.25443786982248523
k2_sma40_close_reclaim,original_preregistered,0-0.25,validation,48,676,363,313,-22.34593291664195,-42.34593291664196,-7.289492066571049,-35.056440850071,0.5883045224230452,0.08136094674556213,0.915680473372781,0.86436781609196,0.26627218934911245
k2_sma40_close_reclaim,original_preregistered,0-0.25,bridge,24,123,60,63,45.18241109406362,25.18241109406362,1.077826176500715,24.104584917562843,1.322838988785335,0.2032520325203252,0.7967479674796748,0.978723404255298,0.3333333333333333
k2_sma40_close_reclaim,original_preregistered,0-0.25,bridge,12,123,60,63,39.68386171385382,19.683861713853837,7.926889993180757,11.756971720673056,1.2862342163461657,0.25203252032520324,0.7154471544715447,0.978723404255298,0.3008130081300813
k2_sma40_close_reclaim,original_preregistered,0-0.25,bridge,48,123,60,63,48.65067784069093,28.650677840690943,8.916891627762993,19.733786212927882,1.3465513353268599,0.17073170731707318,0.8292682926829268,0.978723404255298,0.34146341463414637
k2_sma40_close_reclaim,original_preregistered,0-0.25,fresh_preholdout,24,104,52,52,1.8995053571323943,-18.10049464286761,-11.304629339221632,-6.79586530364597,0.7596815965510023,0.14423076923076922,0.8365384615384616,0.8915981198589977,0.28846153846153844
k2_sma40_close_reclaim,original_preregistered,0-0.25,fresh_preholdout,12,104,52,52,3.7360199847093933,-16.263980015290592,-11.03829358577045,-5.225686429520167,0.7641899248324571,0.19230769230769232,0.7884615384615384,0.8915981198589977,0.2692307692307692
k2_sma40_close_reclaim,original_preregistered,0-0.25,fresh_preholdout,48,104,52,52,15.486319677723873,-4.5136803222761275,-7.267840075085403,2.7541597528092363,0.9430510693142936,0.11538461538461539,0.8846153846153846,0.8915981198589977,0.28846153846153844
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,discovery,24,1109,607,502,7.5307565840419874,-12.469243415958015,-21.757192171790674,9.287948755832618,0.8634995313456627,0.16862037871956717,0.8205590622182146,1.0212765957446768,0.3345356176735798
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,discovery,12,1109,607,502,5.019555305139226,-14.980444694860774,-27.6636249985749,12.683180303714153,0.8176995805579054,0.23264201983769162,0.7339945897204689,1.0000000000000144,0.31379621280432823
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,discovery,48,1109,607,502,10.86571515068594,-9.134284849314058,-20.65710389605643,11.52281904674231,0.9063229548303662,0.12082957619477007,0.8746618575293057,1.0212765957446768,0.33724075743913434
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,validation,24,733,370,363,0.31203871798012395,-19.68796128201988,-11.67254463456939,-8.015416647450541,0.7949849685847689,0.16098226466575716,0.8267394270122783,0.9999999999999768,0.3369713506139154
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,validation,12,733,370,363,-5.011866005172699,-25.0118660051727,-10.831386079985977,-14.180479925186718,0.7113625960007891,0.22646657571623466,0.7448840381991815,0.9759036144578274,0.3246930422919509
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,validation,48,733,370,363,5.394723755510334,-14.605276244489673,-10.694503266384986,-3.91077297810477,0.8573092952019244,0.10914051841746249,0.8867667121418826,0.9999999999999768,0.339699863574352
k2_sma40_close_reclaim,original_preregistered,0.25-0.50,bridge,24,115,54,61,-2.602054922952131,-22.60205492295211,-5.937924282481125,-16.664130640471114,0.7409048945681668,0.1565217391304348,0.808695652173913,1.03225806451614,0.30434782608695654
