symbol,minutes,fold,status,bars,warmed_bars,source_start,source_end_close,reason
MOVE,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
MOVE,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
MUBARAK,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
MUBARAK,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
MUBARAK,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
MUBARAK,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
MUBARAK,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
MUBARAK,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NEIRO,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NEIRO,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NEIRO,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NEIRO,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NEIRO,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NEIRO,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NEO,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NEO,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NEO,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NEO,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NEO,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NEO,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NES,60,audit_pre,prepared,0,0.0,2026-06-24T14:00:00+00:00,2026-08-14T04:00:00+00:00,
NES,60,audit_seen,prepared,418,0.0,2026-06-24T14:00:00+00:00,2026-08-14T04:00:00+00:00,
NES,60,external_recent,prepared,796,664.0,2026-06-24T14:00:00+00:00,2026-08-14T04:00:00+00:00,
NES,240,all,unavailable_cash,303,,,,insufficient_common_warmup
NIGHT,60,audit_pre,prepared,2952,2942.0,2025-12-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
NIGHT,60,audit_seen,prepared,1656,1656.0,2025-12-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
NIGHT,60,external_recent,prepared,796,796.0,2025-12-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
NIGHT,240,audit_pre,prepared,738,323.0,2025-12-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
NIGHT,240,audit_seen,prepared,414,414.0,2025-12-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
NIGHT,240,external_recent,prepared,199,199.0,2025-12-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
NMR,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NMR,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NMR,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NMR,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NMR,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NMR,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NOT,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NOT,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NOT,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
NOT,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NOT,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
NOT,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
O,60,audit_pre,prepared,0,0.0,2026-06-17T17:00:00+00:00,2026-08-14T04:00:00+00:00,
O,60,audit_seen,prepared,583,33.0,2026-06-17T17:00:00+00:00,2026-08-14T04:00:00+00:00,
O,60,external_recent,prepared,796,796.0,2026-06-17T17:00:00+00:00,2026-08-14T04:00:00+00:00,
O,240,all,unavailable_cash,344,,,,insufficient_common_warmup
OFC,60,audit_pre,prepared,589,39.0,2026-04-09T11:00:00+00:00,2026-08-14T04:00:00+00:00,
OFC,60,audit_seen,prepared,1656,1656.0,2026-04-09T11:00:00+00:00,2026-08-14T04:00:00+00:00,
OFC,60,external_recent,prepared,796,796.0,2026-04-09T11:00:00+00:00,2026-08-14T04:00:00+00:00,
OFC,240,audit_pre,prepared,147,0.0,2026-04-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OFC,240,audit_seen,prepared,414,11.0,2026-04-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OFC,240,external_recent,prepared,199,199.0,2026-04-09T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OL,60,audit_pre,prepared,2952,2952.0,2025-10-29T11:00:00+00:00,2026-08-14T04:00:00+00:00,
OL,60,audit_seen,prepared,1656,1656.0,2025-10-29T11:00:00+00:00,2026-08-14T04:00:00+00:00,
OL,60,external_recent,prepared,796,796.0,2025-10-29T11:00:00+00:00,2026-08-14T04:00:00+00:00,
OL,240,audit_pre,prepared,738,569.0,2025-10-29T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OL,240,audit_seen,prepared,414,414.0,2025-10-29T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OL,240,external_recent,prepared,199,199.0,2025-10-29T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ONE,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
ONE,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
ONE,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
ONE,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ONE,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ONE,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ONT,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
ONT,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
ONT,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
ONT,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ONT,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
ONT,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
OPG,60,audit_pre,prepared,255,0.0,2026-04-23T09:00:00+00:00,2026-08-14T04:00:00+00:00,
OPG,60,audit_seen,prepared,1656,1361.0,2026-04-23T09:00:00+00:00,2026-08-14T04:00:00+00:00,
OPG,60,external_recent,prepared,796,796.0,2026-04-23T09:00:00+00:00,2026-08-14T04:00:00+00:00,
OPG,240,audit_pre,prepared,63,0.0,2026-04-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OPG,240,audit_seen,prepared,414,0.0,2026-04-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OPG,240,external_recent,prepared,199,126.0,2026-04-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OPN,60,audit_pre,prepared,1668,1118.0,2026-02-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OPN,60,audit_seen,prepared,1656,1656.0,2026-02-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OPN,60,external_recent,prepared,796,796.0,2026-02-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OPN,240,audit_pre,prepared,417,0.0,2026-02-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OPN,240,audit_seen,prepared,414,281.0,2026-02-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
OPN,240,external_recent,prepared,199,199.0,2026-02-23T12:00:00+00:00,2026-08-14T04:00:00+00:00,
ORDER,60,audit_pre,prepared,2952,2952.0,2025-09-30T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ORDER,60,audit_seen,prepared,1656,1656.0,2025-09-30T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ORDER,60,external_recent,prepared,796,796.0,2025-09-30T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ORDER,240,audit_pre,prepared,738,738.0,2025-09-30T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ORDER,240,audit_seen,prepared,414,414.0,2025-09-30T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ORDER,240,external_recent,prepared,199,199.0,2025-09-30T16:00:00+00:00,2026-08-14T04:00:00+00:00,
PARTI,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PARTI,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PARTI,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PARTI,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PARTI,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PARTI,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PENDLE,60,audit_pre,prepared,2952,2952.0,2025-09-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
PENDLE,60,audit_seen,prepared,1656,1656.0,2025-09-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
PENDLE,60,external_recent,prepared,796,796.0,2025-09-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
PENDLE,240,audit_pre,prepared,738,738.0,2025-09-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
PENDLE,240,audit_seen,prepared,414,414.0,2025-09-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
PENDLE,240,external_recent,prepared,199,199.0,2025-09-17T08:00:00+00:00,2026-08-14T04:00:00+00:00,
PEOPLE,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PEOPLE,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PEOPLE,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PEOPLE,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PEOPLE,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PEOPLE,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PIEVERSE,60,audit_pre,prepared,2952,2952.0,2025-11-16T04:00:00+00:00,2026-08-14T04:00:00+00:00,
PIEVERSE,60,audit_seen,prepared,1656,1656.0,2025-11-16T04:00:00+00:00,2026-08-14T04:00:00+00:00,
PIEVERSE,60,external_recent,prepared,796,796.0,2025-11-16T04:00:00+00:00,2026-08-14T04:00:00+00:00,
PIEVERSE,240,audit_pre,prepared,738,463.0,2025-11-16T04:00:00+00:00,2026-08-14T04:00:00+00:00,
PIEVERSE,240,audit_seen,prepared,414,414.0,2025-11-16T04:00:00+00:00,2026-08-14T04:00:00+00:00,
PIEVERSE,240,external_recent,prepared,199,199.0,2025-11-16T04:00:00+00:00,2026-08-14T04:00:00+00:00,
PIPPIN,60,audit_pre,prepared,2952,2952.0,2025-12-02T15:00:00+00:00,2026-08-14T04:00:00+00:00,
PIPPIN,60,audit_seen,prepared,1656,1656.0,2025-12-02T15:00:00+00:00,2026-08-14T04:00:00+00:00,
PIPPIN,60,external_recent,prepared,796,796.0,2025-12-02T15:00:00+00:00,2026-08-14T04:00:00+00:00,
PIPPIN,240,audit_pre,prepared,738,364.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
PIPPIN,240,audit_seen,prepared,414,414.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
PIPPIN,240,external_recent,prepared,199,199.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
PLUME,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PLUME,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PLUME,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PLUME,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PLUME,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PLUME,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PNUT,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PNUT,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PNUT,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PNUT,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PNUT,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PNUT,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
POPCAT,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
POPCAT,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
POPCAT,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
POPCAT,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
POPCAT,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
POPCAT,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PROS,60,audit_pre,prepared,130,0.0,2026-04-28T14:00:00+00:00,2026-08-14T04:00:00+00:00,
PROS,60,audit_seen,prepared,1656,1236.0,2026-04-28T14:00:00+00:00,2026-08-14T04:00:00+00:00,
PROS,60,external_recent,prepared,796,796.0,2026-04-28T14:00:00+00:00,2026-08-14T04:00:00+00:00,
PROS,240,audit_pre,prepared,32,0.0,2026-04-28T16:00:00+00:00,2026-08-14T04:00:00+00:00,
PROS,240,audit_seen,prepared,414,0.0,2026-04-28T16:00:00+00:00,2026-08-14T04:00:00+00:00,
PROS,240,external_recent,prepared,199,95.0,2026-04-28T16:00:00+00:00,2026-08-14T04:00:00+00:00,
PROVE,60,audit_pre,prepared,2952,2952.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
PROVE,60,audit_seen,prepared,1656,1656.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
PROVE,60,external_recent,prepared,796,796.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
PROVE,240,audit_pre,prepared,738,641.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
PROVE,240,audit_seen,prepared,414,414.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
PROVE,240,external_recent,prepared,199,199.0,2025-10-17T12:00:00+00:00,2026-08-14T04:00:00+00:00,
PUMP,60,audit_pre,prepared,2952,2952.0,2025-07-14T18:00:00+00:00,2026-08-14T04:00:00+00:00,
PUMP,60,audit_seen,prepared,1656,1656.0,2025-07-14T18:00:00+00:00,2026-08-14T04:00:00+00:00,
PUMP,60,external_recent,prepared,796,796.0,2025-07-14T18:00:00+00:00,2026-08-14T04:00:00+00:00,
PUMP,240,audit_pre,prepared,738,738.0,2025-07-14T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PUMP,240,audit_seen,prepared,414,414.0,2025-07-14T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PUMP,240,external_recent,prepared,199,199.0,2025-07-14T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PYTH,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PYTH,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PYTH,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
PYTH,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PYTH,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
PYTH,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
QTUM,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
QTUM,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
QTUM,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
QTUM,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
QTUM,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
QTUM,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RAVE,60,audit_pre,prepared,2952,2802.0,2025-12-15T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RAVE,60,audit_seen,prepared,1656,1656.0,2025-12-15T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RAVE,60,external_recent,prepared,796,796.0,2025-12-15T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RAVE,240,audit_pre,prepared,738,288.0,2025-12-15T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RAVE,240,audit_seen,prepared,414,414.0,2025-12-15T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RAVE,240,external_recent,prepared,199,199.0,2025-12-15T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RAY,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
RAY,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
RAY,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
RAY,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RAY,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RAY,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RE,60,audit_pre,prepared,0,0.0,2026-06-17T11:00:00+00:00,2026-08-14T04:00:00+00:00,
RE,60,audit_seen,prepared,589,39.0,2026-06-17T11:00:00+00:00,2026-08-14T04:00:00+00:00,
RE,60,external_recent,prepared,796,796.0,2026-06-17T11:00:00+00:00,2026-08-14T04:00:00+00:00,
RE,240,all,unavailable_cash,346,,,,insufficient_common_warmup
RECALL,60,audit_pre,prepared,2952,2952.0,2025-10-30T11:00:00+00:00,2026-08-14T04:00:00+00:00,
RECALL,60,audit_seen,prepared,1656,1656.0,2025-10-30T11:00:00+00:00,2026-08-14T04:00:00+00:00,
RECALL,60,external_recent,prepared,796,796.0,2025-10-30T11:00:00+00:00,2026-08-14T04:00:00+00:00,
RECALL,240,audit_pre,prepared,738,563.0,2025-10-30T12:00:00+00:00,2026-08-14T04:00:00+00:00,
RECALL,240,audit_seen,prepared,414,414.0,2025-10-30T12:00:00+00:00,2026-08-14T04:00:00+00:00,
RECALL,240,external_recent,prepared,199,199.0,2025-10-30T12:00:00+00:00,2026-08-14T04:00:00+00:00,
RENDER,60,audit_pre,prepared,2952,2952.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
RENDER,60,audit_seen,prepared,1656,1656.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
RENDER,60,external_recent,prepared,796,796.0,2025-06-03T17:00:00+00:00,2026-08-14T04:00:00+00:00,
RENDER,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RENDER,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RENDER,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RESOLV,60,audit_pre,prepared,2952,2952.0,2025-06-10T15:00:00+00:00,2026-08-14T04:00:00+00:00,
RESOLV,60,audit_seen,prepared,1656,1656.0,2025-06-10T15:00:00+00:00,2026-08-14T04:00:00+00:00,
RESOLV,60,external_recent,prepared,796,796.0,2025-06-10T15:00:00+00:00,2026-08-14T04:00:00+00:00,
RESOLV,240,audit_pre,prepared,738,738.0,2025-06-10T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RESOLV,240,audit_seen,prepared,414,414.0,2025-06-10T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RESOLV,240,external_recent,prepared,199,199.0,2025-06-10T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RIVER,60,audit_pre,prepared,2753,2203.0,2026-01-09T07:00:00+00:00,2026-08-14T04:00:00+00:00,
RIVER,60,audit_seen,prepared,1656,1656.0,2026-01-09T07:00:00+00:00,2026-08-14T04:00:00+00:00,
RIVER,60,external_recent,prepared,796,796.0,2026-01-09T07:00:00+00:00,2026-08-14T04:00:00+00:00,
RIVER,240,audit_pre,prepared,688,138.0,2026-01-09T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RIVER,240,audit_seen,prepared,414,414.0,2026-01-09T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RIVER,240,external_recent,prepared,199,199.0,2026-01-09T08:00:00+00:00,2026-08-14T04:00:00+00:00,
RLS,60,audit_pre,prepared,2952,2952.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RLS,60,audit_seen,prepared,1656,1656.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RLS,60,external_recent,prepared,796,796.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RLS,240,audit_pre,prepared,738,364.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RLS,240,audit_seen,prepared,414,414.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RLS,240,external_recent,prepared,199,199.0,2025-12-02T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ROBO,60,audit_pre,prepared,1568,1018.0,2026-02-27T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ROBO,60,audit_seen,prepared,1656,1656.0,2026-02-27T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ROBO,60,external_recent,prepared,796,796.0,2026-02-27T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ROBO,240,audit_pre,prepared,392,0.0,2026-02-27T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ROBO,240,audit_seen,prepared,414,256.0,2026-02-27T16:00:00+00:00,2026-08-14T04:00:00+00:00,
ROBO,240,external_recent,prepared,199,199.0,2026-02-27T16:00:00+00:00,2026-08-14T04:00:00+00:00,
RSR,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
RSR,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
RSR,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
RSR,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RSR,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RSR,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RVN,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
RVN,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
RVN,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
RVN,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RVN,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
RVN,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
S,60,audit_pre,prepared,2952,2952.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
S,60,audit_seen,prepared,1656,1656.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
S,60,external_recent,prepared,796,796.0,2025-06-03T18:00:00+00:00,2026-08-14T04:00:00+00:00,
S,240,audit_pre,prepared,738,738.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
S,240,audit_seen,prepared,414,414.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
S,240,external_recent,prepared,199,199.0,2025-06-03T20:00:00+00:00,2026-08-14T04:00:00+00:00,
SAHARA,60,audit_pre,prepared,2952,2952.0,2025-06-26T13:00:00+00:00,2026-08-14T04:00:00+00:00,
SAHARA,60,audit_seen,prepared,1656,1656.0,2025-06-26T13:00:00+00:00,2026-08-14T04:00:00+00:00,
SAHARA,60,external_recent,prepared,796,796.0,2025-06-26T13:00:00+00:00,2026-08-14T04:00:00+00:00,
SAHARA,240,audit_pre,prepared,738,738.0,2025-06-26T16:00:00+00:00,2026-08-14T04:00:00+00:00,
SAHARA,240,audit_seen,prepared,414,414.0,2025-06-26T16:00:00+00:00,2026-08-14T04:00:00+00:00,
