timeframe_min,arm,policy,kind,bucket,period,earlier_closed,later_closed,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,paired_weeks,p_one_sided,ci_low_bp,ci_high_bp,minimum_p_resolution,holm_p_48_slots
15,v9_both,baseline,1h,2,earlier,90,90,90,90,0,5,81,0.2,-17.69717144469741,0.250917775536772,18.0,22.582599798309484,2.302828555302593,-124.89411346718,3.0,2.0,1.3013249408085794,0.03333333333333333,0.15862068965517243,0.30434782608695654,-104.0302591103694,224.66895617525486,-0.7046977125038802,3.204638374935152,3,-92.36426333554633,-92.74597143062599,0.3333333333333333,0.3817080950796586,0.03333333333333333,,,,,,
15,v9_both,baseline,1h,2,later,90,90,94,90,4,5,83,0.2111111111111111,-116.38287313568546,-0.5094880725116072,19.0,-45.853926526044646,-96.38287313568547,-205.5323107218685,0.0,0.0,0.361355621469605,0.0,0.13402061855670103,0.3333333333333333,-175.5482767444776,-46.92552832403456,-0.6711955561088566,-0.23376461716815194,0,,,,,0.0,,,,,,
15,v9_both,baseline,1h,2,cross,90,90,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,3,all,66,78,146,144,2,9,128,0.2222222222222222,-59.694015545972434,-0.24966275406446256,32.0,-35.95143658528261,-39.694015545972405,-155.47953833511949,3.0,1.0,0.6849109041592303,0.020833333333333332,0.13829437290033594,0.3178983766043485,-139.355574636664,69.58650363104525,-0.6773521861333756,0.3721774994653723,7,-176.23878553535346,-187.35986288745315,0.0,11.121077352099707,0.04861111111111111,,,,,,
15,v9_both,baseline,1h,3,earlier,66,78,66,66,0,5,61,0.16666666666666666,-103.74056050462518,-0.6223922624510966,11.0,-41.077889321772375,-83.74056050462518,-143.50704312000448,0.0,0.0,0.2917439917911541,0.0,0.09090909090909091,0.2465753424657534,-137.51732938360416,-56.11180585361455,-0.7818670787901679,-0.4428096752511399,3,-190.0422728637517,-165.36832651999967,0.0,-24.673946343752007,0.045454545454545456,,,,,,
15,v9_both,baseline,1h,3,later,66,78,80,78,2,4,76,0.2692307692307692,-22.42386211942009,0.06572375303192016,21.0,5.126452736489772,-2.4238621194200602,-160.23129478795198,3.0,1.0,1.0913795984157448,0.038461538461538464,0.14423076923076922,0.46153846153846156,-152.41490978245233,237.55823320664433,-0.6518451784829178,1.2547109796164224,4,-165.88617003905478,-203.85351516304326,0.0,37.96734512398849,0.05128205128205128,,,,,,
15,v9_both,baseline,1h,3,cross,66,78,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,4,all,46,94,144,140,4,9,129,0.18571428571428572,-106.46257937745897,-0.41666197998407356,26.0,-58.332677197770295,-86.46257937745894,-184.006999813206,2.0,2.0,0.5279545981187717,0.014285714285714285,0.08234539969834087,0.4348104793756966,-188.52856386543968,82.03478963880679,-0.8924429995255462,0.7310615721511766,8,-128.65993259040837,-115.369531089934,0.125,-13.290401500474372,0.05714285714285714,,,,,,
15,v9_both,baseline,1h,4,earlier,46,94,46,46,0,5,45,0.34782608695652173,19.074183610679825,0.529838458504479,16.0,24.372569091206035,39.07418361067984,-104.1713307713105,2.0,2.0,1.7954033824933129,0.043478260869565216,0.10810810810810811,0.5833333333333334,-216.58658956039693,186.8868454907697,-0.8273594613156888,1.5641712112862476,4,-58.07430509948325,-154.89272415321875,0.0,96.81841905373551,0.08695652173913043,,,,,,
15,v9_both,baseline,1h,4,later,46,94,98,94,4,4,92,0.10638297872340426,-167.89546339293113,-0.8798430456274077,10.0,-82.70524628897633,-147.89546339293116,-187.28845462008002,0.0,0.0,0.11005055444383476,0.0,0.05339805825242718,0.2777777777777778,-202.66246208368088,-35.606943839493056,-0.9775148050364403,-0.5085959727427934,4,-199.2455600813335,-75.84633802664925,0.25,-123.39922205468424,0.0425531914893617,,,,,,
15,v9_both,baseline,1h,4,cross,46,94,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,5,all,64,94,159,158,1,10,139,0.2088607594936709,-85.72986907739262,-0.3500253605563674,33.0,-55.30400696790605,-65.72986907739262,-165.2196738462835,4.0,0.0,0.5815259449823829,0.02531645569620253,0.11626944401663329,0.3978494623655914,-163.6406214130193,80.58180461434758,-0.7278383895124032,0.4476881723136085,4,204.61563316453152,-54.308321581391,0.25,258.9239547459225,0.02531645569620253,,,,,,
15,v9_both,baseline,1h,5,earlier,64,94,64,64,0,5,61,0.21875,-41.48603493914304,-0.24349198763247193,14.0,-15.583487208478203,-21.486034939143025,-147.4293656456025,3.0,0.0,0.7168776156185528,0.046875,0.1,0.28205128205128205,-108.83295330837299,16.20860964679817,-0.7171310220057386,0.2775650132402717,1,1083.397880891487,-140.25983146067202,0.0,1223.657712352159,0.015625,,,,,,
15,v9_both,baseline,1h,5,later,64,94,95,94,1,5,86,0.20212765957446807,-115.8533306183285,-0.4225587208449772,19.0,-39.72051975942786,-95.85333061832851,-210.18016625717502,1.0,0.0,0.48491726926697537,0.010638297872340425,0.08866995073891626,0.6296296296296297,-194.68602984336053,243.105792689717,-0.8279582931600922,1.2138577400388226,2,-24.985951939589487,3.5260776896019976,0.5,-28.51202962919149,0.02127659574468085,,,,,,
15,v9_both,baseline,1h,5,cross,64,94,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,6,all,79,80,165,159,6,10,142,0.24528301886792453,-43.36886906419281,-0.401019617570839,39.0,-63.7621191937634,-23.368869064192797,-134.025085518812,1.0,0.0,0.5073362740431716,0.006289308176100629,0.18431809689874207,0.3181818181818182,-84.54573355440222,3.172868677688117,-0.6313338852626512,-0.13321243659412357,11,-155.10290888702,-6.971029291967999,0.36363636363636365,-148.131879595052,0.06918238993710692,,,,,,
15,v9_both,baseline,1h,6,earlier,79,80,79,79,0,5,75,0.22784810126582278,-64.67490192171478,-0.5281887109307171,18.0,-41.726908163526645,-44.674901921714735,-121.66358595194099,0.0,0.0,0.38184293873274033,0.0,0.16091954022988506,0.35714285714285715,-103.47047338186049,20.073991989545323,-0.7849050005145735,-0.09096399023172139,8,-146.19705554935635,-80.24963047567825,0.25,-65.94742507367812,0.10126582278481013,,,,,,
15,v9_both,baseline,1h,6,later,79,80,86,80,6,5,75,0.2625,-22.329161617389882,-0.27544013787795923,21.0,-22.035211030236738,-2.3291616173898855,-149.001786173941,1.0,0.0,0.6441404704916217,0.0125,0.1791044776119403,0.3466666666666667,-79.5528692179731,25.598806632571467,-0.5534161742546809,0.031153804017433017,3,-178.8518511207897,188.43857386459268,0.6666666666666666,-367.29042498538234,0.0375,,,,,,
15,v9_both,baseline,1h,6,cross,79,80,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,7,all,57,71,135,128,7,10,114,0.28125,-38.033933469463676,-0.14901966897424052,36.0,-19.074517628702786,-18.033933469463662,-130.235475152248,3.0,1.0,0.8099578785889134,0.0234375,0.16666666666666666,0.3904251210217323,-111.18722951554524,48.35588592249955,-0.620157349906776,0.32118931484301416,6,-68.62796789448717,-36.06616786606751,0.3333333333333333,-32.56180002841967,0.046875,,,,,,
15,v9_both,baseline,1h,7,earlier,57,71,57,57,0,5,54,0.2807017543859649,-20.723680381014972,-0.13487260075092672,16.0,-7.687738242802823,-0.7236803810149942,-109.50824646193101,2.0,1.0,0.8246449988974537,0.03508771929824561,0.15,0.3770491803278688,-123.05535664003357,115.71188515867509,-0.8373010919787252,0.5401927840666157,1,-534.974433893349,-387.04312114989705,0.0,-147.931312743452,0.017543859649122806,,,,,,
15,v9_both,baseline,1h,7,later,57,71,78,71,7,5,67,0.28169014084507044,-51.93089721652809,-0.16037717444929542,20.0,-11.386779385899974,-31.930897216528095,-137.187500000001,1.0,0.0,0.7985672898108397,0.014084507042253521,0.1044776119402985,0.4838709677419355,-133.81942936866724,65.91912735946296,-0.7762140542021323,0.5799773248029714,5,24.6413253052852,34.12922279069839,0.4,-9.487897485413205,0.07042253521126761,,,,,,
15,v9_both,baseline,1h,7,cross,57,71,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,8,all,132,150,283,282,1,10,209,0.23049645390070922,1.1247680919998129,-0.17778208164696754,65.0,-50.13454702444485,21.124768091999826,-135.963362452088,6.0,2.0,0.7882617322733072,0.02127659574468085,0.1436871981197171,0.3275862068965517,-88.59262577578876,120.70875120711199,-0.5949252274469997,0.37529631714616934,13,754.9624718021278,51.785173124369706,0.23076923076923078,703.1772986777579,0.04609929078014184,,,,,,
15,v9_both,baseline,1h,8,earlier,132,150,132,132,0,5,116,0.21212121212121213,14.933767934472067,-0.12924407021719597,28.0,-17.06021726866987,34.93376793447209,-116.421536111277,3.0,2.0,0.8483292339241922,0.022727272727272728,0.11926605504587157,0.28225806451612906,-139.7165123345496,243.23220435013613,-0.7969854970117808,0.8452754688835109,5,2202.2455922820573,-9.564709073080598,0.4,2211.8103013551377,0.03787878787878788,,,,,,
15,v9_both,baseline,1h,8,later,132,150,151,150,1,5,132,0.24666666666666667,-11.027151769375784,-0.2204955317051663,37.0,-33.07432975577495,8.972848230624239,-144.135957381234,3.0,0.0,0.7339027085439642,0.02,0.11764705882352941,0.44537815126050423,-108.07029158881967,119.40369433467738,-0.6878196967374213,0.43141699828539837,8,-149.58947849782797,90.12884949777614,0.125,-239.71832799560417,0.05333333333333334,,,,,,
15,v9_both,baseline,1h,8,cross,132,150,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,9,all,160,165,328,326,2,10,248,0.19631901840490798,-73.89728476647923,-0.3648733739918986,64.0,-118.94871992135896,-53.89728476647922,-147.0591144885395,9.0,2.0,0.5723618553204509,0.027607361963190184,0.13821004492939667,0.2631578947368421,-122.95242214447359,-12.187180245966726,-0.7050500110796242,0.13358783118464795,13,-70.29158134358953,-114.00874448872015,0.15384615384615385,43.71716314513064,0.03987730061349693,,,,,,
15,v9_both,baseline,1h,9,earlier,160,165,160,160,0,5,143,0.21875,-76.74888858531008,-0.3447744280445465,35.0,-55.16390848712744,-56.74888858531008,-113.71825474452649,4.0,1.0,0.5933368016119926,0.025,0.17616580310880828,0.2767857142857143,-127.82924575661757,-11.13191295856362,-0.6898433782265295,0.3714420008915011,8,7.557325808758356,-136.22101572305337,0.0,143.77834153181175,0.05,,,,,,
15,v9_both,baseline,1h,9,later,160,165,167,165,2,5,151,0.1696969696969697,-76.06912751712566,-0.3997536206932144,28.0,-65.95934741438037,-56.069127517125644,-172.308424559732,5.0,1.0,0.5371359088283327,0.030303030303030304,0.08125,0.3014705882352941,-152.41770383621764,35.084448271610455,-0.8500879304348009,0.4486959487606528,5,-194.84983278734612,-78.46911051378702,0.4,-116.38072227355914,0.030303030303030304,,,,,,
15,v9_both,baseline,1h,9,cross,160,165,1,1,0,1,1,1.0,740.713380103118,2.174535980148879,1.0,2.174535980148879,760.713380103118,740.713380103118,0.0,0.0,,0.0,,,,,,,0,,,,,0.0,,,,,,
15,v9_both,baseline,1h,10,all,192,221,418,413,5,10,283,0.28329297820823246,-34.88198280710912,-0.17641935500691816,117.0,-72.8611936178572,-14.881982807109141,-123.80622837370099,10.0,3.0,0.7465691424250867,0.024213075060532687,0.2117494726974455,0.32579417241757036,-83.32566499663221,5.04407570515324,-0.4229937442835943,0.06542514936515809,14,-151.03612043806493,-85.32968316003159,0.14285714285714285,-65.70643727803336,0.03389830508474576,,,,,,
15,v9_both,baseline,1h,10,earlier,192,221,192,192,0,5,163,0.2604166666666667,-53.440825173753204,-0.31418932809826283,50.0,-60.324350994866464,-33.44082517375325,-116.96771867248249,3.0,1.0,0.5782348720256306,0.015625,0.19469026548672566,0.3163841807909605,-102.27923059001398,-37.81221316207435,-0.526111803501332,-0.24157253582728114,7,-151.38904464194042,-0.42236874923943124,0.2857142857142857,-150.966675892701,0.036458333333333336,,,,,,
15,v9_both,baseline,1h,10,later,192,221,226,221,5,5,180,0.3031674208144796,-18.758463646947746,-0.05672779467416616,67.0,-12.53684262299072,1.2415363530522474,-143.473541383989,7.0,2.0,0.9132224241273224,0.03167420814479638,0.1652892561983471,0.353099730458221,-103.22222520040835,58.58445147906492,-0.5205479657357401,0.4294427397882617,7,-150.6831962341894,-170.23699757082372,0.0,19.55380133663429,0.03167420814479638,,,,,,
15,v9_both,baseline,1h,10,cross,192,221,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,11,all,139,160,308,300,8,10,227,0.31,-1.5991104189798564,-0.03797013437344773,93.0,-11.391040312034319,18.40088958102014,-131.32449008535548,11.0,1.0,0.949044267545022,0.03666666666666667,0.21859267734553778,0.3848273978183973,-59.24208487216131,63.50551938418287,-0.30969496352662,0.3024854859125961,19,143.49561110096687,-11.60046990218027,0.3684210526315789,155.09608100314713,0.06333333333333334,,,,,,
15,v9_both,baseline,1h,11,earlier,139,160,139,139,0,5,124,0.2805755395683453,-9.997404346981547,-0.05443551692373384,39.0,-7.566536852399004,10.002595653018451,-120.73260073259901,5.0,1.0,0.9322246458246731,0.03597122302158273,0.1271186440677966,0.41040462427745666,-131.53980417379242,95.2275089156579,-0.6210760391223085,0.4297081330168997,9,296.29894851449313,-48.895841071888334,0.3333333333333333,345.19478958638155,0.06474820143884892,,,,,,
15,v9_both,baseline,1h,11,later,139,160,168,160,8,5,135,0.3375,7.372462304211277,-0.017152521622720705,54.0,-2.744403459635313,27.37246230421128,-141.404459658631,6.0,0.0,0.9752368819795879,0.0375,0.2537313432835821,0.40963855421686746,-24.7468694955198,66.0695634450358,-0.1953603899709942,0.37499849813111535,10,5.97260742879319,21.96536415055701,0.4,-15.9927567217638,0.0625,,,,,,
15,v9_both,baseline,1h,11,cross,139,160,1,1,0,1,1,0.0,-269.687890137328,-1.0801000000000005,0.0,-1.0801000000000005,-249.68789013732803,-269.687890137328,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,,,,,,
15,v9_both,baseline,1h,12,all,124,86,212,210,2,10,180,0.3,-14.708068244251535,-0.06510166897919846,63.0,-13.671350485631676,5.291931755748483,-130.54694941302802,8.0,1.0,0.910567091008349,0.0380952380952381,0.2338292304710215,0.4021805408271474,-74.2236159459594,53.589140121952035,-0.3212814094439989,0.22163259016935258,10,-105.2040476410535,-77.9853975586451,0.2,-27.218650082408395,0.047619047619047616,,,,,,
15,v9_both,baseline,1h,12,earlier,124,86,124,124,0,5,116,0.23387096774193547,-39.55007344777476,-0.2834399416824548,29.0,-35.146552768624396,-19.55007344777473,-133.5399297392055,3.0,0.0,0.6450608062577712,0.024193548387096774,0.20192307692307693,0.2595419847328244,-104.58192485983582,19.723516964691374,-0.4830493258562886,-0.08478109820240166,5,-180.3177998028494,-60.9994895521708,0.2,-119.31831025067859,0.04032258064516129,,,,,,
15,v9_both,baseline,1h,12,later,124,86,88,86,2,5,78,0.3953488372093023,21.11063693292148,0.2497116544534037,34.0,21.47520228299272,41.1106369329215,-122.3775650499305,5.0,1.0,1.3988279781144113,0.05813953488372093,0.2608695652173913,0.5714285714285714,-81.860618276439,165.72518749771424,-0.24160152274256377,0.6956680452574584,5,-30.090295479257588,-94.97130556511941,0.2,64.8810100858618,0.05813953488372093,,,,,,
15,v9_both,baseline,1h,12,cross,124,86,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,13,all,103,111,215,215,0,10,181,0.26046511627906976,-62.14558492626844,-0.16294924380912565,56.0,-35.03408741896202,-42.14558492626844,-141.603648109444,2.0,1.0,0.7931719782034898,0.009302325581395349,0.14416705271935515,0.3892328020016305,-144.70033010677892,45.66141819178962,-0.6328584139853181,0.42929002610506717,14,-84.14830656527586,-63.19601432297886,0.14285714285714285,-20.952292242296995,0.06511627906976744,,,,,,
15,v9_both,baseline,1h,13,earlier,103,111,103,103,0,5,94,0.2815533980582524,-64.00046382717848,0.032132613434527404,29.0,3.309659183756323,-44.00046382717845,-131.146907216496,2.0,1.0,1.0427233468316357,0.019417475728155338,0.16923076923076924,0.4019607843137255,-182.1819449819485,51.88399981998262,-0.43728946899058874,0.7177569440829695,5,66.979876265725,20.430664199255183,0.2,46.54921206646981,0.04854368932038835,,,,,,
15,v9_both,baseline,1h,13,later,103,111,111,111,0,5,101,0.23423423423423423,-78.81485116864006,-0.3635563984387076,26.0,-40.35476022669654,-58.814851168640054,-152.088763649173,0.0,0.0,0.5609809871730432,0.0,0.06338028169014084,0.48717948717948717,-175.28285324789087,72.37292753503213,-0.9343391977976209,0.5931556259771995,9,-168.10840813805413,-109.65528016866446,0.1111111111111111,-58.45312796938966,0.08108108108108109,,,,,,
15,v9_both,baseline,1h,13,cross,103,111,1,1,0,1,1,1.0,1979.195494770714,2.0110136239781964,1.0,2.0110136239781964,1999.195494770714,1979.195494770714,0.0,0.0,,0.0,,,,,,,0,,,,,0.0,,,,,,
15,v9_both,baseline,1h,14,all,119,83,206,204,2,10,165,0.23529411764705882,-60.99890828547233,-0.3320314695606706,48.0,-67.7344197903768,-40.998908285472325,-136.3739188498655,3.0,0.0,0.5951027313740477,0.014705882352941176,0.14601308997050147,0.3361381720829925,-131.28895736021522,10.62173562776894,-0.6676847376196212,0.009825757093043454,5,141.58746345759684,58.9902295201276,0.4,82.59723393746926,0.024509803921568627,,,,,,
15,v9_both,baseline,1h,14,earlier,119,83,119,119,0,5,107,0.19327731092436976,-85.68797052916287,-0.4970127708519296,23.0,-59.14451973137962,-65.68797052916287,-131.50234741784,2.0,0.0,0.44992567548276485,0.01680672268907563,0.10761194029850747,0.2422360248447205,-142.72022847005232,-34.64018080940598,-0.9249537883848339,-0.19515460589461295,4,174.6205590716278,106.11004967388199,0.5,68.51050939774582,0.03361344537815126,,,,,,
15,v9_both,baseline,1h,14,later,119,83,85,83,2,5,80,0.30120481927710846,-20.3841456504865,-0.0967017197759478,25.0,-8.026242741403667,-0.3841456504864827,-147.35326688815,1.0,0.0,0.8644291255878562,0.012048192771084338,0.10989010989010989,0.5072463768115942,-154.9285938016526,130.86034067671378,-0.6903777003013575,0.6361882013011791,1,9.455081001473001,-129.48905109489,0.0,138.94413209636298,0.012048192771084338,,,,,,
15,v9_both,baseline,1h,14,cross,119,83,2,2,0,1,2,0.0,-277.5123541377975,-0.2818286587967562,0.0,-0.5636573175935125,-257.5123541377975,-277.5123541377975,0.0,0.0,0.0,0.0,,,,,,,0,,,,,0.0,,,,,,
15,v9_both,baseline,1h,15,all,130,100,231,230,1,10,188,0.2956521739130435,11.611291449226187,0.15238731525610982,68.0,35.04908250890526,31.611291449226158,-132.14795499296198,9.0,3.0,1.2024375231615905,0.0391304347826087,0.23014406151565683,0.37300825455997855,-45.543646967818916,76.44451616376708,-0.2940347650121343,0.6889806141261856,3,-32.619913588787995,-129.414899451039,0.0,96.794985862251,0.013043478260869565,,,,,,
15,v9_both,baseline,1h,15,earlier,130,100,130,130,0,5,115,0.2846153846153846,16.829198193939984,0.23752573295223145,37.0,30.87834528379009,36.82919819393997,-111.7431192660555,6.0,2.0,1.3131275249586443,0.046153846153846156,0.24161073825503357,0.3277310924369748,-29.37679228035036,82.1176523632312,-0.23827936786791215,0.935089544836211,2,-179.56558956909598,-130.25593787658198,0.0,-49.309651692514,0.015384615384615385,,,,,,
15,v9_both,baseline,1h,15,later,130,100,101,100,1,5,97,0.31,4.828012681098246,0.04170737225115147,31.0,4.170737225115147,24.828012681098254,-153.3870757605365,3.0,1.0,1.055966054960456,0.03,0.184,0.5151515151515151,-86.27871734848647,156.97750545247757,-0.5892520175313225,1.1249964439366604,1,261.271438371828,-127.732822599953,0.0,389.004260971781,0.01,,,,,,
15,v9_both,baseline,1h,15,cross,130,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,16,all,109,198,313,307,6,10,242,0.3322475570032573,16.454100934332082,0.13663976704879235,102.0,41.94840848397925,36.45410093433211,-130.4033970276,12.0,2.0,1.1966318578236554,0.03908794788273615,0.2335740031368764,0.4765203923593185,-58.82215545048317,130.81138899805833,-0.366477645559242,0.8766031814526305,13,-76.21803875643184,-10.047272784688852,0.23076923076923078,-66.170765971743,0.04234527687296417,,,,,,
15,v9_both,baseline,1h,16,earlier,109,198,109,109,0,5,97,0.4036697247706422,92.9271709525382,0.437517408642556,44.0,47.689397542038606,112.9271709525382,-95.117370892021,7.0,0.0,1.698855977784785,0.06422018348623854,0.26582278481012656,0.48201438848920863,21.397340536887032,154.90509216640004,-0.06829766771283267,0.9210849493180144,7,-182.3238580950371,11.038529443407002,0.2857142857142857,-193.3623875384441,0.06422018348623854,,,,,,
15,v9_both,baseline,1h,16,later,109,198,204,198,6,5,174,0.29292929292929293,-25.644710338316727,-0.02899489423262298,58.0,-5.74098905805935,-5.6447103383167185,-165.51034630253798,5.0,2.0,0.9604330359841176,0.025252525252525252,0.19217081850533807,0.5391304347826087,-100.9164663080477,158.28018903119977,-0.563146352866526,1.276192582951088,6,47.57208380527431,-34.64737538413401,0.16666666666666666,82.21945918940834,0.030303030303030304,,,,,,
15,v9_both,baseline,1h,16,cross,109,198,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,17,all,136,162,304,298,6,10,232,0.33557046979865773,-17.055032769653096,-0.0398005582084937,100.0,-11.860566346131122,2.944967230346922,-114.36062246847149,5.0,2.0,0.9414569572771394,0.016778523489932886,0.25062340153452684,0.4452215410259043,-70.94630424125883,55.277073434557025,-0.3263730403207154,0.34769950557982043,15,258.3856162676041,24.029425859523407,0.3333333333333333,234.35619040808072,0.050335570469798654,,,,,,
15,v9_both,baseline,1h,17,earlier,136,162,136,136,0,5,122,0.4264705882352941,50.979042383150286,0.24514013242286262,58.0,33.339058009509316,70.97904238315033,-75.66266874419,4.0,1.0,1.4144433390818127,0.029411764705882353,0.27586206896551724,0.5602836879432624,-49.75153805824581,140.6029255114447,-0.3562691655627013,0.7494035335048561,8,226.20233419158802,126.6494858658119,0.5,99.55284832577611,0.058823529411764705,,,,,,
15,v9_both,baseline,1h,17,later,136,162,168,162,6,5,142,0.25925925925925924,-74.1700588238584,-0.2790100268866694,42.0,-45.199624355640445,-54.170058823858405,-155.55623399116,1.0,1.0,0.6299743464307815,0.006172839506172839,0.1875,0.3302752293577982,-101.59199247309404,-61.028771662996455,-0.42854636474857577,-0.09983625566356226,7,295.16651006876543,-93.25064271909201,0.14285714285714285,388.4171527878575,0.043209876543209874,,,,,,
15,v9_both,baseline,1h,17,cross,136,162,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,18,all,109,136,246,245,1,10,201,0.2693877551020408,-18.179751549282326,-0.08503828968027939,66.0,-20.834380971668452,1.820248450717653,-134.155251141554,7.0,1.0,0.8847020661858684,0.02857142857142857,0.22042128534064018,0.32065473748974566,-62.31623733667166,40.62111987460754,-0.27856012294058047,0.16229443691156098,16,-37.79067537670537,-57.08191341178819,0.125,19.291238035082817,0.0653061224489796,,,,,,
15,v9_both,baseline,1h,18,earlier,109,136,109,109,0,5,104,0.29357798165137616,-27.063543942177155,-0.05175075503382987,32.0,-5.640832298687456,-7.063543942177193,-122.820619702654,2.0,1.0,0.9276686393470777,0.01834862385321101,0.22058823529411764,0.37362637362637363,-72.60524526589761,26.194526566924544,-0.24579764798443068,0.28647488647599806,7,-0.38795737169156025,22.71002758367356,0.14285714285714285,-23.097984955365135,0.06422018348623854,,,,,,
15,v9_both,baseline,1h,18,later,109,136,137,136,1,5,119,0.25,-11.059653234388684,-0.11171726965427208,34.0,-15.193548672981002,8.940346765611311,-144.6624814200885,5.0,0.0,0.8520796643275338,0.03676470588235294,0.1864406779661017,0.30833333333333335,-84.0249047530493,67.90293923140344,-0.4163101239954642,0.19372155311124667,8,-47.188225361528254,-149.40384689821212,0.0,102.21562153668388,0.058823529411764705,,,,,,
15,v9_both,baseline,1h,18,cross,109,136,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,19,all,105,111,217,216,1,10,167,0.33796296296296297,5.842544984775564,0.3928823570991587,73.0,84.86258913341828,25.842544984775593,-127.042958756799,14.0,4.0,1.5776878150567717,0.06481481481481481,0.2876078539823009,0.4093577063464029,-62.956397614044185,114.09895082782351,-0.16505664971715014,1.3825001265826553,8,-292.0854897011925,-79.8680576312445,0.375,-212.217432069948,0.037037037037037035,,,,,,
15,v9_both,baseline,1h,19,earlier,105,111,105,105,0,5,89,0.34285714285714286,10.4313503679122,0.6208175898976354,36.0,65.18584693925172,30.431350367912238,-109.928057553958,8.0,4.0,1.9135466566179569,0.0761904761904762,0.27205882352941174,0.45454545454545453,-97.96594448526864,217.02781871082635,-0.4004419200189495,2.413395052707546,4,-365.95190886214823,-148.77366467822648,0.25,-217.17824418392172,0.0380952380952381,,,,,,
15,v9_both,baseline,1h,19,later,105,111,112,111,1,5,100,0.3333333333333333,1.5017831358625284,0.1772679476951942,37.0,19.676742194166554,21.50178313586254,-147.530364372469,6.0,0.0,1.2604613349642315,0.05405405405405406,0.2662337662337662,0.4406779661016949,-33.505980906769246,68.9234392932689,-0.09015652723330722,0.6336946098056493,4,-218.21907054023677,-10.962450584262504,0.5,-207.25661995597426,0.036036036036036036,,,,,,
15,v9_both,baseline,1h,19,cross,105,111,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,20,all,126,105,233,231,2,10,182,0.29004329004329005,99.58009411469696,0.4624577429489111,67.0,106.82773862119846,119.58009411469699,-126.302201974184,9.0,6.0,1.6048710052882107,0.03896103896103896,0.22606858542559707,0.35,-21.34457219194921,262.71270847691665,-0.11606001769988067,1.1911203459472501,8,2125.182563207445,2124.3460524045317,0.375,0.8365108029135008,0.03463203463203463,,,,,,
15,v9_both,baseline,1h,20,earlier,126,105,126,126,0,5,113,0.2777777777777778,107.01879717523653,0.5349558291061993,35.0,67.40443446738111,127.0187971752366,-110.82916172467449,3.0,2.0,1.6758027063905223,0.023809523809523808,0.23643639328984156,0.3274336283185841,-74.45724162900592,371.46301598814955,-0.41953806580672875,1.6233361548573255,5,3394.2760795744716,3362.634015848813,0.4,31.642063725658605,0.03968253968253968,,,,,,
15,v9_both,baseline,1h,20,later,126,105,107,105,2,5,92,0.3047619047619048,90.65365044204951,0.37546003956016494,32.0,39.42330415381732,110.6536504420495,-154.580291970802,6.0,4.0,1.5128393491016592,0.05714285714285714,0.1875,0.4095238095238095,-25.87344077872207,185.03976174001838,-0.1326967833088845,0.7430506599172957,3,10.026702595733669,60.532779997395345,0.3333333333333333,-50.506077401661685,0.02857142857142857,,,,,,
15,v9_both,baseline,1h,20,cross,126,105,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
15,v9_both,baseline,1h,21,all,140,213,356,353,3,10,267,0.24079320113314448,-68.749250806876,-0.2541789554883131,85.0,-89.72517128737452,-48.74925080687602,-139.712689545092,8.0,2.0,0.6756911448542032,0.0226628895184136,0.18181818181818182,0.304843474858149,-106.15203588569742,-12.485609752622137,-0.5256128041247018,0.18620681398946573,14,-188.67015754448659,-115.1200477972302,0.21428571428571427,-73.55010974725634,0.039660056657223795,,,,,,
