symbol,arm,side,closed,win_rate_pct,total_net_r,mean_net_r,mean_original_r,mean_gross_bp,mean_net_bp,total_net_bp,pf_r,median_risk_pct,median_position_multiplier,widened_pct,realized_gt5r,realized_gt10r,random_r,random_bp
HYPEUSDT,htf_sma60,-1,32,37.5,-6.327714364875856,-0.1977410739023705,-0.31312460501002404,-33.90623927006085,-53.90623927006085,-1724.9996566419472,0.6918308436821309,2.6034182944002997,1.0,46.875,0,0,-0.31581380409402404,-174.41769752702632
HYPEUSDT,htf_sma60,1,29,24.137931034482758,-2.6771876099967367,-0.0923168141378185,0.14668251241225028,6.722064359046128,-13.277935640953828,-385.0601335876611,0.8572571496318573,2.60717337390325,1.0,44.827586206896555,1,0,0.41198942410021944,37.41721036680774
HYPEUSDT,sma120,-1,31,35.483870967741936,-5.271457524732433,-0.1700470169268527,-0.3106718327620004,-36.73878504828781,-56.73878504828781,-1758.9023364969219,0.7409535513403049,2.79919447640968,1.0,41.935483870967744,0,0,-0.3784466229889942,-131.34115807624923
HYPEUSDT,sma120,1,30,26.666666666666668,-5.78776053845274,-0.192925351281758,-0.08290943192192633,3.7894999137553076,-16.21050008624469,-486.3150025873407,0.7108666441624265,2.14895123070407,1.0,46.666666666666664,0,0,0.012033521370513034,-43.541287116094836
JUPUSDT,baseline,-1,41,41.46341463414634,16.477897306013574,0.401899934293014,0.401899934293014,119.40279478457144,99.40279478457138,4075.514586167427,1.7037428286914507,2.1505376344086,1.0,0.0,3,0,0.4202757380821498,38.32320481332053
JUPUSDT,baseline,1,35,28.57142857142857,-6.867629133793111,-0.19621797525123175,-0.19621797525123175,0.0007855127371158327,-19.999214487262893,-699.9725070542012,0.7465691301216525,2.22376650451701,1.0,0.0,0,0,-0.2806270918851799,-24.89100169721926
JUPUSDT,both,-1,41,46.34146341463415,28.053118101189828,0.6842223927119471,1.1141375521283592,255.7669956870387,235.76699568703864,9666.446823168584,2.5107637361683515,3.0308464849354397,0.7712031558185402,65.85365853658537,2,0,0.10533067156697276,63.893668031757
JUPUSDT,both,1,33,30.303030303030305,-2.5333378389366685,-0.07676781330111117,-0.08575844522114799,23.677106421372272,3.6771064213722435,121.34451190528404,0.8852130445665088,2.87978863936591,0.8064516129032286,72.72727272727273,0,0,-0.08300080032955788,37.7852999878376
JUPUSDT,htf_sma60,-1,41,43.90243902439025,23.5651590039983,0.5747599757072757,0.8146115711160292,186.89015078530247,166.89015078530244,6842.496182197399,2.1796841025336113,2.8537455410226,0.9518072289156614,53.65853658536586,3,0,0.282166250540825,53.9556120665395
JUPUSDT,htf_sma60,1,32,28.125,-5.676402150125417,-0.1773875671914193,-0.15753688599679144,4.5470517552213385,-15.452948244778662,-494.4943438329172,0.7444508163080029,2.7517089723191703,0.912155745489081,62.5,0,0,-0.06639172984715823,31.527666829939022
JUPUSDT,sma120,-1,41,46.34146341463415,21.743657185743125,0.5303331020912957,0.7224023453314604,192.96612417960958,172.9661241796095,7091.6110913639895,2.0974410850935183,2.69704719832598,0.985507246376808,51.21951219512195,1,0,0.2649066411624794,104.6174322323638
JUPUSDT,sma120,1,33,30.303030303030305,-4.994920233586315,-0.1513612191995853,-0.08693157166273814,14.731761550204878,-5.268238449795122,-173.85186884323903,0.7929248900943578,2.84142988084325,0.910000000000004,57.57575757575758,0,0,-0.16119562419083663,34.407116845847696
MUBARAKUSDT,baseline,-1,38,26.31578947368421,-9.241590019883152,-0.24319973736534609,-0.24319973736534609,-31.40533902928748,-51.40533902928752,-1953.4028831129258,0.669147583178888,2.8209336965682197,1.0,0.0,0,0,-0.03690809285605181,22.58031479871045
MUBARAKUSDT,baseline,1,40,32.5,-9.691205387354277,-0.24228013468385692,-0.24228013468385692,-38.366966698856494,-58.366966698856544,-2334.678667954262,0.6380665224021854,2.99989415408403,1.0,0.0,0,0,-0.39958783209132587,-95.74620302306079
MUBARAKUSDT,both,-1,36,30.555555555555557,-5.375105499593184,-0.14930848609981068,0.05406337486373547,46.34906632892526,26.349066328925275,948.5663878413101,0.7658790809867737,3.525427490962315,0.8649122807017529,63.888888888888886,0,0,0.08172539686243702,5.021872380243726
MUBARAKUSDT,both,1,38,34.21052631578947,-7.880936591504593,-0.2073930681974893,-0.22115446252899,-23.40239773671074,-43.40239773671073,-1649.291113995008,0.6852192697424913,3.1431635768052746,1.0,39.473684210526315,0,0,-0.26504622104428455,-106.27305337365674
MUBARAKUSDT,htf_sma60,-1,36,30.555555555555557,-5.052595779770966,-0.14034988277141572,0.08344702397194376,55.17378371234259,35.17378371234258,1266.2562136443328,0.7824351363283384,3.2725052594539497,0.9682539682539669,50.0,0,0,0.0876170039883789,9.03705163246433
MUBARAKUSDT,htf_sma60,1,39,33.33333333333333,-7.886543364957111,-0.20221906063992592,-0.21487841497654678,-25.132158478410375,-45.13215847841037,-1760.1541806580046,0.6905124389943819,3.1149927219796,1.0,28.205128205128204,0,0,-0.2548832889982469,-98.8977548491049
MUBARAKUSDT,sma120,-1,36,30.555555555555557,-6.0916328854971304,-0.16921202459714252,-0.023780381161730438,39.526235106754264,19.526235106754246,702.9444638431528,0.7515540930453579,3.487092677957035,0.9639616282084493,58.333333333333336,0,0,0.026395154552036608,24.090378024095994
MUBARAKUSDT,sma120,1,38,34.21052631578947,-6.242707744030312,-0.1642817827376398,-0.16301432392706597,-10.287123480539174,-30.28712348053921,-1150.9106922604901,0.7516622832592303,3.1431635768052746,1.0,36.84210526315789,0,0,-0.22620871023447664,-102.14592463681369
NEARUSDT,baseline,-1,54,24.074074074074073,-17.035394727000625,-0.3154702727222338,-0.3154702727222338,-48.09456514425469,-68.09456514425467,-3677.1065177897526,0.6022904361195971,1.990471349607085,1.0,0.0,1,0,-0.2523548190591173,-50.601206935292915
NEARUSDT,baseline,1,48,37.5,9.113699223063941,0.1898687338138321,0.1898687338138321,48.09059988670113,28.090599886701114,1348.3487945616534,1.2936495447454224,1.825300759211055,1.0,0.0,1,0,-0.3837873473139514,-68.06615611084882
NEARUSDT,both,-1,50,28.000000000000004,-12.963065157880253,-0.25926130315760504,-0.2947087973999018,-22.113310669241315,-42.113310669241315,-2105.665533462066,0.6332504003492639,2.5047356983652,0.9530004688232518,56.00000000000001,1,0,-0.45755508190741184,-148.5597786164668
NEARUSDT,both,1,46,41.30434782608695,11.346058675155918,0.24665344945991127,0.293446958503173,62.018868601126506,42.01886860112648,1932.867955651818,1.4471354047753295,2.4417099299708998,0.9232456140350833,56.52173913043478,1,0,-0.0447535782781957,-44.64483602521164
NEARUSDT,htf_sma60,-1,50,26.0,-15.608169255920256,-0.31216338511840513,-0.33854123804961517,-30.44004036194564,-50.440040361945634,-2522.002018097282,0.5759648157632491,2.31280731106951,1.0,38.0,1,0,-0.45636568064462985,-145.11406319860652
NEARUSDT,htf_sma60,1,46,41.30434782608695,13.749724795145436,0.29890706076403123,0.31576104560324814,67.19505742109018,47.19505742109015,2170.972641370147,1.5401516732978027,2.348326620696525,1.0,41.30434782608695,1,0,-0.0443091548634633,-42.36900878296606
NEARUSDT,sma120,-1,51,27.450980392156865,-14.457179461609895,-0.2834741070903901,-0.2756344938304666,-20.701630174521526,-40.701630174521526,-2075.783138900598,0.6083381652638943,2.23496835443038,1.0,45.09803921568628,1,0,-0.5371770385396588,-135.95268671130975
NEARUSDT,sma120,1,47,38.297872340425535,4.792960662269576,0.10197788643126757,0.1293687650968995,32.024210636088206,12.024210636088212,565.1378998961459,1.1644483752629493,2.35794356397371,0.9433962264150924,53.191489361702125,1,0,-0.12433472375441165,-41.89401403209362
ONEUSDT,baseline,-1,50,32.0,13.55116677609503,0.2710233355219006,0.2710233355219006,43.08556421101223,23.08556421101223,1154.2782105506117,1.3859782146776645,2.420631131592855,1.0,0.0,2,1,-0.18067220443514895,-43.75817020806917
ONEUSDT,baseline,1,56,32.142857142857146,-9.877034254705574,-0.17637561169117097,-0.17637561169117097,-53.813771920734524,-73.8137719207345,-4133.571227561132,0.7350849046231561,2.43583999668895,1.0,0.0,1,0,0.5669125229701187,88.14206691033127
ONEUSDT,both,-1,50,36.0,8.720178211167834,0.17440356422335668,0.2578530194411988,41.03288649296653,21.032886492966476,1051.644324648324,1.2923631952465526,3.3405462184873898,0.8179532101916629,68.0,1,0,-0.053994659777898066,-63.74988189615804
ONEUSDT,both,1,54,35.18518518518518,-10.837981790204818,-0.2007033664852744,-0.14001211574547706,-54.61278495785625,-74.61278495785626,-4029.090387724238,0.6682610678673945,2.8245957123110452,1.0,46.2962962962963,0,0,0.00650957553073701,52.606466421089344
ONEUSDT,htf_sma60,-1,50,34.0,10.390435000018982,0.20780870000037965,0.24379425178153327,33.49630629142844,13.496306291428413,674.8153145714206,1.3326657774249226,2.987164545587985,0.9942424242424255,50.0,1,1,-0.0594469280679181,-71.12427494808657
ONEUSDT,htf_sma60,1,54,33.33333333333333,-11.104523715309703,-0.20563932806129082,-0.12803193838960547,-50.924903991814645,-70.92490399181465,-3829.9448155579908,0.6623293008994237,2.8245957123110452,1.0,37.03703703703704,0,0,0.03166261862979485,55.588934484691926
ONEUSDT,sma120,-1,50,34.0,6.500893081081089,0.13001786162162177,0.18465856807799674,26.527365797327434,6.527365797327401,326.3682898663701,1.2009975710636058,2.95481378652756,0.9055042353884986,57.99999999999999,2,0,-0.15144562782721305,-77.35365932105655
ONEUSDT,sma120,1,54,35.18518518518518,-10.70302825304623,-0.19820422690826353,-0.1187024757082364,-50.38627416870094,-70.38627416870098,-3800.858805109853,0.6816514153265347,2.592840635759085,1.0,35.18518518518518,0,0,0.02170407429121264,77.46411403003688
OPUSDT,baseline,-1,47,34.04255319148936,-0.7627280869100954,-0.0162282571682999,-0.0162282571682999,1.977384394606033,-18.022615605393955,-847.0629334535159,0.9762113359726023,1.9497156539958,1.0,0.0,1,1,-0.25475782531755586,-40.436579618490015
OPUSDT,baseline,1,42,30.952380952380953,-14.864984437322411,-0.3539282008886288,-0.3539282008886288,-56.06412319879701,-76.06412319879703,-3194.6931743494756,0.4897316487716512,2.1276243603852802,1.0,0.0,1,0,-0.2656611925350256,-50.47637726108634
OPUSDT,both,-1,46,36.95652173913043,23.687378042781038,0.5149430009300225,0.7094356209976994,94.77801194359706,74.77801194359706,3439.788549405465,1.8367446625554336,2.510572481169655,0.9181744818941981,58.69565217391305,2,2,-0.29638944427723785,-135.0037879873628
OPUSDT,both,1,42,26.190476190476193,-17.767845472161643,-0.42304393981337246,-0.5957896389703387,-102.87124043463602,-122.87124043463601,-5160.592098254712,0.37127700803006664,2.5972653202308003,1.0,47.61904761904761,0,0,-0.3468976772089539,-102.69518602893281
OPUSDT,htf_sma60,-1,46,36.95652173913043,23.80034386293981,0.5173987796291263,0.7362917147814948,99.7995302223356,79.79953022233562,3670.778390227438,1.8381416530860406,2.492505633834515,1.0,47.82608695652174,2,2,-0.2928809793423817,-126.1965643516075
OPUSDT,htf_sma60,1,42,26.190476190476193,-17.75363948185201,-0.42270570194885737,-0.5351158979264007,-95.35213296411042,-115.35213296411042,-4844.789584492638,0.3784251177361237,2.5233015405997947,1.0,38.095238095238095,0,0,-0.30975702628580587,-108.40033530027924
OPUSDT,sma120,-1,47,34.04255319148936,2.3871523215555075,0.050790474926712924,0.024105715497999856,1.3953519016019318,-18.604648098398073,-874.4184606247095,1.0753654363726601,2.21827305038679,1.0,42.5531914893617,1,1,-0.23719746069352485,-68.76633682717335
OPUSDT,sma120,1,42,26.190476190476193,-16.393676392814474,-0.3903256284003446,-0.5200934255290045,-90.98231107746305,-110.98231107746307,-4661.257065253449,0.42588578802503885,2.4243547614929204,1.0,40.476190476190474,0,0,-0.3988980486233661,-106.1653684951779
PENDLEUSDT,baseline,-1,44,25.0,8.09955514937986,0.1840807988495423,0.1840807988495423,11.657938443043898,-8.34206155695615,-367.0507085060706,1.2275148459495167,2.14793609623265,1.0,0.0,3,1,0.05490637872324804,3.625437291649159
PENDLEUSDT,baseline,1,50,32.0,-8.036591556114635,-0.1607318311222927,-0.1607318311222927,-0.6617614797362809,-20.661761479736274,-1033.0880739868137,0.7515053044432802,2.321666271429915,1.0,0.0,0,0,-0.3503160823296278,-56.69755577681893
PENDLEUSDT,both,-1,43,25.581395348837212,12.162357278657844,0.2828455181083219,0.5508152171843314,38.73088525713217,18.730885257132172,805.4280660566833,1.3925487243512482,2.83994912390607,0.7643979057591638,60.46511627906976,4,0,-0.21232025075309074,-92.69661699855368
PENDLEUSDT,both,1,48,33.33333333333333,-5.678957037835124,-0.11831160495489841,-0.1242557518620677,-2.7648216578171856,-22.764821657817176,-1092.7114395752244,0.7998848801898394,2.964640164949535,0.990572878897753,50.0,0,0,-0.15504987070593587,0.4841345434704094
PENDLEUSDT,htf_sma60,-1,43,23.25581395348837,5.299125067371028,0.12323546668304716,0.2907924713617751,-21.1988330453669,-41.198833045366904,-1771.5498209507768,1.1649104141370903,2.81075464346019,0.8660194174757259,53.48837209302325,4,0,-0.1700651981827721,-70.77433465402189
PENDLEUSDT,htf_sma60,1,48,35.41666666666667,-4.671006284265787,-0.0973126309222039,-0.09074550176266571,3.987174390996974,-16.012825609003016,-768.6156292321447,0.8337639127597426,2.85684095171614,1.0,43.75,0,0,-0.1236803680569271,5.312386964826954
PENDLEUSDT,sma120,-1,43,25.581395348837212,9.043754247352279,0.21031986621749485,0.3314684551575452,39.690393344718984,19.69039334471898,846.6869138229162,1.2735365759271398,2.75831957021092,0.9899359560841712,51.162790697674424,3,1,-0.11299017379717288,-56.637605066174444
PENDLEUSDT,sma120,1,49,32.6530612244898,-5.377750631621125,-0.10975001289022704,-0.12364502693024314,2.48427611278165,-17.515723887218325,-858.270470473698,0.8148266029998223,2.85041841004184,1.0,36.734693877551024,0,0,-0.24280237956600514,-7.75292832370203
PIEVERSEUSDT,baseline,-1,10,40.0,-0.3265340009992064,-0.03265340009992064,-0.03265340009992064,-111.9816349133965,-131.9816349133965,-1319.816349133965,0.9334784836070773,3.7282296670630752,1.0,0.0,0,0,-1.0819876756230113,-296.3113633114143
PIEVERSEUSDT,baseline,1,14,42.857142857142854,-0.34358938822979757,-0.024542099159271254,-0.024542099159271254,-146.89256883161153,-166.89256883161147,-2336.495963642561,0.9474988457006102,3.836486285435075,1.0,0.0,0,0,0.02980648842305313,2.397407209715654
PIEVERSEUSDT,both,-1,8,37.5,-1.591496886780798,-0.19893711084759974,-0.15074047242368516,-174.6180207080265,-194.6180207080266,-1556.9441656642127,0.5839301545359049,5.57484122769704,0.9551282051282031,50.0,0,0,-0.7233002608928222,-337.45122886865346
PIEVERSEUSDT,both,1,14,42.857142857142854,-0.5493109775198097,-0.039236498394272123,-0.04873965833070366,-167.54699564722117,-187.5469956472212,-2625.657939061097,0.92662783278408,4.47197053370182,0.9030643274853793,64.28571428571429,0,0,0.054027954991943,-74.06592741936295
PIEVERSEUSDT,htf_sma60,-1,9,33.33333333333333,-0.9246459334845107,-0.10273843705383452,0.015867502125614177,-157.245618410679,-177.24561841067896,-1595.2105656961107,0.8101421210493626,4.43173695496783,1.0,44.44444444444444,0,0,-0.7766688296866058,-287.9243167099
PIEVERSEUSDT,htf_sma60,1,14,42.857142857142854,-1.43057106076608,-0.10218364719757714,-0.1712848357286171,-169.26823969493995,-189.26823969493998,-2649.75535572916,0.8092734761211517,4.25341842168478,1.0,42.857142857142854,0,0,0.05137322649695893,-94.49068749971732
PIEVERSEUSDT,sma120,-1,8,37.5,-0.36667212742060373,-0.04583401592757547,-0.025046027979240493,-125.21845738924901,-145.21845738924912,-1161.747659113993,0.9046779035528718,4.889652694519466,0.9766355140186915,50.0,0,0,-0.569501391974119,-231.86890576678277
PIEVERSEUSDT,sma120,1,14,42.857142857142854,0.4229239440360395,0.030208853145431393,0.08977262556374503,-152.52697024178167,-172.52697024178164,-2415.3775833849427,1.0649213490062936,4.335159150994775,0.971138211382117,57.14285714285714,0,0,0.2632779229415506,135.13241624308034
PUMPUSDT,baseline,-1,31,35.483870967741936,-6.797483706796543,-0.2192736679611788,-0.2192736679611788,-12.757201474232867,-32.757201474232865,-1015.4732457012187,0.661096782164658,3.05429864253393,1.0,0.0,0,0,0.0900256963339187,-0.6580945470321007
PUMPUSDT,baseline,1,27,40.74074074074074,11.31432491987209,0.41904907110637374,0.41904907110637374,149.08449597653737,129.08449597653737,3485.281391366509,1.732125648555126,2.93678446988551,1.0,0.0,2,0,0.52946352159787,67.42305454745242
PUMPUSDT,both,-1,31,35.483870967741936,-0.36962209624312764,-0.011923293427197666,-0.07244210147709333,23.30846446037091,3.308464460370906,102.5623982714981,0.9786107229029144,4.0187280530628,0.7621359223300944,67.74193548387096,0,0,0.09024455431892603,116.18624668819113
PUMPUSDT,both,1,27,37.03703703703704,11.265246542923045,0.41723135344159423,0.27340898414386594,90.16658559821197,70.166585598212,1894.497811151724,1.7624130087877912,3.27568667344863,0.9315068493150714,62.96296296296296,1,0,0.09731514437784125,124.68745944185913
PUMPUSDT,htf_sma60,-1,31,32.25806451612903,-2.0266181449151173,-0.0653747788682296,-0.1321889010523347,10.60867081611985,-9.391329183880162,-291.131204700285,0.8898880763082901,3.8466421226355103,0.7692307692307718,54.83870967741935,0,0,0.07314742765584545,128.40377988403853
PUMPUSDT,htf_sma60,1,27,37.03703703703704,10.908780025093519,0.40402888981827845,0.28049977914150587,104.70395096002308,84.7039509600231,2287.006675920624,1.7128069676707958,3.10727496917384,1.0,48.148148148148145,2,0,0.1497081947683551,143.92385553088386
PUMPUSDT,sma120,-1,31,38.70967741935484,-1.6930314623870784,-0.054613918141518655,-0.09492101999145588,20.876565361962275,0.8765653619622711,27.173526220830407,0.9062860655261705,3.4336583298007497,0.9793814432989708,54.83870967741935,0,0,0.3762572416302361,153.8620698561566
PUMPUSDT,sma120,1,27,37.03703703703704,10.992028072849104,0.4071121508462631,0.3234058304400866,102.0397448326846,82.03974483268465,2215.0731104824854,1.7208776803767523,2.95667447306792,1.0,40.74074074074074,1,0,0.4968714735203595,136.8150422209946
SOLUSDT,baseline,-1,45,31.11111111111111,-1.222499057538625,-0.027166645723080553,-0.027166645723080553,29.625975822965568,9.625975822965577,433.16891203345097,0.9615091002173415,1.73390105789912,1.0,0.0,2,0,0.09051989551645134,-10.382608648477111
SOLUSDT,baseline,1,47,19.148936170212767,-27.18074686254544,-0.5783137630328817,-0.5783137630328817,-83.23732050069563,-103.23732050069565,-4852.154063532696,0.29719818839292106,1.57239125995506,1.0,0.0,0,0,-0.39470491116187073,-42.8333216758037
SOLUSDT,both,-1,43,32.55813953488372,1.1139510870949902,0.025905839234767216,-0.02349592717048329,38.456936903780964,18.456936903780974,793.6482868625819,1.0412059918538263,2.25795011230641,0.9789915966386508,53.48837209302325,1,0,-0.00942774890711843,-64.41170975135958
SOLUSDT,both,1,47,19.148936170212767,-19.46544566915875,-0.4141584184927394,-0.5537684940812375,-83.61603762123629,-103.61603762123627,-4869.953768198105,0.4475747471831748,1.9940179461614997,0.8769230769230715,65.95744680851064,0,0,-0.20830607967398812,-69.74129195873248
SOLUSDT,htf_sma60,-1,44,31.818181818181817,1.2162184631078763,0.02764132870699719,-0.020911176403327066,40.71678003262968,20.71678003262968,911.5383214357059,1.0427396139367455,2.0743267907637053,1.0,40.909090909090914,1,0,-0.03135656377250959,-59.703063925608944
SOLUSDT,htf_sma60,1,47,19.148936170212767,-22.487621211764136,-0.47846002578221564,-0.6101260634372656,-91.26566553248044,-111.26566553248043,-5229.486280026579,0.3706849146641888,1.8542389687654801,0.9782608695652124,51.06382978723404,0,0,-0.20989943233994401,-68.75636801053054
SOLUSDT,sma120,-1,44,31.818181818181817,-4.016091524338762,-0.0912748073713355,-0.08921942963145622,20.19594587541135,0.1959458754113631,8.621618518099977,0.8660826117307158,2.0163352890149,1.0,36.36363636363637,1,0,0.23254580685838133,-31.290322925333626
SOLUSDT,sma120,1,47,17.02127659574468,-25.19679087860714,-0.5361019335873859,-0.5863767992629157,-85.86557920743189,-105.86557920743192,-4975.682222749299,0.335400473531354,1.8542389687654801,0.9793814432989658,51.06382978723404,0,0,-0.2746361721957946,-34.82037146816709
UNIUSDT,baseline,-1,46,34.78260869565217,1.5147467798530276,0.03292927782289191,0.03292927782289191,13.641247879084867,-6.358752120915136,-292.50259756209624,1.0466173979213753,1.8215084637747951,1.0,0.0,1,0,-0.27155113354818694,-40.251742449786185
UNIUSDT,baseline,1,58,24.137931034482758,-16.12217723252607,-0.27796857297458744,-0.27796857297458744,-36.64268151030647,-56.642681510306474,-3285.275527597775,0.6418451643239156,2.002833694351275,1.0,0.0,1,1,0.5709583738221709,100.46131082527857
UNIUSDT,both,-1,45,33.33333333333333,-2.3778361793741754,-0.05284080398609278,-0.07800325380275061,-0.12508824567255872,-20.125088245672536,-905.6289710552641,0.9209773652323275,2.07515423443634,1.0,48.888888888888886,1,0,-0.18897685077878024,-69.20949847746333
UNIUSDT,both,1,56,25.0,2.108664232976319,0.0376547184460057,0.04955155090354048,14.095126559104768,-5.904873440895254,-330.67291269013424,1.0539377482085373,2.44833582980018,0.8557149689143899,58.92857142857143,2,2,0.1824271208927552,68.75942912359241
UNIUSDT,htf_sma60,-1,46,32.608695652173914,-3.6462701009845078,-0.07926674132575016,-0.1110875918187755,-8.329235658138359,-28.329235658138348,-1303.144840274364,0.8861210662367691,2.0388448046418697,1.0,43.47826086956522,1,0,-0.14591733204467533,-57.99427873017787
UNIUSDT,htf_sma60,1,57,26.31578947368421,-9.748364262323015,-0.17102393442671956,-0.2605946611740622,-29.96116029718389,-49.961160297183895,-2847.786136939482,0.7540458204104379,2.17220210923972,1.0,49.122807017543856,1,1,0.33352399161388013,71.71163916379739
UNIUSDT,sma120,-1,45,33.33333333333333,-1.5865361941204947,-0.03525635986934433,-0.06282717795235544,1.815971281403532,-18.184028718596462,-818.2812923368407,0.9477598970099653,2.07515423443634,1.0,37.77777777777778,1,0,-0.21000951889117303,-23.27131673768942
UNIUSDT,sma120,1,57,26.31578947368421,0.9395953424103127,0.01648412881421601,0.08581057289454563,18.228767746472677,-1.7712322535273255,-100.96023845105755,1.0225275429905079,2.34362105958079,1.0,42.10526315789473,2,2,0.13768731432869077,51.54915193621538
USELESSUSDT,baseline,-1,29,34.48275862068966,0.6620636794164864,0.02282978204884436,0.02282978204884436,58.06821194739964,38.06821194739962,1103.978146474589,1.032548478654952,3.21148825065275,1.0,0.0,0,0,-0.6093095026386137,-184.6610088451705
USELESSUSDT,baseline,1,30,33.33333333333333,2.7355392848487874,0.09118464282829292,0.09118464282829292,10.555939088017851,-9.444060911982156,-283.3218273594647,1.1320419046801808,4.15795061703065,1.0,0.0,1,0,-0.15084248788396645,-40.328219460723425
USELESSUSDT,both,-1,27,37.03703703703704,2.092242143633419,0.0774904497642007,0.04620325684492293,62.79966290927736,42.799662909277366,1155.5908985504889,1.1239743522902559,4.39533754249635,0.902439024390244,70.37037037037037,0,0,-0.315301968659212,-178.5231354151161
USELESSUSDT,both,1,29,31.03448275862069,3.2771726633266534,0.11300595390781563,-0.0028532816607356524,-34.77544762430602,-54.77544762430602,-1588.4879811048747,1.16716151918791,4.91455912508544,1.0,37.93103448275862,1,0,-0.363713225173662,-138.58267522007162
USELESSUSDT,htf_sma60,-1,27,37.03703703703704,2.5387368841931286,0.09402729200715292,0.07457735415553379,67.12152642921362,47.121526429213624,1272.281213588768,1.1500543375898238,3.77659574468086,1.0,48.148148148148145,0,0,-0.3088900669396158,-175.54906451182063
USELESSUSDT,htf_sma60,1,29,31.03448275862069,3.7215739791058216,0.12833013721054556,0.02412861282933256,-23.016107004795924,-43.016107004795934,-1247.467103139082,1.1896514379667298,4.8915917503966,1.0,31.03448275862069,1,0,-0.37341406448835,-129.54823662561554
USELESSUSDT,sma120,-1,28,35.714285714285715,2.328766590556497,0.08317023537701775,0.024582529445539535,44.7345331454251,24.734533145425093,692.5669280719026,1.1251233894253376,3.934291218660825,0.9584422703887986,53.57142857142857,0,0,-0.45512083016678057,-222.038349640623
USELESSUSDT,sma120,1,29,34.48275862068966,4.069535911628869,0.14032882453892653,0.07881415311838282,5.388101925004268,-14.611898074995741,-423.7450441748765,1.2151240008152402,4.69588550983899,1.0,34.48275862068966,1,0,-0.3076879389507535,-115.37099200408166
WIFUSDT,baseline,-1,55,36.36363636363637,21.203753790485997,0.3855227961906545,0.3855227961906545,191.47607518969699,171.47607518969696,9431.184135433332,1.6693330792817451,3.15520545028742,1.0,0.0,3,1,-0.41255800275696514,-45.90076193296373
WIFUSDT,baseline,1,46,32.608695652173914,-0.3233284405014514,-0.0070288791413359,-0.0070288791413359,61.23870670096806,41.238706700968045,1896.9805082445298,0.9894089411686441,3.089134743398525,1.0,0.0,2,0,0.2696209698817345,45.57214477561661
WIFUSDT,both,-1,53,37.735849056603776,18.533487782987436,0.349688448735612,0.3548688656089559,178.80654818308108,158.80654818308108,8416.747053703297,1.7114478242675786,4.256700361680419,0.8738317757009331,58.490566037735846,2,0,-0.06361756147695825,-72.67695649710738
WIFUSDT,both,1,46,30.434782608695656,-5.32357516508212,-0.11572989489308957,-0.12750095327335623,28.423750374883095,8.423750374883085,387.4925172446219,0.8224761755087516,3.3813145979685,1.0,47.82608695652174,1,0,0.24385459621674166,52.51812771768744
WIFUSDT,htf_sma60,-1,54,35.18518518518518,15.401838487268748,0.2852192312457176,0.3022285803711412,163.54259364260764,143.54259364260764,7751.300056700813,1.5402951038068242,4.140605894652725,1.0,48.148148148148145,2,0,-0.08916828759430759,-75.83818639147297
WIFUSDT,htf_sma60,1,46,30.434782608695656,-3.9118472770890445,-0.08504015819758792,-0.11693280750545036,32.10513122351998,12.105131223519981,556.8360362819192,0.870178365505963,3.2610999818761797,1.0,32.608695652173914,2,0,0.23463647054683257,57.914389247133194
WIFUSDT,sma120,-1,54,37.03703703703704,16.50679421280749,0.3056813743112498,0.3252391342670708,177.48251362548154,157.48251362548152,8504.055735776003,1.5721587382617959,3.7314864572429696,0.9699704171382029,51.85185185185185,2,0,-0.3236224247551454,-93.67881945628471
WIFUSDT,sma120,1,46,30.434782608695656,-5.058977021817828,-0.10997776134386583,-0.09640745561053181,38.76742012880303,18.767420128803032,863.3013259249394,0.837101257364821,3.107705266090805,1.0,36.95652173913043,1,0,0.2868565644005012,54.574562069539944
XTZUSDT,baseline,-1,50,34.0,4.309000469477658,0.08618000938955316,0.08618000938955316,24.979474683077918,4.979474683077885,248.97373415389424,1.1199990142985086,1.92108413433209,1.0,0.0,1,0,-0.4251889167672968,-72.13737148137108
XTZUSDT,baseline,1,44,29.545454545454547,-15.372348124815414,-0.3493715482912594,-0.3493715482912594,-37.20103868917587,-57.20103868917589,-2516.845702323739,0.5299143309335378,1.79945956961814,1.0,0.0,0,0,-0.5409038061370874,-93.17049510929998
XTZUSDT,both,-1,50,36.0,3.3214648909088567,0.06642929781817714,0.020616933564923702,17.642521903850586,-2.357478096149457,-117.87390480747284,1.0995426965232764,2.252204010678585,0.9770537063082774,52.0,0,0,-0.12658031172406473,-47.09464474686024
XTZUSDT,both,1,44,29.545454545454547,-16.400446677023755,-0.3727374244778126,-0.529931966341067,-60.63991786381959,-80.63991786381968,-3548.156386008066,0.4796476407488121,2.31470525519184,1.0,40.909090909090914,0,0,-0.43790698322633903,-141.2720696580473
XTZUSDT,htf_sma60,-1,50,36.0,5.203573999833051,0.10407147999666101,-0.0060918718246826395,11.936816908238,-8.063183091762038,-403.1591545881019,1.1536897091959888,2.1237484731613097,1.0,36.0,1,0,-0.0752298260504904,-40.061858018114336
XTZUSDT,htf_sma60,1,44,29.545454545454547,-16.470080967938287,-0.37432002199859743,-0.5299790911802154,-61.566639585803046,-81.56663958580309,-3588.9321417753354,0.47904453839468525,2.0290289297194253,1.0,34.090909090909086,0,0,-0.5165939494871092,-146.9144499840031
