candidate,timeframe,name,return_pct,max_drawdown_pct,trades,winrate,winrate_pct,PF,gross_trade_mean_bp,net_trade_mean_bp,exposure_time,exposure_fraction,bankrupt,final_equity,observed_minutes,cost_bp,price_model,ledger_checks,actual_n,matched_n,unmatched_n,controls_n,n_controls,seed,scope,matching,actual_mean_gross_bp,actual_mean_net_bp,matched_actual_mean_gross_bp,matched_actual_mean_net_bp,control_mean_gross_bp,control_mean_net_bp,excess_bp,actual_bankruptcy_n,actual_floor_adjustment_n,score_n,score_auc,score_auc_status,score_top_decile_n,score_top_decile_gross_bp,score_top_decile_net_bp,score_top_decile_win_pct,months,monthly_mean_excess_bp,p,ci_low,ci_high,inference_status,inference_estimand,inference_draws,p_method,paired_p,top_decile_gross_bp,top_decile_net_bp,holm_p
N04,30,近零共振＋蓄势内同向影线回踩,-2.9432249537540423,8.182332420013571,45,0.37777777777777777,37.77777777777778,0.8713498340671016,14.04009406446966,-5.959905935530433,11061000.0,0.1751310989512084,False,0.9705677504624596,709543,20.0,BID plus fixed round-trip cost; no swap,495,45,45,0,135,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,14.04009406446966,-5.959905935530433,14.04009406446966,-5.959905935530433,15.650536994263145,-4.349463005736855,-1.6104429297935767,0,0,45,0.6092436974789915,ok,5,150.16207492424775,130.1620749242473,80.0,23,-9.581139382815289,0.7135,-42.85631948843298,23.876676203654995,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.7135,150.16207492424775,130.1620749242473,1.0
T00,360,EMA20/60趋势交叉,-4.54172443519184,23.702293218146576,40,0.2,20.0,0.9206383474475502,17.47764727566008,-2.5223527243398025,62463480.0,0.9889971880224958,False,0.9545827556480816,709543,20.0,BID plus fixed round-trip cost; no swap,440,40,40,0,120,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,17.47764727566008,-2.5223527243398025,17.47764727566008,-2.5223527243398025,-13.868860224149483,-33.868860224149486,31.346507499809682,0,0,40,0.5,ok,4,-127.67595268367803,-147.67595268367825,0.0,18,28.471307998696854,0.3045,-79.73757137853131,132.5130092885541,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.3045,-127.67595268367803,-147.67595268367825,1.0
F05,30,长零轴共振·EMA60退出,-4.711862030725877,10.433283898174817,116,0.23275862068965517,23.275862068965516,0.869676728785885,16.173709261659464,-3.826290738340479,11054160.0,0.17502279981760147,False,0.9528813796927412,709543,20.0,BID plus fixed round-trip cost; no swap,1276,116,116,0,348,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,16.173709261659464,-3.826290738340479,16.173709261659464,-3.826290738340479,2.9086753301977097,-17.09132466980229,13.265033931461815,0,0,116,0.5455680399500624,ok,12,39.56066164841315,19.560661648413127,33.33333333333333,24,15.27540787369311,0.015,3.1147215423453525,28.232789009043405,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.015,39.56066164841315,19.560661648413127,1.0
N04,15,近零共振＋蓄势内同向影线回踩,-4.714817537751936,13.94771221348079,88,0.2840909090909091,28.40909090909091,0.8658509764163236,14.98675125110856,-5.013248748891567,12177000.0,0.19280095759233926,False,0.9528518246224806,709543,20.0,BID plus fixed round-trip cost; no swap,968,88,88,0,264,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,14.98675125110856,-5.013248748891567,14.98675125110856,-5.013248748891567,-2.330191431787811,-22.33019143178781,17.316942682896244,0,0,88,0.5447619047619048,ok,9,-11.75178356721275,-31.751783567212595,33.33333333333333,24,17.992661994386637,0.045,-1.9220458500566608,36.764389468361934,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.045,-11.75178356721275,-31.751783567212595,1.0
C01,240,离零即入场,-4.788686103993555,32.039423006806835,47,0.2127659574468085,21.27659574468085,0.9208288258986107,18.76571101824431,-1.2342889817556253,52462140.0,0.8306439048487612,False,0.9521131389600644,709543,20.0,BID plus fixed round-trip cost; no swap,517,47,46,1,138,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,18.76571101824431,-1.2342889817556253,22.708710307405973,2.708710307406015,15.018251760164869,-4.981748239835129,7.6904585472411435,0,0,47,0.35405405405405405,ok,5,-271.6599376355857,-291.6599376355854,0.0,21,21.39518882714111,0.3275,-55.332624765718926,104.60521573123292,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.3275,-271.6599376355857,-291.6599376355854,1.0
F01,240,零轴12根·反向才退,-4.8356497859544545,10.725649375632129,12,0.25,25.0,0.6450373963371479,-18.59563258613497,-38.59563258613492,17669340.0,0.2797623119015048,False,0.9516435021404555,709543,20.0,BID plus fixed round-trip cost; no swap,132,12,12,0,36,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-18.59563258613497,-38.59563258613492,-18.59563258613497,-38.59563258613492,4.963123189992061,-15.036876810007948,-23.558755776126983,0,0,12,0.2222222222222222,ok,2,-314.6627002961795,-334.66270029618056,0.0,10,-14.905665442304747,0.7421875,-57.84833189273304,29.03275594092057,ok,equal-weight monthly mean of per-trade net excess,1999,exact_monthly_sign_flip,0.7421875,-314.6627002961795,-334.66270029618056,1.0
W00,15,蓄势内影线提前入场,-5.060053804021159,15.10236449887029,106,0.25471698113207547,25.471698113207548,0.8701273088193774,15.528864359815861,-4.471135640184072,10117800.0,0.16019721842225262,False,0.9493994619597884,709543,20.0,BID plus fixed round-trip cost; no swap,1166,106,106,0,318,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,15.528864359815861,-4.471135640184072,15.528864359815861,-4.471135640184072,1.755417263909801,-18.2445827360902,13.773447095906125,0,0,106,0.42944210032817626,ok,11,-14.265978885765504,-34.26597888576546,9.090909090909092,24,11.65746238529409,0.165,-10.92803711186564,32.93130024955977,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.165,-14.265978885765504,-34.26597888576546,1.0
T02,60,Donchian55突破/20退出,-5.106010646550441,17.429126929857752,146,0.3767123287671233,37.67123287671233,0.9325797067144856,17.604213876986535,-2.3957861230134965,38505480.0,0.6096652226782185,False,0.9489398935344956,709543,20.0,BID plus fixed round-trip cost; no swap,1606,146,146,0,438,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,17.604213876986535,-2.3957861230134965,17.604213876986535,-2.3957861230134965,19.267348046246866,-0.7326519537531347,-1.6631341692603572,0,0,146,0.4851148851148851,ok,15,38.864063565422505,18.86406356542252,40.0,24,-2.0994094498951057,0.6075,-16.31538495923736,12.195657636360828,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.6075,38.864063565422505,18.86406356542252,1.0
N04,60,近零共振＋蓄势内同向影线回踩,-5.515369209045373,10.310843798768854,29,0.3448275862068966,34.48275862068966,0.729044875703456,1.6349742325654444,-18.36502576743463,13496400.0,0.21369129046967625,False,0.9448463079095463,709543,20.0,BID plus fixed round-trip cost; no swap,319,29,29,0,87,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,1.6349742325654444,-18.36502576743463,1.6349742325654444,-18.36502576743463,40.4749748284963,20.474974828496304,-38.84000059593093,0,0,29,0.5263157894736842,ok,3,35.039926272170064,15.039926272169978,33.33333333333333,21,-27.111296860118063,0.8005,-83.4610372945584,36.054363749900155,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.8005,35.039926272170064,15.039926272169978,1.0
W00,360,蓄势内影线提前入场,-7.031224600267361,9.045996559936299,4,0.0,0.0,0.0,-160.40397549804564,-180.40397549804567,3304800.0,0.05232558139534884,False,0.9296877539973264,709543,20.0,BID plus fixed round-trip cost; no swap,44,4,4,0,12,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-160.40397549804564,-180.40397549804567,-160.40397549804564,-180.40397549804567,-82.23415987922755,-102.23415987922755,-78.16981561881812,0,0,4,,single_profit_class,1,-8.0706874109573,-28.070687410956968,0.0,4,-78.16981561881812,0.9375,-139.95944983330412,-9.130560512370103,ok,equal-weight monthly mean of per-trade net excess,1999,exact_monthly_sign_flip,0.9375,-8.0706874109573,-28.070687410956968,1.0
N04,360,近零共振＋蓄势内同向影线回踩,-7.061055042258724,7.427072184663008,3,0.0,0.0,0.0,-221.35742160567568,-241.35742160567554,2462400.0,0.03898768809849521,False,0.9293894495774128,709543,20.0,BID plus fixed round-trip cost; no swap,33,3,3,0,9,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-221.35742160567568,-241.35742160567554,-221.35742160567568,-241.35742160567554,-60.11026031266341,-80.11026031266341,-161.24716129301214,0,0,3,,single_profit_class,1,-227.05945302314464,-247.05945302314433,0.0,3,-161.24716129301214,1.0,-211.68513196659123,-89.96078004750768,ok,equal-weight monthly mean of per-trade net excess,1999,exact_monthly_sign_flip,1.0,-227.05945302314464,-247.05945302314433,1.0
C03,60,现有密集共振,-7.845313317418901,29.454560961872712,130,0.2846153846153846,28.46153846153846,0.8838860740419872,14.876544017620471,-5.123455982379635,39182280.0,0.6203811369509044,False,0.921546866825811,709543,20.0,BID plus fixed round-trip cost; no swap,1430,130,130,0,390,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,14.876544017620471,-5.123455982379635,14.876544017620471,-5.123455982379635,-0.7065825461363101,-20.70658254613631,15.583126563756677,0,0,130,0.5091543156059285,ok,13,63.92150470156714,43.9215047015668,46.15384615384615,24,22.02680770843,0.1385,-10.025583616278059,58.389572768277446,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.1385,63.92150470156714,43.9215047015668,1.0
W00,720,蓄势内影线提前入场,-8.446244523558654,10.223044866628339,4,0.0,0.0,0.0,-198.29920559676063,-218.2992055967599,5032800.0,0.07968536251709986,False,0.9155375547644135,709543,20.0,BID plus fixed round-trip cost; no swap,44,4,4,0,12,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-198.29920559676063,-218.2992055967599,-198.29920559676063,-218.2992055967599,-135.8218648967811,-155.8218648967811,-62.4773406999788,0,0,4,,single_profit_class,1,-255.55285666074195,-275.55285666074127,0.0,4,-62.4773406999788,0.9375,-115.52896942218446,14.59033560324461,ok,equal-weight monthly mean of per-trade net excess,1999,exact_monthly_sign_flip,0.9375,-255.55285666074195,-275.55285666074127,1.0
N03,15,近零共振＋离开均线带,-8.564529306200741,16.177861232010248,160,0.3125,31.25,0.873387596320117,15.046230322087686,-4.953769677912295,22428780.0,0.35511950904392764,False,0.9143547069379926,709543,20.0,BID plus fixed round-trip cost; no swap,1760,160,160,0,480,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,15.046230322087686,-4.953769677912295,15.046230322087686,-4.953769677912295,3.1856544587388633,-16.814345541261137,11.860575863348842,0,0,160,0.5223636363636364,ok,16,-22.50399996266011,-42.503999962660075,25.0,24,14.48324910597865,0.0525,-1.7355655119955675,30.375322194964816,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0525,-22.50399996266011,-42.503999962660075,1.0
N00,15,近零12根释放,-8.56975379386241,16.306059940184603,163,0.32515337423312884,32.515337423312886,0.8744377721822612,15.13779335088954,-4.86220664911052,22988580.0,0.3639829381364949,False,0.9143024620613759,709543,20.0,BID plus fixed round-trip cost; no swap,1793,163,163,0,489,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,15.13779335088954,-4.86220664911052,15.13779335088954,-4.86220664911052,2.467035608419359,-17.532964391580645,12.670757742470121,0,0,163,0.5053173241852487,ok,17,-9.944015152622406,-29.944015152622516,29.411764705882355,24,16.303085343182904,0.042,-0.7804825067415875,32.68623617077443,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.042,-9.944015152622406,-29.944015152622516,1.0
T00,240,EMA20/60趋势交叉,-8.619103856879118,32.904524434800805,65,0.18461538461538463,18.461538461538463,0.8710790592952844,12.491571753953037,-7.5084282460469955,62816280.0,0.9945831433348533,False,0.9138089614312088,709543,20.0,BID plus fixed round-trip cost; no swap,715,65,64,1,192,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,12.491571753953037,-7.5084282460469955,15.80818111842852,-4.191818881571475,67.58528616538325,47.58528616538325,-51.77710504695475,0,0,65,0.5,ok,7,-56.00878678558307,-76.00878678558333,0.0,22,-34.42886814858996,0.8965,-85.5936651275696,19.48359833169608,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.8965,-56.00878678558307,-76.00878678558333,1.0
N01,15,近零释放＋密集,-8.778631659334124,16.177861232010237,161,0.3105590062111801,31.05590062111801,0.8706645463723346,14.931244110823224,-5.068755889176846,22479180.0,0.35591750265997874,False,0.9122136834066588,709543,20.0,BID plus fixed round-trip cost; no swap,1771,161,161,0,483,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,14.931244110823224,-5.068755889176846,14.931244110823224,-5.068755889176846,3.0339350971562675,-16.966064902843733,11.897309013666886,0,0,161,0.5318918918918919,ok,17,-8.895625961174781,-28.895625961174606,29.411764705882355,24,14.703445148979489,0.05,-1.5594734805372934,30.73707979263603,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.05,-8.895625961174781,-28.895625961174606,1.0
N02,15,近零释放＋密集＋高周期许可,-8.778631659334124,16.177861232010237,161,0.3105590062111801,31.05590062111801,0.8706645463723346,14.931244110823224,-5.068755889176846,22479180.0,0.35591750265997874,False,0.9122136834066588,709543,20.0,BID plus fixed round-trip cost; no swap,1771,161,161,0,483,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,14.931244110823224,-5.068755889176846,14.931244110823224,-5.068755889176846,3.0339350971562675,-16.966064902843733,11.897309013666886,0,0,161,0.5318918918918919,ok,17,-8.895625961174781,-28.895625961174606,29.411764705882355,24,14.703445148979489,0.05,-1.5594734805372934,30.73707979263603,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.05,-8.895625961174781,-28.895625961174606,1.0
C02,60,现有密集启动,-9.75957250910856,27.44392791542305,133,0.2781954887218045,27.819548872180448,0.8562494758688399,13.364161121223434,-6.635838878776488,38066280.0,0.6027112783097736,False,0.9024042749089144,709543,20.0,BID plus fixed round-trip cost; no swap,1463,133,133,0,399,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,13.364161121223434,-6.635838878776488,13.364161121223434,-6.635838878776488,-0.4544775970018351,-20.454477597001837,13.81863871822535,0,0,133,0.49099099099099097,ok,14,36.52145967433107,16.521459674331695,35.714285714285715,24,13.86486604598909,0.1205,-7.386328169562034,34.24678514762522,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.1205,36.52145967433107,16.521459674331695,1.0
T01,120,Donchian20突破/10退出,-9.906657513117867,16.49636437016928,162,0.3950617283950617,39.50617283950617,0.8857568264395219,14.619914596696908,-5.380085403303102,45442800.0,0.7195052439580484,False,0.9009334248688213,709543,20.0,BID plus fixed round-trip cost; no swap,1782,162,161,1,483,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,14.619914596696908,-5.380085403303102,15.361223930617253,-4.638776069382762,7.527970181910693,-12.472029818089306,7.833253748706547,0,0,162,0.5200095663265306,ok,17,-4.0755904363678,-24.07559043636778,35.294117647058826,24,11.673835337372394,0.0795,-1.6245666335129931,27.471677474499675,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0795,-4.0755904363678,-24.07559043636778,1.0
W00,30,蓄势内影线提前入场,-10.433253701096845,14.236912822336434,53,0.20754716981132076,20.754716981132077,0.5679166772456665,-0.35259404814535666,-20.35259404814531,8296200.0,0.13135544915640676,False,0.8956674629890315,709543,20.0,BID plus fixed round-trip cost; no swap,583,53,53,0,159,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-0.35259404814535666,-20.35259404814531,-0.35259404814535666,-20.35259404814531,14.990389714217176,-5.009610285782823,-15.342983762362492,0,0,53,0.5335497835497836,ok,6,-4.7723012535475915,-24.77230125354731,33.33333333333333,23,-17.17567390228953,0.846,-47.68651010308552,16.18434883655216,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.846,-4.7723012535475915,-24.77230125354731,1.0
F05,60,长零轴共振·EMA60退出,-10.637719402203027,12.016816177218892,57,0.2631578947368421,26.31578947368421,0.600351265556917,0.8405750068118569,-19.159424993188214,9025200.0,0.14289785681714545,False,0.8936228059779697,709543,20.0,BID plus fixed round-trip cost; no swap,627,57,57,0,171,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,0.8405750068118569,-19.159424993188214,0.8405750068118569,-19.159424993188214,-6.858390955894996,-26.858390955894993,7.698965962706783,0,0,57,0.5126984126984127,ok,6,-3.6838509877000405,-23.68385098769997,33.33333333333333,24,14.440333033794332,0.327,-25.89183585024719,67.60074680345025,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.327,-3.6838509877000405,-23.68385098769997,1.0
C00,360,原始金死叉,-11.345537274890404,20.66130122526185,99,0.35353535353535354,35.35353535353536,0.8652191748200468,10.110573502029185,-9.889426497970756,62269080.0,0.9859192126462988,False,0.886544627251096,709543,20.0,BID plus fixed round-trip cost; no swap,1089,99,99,0,297,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,10.110573502029185,-9.889426497970756,10.110573502029185,-9.889426497970756,9.553897465742597,-10.446102534257408,0.5566760362866472,0,0,99,0.46205357142857145,ok,10,-166.092386143586,-186.09238614358625,0.0,24,14.8791548845606,0.2,-19.513809571208533,47.780808415445094,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.2,-166.092386143586,-186.09238614358625,1.0
T02,240,Donchian55突破/20退出,-11.399805421626585,36.82942085272566,45,0.28888888888888886,28.888888888888886,0.814523465293894,1.551334557093575,-18.448665442906353,44668800.0,0.707250341997264,False,0.8860019457837341,709543,20.0,BID plus fixed round-trip cost; no swap,495,45,43,2,129,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,1.551334557093575,-18.448665442906353,8.472639074886349,-11.527360925113515,64.56625121640774,44.56625121640775,-56.09361214152125,0,0,45,0.5793269230769231,ok,5,269.37867556019245,249.3786755601922,80.0,22,-32.769353541370336,0.827,-94.28605606747266,34.39107114476314,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.827,269.37867556019245,249.3786755601922,1.0
T03,120,EMA120趋势＋SMA20影线回踩,-11.921083431164003,28.458771366209945,163,0.2085889570552147,20.858895705521473,0.8270711781788179,13.165620867783346,-6.834379132216648,35449080.0,0.5612726098191214,False,0.88078916568836,709543,20.0,BID plus fixed round-trip cost; no swap,1793,163,163,0,489,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,13.165620867783346,-6.834379132216648,13.165620867783346,-6.834379132216648,2.3031480292694333,-17.69685197073057,10.86247283851392,0,0,163,0.617875056999544,ok,17,-4.765390667775351,-24.765390667775296,29.411764705882355,24,22.385171883989216,0.0225,3.0738826619830935,44.17778404409828,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0225,-4.765390667775351,-24.765390667775296,1.0
T01,720,Donchian20突破/10退出,-12.32402162782873,32.42092911230324,36,0.25,25.0,0.7635928972935176,-8.695521134080368,-28.69552113408036,50673600.0,0.8023255813953488,False,0.8767597837217127,709543,20.0,BID plus fixed round-trip cost; no swap,396,36,35,1,105,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-8.695521134080368,-28.69552113408036,-2.9096285037308527,-22.909628503730865,40.90888150283703,20.90888150283704,-43.818510006567884,0,0,36,0.602880658436214,ok,4,-21.70696578149782,-41.70696578149827,25.0,22,-25.95956369126344,0.8225,-81.32579735476251,27.855530546960495,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.8225,-21.70696578149782,-41.70696578149827,1.0
F02,15,长零轴＋密集,-13.814611885633587,21.145151967552266,188,0.30319148936170215,30.319148936170215,0.8118848184875,12.656412415190909,-7.3435875848090335,24795780.0,0.39259670922632617,False,0.8618538811436641,709543,20.0,BID plus fixed round-trip cost; no swap,2068,188,188,0,564,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,12.656412415190909,-7.3435875848090335,12.656412415190909,-7.3435875848090335,4.823643914806225,-15.176356085193776,7.832768500384745,0,0,188,0.5169412079817866,ok,19,0.6794981029872446,-19.320501897012885,31.57894736842105,24,7.514528785232646,0.217,-10.660927739628084,25.040885257347323,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.217,0.6794981029872446,-19.320501897012885,1.0
F03,15,长零轴＋密集＋高周期许可,-13.814611885633587,21.145151967552266,188,0.30319148936170215,30.319148936170215,0.8118848184875,12.656412415190909,-7.3435875848090335,24795780.0,0.39259670922632617,False,0.8618538811436641,709543,20.0,BID plus fixed round-trip cost; no swap,2068,188,188,0,564,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,12.656412415190909,-7.3435875848090335,12.656412415190909,-7.3435875848090335,4.823643914806225,-15.176356085193776,7.832768500384745,0,0,188,0.5169412079817866,ok,19,0.6794981029872446,-19.320501897012885,31.57894736842105,24,7.514528785232646,0.217,-10.660927739628084,25.040885257347323,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.217,0.6794981029872446,-19.320501897012885,1.0
C03,30,现有密集共振,-14.041655864038027,25.87038936195669,274,0.28832116788321166,28.832116788321166,0.8687525369484457,15.207118835508528,-4.792881164491537,43185480.0,0.6837646298829609,False,0.8595834413596197,709543,20.0,BID plus fixed round-trip cost; no swap,3014,274,274,0,822,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,15.207118835508528,-4.792881164491537,15.207118835508528,-4.792881164491537,-0.8370942033084635,-20.83709420330846,16.04421303881693,0,0,274,0.4601103537812399,ok,28,35.32037734544216,15.320377345442145,28.57142857142857,24,23.570183677474855,0.005,8.577498504216416,40.468834287258595,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.005,35.32037734544216,15.320377345442145,0.915
C02,30,现有密集启动,-14.564989308484112,25.325786957227493,283,0.2791519434628975,27.915194346289752,0.8695315351776969,15.177327223962648,-4.822672776037368,43959480.0,0.6960195318437452,False,0.8543501069151589,709543,20.0,BID plus fixed round-trip cost; no swap,3113,283,283,0,849,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,15.177327223962648,-4.822672776037368,15.177327223962648,-4.822672776037368,0.5120552200647318,-19.487944779935265,14.665272003897899,0,0,283,0.46587242491933484,ok,29,33.3668684712,13.366868471199906,27.586206896551722,24,19.76616781389085,0.0045,6.277473268360623,33.43181915258607,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.0045,33.3668684712,13.366868471199906,0.828
F01,15,零轴12根·反向才退,-16.50861432300399,23.610014718022043,196,0.3112244897959184,31.122448979591837,0.782518380300112,11.344456027556648,-8.655543972443386,25586880.0,0.4051223590211278,False,0.8349138567699601,709543,20.0,BID plus fixed round-trip cost; no swap,2156,196,196,0,588,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,11.344456027556648,-8.655543972443386,11.344456027556648,-8.655543972443386,3.8902130305361373,-16.109786969463862,7.454242997020474,0,0,196,0.5079538554948391,ok,20,-2.4808842652280405,-22.480884265228134,30.0,24,8.639050778880943,0.175,-8.460678286992879,25.879587223486695,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.175,-2.4808842652280405,-22.480884265228134,1.0
R00,240,RSI14均值回归30/70,-16.748343440483772,22.34797457698757,58,0.6379310344827587,63.793103448275865,0.6502579337969601,-9.412313935228735,-29.412313935228664,26168280.0,0.414327785377717,False,0.8325165655951623,709543,20.0,BID plus fixed round-trip cost; no swap,638,58,57,1,171,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-9.412313935228735,-29.412313935228664,-13.208715996972632,-33.20871599697257,-9.10422304045098,-29.104223040450986,-4.1044929565215975,0,0,58,0.22265122265122264,ok,6,-185.65126665180892,-205.65126665180915,16.666666666666664,24,-31.176862405040435,0.763,-106.22814950253976,31.764971625255374,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.763,-185.65126665180892,-205.65126665180915,1.0
R00,360,RSI14均值回归30/70,-18.377734935994493,28.005409505245616,35,0.5428571428571428,54.285714285714285,0.6052593729258705,-32.73618848344084,-52.73618848344076,27730800.0,0.4390674874601003,False,0.8162226506400551,709543,20.0,BID plus fixed round-trip cost; no swap,385,35,34,1,102,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-32.73618848344084,-52.73618848344076,-36.97573707324881,-56.975737073248716,-82.48309250637571,-102.48309250637571,45.50735543312699,0,0,35,0.3092105263157895,ok,4,-321.56088077740355,-341.56088077740316,25.0,20,36.9825983328108,0.177,-38.9365550747197,104.45723707719286,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.177,-321.56088077740355,-341.56088077740316,1.0
C00,720,原始金死叉,-21.79259976950656,34.38737996257494,61,0.29508196721311475,29.508196721311474,0.7161383977757203,-15.626326316474419,-35.626326316474206,62917080.0,0.9961791305669555,False,0.7820740023049344,709543,20.0,BID plus fixed round-trip cost; no swap,671,61,59,2,177,3,20260908,event_level_not_portfolio,XAUUSD / decision UTC month / causal volbin / actual direction; no bar-side reuse,-15.626326316474419,-35.626326316474206,-19.77155896024987,-39.771558960249585,4.792517473461919,-15.20748252653808,-24.564076433711502,0,0,61,0.5594315245478036,ok,7,16.581676456847955,-3.4183235431520735,28.57142857142857,24,8.743680390924856,0.392,-50.781489826360016,68.29106936111556,ok,equal-weight monthly mean of per-trade net excess,1999,monte_carlo_monthly_sign_flip,0.392,16.581676456847955,-3.4183235431520735,1.0
