timeframe,arm,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r,gross_bp,cost_r,winners_10r,winners_10r_positive_profit_share,realized_top10pct_net_r_concentration,max_underwater_days,random_pairs,control_unmatched,control_censored,closed_without_eligible_control,random_mean_r,paired_strategy_mean_r,random_net_r,random_net_bp,random_excess_r,random_excess_sum_r,random_unique_control_timestamps
4h,v9_1,earlier,long,71,71,0,0.4788732394366197,61.09932200903613,62.9511451953735,0.860553831113185,49959.108795588276,703.649419656173,2.729561914826103,2.533650505534104,7.754647991044372,1,51379.10879558828,1.851823186337394,1,0.2053550899818747,0.6140536771278338,127.5,69,0,0,2,1.0321028413514786,0.9070322271318766,71.21509605325203,29562.530678209918,-0.125070614219602,-8.629872381152538,69
4h,v9_1,earlier,short,65,65,0,0.2153846153846154,-28.747468546068205,-27.04455521076013,-0.44226874686258777,-21364.642805126325,-328.6868123865588,0.3832776222869253,0.5009359092490359,28.74746854606819,0,-20064.642805126325,1.702913335308071,0,0.0,0.7406491951118607,365.0,65,0,0,0,-0.23989118003171297,-0.44226874686258777,-15.592926702061343,-11579.619322675448,-0.20237756683087482,-13.154541844006863,65
4h,v9_1,later,both,102,99,3,0.31313131313131315,-4.479355345881746,-1.707626535213573,-0.045246013594765114,-4846.931773171908,-48.95890679971624,0.9313549411265042,0.912855059186864,18.82438718654228,0,-2866.931773171906,2.7717288106681766,0,0.0,0.6999683168348392,157.33333333333334,97,3,3,2,0.020238898081875994,-0.04424199849143072,1.9631731139419715,5779.470668693502,-0.06448089657330666,-6.254646967610746,97
4h,v9_1,later,long,58,56,2,0.21428571428571427,-28.74518208576738,-26.989142406404866,-0.5133068229601317,-26171.471381515672,-467.3477032413513,0.31620349288584926,0.22745481272870757,35.96798723931428,0,-25051.471381515676,1.7560396793625181,0,0.0,0.8616703482209902,233.0,55,2,2,1,-0.14402659399070106,-0.5379522421968572,-7.921462669488559,-4944.84606465332,-0.39392564820615616,-21.66591065133859,55
4h,v9_1,later,short,44,43,1,0.4418604651162791,24.265826739885632,25.281515871191292,0.5643215520903635,21324.53960834377,495.91952577543645,2.0452092619947027,1.9807879477281713,6.138613810823951,0,22184.539608343763,1.0156891313056584,0,0.0,0.5155540458157405,75.33333333333333,42,1,1,1,0.23534847103406012,0.6022833206466276,9.884635783430525,10724.316733346826,0.3669348496125676,15.411263683727839,42
4h,v9_1,cross_split,both,4,4,0,0.5,0.14838399639183808,0.2349710110296424,0.03709599909795952,35.54405013534392,8.88601253383598,1.0728660095212532,1.0151791004656514,1.6451404335755881,0,115.544050135344,0.08658701463780433,0,0.0,0.8209179141826196,386.6666666666667,2,0,0,2,0.31521822987167425,1.092389628111126,0.6304364597433485,280.5328631877299,0.777171398239452,1.554342796478904,2
4h,v9_1,cross_split,long,2,2,0,0.5,-0.6230828460269506,-0.5752895752895757,-0.3115414230134753,-1181.031588954535,-590.5157944772675,0.38572443570462,0.1653053840165434,1.0143376722817767,0,-1141.0315889545348,0.04779327073737499,0,0.0,1.0,227.66666666666666,1,0,0,1,1.66310762331839,0.3912548262548261,1.66310762331839,912.693490833027,-1.2718527970635638,-1.2718527970635638,1
4h,v9_1,cross_split,short,2,2,0,0.5,0.7714668424187887,0.810260586319218,0.38573342120939436,1216.575639089879,608.2878195449395,1.7548173917177405,2.3127794360945617,1.0220575875486375,0,1256.5756390898791,0.038793743900429334,0,0.0,1.0,386.6666666666667,1,0,0,1,-1.0326711635750414,1.7935244299674262,-1.0326711635750414,-632.160627645297,2.826195593542468,2.826195593542468,1
4h,dc20,full,both,2254,2228,26,0.3393177737881508,-63.262870275465914,-3.2574822694797163,-0.02839446601232761,-47986.539263934435,-21.537944014333227,0.9478387232732876,0.953789203708393,157.0006652727845,11,-3426.5392639344004,60.00538800598618,11,0.13096422202953997,0.6909765915241162,315.0,2211,24,21,17,-0.04370637075755371,-0.023214269006382147,-96.63478574495124,-122560.9286226603,0.020492101751171558,45.308036971840316,2203
4h,dc20,full,long,1143,1135,8,0.28810572687224667,-28.324858271218993,3.507938978686754,-0.024955822265391184,-37805.226271885345,-33.308569402542155,0.9580151728187574,0.9329993483913447,157.27374861440455,11,-15105.226271885344,31.832797249905752,11,0.23293783320395559,0.7702941476207539,305.0,1127,10,8,8,-0.03635593186081558,-0.021996594098327583,-40.97313520713916,-74020.81614251412,0.014359337762487979,16.182973658323952,1123
4h,dc20,full,short,1111,1093,18,0.39249771271729184,-34.9380120042469,-6.765421248166478,-0.031965244285678776,-10181.312992049065,-9.315016461161084,0.9350820195019978,0.9785283818726904,128.49296669918166,0,11678.687007950957,28.17259075608042,0,0.0,0.5919635796152116,521.6666666666666,1084,14,13,9,-0.051348386104992705,-0.024480246516877968,-55.66165053781209,-48540.11248014617,0.02686813958811472,29.125063313516357,1080
4h,dc20,earlier,both,1285,1285,0,0.3330739299610895,-70.40188407499109,-36.63937024206421,-0.05478745842411758,-58998.50975083779,-45.913237160185055,0.8977457763422612,0.9008885443281802,120.61490512865414,6,-33298.50975083777,33.762513832926885,6,0.14012502012347028,0.7127197751795058,237.16666666666666,1280,1,0,5,-0.08175919804724716,-0.050972153651677496,-104.65177350047637,-91832.12800767343,0.030787044395569656,39.40741682632916,1275
4h,dc20,earlier,long,650,650,0,0.30923076923076925,40.07566700250672,58.04646854351595,0.0616548723115488,34887.363528847614,53.672866967457864,1.1074907457982246,1.11410424332708,92.41147301483468,6,47887.363528847614,17.97080154100922,6,0.2097598169787254,0.7128435208701749,274.1666666666667,647,0,0,3,0.028447859188030257,0.0667497259814479,18.405764894655576,-4861.519939467116,0.03830186679341764,24.781307815341215,645
4h,dc20,earlier,short,635,635,0,0.35748031496062993,-110.47755107749782,-94.68583878558016,-0.17398039539763435,-93885.8732796854,-147.85176894438646,0.6500215100605207,0.6757238545578033,110.4775510774978,0,-81185.87327968537,15.791712291917662,0,0.0,0.6607749030567951,365.0,633,1,0,2,-0.19440369414712788,-0.17129767675220223,-123.05753839513194,-86970.60806820632,0.02310601739492565,14.626109010987937,630
4h,dc20,later,both,943,917,26,0.3391494002181025,-19.514324235204743,5.678315164863653,-0.021280615305566786,-8705.964510661519,-9.4939634794564,0.9623016232166514,0.9801973511589837,157.00066527278454,4,9634.035489338501,25.192639400068384,4,0.10204633882456131,0.6662071846186737,78.33333333333333,901,23,21,16,-0.03312348681544217,-0.00954257085582373,-29.844261620713397,-54135.36570749089,0.02358091595961845,21.246405279616226,898
4h,dc20,later,long,469,461,8,0.23644251626898047,-96.5360739402082,-83.64558744616883,-0.20940580030413924,-93159.78528833203,-202.08196374909335,0.6745335749847393,0.6357170448901373,157.27374861440452,4,-83939.78528833202,12.89048649403936,4,0.25406948175933475,0.873458469890015,202.16666666666666,453,10,8,8,-0.2215655904493095,-0.20530105346093686,-100.3692124735372,-94042.7141191617,0.01626453698837265,7.36783525573281,451
4h,dc20,later,short,474,456,18,0.44298245614035087,77.02174970500346,89.32390261103248,0.16890734584430583,84453.82077767052,185.2057473194529,1.3484591635185412,1.459233542094972,88.47987215970623,0,93573.82077767051,12.302152906029022,0,0.0,0.49329350569353264,75.16666666666667,448,13,13,8,0.1574217652964816,0.18840071624265,70.52495085282376,39907.34841167081,0.030978950946168364,13.878570023883427,447
4h,dc20,cross_split,both,26,26,0,0.6538461538461539,26.653338034729952,27.70357280772086,1.025128385951152,19717.93499756488,758.3821152909569,4.984100468478855,6.607615174960542,3.546635894910435,1,20237.93499756488,1.0502347729909083,1,0.39316368890545467,0.5956445304248403,370.1666666666667,20,0,0,6,1.852347030655956,1.1322944498093421,37.04694061311912,23295.696772317235,-0.7200525808466139,-14.401051616932278,20
4h,dc20,cross_split,long,24,24,0,0.7083333333333334,28.135548666482492,29.107057881339664,1.172314527770104,20467.19548759906,852.7998119832941,6.402666177992388,8.39684296518569,2.0644252631578937,1,20947.19548759906,0.9715092148571697,1,0.39316368890545467,0.5956445304248403,370.1666666666667,20,0,0,4,1.852347030655956,1.1322944498093421,37.04694061311912,23295.696772317235,-0.7200525808466139,-14.401051616932278,20
4h,dc20,cross_split,short,2,2,0,0.0,-1.4822106317525412,-1.4034850736188025,-0.7411053158762706,-749.260490034181,-374.6302450170905,0.0,0.0,1.4822106317525412,0,-709.2604900341809,0.0787255581337385,0,,,598.0,0,0,0,2,,,0.0,0.0,,0.0,0
4h,dc55,full,both,1083,1066,17,0.300187617260788,-55.02855445798379,-28.982897217323398,-0.051621533262648955,-42017.93294961319,-39.416447419899804,0.9187268606776259,0.9355614197889575,124.38758345699728,5,-20697.93294961317,26.045657240660397,5,0.12795756575231326,0.6879172224878745,507.0,1061,13,11,5,0.1796838824750005,-0.050715773102427295,190.64459930597553,136494.94957602944,-0.23039965557742778,-244.45403456765087,1058
4h,dc55,full,long,543,536,7,0.27611940298507465,-37.05249500877244,-23.361655074268278,-0.06912778919547097,-21462.75342424544,-40.04245041836836,0.8986406698918259,0.9372386245459178,126.4700492731477,5,-10742.753424245435,13.690839934504147,5,0.2423001355194104,0.7549201243750668,507.0,535,4,4,1,0.2818669919204209,-0.07143236572139505,150.7988406774252,105822.6132805368,-0.35329935764181597,-189.01515633837155,535
4h,dc55,full,short,540,530,10,0.32452830188679244,-17.976059449211373,-5.621242143055117,-0.03391709330039882,-20555.179525367734,-38.783357595033465,0.9422967324631811,0.9337117493633388,97.1379675148398,0,-9955.17952536773,12.354817306156246,0,0.0,0.6088109922230683,522.5,526,9,7,4,0.07575239282994352,-0.029644714069827032,39.84575862855029,30672.336295492667,-0.10539710689977055,-55.43887822927931,523
4h,dc55,earlier,both,628,628,0,0.2627388535031847,-75.12416416644903,-59.836906018909715,-0.1196244652331991,-75846.42931447864,-120.77456897209973,0.821851230998911,0.8141403742211416,110.7698050488575,4,-63286.42931447862,15.287258147539317,4,0.19063632937911457,0.7243440423018577,274.0,619,1,0,9,0.07666464273594256,-0.1074969694602667,47.45541385354845,13209.5532716523,-0.1841616121962093,-113.99603794945357,617
4h,dc55,earlier,long,325,325,0,0.28307692307692306,15.1205350639224,23.38714244460259,0.046524723273607384,18269.99560737609,56.21537109961875,1.0683329608617635,1.090457265374863,88.85086229011691,4,24769.9956073761,8.266607380680174,4,0.27948091491691723,0.732887374310041,274.0,322,0,0,3,0.28684851538274425,0.05658119159474024,92.36522195324365,48560.28326370066,-0.2302673237880041,-74.14607825973732,322
4h,dc55,earlier,short,303,303,0,0.24092409240924093,-90.24469923037142,-83.2240484635123,-0.29783729118934466,-94116.42492185472,-310.6152637684974,0.5497133112713415,0.5433695462990613,90.63761227517287,0,-88056.42492185472,7.020650766859143,0,0.0,0.7061761571159729,365.0,297,1,0,6,-0.1512114750831489,-0.28538642353337185,-44.90980809969522,-35350.72999204832,-0.13417494845022299,-39.84995968971623,295
4h,dc55,later,both,432,415,17,0.344578313253012,8.202155373733635,18.216663605001205,0.019764229816225626,21369.469579374618,51.49269778162559,1.0332849573689413,1.0898864686593637,83.15033977020168,1,29669.46957937463,10.014508231267577,1,0.05312810244217088,0.6525175450048916,75.16666666666667,411,12,11,4,0.26632877785632686,0.022253581635953864,109.46112769895034,102366.803077725,-0.244075196220373,-100.3149056465733,410
4h,dc55,later,long,200,193,7,0.23834196891191708,-62.22959718987276,-57.41026579354673,-0.3224331460615169,-50610.04543876825,-262.2282147086438,0.5464237495961038,0.6253564779472858,83.45310938937388,1,-46750.04543876824,4.819331396326027,1,0.18044636920914453,0.8230408770155243,233.0,192,4,4,1,0.09861412917362718,-0.33017405126065974,18.93391280133642,32964.087117299656,-0.42878818043428707,-82.32733064338312,192
4h,dc55,later,short,232,222,10,0.4369369369369369,70.43175256360638,75.62692939854793,0.31726014668291164,71979.51501814286,324.23204963127415,1.6448339458673138,1.7012136143735297,45.40620544479923,0,76419.51501814286,5.195176834941549,0,0.0,0.5226708831151108,64.5,219,8,7,3,0.41336627807129633,0.3312312323946288,90.5272148976139,69402.71596042534,-0.08213504567666759,-17.9875750031902,218
4h,dc55,cross_split,both,23,23,0,0.5217391304347826,11.893454334731622,12.637345196585125,0.5171067102057227,12459.026785490832,541.6968167604709,2.3265094698822373,2.9970191232534913,2.556386333627989,0,12919.026785490832,0.7438908618535017,0,0.0,0.5761732916319059,370.1666666666667,12,0,0,11,2.361186224764552,0.7113751731280105,28.334234697174622,19016.604457529193,-1.6498110516365412,-19.797732619638495,12
4h,dc55,cross_split,long,18,18,0,0.5555555555555556,10.056567117177927,10.661468274675874,0.5586981731765515,10877.296407146718,604.2942448414842,2.4202471539875243,3.2146126162967747,2.556386333627989,0,11237.296407146718,0.6049011574979474,0,0.0,0.4941241943080424,6.5,12,0,0,6,2.361186224764552,0.7113751731280105,28.334234697174622,19016.604457529193,-1.6498110516365412,-19.797732619638495,12
4h,dc55,cross_split,short,5,5,0,0.4,1.8368872175536948,1.975876921909249,0.367377443510739,1581.730378344119,316.34607566882374,1.9744136224210147,2.1917712944608803,1.7137444788748712,0,1681.730378344119,0.13898970435555424,0,0.0,0.9539559952563554,386.6666666666667,0,0,0,5,,,0.0,0.0,,0.0,0
4h,sma20_60,full,both,1559,1542,17,0.32684824902723736,1.0682195184335441,51.13418726188229,0.0006927493634458782,1183.9778347729646,0.7678196075051651,1.0011491274302793,1.0017444001850515,135.87392644446604,8,32023.977834772977,50.06596774344875,8,0.14686031211886935,0.7114952354687641,319.8333333333333,1535,12,12,7,-0.0004678008446440405,0.004335286821278093,-0.7180742965286022,18015.51156033109,0.004803087665922113,7.372739567190443,1531
4h,sma20_60,full,long,801,798,3,0.30200501253132833,17.27484483885663,44.146737779772636,0.021647675236662445,-5915.909182755685,-7.413420028515896,1.0347154125653317,0.9831152375243811,126.0547589851557,8,10044.09081724432,26.871892940916,8,0.2654500399215864,0.7814482100027944,489.5,796,4,4,2,-0.017498112643616944,0.022676957895265262,-13.928497664319087,-20393.6492101719,0.04017507053888216,31.979356148950203,794
4h,sma20_60,full,short,758,744,14,0.353494623655914,-16.2066253204231,6.987449482109655,-0.02178309854895578,7099.887017528663,9.542858894527773,0.9624828180712739,1.0216222041548333,123.76734175897093,0,21979.88701752868,23.194074802532757,0,0.0,0.6247881590080943,522.8333333333334,739,8,8,5,0.0178760803353051,-0.015421100424856964,13.210423367790469,38409.160770503004,-0.03329718076016207,-24.606616581759766,737
4h,sma20_60,earlier,both,890,890,0,0.3101123595505618,-56.416364264551795,-28.461734478038373,-0.06338917333095707,-45767.9407775222,-51.42465255901371,0.8981128568253297,0.8902230253410596,135.87392644446604,5,-27967.940777522195,27.954629786513422,5,0.19427029857528774,0.7469929478808036,273.0,890,0,0,0,-0.07340435067871612,-0.06338917333095707,-65.32987210405734,-49182.48320467027,0.010015177347759056,8.91350783950556,889
4h,sma20_60,earlier,long,456,456,0,0.33114035087719296,52.19477299040891,67.1593346173347,0.11446222147019497,22886.695856996612,50.190122493413625,1.1905127624523066,1.11724574929415,121.45091938792426,5,32006.695856996612,14.96456162692579,5,0.296200670031514,0.7665739037843382,256.5,456,0,0,0,0.023936206282478122,0.11446222147019497,10.914910064810023,-5532.159116794993,0.09052601518771687,41.27986292559889,456
4h,sma20_60,earlier,short,434,434,0,0.2880184331797235,-108.61113725496071,-95.62106909537307,-0.2502560766243334,-68654.6366345188,-158.1904069919788,0.6117485335526608,0.6903469526524132,111.57979640698449,0,-59974.6366345188,12.990068159587633,0,0.0,0.6985197702760401,365.0,434,0,0,0,-0.17567922158725202,-0.2502560766243334,-76.24478216886737,-43650.324087875255,-0.07457685503708145,-32.36635508609335,433
4h,sma20_60,later,both,645,628,17,0.3359872611464968,25.956924904404634,46.99819804257844,0.04133268296879719,26098.34821656038,41.55787932573309,1.0697430666407566,1.1003501240547253,73.73308783257997,3,38658.348216560385,21.04127313817379,3,0.10063596096816854,0.6812547757327684,185.83333333333334,621,12,12,7,0.05110795438118016,0.05079447770794359,31.73803967071288,46044.427109795135,-0.0003134766732366013,-0.19466901407992943,618
4h,sma20_60,later,long,324,321,3,0.2336448598130841,-65.5344012221839,-54.58495824876389,-0.20415701315322088,-49130.852649030174,-153.05561572906595,0.7025595242850123,0.68015003993016,125.16492718016859,3,-42710.852649030174,10.949442973420027,3,0.2588406519583426,0.8765179361802441,202.16666666666666,319,4,4,2,-0.18315418683355147,-0.20300434976930848,-58.42618559990292,-36508.462404380065,-0.019850162935756997,-6.332201976506482,317
4h,sma20_60,later,short,321,307,14,0.44299674267100975,91.49132612658853,101.5831562913423,0.29801734894654247,75229.20086559054,245.04625689117438,1.6025052385525884,1.7065966313957515,25.918572327134896,0,81369.20086559055,10.09183016475376,0,0.0,0.543493512121419,76.16666666666667,302,8,8,5,0.2985570373199199,0.3188799941491469,90.16422527061582,82552.88951417521,0.02032295682922699,6.137532962426551,301
4h,sma20_60,cross_split,both,24,24,0,0.7083333333333334,31.527658878580695,32.59772369734224,1.3136524532741956,20853.570395734787,868.8987664889496,9.524856369848912,12.983197592370296,2.1260631328663457,0,21333.570395734783,1.0700648187615438,0,0.0,0.450093683418448,5.0,16,0,0,8,2.4779008816364483,1.6436196775462266,39.64641410618317,24777.414429852528,-0.8342812040902218,-13.348499265443548,16
4h,sma20_60,cross_split,long,21,21,0,0.7142857142857143,30.614473070631643,31.572361411201822,1.4578320509824592,20328.247609277863,968.0117909179935,10.234071093140823,14.022683140988576,2.1260631328663457,0,20748.247609277856,0.9578883405701816,0,0.0,0.4672873252953572,2.5,15,0,0,6,2.6133618307850552,1.7482396560493083,39.20042746177583,24508.30392315363,-0.8651221747357469,-12.976832621036204,15
4h,sma20_60,cross_split,short,3,3,0,0.6666666666666666,0.9131858079490567,1.025362286140419,0.30439526931635225,525.322786456926,175.107595485642,3.3846743524704506,3.9307273682700594,0.3829394177041505,0,585.322786456926,0.1121764781913623,0,0.0,0.942659861463197,232.83333333333334,1,0,0,2,0.4459866444073434,0.07432,0.4459866444073434,269.1105066989,-0.3716666444073434,-0.3716666444073434,1
