epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,1595.64,0.55503,1.25329,1.02689,0.32505,0.54749,0.32373,0.16667,1.39806,1.9803,1.5023,0.001373,0.001373,0.001373
21,1674.03,0.54,1.22838,1.02232,0.62161,0.9162,0.76525,0.52463,0.39106,1.22946,0.88393,0.00134,0.00134,0.00134
22,1752.38,0.54558,1.21601,1.02919,0.53257,0.86034,0.57829,0.41643,0.39704,1.30548,0.88553,0.001307,0.001307,0.001307
23,1830.63,0.53245,1.24831,1.02456,0.58267,0.90223,0.70906,0.52215,0.36886,1.11022,0.87039,0.001274,0.001274,0.001274
24,1908.96,0.51496,1.21635,1.01228,0.61295,0.90682,0.71706,0.4992,0.35899,1.2259,0.87481,0.001241,0.001241,0.001241
25,1987.26,0.50419,1.19607,1.0005,0.61875,0.8324,0.71675,0.49131,0.38372,1.3046,0.88596,0.001208,0.001208,0.001208
26,2065.49,0.52676,1.22986,1.01584,0.65262,0.87637,0.75728,0.53473,0.36027,1.13908,0.87257,0.001175,0.001175,0.001175
27,2143.86,0.52389,1.2404,1.02152,0.58276,0.90223,0.69994,0.49067,0.33434,1.21043,0.8708,0.001142,0.001142,0.001142
28,2222.14,0.47649,1.16783,0.99815,0.53395,0.8743,0.6401,0.45627,0.34843,1.23022,0.87553,0.001109,0.001109,0.001109
29,2300.42,0.47551,1.20848,0.99377,0.56869,0.90503,0.69038,0.50027,0.33594,1.11887,0.86212,0.001076,0.001076,0.001076
30,2378.66,0.49638,1.16504,0.99921,0.5755,0.89372,0.73188,0.55089,0.33166,1.12323,0.86685,0.001043,0.001043,0.001043
31,2457.1,0.48126,1.1758,0.99531,0.62616,0.85619,0.74173,0.5366,0.32866,1.16203,0.87016,0.00101,0.00101,0.00101
32,2535.39,0.46011,1.15944,0.99583,0.5786,0.932,0.70867,0.50433,0.32987,1.20631,0.85762,0.000977,0.000977,0.000977
33,2613.69,0.45542,1.17497,0.99144,0.62471,0.84637,0.75483,0.54594,0.30547,1.08098,0.85896,0.000944,0.000944,0.000944
34,2692,0.44425,1.16759,0.98735,0.67816,0.92458,0.77842,0.54226,0.3004,1.12494,0.85414,0.000911,0.000911,0.000911
35,2770.31,0.42613,1.16959,0.97172,0.58618,0.89944,0.70492,0.51432,0.30865,1.13534,0.85536,0.000878,0.000878,0.000878
36,2848.58,0.43566,1.17495,0.97868,0.62461,0.88827,0.73651,0.52744,0.27296,1.1116,0.84796,0.000845,0.000845,0.000845
37,2926.91,0.43796,1.13021,0.97875,0.58824,0.92179,0.73232,0.5308,0.27549,1.11887,0.83947,0.000812,0.000812,0.000812
38,3005.2,0.4192,1.13583,0.97131,0.47344,0.67877,0.51112,0.38411,0.28512,1.65994,0.85256,0.000779,0.000779,0.000779
39,3083.49,0.42922,1.16441,0.96808,0.6122,0.8643,0.74617,0.56387,0.26727,1.0817,0.84369,0.000746,0.000746,0.000746
40,3161.83,0.42728,1.1362,0.98099,0.59243,0.90782,0.72483,0.53821,0.27184,1.09196,0.85006,0.000713,0.000713,0.000713
41,3240.23,0.40941,1.13261,0.96832,0.58615,0.91899,0.70538,0.52865,0.25684,1.10836,0.8395,0.00068,0.00068,0.00068
42,3318.47,0.39421,1.11431,0.96266,0.62614,0.87484,0.77283,0.56167,0.26575,1.11099,0.84164,0.000647,0.000647,0.000647
43,3396.82,0.39729,1.09951,0.96345,0.55873,0.89944,0.64775,0.4758,0.25529,1.16113,0.84243,0.000614,0.000614,0.000614
44,3475.16,0.38955,1.11731,0.95837,0.60226,0.90516,0.75457,0.54399,0.2541,1.0845,0.84574,0.000581,0.000581,0.000581
45,3553.47,0.39352,1.11389,0.95552,0.61666,0.87623,0.75064,0.55969,0.26111,1.09581,0.84446,0.000548,0.000548,0.000548
46,3631.65,0.3827,1.12099,0.94515,0.59163,0.89106,0.72845,0.52609,0.24709,1.0955,0.83399,0.000515,0.000515,0.000515
47,3710,0.38178,1.11288,0.95556,0.61937,0.89106,0.76374,0.54748,0.25176,1.06963,0.84497,0.000482,0.000482,0.000482
48,3788.32,0.38276,1.08052,0.95666,0.64661,0.85196,0.77073,0.56246,0.25261,1.0968,0.8389,0.000449,0.000449,0.000449
49,3866.56,0.37844,1.10014,0.95634,0.65441,0.81564,0.77079,0.57212,0.23704,1.06915,0.83848,0.000416,0.000416,0.000416
50,3944.93,0.3571,1.06662,0.93489,0.59786,0.87623,0.74284,0.55177,0.22954,1.09768,0.83004,0.000383,0.000383,0.000383
51,4027.61,0.35624,1.07697,0.9479,0.61189,0.88959,0.74346,0.54355,0.2315,1.08993,0.83722,0.00035,0.00035,0.00035
52,4105.9,0.35259,1.06609,0.94525,0.61175,0.90223,0.7491,0.5522,0.23831,1.07955,0.83787,0.000317,0.000317,0.000317
53,4184.24,0.33287,1.05605,0.93496,0.64645,0.85196,0.75658,0.5578,0.22092,1.08693,0.8328,0.000284,0.000284,0.000284
54,4262.64,0.34443,1.0284,0.93474,0.62812,0.88268,0.75861,0.56053,0.2262,1.07982,0.83931,0.000251,0.000251,0.000251
55,4340.99,0.35775,1.02798,0.94537,0.62644,0.87595,0.75009,0.5516,0.22153,1.08552,0.83738,0.000218,0.000218,0.000218
56,4419.3,0.33281,1.01443,0.93419,0.6208,0.91002,0.75047,0.55492,0.22567,1.0922,0.83966,0.000185,0.000185,0.000185
57,4497.63,0.32577,1.05332,0.92454,0.63681,0.86691,0.74981,0.55714,0.21859,1.09043,0.83946,0.000152,0.000152,0.000152
58,4575.93,0.33386,1.00135,0.93764,0.62182,0.86344,0.75303,0.5588,0.22332,1.09588,0.84042,0.000119,0.000119,0.000119
59,4654.25,0.3295,1.01049,0.93425,0.65459,0.82961,0.75349,0.55918,0.22445,1.09846,0.84594,8.6e-05,8.6e-05,8.6e-05
60,4732.5,0.3139,0.97198,0.92643,0.64115,0.84916,0.75966,0.56611,0.22192,1.09384,0.84354,5.3e-05,5.3e-05,5.3e-05
