symbol,minutes,fold,policy,parent,base_n,available,higher_minutes,lower_minutes,n,mean_net_bp,median_net_bp,win_pct,pf,p90_net_bp,best_net_bp,worst_net_bp,top_realized_decile_sum_bp,rest_realized_mean_bp,top5_positive_share_pct,ma_strength_auc,ma_score_top_decile_n,ma_score_top_decile_gross_bp,ma_score_top_decile_net_bp,ma_score_top_decile_win_pct,ma_score_top_decile_excess_bp,excess_bp,p,ci_low,ci_high,months,mean_gross_bp,matched_n,matched_case_mean_net_bp,controls_mean_net_bp,median_hold_bars,mean_delay_bars,anchor_profit_retained_pct,baseline_loss_filtered_pct,actual_profit_on_prior_winners_bp,boundary_marks,portfolio_n,portfolio_mean_net_bp,portfolio_median_net_bp,portfolio_win_pct,portfolio_pf,portfolio_p90_net_bp,portfolio_best_net_bp,portfolio_worst_net_bp,portfolio_top_realized_decile_sum_bp,portfolio_rest_realized_mean_bp,portfolio_top5_positive_share_pct,portfolio_trades,portfolio_blocked,portfolio_fixed_notional_return_pct,portfolio_close_marked_drawdown_pct,nominated_on_discovery,p_holm_replication
BTC,60,replication,P16_wait_zero_ltf,P15_wait_zero,149,True,240,15.0,134,-60.24704924391159,-116.06190803584934,24.62686567164179,0.5373527599215687,200.98094510661895,1410.9075558641593,-621.8866705731996,7422.772788484641,-129.13231155973995,48.740906243141,0.49144914491449143,14.0,-88.91890833376604,-108.91890833376604,21.428571428571427,-48.81003548598433,-35.25595474286588,0.909912109375,-86.48210739776725,9.199702024638917,12.0,-40.24704924391159,127,-69.59478291031218,-34.33882816744629,28.5,0.14925373134328357,87.19596256745413,10.461374657881077,9376.701429155855,0.0,134.0,-60.24704924391159,-116.06190803584934,24.62686567164179,0.5373527599215687,200.98094510661895,1410.9075558641593,-621.8866705731996,7422.772788484641,-129.13231155973995,48.740906243141,134.0,0.0,-80.73104598684155,82.13306394397729,False,1.0
BTC,60,exposed,P00_base,,60,True,240,15.0,60,31.51924033238304,-64.1487290813619,36.666666666666664,1.3394722723704162,290.352996447711,2096.477272727273,-370.5168233130895,4945.974555458368,-56.57074325028494,62.237683424846466,0.6088516746411483,6.0,21.42924020382242,1.4292402038224168,33.33333333333333,22.62771113025858,90.00877290200006,0.0625,8.589628041321545,168.1324135705594,6.0,51.51924033238303,57,33.55151598843948,-56.45725691356057,43.0,0.0,100.00000000000001,0.0,7462.020066016843,1.0,60.0,31.51924033238304,-64.1487290813619,36.666666666666664,1.3394722723704162,290.352996447711,2096.477272727273,-370.5168233130895,4945.974555458368,-56.57074325028494,62.237683424846466,60.0,0.0,18.91154419942991,23.435892051336086,False,
BTC,60,exposed,P04_release,P03_dense_recent,60,True,240,15.0,52,51.36368661555787,-51.7271953073639,40.38461538461539,1.5929781879934937,300.5157815362218,2096.477272727273,-370.5168233130895,4945.974555458368,-49.457888074986066,64.72606276270184,0.5837173579109063,6.0,5.3811706513771425,-14.618829348622853,33.33333333333333,5.194083282838757,111.18215788946715,0.046875,15.67188294181584,227.07059837720027,6.0,71.36368661555787,49,54.94272847769547,-56.23942941177169,50.0,0.0,96.15552185372646,19.146629671931056,7175.144335308279,1.0,52.0,51.36368661555787,-51.7271953073639,40.38461538461539,1.5929781879934937,300.5157815362218,2096.477272727273,-370.5168233130895,4945.974555458368,-49.457888074986066,64.72606276270184,52.0,0.0,26.709117040090156,21.2689175426413,False,
BTC,60,exposed,P08_htf_either,P04_release,60,True,240,15.0,44,40.782006555845534,-57.82270634909935,36.36363636363637,1.4559995565862185,265.3327405880219,2096.477272727273,-370.5168233130895,4532.380408234065,-70.20441332761182,79.10578865056426,0.5848214285714286,5.0,-34.437723288911265,-54.43772328891127,40.0,6.424144814483651,112.29848424868418,0.09375,-5.420344897316809,248.83930260337107,6.0,60.78200655584555,43,41.373909336447596,-70.92457491223657,48.0,0.0,76.78239886790347,29.362688453846292,5729.518010692047,1.0,44.0,40.782006555845534,-57.82270634909935,36.36363636363637,1.4559995565862185,265.3327405880219,2096.477272727273,-370.5168233130895,4532.380408234065,-70.20441332761182,79.10578865056426,44.0,0.0,17.944082884572122,23.564081745290682,False,
BTC,60,exposed,P10_htf_ltf,P08_htf_either,60,True,240,15.0,40,51.32159340201004,-51.7271953073639,37.5,1.5645295963194672,273.1215203828601,2096.477272727273,-370.5168233130895,4261.032346509959,-61.33801695637658,79.66529394176494,0.56,4.0,-61.00915507660593,-81.00915507660594,25.0,29.46068074368406,119.43644287465969,0.109375,-5.442508465093815,286.55891616215246,6.0,71.32159340201002,39,52.24444997667805,-67.1919928979816,50.0,0.0,76.24314072534172,34.72442247159798,5689.278459886458,1.0,40.0,51.32159340201004,-51.7271953073639,37.5,1.5645295963194672,273.1215203828601,2096.477272727273,-370.5168233130895,4261.032346509959,-61.33801695637658,79.66529394176494,40.0,0.0,20.52863736080408,23.140260715216627,False,
BTC,60,exposed,P11_wait_htf,P08_htf_either,60,True,240,15.0,47,33.232031822148386,-62.834972705124706,36.17021276595745,1.353566525894794,259.31741945193767,2096.477272727273,-370.5168233130895,4532.380408234065,-70.72559315697836,75.79894067599774,0.6,5.0,-34.437723288911265,-54.43772328891127,40.0,6.424144814483651,106.80934415758067,0.125,-8.383076684114132,235.1928640064844,6.0,53.232031822148386,46,33.62120236197863,-73.18814179560205,46.0,0.10638297872340426,79.86654948435752,21.08491690280148,5979.47724310252,1.0,47.0,33.232031822148386,-62.834972705124706,36.17021276595745,1.353566525894794,259.31741945193767,2096.477272727273,-370.5168233130895,4532.380408234065,-70.72559315697836,75.79894067599774,47.0,0.0,15.619054956409805,25.945318357233738,False,
BTC,60,exposed,P12_wait_ltf,P11_wait_htf,60,True,240,15.0,47,30.403048925955133,-62.834972705124706,36.17021276595745,1.3147420614000356,259.31741945193767,2096.477272727273,-370.5168233130895,4532.380408234065,-73.89135973128985,75.9321304196179,0.5803921568627451,5.0,-80.59687918700997,-100.59687918700997,20.0,29.46068074368406,106.5176647147416,0.09375,-0.3245137918726244,233.5618864839703,6.0,50.40304892595514,45,35.39024195907913,-71.1274227556625,46.0,0.40425531914893614,79.86654948435752,21.08491690280148,5968.98886306379,1.0,47.0,30.403048925955133,-62.834972705124706,36.17021276595745,1.3147420614000356,259.31741945193767,2096.477272727273,-370.5168233130895,4532.380408234065,-73.89135973128985,75.9321304196179,47.0,0.0,14.289432995198958,26.32859213424999,False,
BTC,60,exposed,P13_htf_zero,P08_htf_either,60,True,240,15.0,52,51.36368661555787,-51.7271953073639,40.38461538461539,1.5929781879934937,300.5157815362218,2096.477272727273,-370.5168233130895,4945.974555458368,-49.457888074986066,64.72606276270184,0.5837173579109063,6.0,5.3811706513771425,-14.618829348622853,33.33333333333333,5.194083282838757,111.18215788946715,0.046875,15.67188294181584,227.07059837720027,6.0,71.36368661555787,49,54.94272847769547,-56.23942941177169,50.0,0.0,96.15552185372646,19.146629671931056,7175.144335308279,1.0,52.0,51.36368661555787,-51.7271953073639,40.38461538461539,1.5929781879934937,300.5157815362218,2096.477272727273,-370.5168233130895,4945.974555458368,-49.457888074986066,64.72606276270184,52.0,0.0,26.709117040090156,21.2689175426413,False,
BTC,60,exposed,P14_zero_ltf,P13_htf_zero,60,True,240,15.0,47,55.9059791906366,-50.643950621653815,40.42553191489361,1.624790752417181,300.05633666793364,2096.477272727273,-370.5168233130895,4644.188425786082,-48.014461995861,67.96586830089734,0.5469924812030075,5.0,-57.89982115280456,-77.89982115280456,20.0,18.117533789527414,121.28489443756371,0.0625,14.113742420905199,264.93774208571887,6.0,75.9059791906366,44,60.20143212177248,-61.083462315791195,50.0,0.0,91.57196837287333,24.508363689682742,6833.118654830406,1.0,47.0,55.9059791906366,-50.643950621653815,40.42553191489361,1.624790752417181,300.05633666793364,2096.477272727273,-370.5168233130895,4644.188425786082,-48.014461995861,67.96586830089734,47.0,0.0,26.275810219599283,21.33747060020643,False,
BTC,60,exposed,P15_wait_zero,P13_htf_zero,60,True,240,15.0,54,50.153496772326996,-51.7271953073639,40.74074074074074,1.5790980472175795,297.97508526409416,2096.477272727273,-370.5168233130895,4945.974555458368,-46.618452703181454,62.88656277458734,0.5710227272727273,6.0,5.3811706513771425,-14.618829348622853,33.33333333333333,5.194083282838757,114.57627647975431,0.03125,26.984330814177792,214.5432106458379,6.0,70.15349677232699,51,53.52099641379856,-61.05528006595573,50.0,0.05555555555555555,100.00000000000001,17.20771225999587,7385.025068762087,1.0,54.0,50.153496772326996,-51.7271953073639,40.74074074074074,1.5790980472175795,297.97508526409416,2096.477272727273,-370.5168233130895,4945.974555458368,-46.618452703181454,62.88656277458734,54.0,0.0,27.08288825705665,19.70941834215438,False,
BTC,60,exposed,P16_wait_zero_ltf,P15_wait_zero,60,True,240,15.0,54,48.9621196549685,-51.7271953073639,40.74074074074074,1.550914510677358,308.28660293514866,2096.477272727273,-370.5168233130895,5014.602387242091,-49.38849845570402,63.1194635708477,0.5539772727272727,6.0,28.217371901093443,8.217371901093449,33.33333333333333,42.08753541847296,115.72755564997655,0.03125,33.8334024322408,209.75495461933102,6.0,68.96211965496849,50,56.88368456789986,-58.843871082076674,50.0,0.3333333333333333,100.00000000000001,17.20771225999587,7443.16452050708,1.0,54.0,48.9621196549685,-51.7271953073639,40.74074074074074,1.550914510677358,308.28660293514866,2096.477272727273,-370.5168233130895,5014.602387242091,-49.38849845570402,63.1194635708477,54.0,0.0,26.439544613683076,19.978242734232907,False,
BTC,120,discovery,P00_base,,118,True,360,30.0,118,84.1387568747685,-120.64776009099609,35.59322033898305,1.547481023519454,609.1257888127196,3675.3914065686245,-687.4745533617532,21556.52324340456,-109.6995276620932,49.07255096864962,0.45864661654135336,12.0,-29.224538810388072,-49.224538810388076,41.66666666666667,-43.25281392864778,105.59015255237867,0.0005,33.34643757085593,220.61458659816117,24.0,104.1387568747685,103,65.28359316775526,-40.30655938462339,44.5,0.0,100.00000000000001,0.0,28063.017042613857,1.0,118.0,84.1387568747685,-120.64776009099609,35.59322033898305,1.547481023519454,609.1257888127196,3675.3914065686245,-687.4745533617532,21556.52324340456,-109.6995276620932,49.07255096864962,118.0,0.0,99.28373311222695,21.471231429238298,False,
BTC,120,discovery,P04_release,P03_dense_recent,118,True,360,30.0,101,40.82918093764406,-116.96153846153743,36.633663366336634,1.2766701584478153,551.2870288778116,2768.0256662269367,-687.4745533617532,14113.517946308917,-110.99745190674298,50.41899851242601,0.4248310810810811,11.0,-9.303909849581533,-29.303909849581533,45.45454545454545,-25.30618914565147,117.5912177092314,0.00275,32.571420632279846,249.7229150124236,23.0,60.82918093764406,90,33.3957861316277,-84.19543157760369,45.0,0.0,67.80692811392066,17.80967556489723,19028.669792682485,1.0,101.0,40.82918093764406,-116.96153846153743,36.633663366336634,1.2766701584478153,551.2870288778116,2768.0256662269367,-687.4745533617532,14113.517946308917,-110.99745190674298,50.41899851242601,101.0,0.0,41.23747274702056,44.1942549501513,False,
BTC,120,discovery,P08_htf_either,P04_release,118,True,360,30.0,89,49.952879936153394,-116.96153846153743,35.95505617977528,1.33201354690302,571.0697101832752,2768.0256662269367,-687.4745533617532,12970.708548586561,-106.56127792836132,53.78971818135177,0.38706140350877194,9.0,-134.90100281456745,-154.90100281456745,22.22222222222222,-78.8769643105004,126.08478497435568,0.00325,31.63552115791689,274.52083096062233,23.0,69.95287993615341,81,39.49217402082039,-86.5926109535353,45.0,0.0,63.55782337772472,26.161017054287537,17836.2428064053,1.0,89.0,49.952879936153394,-116.96153846153743,35.95505617977528,1.33201354690302,571.0697101832752,2768.0256662269367,-687.4745533617532,12970.708548586561,-106.56127792836132,53.78971818135177,89.0,0.0,44.45806314317655,45.424615694665924,False,
BTC,120,discovery,P10_htf_ltf,P08_htf_either,118,True,360,30.0,88,51.299704315647574,-117.05700859540367,36.36363636363637,1.3388694212897119,580.9610508360063,2768.0256662269367,-687.4745533617532,12970.708548586561,-107.04220973176676,53.78971818135177,0.38783482142857145,9.0,-134.90100281456745,-154.90100281456745,22.22222222222222,-78.8769643105004,127.51001045851183,0.00325,31.68171712959081,276.9141309766865,23.0,71.29970431564757,80,40.84292201432231,-86.66708844418949,45.0,0.0,63.55782337772472,26.539120238860402,17836.2428064053,1.0,88.0,51.299704315647574,-117.05700859540367,36.36363636363637,1.3388694212897119,580.9610508360063,2768.0256662269367,-687.4745533617532,12970.708548586561,-107.04220973176676,53.78971818135177,88.0,0.0,45.14373979776989,44.79163196416967,False,
BTC,120,discovery,P11_wait_htf,P08_htf_either,118,True,360,30.0,98,60.93443056918992,-120.64776009099609,33.6734693877551,1.3846372878700495,580.9610508360063,3660.540161641095,-687.4745533617532,16631.248710227657,-121.13266493689822,55.628780346409954,0.3962703962703963,10.0,-145.49415084978088,-165.49415084978088,20.0,-78.8769643105004,119.4123609430917,0.00325,31.02547010568834,255.39836669252034,24.0,80.93443056918991,88,58.71238331580727,-60.699977627284404,43.5,0.3979591836734694,76.77187849879728,18.10273826069341,21121.22551210722,1.0,98.0,60.93443056918992,-120.64776009099609,33.6734693877551,1.3846372878700495,580.9610508360063,3660.540161641095,-687.4745533617532,16631.248710227657,-121.13266493689822,55.628780346409954,98.0,0.0,59.715741957806244,43.296142315939505,False,
BTC,120,discovery,P12_wait_ltf,P11_wait_htf,118,True,360,30.0,97,62.26950372412318,-124.14304145272224,34.02061855670103,1.390779718536657,590.8523914887388,3660.540161641095,-687.4745533617532,16631.248710227657,-121.7368603331921,55.628780346409954,0.3972537878787879,10.0,-145.49415084978088,-165.49415084978088,20.0,-78.8769643105004,120.64621858333567,0.00325,31.111381086943904,258.3181456380857,24.0,82.26950372412318,87,60.17537238218821,-60.47084620114747,44.0,0.4020618556701031,76.77187849879728,18.48084144526628,21121.22551210722,1.0,97.0,62.26950372412318,-124.14304145272224,34.02061855670103,1.390779718536657,590.8523914887388,3660.540161641095,-687.4745533617532,16631.248710227657,-121.7368603331921,55.628780346409954,97.0,0.0,60.40141861239958,42.84729124723973,False,
BTC,120,discovery,P13_htf_zero,P08_htf_either,118,True,360,30.0,101,40.82918093764406,-116.96153846153743,36.633663366336634,1.2766701584478153,551.2870288778116,2768.0256662269367,-687.4745533617532,14113.517946308917,-110.99745190674298,50.41899851242601,0.4248310810810811,11.0,-9.303909849581533,-29.303909849581533,45.45454545454545,-25.30618914565147,117.5912177092314,0.00275,32.571420632279846,249.7229150124236,23.0,60.82918093764406,90,33.3957861316277,-84.19543157760369,45.0,0.0,67.80692811392066,17.80967556489723,19028.669792682485,1.0,101.0,40.82918093764406,-116.96153846153743,36.633663366336634,1.2766701584478153,551.2870288778116,2768.0256662269367,-687.4745533617532,14113.517946308917,-110.99745190674298,50.41899851242601,101.0,0.0,41.23747274702056,44.1942549501513,False,
BTC,120,discovery,P14_zero_ltf,P13_htf_zero,118,True,360,30.0,100,41.923149401613834,-117.05700859540367,37.0,1.2825704144875585,555.3105628744853,2768.0256662269367,-687.4745533617532,13562.230917431107,-104.11017752521911,50.41899851242601,0.42556842556842556,10.0,45.590668807880874,25.59066880788087,50.0,-0.3413771597962175,118.77688592796585,0.00275,32.58793045347455,252.69187617340728,23.0,61.92314940161385,89,34.541442891076706,-84.23544303688914,45.0,0.0,67.80692811392066,18.187778749470095,19028.669792682485,1.0,100.0,41.923149401613834,-117.05700859540367,37.0,1.2825704144875585,555.3105628744853,2768.0256662269367,-687.4745533617532,13562.230917431107,-104.11017752521911,50.41899851242601,100.0,0.0,41.9231494016139,43.60209723306598,False,
BTC,120,discovery,P15_wait_zero,P13_htf_zero,118,True,360,30.0,105,68.242979663947,-116.96153846153743,36.19047619047619,1.4615854601743488,575.4282328578519,3660.540161641095,-687.4745533617532,17222.7710790722,-106.99210866338052,52.70522068821635,0.4375490966221524,11.0,-9.303909849581533,-29.303909849581533,45.45454545454545,-25.30618914565147,112.12593225830555,0.0015,30.18725101929991,241.41570957165442,24.0,88.24297966394698,93,66.97429691756778,-45.15163534073777,45.0,0.09523809523809523,80.90384994875944,15.210183648705852,22689.209954323578,1.0,105.0,68.242979663947,-116.96153846153743,36.19047619047619,1.4615854601743488,575.4282328578519,3660.540161641095,-687.4745533617532,17222.7710790722,-106.99210866338052,52.70522068821635,105.0,0.0,71.65512864714452,33.57899005316774,False,
BTC,120,discovery,P16_wait_zero_ltf,P15_wait_zero,118,True,360,30.0,104,69.55846663628623,-117.05700859540367,36.53846153846153,1.4680698771030654,579.451766854525,3660.540161641095,-687.4745533617532,17222.7710790722,-107.40527471933802,52.70522068821635,0.43859649122807015,11.0,-9.303909849581533,-29.303909849581533,45.45454545454545,-25.30618914565147,113.21353210631034,0.0015,30.51841450700041,243.6473106552857,24.0,89.55846663628623,92,68.44757911731672,-44.76595298899361,45.0,0.09615384615384616,80.90384994875944,15.588286833278715,22689.209954323578,1.0,104.0,69.55846663628623,-117.05700859540367,36.53846153846153,1.4680698771030654,579.451766854525,3660.540161641095,-687.4745533617532,17222.7710790722,-107.40527471933802,52.70522068821635,104.0,0.0,72.34080530173786,33.12906600502296,True,
BTC,120,replication,P00_base,,73,True,360,30.0,73,-57.46600404411105,-149.1987056583721,31.506849315068493,0.6671185116316775,479.89461515122036,1413.6961656562476,-1112.361393211282,6114.646080493329,-158.61022116482212,54.88143361552405,0.5008695652173913,8.0,-69.58794778740202,-89.58794778740202,37.5,14.51872393919032,17.941950137557562,0.250244140625,-25.324034127809156,78.38131419588628,12.0,-37.46600404411106,69,-61.62587109999363,-79.5678212375512,28.0,0.0,100.00000000000001,0.0,8407.119227604402,0.0,73.0,-57.46600404411105,-149.1987056583721,31.506849315068493,0.6671185116316775,479.89461515122036,1413.6961656562476,-1112.361393211282,6114.646080493329,-158.61022116482212,54.88143361552405,73.0,0.0,-41.950182952201075,52.82385736293607,False,1.0
BTC,120,replication,P04_release,P03_dense_recent,73,True,360,30.0,63,-37.140140837566804,-149.1987056583721,33.33333333333333,0.7652993783199891,479.8946151512206,1413.6961656562476,-549.1793502468245,5515.505121472081,-140.2738213256927,59.2981769793835,0.4897959183673469,7.0,-71.93586833457627,-91.93586833457628,42.857142857142854,-1.5661727233380465,37.179277694375166,0.149169921875,-22.0795576556929,115.18406010236671,12.0,-17.140140837566815,59,-40.62704548213836,-77.80632317651354,30.0,0.0,90.75154131509929,20.891046189905932,7629.590279249065,0.0,63.0,-37.140140837566804,-149.1987056583721,33.33333333333333,0.7652993783199891,479.8946151512206,1413.6961656562476,-549.1793502468245,5515.505121472081,-140.2738213256927,59.2981769793835,63.0,0.0,-23.398288727667083,38.35396559000937,False,1.0
BTC,120,replication,P08_htf_either,P04_release,73,True,360,30.0,56,-21.26388072796487,-147.839357929459,35.714285714285715,0.8618778333365346,495.6485874405653,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.4140836713507,60.88771480676106,0.49166666666666664,6.0,-40.84177500869535,-60.84177500869535,50.0,-3.206120757387197,44.832260903912555,0.126953125,-20.03408984808501,125.40159176618607,12.0,-1.2638807279648705,52,-23.998925604720892,-68.83118650863346,32.0,0.0,88.38237689053541,31.589469591728726,7430.4118013779935,0.0,56.0,-21.26388072796487,-147.839357929459,35.714285714285715,0.8618778333365346,495.6485874405653,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.4140836713507,60.88771480676106,56.0,0.0,-11.907773207660322,37.129408737109685,False,1.0
BTC,120,replication,P10_htf_ltf,P08_htf_either,73,True,360,30.0,54,-22.644101923393173,-150.72763366062503,35.18518518518518,0.8556677423189927,499.67671894855977,1413.6961656562476,-549.1793502468245,5029.926862801502,-130.26475763884864,62.40967809209275,0.5007518796992482,6.0,-40.84177500869535,-60.84177500869535,50.0,-3.206120757387197,45.208656518546746,0.12841796875,-20.14054878079574,127.91976771361203,12.0,-2.644101923393183,50,-25.598966290853717,-70.80762280940046,32.0,0.0,86.22702636141958,32.77338545828826,7249.208912622422,0.0,54.0,-22.644101923393173,-150.72763366062503,35.18518518518518,0.8556677423189927,499.67671894855977,1413.6961656562476,-549.1793502468245,5029.926862801502,-130.26475763884864,62.40967809209275,54.0,0.0,-12.227815038632306,37.129408737109685,False,1.0
BTC,120,replication,P11_wait_htf,P08_htf_either,73,True,360,30.0,60,-27.99515650092359,-146.67717883375119,35.0,0.8189605935382133,487.5923244245765,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.252523201054,59.54132846724194,0.4835164835164835,6.0,-66.21663636640834,-86.21663636640834,33.33333333333333,14.58835600419934,37.697211417093754,0.15185546875,-22.094830196857014,112.75191858908208,12.0,-7.995156500923587,56,-31.01564644169409,-68.71285785878786,31.0,0.23333333333333334,90.50424508943478,28.849167507474426,7598.432992774169,0.0,60.0,-27.99515650092359,-146.67717883375119,35.0,0.8189605935382133,487.5923244245765,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.252523201054,59.54132846724194,60.0,0.0,-16.79709390055415,39.86017221832196,False,1.0
BTC,120,replication,P12_wait_ltf,P11_wait_htf,73,True,360,30.0,59,-26.140698465044757,-146.4800102005459,35.59322033898305,0.8310537052282969,489.60639017857375,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.00430324979513,59.63386261884184,0.4899749373433584,6.0,-66.21663636640834,-86.21663636640834,33.33333333333333,14.58835600419934,41.918700102762,0.138427734375,-21.04913834405204,119.48097653456574,12.0,-6.14069846504476,55,-29.081236729401727,-70.99993683216373,32.0,0.2542372881355932,90.50424508943478,30.03308337403396,7586.642467733571,0.0,59.0,-26.140698465044757,-146.4800102005459,35.59322033898305,0.8310537052282969,489.60639017857375,1413.6961656562476,-549.1793502468245,5029.926862801502,-124.00430324979513,59.63386261884184,59.0,0.0,-15.423012094376398,39.96639437255901,False,1.0
BTC,120,replication,P13_htf_zero,P08_htf_either,73,True,360,30.0,63,-37.140140837566804,-149.1987056583721,33.33333333333333,0.7652993783199891,479.8946151512206,1413.6961656562476,-549.1793502468245,5515.505121472081,-140.2738213256927,59.2981769793835,0.4897959183673469,7.0,-71.93586833457627,-91.93586833457628,42.857142857142854,-1.5661727233380465,37.179277694375166,0.149169921875,-22.0795576556929,115.18406010236671,12.0,-17.140140837566815,59,-40.62704548213836,-77.80632317651354,30.0,0.0,90.75154131509929,20.891046189905932,7629.590279249065,0.0,63.0,-37.140140837566804,-149.1987056583721,33.33333333333333,0.7652993783199891,479.8946151512206,1413.6961656562476,-549.1793502468245,5515.505121472081,-140.2738213256927,59.2981769793835,63.0,0.0,-23.398288727667083,38.35396559000937,False,1.0
BTC,120,replication,P14_zero_ltf,P13_htf_zero,73,True,360,30.0,61,-38.88250911252311,-154.97525712070413,32.78688524590164,0.7584745608492233,485.57825867057926,1413.6961656562476,-549.1793502468245,5515.505121472081,-146.06181809881463,60.74077124889175,0.49878048780487805,7.0,-71.93586833457627,-91.93586833457628,42.857142857142854,-1.5661727233380465,37.2409235595091,0.153076171875,-22.10642453582105,117.5119011845561,12.0,-18.882509112523103,57,-42.61403274637479,-79.85495630588389,30.0,0.0,88.59619078598342,22.074962056465466,7448.3873904934935,0.0,61.0,-38.88250911252311,-154.97525712070413,32.78688524590164,0.7584745608492233,485.57825867057926,1413.6961656562476,-549.1793502468245,5515.505121472081,-146.06181809881463,60.74077124889175,61.0,0.0,-23.71833055863909,39.98644261128864,False,1.0
BTC,120,replication,P15_wait_zero,P13_htf_zero,73,True,360,30.0,66,-36.45249042891198,-146.67717883375119,33.33333333333333,0.7642112936531479,471.3691498721823,1413.6961656562476,-549.1793502468245,5515.505121472081,-134.26049982678427,58.02043309829822,0.4762396694214876,7.0,-110.37675908740593,-130.37675908740593,28.57142857142857,-20.474712545543948,35.28297993142505,0.14453125,-19.292956777207014,109.83852620328267,12.0,-16.45249042891198,62,-39.72630933851039,-75.00928926993545,29.0,0.09090909090909091,92.87340951399864,19.119759127714907,7797.611470645241,0.0,66.0,-36.45249042891198,-146.67717883375119,33.33333333333333,0.7642112936531479,471.3691498721823,1413.6961656562476,-549.1793502468245,5515.505121472081,-134.26049982678427,58.02043309829822,66.0,0.0,-24.058643683081904,40.46260837008057,False,1.0
BTC,120,replication,P16_wait_zero_ltf,P15_wait_zero,73,True,360,30.0,65,-34.89932596446794,-146.4800102005459,33.84615384615385,0.7743789874084183,474.2109716318617,1413.6961656562476,-549.1793502468245,5515.505121472081,-134.20622946831895,58.10829684113167,0.4809725158562368,7.0,-110.37675908740593,-130.37675908740593,28.57142857142857,-20.474712545543948,39.049662656442834,0.13037109375,-18.320493032047978,116.62460915082396,12.0,-14.89932596446794,61,-38.12496718639131,-77.17462984283416,30.0,0.1076923076923077,92.87340951399864,20.303674994274445,7785.8209456046425,0.0,65.0,-34.89932596446794,-146.4800102005459,33.84615384615385,0.7743789874084183,474.2109716318617,1413.6961656562476,-549.1793502468245,5515.505121472081,-134.20622946831895,58.10829684113167,65.0,0.0,-22.684561876904162,40.56883052431762,True,1.0
BTC,120,exposed,P00_base,,29,True,360,30.0,29,60.58030973056677,-64.2150803461061,48.275862068965516,1.4500338115655065,342.39674386705656,1773.761005400376,-634.892017158919,3967.4492246533564,-85.02385547949696,79.08230192980781,0.6523809523809524,3.0,72.90046034904425,52.90046034904426,66.66666666666666,-4.023935477216223,56.997215910808045,0.171875,-56.76970909816947,178.23788678451362,6.0,80.58030973056677,28,67.01012944565313,10.01291353484511,58.0,0.0,100.0,0.0,5660.600070129931,1.0,29.0,60.58030973056677,-64.2150803461061,48.275862068965516,1.4500338115655065,342.39674386705656,1773.761005400376,-634.892017158919,3967.4492246533564,-85.02385547949696,79.08230192980781,29.0,0.0,17.56828982186438,27.786343955496502,False,
BTC,120,exposed,P04_release,P03_dense_recent,29,True,360,30.0,24,68.51269655808305,-74.86425221157165,45.83333333333333,1.461466963779631,486.11213386649627,1773.761005400376,-634.892017158919,3967.4492246533564,-110.62592891711256,84.935179157041,0.8041958041958042,3.0,72.90046034904425,52.90046034904426,66.66666666666666,-4.023935477216223,50.631018572638524,0.234375,-72.96247434255534,166.91783293242074,6.0,88.51269655808306,23,76.68518955155848,26.05417097891996,55.0,0.0,91.99584598015358,8.723843575769079,5207.516922069199,1.0,24.0,68.51269655808305,-74.86425221157165,45.83333333333333,1.461466963779631,486.11213386649627,1773.761005400376,-634.892017158919,3967.4492246533564,-110.62592891711256,84.935179157041,24.0,0.0,16.443047173939938,25.70631230228831,False,
BTC,120,exposed,P08_htf_either,P04_release,29,True,360,30.0,21,54.99788344578244,-119.45464229185185,38.095238095238095,1.3241332500057226,595.8526821457167,1773.761005400376,-634.892017158919,3967.4492246533564,-156.24964846066257,93.7443104009232,0.7788461538461539,3.0,30.88050067716397,10.88050067716397,66.66666666666666,75.19177397425482,37.272814320499336,0.296875,-106.41006295754666,169.82174511573453,6.0,74.99788344578245,20,63.72050973266414,26.447695412164826,41.0,0.0,83.35101753493669,8.723843575769079,4718.167757036637,1.0,21.0,54.99788344578244,-119.45464229185185,38.095238095238095,1.3241332500057226,595.8526821457167,1773.761005400376,-634.892017158919,3967.4492246533564,-156.24964846066257,93.7443104009232,21.0,0.0,11.54955552361432,28.56305263095401,False,
BTC,120,exposed,P10_htf_ltf,P08_htf_either,29,True,360,30.0,21,54.99788344578244,-119.45464229185185,38.095238095238095,1.3241332500057226,595.8526821457167,1773.761005400376,-634.892017158919,3967.4492246533564,-156.24964846066257,93.7443104009232,0.7788461538461539,3.0,30.88050067716397,10.88050067716397,66.66666666666666,75.19177397425482,37.272814320499336,0.296875,-106.41006295754666,169.82174511573453,6.0,74.99788344578245,20,63.72050973266414,26.447695412164826,41.0,0.0,83.35101753493669,8.723843575769079,4718.167757036637,1.0,21.0,54.99788344578244,-119.45464229185185,38.095238095238095,1.3241332500057226,595.8526821457167,1773.761005400376,-634.892017158919,3967.4492246533564,-156.24964846066257,93.7443104009232,21.0,0.0,11.54955552361432,28.56305263095401,False,
