stream_key,symbol,timeframe,asset,tick,bars,bars_in_window,first_bar,last_bar,gaps,ready_in_window,v9_long_in_window,v9_any_in_window,breaks_in_window,lines_born_in_window,joint_in_window,pivot_ties,store_codes,pair_refusals,serial,partial_buckets
binance_um:VINEUSDT:30m,VINEUSDT,30m,VINE,1e-05,22156,22155,2025-01-24 10:00:00+00:00,2026-04-30 23:30:00+00:00,0,21815,25,54,99,102,6,311,"{'0': 89, '1': 143, '2': 1251, '3': 209, '4': 0, '5': 5}","{'gate': 1, 'parent_not_recovered': 1}","{'joint': {'candidates': 6, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 25, 'skipped_in_position': 3, 'invalid_initial': 0}}",0
binance_um:VINEUSDT:1h,VINEUSDT,1h,VINE,1e-05,11078,11077,2025-01-24 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,10737,22,33,39,41,5,114,"{'0': 27, '1': 56, '2': 604, '3': 87, '4': 0, '5': 2}",{'momentum': 1},"{'joint': {'candidates': 5, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 22, 'skipped_in_position': 5, 'invalid_initial': 0}}",0
binance_um:VINEUSDT:4h,VINEUSDT,4h,VINE,1e-05,2770,2769,2025-01-24 08:00:00+00:00,2026-04-30 20:00:00+00:00,0,2429,0,2,15,13,0,0,"{'0': 16, '1': 21, '2': 106, '3': 33, '4': 0, '5': 1}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VINEUSDT:1d,VINEUSDT,1d,VINE,1e-05,462,461,2025-01-24 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,121,0,0,0,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VTHOUSDT:5m,VTHOUSDT,5m,VTHO,1e-07,133518,133517,2025-01-22 09:30:00+00:00,2026-04-30 23:55:00+00:00,0,133177,145,305,299,302,16,4789,"{'0': 237, '1': 427, '2': 5786, '3': 433, '4': 0, '5': 10}","{'momentum': 3, 'gate': 1}","{'joint': {'candidates': 16, 'skipped_in_position': 1, 'invalid_initial': 0}, 'v9_long': {'candidates': 145, 'skipped_in_position': 17, 'invalid_initial': 0}}",0
binance_um:VTHOUSDT:15m,VTHOUSDT,15m,VTHO,1e-07,44506,44505,2025-01-22 09:30:00+00:00,2026-04-30 23:45:00+00:00,0,44165,46,90,158,164,8,997,"{'0': 166, '1': 235, '2': 2255, '3': 195, '4': 0, '5': 11}",{},"{'joint': {'candidates': 8, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 46, 'skipped_in_position': 8, 'invalid_initial': 0}}",0
binance_um:VTHOUSDT:30m,VTHOUSDT,30m,VTHO,1e-07,22253,22252,2025-01-22 09:30:00+00:00,2026-04-30 23:30:00+00:00,0,21912,21,50,82,82,5,352,"{'0': 87, '1': 107, '2': 1195, '3': 136, '4': 0, '5': 6}",{},"{'joint': {'candidates': 5, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 21, 'skipped_in_position': 3, 'invalid_initial': 0}}",0
binance_um:VTHOUSDT:1h,VTHOUSDT,1h,VTHO,1e-07,11127,11126,2025-01-22 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,10786,20,42,34,38,2,130,"{'0': 35, '1': 51, '2': 762, '3': 113, '4': 0, '5': 0}",{},"{'joint': {'candidates': 2, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 20, 'skipped_in_position': 4, 'invalid_initial': 0}}",1
binance_um:VTHOUSDT:4h,VTHOUSDT,4h,VTHO,1e-07,2782,2781,2025-01-22 08:00:00+00:00,2026-04-30 20:00:00+00:00,0,2441,0,8,13,15,0,5,"{'0': 9, '1': 18, '2': 273, '3': 26, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VTHOUSDT:1d,VTHOUSDT,1d,VTHO,1e-07,464,463,2025-01-22 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,123,0,0,2,1,0,0,"{'0': 0, '1': 2, '2': 2, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VIRTUALUSDT:5m,VIRTUALUSDT,5m,VIRTUAL,0.0001,145866,145865,2024-12-10 12:30:00+00:00,2026-04-30 23:55:00+00:00,0,145525,186,394,508,506,39,806,"{'0': 646, '1': 717, '2': 8929, '3': 513, '4': 0, '5': 30}","{'momentum': 3, 'gate': 1}","{'joint': {'candidates': 39, 'skipped_in_position': 1, 'invalid_initial': 0}, 'v9_long': {'candidates': 186, 'skipped_in_position': 32, 'invalid_initial': 0}}",0
binance_um:VIRTUALUSDT:15m,VIRTUALUSDT,15m,VIRTUAL,0.0001,48622,48621,2024-12-10 12:30:00+00:00,2026-04-30 23:45:00+00:00,0,48281,43,91,183,177,12,115,"{'0': 190, '1': 261, '2': 2839, '3': 299, '4': 0, '5': 7}",{'momentum': 2},"{'joint': {'candidates': 12, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 43, 'skipped_in_position': 1, 'invalid_initial': 0}}",0
binance_um:VIRTUALUSDT:30m,VIRTUALUSDT,30m,VIRTUAL,0.0001,24311,24310,2024-12-10 12:30:00+00:00,2026-04-30 23:30:00+00:00,0,23970,30,55,102,107,5,39,"{'0': 123, '1': 140, '2': 1573, '3': 167, '4': 0, '5': 1}",{'momentum': 2},"{'joint': {'candidates': 5, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 30, 'skipped_in_position': 3, 'invalid_initial': 0}}",0
binance_um:VIRTUALUSDT:1h,VIRTUALUSDT,1h,VIRTUAL,0.0001,12156,12155,2024-12-10 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,11815,15,32,44,45,3,20,"{'0': 37, '1': 57, '2': 748, '3': 76, '4': 0, '5': 2}",{},"{'joint': {'candidates': 3, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 15, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VIRTUALUSDT:4h,VIRTUALUSDT,4h,VIRTUAL,0.0001,3039,3038,2024-12-10 12:00:00+00:00,2026-04-30 20:00:00+00:00,0,2698,5,8,11,10,1,4,"{'0': 6, '1': 12, '2': 177, '3': 17, '4': 0, '5': 0}",{},"{'joint': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 5, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VIRTUALUSDT:1d,VIRTUALUSDT,1d,VIRTUAL,0.0001,507,506,2024-12-10 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,166,0,0,1,1,0,0,"{'0': 1, '1': 1, '2': 1, '3': 1, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:WALUSDT:5m,WALUSDT,5m,WAL,1e-05,115014,115013,2025-03-27 15:30:00+00:00,2026-04-30 23:55:00+00:00,0,114673,154,311,292,303,20,2857,"{'0': 285, '1': 392, '2': 5126, '3': 316, '4': 0, '5': 7}",{'momentum': 1},"{'joint': {'candidates': 20, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 154, 'skipped_in_position': 26, 'invalid_initial': 0}}",0
binance_um:WALUSDT:15m,WALUSDT,15m,WAL,1e-05,38338,38337,2025-03-27 15:30:00+00:00,2026-04-30 23:45:00+00:00,0,37997,34,82,117,109,3,506,"{'0': 82, '1': 142, '2': 1733, '3': 159, '4': 0, '5': 0}",{'momentum': 1},"{'joint': {'candidates': 3, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 34, 'skipped_in_position': 3, 'invalid_initial': 0}}",0
binance_um:WALUSDT:30m,WALUSDT,30m,WAL,1e-05,19169,19168,2025-03-27 15:30:00+00:00,2026-04-30 23:30:00+00:00,0,18828,24,49,50,48,3,187,"{'0': 53, '1': 65, '2': 809, '3': 76, '4': 0, '5': 5}",{},"{'joint': {'candidates': 3, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 24, 'skipped_in_position': 4, 'invalid_initial': 0}}",0
binance_um:WALUSDT:1h,WALUSDT,1h,WAL,1e-05,9585,9584,2025-03-27 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,9244,15,24,27,25,2,46,"{'0': 41, '1': 45, '2': 529, '3': 53, '4': 0, '5': 13}",{'gate': 1},"{'joint': {'candidates': 2, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 15, 'skipped_in_position': 1, 'invalid_initial': 0}}",1
binance_um:WALUSDT:4h,WALUSDT,4h,WAL,1e-05,2397,2396,2025-03-27 12:00:00+00:00,2026-04-30 20:00:00+00:00,0,2056,1,3,10,9,1,11,"{'0': 12, '1': 14, '2': 179, '3': 22, '4': 0, '5': 2}",{},"{'joint': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:WALUSDT:1d,WALUSDT,1d,WAL,1e-05,400,399,2025-03-27 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,59,0,0,0,0,0,4,"{'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VOXELUSDT:5m,VOXELUSDT,5m,VOXEL,1e-05,173724,172224,2024-09-04 19:00:00+00:00,2026-04-30 23:55:00+00:00,0,172224,143,326,352,344,30,85115,"{'0': 337, '1': 463, '2': 6328, '3': 504, '4': 0, '5': 7}","{'gate': 1, 'momentum': 1}","{'joint': {'candidates': 30, 'skipped_in_position': 2, 'invalid_initial': 0}, 'v9_long': {'candidates': 143, 'skipped_in_position': 26, 'invalid_initial': 0}}",0
binance_um:VOXELUSDT:15m,VOXELUSDT,15m,VOXEL,1e-05,58908,57408,2024-08-25 09:00:00+00:00,2026-04-30 23:45:00+00:00,0,57408,45,102,137,137,9,27880,"{'0': 153, '1': 198, '2': 2663, '3': 324, '4': 0, '5': 5}",{},"{'joint': {'candidates': 9, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 45, 'skipped_in_position': 7, 'invalid_initial': 0}}",0
binance_um:VOXELUSDT:30m,VOXELUSDT,30m,VOXEL,1e-05,29691,28704,2024-08-20 10:30:00+00:00,2026-04-30 23:30:00+00:00,0,28704,25,55,79,84,4,13804,"{'0': 119, '1': 120, '2': 1222, '3': 196, '4': 0, '5': 4}",{'momentum': 1},"{'joint': {'candidates': 4, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 25, 'skipped_in_position': 3, 'invalid_initial': 0}}",0
binance_um:VOXELUSDT:1h,VOXELUSDT,1h,VOXEL,1e-05,14846,14352,2024-08-20 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,14352,19,33,50,48,4,6831,"{'0': 52, '1': 72, '2': 735, '3': 103, '4': 0, '5': 6}",{},"{'joint': {'candidates': 4, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 19, 'skipped_in_position': 3, 'invalid_initial': 0}}",1
binance_um:VOXELUSDT:4h,VOXELUSDT,4h,VOXEL,1e-05,3712,3588,2024-08-20 08:00:00+00:00,2026-04-30 20:00:00+00:00,0,3371,1,3,17,13,0,1668,"{'0': 5, '1': 20, '2': 159, '3': 25, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VOXELUSDT:1d,VOXELUSDT,1d,VOXEL,1e-05,619,598,2024-08-20 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,278,0,0,0,0,0,246,"{'0': 0, '1': 0, '2': 0, '3': 3, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:VVVUSDT:5m,VVVUSDT,5m,VVV,0.001,131517,131516,2025-01-29 08:15:00+00:00,2026-04-30 23:55:00+00:00,0,131176,183,356,400,392,27,2788,"{'0': 354, '1': 565, '2': 5750, '3': 472, '4': 0, '5': 30}","{'gate': 4, 'momentum': 2}","{'joint': {'candidates': 27, 'skipped_in_position': 1, 'invalid_initial': 0}, 'v9_long': {'candidates': 183, 'skipped_in_position': 32, 'invalid_initial': 0}}",0
binance_um:VVVUSDT:15m,VVVUSDT,15m,VVV,0.001,43839,43838,2025-01-29 08:15:00+00:00,2026-04-30 23:45:00+00:00,0,43498,48,91,147,143,15,603,"{'0': 142, '1': 206, '2': 1993, '3': 170, '4': 0, '5': 3}",{'momentum': 4},"{'joint': {'candidates': 15, 'skipped_in_position': 1, 'invalid_initial': 0}, 'v9_long': {'candidates': 48, 'skipped_in_position': 4, 'invalid_initial': 0}}",0
binance_um:VVVUSDT:30m,VVVUSDT,30m,VVV,0.001,21920,21919,2025-01-29 08:00:00+00:00,2026-04-30 23:30:00+00:00,0,21579,28,57,71,68,6,201,"{'0': 69, '1': 98, '2': 909, '3': 68, '4': 0, '5': 4}",{'momentum': 2},"{'joint': {'candidates': 6, 'skipped_in_position': 1, 'invalid_initial': 0}, 'v9_long': {'candidates': 28, 'skipped_in_position': 5, 'invalid_initial': 0}}",1
binance_um:VVVUSDT:1h,VVVUSDT,1h,VVV,0.001,10960,10959,2025-01-29 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,10619,21,30,29,30,1,51,"{'0': 28, '1': 35, '2': 501, '3': 50, '4': 0, '5': 1}",{},"{'joint': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 21, 'skipped_in_position': 5, 'invalid_initial': 0}}",1
binance_um:VVVUSDT:4h,VVVUSDT,4h,VVV,0.001,2740,2739,2025-01-29 08:00:00+00:00,2026-04-30 20:00:00+00:00,0,2399,6,7,9,8,2,4,"{'0': 1, '1': 12, '2': 93, '3': 9, '4': 0, '5': 2}",{},"{'joint': {'candidates': 2, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 6, 'skipped_in_position': 2, 'invalid_initial': 0}}",1
binance_um:VVVUSDT:1d,VVVUSDT,1d,VVV,0.001,457,456,2025-01-29 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,116,0,0,0,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 1, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:WAVESUSDT:5m,WAVESUSDT,5m,WAVES,0.0001,173724,172224,2024-09-04 19:00:00+00:00,2026-04-30 23:55:00+00:00,0,0,0,0,0,0,0,347395,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",0
binance_um:WAVESUSDT:15m,WAVESUSDT,15m,WAVES,0.0001,58908,57408,2024-08-25 09:00:00+00:00,2026-04-30 23:45:00+00:00,0,0,0,0,0,0,0,117763,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",0
binance_um:WAVESUSDT:30m,WAVESUSDT,30m,WAVES,0.0001,30204,28704,2024-08-09 18:00:00+00:00,2026-04-30 23:30:00+00:00,0,0,0,0,0,0,0,60355,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",0
binance_um:WAVESUSDT:1h,WAVESUSDT,1h,WAVES,0.0001,15852,14352,2024-07-09 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,0,0,0,0,31651,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",0
binance_um:WAVESUSDT:4h,WAVESUSDT,4h,WAVES,0.0001,5088,3588,2024-01-04 00:00:00+00:00,2026-04-30 20:00:00+00:00,0,3588,0,0,0,0,0,8222,"{'0': 0, '1': 2, '2': 21, '3': 5, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",0
binance_um:WAVESUSDT:1d,WAVESUSDT,1d,WAVES,0.0001,2083,598,2020-08-12 00:00:00+00:00,2026-04-30 00:00:00+00:00,2,598,0,0,0,0,0,1336,"{'0': 0, '1': 1, '2': 4, '3': 1, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:WETUSDT:5m,WETUSDT,5m,WET,1e-05,40812,40811,2025-12-10 07:00:00+00:00,2026-04-30 23:55:00+00:00,0,40471,44,92,174,168,10,161,"{'0': 196, '1': 245, '2': 2414, '3': 249, '4': 0, '5': 12}","{'momentum': 2, 'gate': 2}","{'joint': {'candidates': 10, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 44, 'skipped_in_position': 3, 'invalid_initial': 0}}",0
binance_um:WETUSDT:15m,WETUSDT,15m,WET,1e-05,13604,13603,2025-12-10 07:00:00+00:00,2026-04-30 23:45:00+00:00,0,13263,16,46,57,62,6,25,"{'0': 73, '1': 97, '2': 976, '3': 135, '4': 0, '5': 18}",{},"{'joint': {'candidates': 6, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 16, 'skipped_in_position': 4, 'invalid_initial': 0}}",0
binance_um:WETUSDT:30m,WETUSDT,30m,WET,1e-05,6802,6801,2025-12-10 07:00:00+00:00,2026-04-30 23:30:00+00:00,0,6461,7,16,40,40,1,9,"{'0': 52, '1': 56, '2': 413, '3': 63, '4': 0, '5': 1}",{},"{'joint': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 7, 'skipped_in_position': 1, 'invalid_initial': 0}}",0
binance_um:WETUSDT:1h,WETUSDT,1h,WET,1e-05,3401,3400,2025-12-10 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,3060,3,8,14,17,0,0,"{'0': 22, '1': 25, '2': 214, '3': 42, '4': 0, '5': 2}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 3, 'skipped_in_position': 0, 'invalid_initial': 0}}",0
binance_um:WETUSDT:4h,WETUSDT,4h,WET,1e-05,851,850,2025-12-10 04:00:00+00:00,2026-04-30 20:00:00+00:00,0,510,1,2,1,1,0,0,"{'0': 0, '1': 1, '2': 14, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:WETUSDT:1d,WETUSDT,1d,WET,1e-05,142,141,2025-12-10 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,0,0,0,0,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:WCTUSDT:5m,WCTUSDT,5m,WCT,1e-05,109596,109595,2025-04-15 11:00:00+00:00,2026-04-30 23:55:00+00:00,0,109255,145,295,311,295,19,2230,"{'0': 274, '1': 414, '2': 5114, '3': 421, '4': 0, '5': 8}",{'momentum': 1},"{'joint': {'candidates': 19, 'skipped_in_position': 2, 'invalid_initial': 0}, 'v9_long': {'candidates': 145, 'skipped_in_position': 25, 'invalid_initial': 0}}",0
binance_um:WCTUSDT:15m,WCTUSDT,15m,WCT,1e-05,36532,36531,2025-04-15 11:00:00+00:00,2026-04-30 23:45:00+00:00,0,36191,41,76,114,113,5,449,"{'0': 110, '1': 145, '2': 1929, '3': 177, '4': 0, '5': 1}",{'gate': 1},"{'joint': {'candidates': 5, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 41, 'skipped_in_position': 6, 'invalid_initial': 0}}",0
binance_um:WCTUSDT:30m,WCTUSDT,30m,WCT,1e-05,18266,18265,2025-04-15 11:00:00+00:00,2026-04-30 23:30:00+00:00,0,17925,22,49,54,52,7,158,"{'0': 44, '1': 82, '2': 958, '3': 118, '4': 0, '5': 2}",{'gate': 1},"{'joint': {'candidates': 7, 'skipped_in_position': 1, 'invalid_initial': 0}, 'v9_long': {'candidates': 22, 'skipped_in_position': 2, 'invalid_initial': 0}}",0
binance_um:WCTUSDT:1h,WCTUSDT,1h,WCT,1e-05,9133,9132,2025-04-15 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,8792,15,26,31,32,5,61,"{'0': 32, '1': 43, '2': 449, '3': 55, '4': 0, '5': 2}",{},"{'joint': {'candidates': 5, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 15, 'skipped_in_position': 4, 'invalid_initial': 0}}",0
binance_um:WCTUSDT:4h,WCTUSDT,4h,WCT,1e-05,2284,2283,2025-04-15 08:00:00+00:00,2026-04-30 20:00:00+00:00,0,1943,2,6,2,4,1,10,"{'0': 10, '1': 4, '2': 126, '3': 17, '4': 0, '5': 0}",{},"{'joint': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 2, 'skipped_in_position': 1, 'invalid_initial': 0}}",1
binance_um:WCTUSDT:1d,WCTUSDT,1d,WCT,1e-05,381,380,2025-04-15 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,40,0,0,0,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:WLFIUSDT:5m,WLFIUSDT,5m,WLFI,1e-05,72186,72185,2025-08-23 08:30:00+00:00,2026-04-30 23:55:00+00:00,0,71845,95,196,186,173,8,3800,"{'0': 101, '1': 230, '2': 2254, '3': 191, '4': 0, '5': 4}",{},"{'joint': {'candidates': 8, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 95, 'skipped_in_position': 12, 'invalid_initial': 0}}",0
binance_um:WLFIUSDT:15m,WLFIUSDT,15m,WLFI,1e-05,24062,24061,2025-08-23 08:30:00+00:00,2026-04-30 23:45:00+00:00,0,23721,30,54,87,90,8,676,"{'0': 59, '1': 114, '2': 1268, '3': 106, '4': 0, '5': 0}",{},"{'joint': {'candidates': 8, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 30, 'skipped_in_position': 4, 'invalid_initial': 0}}",0
binance_um:WLFIUSDT:30m,WLFIUSDT,30m,WLFI,1e-05,12031,12030,2025-08-23 08:30:00+00:00,2026-04-30 23:30:00+00:00,0,11690,14,34,42,44,1,188,"{'0': 54, '1': 58, '2': 852, '3': 93, '4': 0, '5': 2}",{},"{'joint': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 14, 'skipped_in_position': 2, 'invalid_initial': 0}}",0
binance_um:WLFIUSDT:1h,WLFIUSDT,1h,WLFI,1e-05,6016,6015,2025-08-23 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,5675,8,17,28,22,3,58,"{'0': 15, '1': 29, '2': 443, '3': 25, '4': 0, '5': 0}",{},"{'joint': {'candidates': 3, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 8, 'skipped_in_position': 2, 'invalid_initial': 0}}",1
binance_um:WLFIUSDT:4h,WLFIUSDT,4h,WLFI,1e-05,1504,1503,2025-08-23 08:00:00+00:00,2026-04-30 20:00:00+00:00,0,1163,0,1,6,6,0,4,"{'0': 5, '1': 6, '2': 76, '3': 5, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:WLFIUSDT:1d,WLFIUSDT,1d,WLFI,1e-05,251,250,2025-08-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,0,0,0,0,0,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",1
binance_um:XAUTUSDT:5m,XAUTUSDT,5m,XAUT,0.01,10200,10199,2026-03-26 14:00:00+00:00,2026-04-30 23:55:00+00:00,0,9859,4,13,21,23,1,214,"{'0': 33, '1': 33, '2': 479, '3': 14, '4': 0, '5': 0}",{},"{'joint': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 4, 'skipped_in_position': 0, 'invalid_initial': 0}}",0
binance_um:XAUTUSDT:15m,XAUTUSDT,15m,XAUT,0.01,3400,3399,2026-03-26 14:00:00+00:00,2026-04-30 23:45:00+00:00,0,3059,3,4,9,9,1,39,"{'0': 6, '1': 12, '2': 190, '3': 9, '4': 0, '5': 0}",{},"{'joint': {'candidates': 1, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 3, 'skipped_in_position': 1, 'invalid_initial': 0}}",0
binance_um:XAUTUSDT:30m,XAUTUSDT,30m,XAUT,0.01,1700,1699,2026-03-26 14:00:00+00:00,2026-04-30 23:30:00+00:00,0,1359,0,2,2,2,0,4,"{'0': 1, '1': 2, '2': 89, '3': 2, '4': 0, '5': 0}",{},"{'joint': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}, 'v9_long': {'candidates': 0, 'skipped_in_position': 0, 'invalid_initial': 0}}",0
