name,symbol,side,conf,entry_i,source_path,entry_time,outcome,net_atr,atr_pct
A00417_BOME_USDT_SWAP_SHORT_e1c61d1ba17b3fad1288d8cd,BOME_USDT_SWAP,SHORT,0.9438735246658325,19539,data/kline_fetched/okx_BOME_USDT_SWAP_15m_41913.csv,2025-12-24 03:15:00+00:00,sl,-2.308849118177561,0.006475653910884755
A00418_BOME_USDT_SWAP_SHORT_1a48f084fcccc006a8a13bb4,BOME_USDT_SWAP,SHORT,0.9472851753234863,19538,data/kline_fetched/okx_BOME_USDT_SWAP_15m_41913.csv,2025-12-24 03:00:00+00:00,sl,-2.311555390464547,0.006419404257514938
A00419_BOME_USDT_SWAP_SHORT_f8a84656ce8e7f97bfd349e6,BOME_USDT_SWAP,SHORT,0.944750189781189,19537,data/kline_fetched/okx_BOME_USDT_SWAP_15m_41913.csv,2025-12-24 02:45:00+00:00,sl,-2.315136039513122,0.006346465491823514
A00420_BOME_USDT_SWAP_SHORT_34431c0a9177045bd15e6868,BOME_USDT_SWAP,SHORT,0.9515479803085327,19536,data/kline_fetched/okx_BOME_USDT_SWAP_15m_41913.csv,2025-12-24 02:30:00+00:00,sl,-2.310050589004021,0.006450560234136896
A00421_BOME_USDT_SWAP_SHORT_4fe6947c00c42d77078d4246,BOME_USDT_SWAP,SHORT,0.9503553509712219,19535,data/kline_fetched/okx_BOME_USDT_SWAP_15m_41913.csv,2025-12-24 02:15:00+00:00,sl,-2.335817043700464,0.005955623865785605
A00422_BOME_USDT_SWAP_SHORT_2fc88f35a7a6d8054a30b19a,BOME_USDT_SWAP,SHORT,0.9464074373245239,19534,data/kline_fetched/okx_BOME_USDT_SWAP_15m_41913.csv,2025-12-24 02:00:00+00:00,sl,-2.325788201952012,0.00613895772780193
A00423_BOME_USDT_SWAP_SHORT_0a0ceba52f385cd5584bb27a,BOME_USDT_SWAP,SHORT,0.9328442215919495,19533,data/kline_fetched/okx_BOME_USDT_SWAP_15m_41913.csv,2025-12-24 01:45:00+00:00,sl,-2.3391787573009863,0.005896595694597575
A00424_BOME_USDT_SWAP_SHORT_fa7ee0892df88f181454cc78,BOME_USDT_SWAP,SHORT,0.7937105894088745,19532,data/kline_fetched/okx_BOME_USDT_SWAP_15m_41913.csv,2025-12-24 01:30:00+00:00,sl,-2.338868342579243,0.005901997173230482
A00433_EGLD_USDT_SWAP_SHORT_5988fb7afcd4444dedae68e3,EGLD_USDT_SWAP,SHORT,0.8937721848487854,30001,data/kline_fetched/okx_EGLD_USDT_SWAP_15m_41910.csv,2026-04-12 03:30:00+00:00,sl,-2.387359818280802,0.0051631581429289015
A00434_EGLD_USDT_SWAP_SHORT_61b63ddf27d11eaffa2ae2ff,EGLD_USDT_SWAP,SHORT,0.8800917863845825,30000,data/kline_fetched/okx_EGLD_USDT_SWAP_15m_41910.csv,2026-04-12 03:15:00+00:00,timeout,0.6222585310771995,0.005329490782639661
A00435_EGLD_USDT_SWAP_SHORT_afb9ec059b3c1464d9a8887a,EGLD_USDT_SWAP,SHORT,0.8860241174697876,29999,data/kline_fetched/okx_EGLD_USDT_SWAP_15m_41910.csv,2026-04-12 03:00:00+00:00,timeout,0.1197563092288928,0.0054663703118185405
A00436_EGLD_USDT_SWAP_SHORT_f40e944e757c5f3762fce6bb,EGLD_USDT_SWAP,SHORT,0.911078155040741,29998,data/kline_fetched/okx_EGLD_USDT_SWAP_15m_41910.csv,2026-04-12 02:45:00+00:00,timeout,-0.6313948784942705,0.005696267194184435
A00437_EGLD_USDT_SWAP_SHORT_28f18be48a96266fe57e6137,EGLD_USDT_SWAP,SHORT,0.9328643083572388,29997,data/kline_fetched/okx_EGLD_USDT_SWAP_15m_41910.csv,2026-04-12 02:30:00+00:00,timeout,0.5541251372400993,0.00598478733939458
A00438_EGLD_USDT_SWAP_SHORT_7bf87be7da055a98bc538870,EGLD_USDT_SWAP,SHORT,0.9198334813117981,29996,data/kline_fetched/okx_EGLD_USDT_SWAP_15m_41910.csv,2026-04-12 02:15:00+00:00,timeout,0.14880010255135834,0.006225198591917523
A00439_EGLD_USDT_SWAP_SHORT_59eea8ff11aef1d1f856750f,EGLD_USDT_SWAP,SHORT,0.9035437703132629,29995,data/kline_fetched/okx_EGLD_USDT_SWAP_15m_41910.csv,2026-04-12 02:00:00+00:00,timeout,0.3649911643356959,0.0061605314983915055
A00440_EGLD_USDT_SWAP_SHORT_d5a048cfb69c4f68f8eaa402,EGLD_USDT_SWAP,SHORT,0.9575376510620117,29994,data/kline_fetched/okx_EGLD_USDT_SWAP_15m_41910.csv,2026-04-12 01:45:00+00:00,sl,-2.3486392378372942,0.005736588951968055
A00441_ENA_USDT_SWAP_SHORT_bcd7e0ad2e6bedd10118abce,ENA_USDT_SWAP,SHORT,0.9694371819496155,15113,data/kline_fetched/okx_ENA_USDT_SWAP_15m_31765.csv,2026-02-21 17:45:00+00:00,tp,4.639830904697643,0.005552947285277526
A00442_ENA_USDT_SWAP_SHORT_ee70b25c5d99f35b1fc6e97c,ENA_USDT_SWAP,SHORT,0.9631541967391968,15112,data/kline_fetched/okx_ENA_USDT_SWAP_15m_31765.csv,2026-02-21 17:30:00+00:00,tp,4.644259842364419,0.005622081052903831
A00443_ENA_USDT_SWAP_SHORT_cbe0cd0ab8881b650e80bf48,ENA_USDT_SWAP,SHORT,0.955433189868927,15111,data/kline_fetched/okx_ENA_USDT_SWAP_15m_31765.csv,2026-02-21 17:15:00+00:00,tp,4.637403417062429,0.005515771780850901
A00444_ENA_USDT_SWAP_SHORT_98340ab21ade7fdb1bf9c53a,ENA_USDT_SWAP,SHORT,0.9660150408744812,15110,data/kline_fetched/okx_ENA_USDT_SWAP_15m_31765.csv,2026-02-21 17:00:00+00:00,tp,4.645788073021232,0.005646337256508564
A00445_ENA_USDT_SWAP_SHORT_259d8d40dd84b47b834f9585,ENA_USDT_SWAP,SHORT,0.97651606798172,15109,data/kline_fetched/okx_ENA_USDT_SWAP_15m_31765.csv,2026-02-21 16:45:00+00:00,tp,4.655045462301437,0.005797865461760356
A00446_ENA_USDT_SWAP_SHORT_103281d4333f21c8e8ef1505,ENA_USDT_SWAP,SHORT,0.9668867588043213,15108,data/kline_fetched/okx_ENA_USDT_SWAP_15m_31765.csv,2026-02-21 16:30:00+00:00,tp,4.668116568152402,0.006026212242250029
A00447_ENA_USDT_SWAP_SHORT_3b5c199e10b022cec7427db9,ENA_USDT_SWAP,SHORT,0.9395551681518555,15107,data/kline_fetched/okx_ENA_USDT_SWAP_15m_31765.csv,2026-02-21 16:15:00+00:00,tp,4.671501689200927,0.0060883113679790065
A00448_ENA_USDT_SWAP_SHORT_0cc26f441dad3676d10cd9a1,ENA_USDT_SWAP,SHORT,0.9605703353881836,15106,data/kline_fetched/okx_ENA_USDT_SWAP_15m_31765.csv,2026-02-21 16:00:00+00:00,tp,4.664849501193674,0.005967468367563831
A00457_ENS_USDT_SWAP_LONG_a354f075826c26cf82330cb2,ENS_USDT_SWAP,LONG,0.9708459377288818,22519,data/kline_fetched/okx_ENS_USDT_SWAP_15m_41910.csv,2026-01-24 05:00:00+00:00,sl,-2.3998407573467047,0.005001991325925942
A00458_ENS_USDT_SWAP_LONG_bbd25752c41cd05cbcdde9d3,ENS_USDT_SWAP,LONG,0.9733636975288391,22518,data/kline_fetched/okx_ENS_USDT_SWAP_15m_41910.csv,2026-01-24 04:45:00+00:00,sl,-2.458056994205521,0.00436626888203914
A00459_ENS_USDT_SWAP_LONG_893cdc0ed8383452137815f4,ENS_USDT_SWAP,LONG,0.9378629326820374,22517,data/kline_fetched/okx_ENS_USDT_SWAP_15m_41910.csv,2026-01-24 04:30:00+00:00,sl,-2.468314379003692,0.004270635474090669
A00460_ENS_USDT_SWAP_LONG_2ca15c2ad863388a96dc30b0,ENS_USDT_SWAP,LONG,0.9624909162521362,22516,data/kline_fetched/okx_ENS_USDT_SWAP_15m_41910.csv,2026-01-24 04:15:00+00:00,sl,-2.470761951756473,0.00424843170213266
A00461_ENS_USDT_SWAP_LONG_253b6076cdd10505e151c635,ENS_USDT_SWAP,LONG,0.9462965130805969,22515,data/kline_fetched/okx_ENS_USDT_SWAP_15m_41910.csv,2026-01-24 04:00:00+00:00,sl,-2.4673549688777547,0.0042794024524926075
A00462_ENS_USDT_SWAP_LONG_6c75532b266d2f5b489fcc68,ENS_USDT_SWAP,LONG,0.9523419737815857,22514,data/kline_fetched/okx_ENS_USDT_SWAP_15m_41910.csv,2026-01-24 03:45:00+00:00,sl,-2.478330448063141,0.004181209889728623
A00463_ENS_USDT_SWAP_LONG_279fcce5a847ae6de9523b88,ENS_USDT_SWAP,LONG,0.9611974954605103,22513,data/kline_fetched/okx_ENS_USDT_SWAP_15m_41910.csv,2026-01-24 03:30:00+00:00,sl,-2.4848819754641425,0.004124715087801871
A00464_ENS_USDT_SWAP_LONG_351df63442d228cf7b67e9b1,ENS_USDT_SWAP,LONG,0.930249035358429,22512,data/kline_fetched/okx_ENS_USDT_SWAP_15m_41910.csv,2026-01-24 03:15:00+00:00,sl,-2.511744828325251,0.003908197776116868
A00465_GMT_USDT_SWAP_SHORT_291800b67527e98dfe147251,GMT_USDT_SWAP,SHORT,0.9532936811447144,27976,data/kline_fetched/okx_GMT_USDT_SWAP_15m_41908.csv,2026-03-22 01:45:00+00:00,sl,-2.309530598601807,0.006461396737621971
A00466_GMT_USDT_SWAP_SHORT_645e3f6d9f9f3df977c38cd2,GMT_USDT_SWAP,SHORT,0.9455305337905884,27975,data/kline_fetched/okx_GMT_USDT_SWAP_15m_41908.csv,2026-03-22 01:30:00+00:00,sl,-2.2991304391250926,0.006686046414566675
A00467_GMT_USDT_SWAP_SHORT_74b6097364440317d1194c06,GMT_USDT_SWAP,SHORT,0.9423588514328003,27974,data/kline_fetched/okx_GMT_USDT_SWAP_15m_41908.csv,2026-03-22 01:15:00+00:00,sl,-2.292329358922389,0.006841598145915614
A00468_GMT_USDT_SWAP_SHORT_766e4f6e0bfee57e639277f2,GMT_USDT_SWAP,SHORT,0.9486181139945984,27973,data/kline_fetched/okx_GMT_USDT_SWAP_15m_41908.csv,2026-03-22 01:00:00+00:00,sl,-2.286164630885889,0.0069889839069511885
A00469_GMT_USDT_SWAP_SHORT_742dc5fc7617e876005816de,GMT_USDT_SWAP,SHORT,0.9504178166389465,27972,data/kline_fetched/okx_GMT_USDT_SWAP_15m_41908.csv,2026-03-22 00:45:00+00:00,sl,-2.2853444078777914,0.007009073753625363
A00470_GMT_USDT_SWAP_SHORT_e865c85903d1b643caeef82f,GMT_USDT_SWAP,SHORT,0.9395825266838074,27971,data/kline_fetched/okx_GMT_USDT_SWAP_15m_41908.csv,2026-03-22 00:30:00+00:00,timeout,2.2552986799108683,0.0066355411687846425
A00471_GMT_USDT_SWAP_SHORT_52c0b062714cb1bed92c3716,GMT_USDT_SWAP,SHORT,0.9335909485816956,27970,data/kline_fetched/okx_GMT_USDT_SWAP_15m_41908.csv,2026-03-22 00:15:00+00:00,timeout,2.3703947676768378,0.006710964150012843
A00472_GMT_USDT_SWAP_SHORT_892aec8c16dab5755219c63a,GMT_USDT_SWAP,SHORT,0.9440721869468689,27969,data/kline_fetched/okx_GMT_USDT_SWAP_15m_41908.csv,2026-03-22 00:00:00+00:00,timeout,2.110407530196893,0.0066660361701534766
A00489_LQTY_USDT_SWAP_SHORT_f480558343bf50e0dbb8ebb1,LQTY_USDT_SWAP,SHORT,0.9366656541824341,24260,data/kline_fetched/okx_LQTY_USDT_SWAP_15m_41906.csv,2026-02-11 09:15:00+00:00,timeout,1.4177347861445946,0.027019483991500826
A00490_LQTY_USDT_SWAP_SHORT_f13c491bff0c96d72258f833,LQTY_USDT_SWAP,SHORT,0.9185016751289368,24259,data/kline_fetched/okx_LQTY_USDT_SWAP_15m_41906.csv,2026-02-11 09:00:00+00:00,timeout,1.2235655414012911,0.027290994560030733
A00491_LQTY_USDT_SWAP_SHORT_522e1635a05d7cb246f833df,LQTY_USDT_SWAP,SHORT,0.9633032083511353,24258,data/kline_fetched/okx_LQTY_USDT_SWAP_15m_41906.csv,2026-02-11 08:45:00+00:00,timeout,0.5738367347201939,0.02655032630311926
A00492_LQTY_USDT_SWAP_SHORT_6a49426a66270d970becdfb4,LQTY_USDT_SWAP,SHORT,0.9510226249694824,24257,data/kline_fetched/okx_LQTY_USDT_SWAP_15m_41906.csv,2026-02-11 08:30:00+00:00,timeout,1.9248875618824104,0.025527848575819564
