signal_i,signal_time,side,pre_pairwise_cross_count,pre_pairwise_cross_breadth,pre_bandwidth_atr_mean,pre_bandwidth_atr_max,atr_release_ratio,oscillator_score,pre_cross_imbalance,current_alignment,directional_order_entropy,breakout_distance_atr,slope_coherence,signed_mean_slope_atr,dense_start_score,pre_directional_cross_count,pre_opposite_cross_count,training_eligible,passes_dense_l0,passes_dense_l1,passes_dense_l2,passes_dense_l3,selected_profile,selected_gate_pass,outcome_label_included,true_range_atr_ratio,prior_distance_atr,breakout_expansion_atr,v14r_gate_pass
72775,2024-01-31 17:15:00+00:00,long,1.0,1.0,3.034461166019027,3.9837602308885782,1.0155294034692073,0.7159335710125299,-1.0,0.0,0.0,0.3422264685191102,1.0,0.08624335768823144,0.33542474497101915,0.0,1.0,False,False,False,False,False,dense_l1,False,False,0.39313025694463766,0.36569788164723005,-0.023471413128119845,False
73167,2024-02-04 19:15:00+00:00,short,12.0,9.0,0.6403495703487666,0.8451962426219679,1.391170943062116,0.9795360815904198,6.0,12.0,0.0,3.0512149633059495,1.0,0.11157971966028353,0.9349781518532021,8.0,2.0,False,True,True,True,True,dense_l1,True,False,0.85011072903041,3.563591683954443,-0.5123767206484935,False
73291,2024-02-06 02:15:00+00:00,long,2.0,2.0,1.9243512123335795,2.2912188447914965,1.1077802128699783,0.6729046942704556,1.0,7.0,0.9798687566511528,2.030252075100052,0.8333333333333334,0.0826609984088421,0.6669818314956117,1.0,0.0,False,True,True,False,False,dense_l1,True,False,1.0986752165341545,1.7899582609770883,0.24029381412296358,True
73535,2024-02-08 15:15:00+00:00,long,3.0,2.0,3.3709379462081563,4.184305789286292,1.599827337771566,0.430549712741291,0.0,11.0,0.41381685030363385,2.8355811517721006,1.0,0.08193825076225562,0.5801111184217334,0.0,0.0,False,True,False,False,False,dense_l1,False,False,3.9627079653132005,0.9223941241622504,1.9131870276098502,False
73581,2024-02-09 02:45:00+00:00,long,5.0,3.0,1.4566319587263414,1.58328098486845,1.241923473470441,0.5513553089561228,1.0,8.0,0.9182958340544896,3.749060783514557,1.0,0.10409312550573618,0.8256271692462703,2.0,1.0,False,True,True,True,False,dense_l1,True,False,2.410382400235574,2.462635625013609,1.2864251585009479,True
73919,2024-02-12 15:15:00+00:00,long,3.0,3.0,3.179665480540587,3.8240135796263743,1.3466939861769955,1.5757486936535272,2.0,2.0,0.6500224216483541,2.984239177576622,1.0,0.1563436956421323,0.6346042407995467,2.0,0.0,False,False,False,False,False,dense_l1,False,False,1.2319413376386559,3.5835261811940926,-0.5992870036174707,False
74065,2024-02-14 03:45:00+00:00,long,5.0,4.0,2.167828998943428,2.392361306228527,0.8807287011561716,0.1076164775435196,2.0,6.0,1.0,-1.0222103480791502,0.6666666666666666,0.012758657390414463,0.6142653746573633,2.0,0.0,False,False,False,False,False,dense_l1,False,False,0.5331304446618832,-0.7522304341969724,-0.2699799138821778,False
74183,2024-02-15 09:15:00+00:00,long,0.0,0.0,4.119030162801853,4.668565577634613,0.9320947428110623,0.10836549022550972,0.0,12.0,0.0,0.28197197049785905,0.8333333333333334,0.038227748666826954,0.28411547981432866,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.0274911768064205,0.24629296149075008,0.035679009007108964,False
74186,2024-02-15 10:00:00+00:00,long,2.0,2.0,3.8309307557174157,4.668565577634613,0.9261626147982512,0.10722850222778214,-1.0,11.0,0.41381685030363385,1.1787049570307122,0.8333333333333334,0.06687373889386523,0.4262424898052207,0.0,1.0,False,False,False,False,False,dense_l1,False,False,1.0767726467136292,0.7119334010063997,0.46677155602431253,False
74374,2024-02-17 09:00:00+00:00,short,5.0,2.0,3.208702778866027,3.5442036794711935,1.154449577720366,0.14025811742989439,1.0,12.0,0.0,1.6300943052480572,0.8333333333333334,0.07871070185928791,0.7686163448350688,1.0,0.0,False,True,False,False,False,dense_l1,False,False,1.5995656520482944,1.8260610078555546,-0.19596670260749738,False
74676,2024-02-20 12:30:00+00:00,long,6.0,5.0,1.485527373725242,1.961725409696173,1.0194252931072711,0.7886505645590685,1.0,8.0,0.9182958340544896,0.6688535554317753,0.8333333333333334,0.046180461317313154,0.7432191961801708,3.0,2.0,False,True,True,True,False,dense_l1,True,False,1.2375691009827527,1.3893045783863254,-0.7204510229545501,False
74705,2024-02-20 19:45:00+00:00,long,15.0,10.0,0.647873092637836,0.9866070123170126,0.9707893902407673,0.8181567042646821,-4.0,8.0,0.9182958340544896,2.617731726376096,1.0,0.06766590361169228,0.7784849636925628,4.0,8.0,False,False,False,False,False,dense_l1,False,False,1.600172819812751,1.5130235106054475,1.1047082157706487,False
74883,2024-02-22 16:15:00+00:00,long,1.0,1.0,2.5425805459340216,3.5522570089985157,1.0104187043025439,0.4706765276508203,0.0,12.0,0.0,-0.426670991935612,0.8333333333333334,0.0186722987749425,0.37522015849406853,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.4563616606574636,0.5228043777256683,-0.9494753696612803,False
75007,2024-02-23 23:15:00+00:00,short,5.0,4.0,1.927450248636443,2.0198907530436943,1.0882482425367876,0.4083873915185701,0.0,11.0,0.41381685030363385,1.107555264044245,1.0,0.08121426983916803,0.7774153993394086,2.0,2.0,False,True,True,True,True,dense_l1,True,False,1.962742370207436,2.6730004889018155,-1.5654452248575705,False
75265,2024-02-26 15:45:00+00:00,long,5.0,4.0,2.005365586703286,2.4539788546377452,1.2395809253847383,1.2959167601250532,2.0,10.0,0.6500224216483541,3.6493204497100002,1.0,0.11722084490752589,0.8225813174977112,3.0,1.0,False,True,True,True,False,dense_l1,True,False,2.7131323933048925,1.6373353618154964,2.011985087894504,True
75412,2024-02-28 04:30:00+00:00,long,2.0,2.0,2.387891628844884,2.493875430084687,1.0111749621897148,0.2009401999573739,1.0,12.0,0.0,1.323725443833407,1.0,0.06851310292373369,0.6765735503666712,1.0,0.0,False,True,True,True,False,dense_l1,True,False,1.050117962278285,1.7807812682685682,-0.45705582443516124,False
75488,2024-02-28 23:30:00+00:00,long,5.0,4.0,1.2155632333076472,1.4262649545991777,0.8491574489194683,0.9648063876121791,-2.0,9.0,0.8112781244591328,1.3360457020688787,1.0,0.07405198948874181,0.7279906427424025,1.0,3.0,False,False,False,False,False,dense_l1,False,False,0.567866964732468,1.1823021716381996,0.15374353043067912,False
75659,2024-03-01 18:15:00+00:00,long,3.0,3.0,1.020649414301683,1.2721740699370239,0.9236535756294997,0.18994119160256784,3.0,12.0,0.0,0.8272994421484061,0.6666666666666666,0.016134070109561048,0.7572807432833965,3.0,0.0,False,True,True,False,False,dense_l1,True,False,0.9669654449788968,0.12546362250666807,0.701835819641738,False
75907,2024-03-04 08:15:00+00:00,long,4.0,3.0,2.511177026124779,2.7405597840188776,1.162318815136971,0.4150425618363673,-1.0,11.0,0.41381685030363385,2.3553289611354886,1.0,0.07181348714043911,0.7257971801951275,1.0,2.0,False,True,True,False,False,dense_l1,True,False,1.6370199491216253,2.312455301473611,0.04287365966187773,True
76854,2024-03-14 05:00:00+00:00,short,6.0,3.0,1.1088923137971158,1.2887858625971316,1.1171698577465252,0.36055973744595987,0.0,12.0,0.0,2.139388608770973,0.8333333333333334,0.07278017896960833,0.8278229658499134,2.0,2.0,False,True,True,True,True,dense_l1,True,False,1.2060696421519335,1.6486014656496857,0.49078714312128735,True
76942,2024-03-15 03:00:00+00:00,short,5.0,4.0,2.4339567926102066,3.472726142849602,1.2573033596634942,2.094459465070289,-1.0,11.0,0.41381685030363385,2.9161544028283948,1.0,0.1422165393043406,0.7541277004618621,1.0,2.0,False,True,True,False,False,dense_l1,True,False,1.1928501697253118,3.3328139696342927,-0.4166595668058979,False
77015,2024-03-15 21:15:00+00:00,short,5.0,3.0,2.1991730617641645,2.9836276565360373,0.9801405038893227,2.0637746786066526,0.0,11.0,0.41381685030363385,1.31073845459065,1.0,0.07251565240361964,0.738104253458042,1.0,1.0,False,True,True,True,False,dense_l1,True,False,0.45027494615231617,1.1943611162701457,0.11637733832050423,False
77070,2024-03-16 11:00:00+00:00,short,4.0,3.0,1.9735214461827837,2.0486309230037496,1.038567072362718,0.3577637583730407,1.0,6.0,1.0,0.9363623643356674,0.6666666666666666,0.03601002020714796,0.6864372772997182,2.0,1.0,False,True,True,False,False,dense_l1,True,False,1.4138430945588802,0.4138695845570976,0.5224927797785699,True
77224,2024-03-18 01:30:00+00:00,short,3.0,3.0,3.105281284502332,3.627144502311159,1.0666858409405127,1.3918030116424067,-2.0,0.0,0.0,-0.5884344366583882,0.8333333333333334,0.05519022482718186,0.37166680621588133,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.650147852820744,-0.3635820349611912,-0.22485240169719706,False
77251,2024-03-18 08:15:00+00:00,short,5.0,5.0,1.8643146744385277,1.982050019387197,1.132444309692018,0.32251202415058666,-5.0,2.0,0.6500224216483541,1.0975748196903188,0.8333333333333334,0.023341185138875998,0.585429663615434,0.0,5.0,False,False,False,False,False,dense_l1,False,False,2.9338910557398563,-0.7652310433433372,1.862805863033656,False
77403,2024-03-19 22:15:00+00:00,short,2.0,2.0,2.898883185822584,3.0365686882212213,1.0156621661946659,1.5372267142594278,-1.0,10.0,0.6500224216483541,1.8736394535372691,1.0,0.08255461977543276,0.5082803183803172,0.0,1.0,False,True,True,False,False,dense_l1,True,False,1.0761355822065393,1.1346216709254129,0.7390177826118562,True
77620,2024-03-22 04:30:00+00:00,long,8.0,6.0,1.5139326480232427,1.5819260954814172,0.9255232554333933,0.2907528355589235,2.0,8.0,0.9182958340544896,-0.25041537979511014,0.8333333333333334,0.027355822556433002,0.6608396072577856,4.0,2.0,False,False,False,False,False,dense_l1,False,False,0.5602576294241556,0.060142986731057786,-0.3105583665261679,False
78086,2024-03-27 01:00:00+00:00,long,2.0,2.0,2.016699682840884,2.2785753629491703,1.0354219746412752,0.16066339915076866,2.0,4.0,0.9182958340544896,0.8050301384564909,0.6666666666666666,0.05936323382247655,0.5936763078325251,2.0,0.0,False,False,False,False,False,dense_l1,False,False,1.1940651667314994,0.3322257517151572,0.4728043867413336,False
78385,2024-03-30 03:45:00+00:00,short,3.0,3.0,3.0539937825066623,3.3898821691330383,0.9968656323031668,0.3211815630989949,-1.0,11.0,0.41381685030363385,1.7261345426880752,1.0,0.09829380582181631,0.5784026056126719,0.0,1.0,False,True,False,False,False,dense_l1,False,False,0.8451307389266351,1.6847544612354375,0.04138008145263772,False
78666,2024-04-02 02:00:00+00:00,short,2.0,2.0,4.146885179877499,4.9734457215744,0.9947402749897877,0.20589148884696548,-1.0,11.0,0.41381685030363385,0.7368941022944678,1.0,0.042608832998212144,0.4216420219243702,0.0,1.0,False,False,False,False,False,dense_l1,False,False,1.0342237301247093,0.06165349901812248,0.6752406032763454,False
79223,2024-04-07 21:15:00+00:00,long,4.0,4.0,1.4599422939632711,1.8461073156020367,0.9720465740139139,0.6740807256173623,0.0,10.0,0.6500224216483541,1.265671274385288,1.0,0.0493179622208349,0.758126276871658,1.0,1.0,False,True,True,True,True,dense_l1,True,False,1.3406542916574884,1.0922295226632943,0.17344175172199372,True
79476,2024-04-10 12:30:00+00:00,short,1.0,1.0,2.1459139439431705,2.8921219077524505,1.3937734562236326,0.15615138438398585,1.0,11.0,0.41381685030363385,2.978918152317167,1.0,0.06357826427517375,0.6452001270088688,1.0,0.0,False,True,False,False,False,dense_l1,False,False,6.3272959120484815,-0.03385921001352133,3.0127773623306884,False
79657,2024-04-12 09:45:00+00:00,short,1.0,1.0,1.522145002011159,1.9072050818081627,0.9936991786185007,0.329614223375805,1.0,8.0,0.9182958340544896,0.6482273462641319,0.8333333333333334,0.05133016192469025,0.6026294519030413,1.0,0.0,False,True,False,False,False,dense_l1,False,False,0.7134296569781986,0.8494977319978828,-0.2012703857337509,False
80044,2024-04-16 10:30:00+00:00,short,1.0,1.0,3.1808973641953955,3.433871585235693,1.1820452652022926,0.5380627109694925,0.0,12.0,0.0,1.4148673591531677,1.0,0.05087726335817173,0.45518677702450333,0.0,0.0,False,True,False,False,False,dense_l1,False,False,1.7570063360198716,2.4184612392430584,-1.0035938800898907,False
80221,2024-04-18 06:45:00+00:00,short,4.0,3.0,2.300226332675502,2.5216475510523204,1.0273142055546725,1.8600355134320619,-1.0,10.0,0.6500224216483541,1.3448026712314975,0.8333333333333334,0.07300775634145105,0.6978002132057723,1.0,2.0,False,True,True,False,False,dense_l1,True,False,0.7562794967624135,2.0752347017006043,-0.7304320304691068,False
80296,2024-04-19 01:30:00+00:00,short,3.0,3.0,2.8626502320937433,3.1919128251586315,1.474960133087551,0.8388350658637395,1.0,2.0,0.6500224216483541,3.983807730260762,1.0,0.10792376689300644,0.6544176938274744,1.0,0.0,False,False,False,False,False,dense_l1,False,False,5.572379149401894,0.8327440160242596,3.1510637142365026,False
80320,2024-04-19 07:30:00+00:00,long,1.0,1.0,1.8744271013897509,2.4200712264547724,1.0787128571059679,1.4410041983659552,1.0,5.0,0.9798687566511528,1.7433821817808193,1.0,0.10980831042881693,0.6034805234192815,1.0,0.0,False,False,False,False,False,dense_l1,False,False,0.6297369369470642,1.5156835128705364,0.2276986689102829,False
80377,2024-04-19 21:45:00+00:00,long,2.0,2.0,1.4443338381001165,1.8677622524204516,0.9069527859352979,0.1617717074983055,-2.0,10.0,0.6500224216483541,0.7238671937369402,1.0,0.05534740170288214,0.565199300652101,0.0,2.0,False,False,False,False,False,dense_l1,False,False,0.555128281816269,0.48687016145006173,0.23699703228687846,False
80670,2024-04-22 23:00:00+00:00,long,4.0,3.0,1.6956082197780102,1.8674347199927694,1.0352432799726965,0.3999947449086689,2.0,11.0,0.41381685030363385,1.7060597301342273,1.0,0.06235844302803639,0.8343386089854643,2.0,0.0,False,True,True,True,True,dense_l1,True,False,0.9861734012347828,1.8047482974873355,-0.09868856735310816,False
80901,2024-04-25 08:45:00+00:00,short,7.0,3.0,3.761478217566795,4.002309673572376,1.0750283673348462,0.5602919932917602,-1.0,11.0,0.41381685030363385,0.5262939539269794,1.0,0.0629091477251447,0.6367823444596937,2.0,3.0,False,False,False,False,False,dense_l1,False,False,1.1157275031546146,1.2028512074835345,-0.676557253556555,False
81470,2024-05-01 07:00:00+00:00,short,2.0,1.0,4.098010023387485,4.45701553696955,1.401687003250423,1.3479197345075846,0.0,11.0,0.41381685030363385,3.5899138119936165,1.0,0.10598060519732833,0.4895833333333333,0.0,0.0,False,False,False,False,False,dense_l1,False,False,6.155812086295325,2.081365095999681,1.5085487159939355,False
81772,2024-05-04 10:30:00+00:00,long,0.0,0.0,6.095854105119134,6.441128657738291,1.1060412732568496,0.15338917409920197,0.0,12.0,0.0,2.4920762895826543,1.0,0.07354046752574106,0.34378174114997095,0.0,0.0,False,False,False,False,False,dense_l1,False,False,3.1826743381383564,0.2899330660002164,2.202143223582438,False
81926,2024-05-06 01:00:00+00:00,long,3.0,3.0,1.943518762242362,2.1269888759951607,1.0529401585141496,0.42836849694838813,-2.0,11.0,0.41381685030363385,1.8577128910841736,1.0,0.057983889197621485,0.631375241209535,0.0,2.0,False,False,False,False,False,dense_l1,False,False,1.3099666707674622,0.7049837903473953,1.1527291007367784,False
81945,2024-05-06 05:45:00+00:00,long,6.0,3.0,1.580034358069084,1.7730131282529094,1.088438702072879,0.5696824457310775,1.0,12.0,0.0,2.8950721006794,1.0,0.08927031078989446,0.8271103440632537,3.0,2.0,False,True,True,True,True,dense_l1,True,False,1.5682815268785042,2.169761350340124,0.725310750339276,True
82032,2024-05-07 03:30:00+00:00,short,2.0,2.0,3.924360248084508,4.369018015747159,1.2991546429917253,0.1970498340821374,0.0,12.0,0.0,1.4834446829037826,1.0,0.08074211572348482,0.49269130682189627,0.0,0.0,False,False,False,False,False,dense_l1,False,False,2.5507696106896947,2.866992627750726,-1.3835479448469432,False
82180,2024-05-08 16:30:00+00:00,short,0.0,0.0,2.145500690593957,2.9342031472680583,0.9517959053910571,0.26212387245261487,0.0,12.0,0.0,0.07589846735978076,0.8333333333333334,0.009146431777166971,0.38492417024929304,0.0,0.0,False,False,False,False,False,dense_l1,False,False,0.5431486789938945,-0.09962845961408263,0.1755269269738634,False
82195,2024-05-08 20:15:00+00:00,short,4.0,3.0,1.5429977378151143,1.6566113135161473,1.2863468331410286,0.7697327259970718,-1.0,11.0,0.41381685030363385,2.6598414182716197,1.0,0.06755185169963064,0.7895325486988245,1.0,2.0,False,True,True,False,False,dense_l1,True,False,4.1158704259467775,1.3855486374643777,1.274292780807242,True
82582,2024-05-12 21:00:00+00:00,short,0.0,0.0,1.3126513857228066,1.4376028537391587,0.8659187869385075,0.608172155879447,0.0,1.0,0.41381685030363374,0.16914273624877418,0.8333333333333334,0.03738431465304971,0.32662429550962246,0.0,0.0,False,False,False,False,False,dense_l1,False,False,0.7325882875034067,0.19945680059240126,-0.030314064343627073,False
82601,2024-05-13 01:45:00+00:00,short,6.0,4.0,0.8617328372163437,0.991186156601221,1.2331143772411972,0.7072914946779566,2.0,3.0,0.8112781244591328,0.9723305603492416,1.0,0.04977462955281833,0.7897508411444899,3.0,1.0,False,False,False,False,False,dense_l1,False,False,1.7188000251955255,1.743757034726877,-0.7714264743776353,False
83330,2024-05-20 16:00:00+00:00,long,11.0,8.0,0.7108639360466409,0.9500623685235206,1.0844785064280404,0.906634859409233,-1.0,10.0,0.6500224216483541,1.2302356089627042,1.0,0.054019320680436904,0.8185050682739615,4.0,5.0,False,True,True,False,False,dense_l1,True,False,1.8896638551758953,1.626753767430677,-0.39651815846797267,False
83944,2024-05-27 01:30:00+00:00,long,0.0,0.0,3.97506952149128,4.443619999470984,1.1026614822324639,0.10597077428930639,0.0,12.0,0.0,1.7116726213991067,0.8333333333333334,0.03732322350320257,0.3117593595284524,0.0,0.0,False,False,False,False,False,dense_l1,False,False,2.745746222631992,0.4244440384228295,1.2872285829762773,False
84074,2024-05-28 10:00:00+00:00,long,2.0,2.0,3.2525481319489624,3.758586364645515,1.152468091121134,0.6365536335041155,-1.0,0.0,0.0,1.2063287275814507,0.6666666666666666,0.062166599628346496,0.36980967242525026,0.0,1.0,False,False,False,False,False,dense_l1,False,False,3.2943212960939614,-1.1485105484443685,2.354839276025819,False
84163,2024-05-29 08:15:00+00:00,short,10.0,6.0,1.0519129450767928,1.2079364138362256,1.2187863391152272,1.2924632205101017,1.0,10.0,0.6500224216483541,2.3503730104291627,1.0,0.09865488036932396,0.857025852274639,5.0,4.0,False,True,True,True,True,dense_l1,True,False,1.5026688865384654,3.250750724200675,-0.9003777137715123,False
84254,2024-05-30 07:00:00+00:00,short,1.0,1.0,2.5470088763094787,2.8602045839552552,1.1865429159183034,1.1680999182992118,0.0,10.0,0.6500224216483541,1.7351831789035952,1.0,0.07411839423819554,0.48919993890843133,0.0,0.0,False,True,False,False,False,dense_l1,False,False,1.4348429986538789,1.9104455341953759,-0.1752623552917807,False
84610,2024-06-03 00:00:00+00:00,short,1.0,1.0,2.225614940782943,2.434895680489945,0.9527017440234917,0.2896808677138869,0.0,12.0,0.0,0.02912605051436675,0.8333333333333334,0.0055827799184733,0.4403312844871158,0.0,0.0,False,True,False,False,False,dense_l1,False,False,0.9452119266361543,0.1524216091119508,-0.12329555859758404,False
84868,2024-06-05 16:30:00+00:00,long,8.0,6.0,0.644211544274392,0.9116660117920666,0.9875628958519931,0.3278607780291953,2.0,12.0,0.0,-0.23257944223492352,0.8333333333333334,0.02153919915248803,0.762922147096696,4.0,2.0,False,False,False,False,False,dense_l1,False,False,1.0117043566370738,0.4509908719289296,-0.6835703141638532,False
85138,2024-06-08 12:00:00+00:00,short,1.0,1.0,7.90413206346355,9.004843928636694,1.106144514223841,0.44843156434434045,0.0,10.0,0.6500224216483541,0.5610638774351387,1.0,0.07602387837545994,0.3870166709988043,0.0,0.0,False,False,False,False,False,dense_l1,False,False,1.3928841337187834,0.8951728988284456,-0.3341090213933069,False
85364,2024-06-10 20:30:00+00:00,short,6.0,5.0,0.8894881343780582,0.9620378906949254,1.0677192560788982,1.5614966717745997,1.0,8.0,0.9182958340544896,0.4138843171589348,1.0,0.06573669670635525,0.8106568941385046,3.0,2.0,False,True,True,True,False,dense_l1,True,False,0.8289288561684638,0.9682254408138845,-0.5543411236549497,False
86826,2024-06-26 02:00:00+00:00,long,2.0,2.0,3.388390769772149,4.297662385175899,1.0864485157212995,0.3471829608756097,0.0,12.0,0.0,1.5445849550609834,1.0,0.06627620018648911,0.49940578258724944,0.0,0.0,False,True,False,False,False,dense_l1,False,False,1.0385118293709965,1.4390891702641997,0.10549578479678368,False
86917,2024-06-27 00:45:00+00:00,short,7.0,6.0,1.1169656142907558,1.2656097904986527,0.9331516156324373,0.3940290319534862,-2.0,8.0,0.9182958340544896,0.0874245905481908,1.0,0.03972704227688436,0.7258239904724488,2.0,4.0,False,False,False,False,False,dense_l1,False,False,0.6776290723289271,0.04697713416905322,0.040447456379137575,False
87059,2024-06-28 12:15:00+00:00,long,4.0,4.0,1.8343777359954012,1.997556051377649,1.040365262284446,0.34964053899362896,0.0,9.0,0.8112781244591328,2.0039023295041365,1.0,0.06537660919905776,0.7450188444816432,1.0,1.0,False,True,True,True,True,dense_l1,True,False,1.9176502648480558,0.7282959333661898,1.2756063961379467,True
87166,2024-06-29 15:00:00+00:00,short,7.0,3.0,2.468803442661811,3.1757252179580693,1.0736323527371503,0.2589622770196372,1.0,9.0,0.8112781244591328,0.9853718234177327,0.8333333333333334,0.05091476254894536,0.7036098998752408,3.0,2.0,False,True,True,True,False,dense_l1,True,False,1.247182593775977,0.6112638207875204,0.37410800263021227,True
87592,2024-07-04 01:30:00+00:00,short,0.0,0.0,4.673018765530657,5.203034484899885,1.4239331463122702,2.2040825476975727,0.0,12.0,0.0,2.2081571125718926,1.0,0.059683140801301604,0.3498019630008135,0.0,0.0,False,False,False,False,False,dense_l1,False,False,4.488067863609474,0.19008545954081427,2.0180716530310785,False
87680,2024-07-04 23:30:00+00:00,short,3.0,2.0,5.014260169159632,5.81513355100463,1.245819192788888,1.5427185109566397,0.0,12.0,0.0,3.4629097165799405,1.0,0.12371643865790481,0.625,1.0,1.0,False,False,False,False,False,dense_l1,False,False,3.4910610635509935,2.5740352676549403,0.8888744489250002,False
88057,2024-07-08 21:45:00+00:00,long,5.0,4.0,1.1761089176333626,1.5316685849111635,0.967316670702377,0.2315389851213001,0.0,10.0,0.6500224216483541,0.8731865641103032,1.0,0.061225293806859454,0.782568897741115,2.0,2.0,False,True,True,True,True,dense_l1,True,False,0.8075058482394336,0.2652930724512108,0.6078934916590923,False
88176,2024-07-10 03:30:00+00:00,long,6.0,5.0,0.923207260517334,1.237030462859372,0.8941648355528815,0.269252485348678,-1.0,8.0,0.9182958340544896,0.9572835944675204,0.8333333333333334,0.04297076323665667,0.7317861954623814,2.0,3.0,False,True,True,False,False,dense_l1,True,False,0.4222686054749249,0.8397712553442029,0.11751233912331749,False
88478,2024-07-13 07:00:00+00:00,long,4.0,3.0,3.0192738139133746,3.40760500883183,0.98518477176254,0.36358068805410765,-1.0,11.0,0.41381685030363385,1.354399647217263,1.0,0.05634109296391101,0.6566936903207554,1.0,2.0,False,True,False,False,False,dense_l1,False,False,0.6934246133677826,0.926648603094052,0.4277510441232111,False
88631,2024-07-14 21:15:00+00:00,long,3.0,2.0,2.29811269079732,2.487841196976282,1.3891732803977943,0.7840911961883646,1.0,11.0,0.41381685030363385,3.610348101766856,1.0,0.09115542333620763,0.7779234297436306,1.0,0.0,False,True,True,True,False,dense_l1,True,False,4.523937853990003,1.7792612988773326,1.8310868028895233,True
88802,2024-07-16 16:00:00+00:00,long,7.0,5.0,1.9458404071265127,2.4228308644274805,1.1448661032898164,0.8671077230076744,3.0,11.0,0.41381685030363385,2.1723663299764353,0.8333333333333334,0.09244504160224148,0.8192151208616945,4.0,1.0,False,True,True,True,True,dense_l1,True,False,1.7350411450353078,2.5468939880469157,-0.3745276580704804,False
89060,2024-07-19 08:30:00+00:00,short,9.0,6.0,0.8892014795750561,1.1265482833083282,1.1729091805462575,1.3272179449326271,0.0,10.0,0.6500224216483541,1.0822214378774393,1.0,0.07290031567400673,0.8399213309498326,4.0,4.0,False,True,True,True,True,dense_l1,True,False,1.3769094824748243,2.0596707846710283,-0.977449346793589,False
89182,2024-07-20 15:00:00+00:00,long,5.0,1.0,2.623436654658986,3.5977257231662936,1.0480248691798189,0.16037328962037345,1.0,9.0,0.8112781244591328,0.6037928400231506,0.8333333333333334,0.058849757879927155,0.6949035269014479,3.0,2.0,False,True,True,False,False,dense_l1,True,False,0.6184543500877554,0.4210963658648798,0.18269647415827078,False
89402,2024-07-22 22:00:00+00:00,short,4.0,3.0,2.027933453983614,2.860931786709488,1.1518571525594563,0.6603582961133222,0.0,12.0,0.0,1.5197224843088986,0.8333333333333334,0.03598734320095676,0.7528072620473705,1.0,1.0,False,True,True,True,False,dense_l1,True,False,1.7911411398073942,0.8302701121618568,0.6894523721470418,True
89432,2024-07-23 05:30:00+00:00,short,7.0,5.0,1.5655253980565,1.8675973780880477,1.0778362366240735,1.1838339048057744,-2.0,10.0,0.6500224216483541,1.8511514044382802,1.0,0.06449427441519334,0.7567088294368094,2.0,4.0,False,False,False,False,False,dense_l1,False,False,0.9139969632809819,1.821867288338112,0.029284116100168234,False
89515,2024-07-24 02:15:00+00:00,short,12.0,9.0,0.35646945516377854,0.4060554286880172,0.9585925368228566,0.813002865736943,3.0,10.0,0.6500224216483541,1.8652655675093672,1.0,0.08776184975025351,0.8660640202368649,7.0,4.0,False,True,True,True,True,dense_l1,True,False,0.5519908370339799,1.806522806990956,0.05874276051841121,False
89823,2024-07-27 07:15:00+00:00,long,5.0,4.0,1.3908535586653585,1.4421910785797232,1.0217425568407073,0.2615210478852439,-1.0,9.0,0.8112781244591328,1.708704639565645,1.0,0.0928940470156714,0.7661943731412368,1.0,2.0,False,True,True,False,False,dense_l1,True,False,1.6459025086707244,1.1504561717820474,0.5582484677835975,True
89985,2024-07-28 23:45:00+00:00,long,3.0,3.0,1.664520028632163,2.0014809494338355,0.9801556086621359,0.33253918131924426,2.0,12.0,0.0,0.5153366380144419,0.8333333333333334,0.03313670926966094,0.7469105886908199,2.0,0.0,False,True,True,True,True,dense_l1,True,False,0.4420950958369854,0.8069430350635516,-0.29160639704910973,False
90110,2024-07-30 07:00:00+00:00,long,4.0,2.0,1.5139328117498427,1.860607285693009,0.9582094261579087,0.11541985194822009,0.0,3.0,0.8112781244591328,0.3373533487169394,1.0,0.04988017952822196,0.6800245343079467,2.0,2.0,False,False,False,False,False,dense_l1,False,False,1.1027395483963298,-0.5672690613377771,0.9046224100547164,False
90844,2024-08-06 22:30:00+00:00,short,3.0,3.0,1.2011784737913502,1.7560797028824031,1.0536805921625134,0.11201881472434914,2.0,2.0,0.6500224216483541,0.4228920654783977,1.0,0.03437201472134591,0.694379780447608,2.0,0.0,False,False,False,False,False,dense_l1,False,False,0.8977385626707483,0.7698211045212825,-0.3469290390428848,False
91691,2024-08-15 18:15:00+00:00,short,8.0,6.0,1.2215635354856789,1.4120549174503874,1.3272369961299268,1.2778649786231233,0.0,10.0,0.6500224216483541,3.8609500152547263,1.0,0.14234957276792656,0.8403189456988118,3.0,3.0,False,True,True,True,True,dense_l1,True,False,1.1543340347116369,4.109444506958933,-0.24849449170420712,False
91806,2024-08-16 23:00:00+00:00,short,5.0,5.0,1.0839121836813483,1.5525666383566938,0.8986840354678836,0.6956200536019445,-2.0,3.0,0.8112781244591328,0.4136900732545289,1.0,0.039129241595311066,0.659630645058842,1.0,3.0,False,False,False,False,False,dense_l1,False,False,0.9351135103803804,-0.26670452921711624,0.6803946024716452,False
