bar,arm_id,feature,operator,quantile,threshold,kind,events,retention,2023H1_events,2023H2_events,2023H1_net_bp,2023H2_net_bp,2023H1_improvement_bp,2023H2_improvement_bp,stable_improvement_bp,combined_net_bp,eligible
5m,secondary_score__le_q25,secondary_score,<=,0.25,0.5955429910015817,continuous,66,0.22525597269624573,45,21,-25.917346628722512,-12.456509762034894,-4.849204404074587,3.5948996988436477,,-21.634353080231,False
5m,secondary_score__le_q50,secondary_score,<=,0.5,0.6864615939989558,continuous,135,0.46075085324232085,90,45,-19.051789010636785,-11.225199160948696,2.01635321401114,4.826210299929846,2.01635321401114,-16.442925727407424,True
5m,secondary_score__ge_q50,secondary_score,>=,0.5,0.6864615939989558,continuous,158,0.5392491467576792,90,68,-23.08449543865906,-19.245225100538004,-2.0163532140111364,-3.193815639659462,-3.193815639659462,-21.432151242505693,True
5m,secondary_score__ge_q75,secondary_score,>=,0.75,0.7756675926549628,continuous,79,0.2696245733788396,45,34,-19.903421984583236,-17.022237579212888,1.164720240064689,-0.9708281183343459,-0.9708281183343459,-18.663418569613718,True
5m,k1_body_ratio__le_q25,k1_body_ratio,<=,0.25,0.5455995331069632,continuous,58,0.19795221843003413,45,13,-18.12614257834481,3.9875130814366675,2.941999646303117,20.03892254231521,,-13.169633551152405,False
5m,k1_body_ratio__le_q50,k1_body_ratio,<=,0.5,0.7064631252818889,continuous,129,0.4402730375426621,90,39,-19.209369916758163,-16.163549113144008,1.8587723078897618,-0.11213965226546563,-0.11213965226546563,-18.288540371479467,True
5m,k1_body_ratio__ge_q50,k1_body_ratio,>=,0.5,0.7064631252818889,continuous,164,0.5597269624573379,90,74,-22.926914532537683,-15.99230883333323,-1.8587723078897582,0.059100627545312534,-1.8587723078897582,-19.79788513167714,True
5m,k1_body_ratio__ge_q75,k1_body_ratio,>=,0.75,0.8435208516179624,continuous,79,0.2696245733788396,45,34,-24.327943682155702,-18.343759657181106,-3.259801457507777,-2.2923501963025643,-3.259801457507777,-21.75247207647043,True
5m,k1_range_atr__le_q25,k1_range_atr,<=,0.25,0.9327863912516668,continuous,78,0.26621160409556316,45,33,-30.260232216015407,-16.586669589015983,-9.192089991367482,-0.5352601281374412,-9.192089991367482,-24.475263412284885,True
5m,k1_range_atr__le_q50,k1_range_atr,<=,0.5,1.2837404428871246,continuous,151,0.515358361774744,90,61,-26.98178988348607,-10.670453301191065,-5.913647658838144,5.380956159687477,-5.913647658838144,-20.392441992625173,True
5m,k1_range_atr__ge_q50,k1_range_atr,>=,0.5,1.2837404428871246,continuous,142,0.48464163822525597,90,52,-15.154494565809783,-22.36368495589655,5.913647658838142,-6.312275495018007,-6.312275495018007,-17.79447977908099,True
5m,k1_range_atr__ge_q75,k1_range_atr,>=,0.75,1.8485027358117194,continuous,72,0.24573378839590443,45,27,-19.047939950198533,-21.50822364824197,2.0202022744493924,-5.4568141873634275,-5.4568141873634275,-19.970546336964823,True
5m,k1_close_location__le_q25,k1_close_location,<=,0.25,0.7108928856907785,continuous,65,0.22184300341296928,45,20,-19.156828512571394,-17.848523975911114,1.911313712076531,-1.7971145150325718,,-18.75427327052208,False
5m,k1_close_location__le_q50,k1_close_location,<=,0.5,0.8528071635835293,continuous,143,0.4880546075085324,90,53,-19.338565445729436,-14.72509174948303,1.7295767789184886,1.3263177113955127,1.3263177113955127,-17.628676593274474,True
5m,k1_close_location__ge_q50,k1_close_location,>=,0.5,0.8528071635835293,continuous,150,0.5119453924914675,90,60,-22.797719003566414,-17.22299010594458,-1.7295767789184886,-1.1715806450660367,-1.7295767789184886,-20.567827444517683,True
5m,k1_close_location__ge_q75,k1_close_location,>=,0.75,0.9490088236556296,continuous,81,0.2764505119453925,45,36,-24.71830644292691,-14.24458540561719,-3.6501642182789844,1.8068240552613517,-3.6501642182789844,-20.063319315233702,True
5m,k1_cross_depth_atr__le_q25,k1_cross_depth_atr,<=,0.25,0.07136686474718346,continuous,60,0.20477815699658702,45,15,-23.703900659152705,-4.892395079294346,-2.6357584345047798,11.159014381584196,,-19.001024264188114,False
5m,k1_cross_depth_atr__le_q50,k1_cross_depth_atr,<=,0.5,0.20984745460912702,continuous,137,0.46757679180887374,90,47,-21.524260650822573,-9.134366707503997,-0.4561184261746476,6.917042753374545,-0.4561184261746476,-17.273713093625688,True
5m,k1_cross_depth_atr__ge_q50,k1_cross_depth_atr,>=,0.5,0.20984745460912702,continuous,156,0.5324232081911263,90,66,-20.612023798473277,-20.97718233070587,0.4561184261746476,-4.925772869827327,-4.925772869827327,-20.766513946725528,True
5m,k1_cross_depth_atr__ge_q75,k1_cross_depth_atr,>=,0.75,0.3611899270541787,continuous,71,0.24232081911262798,45,26,-20.473943861193,-20.18905182490344,0.5941983634549253,-4.137642364024899,,-20.369617200016542,False
5m,k2_wick_share__le_q25,k2_wick_share,<=,0.25,0.23472996472707755,continuous,71,0.24232081911262798,45,26,-22.273177948366975,-4.949681230574958,-1.2050357237190497,11.101728230303584,,-15.929362248893844,False
5m,k2_wick_share__le_q50,k2_wick_share,<=,0.5,0.42874888971847386,continuous,139,0.47440273037542663,90,49,-21.275580472594484,-10.344470590996607,-0.20743824794655907,5.7069388698819346,-0.20743824794655907,-17.422167636635525,True
5m,k2_wick_share__ge_q50,k2_wick_share,>=,0.5,0.42874888971847386,continuous,154,0.5255972696245734,90,64,-20.860703976701366,-20.4207845331319,0.20743824794655907,-4.369375072253359,-4.369375072253359,-20.677880311841324,True
5m,k2_wick_share__ge_q75,k2_wick_share,>=,0.75,0.6321051634362909,continuous,81,0.2764505119453925,45,36,-21.31947865621249,-27.24963127621517,-0.25133643156456387,-11.198221815336627,-11.198221815336627,-23.955102042880345,True
5m,k2_body_ratio__le_q25,k2_body_ratio,<=,0.25,0.2449800024739058,continuous,80,0.27303754266211605,45,35,-14.113600333251336,-23.572655840096807,6.954541891396589,-7.521246379218265,-7.521246379218265,-18.251937117496226,True
5m,k2_body_ratio__le_q50,k2_body_ratio,<=,0.5,0.4823760691621539,continuous,154,0.5255972696245734,90,64,-18.53065356677505,-18.69291464544797,2.537488657872874,-2.6415051845694286,-2.6415051845694286,-18.598086742327435,True
5m,k2_body_ratio__ge_q50,k2_body_ratio,>=,0.5,0.4823760691621539,continuous,139,0.47440273037542663,90,49,-23.605630882520806,-12.601280240216433,-2.5374886578728812,3.4501292206621095,-2.5374886578728812,-19.726399361132934,True
5m,k2_body_ratio__ge_q75,k2_body_ratio,>=,0.75,0.6138768227474551,continuous,76,0.2593856655290102,45,31,-22.285638811272293,-10.451374307178671,-1.2174965866243674,5.600035153699871,-1.2174965866243674,-17.45850460565516,True
5m,k2_rejection_close_location__le_q25,k2_rejection_close_location,<=,0.25,0.7086849219235911,continuous,64,0.21843003412969283,45,19,-16.427640168259195,-22.051374141808285,4.64050205638873,-5.999964680929743,,-18.097186191656583,False
5m,k2_rejection_close_location__le_q50,k2_rejection_close_location,<=,0.5,0.8704883581956686,continuous,130,0.44368600682593856,90,40,-21.90825890110856,-14.936906448361801,-0.8401166764606351,1.1145030125167406,-0.8401166764606351,-19.76322737718648,True
5m,k2_rejection_close_location__ge_q50,k2_rejection_close_location,>=,0.5,0.8704883581956686,continuous,163,0.5563139931740614,90,73,-20.228025548187286,-16.662096043079497,0.8401166764606387,-0.6106865822009553,-0.6106865822009553,-18.631014174734105,True
5m,k2_rejection_close_location__ge_q75,k2_rejection_close_location,>=,0.75,0.9458753455846143,continuous,87,0.29692832764505117,45,42,-20.59889202658181,-16.653289605098053,0.46925019806611346,-0.6018801442195105,-0.6018801442195105,-18.69411844379655,True
5m,k2_touch_depth_atr__le_q25,k2_touch_depth_atr,<=,0.25,0.09807933720982177,continuous,77,0.2627986348122867,45,32,-26.698622534248194,-10.995648449310341,-5.630480309600269,5.055761011568201,-5.630480309600269,-20.172711226222077,True
5m,k2_touch_depth_atr__le_q50,k2_touch_depth_atr,<=,0.5,0.20635802226966604,continuous,135,0.46075085324232085,90,45,-24.383934241985898,-14.482674239735447,-3.315792017337973,1.5687352211430952,-3.315792017337973,-21.08351424123575,True
5m,k2_touch_depth_atr__ge_q50,k2_touch_depth_atr,>=,0.5,0.20635802226966604,continuous,158,0.5392491467576792,90,68,-17.752350207309952,-17.089543063105594,3.315792017337973,-1.0381336022270524,-1.0381336022270524,-17.467091436386557,True
5m,k2_touch_depth_atr__ge_q75,k2_touch_depth_atr,>=,0.75,0.4137274747036095,continuous,80,0.27303754266211605,45,35,-22.332398177788058,-14.39245566193543,-1.2642559531401325,1.658953798943113,-1.2642559531401325,-18.85867332710253,True
5m,path_close_share__le_q25,path_close_share,<=,0.25,0.4945652173913043,continuous,67,0.22866894197952217,45,22,-14.78461094786799,-14.439323668179593,6.283531276779936,1.6120857926989487,,-14.67123303513449,False
5m,path_close_share__le_q50,path_close_share,<=,0.5,0.875,continuous,139,0.47440273037542663,91,48,-19.84530231665917,-19.365346420122115,1.2228399079887566,-3.3139369592435735,-3.3139369592435735,-19.679562150948534,True
5m,path_close_share__ge_q50,path_close_share,>=,0.5,0.875,continuous,157,0.5358361774744027,91,66,-22.249473389714588,-13.987222591395334,-1.1813311650666627,2.0641868694832084,-1.1813311650666627,-18.776170506344712,True
5m,path_close_share__ge_q75,path_close_share,>=,0.75,1.0,continuous,121,0.4129692832764505,70,51,-19.856880472125557,-15.6719873712232,1.2112617525223683,0.37942208965534263,0.37942208965534263,-18.092999908935308,True
5m,path_colour_share__le_q25,path_colour_share,<=,0.25,0.483695652173913,continuous,68,0.23208191126279865,45,23,-17.823257503415924,-16.236042696286397,3.244884721232001,-0.1846332354078548,,-17.28640543629859,False
5m,path_colour_share__le_q50,path_colour_share,<=,0.5,0.8918128654970761,continuous,141,0.4812286689419795,90,51,-19.99599387812187,-16.775101652535117,1.0721483465260562,-0.7236921916565748,-0.7236921916565748,-18.830990307164956,True
5m,path_colour_share__ge_q50,path_colour_share,>=,0.5,0.8918128654970761,continuous,152,0.5187713310580204,90,62,-22.14029057117398,-15.456114270967495,-1.0721483465260562,0.595295189911047,-1.0721483465260562,-19.413850238195018,True
5m,path_colour_share__ge_q75,path_colour_share,>=,0.75,1.0,continuous,135,0.46075085324232085,79,56,-19.93157367131881,-18.742112070052432,1.1365685533291163,-2.69070260917389,-2.69070260917389,-19.43816737746016,True
5m,stop_distance_atr__le_q25,stop_distance_atr,<=,0.25,0.8279808215349077,continuous,67,0.22866894197952217,45,22,-18.976817085083212,-27.07266770015667,2.091325139564713,-11.02125823927813,,-21.63515609301778,False
5m,stop_distance_atr__le_q50,stop_distance_atr,<=,0.5,1.0683950548992445,continuous,142,0.48464163822525597,90,52,-17.841747927876426,-20.058860617095494,3.226394296771499,-4.007451156216952,-4.007451156216952,-18.653648349280594,True
5m,stop_distance_atr__ge_q50,stop_distance_atr,>=,0.5,1.0683950548992445,continuous,151,0.515358361774744,90,61,-24.294536521419428,-12.635221590005077,-3.2263942967715025,3.4161878708734648,-3.2263942967715025,-19.584482145152702,True
5m,stop_distance_atr__ge_q75,stop_distance_atr,>=,0.75,1.3536357429159955,continuous,88,0.3003412969283277,45,43,-22.955146184435197,-6.0120550650168925,-1.8870039597872719,10.03935439586165,-1.8870039597872719,-14.676135751083068,True
5m,fee_to_risk__le_q25,fee_to_risk,<=,0.25,0.7407810857103273,continuous,67,0.22866894197952217,45,22,-28.2345684946465,-16.211481672586867,-7.166426269998574,-0.16007221170832509,,-24.28668923964184,False
5m,fee_to_risk__le_q50,fee_to_risk,<=,0.5,0.9360318534361025,continuous,132,0.45051194539249145,90,42,-23.057303133718424,-12.598135427247877,-1.989160909070499,3.453274033630665,-1.989160909070499,-19.72938613620507,True
5m,fee_to_risk__ge_q50,fee_to_risk,>=,0.5,0.9360318534361025,continuous,161,0.5494880546075085,90,71,-19.078981315577426,-18.094191283589637,1.989160909070499,-2.0427818227110954,-2.0427818227110954,-18.644695028179086,True
5m,fee_to_risk__ge_q75,fee_to_risk,>=,0.75,1.1061422155688705,continuous,79,0.2696245733788396,45,34,-16.69554856085882,-21.303149740245612,4.372593663789104,-5.25174027936707,-5.25174027936707,-18.67856678996199,True
5m,reference_ma_slope_4_dir_atr__le_q25,reference_ma_slope_4_dir_atr,<=,0.25,-0.02249602410490019,continuous,67,0.22866894197952217,45,22,-21.00013301506263,-12.250316351217641,0.06800920958529488,3.8010931096609006,,-18.127058886635922,False
5m,reference_ma_slope_4_dir_atr__le_q50,reference_ma_slope_4_dir_atr,<=,0.5,0.015567535804173225,continuous,142,0.48464163822525597,90,52,-20.538929721036787,-12.234914814761007,0.5292125036111379,3.816494646117535,0.5292125036111379,-17.498022853949884,True
5m,reference_ma_slope_4_dir_atr__ge_q50,reference_ma_slope_4_dir_atr,>=,0.5,0.015567535804173225,continuous,151,0.515358361774744,90,61,-21.597354728259063,-19.30481473297874,-0.5292125036111379,-3.253405272100199,-3.253405272100199,-20.67122929970211,True
5m,reference_ma_slope_4_dir_atr__ge_q75,reference_ma_slope_4_dir_atr,>=,0.75,0.04290986129203634,continuous,77,0.2627986348122867,45,32,-25.200953982389947,-14.703630801657775,-4.132811757742022,1.3477786592207668,-4.132811757742022,-20.838430063124626,True
5m,reference_ma_slope_12_dir_atr__le_q25,reference_ma_slope_12_dir_atr,<=,0.25,-0.03621687623541253,continuous,66,0.22525597269624573,45,21,-18.95564467608406,-11.649499946470003,2.1124975485638657,4.401909514408539,,-16.630962262115947,False
5m,reference_ma_slope_12_dir_atr__le_q50,reference_ma_slope_12_dir_atr,<=,0.5,0.0020524780692596704,continuous,133,0.4539249146757679,90,43,-19.21822986536774,-14.410598754740445,1.8499123592801858,1.6408107061380974,1.6408107061380974,-17.66388296493937,True
5m,reference_ma_slope_12_dir_atr__ge_q50,reference_ma_slope_12_dir_atr,>=,0.5,0.0020524780692596704,continuous,160,0.5460750853242321,90,70,-22.918054583928107,-17.05933603750623,-1.8499123592801823,-1.007926576627689,-1.8499123592801823,-20.354865219868536,True
5m,reference_ma_slope_12_dir_atr__ge_q75,reference_ma_slope_12_dir_atr,>=,0.75,0.04108354024194683,continuous,80,0.27303754266211605,45,35,-22.390182785763457,-23.8213251927535,-1.3220405611155321,-7.769915731874956,-7.769915731874956,-23.016307588821597,True
5m,reference_ma_accel_4_dir_atr__le_q25,reference_ma_accel_4_dir_atr,<=,0.25,-0.01683398794026325,continuous,72,0.24573378839590443,45,27,-19.149659301848736,-13.940282163841967,1.918482922799189,2.1111272970365746,1.918482922799189,-17.1961428750962,True
5m,reference_ma_accel_4_dir_atr__le_q50,reference_ma_accel_4_dir_atr,<=,0.5,0.005192678417743117,continuous,154,0.5255972696245734,90,64,-19.636011255768878,-17.794643074976868,1.4321309688790471,-1.743233614098326,-1.743233614098326,-18.87076733647869,True
5m,reference_ma_accel_4_dir_atr__ge_q50,reference_ma_accel_4_dir_atr,>=,0.5,0.005192678417743117,continuous,139,0.47440273037542663,90,49,-22.50027319352697,-13.774532903688895,-1.4321309688790436,2.276876557189647,-1.4321309688790436,-19.424292803584052,True
5m,reference_ma_accel_4_dir_atr__ge_q75,reference_ma_accel_4_dir_atr,>=,0.75,0.024542150591011974,continuous,76,0.2593856655290102,45,31,-22.62974299385473,-14.731633211411118,-1.5616007692068052,1.3197762494674237,-1.5616007692068052,-19.408145582594837,True
5m,k2_extension_dir_atr__le_q25,k2_extension_dir_atr,<=,0.25,0.5207839233660827,continuous,73,0.24914675767918087,45,28,-16.553219100475392,-21.56503487367494,4.514923124172533,-5.513625412796397,-5.513625412796397,-18.475559397045078,True
5m,k2_extension_dir_atr__le_q50,k2_extension_dir_atr,<=,0.5,0.7522981849452991,continuous,141,0.4812286689419795,90,51,-19.726453017128865,-20.600763607394256,1.3416892075190603,-4.549354146515714,-4.549354146515714,-20.042693017863158,True
5m,k2_extension_dir_atr__ge_q50,k2_extension_dir_atr,>=,0.5,0.7522981849452991,continuous,152,0.5187713310580204,90,62,-22.409831432166985,-12.309198791970456,-1.3416892075190603,3.7422106689080863,-1.3416892075190603,-18.289836539455244,True
5m,k2_extension_dir_atr__ge_q75,k2_extension_dir_atr,>=,0.75,1.1393740539824875,continuous,85,0.2901023890784983,45,40,-31.6186294625859,-9.114689607236865,-10.550487237937975,6.9367198536416765,-10.550487237937975,-21.02854011889225,True
5m,momentum_12_dir_atr__le_q25,momentum_12_dir_atr,<=,0.25,-0.0032725277701362737,continuous,76,0.2593856655290102,45,31,-6.319755313346506,-13.921662681401278,14.74838691130142,2.129746779477264,2.129746779477264,-9.420533318737267,True
5m,momentum_12_dir_atr__le_q50,momentum_12_dir_atr,<=,0.5,0.7238437834351984,continuous,151,0.515358361774744,90,61,-18.507214651002588,-20.038310018768616,2.560927573645337,-3.986900557890074,-3.986900557890074,-19.12573662076237,True
5m,momentum_12_dir_atr__ge_q50,momentum_12_dir_atr,>=,0.5,0.7238437834351984,continuous,142,0.48464163822525597,90,52,-23.629069798293266,-11.374468421815187,-2.5609275736453405,4.676941039063355,-2.5609275736453405,-19.14146929423087,True
5m,momentum_12_dir_atr__ge_q75,momentum_12_dir_atr,>=,0.75,1.3487924692979625,continuous,75,0.25597269624573377,45,30,-17.645416314145123,-5.366536379155723,3.422725910502802,10.68487308172282,3.422725910502802,-12.733864340149365,True
5m,momentum_48_dir_atr__le_q25,momentum_48_dir_atr,<=,0.25,-0.8973114568105603,continuous,70,0.23890784982935154,45,25,-19.135295970167096,-8.115760615172746,1.932846254480829,7.935648845705796,,-15.199747629097688,False
5m,momentum_48_dir_atr__le_q50,momentum_48_dir_atr,<=,0.5,0.5273715234113268,continuous,139,0.47440273037542663,90,49,-18.785286678569054,-15.865704230403665,2.2828555460788706,0.18570523047487697,0.18570523047487697,-17.75608135511507,True
5m,momentum_48_dir_atr__ge_q50,momentum_48_dir_atr,>=,0.5,0.5273715234113268,continuous,154,0.5255972696245734,90,64,-23.350997770726796,-16.193590027960873,-2.2828555460788706,-0.14218056708233107,-2.2828555460788706,-20.376490656850045,True
5m,momentum_48_dir_atr__ge_q75,momentum_48_dir_atr,>=,0.75,1.8977516611838172,continuous,83,0.2832764505119454,45,38,-24.184369357273912,-16.693678028733046,-3.116227132625987,-0.6422685678545044,-3.116227132625987,-20.75489621890581,True
