policy_id,exit_id,take_profit_r,protection_mode,trigger_r,schedule,factor,reset_mode,max_losses,leverage_cap,n_candidates,n_accepted,n_natural,n_blocked,n_rejected_capacity,n_rejected_ruined,net_wins,net_losses,max_consecutive_net_loss,max_consecutive_losing_stop,max_risk,max_effective_leverage,max_realized_drawdown,recovered_cycles,abandoned_cycles,capacity_failed_cycles,capped_cycles,natural_sum_net_r,natural_positive_cash,natural_negative_cash,n_boundary_marks,boundary_mark_pnl,initial_balance,final_balance,profit,final_cash_excluding_boundary,win_rate,active_months,ruined,cash_pf,coverage_pass,hard_target_pass
3e50a15f4b8a,cbd88a9ad09c,2.0,cost,1.0,fixed,1.0,recovery,6,10.0,923,774,774,149,0,0,290,482,14,11,1.0,2.7907711040838312,0.5424271490827782,92,75,0,75,-542.395354994474,273.8539624688359,-816.2493174633107,0,0.0,1000.0,457.60464500552604,-542.395354994474,457.60464500552604,0.37467700258397935,17,False,0.33550283793180047,True,False
c7ecb63c7ea1,cbd88a9ad09c,2.0,cost,1.0,double,1.5,recovery,6,10.0,923,607,607,119,197,0,225,381,12,11,7.59375,9.7396498977723,0.9887118360467612,131,90,66,24,-416.6067599998418,517.5762631394334,-1502.918761243524,0,0.0,1000.0,14.657501895910649,-985.3424981040894,14.657501895910649,0.37067545304777594,17,False,0.344380732003896,True,False
41e46a8540b6,cbd88a9ad09c,2.0,cost,1.0,double,1.5,net_win,6,10.0,923,701,701,136,86,0,269,430,12,11,7.59375,9.786391633505879,0.9797240543729194,181,151,51,12,-465.3591716233935,441.1963382779285,-1416.5476524666506,0,0.0,1000.0,24.648685811276764,-975.3513141887232,24.648685811276764,0.38373751783166904,17,False,0.3114588750400795,True,False
98e2380128ae,cbd88a9ad09c,2.0,cost,1.0,double,1.5,be_or_win,6,10.0,923,709,709,138,76,0,271,436,12,11,7.59375,9.801450138857946,0.9819135332630969,181,155,49,12,-475.5787076980139,447.82581470630174,-1425.3667599194137,0,0.0,1000.0,22.459054786887158,-977.5409452131129,22.459054786887158,0.382228490832158,17,False,0.3141828666831129,True,False
369f1a4727c0,cbd88a9ad09c,2.0,cost,1.0,double,2.0,recovery,6,10.0,923,537,537,113,273,0,203,334,10,10,32.0,9.765716400643834,0.9899392528051802,157,105,104,1,-362.9752098931315,466.1835609970138,-1456.115909184267,0,0.0,1000.0,10.067651812746998,-989.932348187253,10.067651812746998,0.3780260707635009,17,False,0.32015553024084137,True,False
90255c015599,cbd88a9ad09c,2.0,cost,1.0,double,2.0,net_win,6,10.0,923,643,643,128,152,0,251,391,10,10,32.0,9.771425712113748,0.9828435735025499,200,144,92,1,-405.4738173723613,515.9847107090867,-1493.52817727726,0,0.0,1000.0,22.456533431827566,-977.5434665681724,22.456533431827566,0.39035769828926903,17,False,0.3454803990707025,True,False
8dbe47060048,cbd88a9ad09c,2.0,cost,1.0,double,2.0,be_or_win,6,10.0,923,648,648,127,148,0,253,394,10,10,32.0,9.761773579761307,0.9825046689064721,201,146,90,1,-407.7247696425996,534.208665569911,-1511.4132039934889,0,0.0,1000.0,22.795461576423655,-977.2045384235763,22.795461576423655,0.3904320987654321,17,False,0.3534497807471929,True,False
990bcb271a20,cbd88a9ad09c,2.0,cost,1.0,debt,1.0,recovery,6,10.0,923,663,663,128,132,0,259,403,13,9,33.494416545660556,9.785422822584726,0.9815685654509376,210,111,111,0,-411.1205384491081,537.7060787897691,-1515.4023246322315,0,0.0,1000.0,22.303754157537504,-977.6962458424625,22.303754157537504,0.39064856711915535,17,False,0.35482727593166613,True,False
8bd4196b3c34,cbd88a9ad09c,2.0,cost,1.0,debt,1.0,net_win,6,10.0,923,701,701,140,82,0,272,427,12,9,29.26596205012237,9.800551416724316,0.9576231660641558,221,133,82,0,-438.08929147072746,537.3903359433739,-1490.8405170916362,0,0.0,1000.0,46.54981885173652,-953.4501811482635,46.54981885173652,0.3880171184022825,17,False,0.3604613168092094,True,False
aad8ceb08fd0,cbd88a9ad09c,2.0,cost,1.0,debt,1.0,be_or_win,6,10.0,923,684,684,137,102,0,265,417,13,9,29.26596205012237,9.760987768698493,0.9776281718714078,220,139,90,0,-426.4990711953411,503.21667982051434,-1475.496459803294,0,0.0,1000.0,27.720220017219084,-972.279779982781,27.720220017219084,0.38742690058479534,17,False,0.3410490594383403,True,False
0b955843ea24,cbd88a9ad09c,2.0,cost,1.0,debt,1.5,recovery,6,10.0,923,666,666,129,128,0,254,411,11,9,21.244371827233067,9.461496214096453,0.955500461670081,218,126,126,0,-432.2503600563296,669.4958046397062,-1622.771056554171,0,0.0,1000.0,46.724748085534095,-953.2752519144659,46.724748085534095,0.3813813813813814,17,False,0.41256331380554,True,False
574b15b20347,cbd88a9ad09c,2.0,cost,1.0,debt,1.5,net_win,6,10.0,923,689,689,132,102,0,262,425,11,9,30.022753897285895,9.719932572033324,0.9297603678614635,222,142,102,0,-443.92668831516306,716.4172580832422,-1636.2707674905148,0,0.0,1000.0,80.14649059272654,-919.8535094072735,80.14649059272654,0.3802612481857765,17,False,0.4378353951662803,True,False
684f81707aed,cbd88a9ad09c,2.0,cost,1.0,debt,1.5,be_or_win,6,10.0,923,685,685,128,110,0,260,423,11,9,30.022753897285895,9.461327865649025,0.9478360709825794,222,152,110,0,-447.6808137845813,649.8937981610949,-1597.7097979095124,0,0.0,1000.0,52.184000251581786,-947.8159997484182,52.184000251581786,0.3795620437956204,17,False,0.40676585886337674,True,False
6de6dc2e8307,cbd88a9ad09c,2.0,cost,1.0,debt,2.0,recovery,6,10.0,923,638,638,127,158,0,238,398,11,9,34.32517925123011,9.794957030081429,0.9574246299360892,206,155,155,0,-418.466599599401,666.4997582562971,-1621.5874900833942,0,0.0,1000.0,44.91226817290314,-955.0877318270968,44.91226817290314,0.3730407523510972,17,False,0.41101683525075833,True,False
72a6458b26d1,cbd88a9ad09c,2.0,cost,1.0,debt,2.0,net_win,6,10.0,923,664,664,127,132,0,253,409,11,9,34.32517925123011,9.69954748290554,0.9431328104308765,219,166,132,0,-426.08242981087943,692.5170130386788,-1633.712160138873,0,0.0,1000.0,58.80485289980641,-941.1951471001936,58.80485289980641,0.3810240963855422,17,False,0.42389169275682664,True,False
552cf733544c,cbd88a9ad09c,2.0,cost,1.0,debt,2.0,be_or_win,6,10.0,923,662,662,127,134,0,252,408,11,9,34.32517925123011,9.765294145302438,0.9455476970971861,220,170,134,0,-424.7771276260834,667.8044448197228,-1611.4146463827192,0,0.0,1000.0,56.38979843700323,-943.6102015629967,56.38979843700323,0.3806646525679758,17,False,0.41442123311886286,True,False
83256868739a,cbd88a9ad09c,2.0,cost,1.0,factorial,2.0,recovery,6,10.0,923,646,646,127,150,0,245,400,10,9,24.0,9.776840512357868,0.9774214477115258,208,135,135,0,-414.2153125593576,522.023569442474,-1493.8009222364624,0,0.0,1000.0,28.22264720601249,-971.7773527939875,28.22264720601249,0.37925696594427244,17,False,0.3494599324928251,True,False
941cd58ffb0e,cbd88a9ad09c,2.0,cost,1.0,factorial,2.0,net_win,6,10.0,923,684,684,134,105,0,258,424,10,9,24.0,9.729652853621012,0.9623732939257832,215,147,104,0,-447.9367674661297,568.844878493593,-1527.455684126167,0,0.0,1000.0,41.38919436742703,-958.6108056325729,41.38919436742703,0.37719298245614036,17,False,0.37241334357861916,True,False
a038b90c5e99,cbd88a9ad09c,2.0,cost,1.0,factorial,2.0,be_or_win,6,10.0,923,681,681,131,111,0,258,421,10,9,24.0,9.734031417677015,0.9666687850281569,218,152,108,0,-443.15823529189174,551.3018758624982,-1512.4149249669636,0,0.0,1000.0,38.88695089553597,-961.113049104464,38.88695089553597,0.3788546255506608,17,False,0.3645176113787296,True,False
b1d39b08b01b,f1b019be2126,2.0,cost,1.5,fixed,1.0,recovery,6,10.0,923,765,765,158,0,0,249,516,14,11,1.0,2.785475764293561,0.5335822098642374,78,74,0,74,-533.5498011923141,318.5536546393473,-852.1034558316621,0,0.0,1000.0,466.4501988076856,-533.5498011923144,466.4501988076856,0.3254901960784314,17,False,0.3738438712567308,True,False
03a7d1f85982,f1b019be2126,2.0,cost,1.5,double,1.5,recovery,6,10.0,923,594,594,125,204,0,188,406,13,11,7.59375,9.657810983102273,0.9881789136847813,128,98,75,23,-406.1876918271466,544.1021354161428,-1527.449850843302,0,0.0,1000.0,16.652284572841356,-983.3477154271586,16.652284572841356,0.3164983164983165,17,False,0.35621603885439845,True,False
aaec8a65f248,f1b019be2126,2.0,cost,1.5,double,1.5,net_win,6,10.0,923,639,639,131,153,0,206,433,13,11,7.59375,9.786391633505879,0.986676676903741,154,131,65,14,-432.69255362555384,475.97750447460663,-1455.4513888668855,0,0.0,1000.0,20.52611560772117,-979.4738843922788,20.52611560772117,0.3223787167449139,17,False,0.32703084975250873,True,False
9556e03494bc,f1b019be2126,2.0,cost,1.5,double,1.5,be_or_win,6,10.0,923,639,639,131,153,0,206,433,13,11,7.59375,9.786391633505879,0.986676676903741,154,131,65,14,-432.69255362555384,475.97750447460663,-1455.4513888668855,0,0.0,1000.0,20.52611560772117,-979.4738843922788,20.52611560772117,0.3223787167449139,17,False,0.32703084975250873,True,False
778adfa6c2ac,f1b019be2126,2.0,cost,1.5,double,2.0,recovery,6,10.0,923,596,596,129,198,0,198,398,11,9,16.0,9.800223272064326,0.984442567688684,171,127,127,0,-371.38199149901743,585.4789117700855,-1562.9125037469016,0,0.0,1000.0,22.566408023184096,-977.4335919768159,22.566408023184096,0.33221476510067116,17,False,0.37460760622649547,True,False
daf5eaf9e717,f1b019be2126,2.0,cost,1.5,double,2.0,net_win,6,10.0,923,619,619,130,174,0,202,417,13,10,32.0,9.797875499549894,0.9825012968910898,172,141,110,1,-402.5632978736787,625.6747337608812,-1603.1068377054519,0,0.0,1000.0,22.567896055430612,-977.4321039445693,22.567896055430612,0.3263327948303716,17,False,0.3902888560168689,True,False
ac586e301cd7,f1b019be2126,2.0,cost,1.5,double,2.0,be_or_win,6,10.0,923,619,619,130,174,0,202,417,13,10,32.0,9.797875499549894,0.9825012968910898,172,141,110,1,-402.5632978736787,625.6747337608812,-1603.1068377054519,0,0.0,1000.0,22.567896055430612,-977.4321039445693,22.567896055430612,0.3263327948303716,17,False,0.3902888560168689,True,False
b5e88afd2ef6,f1b019be2126,2.0,cost,1.5,debt,1.0,recovery,6,10.0,923,657,657,143,123,0,222,435,11,9,29.265962050121573,9.726509265827675,0.9788019485106094,202,110,109,1,-398.8497700802589,599.0443812811806,-1573.6827894452938,0,0.0,1000.0,25.361591835887655,-974.6384081641123,25.361591835887655,0.3378995433789954,17,False,0.38066399740721396,True,False
e27b1cbbd10e,f1b019be2126,2.0,cost,1.5,debt,1.0,net_win,6,10.0,923,654,654,140,129,0,220,434,11,9,29.265962050121573,9.786049674245573,0.978139606670721,201,129,109,1,-403.5172039855397,589.4666302544123,-1563.4426505563374,0,0.0,1000.0,26.023979698075987,-973.976020301924,26.023979698075987,0.3363914373088685,17,False,0.37703118182470957,True,False
ad114937a7ed,f1b019be2126,2.0,cost,1.5,debt,1.0,be_or_win,6,10.0,923,654,654,140,129,0,220,434,11,9,29.265962050121573,9.786049674245573,0.978139606670721,201,129,109,1,-403.5172039855397,589.4666302544123,-1563.4426505563374,0,0.0,1000.0,26.023979698075987,-973.976020301924,26.023979698075987,0.3363914373088685,17,False,0.37703118182470957,True,False
f09d96644afe,f1b019be2126,2.0,cost,1.5,debt,1.5,recovery,6,10.0,923,661,661,136,126,0,218,443,13,9,34.794283324145965,9.718251998301064,0.9466229908844803,207,126,126,0,-423.23090767544187,781.5553607327819,-1727.4281707279931,0,0.0,1000.0,54.12719000478732,-945.8728099952127,54.12719000478732,0.329803328290469,17,False,0.45243870279330317,True,False
961d0a1038ab,f1b019be2126,2.0,cost,1.5,debt,1.5,net_win,6,10.0,923,664,664,140,119,0,223,441,11,9,34.794283324145965,9.64089717423612,0.9418689560744529,211,131,119,0,-415.0511015384991,777.3871797861884,-1718.5056246410165,0,0.0,1000.0,58.8815551451703,-941.1184448548297,58.8815551451703,0.3358433734939759,17,False,0.45236231330262827,True,False
240bbc0bf566,f1b019be2126,2.0,cost,1.5,debt,1.5,be_or_win,6,10.0,923,664,664,140,119,0,223,441,11,9,34.794283324145965,9.64089717423612,0.9418689560744529,211,131,119,0,-415.0511015384991,777.3871797861884,-1718.5056246410165,0,0.0,1000.0,58.8815551451703,-941.1184448548297,58.8815551451703,0.3358433734939759,17,False,0.45236231330262827,True,False
172a2326ba92,f1b019be2126,2.0,cost,1.5,debt,2.0,recovery,6,10.0,923,643,643,134,146,0,217,426,11,10,34.32517925123011,9.577736069477897,0.9253221309922374,208,146,146,0,-390.5138379100392,760.8359389461092,-1684.3818489728576,0,0.0,1000.0,76.45408997325337,-923.5459100267466,76.45408997325337,0.33748055987558323,17,False,0.45170039050828636,True,False
ad80aa9aaa18,f1b019be2126,2.0,cost,1.5,debt,2.0,net_win,6,10.0,923,644,644,134,145,0,218,426,11,10,34.32517925123011,9.65065231007056,0.9376095079492508,209,154,145,0,-388.6815006129975,743.944531163897,-1679.1774368444665,0,0.0,1000.0,64.76709431943243,-935.2329056805676,64.76709431943243,0.3385093167701863,17,False,0.44304104786086684,True,False
ee3ad11cfa04,f1b019be2126,2.0,cost,1.5,debt,2.0,be_or_win,6,10.0,923,644,644,134,145,0,218,426,11,10,34.32517925123011,9.65065231007056,0.9376095079492508,209,154,145,0,-388.6815006129975,743.944531163897,-1679.1774368444665,0,0.0,1000.0,64.76709431943243,-935.2329056805676,64.76709431943243,0.3385093167701863,17,False,0.44304104786086684,True,False
102e96aa9439,f1b019be2126,2.0,cost,1.5,factorial,2.0,recovery,6,10.0,923,643,643,131,149,0,215,428,13,9,24.0,9.627903474073518,0.9644973337465707,201,140,140,0,-398.30399467837697,540.0065109696175,-1499.5990821527412,0,0.0,1000.0,40.40742881687653,-959.5925711831235,40.40742881687653,0.3343701399688958,17,False,0.36010058781472054,True,False
638d81201098,f1b019be2126,2.0,cost,1.5,factorial,2.0,net_win,6,10.0,923,623,623,125,175,0,206,417,10,9,24.0,9.770968824859304,0.9831779698869332,189,156,139,0,-399.3205698654196,488.2743557669898,-1468.3570712694072,0,0.0,1000.0,19.91728449758294,-980.082715502417,19.91728449758294,0.3306581059390048,17,False,0.3325310752546535,True,False
de7578be3c7c,f1b019be2126,2.0,cost,1.5,factorial,2.0,be_or_win,6,10.0,923,623,623,125,175,0,206,417,10,9,24.0,9.770968824859304,0.9831779698869332,189,156,139,0,-399.3205698654196,488.2743557669898,-1468.3570712694072,0,0.0,1000.0,19.91728449758294,-980.082715502417,19.91728449758294,0.3306581059390048,17,False,0.3325310752546535,True,False
e950b6bb0dc5,d8b86a80e74b,2.0,cost,2.0,fixed,1.0,recovery,6,10.0,923,765,765,158,0,0,242,523,14,11,1.0,2.785475764293561,0.5376299315475483,76,77,0,77,-537.5978041283706,321.7782114989442,-859.3760156273156,0,0.0,1000.0,462.4021958716291,-537.5978041283709,462.4021958716291,0.31633986928104574,17,False,0.3744323854140343,True,False
4773652fe20a,d8b86a80e74b,2.0,cost,2.0,double,1.5,recovery,6,10.0,923,603,603,126,194,0,186,417,14,11,7.59375,9.76884080380838,0.9884731261124144,128,99,77,22,-411.39932523407265,566.1066675277742,-1550.8475449434825,0,0.0,1000.0,15.259122584292845,-984.7408774157071,15.259122584292845,0.30845771144278605,17,False,0.36503050823632366,True,False
b1be8664f194,d8b86a80e74b,2.0,cost,2.0,double,1.5,net_win,6,10.0,923,637,637,132,154,0,199,438,14,11,7.59375,9.786391633505879,0.9856364592063087,150,134,71,14,-432.5968329111766,480.3270205950178,-1459.531789670568,0,0.0,1000.0,20.795230924449218,-979.2047690755508,20.795230924449218,0.31240188383045525,17,False,0.32909664866116606,True,False
769434b5c1c8,d8b86a80e74b,2.0,cost,2.0,double,1.5,be_or_win,6,10.0,923,637,637,132,154,0,199,438,14,11,7.59375,9.786391633505879,0.9856364592063087,150,134,71,14,-432.5968329111766,480.3270205950178,-1459.531789670568,0,0.0,1000.0,20.795230924449218,-979.2047690755508,20.795230924449218,0.31240188383045525,17,False,0.32909664866116606,True,False
589e6001fb9f,d8b86a80e74b,2.0,cost,2.0,double,2.0,recovery,6,10.0,923,586,586,126,211,0,188,398,11,9,16.0,9.712982514558083,0.9862434189394821,166,129,129,0,-372.2582387250422,545.4005976509088,-1524.5981467759307,0,0.0,1000.0,20.802450874978927,-979.197549125021,20.802450874978927,0.32081911262798635,17,False,0.3577340027628054,True,False
3df202067ae3,d8b86a80e74b,2.0,cost,2.0,double,2.0,net_win,6,10.0,923,613,613,128,182,0,193,420,13,10,32.0,9.785119382844549,0.985944968151353,168,131,105,1,-407.7527001120491,651.8793097920227,-1630.778387391299,0,0.0,1000.0,21.10092240072537,-978.8990775992746,21.10092240072537,0.31484502446982054,17,False,0.3997350681319808,True,False
65648049cf34,d8b86a80e74b,2.0,cost,2.0,double,2.0,be_or_win,6,10.0,923,613,613,128,182,0,193,420,13,10,32.0,9.785119382844549,0.985944968151353,168,131,105,1,-407.7527001120491,651.8793097920227,-1630.778387391299,0,0.0,1000.0,21.10092240072537,-978.8990775992746,21.10092240072537,0.31484502446982054,17,False,0.3997350681319808,True,False
002bf2f1069c,d8b86a80e74b,2.0,cost,2.0,debt,1.0,recovery,6,10.0,923,657,657,142,124,0,215,442,17,9,29.265962050121573,9.660244010292354,0.9781621429208199,201,111,111,0,-403.97383486968306,616.9974757753333,-1590.9960338932706,0,0.0,1000.0,26.001441882063485,-973.9985581179366,26.001441882063485,0.3272450532724505,17,False,0.3878057912347528,True,False
124a27624be3,d8b86a80e74b,2.0,cost,2.0,debt,1.0,net_win,6,10.0,923,652,652,139,132,0,212,440,17,9,29.265962050121573,9.74988011588172,0.9782651525546245,199,127,114,0,-407.1652004391501,610.1722490676117,-1584.2738239768964,0,0.0,1000.0,25.898425090715737,-974.1015749092843,25.898425090715737,0.32515337423312884,17,False,0.38514317401011977,True,False
f4355755dd04,d8b86a80e74b,2.0,cost,2.0,debt,1.0,be_or_win,6,10.0,923,652,652,139,132,0,212,440,17,9,29.265962050121573,9.74988011588172,0.9782651525546245,199,127,114,0,-407.1652004391501,610.1722490676117,-1584.2738239768964,0,0.0,1000.0,25.898425090715737,-974.1015749092843,25.898425090715737,0.32515337423312884,17,False,0.38514317401011977,True,False
d6d6a3d3abb5,d8b86a80e74b,2.0,cost,2.0,debt,1.5,recovery,6,10.0,923,655,655,136,132,0,212,443,12,9,22.56853425682118,9.610240858493603,0.9447862121309887,206,132,132,0,-418.8352268389367,710.3319183895135,-1654.3678220041113,0,0.0,1000.0,55.964096385400524,-944.0359036145994,55.964096385400524,0.3236641221374046,17,False,0.42936758618105436,True,False
6796ff960db6,d8b86a80e74b,2.0,cost,2.0,debt,1.5,net_win,6,10.0,923,656,656,136,131,0,213,443,12,9,22.56853425682118,9.759647734082922,0.9521887913823093,207,137,131,0,-418.0580145120182,704.7153049850164,-1656.1543022133103,0,0.0,1000.0,48.561002771704764,-951.4389972282952,48.561002771704764,0.3246951219512195,17,False,0.42551307208707784,True,False
b0ee578a12de,d8b86a80e74b,2.0,cost,2.0,debt,1.5,be_or_win,6,10.0,923,656,656,136,131,0,213,443,12,9,22.56853425682118,9.759647734082922,0.9521887913823093,207,137,131,0,-418.0580145120182,704.7153049850164,-1656.1543022133103,0,0.0,1000.0,48.561002771704764,-951.4389972282952,48.561002771704764,0.3246951219512195,17,False,0.42551307208707784,True,False
f12cdabe8839,d8b86a80e74b,2.0,cost,2.0,debt,2.0,recovery,6,10.0,923,641,641,133,149,0,209,432,12,10,34.32517925123011,9.71119632227558,0.93528352202814,205,149,149,0,-394.34507792367236,767.8441904445779,-1701.3521836666207,0,0.0,1000.0,66.49200677795884,-933.5079932220411,66.49200677795884,0.32605304212168484,17,False,0.4513140770124269,True,False
a5c3fb9d2518,d8b86a80e74b,2.0,cost,2.0,debt,2.0,net_win,6,10.0,923,641,641,133,149,0,210,431,12,10,34.32517925123011,9.715268327496052,0.9363306528709852,206,153,149,0,-391.662266507788,761.9509048024335,-1694.544682974765,0,0.0,1000.0,67.40622182766948,-932.5937781723305,67.40622182766948,0.32761310452418096,17,False,0.44964934383720845,True,False
d308b532d1cc,d8b86a80e74b,2.0,cost,2.0,debt,2.0,be_or_win,6,10.0,923,641,641,133,149,0,210,431,12,10,34.32517925123011,9.715268327496052,0.9363306528709852,206,153,149,0,-391.662266507788,761.9509048024335,-1694.544682974765,0,0.0,1000.0,67.40622182766948,-932.5937781723305,67.40622182766948,0.32761310452418096,17,False,0.44964934383720845,True,False
652f6ec00239,d8b86a80e74b,2.0,cost,2.0,factorial,2.0,recovery,6,10.0,923,616,616,122,185,0,197,419,12,9,24.0,9.769283330674552,0.9836683017929418,187,150,150,0,-392.015691805711,519.2411697404776,-1498.0213156878717,0,0.0,1000.0,21.219854052605935,-978.7801459473941,21.219854052605935,0.3198051948051948,17,False,0.3466180115748546,True,False
4df38e6265d6,d8b86a80e74b,2.0,cost,2.0,factorial,2.0,net_win,6,10.0,923,618,618,124,181,0,197,421,12,10,24.0,9.789260163244693,0.9831053188112541,187,156,146,0,-400.49671422272024,501.41942608932817,-1479.636549936606,0,0.0,1000.0,21.782876152721755,-978.2171238472782,21.782876152721755,0.3187702265372168,17,False,0.3388801297932328,True,False
bd933ac42d56,d8b86a80e74b,2.0,cost,2.0,factorial,2.0,be_or_win,6,10.0,923,618,618,124,181,0,197,421,12,10,24.0,9.789260163244693,0.9831053188112541,187,156,146,0,-400.49671422272024,501.41942608932817,-1479.636549936606,0,0.0,1000.0,21.782876152721755,-978.2171238472782,21.782876152721755,0.3187702265372168,17,False,0.3388801297932328,True,False
fe47d0350b83,1aae0331962d,3.0,none,,fixed,1.0,recovery,6,10.0,923,751,751,172,0,0,191,560,17,13,1.0,2.7725627582683625,0.5201789927654781,78,75,0,75,-520.1789927654778,374.07400584872227,-894.2529986142006,0,0.0,1000.0,479.82100723452197,-520.178992765478,479.82100723452197,0.25432756324900135,17,False,0.4183089197670173,True,False
ad47c7becd50,1aae0331962d,3.0,none,,double,1.5,recovery,6,10.0,923,546,546,128,249,0,133,413,17,11,7.59375,9.727956917952076,0.9890103016202259,104,101,80,21,-393.48649488913895,512.0131227678875,-1496.2016947484212,0,0.0,1000.0,15.81142801946587,-984.1885719805341,15.81142801946587,0.24358974358974358,17,False,0.3422086237203333,True,False
0e95b4bb39eb,1aae0331962d,3.0,none,,double,1.5,net_win,6,10.0,923,582,582,130,211,0,140,442,17,11,7.59375,9.77646180240376,0.9889833904804904,110,123,75,18,-421.43542136982575,536.7652430912561,-1520.9269039320536,0,0.0,1000.0,15.838339159201238,-984.1616608407987,15.838339159201238,0.24054982817869416,17,False,0.35291981600401473,True,False
cb6857fe18a8,1aae0331962d,3.0,none,,double,1.5,be_or_win,6,10.0,923,582,582,130,211,0,140,442,17,11,7.59375,9.77646180240376,0.9889833904804904,110,123,75,18,-421.43542136982575,536.7652430912561,-1520.9269039320536,0,0.0,1000.0,15.838339159201238,-984.1616608407987,15.838339159201238,0.24054982817869416,17,False,0.35291981600401473,True,False
bc499b3c3bc7,1aae0331962d,3.0,none,,double,2.0,recovery,6,10.0,923,448,448,102,373,0,109,339,24,12,32.0,9.79726898637986,0.9899284287563132,101,139,138,1,-313.8594257535708,382.8993914798273,-1369.9060669635269,0,0.0,1000.0,12.993324516300422,-987.0066754836996,12.993324516300422,0.24330357142857142,17,False,0.27950777116313175,True,False
4e0ef9134a4b,1aae0331962d,3.0,none,,double,2.0,net_win,6,10.0,923,419,419,101,403,0,95,324,24,12,32.0,9.775464673718986,0.9920144236716433,86,123,113,1,-327.48592128006726,381.0278148433016,-1371.372865617582,0,0.0,1000.0,9.654949225720138,-990.3450507742799,9.654949225720138,0.22673031026252982,17,False,0.2778440673548766,True,False
0ad5ff68642f,1aae0331962d,3.0,none,,double,2.0,be_or_win,6,10.0,923,419,419,101,403,0,95,324,24,12,32.0,9.775464673718986,0.9920144236716433,86,123,113,1,-327.48592128006726,381.0278148433016,-1371.372865617582,0,0.0,1000.0,9.654949225720138,-990.3450507742799,9.654949225720138,0.22673031026252982,17,False,0.2778440673548766,True,False
57ebd3ef4f5d,1aae0331962d,3.0,none,,debt,1.0,recovery,6,10.0,923,652,652,151,120,0,172,480,20,10,29.265962050121573,9.787307646242473,0.9616388950487458,146,118,118,0,-409.53595791045205,798.7273051643499,-1752.975666644243,0,0.0,1000.0,45.75163852010808,-954.248361479892,45.75163852010808,0.26380368098159507,17,False,0.45564083995151505,True,False
ac60fae95469,1aae0331962d,3.0,none,,debt,1.0,net_win,6,10.0,923,639,639,154,130,0,170,469,14,9,29.265962050121573,9.785584016106217,0.9770631032131332,146,143,119,0,-400.53195160814585,717.4764433970947,-1688.9187006108193,0,0.0,1000.0,28.557742786275593,-971.4422572137244,28.557742786275593,0.26604068857589985,17,False,0.4248140796461133,True,False
2a8c638c5859,1aae0331962d,3.0,none,,debt,1.0,be_or_win,6,10.0,923,639,639,154,130,0,170,469,14,9,29.265962050121573,9.785584016106217,0.9770631032131332,146,143,119,0,-400.53195160814585,717.4764433970947,-1688.9187006108193,0,0.0,1000.0,28.557742786275593,-971.4422572137244,28.557742786275593,0.26604068857589985,17,False,0.4248140796461133,True,False
b0f188662183,1aae0331962d,3.0,none,,debt,1.5,recovery,6,10.0,923,636,636,146,141,0,164,472,20,13,34.794283324145965,9.764592489599545,0.9414188167162487,147,142,141,1,-401.6599064341,1025.5157186460115,-1966.9345353622596,0,0.0,1000.0,58.58118328375129,-941.4188167162487,58.58118328375129,0.2578616352201258,17,False,0.521377656555884,True,False
14d7851315fc,1aae0331962d,3.0,none,,debt,1.5,net_win,6,10.0,923,631,631,147,145,0,163,468,20,13,34.794283324145965,9.787896967613847,0.9470054475065592,149,157,143,0,-396.4454480143177,987.6673092373542,-1934.6727567439127,0,0.0,1000.0,52.99455249344081,-947.0054475065592,52.99455249344081,0.2583201267828843,17,False,0.5105087182287175,True,False
c2de5779a0db,1aae0331962d,3.0,none,,debt,1.5,be_or_win,6,10.0,923,631,631,147,145,0,163,468,20,13,34.794283324145965,9.787896967613847,0.9470054475065592,149,157,143,0,-396.4454480143177,987.6673092373542,-1934.6727567439127,0,0.0,1000.0,52.99455249344081,-947.0054475065592,52.99455249344081,0.2583201267828843,17,False,0.5105087182287175,True,False
175c24f71c3c,1aae0331962d,3.0,none,,debt,2.0,recovery,6,10.0,923,492,492,110,321,0,117,375,19,11,22.706162439937543,9.75926708305719,0.9889859154113544,113,187,187,0,-343.5720082005841,415.7756181373702,-1402.032149854407,0,0.0,1000.0,13.743468282964677,-986.2565317170353,13.743468282964677,0.23780487804878048,17,False,0.29655212840914247,True,False
a5117b101588,1aae0331962d,3.0,none,,debt,2.0,net_win,6,10.0,923,493,493,110,320,0,118,375,19,11,22.706162439937543,9.68796457323883,0.9884281322591272,114,187,183,0,-342.88123604986134,429.06608679396777,-1414.7648353587772,0,0.0,1000.0,14.301251435191851,-985.6987485648082,14.301251435191851,0.23935091277890466,17,False,0.30327731936110697,True,False
0137103670ef,1aae0331962d,3.0,none,,debt,2.0,be_or_win,6,10.0,923,493,493,110,320,0,118,375,19,11,22.706162439937543,9.68796457323883,0.9884281322591272,114,187,183,0,-342.88123604986134,429.06608679396777,-1414.7648353587772,0,0.0,1000.0,14.301251435191851,-985.6987485648082,14.301251435191851,0.23935091277890466,17,False,0.30327731936110697,True,False
