instrument,asset,symbol,venue,minutes,bar_open,confirmed_at,requested_bar_open,requested_confirmed_cutoff,open,high,low,close,atr,rv,expansion,ready,v1_burst,v1_route,v1_trend_side,v1_quiet_bars,v1_pending_side,v2_burst,v2_route,v2_trend_side,v2_quiet_bars,v2_pending_side
okx:CRV-USDT-SWAP:segment0,CRV,CRV-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.2494,0.2588,0.2492,0.2546,0.003567715147935546,8.449134480998389,3.0930891906170777,True,False,,0,53,0,False,,1,0,0
okx:CVX-USDT-SWAP:segment0,CVX,CVX-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,1.51,1.51,1.499,1.505,0.015087069135507133,1.4523098542069208,0.7142180458821051,True,False,,0,19,0,False,,0,0,0
okx:CVX-USDT-SWAP:segment0,CVX,CVX-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,1.504,1.576,1.504,1.571,0.019152278482970915,5.582294045318813,4.772298672016384,True,False,,0,19,0,False,,0,0,0
okx:CVX-USDT-SWAP:segment0,CVX,CVX-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,1.572,1.652,1.569,1.628,0.02371283001990156,19.291410504127878,4.333688029536471,True,False,,0,19,0,True,progressive,1,0,0
okx:DASH-USDT-SWAP:segment0,DASH,DASH-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,30.07,30.09,29.96,30.0,0.15070477483423378,2.050349132283264,0.8535927564931663,True,False,,0,24,0,False,,0,0,0
okx:DASH-USDT-SWAP:segment0,DASH,DASH-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,30.01,30.57,29.89,30.5,0.1885115766317885,3.821750043275056,4.512133081038467,True,False,,0,24,0,True,progressive,1,0,0
okx:DASH-USDT-SWAP:segment0,DASH,DASH-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,30.51,31.25,30.45,30.84,0.23218932115808938,16.489490080424844,4.243771201185199,True,False,,0,24,0,False,,1,0,0
okx:DATA-USDT-SWAP:segment0,DATA,DATA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1736,0.1744,0.1724,0.1726,0.0016421998999528512,1.7660390891160123,1.2386379621029582,True,False,,0,0,0,False,,0,0,0
okx:DATA-USDT-SWAP:segment0,DATA,DATA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1725,0.1732,0.1719,0.1731,0.0016177570499562187,1.9520889367043213,0.7916210444522129,True,False,,0,0,0,False,,0,0,0
okx:DATA-USDT-SWAP:segment0,DATA,DATA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1731,0.1804,0.1731,0.1773,0.0020236315463879177,7.156392325623095,4.512420452871808,True,False,,0,0,0,False,,0,0,0
okx:DOGE-USDT-SWAP:segment0,DOGE,DOGE-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0706,0.07069,0.07039,0.07052,0.00026466984608277235,2.9794009705315654,1.1452473638261547,True,False,,0,14,0,False,,0,14,0
okx:DOGE-USDT-SWAP:segment0,DOGE,DOGE-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.07052,0.0714,0.07023,0.07124,0.0003293362856482889,4.576583231012669,4.420601807559524,True,True,price_first,1,30,0,True,price_first,1,30,0
okx:DOGE-USDT-SWAP:segment0,DOGE,DOGE-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.07125,0.07412,0.07117,0.07248,0.000516526550959126,19.8767286821886,8.957409579673309,True,False,,1,30,0,False,,1,30,0
okx:DOOD-USDT-SWAP:segment0,DOOD,DOOD-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.001155,0.001166,0.00115,0.001159,1.1328257695992509e-05,6.284183296378418,1.4586704547981026,True,False,,0,15,0,False,,0,0,0
okx:DOOD-USDT-SWAP:segment0,DOOD,DOOD-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.00116,0.001185,0.00116,0.001181,1.23762392891359e-05,4.351071692535107,2.2951455287954614,True,False,,0,15,0,False,,0,0,0
okx:DOOD-USDT-SWAP:segment0,DOOD,DOOD-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.001182,0.001217,0.001181,0.001196,1.4063650768483335e-05,12.659387222946545,2.908799608585582,True,False,,0,15,0,False,,0,0,0
okx:DOS-USDT-SWAP:segment0,DOS,DOS-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.2559,0.2637,0.252,0.2617,0.010324105250484805,1.371261636367603,1.1450082268557173,False,False,,0,0,0,False,,0,0,0
okx:DOS-USDT-SWAP:segment0,DOS,DOS-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.2617,0.2675,0.2606,0.2626,0.010079526304021605,1.0622149960723033,0.6683387889401847,False,False,,0,0,0,False,,0,0,0
okx:DOS-USDT-SWAP:segment0,DOS,DOS-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.2625,0.2699,0.2561,0.2615,0.010345274425162917,1.5887303560722164,1.369111958613963,False,False,,0,0,0,False,,0,0,0
okx:DOT-USDT-SWAP:segment0,DOT,DOT-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.777,0.7771,0.7685,0.7693,0.006309276341815503,3.776730197318164,1.4022348425142457,True,False,,0,23,0,False,,1,0,0
okx:DOT-USDT-SWAP:segment0,DOT,DOT-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.7693,0.7781,0.7685,0.7754,0.006544328031685828,1.7006115459038842,1.5215691118765675,True,False,,0,23,0,False,,1,0,0
okx:DOT-USDT-SWAP:segment0,DOT,DOT-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.7754,0.7969,0.7741,0.777,0.007705447457993986,5.626297291265806,3.4839329400373487,True,False,,0,23,0,False,,1,0,0
okx:DYDX-USDT-SWAP:segment0,DYDX,DYDX-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.10193,0.10215,0.10168,0.10179,0.000881808844110913,0.8651503964752421,0.5145122856329066,True,False,,0,13,0,False,,0,0,0
okx:DYDX-USDT-SWAP:segment0,DYDX,DYDX-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.10179,0.10315,0.10146,0.1028,0.0009395367838172771,0.9525743228456035,1.916515139632059,True,False,,0,13,0,False,,0,0,0
okx:DYDX-USDT-SWAP:segment0,DYDX,DYDX-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.10281,0.10684,0.10279,0.10429,0.0011617127278303284,10.825647206407613,4.310634846615702,True,False,,0,13,0,False,,0,0,0
okx:EDEN-USDT-SWAP:segment0,EDEN,EDEN-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.05665,0.05799,0.05576,0.05633,0.0019877671423520773,1.9983788389059052,1.1324776144453865,True,False,,0,16,0,False,,0,0,0
okx:EDEN-USDT-SWAP:segment0,EDEN,EDEN-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.05632,0.06188,0.05624,0.05933,0.0022486409178983577,4.893321493772531,2.8373544767051144,True,False,,0,16,0,False,,0,0,0
okx:EDEN-USDT-SWAP:segment0,EDEN,EDEN-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.05934,0.06195,0.05433,0.05499,0.0026323094237627603,6.800171531747079,3.388713573317815,True,False,,0,16,0,False,,0,0,0
okx:EDGE-USDT-SWAP:segment0,EDGE,EDGE-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.2957,0.2961,0.2897,0.2902,0.00401048639968941,3.3729819235545744,1.6724690623631824,True,False,,0,16,0,False,,0,0,0
okx:EDGE-USDT-SWAP:segment0,EDGE,EDGE-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.2905,0.2952,0.2884,0.2942,0.004209737371140168,2.4935111111111112,1.695554933318475,True,False,,0,16,0,False,,0,0,0
okx:EDGE-USDT-SWAP:segment0,EDGE,EDGE-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.2943,0.302,0.2925,0.2936,0.0045876132732015846,5.614569000404694,2.2566728426165508,True,False,,0,16,0,False,,0,0,0
okx:EGLD-USDT-SWAP:segment0,EGLD,EGLD-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,2.759,2.764,2.753,2.758,0.021771723773389862,1.547210171487628,0.48671881713786186,True,False,,1,13,0,False,,1,0,0
okx:EGLD-USDT-SWAP:segment0,EGLD,EGLD-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,2.759,2.791,2.756,2.779,0.02271660064671917,0.9086558296889182,1.607589751013575,True,False,,1,13,0,False,,1,0,0
okx:EGLD-USDT-SWAP:segment0,EGLD,EGLD-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,2.779,2.853,2.776,2.79,0.026593986314810688,7.8999917484941005,3.389591655788564,True,False,,1,13,0,False,,1,0,0
okx:EIGEN-USDT-SWAP:segment0,EIGEN,EIGEN-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1718,0.1728,0.1712,0.1716,0.0017993328288520136,1.639314571350315,0.8817048929202788,True,False,,0,18,0,False,,1,0,0
okx:EIGEN-USDT-SWAP:segment0,EIGEN,EIGEN-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1716,0.1755,0.1715,0.1743,0.001956523341076868,2.3964975349219393,2.2230461957124423,True,False,,0,18,0,False,,1,0,0
okx:EIGEN-USDT-SWAP:segment0,EIGEN,EIGEN-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1743,0.1836,0.1743,0.1781,0.0024810573881428066,9.404612742160975,4.7533294414373275,True,False,,0,18,0,False,,1,0,0
okx:ENA-USDT-SWAP:segment0,ENA,ENA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.08456,0.08575,0.08414,0.08466,0.0008610341828704279,4.359681644311437,2.003929624575465,True,False,,0,16,1,False,,0,16,1
okx:ENA-USDT-SWAP:segment0,ENA,ENA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.08467,0.08639,0.08457,0.08623,0.0009295317412368251,1.9153155418799372,2.1137372199703592,True,False,,0,16,1,False,,0,16,1
okx:ENA-USDT-SWAP:segment0,ENA,ENA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.08624,0.08952,0.08611,0.08748,0.0011067080454341945,6.640720430119809,3.66851377819835,True,False,,0,16,1,False,,0,16,1
okx:ENJ-USDT-SWAP:segment0,ENJ,ENJ-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.02347,0.02358,0.02344,0.02355,0.00014116444316754988,2.6346896835182902,0.9911222650024047,True,False,,0,15,0,False,,0,0,0
okx:ENJ-USDT-SWAP:segment0,ENJ,ENJ-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.02355,0.02387,0.02355,0.0238,0.0001539384115127247,1.848910809699959,2.26685979004065,True,False,,0,15,0,True,progressive,1,0,0
okx:ENJ-USDT-SWAP:segment0,ENJ,ENJ-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.02379,0.02446,0.02377,0.02406,0.00019222852497610148,20.599213416444048,4.482312070259109,True,False,,0,15,0,False,,1,0,0
okx:ENS-USDT-SWAP:segment0,ENS,ENS-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,3.862,3.862,3.834,3.835,0.026749808683479984,1.569649422153424,1.0505131709302673,True,False,,0,16,0,False,,0,0,0
okx:ENS-USDT-SWAP:segment0,ENS,ENS-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,3.834,3.932,3.829,3.924,0.03219625092037425,3.9523817176652094,3.850494828533484,True,False,,0,16,0,False,,0,0,0
okx:ENS-USDT-SWAP:segment0,ENS,ENS-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,3.925,4.095,3.925,4.003,0.04211080442606179,13.675184733697533,5.311177392141286,True,False,,0,16,0,False,,0,0,0
okx:ENSO-USDT-SWAP:segment0,ENSO,ENSO-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.8058,0.811,0.8023,0.8087,0.009995971594722845,1.4734124519883163,0.8617562913197457,True,False,,0,21,0,False,,0,0,0
okx:ENSO-USDT-SWAP:segment0,ENSO,ENSO-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.8087,0.8112,0.7988,0.8058,0.010167687909385504,0.8131784422014854,1.2404997235632789,True,False,,0,21,0,False,,0,0,0
okx:ENSO-USDT-SWAP:segment0,ENSO,ENSO-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.806,0.8265,0.8035,0.8176,0.011084281630143685,3.50235677927142,2.2620678570168713,True,False,,0,21,0,False,,0,0,0
okx:ESP-USDT-SWAP:segment0,ESP,ESP-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.0783,0.08039,0.07823,0.07945,0.0012102485357524098,8.018852367688023,1.8994175220377822,True,False,,0,47,1,False,,1,0,0
okx:ESP-USDT-SWAP:segment0,ESP,ESP-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.07944,0.07949,0.07605,0.07657,0.0013695164974843806,7.7564618272582875,2.8423913753065237,True,False,,0,47,1,False,,1,0,0
okx:ESP-USDT-SWAP:segment0,ESP,ESP-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.07656,0.07814,0.07563,0.07662,0.0014509796048069248,5.33887611297836,1.832763610084679,True,False,,0,47,0,False,,1,0,0
okx:ETC-USDT-SWAP:segment0,ETC,ETC-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,6.116,6.118,6.081,6.083,0.03180236442745017,1.7713670208315906,1.178248401861578,True,False,,0,25,0,False,,0,0,0
okx:ETC-USDT-SWAP:segment0,ETC,ETC-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,6.082,6.181,6.079,6.164,0.036816481254060895,4.325094118631306,3.207308696581036,True,False,,0,25,0,False,,0,0,0
okx:ETC-USDT-SWAP:segment0,ETC,ETC-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,6.164,6.4,6.149,6.26,0.052115304021628,24.637710448685564,6.817598842972393,True,False,,0,25,0,False,,0,0,0
okx:ETHFI-USDT-SWAP:segment0,ETHFI,ETHFI-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.4857,0.4968,0.4844,0.494,0.0062813952441617225,4.148481212100225,2.1339819390653667,True,False,,0,16,0,False,,0,0,0
okx:ETHFI-USDT-SWAP:segment0,ETHFI,ETHFI-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.494,0.5031,0.4924,0.5015,0.0065970098695787415,3.2399602634865077,1.703443197583397,True,False,,0,16,0,False,,0,0,0
okx:ETHFI-USDT-SWAP:segment0,ETHFI,ETHFI-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.5015,0.5208,0.4988,0.509,0.007697223450323118,8.109430922991937,3.3348441847040697,True,False,,0,16,0,False,,0,0,0
okx:ETHW-USDT-SWAP:segment0,ETHW,ETHW-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.239,0.2401,0.2388,0.2401,0.002624365158879935,0.7968317954597287,0.4768473374377751,True,False,,0,16,0,False,,0,16,0
okx:ETHW-USDT-SWAP:segment0,ETHW,ETHW-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.2401,0.2439,0.2398,0.2436,0.002729767647531367,0.9999516616929093,1.5622825909447184,True,False,,0,16,0,False,,0,16,0
okx:ETHW-USDT-SWAP:segment0,ETHW,ETHW-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.2436,0.2496,0.2432,0.2464,0.002991927101279126,6.466549023648823,2.344521888442686,True,False,,0,16,0,False,,0,16,0
okx:F-USDT-SWAP:segment0,F,F-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.002641,0.002646,0.002631,0.002635,1.9679736851005507e-05,1.6491087922512357,0.7485135789510858,True,False,,0,12,0,False,,0,0,0
okx:F-USDT-SWAP:segment0,F,F-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.002635,0.002704,0.002635,0.002704,2.320261279021937e-05,4.452236102726048,3.5061444430073343,True,False,,0,12,0,False,,0,0,0
okx:F-USDT-SWAP:segment0,F,F-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.0027,0.0028,0.002699,0.00276,2.875956901948941e-05,11.932266739596153,4.352958044560164,True,False,,0,12,0,False,,0,0,0
okx:FARTCOIN-USDT-SWAP:segment0,FARTCOIN,FARTCOIN-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.1458,0.1481,0.1449,0.1466,0.0017519183651420827,5.2440582589360725,1.950592146866974,True,False,,0,17,0,False,,1,0,0
okx:FARTCOIN-USDT-SWAP:segment0,FARTCOIN,FARTCOIN-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.1467,0.1501,0.1466,0.1497,0.0018767813390605057,3.5948218573894204,1.9978099834099,True,False,,0,17,0,False,,1,0,0
okx:FARTCOIN-USDT-SWAP:segment0,FARTCOIN,FARTCOIN-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.1498,0.1546,0.1485,0.1523,0.002178439814841898,12.94355724500755,3.250245445776641,True,False,,0,17,0,False,,1,0,0
okx:FIL-USDT-SWAP:segment0,FIL,FIL-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.6384,0.6384,0.6324,0.6344,0.005353784756037183,1.8516360919199508,1.1312055338515314,True,False,,0,15,0,False,,0,15,0
okx:FIL-USDT-SWAP:segment0,FIL,FIL-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.6344,0.6434,0.6333,0.642,0.005692800130605955,2.0108497890332937,1.8865158874029735,True,False,,0,15,0,False,,0,15,0
okx:FIL-USDT-SWAP:segment0,FIL,FIL-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.642,0.6739,0.6394,0.6544,0.0077504572641341075,15.160706483491715,6.060286538872009,True,False,,0,15,0,False,,0,15,0
okx:FLOKI-USDT-SWAP:segment0,FLOKI,FLOKI-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,2.012e-05,2.025e-05,2.009e-05,2.012e-05,1.0193868669773976e-07,5.707768683751509,1.641489773044631,True,False,,0,18,0,False,,0,0,0
okx:FLOKI-USDT-SWAP:segment0,FLOKI,FLOKI-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,2.011e-05,2.08e-05,2.01e-05,2.076e-05,1.446573519336155e-07,16.245871559633027,6.866872849515736,True,False,,0,18,0,True,progressive,1,0,0
okx:FLOKI-USDT-SWAP:segment0,FLOKI,FLOKI-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,2.078e-05,2.137e-05,2.075e-05,2.083e-05,1.786103982240716e-07,18.18070419083408,4.285990250150053,True,False,,0,18,0,False,,1,0,0
okx:FLOW-USDT-SWAP:segment0,FLOW,FLOW-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.02743,0.02743,0.0271,0.02724,0.00018612368187646697,3.932942426508205,1.8851081126112816,True,False,,0,40,0,False,,0,0,0
okx:FLOW-USDT-SWAP:segment0,FLOW,FLOW-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.02723,0.02778,0.02716,0.02776,0.00021711484745671924,3.7418615605942938,3.3311182851599836,True,False,,0,40,0,False,,0,0,0
okx:FLOW-USDT-SWAP:segment0,FLOW,FLOW-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.02775,0.0294,0.02775,0.02854,0.00031946378692409633,13.635936976198458,7.599664506265136,True,False,,0,40,0,False,,0,0,0
okx:FOGO-USDT-SWAP:segment0,FOGO,FOGO-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.008008,0.008018,0.00798,0.00799,7.273018648335673e-05,0.7605871187328185,0.5039671545767358,True,False,,0,17,0,False,,0,0,0
okx:FOGO-USDT-SWAP:segment0,FOGO,FOGO-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.007989,0.008123,0.00798,0.00804,7.774945887740273e-05,2.3976414792027176,1.9661712270286051,True,False,,0,17,0,False,,0,0,0
okx:FOGO-USDT-SWAP:segment0,FOGO,FOGO-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.008041,0.008369,0.008041,0.00818,9.569592610044535e-05,4.444421159399637,4.231540704595447,True,False,,0,17,0,False,,0,0,0
okx:GALA-USDT-SWAP:segment0,GALA,GALA-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.001344,0.001345,0.001327,0.001335,2.119178343741611e-05,1.5658877243587548,0.8396577740641863,True,False,,0,23,0,False,,0,0,0
okx:GALA-USDT-SWAP:segment0,GALA,GALA-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.001335,0.001364,0.001331,0.001358,2.2035227477600675e-05,1.21082355793055,1.557207306192805,True,False,,0,23,0,False,,0,0,0
okx:GALA-USDT-SWAP:segment0,GALA,GALA-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.001359,0.001421,0.001358,0.001374,2.496128265777205e-05,5.05259564351059,2.859058299445326,True,False,,0,23,0,False,,0,0,0
okx:GAS-USDT-SWAP:segment0,GAS,GAS-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.9431,0.9431,0.9392,0.9406,0.00594484612136698,1.3508485952632083,0.8309061743817974,True,False,,0,54,0,False,,0,54,0
okx:GAS-USDT-SWAP:segment0,GAS,GAS-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.9402,0.9548,0.9402,0.953,0.0065630713984121914,2.834619255283462,2.4559088161297553,True,False,,0,54,0,False,,0,54,0
okx:GAS-USDT-SWAP:segment0,GAS,GAS-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.9528,0.9831,0.9524,0.9686,0.008287137727097032,7.127913587265492,4.677687950709666,True,False,,0,54,0,False,,0,54,0
okx:GIGGLE-USDT-SWAP:segment0,GIGGLE,GIGGLE-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,32.8,32.93,32.63,32.83,0.40031452824787667,1.0842883458038468,0.7352381991404329,True,False,,0,12,0,False,,0,0,0
okx:GIGGLE-USDT-SWAP:segment0,GIGGLE,GIGGLE-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,32.84,33.39,32.76,33.24,0.4167206333730285,2.1440467886620667,1.573762518081541,True,False,,0,12,0,False,,0,0,0
okx:GIGGLE-USDT-SWAP:segment0,GIGGLE,GIGGLE-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,33.24,34.25,33.15,33.79,0.4655263024178123,5.390571290942066,2.639658111229961,True,False,,0,12,0,False,,0,0,0
okx:GLM-USDT-SWAP:segment0,GLM,GLM-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.08641,0.08646,0.08622,0.08623,0.0005159512281769248,1.9373913043478261,0.446779075489719,True,False,,0,13,0,False,,0,0,0
okx:GLM-USDT-SWAP:segment0,GLM,GLM-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.0862,0.08764,0.08611,0.08758,0.0005883832833071437,1.5419372294372293,2.965396565497345,True,False,,0,13,0,False,,0,0,0
okx:GLM-USDT-SWAP:segment0,GLM,GLM-USDT-SWAP,okx,60,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,True,False,0.08751,0.09034,0.08747,0.089,0.0007513559059280619,17.293302069527986,4.877772841995955,True,False,,0,13,0,False,,0,0,0
okx:GMT-USDT-SWAP:segment0,GMT,GMT-USDT-SWAP,okx,60,2026-08-19 13:00:00+00:00,2026-08-19 14:00:00+00:00,False,True,0.005925,0.005979,0.005914,0.005935,4.7221153867569924e-05,1.9898443217383661,1.4175565370164522,True,False,,0,21,0,False,,0,0,0
okx:GMT-USDT-SWAP:segment0,GMT,GMT-USDT-SWAP,okx,60,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,True,True,0.005938,0.006047,0.005932,0.006022,5.2062500019886394e-05,4.0932835047015566,2.4353492149411258,True,False,,0,21,0,False,,0,0,0
