venue,symbol,asset,exclude_reason,tick,tick_origin,tick_error,instrument,minutes,source_features_path,status,bars,burst_candidates,focus_candidates
okx,PENDLE-USDT-SWAP,PENDLE,,0.001,raw.tickSz,,okx:PENDLE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PENDLE-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,1.0
okx,PENGU-USDT-SWAP,PENGU,,1e-06,raw.tickSz,,okx:PENGU-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PENGU-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,PEOPLE-USDT-SWAP,PEOPLE,,1e-06,raw.tickSz,,okx:PEOPLE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PEOPLE-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,5.0
okx,PEPE-USDT-SWAP,PEPE,,1e-09,raw.tickSz,,okx:PEPE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PEPE-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,2.0,3.0
okx,PI-USDT-SWAP,PI,,1e-05,raw.tickSz,,okx:PI-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PI-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,PIEVERSE-USDT-SWAP,PIEVERSE,,0.0001,raw.tickSz,,okx:PIEVERSE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PIEVERSE-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,PIPPIN-USDT-SWAP,PIPPIN,,1e-05,raw.tickSz,,okx:PIPPIN-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PIPPIN-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,7.0
okx,PLUME-USDT-SWAP,PLUME,,1e-06,raw.tickSz,,okx:PLUME-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PLUME-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,PNUT-USDT-SWAP,PNUT,,1e-05,raw.tickSz,,okx:PNUT-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PNUT-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,3.0
okx,POL-USDT-SWAP,POL,,1e-05,raw.tickSz,,okx:POL-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/POL-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,1.0
okx,PONS-USDT-SWAP,PONS,,0.0001,raw.tickSz,,okx:PONS-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PONS-USDT-SWAP/segment0_60_features.pkl.gz,included,93.0,0.0,0.0
okx,POPCAT-USDT-SWAP,POPCAT,,1e-05,raw.tickSz,,okx:POPCAT-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/POPCAT-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,PROS-USDT-SWAP,PROS,,0.0001,raw.tickSz,,okx:PROS-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PROS-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,PROVE-USDT-SWAP,PROVE,,0.0001,raw.tickSz,,okx:PROVE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PROVE-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,2.0
okx,PUMP-USDT-SWAP,PUMP,,1e-06,raw.tickSz,,okx:PUMP-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PUMP-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,5.0
okx,PYTH-USDT-SWAP,PYTH,,1e-05,raw.tickSz,,okx:PYTH-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/PYTH-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,QTUM-USDT-SWAP,QTUM,,0.0001,raw.tickSz,,okx:QTUM-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/QTUM-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,RAVE-USDT-SWAP,RAVE,,0.0001,raw.tickSz,,okx:RAVE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RAVE-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,RAY-USDT-SWAP,RAY,,0.0001,raw.tickSz,,okx:RAY-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RAY-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,7.0
okx,RE-USDT-SWAP,RE,,1e-05,raw.tickSz,,okx:RE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RE-USDT-SWAP/segment0_60_features.pkl.gz,included,2006.0,0.0,3.0
okx,RECALL-USDT-SWAP,RECALL,,1e-05,raw.tickSz,,okx:RECALL-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RECALL-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,RENDER-USDT-SWAP,RENDER,,0.001,raw.tickSz,,okx:RENDER-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RENDER-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,6.0
okx,RESOLV-USDT-SWAP,RESOLV,,1e-05,raw.tickSz,,okx:RESOLV-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RESOLV-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,RIVER-USDT-SWAP,RIVER,,0.001,raw.tickSz,,okx:RIVER-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RIVER-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,1.0
okx,RLS-USDT-SWAP,RLS,,1e-06,raw.tickSz,,okx:RLS-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RLS-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,ROBO-USDT-SWAP,ROBO,,1e-05,raw.tickSz,,okx:ROBO-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/ROBO-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,2.0
okx,RSR-USDT-SWAP,RSR,,1e-06,raw.tickSz,,okx:RSR-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RSR-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,RVN-USDT-SWAP,RVN,,1e-06,raw.tickSz,,okx:RVN-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/RVN-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,S-USDT-SWAP,S,,1e-05,raw.tickSz,,okx:S-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/S-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,1.0
okx,SAHARA-USDT-SWAP,SAHARA,,1e-06,raw.tickSz,,okx:SAHARA-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SAHARA-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,SAND-USDT-SWAP,SAND,,1e-05,raw.tickSz,,okx:SAND-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SAND-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,SAPIEN-USDT-SWAP,SAPIEN,,1e-05,raw.tickSz,,okx:SAPIEN-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SAPIEN-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,7.0
okx,SATS-USDT-SWAP,SATS,,1e-12,raw.tickSz,,okx:SATS-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SATS-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,SEI-USDT-SWAP,SEI,,1e-05,raw.tickSz,,okx:SEI-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SEI-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,1.0
okx,SENT-USDT-SWAP,SENT,,1e-05,raw.tickSz,,okx:SENT-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SENT-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,SHELL-USDT-SWAP,SHELL,,1e-05,raw.tickSz,,okx:SHELL-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SHELL-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,SHIB-USDT-SWAP,SHIB,,1e-09,raw.tickSz,,okx:SHIB-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SHIB-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,SIGN-USDT-SWAP,SIGN,,1e-06,raw.tickSz,,okx:SIGN-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SIGN-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,1.0
okx,SKY-USDT-SWAP,SKY,,1e-05,raw.tickSz,,okx:SKY-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SKY-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,SLX-USDT-SWAP,SLX,,1e-05,raw.tickSz,,okx:SLX-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SLX-USDT-SWAP/segment0_60_features.pkl.gz,included,2395.0,1.0,2.0
okx,SNX-USDT-SWAP,SNX,,0.0001,raw.tickSz,,okx:SNX-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SNX-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,6.0
okx,SOL-USDT-SWAP,SOL,,0.01,raw.tickSz,,okx:SOL-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SOL-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,SOON-USDT-SWAP,SOON,,0.0001,raw.tickSz,,okx:SOON-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SOON-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,6.0
okx,SOPH-USDT-SWAP,SOPH,,1e-06,raw.tickSz,,okx:SOPH-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SOPH-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,SPACE-USDT-SWAP,SPACE,,1e-06,raw.tickSz,,okx:SPACE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SPACE-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,SPK-USDT-SWAP,SPK,,1e-05,raw.tickSz,,okx:SPK-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SPK-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,2.0
okx,SPX-USDT-SWAP,SPX,,0.0001,raw.tickSz,,okx:SPX-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SPX-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,2.0,3.0
okx,SSV-USDT-SWAP,SSV,,0.001,raw.tickSz,,okx:SSV-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SSV-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,6.0
okx,STABLE-USDT-SWAP,STABLE,,1e-05,raw.tickSz,,okx:STABLE-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/STABLE-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,3.0
okx,STRK-USDT-SWAP,STRK,,1e-05,raw.tickSz,,okx:STRK-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/STRK-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,STX-USDT-SWAP,STX,,0.0001,raw.tickSz,,okx:STX-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/STX-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,SUI-USDT-SWAP,SUI,,0.0001,raw.tickSz,,okx:SUI-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SUI-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,1.0
okx,SUSHI-USDT-SWAP,SUSHI,,0.0001,raw.tickSz,,okx:SUSHI-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SUSHI-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,7.0
okx,SYRUP-USDT-SWAP,SYRUP,,0.0001,raw.tickSz,,okx:SYRUP-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/SYRUP-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,TAO-USDT-SWAP,TAO,,0.1,raw.tickSz,,okx:TAO-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TAO-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,THETA-USDT-SWAP,THETA,,0.0001,raw.tickSz,,okx:THETA-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/THETA-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,3.0
okx,TIA-USDT-SWAP,TIA,,0.0001,raw.tickSz,,okx:TIA-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TIA-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,TRB-USDT-SWAP,TRB,,0.01,raw.tickSz,,okx:TRB-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TRB-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,2.0,5.0
okx,TRIA-USDT-SWAP,TRIA,,1e-06,raw.tickSz,,okx:TRIA-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TRIA-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,6.0
okx,TRUMP-USDT-SWAP,TRUMP,,0.001,raw.tickSz,,okx:TRUMP-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TRUMP-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,6.0
okx,TRUST-USDT-SWAP,TRUST,,1e-05,raw.tickSz,,okx:TRUST-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TRUST-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,TRUTH-USDT-SWAP,TRUTH,,1e-06,raw.tickSz,,okx:TRUTH-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TRUTH-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,11.0
okx,TRX-USDT-SWAP,TRX,,1e-05,raw.tickSz,,okx:TRX-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TRX-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,TURBO-USDT-SWAP,TURBO,,1e-07,raw.tickSz,,okx:TURBO-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/TURBO-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,UB-USDT-SWAP,UB,,1e-05,raw.tickSz,,okx:UB-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/UB-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,UMA-USDT-SWAP,UMA,,0.0001,raw.tickSz,,okx:UMA-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/UMA-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,UNI-USDT-SWAP,UNI,,0.001,raw.tickSz,,okx:UNI-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/UNI-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,3.0
okx,UP-USDT-SWAP,UP,,0.0001,raw.tickSz,,okx:UP-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/UP-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,USDC-USDT-SWAP,USDC,stable_asset,1e-06,raw.tickSz,,okx:USDC-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/USDC-USDT-SWAP/segment0_60_features.pkl.gz,excluded,0.0,0.0,0.0
okx,USELESS-USDT-SWAP,USELESS,,1e-05,raw.tickSz,,okx:USELESS-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/USELESS-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,3.0
okx,VANA-USDT-SWAP,VANA,,0.0001,raw.tickSz,,okx:VANA-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/VANA-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,VIRTUAL-USDT-SWAP,VIRTUAL,,0.0001,raw.tickSz,,okx:VIRTUAL-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/VIRTUAL-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,VVV-USDT-SWAP,VVV,,0.001,raw.tickSz,,okx:VVV-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/VVV-USDT-SWAP/segment0_60_features.pkl.gz,included,1626.0,0.0,0.0
okx,W-USDT-SWAP,W,,1e-06,raw.tickSz,,okx:W-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/W-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,WAL-USDT-SWAP,WAL,,1e-05,raw.tickSz,,okx:WAL-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/WAL-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,WCT-USDT-SWAP,WCT,,1e-05,raw.tickSz,,okx:WCT-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/WCT-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,WET-USDT-SWAP,WET,,1e-05,raw.tickSz,,okx:WET-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/WET-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,3.0
okx,WIF-USDT-SWAP,WIF,,0.0001,raw.tickSz,,okx:WIF-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/WIF-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,2.0,5.0
okx,WLD-USDT-SWAP,WLD,,0.0001,raw.tickSz,,okx:WLD-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/WLD-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,WLFI-USDT-SWAP,WLFI,,1e-05,raw.tickSz,,okx:WLFI-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/WLFI-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,WOO-USDT-SWAP,WOO,,1e-05,raw.tickSz,,okx:WOO-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/WOO-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,XLM-USDT-SWAP,XLM,,1e-05,raw.tickSz,,okx:XLM-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/XLM-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,XPL-USDT-SWAP,XPL,,1e-05,raw.tickSz,,okx:XPL-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/XPL-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,1.0
okx,XRP-USDT-SWAP,XRP,,0.0001,raw.tickSz,,okx:XRP-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/XRP-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,4.0
okx,XTZ-USDT-SWAP,XTZ,,0.0001,raw.tickSz,,okx:XTZ-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/XTZ-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,4.0
okx,YB-USDT-SWAP,YB,,1e-05,raw.tickSz,,okx:YB-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/YB-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,6.0
okx,YFI-USDT-SWAP,YFI,,1.0,raw.tickSz,,okx:YFI-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/YFI-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,5.0
okx,YGG-USDT-SWAP,YGG,,1e-05,raw.tickSz,,okx:YGG-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/YGG-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,4.0
okx,ZAMA-USDT-SWAP,ZAMA,,1e-05,raw.tickSz,,okx:ZAMA-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/ZAMA-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,3.0
okx,ZBT-USDT-SWAP,ZBT,,1e-05,raw.tickSz,,okx:ZBT-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/ZBT-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,0.0,2.0
okx,ZEC-USDT-SWAP,ZEC,,0.01,raw.tickSz,,okx:ZEC-USDT-SWAP:segment0,60.0,/Users/zhangzc/fable-trading/experiments/active/exp-altseason-multivenue-20260910-v1/results/markets/okx/ZEC-USDT-SWAP/segment0_60_features.pkl.gz,included,3144.0,1.0,6.0
