symbol,timeframe_min,arm,raw_signal_candidates,status_rows,skipped_in_position,trades_taken,closed_trades,censored_unclosed_trades,censored_mfe_known_n,censored_mfe_known_mean_r,censored_mfe_known_median_r,wins_net,losses_net,breakeven_net,fee_only_losses,win_rate_net,gross_win_rate,mean_net_r,median_net_r,sum_net_r_trade_units_nonportfolio,mean_gross_r,median_gross_r,sum_gross_r_trade_units_nonportfolio,mean_net_bp,median_net_bp,mean_gross_bp,median_gross_bp,profit_factor_net_r,profit_factor_gross_r,mean_cost_r,median_cost_r,sum_cost_r_trade_units_nonportfolio,fixed_round_trip_cost_bp,mfe_known_n,mfe_known_mean_r,mfe_known_median_r,mfe_known_q25_r,mfe_known_q75_r,mfe_known_q90_r,mfe_known_max_r,mfe_upper_mean_r,stop_bar_excursion_ambiguous_n,net_floating_profit_then_loss_n,net_floating_profit_n,mean_holding_hours,median_holding_hours,mfe_ge_0p5r_n,mfe_ge_0p5r_then_net_loss_n,mfe_ge_1r_n,mfe_ge_1r_then_net_loss_n,mfe_ge_2r_n,mfe_ge_2r_then_net_loss_n,mfe_ge_3r_n,mfe_ge_3r_then_net_loss_n,mfe_ge_5r_n,mfe_ge_5r_then_net_loss_n,mfe_ge_10r_n,mfe_ge_10r_then_net_loss_n,best_net_return_bp,mean_net_bp_ex_best_price_return,mean_net_r_ex_best_price_return,sum_net_r_ex_best_price_return,top_1pct_price_return_removed_n,mean_net_bp_ex_top_1pct_price_returns,mean_net_r_ex_top_1pct_price_returns,sum_net_r_ex_top_1pct_price_returns,closed_trade_drawdown_r_single_symbol,max_loss_streak_single_symbol
HEMIUSDT,15,joint,1,1,0,1,1,0,0,,,0,1,0,0,0.0,0.0,-1.054684824902723,-1.054684824902723,-1.054684824902723,-0.9999999999999992,-0.9999999999999992,-0.9999999999999992,-385.732175892984,-385.732175892984,-365.732175892984,-365.732175892984,0.0,0.0,0.054684824902723764,0.054684824902723764,0.054684824902723764,20.0,1,1.4007782101167303,1.4007782101167303,1.4007782101167303,1.4007782101167303,1.4007782101167303,1.4007782101167303,1.4007782101167303,0,1,1,10.5,10.5,1,1,1,1,0,0,0,0,0,0,0,0,-385.732175892984,,,0.0,1,,,0.0,1.054684824902723,1
HEMIUSDT,60,v9_both,3,3,0,3,2,1,1,0.3034825870646784,0.3034825870646784,1,1,0,0,0.5,0.5,0.47513776223776294,0.47513776223776294,0.9502755244755259,0.5107692307692315,0.5107692307692315,1.021538461538463,1083.0524535293155,1083.0524535293155,1103.0524535293155,1103.0524535293155,1.9003006536467337,2.0215384615384613,0.03563146853146863,0.03563146853146863,0.07126293706293726,20.0,2,1.5901188811188844,1.5901188811188844,0.8473321678321706,2.3329055944055983,2.7785776223776266,3.075692307692312,1.5901188811188844,0,1,2,36.0,36.0,1,0,1,0,1,0,1,0,0,0,0,0,2546.40625,-380.301342941369,-1.0555090909090927,-1.0555090909090927,1,-380.301342941369,-1.0555090909090927,-1.0555090909090927,1.0555090909090927,1
HEMIUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HFTUSDT,5,v9_both,8,8,2,6,6,0,0,,,5,1,0,0,0.8333333333333334,0.8333333333333334,1.8752208608500842,2.046944055944076,11.251325165100505,2.005872446137954,2.2027972027972234,12.035234676827722,550.9143662761884,259.9700734245055,570.9143662761884,279.9700734245055,11.998167349385557,13.035234676827722,0.13065158528786988,0.14912587412587375,0.7839095117272193,20.0,6,4.004614412136566,3.7272727272727515,2.181818181818173,5.762972646822221,7.313843236409681,8.428571428571567,4.004614412136566,0,1,6,8.972222222222223,8.875,5,0,5,0,4,0,4,0,2,0,0,0,3272.990418557742,6.499155819877592,1.6758986613386846,8.379493306693423,1,6.499155819877592,1.6758986613386846,8.379493306693423,1.0230181818181823,1
HFTUSDT,5,joint,4,4,0,4,4,0,0,,,3,1,0,0,0.75,0.75,2.331450172394009,2.6695522928399282,9.325800689576036,2.4528646132628764,2.7628720836685696,9.811458453051506,759.7406982110244,327.4253656581855,779.7406982110246,347.4253656581855,10.11596768788757,10.811458453051506,0.12141444086886799,0.09605454545454625,0.48565776347547196,20.0,4,4.779648890932125,5.326830249396648,3.3500000000000365,6.756479140328738,7.759734513274436,8.428571428571567,4.779648890932125,0,1,4,8.291666666666666,8.0,3,0,3,0,3,0,3,0,2,0,0,0,3272.990418557742,-78.00920857121469,2.1513229437229846,6.453968831168954,1,-78.00920857121469,2.1513229437229846,6.453968831168954,1.0230181818181823,1
HFTUSDT,15,v9_both,1,1,0,1,1,0,0,,,0,1,0,0,0.0,0.0,-1.1438333333333373,-1.1438333333333373,-1.1438333333333373,-1.0000000000000042,-1.0000000000000042,-1.0000000000000042,-159.049826187718,-159.049826187718,-139.049826187718,-139.049826187718,0.0,0.0,0.14383333333333362,0.14383333333333362,0.14383333333333362,20.0,1,1.1666666666666738,1.1666666666666738,1.1666666666666738,1.1666666666666738,1.1666666666666738,1.1666666666666738,1.1666666666666738,0,1,1,3.25,3.25,1,1,1,1,0,0,0,0,0,0,0,0,-159.049826187718,,,0.0,1,,,0.0,1.1438333333333373,1
HFTUSDT,15,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HFTUSDT,60,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HFTUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIFIUSDT,5,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIFIUSDT,5,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIFIUSDT,15,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIFIUSDT,15,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIFIUSDT,60,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIFIUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIGHUSDT,5,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIGHUSDT,5,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIGHUSDT,15,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIGHUSDT,15,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIGHUSDT,60,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIGHUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIPPOUSDT,5,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIPPOUSDT,5,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIPPOUSDT,15,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIPPOUSDT,15,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIPPOUSDT,60,v9_both,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIPPOUSDT,60,joint,0,0,0,0,0,0,0,,,0,0,0,0,,,,,0.0,,,0.0,,,,,,,,,0.0,20.0,0,,,,,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0,,,0.0,,0
HIVEUSDT,5,v9_both,42,42,9,33,33,0,0,,,5,28,0,0,0.15151515151515152,0.15151515151515152,-0.19195415576165611,-1.1900851063829814,-6.334487140134652,0.1480078352794668,-0.999999999999996,4.884258564222404,-39.88552380414836,-72.703941338223,-19.885523804148363,-52.703941338223,0.8196057579516572,1.187276071133976,0.33996199104112723,0.3379230769230868,11.218745704357199,20.0,33,2.5804051079668424,0.809523809523819,0.526315789473692,1.812500000000065,5.2207792207793,36.269230769231285,2.5804051079668424,0,23,28,3.94949494949495,3.0,25,20,15,10,6,1,5,0,4,0,1,0,865.4996585476899,-68.1788107526433,-0.6549407038984456,-20.95810252475026,1,-68.1788107526433,-0.6549407038984456,-20.95810252475026,14.581852643443797,12
HIVEUSDT,5,joint,14,14,0,14,14,0,0,,,3,11,0,0,0.21428571428571427,0.21428571428571427,0.4892064432727822,-1.2662222222222237,6.84889020581895,0.8281384313361367,-1.0000000000000016,11.593938038705915,20.21725680570456,-78.867314317894,40.217256805704565,-58.867314317894,1.4779206816440504,2.0861423434953235,0.3389319880633588,0.3093314794215841,4.745047832887023,20.0,14,3.9172120201856075,0.7940446650124133,0.560114085125052,1.8616615853658676,5.205681818181918,36.269230769231285,3.9172120201856075,0,8,11,4.06547619047619,1.5,11,8,6,3,3,0,3,0,2,0,1,0,865.4996585476899,-44.80446640521738,-0.5980557829843582,-7.774725178796658,1,-44.80446640521738,-0.5980557829843582,-7.774725178796658,9.138273533062165,7
HIVEUSDT,15,v9_both,7,7,0,7,7,0,0,,,1,6,0,0,0.14285714285714285,0.14285714285714285,-0.8612037650041103,-1.1184507042253542,-6.028426355028772,-0.6981869889797367,-0.9999999999999978,-4.887308922858157,-120.22163460086414,-159.60481099656198,-100.22163460086401,-139.60481099656099,0.03585470676983812,0.061377756537174,0.1630167760243742,0.125971014492755,1.1411174321706195,20.0,7,0.9752950081106656,1.2164948453608182,0.2921576594880155,1.5060851926977714,1.723280861640436,2.0140845070422677,0.9752950081106656,0,5,6,13.321428571428571,9.5,4,3,4,3,1,1,0,0,0,0,0,0,46.998054895178996,-148.09158285020467,-1.042101987006513,-6.252611922039077,1,-148.09158285020467,-1.042101987006513,-6.252611922039077,6.028426355028772,4
HIVEUSDT,15,joint,5,5,0,5,5,0,0,,,0,5,0,0,0.0,0.0,-1.031864440482582,-1.1259710144927524,-5.159322202412911,-0.8413793103448267,-0.999999999999998,-4.2068965517241335,-130.832720498186,-159.60481099656198,-110.8327204981858,-139.60481099656099,0.0,0.0,0.1904851301377563,0.1432615384615411,0.9524256506887815,20.0,5,1.0922075002266936,1.4827586206896617,0.434782608695657,1.5294117647058811,1.820215410107713,2.0140845070422677,1.0922075002266936,0,4,4,10.7,9.5,3,3,3,3,1,1,0,0,0,0,0,0,-34.295925661186,-154.966919207436,-1.1657443437066761,-4.6629773748267045,1,-154.966919207436,-1.1657443437066761,-4.6629773748267045,5.159322202412911,5
HIVEUSDT,60,v9_both,4,4,1,3,3,0,0,,,1,2,0,0,0.3333333333333333,0.3333333333333333,-0.3162765090279136,-1.0504357541899454,-0.9488295270837408,-0.21153846153847009,-0.9999999999999986,-0.6346153846154102,-159.267671146132,-212.219679633867,-139.267671146132,-192.219679633867,0.5596022977620266,0.6826923076922948,0.10473804748944375,0.1040476190476192,0.31421414246833124,20.0,3,2.1920246110190043,1.869047619047612,1.2976523011439198,2.9249084249083923,3.5584249084248603,3.980769230769172,2.1920246110190043,0,2,3,21.333333333333332,15.0,3,2,2,1,1,0,1,0,0,0,0,0,150.96075126414502,-314.3818823512705,-1.0772416866187815,-2.154483373237563,1,-314.3818823512705,-1.0772416866187815,-2.154483373237563,2.154483373237563,2
HIVEUSDT,60,joint,1,1,0,1,1,0,0,,,0,1,0,0,0.0,0.0,-1.1040476190476176,-1.1040476190476176,-1.1040476190476176,-0.9999999999999986,-0.9999999999999986,-0.9999999999999986,-212.219679633867,-212.219679633867,-192.219679633867,-192.219679633867,0.0,0.0,0.1040476190476192,0.1040476190476192,0.1040476190476192,20.0,1,1.869047619047612,1.869047619047612,1.869047619047612,1.869047619047612,1.869047619047612,1.869047619047612,1.869047619047612,0,1,1,15.0,15.0,1,1,1,1,0,0,0,0,0,0,0,0,-212.219679633867,,,0.0,1,,,0.0,1.1040476190476176,1
HMSTRUSDT,5,v9_both,38,38,1,37,37,0,0,,,7,30,0,0,0.1891891891891892,0.1891891891891892,-0.6634843410876339,-1.2002222222222187,-24.548920620242455,-0.4239274989274984,-0.999999999999998,-15.685317460317442,-66.63960758561052,-97.28894173602801,-46.63960758561051,-77.288941736028,0.3312524332501027,0.47009062634062704,0.23955684216013673,0.2157500000000043,8.86360315992506,20.0,37,1.1861750347886038,0.4500000000000183,0.1818181818181863,1.0294117647058831,3.587500000000018,6.9090909090909065,1.1961323605354026,2,20,27,3.511261261261261,1.8333333333333333,16,9,11,4,8,1,6,0,2,0,0,0,296.159250585479,-76.71735364591856,-0.7404607579696976,-26.65658728690911,1,-76.71735364591856,-0.7404607579696976,-26.65658728690911,28.224738802060642,10
HMSTRUSDT,5,joint,13,13,0,13,13,0,0,,,3,10,0,0,0.23076923076923078,0.23076923076923078,-0.5485987261924387,-1.1830526315789485,-7.131783440501702,-0.32922419460881114,-0.999999999999998,-4.279914529914545,-62.37771455528809,-101.112398609501,-42.37771455528808,-81.112398609501,0.4177728367457444,0.5720085470085453,0.21937453158362855,0.1977777777777797,2.851868910587171,20.0,13,1.343699971141028,0.357142857142864,0.2105263157894767,1.0294117647058831,3.5,7.384615384615351,1.3477485541369785,1,7,10,3.5512820512820515,2.4166666666666665,5,2,4,1,3,0,3,0,1,0,0,0,296.159250585479,-92.25579498368533,-0.7699541755973635,-9.239450107168361,1,-92.25579498368533,-0.7699541755973635,-9.239450107168361,7.131783440501704,4
HMSTRUSDT,15,v9_both,9,9,0,9,9,0,0,,,1,8,0,0,0.1111111111111111,0.1111111111111111,-0.9858943028156288,-1.1051176470588246,-8.87304872534066,-0.8627450980392184,-1.0000000000000002,-7.764705882352965,-191.103219108323,-193.34777898158,-171.103219108323,-173.34777898157998,0.004474661880685133,0.029411764705880247,0.12314920477641092,0.11537500000000055,1.1083428429876983,20.0,9,1.130394898869795,1.391304347826113,0.2750000000000007,1.71111111111111,2.007843137254902,2.705882352941156,1.130394898869795,0,8,9,10.527777777777779,7.25,5,4,5,4,1,0,0,0,0,0,0,0,4.081878386512,-215.5013562951774,-1.1141163847852276,-8.91293107828182,1,-215.5013562951774,-1.1141163847852276,-8.91293107828182,8.87304872534066,7
HMSTRUSDT,15,joint,3,3,0,3,3,0,0,,,0,3,0,0,0.0,0.0,-1.0898434248013191,-1.0767111111111114,-3.2695302744039574,-0.9999999999999997,-1.0000000000000002,-2.999999999999999,-262.48308236875437,-280.71842410197,-242.48308236875437,-260.71842410197,0.0,0.0,0.08984342480131975,0.07671111111111137,0.26953027440395927,20.0,3,1.1488678962363157,1.384615384615382,0.8677462887989185,1.547863247863246,1.6458119658119643,1.71111111111111,1.1488678962363157,0,3,3,21.083333333333332,25.25,2,2,2,2,0,0,0,0,0,0,0,0,-175.595451825254,-305.92689764050454,-1.0704959064327495,-2.140991812865499,1,-305.92689764050454,-1.0704959064327495,-2.140991812865499,3.2695302744039574,3
HMSTRUSDT,60,v9_both,3,3,0,3,3,0,0,,,2,1,0,0,0.6666666666666666,0.6666666666666666,1.1416169194050678,1.563361702127655,3.4248507582152037,1.2127659574468057,1.6382978723404205,3.6382978723404173,421.62672926588334,417.251561612719,441.62672926588334,437.251561612719,4.15634151920901,4.6382978723404245,0.07114903804173836,0.07493617021276593,0.21344711412521508,20.0,3,4.455634950665073,5.867647058823526,2.9919630642954855,6.625312891113887,7.079912390488103,7.382978723404247,4.837987891841543,1,1,3,26.333333333333332,19.0,2,0,2,0,2,0,2,0,2,0,0,0,1102.7297743533281,81.075206722161,0.23914596734289817,0.47829193468579634,1,81.075206722161,0.23914596734289817,0.47829193468579634,1.0850697674418583,1
HMSTRUSDT,60,joint,3,3,0,3,3,0,0,,,2,1,0,0,0.6666666666666666,0.6666666666666666,1.1416169194050678,1.563361702127655,3.4248507582152037,1.2127659574468057,1.6382978723404205,3.6382978723404173,421.62672926588334,417.251561612719,441.62672926588334,437.251561612719,4.15634151920901,4.6382978723404245,0.07114903804173836,0.07493617021276593,0.21344711412521508,20.0,3,4.455634950665073,5.867647058823526,2.9919630642954855,6.625312891113887,7.079912390488103,7.382978723404247,4.837987891841543,1,1,3,26.333333333333332,19.0,2,0,2,0,2,0,2,0,2,0,0,0,1102.7297743533281,81.075206722161,0.23914596734289817,0.47829193468579634,1,81.075206722161,0.23914596734289817,0.47829193468579634,1.0850697674418583,1
HOLOUSDT,5,v9_both,34,34,3,31,31,0,0,,,7,24,0,1,0.22580645161290322,0.25806451612903225,-0.2035884640046855,-1.134022222222223,-6.311242384145251,0.002735516129295263,-0.9999999999999972,0.08480100000815316,6.830094336783803,-95.32122286220499,26.830094336783773,-75.321222862205,0.7611833103913022,1.003983427603238,0.20632398013398187,0.19293750000000026,6.396043384153438,20.0,31,1.875745866349996,0.6551724137931315,0.32361111111111496,2.2190579710144673,3.426573426573393,19.00980392156876,1.8795409327636585,1,17,24,3.481182795698925,1.3333333333333333,17,10,13,6,9,3,4,0,2,0,1,0,1585.5110361310278,-45.79260372302433,-0.5789283409094195,-17.367850227282585,1,-45.79260372302433,-0.5789283409094195,-17.367850227282585,15.263718652885585,6
HOLOUSDT,5,joint,17,17,0,17,17,0,0,,,3,14,0,0,0.17647058823529413,0.17647058823529413,-0.09385076115947213,-1.134022222222223,-1.5954629397110263,0.11871505568172282,-0.9999999999999996,2.018155946589288,23.058883655471114,-99.340860543178,43.058883655471114,-79.340860543178,0.9046349352102567,1.1480383853037048,0.2125658168411962,0.20212307692307765,3.613618886300335,20.0,17,2.1200943110852872,0.430769230769236,0.2320000000000012,1.3874345549738254,4.415601503759444,19.00980392156876,2.1270147263102017,1,9,12,2.5833333333333335,1.1666666666666667,8,5,6,3,3,0,2,0,2,0,1,0,1585.5110361310278,-74.5943758742512,-0.7907544239280226,-12.652070782848362,1,-74.5943758742512,-0.7907544239280226,-12.652070782848362,8.33514162614436,7
HOLOUSDT,15,v9_both,10,10,0,10,10,0,0,,,4,6,0,0,0.4,0.4,0.6701726472471697,-1.0746654135338345,6.701726472471697,0.7887786079804698,-0.9999999999999963,7.887786079804698,144.1519434149204,-169.641606967391,164.1519434149204,-149.641606967391,2.010703249443458,2.3146310133007844,0.11860596073330032,0.10748491755945576,1.1860596073330032,20.0,10,2.9001895404593467,1.1518849206349233,0.22353664535169365,4.345569620253156,6.871887034659971,11.560975609756149,2.9001895404593467,0,4,8,14.4,5.875,6,2,5,1,4,0,4,0,2,0,1,0,1750.3768624014028,-34.3174920280221,-0.15743237930080045,-1.416891413707204,1,-34.3174920280221,-0.15743237930080045,-1.416891413707204,4.462059806985068,4
HOLOUSDT,15,joint,6,6,0,6,6,0,0,,,3,3,0,0,0.5,0.5,1.4595886947695156,0.3929866873065033,8.757532168617093,1.569905274904162,0.45490196078431755,9.419431649424972,311.6871656540213,-5.090021990574996,331.6871656540214,14.909978009425004,3.67457186610632,4.139810549808325,0.11031658013464656,0.08541068524971038,0.6618994808078793,20.0,6,4.105556178159983,3.1428571428571512,0.7135338345864648,5.913157894736967,8.955926401369384,11.560975609756149,4.105556178159983,0,2,5,17.708333333333332,10.75,4,1,4,1,3,0,3,0,2,0,1,0,1750.3768624014028,23.949226304545,0.1277828564876386,0.638914282438193,1,23.949226304545,0.1277828564876386,0.638914282438193,2.196310721247567,2
HOLOUSDT,60,v9_both,2,2,1,1,1,0,0,,,0,1,0,0,0.0,0.0,-0.1453972602739712,-0.1453972602739712,-0.1453972602739712,-0.0867579908675785,-0.0867579908675785,-0.0867579908675785,-49.590406478741,-49.590406478741,-29.590406478741,-29.590406478741,0.0,0.0,0.05863926940639287,0.05863926940639287,0.05863926940639287,20.0,1,1.7808219178082216,1.7808219178082216,1.7808219178082216,1.7808219178082216,1.7808219178082216,1.7808219178082216,1.7808219178082216,0,1,1,108.0,108.0,1,1,1,1,0,0,0,0,0,0,0,0,-49.590406478741,,,0.0,1,,,0.0,0.1453972602739712,1
HOLOUSDT,60,joint,1,1,0,1,1,0,0,,,0,1,0,0,0.0,0.0,-1.0450349650349655,-1.0450349650349655,-1.0450349650349655,-1.0000000000000004,-1.0000000000000004,-1.0000000000000004,-464.099378881986,-464.099378881986,-444.099378881986,-444.099378881986,0.0,0.0,0.045034965034965194,0.045034965034965194,0.045034965034965194,20.0,1,1.541958041958044,1.541958041958044,1.541958041958044,1.541958041958044,1.541958041958044,1.541958041958044,1.541958041958044,0,1,1,140.0,140.0,1,1,1,1,0,0,0,0,0,0,0,0,-464.099378881986,,,0.0,1,,,0.0,1.0450349650349655,1
HOMEUSDT,5,v9_both,28,28,1,27,26,1,1,1.048780487804863,1.048780487804863,6,20,0,0,0.23076923076923078,0.23076923076923078,-0.4940896864285426,-1.0766999615433934,-12.846331847142109,-0.31988538840252506,-0.9999999999999971,-8.317020098465651,-106.65686626511659,-115.3745484899085,-86.65686626511655,-95.3745484899085,0.4448118218268345,0.5747688972213052,0.1742042980260184,0.12139885620915106,4.529311748676478,20.0,26,1.3375893510086836,0.6312618896639227,0.3039473684210469,1.9216981132075492,3.061081560283676,6.82432432432429,1.3375893510086836,0,18,24,4.362179487179487,2.0,14,8,11,5,5,1,4,0,1,0,0,0,575.722114194802,-133.9520254835133,-0.6898997603721699,-17.247494009304248,1,-133.9520254835133,-0.6898997603721699,-17.247494009304248,14.903955547765781,6
HOMEUSDT,5,joint,12,12,0,12,12,0,0,,,2,10,0,0,0.16666666666666666,0.16666666666666666,-0.6819066456399304,-1.0963389277389286,-8.182879747679165,-0.4978029602220186,-0.9999999999999971,-5.973635522664223,-157.934412725212,-158.285420428057,-137.93441272521198,-138.285420428057,0.3001403801151795,0.40263644773357643,0.18410368541791267,0.15858589743589724,2.209244225014952,20.0,12,1.11067647525478,0.4734478935698452,0.2899038461538432,1.2723048327137245,2.9574468085106203,4.282608695652093,1.11067647525478,0,10,12,3.5,1.7916666666666667,5,3,4,2,2,0,2,0,0,0,0,0,152.01068804275099,-186.11124006775412,-0.9237874869431614,-10.161662356374775,1,-186.11124006775412,-0.9237874869431614,-10.161662356374775,8.99539424902808,8
HOMEUSDT,15,v9_both,14,14,2,12,12,0,0,,,3,9,0,0,0.25,0.25,-0.4254026396729784,-1.0734212101063836,-5.104831676075741,-0.3171143252203482,-0.9999999999999993,-3.8053719026441786,-123.20697700343275,-225.189896808821,-103.20697700343275,-205.189896808821,0.48617567617179647,0.5771808997062027,0.10828831445263033,0.09004627332542364,1.299459773431564,20.0,12,1.3423063446155965,0.7288282002724371,0.26456138040042043,1.6522854477611961,3.3861296963458134,5.247863247863251,1.3423063446155965,0,7,10,6.791666666666667,4.0,6,3,6,3,3,0,2,0,1,0,0,0,699.117123531505,-197.96371341569983,-0.7692535400939096,-8.461788941033005,1,-197.96371341569983,-0.7692535400939096,-8.461788941033005,7.40121602436634,4
HOMEUSDT,15,joint,6,6,0,6,6,0,0,,,2,4,0,0,0.3333333333333333,0.3333333333333333,-0.488755125317126,-1.0458188899707883,-2.932530751902756,-0.3763938926059383,-0.9999999999999993,-2.25836335563563,-166.3922803300145,-179.7440360960805,-146.3922803300145,-159.7440360960805,0.3343805211761896,0.4354091610910933,0.11236123271118804,0.07404498057656933,0.6741673962671283,20.0,6,1.2303035503058108,0.3797468354430325,0.2982371794871764,2.110271427671771,3.0685795162120204,3.465517241379261,1.2303035503058108,0,4,6,6.708333333333333,4.0,2,0,2,0,2,0,1,0,0,0,0,0,231.32914451425802,-245.93656529886897,-0.7293777921715963,-3.6468889608579813,1,-245.93656529886897,-0.7293777921715963,-3.6468889608579813,2.932530751902756,2
HOMEUSDT,60,v9_both,4,4,1,3,3,0,0,,,0,3,0,0,0.0,0.0,-0.9701846896930363,-1.0262547770700634,-2.910554069079109,-0.9406713505074169,-0.9999999999999998,-2.8220140515222507,-663.038333037896,-635.548834726917,-643.038333037896,-615.548834726917,0.0,0.0,0.029513339185619422,0.029793911007025765,0.08854001755685827,20.0,3,1.235049020009374,1.6358381502890191,0.9888792624981387,1.6816133426604316,1.7090784580832792,1.7273885350318443,1.235049020009374,0,3,3,109.0,79.0,2,2,2,2,0,0,0,0,0,0,0,0,-571.800031441598,-708.657483836045,-1.029373053274917,-2.058746106549834,1,-708.657483836045,-1.029373053274917,-2.058746106549834,2.910554069079109,3
