candidates,chart_bars_total,chart_gaps,first,higher_bars,joint_candidates,last,minutes,partial_chart_buckets,partial_higher_buckets,symbol,v9_candidates,valid_ready_window_bars,window_bars_actual,window_bars_expected,window_gap_count,zero_activity,timeframe_min,stream_key,asset,current_status,delivery_ms,inherited,onboard_ms,tick,tail_status,recent_rows,recent_positive_volume_rows,window_missing_5m,gap_count,ready_signal_bars,coverage_status
9,30144,0,2025-11-15 00:00:00+00:00,7536,2,2026-09-24 23:45:00+00:00,15,0,0,CLANKERUSDT,7,5952,5952,5952,0,False,15,CLANKERUSDT_15m,CLANKER,TRADING,4133404800000,True,1762948800000,0.01,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,CLANKERUSDT,3,1488,1488,1488,0,False,60,CLANKERUSDT_60m,CLANKER,TRADING,4133404800000,True,1762948800000,0.01,ok,17856,17856,0,0,1488,complete_raw_window_bars
41,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,CLOUSDT,29,17856,17856,17856,0,False,5,CLOUSDT_5m,CLO,TRADING,4133404800000,True,1760441400000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,CLOUSDT,12,5952,5952,5952,0,False,15,CLOUSDT_15m,CLO,TRADING,4133404800000,True,1760441400000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,CLOUSDT,3,1488,1488,1488,0,False,60,CLOUSDT_60m,CLO,TRADING,4133404800000,True,1760441400000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
51,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,COAIUSDT,36,17856,17856,17856,0,False,5,COAIUSDT_5m,COAI,TRADING,4133404800000,True,1758785400000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
17,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,COAIUSDT,13,5952,5952,5952,0,False,15,COAIUSDT_15m,COAI,TRADING,4133404800000,True,1758785400000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,COAIUSDT,3,1488,1488,1488,0,False,60,COAIUSDT_60m,COAI,TRADING,4133404800000,True,1758785400000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
50,77025,0,2025-12-31 13:15:00+00:00,25675,16,2026-09-24 23:55:00+00:00,5,0,0,COLLECTUSDT,34,17856,17856,17856,0,False,5,COLLECTUSDT_5m,COLLECT,TRADING,4133404800000,True,1767186900000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
24,25675,0,2025-12-31 13:15:00+00:00,6418,8,2026-09-24 23:45:00+00:00,15,0,1,COLLECTUSDT,16,5952,5952,5952,0,False,15,COLLECTUSDT_15m,COLLECT,TRADING,4133404800000,True,1767186900000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,6418,0,2025-12-31 14:00:00+00:00,1604,2,2026-09-24 23:00:00+00:00,60,1,1,COLLECTUSDT,4,1488,1488,1488,0,False,60,COLLECTUSDT_60m,COLLECT,TRADING,4133404800000,True,1767186900000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,COMBOUSDT,0,0,17856,17856,0,True,5,COMBOUSDT_5m,COMBO,SETTLING,1743066000000,True,1685707200000,0.0001,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,COMBOUSDT,0,0,5952,5952,0,True,15,COMBOUSDT_15m,COMBO,SETTLING,1743066000000,True,1685707200000,0.0001,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,COMBOUSDT,0,0,1488,1488,0,True,60,COMBOUSDT_60m,COMBO,SETTLING,1743066000000,True,1685707200000,0.0001,ok,17856,0,0,0,0,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,COMMONUSDT,0,17856,17856,17856,0,False,5,COMMONUSDT_5m,COMMON,SETTLING,1769763600000,True,1761568200000,1e-06,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,COMMONUSDT,0,5952,5952,5952,0,False,15,COMMONUSDT_15m,COMMON,SETTLING,1769763600000,True,1761568200000,1e-06,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,COMMONUSDT,0,1488,1488,1488,0,False,60,COMMONUSDT_60m,COMMON,SETTLING,1769763600000,True,1761568200000,1e-06,ok,17856,0,0,0,1488,complete_raw_window_bars
52,90432,0,2025-11-15 00:00:00+00:00,30144,13,2026-09-24 23:55:00+00:00,5,0,0,COMPUSDT,39,17856,17856,17856,0,False,5,COMPUSDT_5m,COMP,TRADING,4133404800000,True,1593507600000,0.01,ok,17856,17853,0,0,17856,complete_raw_window_bars
21,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,COMPUSDT,16,5952,5952,5952,0,False,15,COMPUSDT_15m,COMP,TRADING,4133404800000,True,1593507600000,0.01,ok,17856,17853,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,COMPUSDT,3,1488,1488,1488,0,False,60,COMPUSDT_60m,COMP,TRADING,4133404800000,True,1593507600000,0.01,ok,17856,17853,0,0,1488,complete_raw_window_bars
56,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,COOKIEUSDT,41,17856,17856,17856,0,False,5,COOKIEUSDT_5m,COOKIE,TRADING,4133404800000,True,1736249400000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
28,30144,0,2025-11-15 00:00:00+00:00,7536,8,2026-09-24 23:45:00+00:00,15,0,0,COOKIEUSDT,20,5952,5952,5952,0,False,15,COOKIEUSDT_15m,COOKIE,TRADING,4133404800000,True,1736249400000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
7,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,COOKIEUSDT,5,1488,1488,1488,0,False,60,COOKIEUSDT_60m,COOKIE,TRADING,4133404800000,True,1736249400000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,COSUSDT,0,17856,17856,17856,0,False,5,COSUSDT_5m,COS,SETTLING,1781168400000,True,1727701200000,1e-06,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,COSUSDT,0,5952,5952,5952,0,False,15,COSUSDT_15m,COS,SETTLING,1781168400000,True,1727701200000,1e-06,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,COSUSDT,0,1488,1488,1488,0,False,60,COSUSDT_60m,COS,SETTLING,1781168400000,True,1727701200000,1e-06,ok,17856,0,0,0,1488,complete_raw_window_bars
61,90432,0,2025-11-15 00:00:00+00:00,30144,18,2026-09-24 23:55:00+00:00,5,0,0,COTIUSDT,43,17856,17856,17856,0,False,5,COTIUSDT_5m,COTI,TRADING,4133404800000,True,1615273200000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
25,30144,0,2025-11-15 00:00:00+00:00,7536,9,2026-09-24 23:45:00+00:00,15,0,0,COTIUSDT,16,5952,5952,5952,0,False,15,COTIUSDT_15m,COTI,TRADING,4133404800000,True,1615273200000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,COTIUSDT,2,1488,1488,1488,0,False,60,COTIUSDT_60m,COTI,TRADING,4133404800000,True,1615273200000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
57,90432,0,2025-11-15 00:00:00+00:00,30144,14,2026-09-24 23:55:00+00:00,5,0,0,COWUSDT,43,17856,17856,17856,0,False,5,COWUSDT_5m,COW,TRADING,4133404800000,True,1730899800000,0.0001,ok,17856,17855,0,0,17856,complete_raw_window_bars
15,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,COWUSDT,11,5952,5952,5952,0,False,15,COWUSDT_15m,COW,TRADING,4133404800000,True,1730899800000,0.0001,ok,17856,17855,0,0,5952,complete_raw_window_bars
3,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,COWUSDT,2,1488,1488,1488,0,False,60,COWUSDT_60m,COW,TRADING,4133404800000,True,1730899800000,0.0001,ok,17856,17855,0,0,1488,complete_raw_window_bars
49,90432,0,2025-11-15 00:00:00+00:00,30144,13,2026-09-24 23:55:00+00:00,5,0,0,CROSSUSDT,36,17856,17856,17856,0,False,5,CROSSUSDT_5m,CROSS,TRADING,4133404800000,True,1752143400000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
20,30144,0,2025-11-15 00:00:00+00:00,7536,6,2026-09-24 23:45:00+00:00,15,0,0,CROSSUSDT,14,5952,5952,5952,0,False,15,CROSSUSDT_15m,CROSS,TRADING,4133404800000,True,1752143400000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,CROSSUSDT,1,1488,1488,1488,0,False,60,CROSSUSDT_60m,CROSS,TRADING,4133404800000,True,1752143400000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
62,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,CRVUSDT,47,17856,17856,17856,0,False,5,CRVUSDT_5m,CRV,TRADING,4133404800000,True,1598943600000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,CRVUSDT,12,5952,5952,5952,0,False,15,CRVUSDT_15m,CRV,TRADING,4133404800000,True,1598943600000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,CRVUSDT,1,1488,1488,1488,0,False,60,CRVUSDT_60m,CRV,TRADING,4133404800000,True,1598943600000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
52,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,CTKUSDT,41,17856,17856,17856,0,False,5,CTKUSDT_5m,CTK,TRADING,4133404800000,True,1746008100000,0.0001,ok,17856,17855,0,0,17856,complete_raw_window_bars
24,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,CTKUSDT,19,5952,5952,5952,0,False,15,CTKUSDT_15m,CTK,TRADING,4133404800000,True,1746008100000,0.0001,ok,17856,17855,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,CTKUSDT,3,1488,1488,1488,0,False,60,CTKUSDT_60m,CTK,TRADING,4133404800000,True,1746008100000,0.0001,ok,17856,17855,0,0,1488,complete_raw_window_bars
49,34446,0,2026-05-28 09:30:00+00:00,11482,14,2026-09-24 23:55:00+00:00,5,0,0,CTRUSDT,35,17856,17856,17856,0,False,5,CTRUSDT_5m,CTR,TRADING,4133404800000,False,1779960600000,1e-06,ok,17856,17856,0,0,17856,complete_raw_window_bars
11,11482,0,2026-05-28 09:30:00+00:00,2870,3,2026-09-24 23:45:00+00:00,15,0,1,CTRUSDT,8,5952,5952,5952,0,False,15,CTRUSDT_15m,CTR,TRADING,4133404800000,False,1779960600000,1e-06,ok,17856,17856,0,0,5952,complete_raw_window_bars
5,2870,0,2026-05-28 10:00:00+00:00,717,2,2026-09-24 23:00:00+00:00,60,1,1,CTRUSDT,3,1488,1488,1488,0,False,60,CTRUSDT_60m,CTR,TRADING,4133404800000,False,1779960600000,1e-06,ok,17856,17856,0,0,1488,complete_raw_window_bars
39,90432,0,2025-11-15 00:00:00+00:00,30144,12,2026-09-24 23:55:00+00:00,5,0,0,CTSIUSDT,27,17856,17856,17856,0,False,5,CTSIUSDT_5m,CTSI,TRADING,4133404800000,True,1635145200000,1e-05,ok,17856,17856,0,0,17856,complete_raw_window_bars
14,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,CTSIUSDT,11,5952,5952,5952,0,False,15,CTSIUSDT_15m,CTSI,TRADING,4133404800000,True,1635145200000,1e-05,ok,17856,17856,0,0,5952,complete_raw_window_bars
1,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,CTSIUSDT,1,1488,1488,1488,0,False,60,CTSIUSDT_60m,CTSI,TRADING,4133404800000,True,1635145200000,1e-05,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,CUDISUSDT,0,17856,17856,17856,0,False,5,CUDISUSDT_5m,CUDIS,SETTLING,1769763600000,True,1755688500000,1e-05,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,CUDISUSDT,0,5952,5952,5952,0,False,15,CUDISUSDT_15m,CUDIS,SETTLING,1769763600000,True,1755688500000,1e-05,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,CUDISUSDT,0,1488,1488,1488,0,False,60,CUDISUSDT_60m,CUDIS,SETTLING,1769763600000,True,1755688500000,1e-05,ok,17856,0,0,0,1488,complete_raw_window_bars
54,90432,0,2025-11-15 00:00:00+00:00,30144,13,2026-09-24 23:55:00+00:00,5,0,0,CUSDT,41,17856,17856,17856,0,False,5,CUSDT_5m,C,TRADING,4133404800000,True,1752570000000,1e-05,ok,17856,17855,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,CUSDT,11,5952,5952,5952,0,False,15,CUSDT_15m,C,TRADING,4133404800000,True,1752570000000,1e-05,ok,17856,17855,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,CUSDT,1,1488,1488,1488,0,False,60,CUSDT_60m,C,TRADING,4133404800000,True,1752570000000,1e-05,ok,17856,17855,0,0,1488,complete_raw_window_bars
38,90432,0,2025-11-15 00:00:00+00:00,30144,8,2026-09-24 23:55:00+00:00,5,0,0,CVCUSDT,30,17856,17856,17856,0,False,5,CVCUSDT_5m,CVC,TRADING,4133404800000,True,1747384200000,1e-05,ok,17856,17855,0,0,17856,complete_raw_window_bars
16,30144,0,2025-11-15 00:00:00+00:00,7536,3,2026-09-24 23:45:00+00:00,15,0,0,CVCUSDT,13,5952,5952,5952,0,False,15,CVCUSDT_15m,CVC,TRADING,4133404800000,True,1747384200000,1e-05,ok,17856,17855,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,CVCUSDT,3,1488,1488,1488,0,False,60,CVCUSDT_60m,CVC,TRADING,4133404800000,True,1747384200000,1e-05,ok,17856,17855,0,0,1488,complete_raw_window_bars
39,90432,0,2025-11-15 00:00:00+00:00,30144,9,2026-09-24 23:55:00+00:00,5,0,0,CVXUSDT,30,17856,17856,17856,0,False,5,CVXUSDT_5m,CVX,TRADING,4133404800000,True,1753270200000,0.001,ok,17856,17852,0,0,17856,complete_raw_window_bars
5,30144,0,2025-11-15 00:00:00+00:00,7536,1,2026-09-24 23:45:00+00:00,15,0,0,CVXUSDT,4,5952,5952,5952,0,False,15,CVXUSDT_15m,CVX,TRADING,4133404800000,True,1753270200000,0.001,ok,17856,17852,0,0,5952,complete_raw_window_bars
5,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,CVXUSDT,3,1488,1488,1488,0,False,60,CVXUSDT_60m,CVX,TRADING,4133404800000,True,1753270200000,0.001,ok,17856,17852,0,0,1488,complete_raw_window_bars
50,90432,0,2025-11-15 00:00:00+00:00,30144,13,2026-09-24 23:55:00+00:00,5,0,0,CYBERUSDT,37,17856,17856,17856,0,False,5,CYBERUSDT_5m,CYBER,TRADING,4133404800000,True,1692619200000,0.0001,ok,17856,17850,0,0,17856,complete_raw_window_bars
11,30144,0,2025-11-15 00:00:00+00:00,7536,4,2026-09-24 23:45:00+00:00,15,0,0,CYBERUSDT,7,5952,5952,5952,0,False,15,CYBERUSDT_15m,CYBER,TRADING,4133404800000,True,1692619200000,0.0001,ok,17856,17850,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,CYBERUSDT,2,1488,1488,1488,0,False,60,CYBERUSDT_60m,CYBER,TRADING,4133404800000,True,1692619200000,0.0001,ok,17856,17850,0,0,1488,complete_raw_window_bars
53,82524,0,2025-12-12 11:00:00+00:00,27508,15,2026-09-24 23:55:00+00:00,5,0,0,CYSUSDT,38,17856,17856,17856,0,False,5,CYSUSDT_5m,CYS,TRADING,4133404800000,True,1765537200000,0.0001,ok,17856,17856,0,0,17856,complete_raw_window_bars
7,27508,0,2025-12-12 11:00:00+00:00,6877,2,2026-09-24 23:45:00+00:00,15,0,0,CYSUSDT,5,5952,5952,5952,0,False,15,CYSUSDT_15m,CYS,TRADING,4133404800000,True,1765537200000,0.0001,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,6877,0,2025-12-12 11:00:00+00:00,1719,1,2026-09-24 23:00:00+00:00,60,0,1,CYSUSDT,1,1488,1488,1488,0,False,60,CYSUSDT_60m,CYS,TRADING,4133404800000,True,1765537200000,0.0001,ok,17856,17856,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DAMUSDT,0,17856,17856,17856,0,False,5,DAMUSDT_5m,DAM,SETTLING,1777453200000,True,1755520200000,1e-05,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DAMUSDT,0,5952,5952,5952,0,False,15,DAMUSDT_15m,DAM,SETTLING,1777453200000,True,1755520200000,1e-05,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DAMUSDT,0,1488,1488,1488,0,False,60,DAMUSDT_60m,DAM,SETTLING,1777453200000,True,1755520200000,1e-05,ok,17856,0,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DARUSDT,0,0,17856,17856,0,True,5,DARUSDT_5m,DAR,SETTLING,1735203600000,True,1651129200000,0.0001,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DARUSDT,0,0,5952,5952,0,True,15,DARUSDT_15m,DAR,SETTLING,1735203600000,True,1651129200000,0.0001,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DARUSDT,0,0,1488,1488,0,True,60,DARUSDT_60m,DAR,SETTLING,1735203600000,True,1651129200000,0.0001,ok,17856,0,0,0,0,complete_raw_window_bars
63,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,DASHUSDT,48,17856,17856,17856,0,False,5,DASHUSDT_5m,DASH,TRADING,4133404800000,True,1580803500000,0.01,ok,17856,17856,0,0,17856,complete_raw_window_bars
28,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,DASHUSDT,23,5952,5952,5952,0,False,15,DASHUSDT_15m,DASH,TRADING,4133404800000,True,1580803500000,0.01,ok,17856,17856,0,0,5952,complete_raw_window_bars
2,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DASHUSDT,2,1488,1488,1488,0,False,60,DASHUSDT_60m,DASH,TRADING,4133404800000,True,1580803500000,0.01,ok,17856,17856,0,0,1488,complete_raw_window_bars
25,24111,0,2026-07-03 06:45:00+00:00,8037,6,2026-09-24 23:55:00+00:00,5,0,0,DATAIPUSDT,19,17856,17856,17856,0,False,5,DATAIPUSDT_5m,DATAIP,TRADING,4133404800000,False,1783061100000,0.0001,ok,17856,17846,0,0,17856,complete_raw_window_bars
12,8037,0,2026-07-03 06:45:00+00:00,2009,3,2026-09-24 23:45:00+00:00,15,0,1,DATAIPUSDT,9,5952,5952,5952,0,False,15,DATAIPUSDT_15m,DATAIP,TRADING,4133404800000,False,1783061100000,0.0001,ok,17856,17846,0,0,5952,complete_raw_window_bars
5,2009,0,2026-07-03 07:00:00+00:00,502,2,2026-09-24 23:00:00+00:00,60,1,1,DATAIPUSDT,3,1488,1488,1488,0,False,60,DATAIPUSDT_60m,DATAIP,TRADING,4133404800000,False,1783061100000,0.0001,ok,17856,17846,0,0,1488,complete_raw_window_bars
43,90432,0,2025-11-15 00:00:00+00:00,30144,11,2026-09-24 23:55:00+00:00,5,0,0,DEEPUSDT,32,17856,17856,17856,0,False,5,DEEPUSDT_5m,DEEP,TRADING,4133404800000,True,1745310600000,1e-05,ok,17856,17853,0,0,17856,complete_raw_window_bars
17,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,DEEPUSDT,12,5952,5952,5952,0,False,15,DEEPUSDT_15m,DEEP,TRADING,4133404800000,True,1745310600000,1e-05,ok,17856,17853,0,0,5952,complete_raw_window_bars
4,7536,0,2025-11-15 00:00:00+00:00,1884,1,2026-09-24 23:00:00+00:00,60,0,0,DEEPUSDT,3,1488,1488,1488,0,False,60,DEEPUSDT_60m,DEEP,TRADING,4133404800000,True,1745310600000,1e-05,ok,17856,17853,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DEFIUSDT,0,0,17856,17856,0,True,5,DEFIUSDT_5m,DEFI,SETTLING,1754902800000,True,1598598000000,0.1,ok,17856,0,0,0,0,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DEFIUSDT,0,0,5952,5952,0,True,15,DEFIUSDT_15m,DEFI,SETTLING,1754902800000,True,1598598000000,0.1,ok,17856,0,0,0,0,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DEFIUSDT,0,0,1488,1488,0,True,60,DEFIUSDT_60m,DEFI,SETTLING,1754902800000,True,1598598000000,0.1,ok,17856,0,0,0,0,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DEGENUSDT,0,17856,17856,17856,0,False,5,DEGENUSDT_5m,DEGEN,SETTLING,1777366800000,True,1731670200000,1e-07,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DEGENUSDT,0,5952,5952,5952,0,False,15,DEGENUSDT_15m,DEGEN,SETTLING,1777366800000,True,1731670200000,1e-07,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DEGENUSDT,0,1488,1488,1488,0,False,60,DEGENUSDT_60m,DEGEN,SETTLING,1777366800000,True,1731670200000,1e-07,ok,17856,0,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DEGOUSDT,0,17856,17856,17856,0,False,5,DEGOUSDT_5m,DEGO,SETTLING,1776762000000,True,1734095700000,0.0001,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DEGOUSDT,0,5952,5952,5952,0,False,15,DEGOUSDT_15m,DEGO,SETTLING,1776762000000,True,1734095700000,0.0001,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DEGOUSDT,0,1488,1488,1488,0,False,60,DEGOUSDT_60m,DEGO,SETTLING,1776762000000,True,1734095700000,0.0001,ok,17856,0,0,0,1488,complete_raw_window_bars
0,90432,0,2025-11-15 00:00:00+00:00,30144,0,2026-09-24 23:55:00+00:00,5,0,0,DENTUSDT,0,17856,17856,17856,0,False,5,DENTUSDT_5m,DENT,SETTLING,1776762000000,True,1616482800000,1e-07,ok,17856,0,0,0,17856,complete_raw_window_bars
0,30144,0,2025-11-15 00:00:00+00:00,7536,0,2026-09-24 23:45:00+00:00,15,0,0,DENTUSDT,0,5952,5952,5952,0,False,15,DENTUSDT_15m,DENT,SETTLING,1776762000000,True,1616482800000,1e-07,ok,17856,0,0,0,5952,complete_raw_window_bars
0,7536,0,2025-11-15 00:00:00+00:00,1884,0,2026-09-24 23:00:00+00:00,60,0,0,DENTUSDT,0,1488,1488,1488,0,False,60,DENTUSDT_60m,DENT,SETTLING,1776762000000,True,1616482800000,1e-07,ok,17856,0,0,0,1488,complete_raw_window_bars
52,90432,0,2025-11-15 00:00:00+00:00,30144,15,2026-09-24 23:55:00+00:00,5,0,0,DEXEUSDT,37,17856,17856,17856,0,False,5,DEXEUSDT_5m,DEXE,TRADING,4133404800000,True,1735039800000,0.001,ok,17856,17856,0,0,17856,complete_raw_window_bars
23,30144,0,2025-11-15 00:00:00+00:00,7536,5,2026-09-24 23:45:00+00:00,15,0,0,DEXEUSDT,18,5952,5952,5952,0,False,15,DEXEUSDT_15m,DEXE,TRADING,4133404800000,True,1735039800000,0.001,ok,17856,17856,0,0,5952,complete_raw_window_bars
6,7536,0,2025-11-15 00:00:00+00:00,1884,2,2026-09-24 23:00:00+00:00,60,0,0,DEXEUSDT,4,1488,1488,1488,0,False,60,DEXEUSDT_60m,DEXE,TRADING,4133404800000,True,1735039800000,0.001,ok,17856,17856,0,0,1488,complete_raw_window_bars
