variant,phase,training_quantile,threshold,events,mean_gross_bp,mean_net_bp,median_net_bp,win_rate,profit_factor,equal_risk_1pct_return,max_drawdown,median_hold_bars,p90_net_bp,max_net_bp,mean_capture_of_horizon_mfe,pool_events,pool_runner_arm_rate,runner_arm_auc,runner_arm_average_precision,runner_arm_precision,runner_arm_precision_lift_pp,runner_arm_recall,profitable_runner_precision,positive_net_auc,selection_rate
lgb_profitable_runner_all103,development,0.95,0.6506242070457213,177,96.90223228319799,76.902232283198,41.972869734147004,0.632768361581921,3.4269691193630316,7.25035252165393,-0.08576849888000204,71.0,263.5672501625492,1076.512939232317,0.4930424001683541,3533,0.3877724313614492,0.5944177288235115,0.5095549521558321,0.7344632768361582,34.6690845474709,0.0948905109489051,0.6214689265536724,0.804706278004728,0.05009906594961789
lgb_profitable_runner_all103,development,0.975,0.6775849441805339,89,102.2133582084565,82.21335820845651,55.569365359352,0.6629213483146067,3.5118247255862163,2.1928021611258286,-0.04526560074963515,74.0,264.837669922136,895.567809875812,0.5010879789943551,3533,0.3877724313614492,0.5944177288235115,0.5095549521558321,0.7415730337078652,35.380060234641604,0.04817518248175182,0.6629213483146067,0.804706278004728,0.025191055759977356
lgb_profitable_runner_all103,development,0.99,0.7144983562321372,36,99.80195553715939,79.80195553715942,31.327380081557,0.7222222222222222,4.485975609358839,0.6510041715839701,-0.02428986870033123,74.5,263.7296501617145,370.322580645161,0.4485626845232996,3533,0.3877724313614492,0.5944177288235115,0.5095549521558321,0.7777777777777778,39.00053464163286,0.020437956204379562,0.7222222222222222,0.804706278004728,0.010189640532125671
lgb_profitable_runner_all103,confirmation,0.5,0.470551158048229,2087,-1.1590257006203721,-21.159025700620333,-69.617525990666,0.23766171538092956,0.6705707173791478,-0.9978694900850527,-0.9980607792755896,24.0,144.37352251526764,1042.8121016501161,0.40311415408873325,3437,0.42100669188245565,0.5054873538389946,0.429710264949291,0.42261619549592716,0.1609503613471508,0.6095369730476848,0.23143267848586488,0.5729168889525684,0.6072155949956357
lgb_profitable_runner_all103,confirmation,0.7,0.5335217746432384,1291,1.133654350855701,-18.866345649144268,-74.309272833197,0.2517428350116189,0.7189693651474327,-0.9481245711790497,-0.9485541660850463,26.0,177.85537054815,1042.8121016501161,0.4307009077094746,3437,0.42100669188245565,0.5054873538389946,0.429710264949291,0.42370255615801705,0.26958642755613993,0.3780234968901175,0.2447714949651433,0.5729168889525684,0.375618271748618
lgb_profitable_runner_all103,confirmation,0.8,0.5657048288357025,895,-0.2998975458670222,-20.299897545866994,-75.822091539655,0.26145251396648045,0.7042927389947813,-0.9024055509878355,-0.9056720773728639,27.0,168.52670425641276,920.179657862716,0.41995180017819667,3437,0.42100669188245565,0.5054873538389946,0.429710264949291,0.41899441340782123,-0.20122784746344213,0.2591568762957844,0.2536312849162011,0.5729168889525684,0.2604015129473378
lgb_profitable_runner_all103,confirmation,0.9,0.617447363341371,378,5.263155453393465,-14.736844546606518,-83.27085279701649,0.28835978835978837,0.7927358919215334,-0.5127226757653873,-0.5314378584902703,29.0,218.2637358576326,829.788275535686,0.45850897662405177,3437,0.42100669188245565,0.5054873538389946,0.429710264949291,0.4126984126984127,-0.8308279184042977,0.1078092605390463,0.2777777777777778,0.5729168889525684,0.109979633401222
lgb_profitable_runner_all103,confirmation,0.95,0.6506242070457213,187,15.932128789911953,-4.067871210088028,-89.022258436948,0.3315508021390374,0.9433919458589524,-0.04759912169486613,-0.34332188467119207,34.0,283.713360722979,829.788275535686,0.4507585813734921,3437,0.42100669188245565,0.5054873538389946,0.429710264949291,0.44385026737967914,2.284357549722349,0.05736005528680028,0.32620320855614976,0.5729168889525684,0.054407913878382314
lgb_profitable_runner_all103,confirmation,0.975,0.6775849441805339,95,39.201678780643945,19.20167878064395,-56.657057999939,0.4105263157894737,1.3002293796777267,0.13644429786188894,-0.14307183836584414,43.0,299.7709438253408,829.788275535686,0.4585093234748833,3437,0.42100669188245565,0.5054873538389946,0.429710264949291,0.5157894736842106,9.478278180175492,0.033863165169315826,0.4,0.5729168889525684,0.027640384055862673
lgb_profitable_runner_all103,confirmation,0.99,0.7144983562321372,23,28.827174344374264,8.827174344374301,-56.657057999939,0.391304347826087,1.1345298155598675,0.011141926596945462,-0.0362352101339567,35.0,307.6623826305205,408.80730440491203,0.4428090604652552,3437,0.42100669188245565,0.5054873538389946,0.429710264949291,0.5217391304347826,10.073243855232693,0.0082930200414651,0.391304347826087,0.5729168889525684,0.00669188245562991
lgb_profitable_runner_all103,audit,0.5,0.470551158048229,2252,4.065694890048399,-15.934305109951547,-58.4645949583745,0.2571047957371226,0.7070770356387822,-0.9989794970232693,-0.9993095247338561,24.0,126.40236096683515,1382.5592570004899,0.38853032091093503,3746,0.42872397223705283,0.5333128687980819,0.46124797331472367,0.4467140319715808,1.7990059734527997,0.6264009962640099,0.25177619893428066,0.5762962693254525,0.601174586225307
lgb_profitable_runner_all103,audit,0.7,0.5335217746432384,1441,6.525864034657709,-13.474135965342237,-60.531819106075005,0.2824427480916031,0.7586802231642551,-0.9765258704095198,-0.9832300377250859,27.0,133.672350966588,1382.5592570004899,0.39447027655019035,3746,0.42872397223705283,0.5333128687980819,0.46124797331472367,0.46564885496183206,3.692488272477923,0.4178082191780822,0.2761970853573907,0.5762962693254525,0.3846769887880406
lgb_profitable_runner_all103,audit,0.8,0.5657048288357025,1045,7.3433161141121035,-12.656683885887848,-60.966738623491,0.3014354066985646,0.7773605256451593,-0.9054363946736872,-0.9313981894540241,29.0,137.05539331337442,1382.5592570004899,0.384914766086076,3746,0.42872397223705283,0.5333128687980819,0.46124797331472367,0.47655502392344495,4.783105168639212,0.31008717310087175,0.29473684210526313,0.5762962693254525,0.2789642285104111
lgb_profitable_runner_all103,audit,0.9,0.617447363341371,498,5.751951823765224,-14.248048176234718,-60.704597627954996,0.30120481927710846,0.7573825609184179,-0.6830178245924505,-0.7265699673427066,32.0,139.6814077823193,1382.5592570004899,0.3799203142379236,3746,0.42872397223705283,0.5333128687980819,0.46124797331472367,0.4879518072289157,5.922783499186285,0.15130759651307596,0.2931726907630522,0.5762962693254525,0.13294180459156432
lgb_profitable_runner_all103,audit,0.95,0.6506242070457213,260,9.107595510502673,-10.892404489497281,-61.087427077315,0.3269230769230769,0.817803525915166,-0.39189124312772183,-0.4651359633824752,33.5,149.96736280037598,1133.358975021803,0.3973979985468706,3746,0.42872397223705283,0.5333128687980819,0.46124797331472367,0.5038461538461538,7.5122181609101,0.08156911581569116,0.3192307692307692,0.5762962693254525,0.06940736785904965
lgb_profitable_runner_all103,audit,0.975,0.6775849441805339,145,7.359357410259784,-12.6406425897402,-65.693617521318,0.35172413793103446,0.7967229250532085,-0.22458028804467078,-0.2624382189473611,33.0,135.04277255997116,757.671054981259,0.4171772558666177,3746,0.42872397223705283,0.5333128687980819,0.46124797331472367,0.5172413793103449,8.851740707329203,0.046699875466998754,0.35172413793103446,0.5762962693254525,0.038707955152162306
lgb_profitable_runner_all103,audit,0.99,0.7144983562321372,39,-8.245414240224285,-28.245414240224235,-72.2673051111,0.358974358974359,0.5382504190146242,-0.14172402204922396,-0.15131539494437451,23.0,141.95357228988746,205.883929298903,0.3503869160548494,3746,0.42872397223705283,0.5333128687980819,0.46124797331472367,0.4358974358974359,0.7173463660383073,0.010585305105853052,0.358974358974359,0.5762962693254525,0.010411105178857448
lgb_two_stage_expected_net,development,0.5,-6.584428099185335,1767,28.72304049024414,8.72304049024421,-35.715281867152,0.2631578947368421,1.236387733502004,-0.5253808658909644,-0.9942919244084262,29.0,154.42517741527203,1746.2257408717599,0.3826453674710408,3533,0.3877724313614492,0.7892640324501993,0.6993272684888001,0.5959252971137521,20.815286575230292,0.7686131386861313,0.2614601018675722,0.6967900550725307,0.5001415227851684
lgb_two_stage_expected_net,development,0.7,-2.1052976393316927,1060,40.9050139625296,20.905013962529683,-28.2573269758015,0.30754716981132074,1.6497294606663893,6.543532054024227,-0.9051722485058988,34.0,186.9906893192052,1746.2257408717599,0.3766177521950618,3533,0.3877724313614492,0.7892640324501993,0.6993272684888001,0.6933962264150944,30.562379505364518,0.5364963503649635,0.30566037735849055,0.6967900550725307,0.30002830455703366
lgb_two_stage_expected_net,development,0.8,0.5146819206445366,707,44.36770131718733,24.367701317187432,-25.831876523587,0.32956152758132956,1.818481497014584,7.696590878406644,-0.7592687417556656,38.0,208.66620112798677,1746.2257408717599,0.37164217063191185,3533,0.3877724313614492,0.7892640324501993,0.6993272684888001,0.7425742574257426,35.48018260642934,0.38321167883211676,0.32673267326732675,0.6967900550725307,0.20011321822813474
lgb_two_stage_expected_net,development,0.9,4.525712582344264,354,60.36331484100234,40.363314841002456,-23.1103050390305,0.3559322033898305,2.540379592775419,10.04954199739303,-0.4589716567429184,42.5,233.22499758390228,1746.2257408717599,0.38251718513921784,3533,0.3877724313614492,0.7892640324501993,0.6993272684888001,0.8220338983050848,43.42614669436356,0.2124087591240876,0.3559322033898305,0.6967900550725307,0.10019813189923578
lgb_two_stage_expected_net,development,0.95,7.209869290939964,177,65.72896140155477,45.728961401554876,-16.358338894917,0.4067796610169492,2.8700526790309344,3.279209160878789,-0.19977622529772576,46.0,234.5708862782208,1249.295955292932,0.3725227783870222,3533,0.3877724313614492,0.7892640324501993,0.6993272684888001,0.8757062146892656,48.79337833278164,0.11313868613138686,0.4067796610169492,0.6967900550725307,0.05009906594961789
lgb_two_stage_expected_net,development,0.975,9.908101340054126,89,75.85893275810442,55.85893275810452,-10.992069608066,0.43820224719101125,3.456763504152036,1.5831643235756752,-0.1193263928458258,49.0,240.9001219083338,1096.8251607076459,0.3830572330462322,3533,0.3877724313614492,0.7892640324501993,0.6993272684888001,0.8876404494382022,49.9868018076753,0.05766423357664233,0.43820224719101125,0.6967900550725307,0.025191055759977356
lgb_two_stage_expected_net,development,0.99,12.438777986233468,36,101.63885467100782,81.63885467100793,3.9762490609450003,0.5277777777777778,5.655740967606765,0.838087579856565,-0.059399469631604807,54.5,237.04821511585197,1096.8251607076459,0.37476324963573604,3533,0.3877724313614492,0.7892640324501993,0.6993272684888001,0.9444444444444444,55.66720130829952,0.024817518248175182,0.5277777777777778,0.6967900550725307,0.010189640532125671
lgb_two_stage_expected_net,confirmation,0.5,-6.584428099185335,1704,2.4020106703337265,-17.597989329666234,-57.4094430661,0.2153755868544601,0.6799047885644983,-0.9981533112869783,-0.9988558675074838,23.0,106.0816267606186,1218.165301415947,0.3965465609014061,3437,0.42100669188245565,0.5184422457831661,0.43456496029505076,0.4325117370892019,1.1505045206746223,0.5093296475466482,0.21185446009389672,0.5128356771158823,0.495781204538842
lgb_two_stage_expected_net,confirmation,0.7,-2.1052976393316927,956,2.9146844664225435,-17.08531553357742,-56.381248183292506,0.21652719665271966,0.6830939045505368,-0.9765514938326632,-0.9799047706310369,23.0,112.77021529819801,905.214157384561,0.40747357632465564,3437,0.42100669188245565,0.5184422457831661,0.43456496029505076,0.4236401673640167,0.2633475481561065,0.27988942639944714,0.2112970711297071,0.5128356771158823,0.27814954902531275
lgb_two_stage_expected_net,confirmation,0.8,0.5146819206445366,642,3.893048670562315,-16.106951329437642,-54.4845788838995,0.21339563862928349,0.6963787928505768,-0.924801232748757,-0.9284401401866424,23.0,108.20601305978285,905.214157384561,0.4101109647335345,3437,0.42100669188245565,0.5184422457831661,0.43456496029505076,0.4236760124610592,0.2669320578603529,0.18797512093987562,0.2087227414330218,0.5128356771158823,0.18679080593540878
lgb_two_stage_expected_net,confirmation,0.9,4.525712582344264,273,1.105372870213405,-18.894627129786567,-57.427489776105,0.21245421245421245,0.6543057933406434,-0.6793390334252485,-0.6970032448783128,23.0,115.87458063452705,787.695892323627,0.4539769844734514,3437,0.42100669188245565,0.5184422457831661,0.43456496029505076,0.41025641025641024,-1.075028162604541,0.07740152038700761,0.2087912087912088,0.5128356771158823,0.07942973523421588
lgb_two_stage_expected_net,confirmation,0.95,7.209869290939964,135,11.69003227972904,-8.309967720270942,-50.585469501682994,0.2518518518518518,0.8403963262177171,-0.3041958776800837,-0.3337515832537483,24.0,144.99613454309102,787.695892323627,0.4954105812129978,3437,0.42100669188245565,0.5184422457831661,0.43456496029505076,0.4740740740740741,5.3067382191618435,0.0442294402211472,0.2518518518518518,0.5128356771158823,0.039278440500436426
lgb_two_stage_expected_net,confirmation,0.975,9.908101340054126,67,6.370690534935713,-13.629309465064242,-51.200820023039,0.208955223880597,0.722933635222213,-0.2572286079210149,-0.2572286079210149,23.0,122.1761837721562,787.695892323627,0.4995531939684613,3437,0.42100669188245565,0.5184422457831661,0.43456496029505076,0.5373134328358209,11.630674095336524,0.0248790601243953,0.208955223880597,0.5128356771158823,0.019493744544661042
lgb_two_stage_expected_net,confirmation,0.99,12.438777986233468,20,-1.9488047035859006,-21.9488047035859,-57.4547422829745,0.3,0.5501504023710385,-0.08706989804919074,-0.10898358094199434,29.0,119.49430276091465,145.305626460139,0.5002860313588644,3437,0.42100669188245565,0.5184422457831661,0.43456496029505076,0.5,7.899330811754435,0.006910850034554251,0.3,0.5128356771158823,0.005819028222286878
lgb_two_stage_expected_net,audit,0.5,-6.584428099185335,1923,10.267773966287859,-9.732226033712095,-47.765486071491004,0.24440977639105566,0.7896758232694011,-0.9958934792884117,-0.9981623421485811,22.0,120.02327391449718,1382.5592570004899,0.4083136369698913,3746,0.42872397223705283,0.5264295108297157,0.45138491796907454,0.4544981799271971,2.577420769014427,0.5442092154420921,0.24076963078523142,0.5209893175230247,0.5133475707421249
lgb_two_stage_expected_net,audit,0.7,-2.1052976393316927,1137,8.678241553031864,-11.32175844696809,-49.049703205139,0.24098504837291118,0.7575414518035576,-0.9762080538361075,-0.9854557485072495,21.0,112.28819448580273,1382.5592570004899,0.41790321436814354,3746,0.42872397223705283,0.5264295108297157,0.45138491796907454,0.4476693051890941,1.894533295204126,0.31693648816936487,0.23658751099384345,0.5209893175230247,0.30352375867592096
lgb_two_stage_expected_net,audit,0.8,0.5146819206445366,773,5.715662898186496,-14.284337101813467,-49.083041958841,0.23932729624838292,0.6938388343139029,-0.9543384370930009,-0.969685408508844,21.0,101.92057721633304,1382.5592570004899,0.41740019269836814,3746,0.42872397223705283,0.5264295108297157,0.45138491796907454,0.4553686934023286,2.6644721165275778,0.2191780821917808,0.23544631306597671,0.5209893175230247,0.20635344367325148
lgb_two_stage_expected_net,audit,0.9,4.525712582344264,349,1.8689298811326132,-18.131070118867356,-47.364514393185,0.2636103151862464,0.604700186372448,-0.7297795330619681,-0.7815150443246688,23.0,95.7106996149382,609.0884262070019,0.3977499760056562,3746,0.42872397223705283,0.5264295108297157,0.45138491796907454,0.4813753581661891,5.265138592913626,0.10460772104607721,0.25787965616045844,0.5209893175230247,0.09316604378003203
lgb_two_stage_expected_net,audit,0.95,7.209869290939964,170,3.790442103667523,-16.20955789633243,-43.261444470049994,0.28823529411764703,0.6387827176193585,-0.4186745899116252,-0.4956776006207433,26.0,111.30638783290668,609.0884262070019,0.39773604552581837,3746,0.42872397223705283,0.5264295108297157,0.45138491796907454,0.49411764705882355,6.539367482177072,0.052303860523038606,0.27647058823529413,0.5209893175230247,0.04538174052322477
lgb_two_stage_expected_net,audit,0.975,9.908101340054126,75,23.86209655918681,3.8620965591868543,-44.698156148439,0.3466666666666667,1.094779173269989,0.02124081676491829,-0.145229913531554,28.0,157.76763205169306,609.0884262070019,0.40800686706331146,3746,0.42872397223705283,0.5264295108297157,0.45138491796907454,0.52,9.127602776294719,0.024283935242839352,0.3333333333333333,0.5209893175230247,0.0200213561131874
lgb_two_stage_expected_net,audit,0.99,12.438777986233468,27,35.10716448075962,15.10716448075967,-35.489166934454,0.4444444444444444,1.388594598865625,0.0682604403838254,-0.04077358390405594,40.0,169.94429638783146,295.972730600593,0.40605367627943134,3746,0.42872397223705283,0.5264295108297157,0.45138491796907454,0.5555555555555556,12.683158331850276,0.00933997509339975,0.4444444444444444,0.5209893175230247,0.007207688200747464
aeon_minirocket_arm_seq64,development,0.5,0.13116013842993227,1767,51.54264566074853,31.542645660748633,-24.550691914892003,0.34748160724391625,2.094316103105693,1049.0283598420147,-0.9436193206770717,41.0,207.64762267646782,1746.2257408717599,0.3851269126719476,3533,0.3877724313614492,1.0,1.0,0.7753254102999434,38.75529789384942,1.0,0.34408602150537637,0.8805878945939679,0.5001415227851684
aeon_minirocket_arm_seq64,development,0.7,0.8911466922197411,1060,87.75934850138012,67.75934850138023,-4.1014684858415,0.47830188679245284,5.199789545586042,144726.11068289677,-0.538116434988071,54.0,250.34128039436393,1746.2257408717599,0.3860977832386432,3533,0.3877724313614492,1.0,1.0,1.0,61.222756863855075,0.7737226277372263,0.47830188679245284,0.8805878945939679,0.30002830455703366
aeon_minirocket_arm_seq64,development,0.8,0.9385526918632481,707,92.35398038378912,72.35398038378922,1.18363374147,0.5035360678925035,5.916809767387367,7744.407240820357,-0.33627632855998957,56.0,262.0092014120602,1249.295955292932,0.39827266043507387,3533,0.3877724313614492,1.0,1.0,1.0,61.222756863855075,0.516058394160584,0.5035360678925035,0.8805878945939679,0.20011321822813474
aeon_minirocket_arm_seq64,development,0.9,0.9750121953801374,354,107.1096415884119,87.10964158841202,3.68684655728,0.5225988700564972,7.362247988799286,251.7392025345014,-0.16623645453708857,58.0,282.0673498526921,1249.295955292932,0.4040452012717603,3533,0.3877724313614492,1.0,1.0,1.0,61.222756863855075,0.2583941605839416,0.5225988700564972,0.8805878945939679,0.10019813189923578
aeon_minirocket_arm_seq64,development,0.95,0.9895479671000201,177,124.75028879175906,104.75028879175917,6.386638041482,0.5706214689265536,9.445056759077774,24.849991255041353,-0.14406955000974597,63.0,345.25819812207646,1228.0194445624181,0.43045624151657336,3533,0.3877724313614492,1.0,1.0,1.0,61.222756863855075,0.1291970802919708,0.5706214689265536,0.8805878945939679,0.05009906594961789
aeon_minirocket_arm_seq64,development,0.975,0.9958860344260798,89,129.01095131520754,109.01095131520765,9.790625206402,0.5730337078651685,9.30359555244538,5.004925363369545,-0.090024213379716,63.0,356.77170444457624,1124.48986967226,0.4458068572214532,3533,0.3877724313614492,1.0,1.0,1.0,61.222756863855075,0.06496350364963503,0.5730337078651685,0.8805878945939679,0.025191055759977356
aeon_minirocket_arm_seq64,development,0.99,0.9988383372833183,36,153.11456832485712,133.11456832485723,73.102034644141,0.7222222222222222,18.588114927103277,1.2092644658910263,-0.03669485668935213,72.0,387.754073235466,558.704273420131,0.4983119669279505,3533,0.3877724313614492,1.0,1.0,1.0,61.222756863855075,0.026277372262773723,0.7222222222222222,0.8805878945939679,0.010189640532125671
aeon_minirocket_arm_seq64,confirmation,0.5,0.13116013842993227,2137,-0.0999301850409563,-20.099930185040915,-60.206650086677996,0.21244735610669163,0.6471043841440774,-0.9993393708349639,-0.9996384765535844,22.0,110.26986066104982,1218.165301415947,0.3951083083417208,3437,0.42100669188245565,0.5147482401641934,0.43756695993885353,0.42489471221338326,0.38880203309276107,0.6275051831375259,0.20823584464202152,0.513100895951907,0.6217631655513529
aeon_minirocket_arm_seq64,confirmation,0.7,0.8911466922197411,739,-2.6458746034822536,-22.645874603482202,-60.237001735614,0.2178619756427605,0.5991084610709754,-0.9340814737680138,-0.9478737447364359,21.0,103.44733126973465,840.680156747712,0.3856905168550706,3437,0.42100669188245565,0.5147482401641934,0.43756695993885353,0.4397834912043302,1.8776799321874538,0.22460262612301313,0.21380243572395127,0.513100895951907,0.21501309281350015
aeon_minirocket_arm_seq64,confirmation,0.8,0.9385526918632481,566,-2.5734396660595174,-22.57343966605947,-61.218954236105496,0.22438162544169613,0.5997596641885402,-0.8575212623068292,-0.8892537224576555,22.0,107.71325307033501,840.680156747712,0.3882214698716396,3437,0.42100669188245565,0.5147482401641934,0.43756695993885353,0.43992932862190814,1.8922636739452492,0.17208016586040084,0.22084805653710246,0.513100895951907,0.16467849869071866
aeon_minirocket_arm_seq64,confirmation,0.9,0.9750121953801374,375,-4.771708351283922,-24.771708351283866,-58.363407353636,0.21866666666666668,0.5588862761938774,-0.8176794310766414,-0.8546332504864972,22.0,86.01872113658021,658.9750082055599,0.3555189360220378,3437,0.42100669188245565,0.5147482401641934,0.43756695993885353,0.44266666666666665,2.1659974784211,0.11472011057360056,0.216,0.513100895951907,0.10910677916787896
aeon_minirocket_arm_seq64,confirmation,0.95,0.9895479671000201,217,-1.2448640031723412,-21.244864003172296,-56.15930107394,0.2488479262672811,0.5965130055224435,-0.6232155537856057,-0.6328649777783784,23.0,105.98321071603222,534.487626509165,0.3559944244568168,3437,0.42100669188245565,0.5147482401641934,0.43756695993885353,0.4792626728110599,5.825598092860424,0.0718728403593642,0.2488479262672811,0.513100895951907,0.06313645621181263
aeon_minirocket_arm_seq64,confirmation,0.975,0.9958860344260798,122,12.462654133677308,-7.537345866322635,-52.8940208071795,0.2786885245901639,0.846100860017591,-0.27918403212250975,-0.35776665457944645,24.5,136.9160984803646,534.487626509165,0.39381666803123727,3437,0.42100669188245565,0.5147482401641934,0.43756695993885353,0.5081967213114754,8.719002942901977,0.04284727021423635,0.2786885245901639,0.513100895951907,0.03549607215594996
aeon_minirocket_arm_seq64,confirmation,0.99,0.9988383372833183,51,2.1509505527350967,-17.84904944726484,-52.06419067587699,0.21568627450980393,0.6420240249519562,-0.2037228139114997,-0.23261565950405438,26.0,86.531510441441,432.953000530608,0.39507384903903164,3437,0.42100669188245565,0.5147482401641934,0.43756695993885353,0.5294117647058824,10.84050728234267,0.018659295093296474,0.21568627450980393,0.513100895951907,0.014838521966831539
aeon_minirocket_arm_seq64,audit,0.5,0.13116013842993227,2415,6.723649350214013,-13.27635064978594,-49.414432888761006,0.23146997929606625,0.7314509295811508,-0.9997134177126733,-0.9999117783319484,22.0,113.29877236075566,1382.5592570004899,0.4039657473166767,3746,0.42872397223705283,0.5112606347691484,0.4306843459286055,0.4372670807453416,0.8543108508288766,0.6575342465753424,0.22650103519668738,0.5049682317173078,0.6446876668446343
aeon_minirocket_arm_seq64,audit,0.7,0.8911466922197411,825,6.15117507345428,-13.848824926545669,-48.483982161562,0.22787878787878788,0.7249710203680754,-0.9195507666242595,-0.9414628715321477,21.0,108.72410304738082,1382.5592570004899,0.3771747540615531,3746,0.42872397223705283,0.5112606347691484,0.4306843459286055,0.4303030303030303,0.15790580659774678,0.22104607721046077,0.22181818181818183,0.5049682317173078,0.2202349172450614
aeon_minirocket_arm_seq64,audit,0.8,0.9385526918632481,646,2.609505133036635,-17.390494866963312,-48.074130773957,0.21362229102167182,0.6561512909860066,-0.924457284937471,-0.941902326507497,20.0,104.308888980334,1382.5592570004899,0.35439050007887124,3746,0.42872397223705283,0.5112606347691484,0.4306843459286055,0.43808049535603716,0.9356523118984328,0.17621419676214198,0.20743034055727555,0.5049682317173078,0.17245061398825415
aeon_minirocket_arm_seq64,audit,0.9,0.9750121953801374,401,-3.4632997802476995,-23.46329978024764,-49.740827991396,0.20448877805486285,0.5608735171373423,-0.8549516711718608,-0.8744330120373782,19.0,107.921551631846,667.041430055946,0.3509194665988576,3746,0.42872397223705283,0.5112606347691484,0.4306843459286055,0.4089775561097257,-1.9746416127327138,0.10211706102117062,0.20199501246882792,0.5049682317173078,0.10704751735184197
aeon_minirocket_arm_seq64,audit,0.95,0.9895479671000201,251,-6.297160278611668,-26.2971602786116,-50.335552691543995,0.1752988047808765,0.5025787035064563,-0.7749037670834082,-0.8002817797790813,18.0,79.010071767859,667.041430055946,0.3386573759085632,3746,0.42872397223705283,0.5112606347691484,0.4306843459286055,0.3904382470119522,-3.8285725225100653,0.06102117061021171,0.17131474103585656,0.5049682317173078,0.06700480512546717
aeon_minirocket_arm_seq64,audit,0.975,0.9958860344260798,142,-11.13634276271747,-31.13634276271741,-53.4431707126915,0.19718309859154928,0.42577744397301115,-0.5697238575366124,-0.5890787254788252,16.5,72.98359726905714,618.276877641734,0.3307818837522395,3746,0.42872397223705283,0.5112606347691484,0.4306843459286055,0.36619718309859156,-6.252678913846127,0.0323785803237858,0.19014084507042253,0.5049682317173078,0.037907100907634814
aeon_minirocket_arm_seq64,audit,0.99,0.9988383372833183,62,-30.348684969065516,-50.34868496906545,-60.796189401423,0.11290322580645161,0.17465005340789555,-0.4470352514972119,-0.4485956906648725,12.5,13.842284063527664,192.91907879501,0.300666584605243,3746,0.42872397223705283,0.5112606347691484,0.4306843459286055,0.2903225806451613,-13.840139159189151,0.0112079701120797,0.11290322580645161,0.5049682317173078,0.016550987720234916
