instrument,asset,symbol,venue,minutes,decision_i,bar_open,confirmed_at,open,high,low,close,volume,atr,rv,expansion,ready,s20,e20,s60,e60,s120,e120,md,sb,middle,prog_dense,prog_dense_hits,prog_recent_dense,prog_prior_high,prog_prior_low,prog_advance,prog_volume_base,prog_volume_ratio,prog_efficiency,prog_close_position,prog_up,fast_high,early_condition,tag_recent_density,tag_above_six,tag_md_ge_signal,tag_middle_rising,tag_advance,tag_volume,tag_efficiency,tag_close_position,breadth_valid,breadth_above_fast,breadth_positive_return,breadth_joint,early,confirmed,parent_i,frozen_parent_high,confirm_age,candidate_edge,cooldown_blocked
okx:BICO-USDT-SWAP:segment0,BICO,BICO-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.01713,0.01771,0.01687,0.01695,105439993.0,0.00044592881798681197,3.2460015401576428,2.0210980980089825,True,0.017912,0.017911400367787662,0.01970833333333333,0.01957084841499742,0.021376,0.02217028236145729,-0.002385968290413227,-0.0023066504176608212,0.01722458327949019,False,0.0,False,0.01828,0.01703,-0.7971626408603094,30684861.5,1.8418332657837373,-0.2554744525547443,0.09523809523809544,False,0.017912,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,,False,False
okx:BIGTIME-USDT-SWAP:segment0,BIGTIME,BIGTIME-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.005196,0.00534,0.005188,0.005304,1187785.0,6.907623194154121e-05,4.384305185157843,2.4243398404644756,True,0.0051677500000000005,0.005169981017902047,0.0051452500000000005,0.005150808631817006,0.005140833333333333,0.005136268163381726,0.0,0.0,0.005169787629974371,True,12.0,True,0.005293,0.005085,1.071444602180269,270917.5,2.695114441358224,0.25278810408921726,0.7631578947368396,False,0.005169981017902047,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,2654.0,0.005293,,True,False
okx:BIGTIME-USDT-SWAP:segment0,BIGTIME,BIGTIME-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.005303,0.00544,0.005275,0.005291,3447916.0,7.592792966000256e-05,12.141211932341378,2.3886653247044323,True,0.005176,0.005181506635244709,0.0051453,0.005155405070118088,0.005143974999999999,0.0051388257144002105,0.0,0.0,0.005188813248091193,True,12.0,True,0.00534,0.005085,1.7887809216995356,270917.5,6.425541600917868,0.32033426183843844,0.09696969696969394,False,0.005181506635244709,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,2654.0,0.005293,,False,False
okx:BILL-USDT-SWAP:segment0,BILL,BILL-USDT-SWAP,okx,60,2526,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.01911,0.0194,0.01901,0.01932,62669.0,0.00028724789611461385,1.6041826652331952,1.3961286306277696,True,0.019232,0.019279958221903756,0.01971016666666667,0.019718521929870513,0.02035408333333333,0.020456998981341696,-0.0005973981030048744,-0.0006278539086168569,0.019073666055774603,False,0.0,False,0.01956,0.01882,0.5836214487501826,33868.0,1.8699066965867486,0.15686274509803907,0.794871794871795,False,0.019279958221903756,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,,,,False,False
okx:BILL-USDT-SWAP:segment0,BILL,BILL-USDT-SWAP,okx,60,2527,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.01933,0.01985,0.01932,0.01944,140319.0,0.0003045873321064271,3.2917868956295306,1.8450961945027637,True,0.019224,0.01929520029600816,0.0196965,0.01970939006331738,0.020334916666666668,0.02044018908082365,-0.0005550218245302108,-0.0006181580933167319,0.019105716917814576,False,0.0,False,0.01956,0.01885,0.7770019520118252,35451.5,2.3976324462058494,0.1913043478260849,0.2264150943396203,False,0.01929520029600816,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,,,,False,False
okx:BIO-USDT-SWAP:segment0,BIO,BIO-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.02617,0.02688,0.02604,0.02678,18124149.0,0.0003550323622955056,8.282010559887917,2.643777767059837,True,0.025043499999999996,0.02524384229238246,0.024687166666666663,0.024817756251385513,0.024642333333333332,0.024719435630027816,0.00041638957997373535,0.0001643258581214935,0.02531903954698723,True,12.0,True,0.02636,0.0246,6.11028333449234,1697574.0,9.758852535049037,0.582329317269077,0.8809523809523817,True,0.02524384229238246,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,True,True
okx:BIO-USDT-SWAP:segment0,BIO,BIO-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.02677,0.02957,0.0267,0.02845,100352600.0,0.0005346729078458264,44.23002631915886,8.08377011448663,True,0.0252405,0.025549190645488894,0.0247565,0.024936846210356477,0.024677249999999998,0.024781097851019094,0.0006224658048338411,0.00023140001696588552,0.02566239077281753,True,12.0,True,0.02688,0.02462,8.368694124848462,2091866.5,20.94985379484462,0.5417607223476296,0.6097560975609755,False,0.025549190645488894,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,,,,False,False
okx:BLEND-USDT-SWAP:segment0,BLEND,BLEND-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.05973,0.06098,0.05967,0.0608,10062.0,0.00047477554515093035,1.6859919571045576,3.19101635717745,True,0.059385,0.059606537788804315,0.06035483333333334,0.06033824476740783,0.061789333333333335,0.06136451580183046,-0.0011298751851610903,-0.001446601710178959,0.0591216873209657,False,0.0,False,0.06002,0.05832,2.5272492605965664,4856.0,1.9852416254805052,0.5247524752475256,0.8625954198473285,False,0.059606537788804315,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,2651.0,0.05961,,True,True
okx:BLEND-USDT-SWAP:segment0,BLEND,BLEND-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.06079,0.06273,0.06061,0.06135,61697.0,0.0005922915776401494,8.61449315833566,4.465267896909165,True,0.059464499999999997,0.05977258180891819,0.060345833333333335,0.06037141707011577,0.06178316666666666,0.061364275871221695,-0.0009052088256407478,-0.0013664606716458538,0.059356895959717604,False,0.0,False,0.06098,0.05849,3.6128605771087696,5322.0,5.038519353626456,0.396825396825398,0.34905660377358755,False,0.05977258180891819,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,,,,False,False
okx:BLUR-USDT-SWAP:segment0,BLUR,BLUR-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.01318,0.0134,0.01315,0.01335,230899.0,0.0001007873927950751,3.0814060560767618,2.7992542807552234,True,0.0131545,0.013163731378877266,0.013108833333333332,0.013127318878914409,0.013115083333333334,0.013151095388871204,0.0,0.0,0.013177008201052956,True,12.0,True,0.01329,0.01308,2.1998531454073342,62692.5,2.5188605760923024,0.487804878048781,0.8000000000000014,False,0.013163731378877266,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2654.0,0.01329,0.0,True,False
okx:BLUR-USDT-SWAP:segment0,BLUR,BLUR-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.01335,0.01378,0.01334,0.01354,993719.0,0.0001250168647382841,10.643720143098905,4.365625380295595,True,0.013176499999999999,0.01319956648565086,0.013116,0.013140849407474592,0.013119249999999999,0.013157523564261763,2.4945288019911915e-05,2.7716986688791015e-06,0.013220571781093022,True,12.0,True,0.0134,0.01308,3.713246632223779,62692.5,7.209246188406375,0.4533333333333319,0.45454545454545453,False,0.01319956648565086,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,2654.0,0.01329,,False,False
okx:BNB-USDT-SWAP:segment0,BNB,BNB-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,604.0,609.1,603.6,608.4,723454.0,1.7065176470262695,6.9088894937138,3.8877189661518057,True,602.74,603.1081730785769,603.5416666666666,603.6212907560946,605.545,604.6635825125063,-0.3906881287101669,-1.1790960113207802,602.5961301364671,True,8.0,True,605.5,600.8,4.781907687744091,102324.0,4.917565771471014,0.6039603960396116,0.8727272727272645,True,603.1081730785769,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,2654.0,605.5,0.0,True,False
okx:BNB-USDT-SWAP:segment0,BNB,BNB-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,608.5,620.1,608.5,616.2,3366300.0,2.420337815095825,29.56759273084997,6.856067395721422,True,603.415,604.35501373776,603.7333333333333,604.0337074526161,605.6283333333333,604.8542670990765,0.0,-1.0194362104506227,603.9407169133287,True,8.0,True,609.1,600.8,9.002589901310621,102324.0,14.722007218899444,0.6492146596858679,0.6637931034482785,True,604.35501373776,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,2654.0,605.5,,False,False
okx:BOME-USDT-SWAP:segment0,BOME,BOME-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.0007729,0.0007945,0.0007691,0.0007892,625513.0,1.0635759376468942e-05,2.935233804931841,2.673670544052502,True,0.00076156,0.0007649819450013528,0.0007798516666666666,0.0007790426761404811,0.0008043283333333334,0.0007854448414765536,-1.9251573308754497e-05,-2.3167696946886278e-05,0.0007556943241685752,False,5.0,True,0.0007751,0.0007456,4.566899332447349,213105.0,2.5403987079921477,0.6707105719237433,0.7913385826771664,False,0.0007649819450013528,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,2654.0,0.0007751,0.0,True,False
okx:BOME-USDT-SWAP:segment0,BOME,BOME-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.0007894,0.0008477,0.0007892,0.0008371,2047036.0,1.4054633706721156e-05,9.557125816158122,5.5003124769283644,True,0.00076512,0.0007718503311917001,0.0007797466666666666,0.0007809461949555473,0.0008047533333333333,0.0007862986457496685,-1.275082223536699e-05,-2.2020161130986777e-05,0.0007626143135514531,False,4.0,True,0.0007945,0.0007456,7.292642619869426,213105.0,4.9681346441112755,0.7348242811501606,0.8188034188034198,True,0.0007718503311917001,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,2654.0,0.0007751,,False,False
okx:BONK-USDT-SWAP:segment0,BONK,BONK-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,2.305e-06,2.352e-06,2.301e-06,2.343e-06,943069.0,1.931588348747414e-08,3.1624219093192405,3.021569785940416,True,2.3125499999999996e-06,2.312203809957814e-06,2.3143166666666667e-06,2.315886851739216e-06,2.3325583333333336e-06,2.3274485090707235e-06,0.0,-1.7488430089201324e-09,2.309257343453781e-06,True,11.0,True,2.331e-06,2.283e-06,1.9111968869959854,298211.0,2.0403338575706464,0.3333333333333318,0.823529411764701,False,2.3125499999999996e-06,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,2654.0,2.331e-06,0.0,True,False
okx:BONK-USDT-SWAP:segment0,BONK,BONK-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,2.343e-06,2.449e-06,2.341e-06,2.384e-06,4394034.0,2.565046323836885e-08,14.545567095626268,5.591253440208175,True,2.3148e-06,2.3190415423427844e-06,2.314983333333333e-06,2.318120069714979e-06,2.3328e-06,2.3283832444579846e-06,0.0,-1.7488430089201324e-09,2.318188248029072e-06,True,12.0,True,2.352e-06,2.283e-06,3.683215375979452,298211.0,6.519723730289404,0.3388888888888885,0.3981481481481464,False,2.3190415423427844e-06,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,2654.0,2.331e-06,,False,False
okx:BRETT-USDT-SWAP:segment0,BRETT,BRETT-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.003663,0.003789,0.003654,0.003766,29554.0,4.4729220734645777e-05,1.8990522088353414,3.5728166166094284,True,0.0036590999999999998,0.003674981162562117,0.00371385,0.0037119531251465056,0.0037913083333333333,0.003777233265653489,-5.163442466559398e-05,-7.160120021709005e-05,0.0036502559013220554,False,0.0,False,0.00373,0.003596,2.1840620120974266,16907.0,1.3436840756294237,0.3419913419913413,0.8296296296296292,False,0.003674981162562117,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,,,,True,True
okx:BRETT-USDT-SWAP:segment0,BRETT,BRETT-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.003771,0.003958,0.003765,0.003876,218142.0,5.531999068217105e-05,14.017156626506024,4.314852725580979,True,0.00367025,0.003694125813746677,0.00371415,0.0037173317112072757,0.0037918916666666667,0.0037788657736592167,-3.127986534757479e-05,-6.563127797506877e-05,0.003672466627522791,False,0.0,False,0.003789,0.003596,4.7004675609111315,15562.5,5.903400267737617,0.4691689008042912,0.5751295336787576,False,0.003694125813746677,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,,,,False,False
okx:BREV-USDT-SWAP:segment0,BREV,BREV-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.06385,0.06534,0.06378,0.06515,149559.0,0.0005406141302724372,1.685428205980628,3.3751634898284113,True,0.06368199999999999,0.06378148068163939,0.06446633333333333,0.06442564691583394,0.06567058333333334,0.06549427517646081,-0.0009389508401288077,-0.0011761625891159773,0.0633634663322154,False,0.0,False,0.0645,0.06309,4.6540903375750124,79732.0,2.2643731500526765,0.676870748299322,0.8782051282051303,False,0.06378148068163939,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,2654.0,0.0645,,True,False
okx:BREV-USDT-SWAP:segment0,BREV,BREV-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.06518,0.06801,0.06505,0.0668,919210.0,0.0007134274066815492,9.963850001896926,5.475254593342466,True,0.06385199999999999,0.06406895871195945,0.06447,0.06450349455793775,0.06567566666666666,0.06551585740494906,-0.0006295248594403863,-0.001105987511691536,0.063694880043129,False,0.0,False,0.06534,0.06309,6.050193096161768,79732.0,4.938209669058011,0.5763747454175154,0.5912162162162159,False,0.06406895871195945,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,2654.0,0.0645,,False,False
okx:BSB-USDT-SWAP:segment0,BSB,BSB-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.1205,0.1217,0.1203,0.1211,80778.0,0.0024324139216079484,1.3579329590155667,0.5573624766841506,True,0.12130999999999999,0.12112515846893329,0.12202166666666667,0.1216673587491092,0.1215625,0.1230822871286841,0.0,0.0,0.12097796809143138,True,11.0,True,0.1262,0.1184,0.31855331262563513,59486.0,2.698719026325522,0.12499999999999946,0.5714285714285686,False,0.12130999999999999,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,,,,False,False
okx:BSB-USDT-SWAP:segment0,BSB,BSB-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.1212,0.1241,0.121,0.1221,293325.0,0.002480098641493095,4.088894155038544,1.2744541430476393,True,0.12137,0.12121800051951108,0.12193666666666665,0.12168154370815479,0.1215975,0.12306605097779677,0.0,0.0,0.12111246660334886,True,12.0,True,0.1262,0.1184,0.48348667861861966,59486.0,3.6693787894070313,0.16216216216216298,0.35483870967741993,False,0.12137,False,True,False,True,True,False,True,False,False,True,True,True,True,False,False,,,,False,False
okx:CAP-USDT-SWAP:segment0,CAP,CAP-USDT-SWAP,okx,60,1298,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.07113,0.07498,0.07091,0.07426,906016.0,0.001938350518108098,3.2159702403771067,2.2937622030773643,True,0.069777,0.07023984425365634,0.069231,0.06905021971977009,0.0675655,0.0664469797924263,0.0007092481469160444,0.00026435258362651607,0.0705860920063623,False,11.0,True,0.07262,0.06747,1.5833786336552198,270957.0,2.178672876754122,0.4190751445086708,0.8230958230958236,False,0.07023984425365634,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,1295.0,0.07064,3.0,True,True
okx:CAP-USDT-SWAP:segment0,CAP,CAP-USDT-SWAP,okx,60,1299,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.07426,0.07594,0.07217,0.07265,1230092.0,0.0020691826239575195,3.8930966001250127,1.9449526619569588,True,0.06988000000000001,0.07046938289616526,0.06926900000000001,0.06916824530272844,0.0676735,0.06654950905205562,0.0009080556118585686,0.0003493435441691824,0.07096322759308582,False,10.0,True,0.07498,0.06747,0.5993752098966927,270957.0,2.9798012230722954,0.120575221238939,0.12732095490716414,False,0.07046938289616526,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,,,,False,False
okx:CC-USDT-SWAP:segment0,CC,CC-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.09002,0.09134,0.08993,0.0911,171431.0,0.0007631985970693643,2.305822696275573,1.9763271248003516,True,0.0902705,0.09042101140840066,0.09142199999999999,0.09160563314646657,0.09406850000000001,0.09330759307405055,-0.0017234447324747104,-0.0020157788380373177,0.08972179268068031,False,0.0,False,0.09101,0.08931,0.554164168913493,72028.0,1.7080996279224745,0.16399999999999643,0.8297872340425513,False,0.09042101140840066,True,False,False,True,True,False,True,False,True,True,True,True,True,True,False,2654.0,0.09101,,True,False
okx:CC-USDT-SWAP:segment0,CC,CC-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.09109,0.09357,0.091,0.09225,331242.0,0.0008922558401358385,4.430175405746996,3.367406609326386,True,0.0903605,0.09059520079807679,0.09137183333333333,0.09162675992854963,0.09402591666666667,0.09329011219679352,-0.0014815632757697872,-0.0019356432264694735,0.08995057891935128,False,0.0,False,0.09134,0.08931,2.4865826580472534,74347.0,2.6739478391865172,0.3882863340563977,0.4863813229571983,False,0.09059520079807679,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,2654.0,0.09101,,False,False
okx:CELO-USDT-SWAP:segment0,CELO,CELO-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.05871,0.06,0.05871,0.05981,437088.0,0.0003782341048560955,8.167121342352106,4.1869758422592716,True,0.058333,0.05848669368984895,0.058705,0.05873619765971351,0.05945933333333333,0.059327623221402934,-0.00037231051304299767,-0.0006362363701437451,0.05826095148259505,False,0.0,False,0.05896,0.05781,3.866652200216022,52562.0,4.604004160166407,0.5909090909090924,0.8527131782945769,False,0.05848669368984895,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,2651.0,0.05851,,True,True
okx:CELO-USDT-SWAP:segment0,CELO,CELO-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.05978,0.06134,0.05969,0.06046,1140036.0,0.00046907452593780285,17.764210919970083,4.3623776354799215,True,0.05844499999999999,0.058674627624149045,0.058714499999999996,0.0587927157692311,0.05946525,0.059346340192949994,-0.00016718231870605643,-0.0005681010169990124,0.05849716020647205,False,0.0,False,0.06,0.05781,5.608205505154294,52562.0,10.698926981469503,0.5403726708074529,0.46666666666666695,False,0.058674627624149045,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,,,,False,False
okx:CFX-USDT-SWAP:segment0,CFX,CFX-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.04107,0.04173,0.04107,0.04161,194420.0,0.0002676372324992137,1.2874814579360034,2.779468373588496,True,0.041132,0.041265313569235525,0.041887,0.04164417525959711,0.042133250000000004,0.04183486613009965,-0.0005047838730614027,-0.0005749340846974164,0.041052688762062264,False,6.0,True,0.04147,0.04073,1.2883953796709853,146667.5,1.1211209027221436,0.2521008403361351,0.8181818181818153,False,0.041265313569235525,True,True,False,True,True,False,False,False,True,True,True,True,True,True,False,2654.0,0.04147,,True,False
okx:CFX-USDT-SWAP:segment0,CFX,CFX-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.04163,0.04295,0.04158,0.04214,1416369.0,0.0003463774301778415,8.888303880716903,5.118869251512037,True,0.041167999999999996,0.04134861703883214,0.04187716666666666,0.04166043180846278,0.04213025,0.04183990966513933,-0.0003952017236416999,-0.000555645683163773,0.04116293348103715,False,5.0,True,0.04173,0.04073,3.3957409727667702,146667.5,4.076190476190476,0.33905579399141506,0.40875912408758885,False,0.04134861703883214,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,2654.0,0.04147,1.0,False,False
okx:CHIP-USDT-SWAP:segment0,CHIP,CHIP-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.02759,0.02838,0.02743,0.0283,251821.0,0.0007326319633026911,2.262176826748594,1.3269799487165037,True,0.026309,0.026688227908829673,0.02786216666666667,0.027131394261847373,0.027032249999999997,0.026737912912702565,-0.0004125739560776366,-0.0007015972204127812,0.02632884071704024,True,12.0,True,0.02845,0.0253,2.4319034731353693,111318.0,2.5910394844798983,0.5211726384364812,0.9157894736842103,False,0.026688227908829673,False,True,True,True,True,True,True,False,True,True,True,True,True,False,False,2652.0,0.02695,,False,False
okx:CHIP-USDT-SWAP:segment0,CHIP,CHIP-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.02831,0.0289,0.02747,0.02754,386004.0,0.0007824439659239273,3.4675793672182396,1.9518667920978825,True,0.026359,0.026769349060369704,0.027837,0.027144791171295,0.027074916666666667,0.026751170550509136,-0.0002827248460381786,-0.0006581438556380372,0.026480118807282113,True,12.0,True,0.02845,0.0253,0.8612572705865332,111318.0,3.3198254849470286,0.14177215189873385,0.04895104895104705,False,0.026769349060369704,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,2652.0,0.02695,,False,False
okx:CHZ-USDT-SWAP:segment0,CHZ,CHZ-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.01204,0.01239,0.01203,0.01235,1760157.0,0.00011115155283681136,4.7058617509056635,3.9126452137837453,True,0.011907,0.011953171518584035,0.012002833333333332,0.012019058187185709,0.012236333333333332,0.012171589312014475,-9.920873153273016e-05,-0.0001729794428237439,0.011891238793910392,False,0.0,False,0.01209,0.01173,5.053746876571575,350295.0,4.138464246801505,0.7213114754098358,0.8888888888888884,False,0.011953171518584035,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,,,,True,True
okx:CHZ-USDT-SWAP:segment0,CHZ,CHZ-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.01235,0.01283,0.01235,0.01242,6960115.0,0.0001374978704913248,17.6265239347019,4.3184281978023105,True,0.0119325,0.011997631373956985,0.012004833333333333,0.012032203820392735,0.012237916666666666,0.01217569527379936,-4.18116390448562e-05,-0.0001534790538435326,0.01195921095917935,False,0.0,False,0.01239,0.01173,4.055392709804329,350295.0,9.624211022138484,0.41758241758241804,0.14583333333333476,False,0.011997631373956985,True,False,True,True,True,True,True,False,False,True,True,True,True,False,False,,,,False,False
okx:COAI-USDT-SWAP:segment0,COAI,COAI-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.3028,0.3046,0.3011,0.304,431246.0,0.003446395795915384,1.1335438787405652,1.0167702022863123,True,0.30367,0.3045459200083437,0.3123516666666667,0.31147931205949153,0.3215116666666667,0.3206923457897169,-0.009822708309244033,-0.010402574642645768,0.30132200841591106,False,0.0,False,0.3096,0.2985,-0.3407341705035504,350372.5,1.6155815120574055,-0.12765957446808926,0.8285714285714317,False,0.3045459200083437,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,,,,False,False
okx:COAI-USDT-SWAP:segment0,COAI,COAI-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.304,0.3134,0.3032,0.3087,1180501.0,0.003928796096207141,2.884424001417166,2.959613638134329,True,0.30374,0.3049415466742157,0.3120533333333333,0.3113881870739344,0.3213483333333333,0.32049412519815135,-0.009116693329865144,-0.0102488209716119,0.30179435525631476,False,0.0,False,0.3072,0.2985,1.1169414933618016,363927.5,2.004419378401834,0.23636363636363447,0.5392156862745056,False,0.3049415466742157,True,False,False,True,True,False,True,False,False,True,True,True,True,True,False,2655.0,0.3072,,True,False
okx:COMP-USDT-SWAP:segment0,COMP,COMP-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,17.68,17.82,17.55,17.75,43036.0,0.26646054094879434,0.7396153780053963,1.0143196582717942,True,17.746,17.703226313645267,17.3455,17.355472619536283,16.746,16.987801762539927,0.4636012023606,0.5351591360936412,17.885910297474325,False,0.0,False,18.69,17.54,0.17658281251635047,57753.0,0.7774372471271334,0.08474576271186564,0.7407407407407393,False,17.746,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,,,,False,False
okx:COMP-USDT-SWAP:segment0,COMP,COMP-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,17.75,18.19,17.72,17.87,106530.0,0.28099907373816635,1.8308213174764123,1.7638634160482403,True,17.767,17.719109521869527,17.369666666666664,17.37234236971542,16.761083333333335,17.002383551588856,0.46145487857936374,0.5213286335405066,17.906343117954453,False,0.0,False,18.69,17.54,1.093467392254741,57753.0,1.1530483264938618,0.3333333333333333,0.31914893617021567,False,17.767,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,,,,False,False
okx:CORE-USDT-SWAP:segment0,CORE,CORE-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.02108,0.02145,0.02105,0.02124,6403825.0,0.00033729766011339355,2.6783959132015402,1.203100136886439,True,0.020491,0.02065210201183477,0.020812333333333335,0.020535122610985813,0.020234333333333333,0.020301193288293287,0.0,0.0,0.020650239795325383,True,8.0,True,0.02156,0.01989,-0.3360145630939297,2390918.0,2.8010751518872667,-0.09649122807017771,0.47499999999999676,False,0.02065210201183477,False,True,True,True,True,False,True,False,False,True,True,True,True,False,False,2651.0,0.02089,,False,False
okx:CORE-USDT-SWAP:segment0,CORE,CORE-USDT-SWAP,okx,60,2655,2026-08-19 15:00:00+00:00,2026-08-19 16:00:00+00:00,0.02124,0.02185,0.02118,0.02136,14311518.0,0.00036106211296243687,5.985783703163388,1.9863760684694884,True,0.0205515,0.02071952086785051,0.02081833333333333,0.02056216777128136,0.020258083333333333,0.02031869422567687,3.3127571655883203e-05,3.680841295098134e-06,0.02074346501270227,False,8.0,True,0.02156,0.01989,0.9087543758440463,2390918.0,3.5453648626455054,0.2403100775193809,0.26865671641790967,False,0.02071952086785051,False,True,True,True,True,False,True,False,False,True,True,True,True,False,False,,,,False,False
okx:CRO-USDT-SWAP:segment0,CRO,CRO-USDT-SWAP,okx,60,2654,2026-08-19 14:00:00+00:00,2026-08-19 15:00:00+00:00,0.04643,0.04675,0.04641,0.04664,28674.0,0.00023759766201880803,1.247970752725611,1.4800590828101328,True,0.0460695,0.046175419268508766,0.04654466666666667,0.046488323767477684,0.04720058333333333,0.046924997655851876,-0.0004669351962527657,-0.0006179591862542348,0.04595914577637005,False,0.0,False,0.04645,0.0457,1.4168333058585303,24253.5,1.0499103222215351,0.5074626865671665,0.6764705882352972,False,0.046175419268508766,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,2651.0,0.04627,,False,False
