epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,1382.06,1.13128,1.34006,1.18949,0.7777,0.67534,0.80192,0.46958,0.33865,0.54679,0.34719,0.0015545,0.0015545,0.0015545
29,1429.99,1.12139,1.32754,1.18782,0.84235,0.77215,0.88006,0.51366,0.30811,0.81109,0.32894,0.001538,0.001538,0.001538
30,1479.47,1.14826,1.33149,1.20734,0.82352,0.81646,0.89383,0.50873,0.30245,1.44759,0.32459,0.0015215,0.0015215,0.0015215
31,1527.76,1.10396,1.31872,1.20998,0.6707,0.65506,0.71377,0.38884,0.42127,0.58628,0.39739,0.001505,0.001505,0.001505
32,1575.26,1.07571,1.28647,1.16543,0.46835,0.23418,0.15269,0.04937,1.03286,1.57639,1.01257,0.0014885,0.0014885,0.0014885
33,1622.97,1.05651,1.29008,1.16042,0.19568,0.45886,0.22656,0.04894,0.98628,1.1515,0.81464,0.001472,0.001472,0.001472
34,1670.9,1.06652,1.2774,1.16691,0.65449,0.71835,0.77032,0.44059,0.36133,0.53794,0.35649,0.0014555,0.0014555,0.0014555
35,1719,1.06954,1.26634,1.17373,0.72559,0.8038,0.82821,0.47244,0.31979,1.09891,0.33273,0.001439,0.001439,0.001439
36,1766.88,1.05514,1.29733,1.16615,0.61456,0.5443,0.60238,0.32733,0.4293,0.64389,0.41745,0.0014225,0.0014225,0.0014225
37,1814.62,1.0799,1.31155,1.17016,0.54298,0.5443,0.53365,0.24255,0.5937,0.66446,0.54456,0.001406,0.001406,0.001406
38,1862.64,1.0563,1.27262,1.16768,0.69281,0.66772,0.7601,0.43771,0.34333,0.76718,0.34985,0.0013895,0.0013895,0.0013895
39,1910.91,1.03634,1.20277,1.14036,0.85072,0.82278,0.88014,0.50671,0.31246,1.82869,0.33241,0.001373,0.001373,0.001373
40,1959.47,1.07766,1.27095,1.1838,0.15024,0.09494,0.0504,0.00703,1.27208,1.07976,1.92422,0.0013565,0.0013565,0.0013565
41,2007.51,1.07748,1.26768,1.17754,0.74961,0.66316,0.79701,0.46414,0.32839,0.77821,0.34446,0.00134,0.00134,0.00134
42,2055.4,1.06298,1.21595,1.15856,0.86067,0.76899,0.86136,0.46679,0.3706,0.60054,0.36236,0.0013235,0.0013235,0.0013235
43,2103.38,1.02261,1.23816,1.14426,0.82628,0.86076,0.8941,0.50617,0.3066,1.11899,0.33389,0.001307,0.001307,0.001307
44,2151.05,1.05357,1.21708,1.16173,0.47447,0.46835,0.41162,0.17424,0.5989,0.788,0.51309,0.0012905,0.0012905,0.0012905
45,2199,1.04205,1.19793,1.13572,0.79901,0.80696,0.84075,0.45404,0.31762,1.13616,0.33406,0.001274,0.001274,0.001274
46,2246.92,1.02456,1.22986,1.13734,0.84478,0.72337,0.85487,0.48396,0.33927,0.66527,0.34726,0.0012575,0.0012575,0.0012575
47,2295.54,1.01758,1.18764,1.12617,0.21739,0.06329,0.03394,0.01011,1.28742,1.95396,2.21716,0.001241,0.001241,0.001241
48,2344.1,0.99231,1.20512,1.11354,0.70494,0.66456,0.7739,0.41189,0.40637,0.50563,0.38672,0.0012245,0.0012245,0.0012245
49,2392.19,1.03568,1.18911,1.14326,0.90045,0.75633,0.87303,0.49033,0.33256,0.66923,0.34594,0.001208,0.001208,0.001208
50,2439.62,1.02189,1.17086,1.14548,0,0,0,0,1.36956,2.24461,2.33252,0.0011915,0.0011915,0.0011915
51,2487.29,1.00547,1.18899,1.12311,0.15902,0.16456,0.06584,0.01155,1.30264,1.18815,2.16019,0.001175,0.001175,0.001175
52,2535.38,0.9759,1.14368,1.10707,0.89072,0.7996,0.88809,0.49107,0.34178,0.59505,0.34366,0.0011585,0.0011585,0.0011585
53,2583.53,1.00589,1.15884,1.11934,0.83958,0.80696,0.88083,0.50613,0.32691,0.73535,0.33942,0.001142,0.001142,0.001142
54,2631.56,0.99197,1.13123,1.11902,0.87079,0.83861,0.89471,0.53408,0.30366,1.00179,0.33044,0.0011255,0.0011255,0.0011255
55,2681.36,0.96853,1.14299,1.09281,0.85509,0.8481,0.88791,0.52258,0.29015,1.17887,0.32564,0.001109,0.001109,0.001109
56,2729.68,0.95731,1.10406,1.08047,0.85729,0.81745,0.90386,0.51214,0.32876,0.72252,0.34488,0.0010925,0.0010925,0.0010925
57,2777.71,0.94723,1.13581,1.09517,0.86365,0.78172,0.85995,0.47127,0.35195,0.68383,0.35771,0.001076,0.001076,0.001076
58,2825.86,0.9804,1.13495,1.10915,0.87213,0.82911,0.88969,0.49534,0.31813,0.87383,0.33932,0.0010595,0.0010595,0.0010595
59,2873.56,0.9658,1.11607,1.11353,0.66531,0.52842,0.58222,0.26622,0.55594,0.59455,0.4936,0.001043,0.001043,0.001043
60,2921.63,0.97452,1.11474,1.11679,0.76968,0.74684,0.81349,0.42651,0.3911,1.18127,0.38634,0.0010265,0.0010265,0.0010265
61,2969.42,0.99101,1.09126,1.11752,0.76348,0.63335,0.72584,0.38704,0.40897,0.55371,0.39694,0.00101,0.00101,0.00101
62,3016.96,0.96836,1.04739,1.10317,0.13706,0.17089,0.05446,0.01064,1.24204,1.15544,2.71256,0.0009935,0.0009935,0.0009935
63,3064.99,0.96074,1.05868,1.10729,0.85107,0.83228,0.88888,0.51025,0.33109,1.22904,0.34227,0.000977,0.000977,0.000977
64,3112.74,0.97329,1.0936,1.11272,0.73542,0.60443,0.68111,0.32958,0.49896,0.56431,0.44866,0.0009605,0.0009605,0.0009605
65,3160.57,0.94139,1.01915,1.0889,0.76412,0.60443,0.73047,0.40778,0.39412,0.58805,0.38405,0.000944,0.000944,0.000944
66,3208.29,0.94478,1.00217,1.09609,0.73431,0.551,0.6517,0.32566,0.48395,0.62918,0.46148,0.0009275,0.0009275,0.0009275
67,3256.39,0.8971,1.00892,1.06204,0.88289,0.86392,0.89347,0.51567,0.33978,1.06446,0.35332,0.000911,0.000911,0.000911
68,3304.27,0.91784,0.96914,1.0674,0.88516,0.82595,0.90599,0.52026,0.35087,1.06668,0.35593,0.0008945,0.0008945,0.0008945
69,3352.18,0.90142,1.02296,1.06702,0.87975,0.83343,0.89224,0.50402,0.3436,1.08032,0.34905,0.000878,0.000878,0.000878
70,3400.33,0.91851,0.99625,1.08011,0.85497,0.85443,0.90666,0.52077,0.32716,1.25664,0.3413,0.0008615,0.0008615,0.0008615
71,3448.53,0.90621,0.99094,1.06618,0.81605,0.86709,0.88425,0.5183,0.30651,1.51817,0.33532,0.000845,0.000845,0.000845
72,3496.55,0.8885,0.9592,1.0501,0.86388,0.86392,0.89825,0.51687,0.32896,1.74141,0.34638,0.0008285,0.0008285,0.0008285
73,3544.66,0.86522,0.90362,1.04176,0.89352,0.86392,0.90839,0.53419,0.33511,1.13371,0.35468,0.000812,0.000812,0.000812
74,3593.69,0.91044,0.97178,1.07303,0.86956,0.82278,0.90009,0.51864,0.33206,0.71369,0.34902,0.0007955,0.0007955,0.0007955
75,3641.68,0.89584,0.9313,1.0654,0.82188,0.79747,0.84815,0.46373,0.36721,0.77354,0.37462,0.000779,0.000779,0.000779
76,3689.82,0.86797,0.93143,1.06035,0.78418,0.74051,0.79864,0.42484,0.38374,0.64356,0.38469,0.0007625,0.0007625,0.0007625
77,3738.03,0.85892,0.86624,1.04254,0.81313,0.91772,0.90382,0.53293,0.32264,1.66629,0.34825,0.000746,0.000746,0.000746
78,3786.09,0.84595,0.86373,1.04612,0.87218,0.84494,0.88448,0.50432,0.35849,1.02213,0.37145,0.0007295,0.0007295,0.0007295
79,3834.16,0.82828,0.83508,1.03634,0.88634,0.83902,0.89899,0.50683,0.36997,0.67451,0.37604,0.000713,0.000713,0.000713
80,3882.15,0.82464,0.84485,1.01668,0.84343,0.88608,0.90093,0.52152,0.3314,1.19596,0.35371,0.0006965,0.0006965,0.0006965
81,3930.29,0.83966,0.82975,1.04249,0.89065,0.89241,0.9118,0.52289,0.36466,1.23743,0.36924,0.00068,0.00068,0.00068
82,3978.16,0.83497,0.8663,1.04023,0.78863,0.56329,0.66245,0.34148,0.46163,0.64916,0.44476,0.0006635,0.0006635,0.0006635
83,4026.25,0.81141,0.82097,1.02079,0.86934,0.85443,0.90496,0.51004,0.35683,1.1091,0.36282,0.000647,0.000647,0.000647
84,4074.31,0.77399,0.79218,1.00486,0.87022,0.86076,0.89721,0.53142,0.34727,1.64216,0.361,0.0006305,0.0006305,0.0006305
85,4122.45,0.79322,0.78564,1.01115,0.87866,0.89374,0.9211,0.52631,0.35947,1.59366,0.3648,0.000614,0.000614,0.000614
86,4170.46,0.79138,0.7464,1.01203,0.84447,0.77322,0.85483,0.46288,0.40441,0.66639,0.40476,0.0005975,0.0005975,0.0005975
87,4218.55,0.77645,0.75211,1.01472,0.88992,0.86985,0.9051,0.51627,0.3731,1.27388,0.37996,0.000581,0.000581,0.000581
88,4266.65,0.78185,0.7608,1.01315,0.88238,0.88291,0.91053,0.51642,0.36247,1.26402,0.37149,0.0005645,0.0005645,0.0005645
89,4314.72,0.7636,0.78856,1.00709,0.86111,0.87342,0.89742,0.51033,0.35585,1.23013,0.3704,0.000548,0.000548,0.000548
90,4364.13,0.70733,0.7128,0.9766,0.85958,0.91044,0.91359,0.50944,0.37782,1.62207,0.38389,0.0005315,0.0005315,0.0005315
91,4412.08,0.73,0.71912,0.97895,0.88252,0.85443,0.90031,0.49846,0.37831,1.35128,0.38316,0.000515,0.000515,0.000515
92,4460.09,0.7381,0.72139,0.97743,0.83059,0.89988,0.88303,0.4875,0.37901,1.70448,0.38342,0.0004985,0.0004985,0.0004985
93,4508.16,0.70053,0.65022,0.97005,0.88539,0.90452,0.91411,0.52101,0.37182,1.43654,0.38095,0.000482,0.000482,0.000482
94,4556.14,0.72593,0.6916,0.98314,0.90218,0.87562,0.91444,0.51492,0.38268,1.40479,0.38634,0.0004655,0.0004655,0.0004655
95,4604.03,0.69754,0.65494,0.97246,0.90255,0.85443,0.91641,0.50718,0.39339,1.03296,0.40559,0.000449,0.000449,0.000449
96,4651.9,0.68629,0.64704,0.96815,0.87995,0.81189,0.8835,0.50365,0.39933,0.69928,0.40589,0.0004325,0.0004325,0.0004325
97,4699.77,0.69579,0.66669,0.98195,0.90777,0.85759,0.91017,0.51796,0.37366,1.19164,0.38222,0.000416,0.000416,0.000416
98,4747.66,0.68666,0.64103,0.98427,0.89661,0.87822,0.9181,0.51046,0.37937,1.16153,0.39006,0.0003995,0.0003995,0.0003995
