event_key,asset_old,venue_old,symbol_old,timeframe_min_old,entry_time_old,exit_time_old,censored_old,net_r_old,mfe_r_old,net_return_old,exit_reason_old,asset_new,venue_new,symbol_new,timeframe_min_new,entry_time_new,exit_time_new,censored_new,net_r_new,mfe_r_new,net_return_new,exit_reason_new,_merge,tail_status
binance_60m_335b37e321125acb:4161:1,BULLA,binance,BULLAUSDT,60,2025-12-24 19:00:00+00:00,2026-01-04 15:00:00+00:00,False,21.23222063037247,33.18051575931229,1.0078265895953755,trailing_stop,BULLA,binance,BULLAUSDT,60,2025-12-24 19:00:00+00:00,2025-12-28 01:00:00+00:00,False,5.6039971346704816,9.62034383954154,0.2660040802448147,trailing_stop,both,lost
binance_60m_351fa12f61b13478:22300:1,ENJ,binance,ENJUSDT,60,2026-03-16 05:00:00+00:00,2026-03-18 13:00:00+00:00,False,10.898595744680897,23.00000000000009,0.2720308019118429,trailing_stop,ENJ,binance,ENJUSDT,60,2026-03-16 05:00:00+00:00,2026-03-17 13:00:00+00:00,False,3.622000000000019,6.744680851063854,0.0904057355284122,trailing_stop,both,lost
binance_60m_37005f566ca688da:10888:1,TAO,binance,TAOUSDT,60,2025-07-09 08:00:00+00:00,2025-07-17 20:00:00+00:00,False,11.435737321196452,15.863459037711436,0.2709289257216798,trailing_stop,TAO,binance,TAOUSDT,60,2025-07-09 08:00:00+00:00,2025-07-12 12:00:00+00:00,False,6.862265279583931,10.159947984395403,0.1625768507963894,trailing_stop,both,lost
binance_60m_3863b3a1f71db9dd:3388:1,ALPINE,binance,ALPINEUSDT,60,2025-09-24 15:00:00+00:00,2025-09-27 15:00:00+00:00,False,29.40900603136311,50.15802171290712,1.191189036009186,trailing_stop,ALPINE,binance,ALPINEUSDT,60,2025-09-24 15:00:00+00:00,2025-09-27 12:00:00+00:00,False,31.27028468033778,50.15802171290712,1.2665786876435243,trailing_stop,both,retained
binance_60m_3a7d3242c9f0ef9b:11454:1,ZEN,binance,ZENUSDT,60,2024-12-19 07:00:00+00:00,2024-12-25 17:00:00+00:00,False,16.61960769800149,22.742413027387137,1.4528042704626336,trailing_stop,ZEN,binance,ZENUSDT,60,2024-12-19 07:00:00+00:00,2024-12-25 16:00:00+00:00,False,17.093330866025177,22.742413027387137,1.4942148172112586,trailing_stop,both,retained
binance_60m_3e251385ecf2b6c0:17696:1,WLD,binance,WLDUSDT,60,2025-09-05 09:00:00+00:00,2025-09-11 15:00:00+00:00,False,31.84960888888894,60.4711111111112,0.8034714654109205,trailing_stop,WLD,binance,WLDUSDT,60,2025-09-05 09:00:00+00:00,2025-09-08 11:00:00+00:00,False,12.422942222222238,18.43555555555558,0.3133941024778561,trailing_stop,both,retained
binance_60m_497b3649c9240b01:13201:1,BSV,binance,BSVUSDT,60,2025-04-22 15:00:00+00:00,2025-04-26 14:00:00+00:00,False,12.85761904761905,21.047619047619047,0.3624295302013423,trailing_stop,BSV,binance,BSVUSDT,60,2025-04-22 15:00:00+00:00,2025-04-26 11:00:00+00:00,False,13.381428571428572,21.047619047619047,0.3771946308724831,trailing_stop,both,retained
binance_60m_50a4feedf125226d:2897:1,LYN,binance,LYNUSDT,60,2026-02-04 02:00:00+00:00,2026-02-27 14:00:00+00:00,False,33.02593065693441,42.1624087591242,1.5214972677595635,trailing_stop,LYN,binance,LYNUSDT,60,2026-02-04 02:00:00+00:00,2026-02-08 18:00:00+00:00,False,3.263156934306576,5.939781021897826,0.1503329129886506,trailing_stop,both,lost
binance_60m_52879d08d26b3b74:14368:1,SKL,binance,SKLUSDT,60,2025-04-19 17:00:00+00:00,2025-04-21 17:00:00+00:00,False,8.445941644562279,20.583554376657695,0.1557788649706457,trailing_stop,SKL,binance,SKLUSDT,60,2025-04-19 17:00:00+00:00,2025-04-21 15:00:00+00:00,False,11.636923076923,20.583554376657695,0.2146340508806261,trailing_stop,both,gained
binance_60m_56a671dd8f503c62:26031:1,ETH,binance,ETHUSDT,60,2026-08-18 16:00:00+00:00,2026-08-23 04:00:00+00:00,False,18.017780202649984,24.650038971161266,0.241192062100914,trailing_stop,ETH,binance,ETHUSDT,60,2026-08-18 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,19.40203585346837,24.650038971161266,0.2597221735319894,trailing_stop,both,retained
binance_60m_5740b0c9ecf3e80f:26052:1,XRP,binance,XRPUSDT,60,2026-08-19 13:00:00+00:00,2026-08-22 05:00:00+00:00,False,49.90969230769294,72.86813186813278,0.4492810366999704,trailing_stop,XRP,binance,XRPUSDT,60,2026-08-19 13:00:00+00:00,2026-08-20 18:00:00+00:00,False,25.283318681319024,36.60439560439608,0.2275973884657238,trailing_stop,both,retained
binance_60m_5b35cd630d479043:14715:1,DOGS,binance,DOGSUSDT,60,2026-05-01 17:00:00+00:00,2026-05-06 07:00:00+00:00,False,12.628052631578957,29.28947368421055,0.5873512851897185,trailing_stop,DOGS,binance,DOGSUSDT,60,2026-05-01 17:00:00+00:00,2026-05-05 16:00:00+00:00,False,15.963578947368433,29.28947368421055,0.7424920440636475,trailing_stop,both,retained
binance_60m_5f0b319188b028d6:3722:1,A2Z,binance,A2ZUSDT,60,2026-01-01 11:00:00+00:00,2026-01-01 15:00:00+00:00,False,6.9448961424332305,24.40652818991098,0.3212669869595057,trailing_stop,A2Z,binance,A2ZUSDT,60,2026-01-01 11:00:00+00:00,2026-01-01 15:00:00+00:00,False,15.327685459940648,24.40652818991098,0.7090501029512697,trailing_stop,both,gained
binance_60m_6476c0fb11b8e81a:2311:1,TRADOOR,binance,TRADOORUSDT,60,2025-12-24 21:00:00+00:00,2025-12-31 09:00:00+00:00,False,12.19324675324681,23.203463203463308,0.4749814502529512,trailing_stop,TRADOOR,binance,TRADOORUSDT,60,2025-12-24 21:00:00+00:00,2025-12-28 07:00:00+00:00,False,3.574199134199156,7.813852813852848,0.1392310286677911,trailing_stop,both,lost
binance_60m_691070ff204c05d6:20416:1,STORJ,binance,STORJUSDT,60,2025-12-27 17:00:00+00:00,2025-12-28 18:00:00+00:00,False,8.986177606177623,19.49806949806953,0.1974062765055131,trailing_stop,STORJ,binance,STORJUSDT,60,2025-12-27 17:00:00+00:00,2025-12-28 01:00:00+00:00,False,11.418610038610058,18.301158301158335,0.2508413910093299,trailing_stop,both,gained
binance_60m_6a860c80cd89c900:1127:1,CFG,binance,CFGUSDT,60,2026-05-02 13:00:00+00:00,2026-05-09 15:00:00+00:00,False,14.441714285714284,22.428571428571427,0.4361591562799616,trailing_stop,CFG,binance,CFGUSDT,60,2026-05-02 13:00:00+00:00,2026-05-05 21:00:00+00:00,False,5.124253968253966,9.936507936507937,0.1547593480345157,trailing_stop,both,lost
binance_60m_6b500984b9d548bc:4856:1,AVAAI,binance,AVAAIUSDT,60,2025-08-07 23:00:00+00:00,2025-08-11 08:00:00+00:00,False,9.279913526868445,17.825818406423732,0.579860285604014,trailing_stop,AVAAI,binance,AVAAIUSDT,60,2025-08-07 23:00:00+00:00,2025-08-11 03:00:00+00:00,False,10.265707226683142,17.825818406423732,0.6414581242763411,trailing_stop,both,gained
binance_60m_730b17a736814646:18981:1,XAI,binance,XAIUSDT,60,2026-03-10 12:00:00+00:00,2026-03-11 18:00:00+00:00,False,10.373363636363658,27.31818181818186,0.2420084835630966,trailing_stop,XAI,binance,XAIUSDT,60,2026-03-10 12:00:00+00:00,2026-03-10 19:00:00+00:00,False,3.3460909090909134,7.590909090909107,0.0780636267232237,trailing_stop,both,lost
binance_60m_74c5fd49394c3677:9489:1,RED,binance,REDUSDT,60,2026-04-06 02:00:00+00:00,2026-04-10 12:00:00+00:00,False,12.16839024390246,31.9024390243903,0.4760534351145038,trailing_stop,RED,binance,REDUSDT,60,2026-04-06 02:00:00+00:00,2026-04-07 01:00:00+00:00,False,13.948878048780513,24.39024390243907,0.5457099236641221,trailing_stop,both,retained
binance_60m_7aeaebf093cab697:23407:1,DASH,binance,DASHUSDT,60,2026-05-01 08:00:00+00:00,2026-05-08 03:00:00+00:00,False,16.612999999999975,28.448717948717903,0.3606495964375174,trailing_stop,DASH,binance,DASHUSDT,60,2026-05-01 08:00:00+00:00,2026-05-03 00:00:00+00:00,False,1.2668461538461568,3.6923076923076903,0.0275018090731979,trailing_stop,both,lost
binance_60m_818e69d2cb4bfdd2:4559:1,JELLYJELLY,binance,JELLYJELLYUSDT,60,2025-10-02 16:00:00+00:00,2025-10-05 10:00:00+00:00,False,18.472484848484893,35.28282828282836,0.7001439509954059,trailing_stop,JELLYJELLY,binance,JELLYJELLYUSDT,60,2025-10-02 16:00:00+00:00,2025-10-03 20:00:00+00:00,False,20.548242424242467,33.212121212121275,0.7788192955589586,trailing_stop,both,retained
binance_60m_8e2c523e8e088c6d:11871:1,AXL,binance,AXLUSDT,60,2025-07-09 08:00:00+00:00,2025-07-12 04:00:00+00:00,False,6.313542976939293,20.020964360587257,0.0934686530105526,trailing_stop,AXL,binance,AXLUSDT,60,2025-07-09 08:00:00+00:00,2025-07-11 06:00:00+00:00,False,13.051488469601834,20.020964360587257,0.1932203600248292,trailing_stop_gap,both,gained
binance_60m_8f334ba03cba478a:16851:1,NEIRO,binance,NEIROUSDT,60,2026-08-19 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,8.04211971830984,17.82746478873235,0.3503546556220278,trailing_stop,NEIRO,binance,NEIROUSDT,60,2026-08-19 16:00:00+00:00,2026-08-22 05:00:00+00:00,False,10.137190140845048,17.82746478873235,0.4416263230556834,trailing_stop,both,gained
binance_60m_8f6a1a034d9d38cf:25349:1,ONE,binance,ONEUSDT,60,2026-07-21 06:00:00+00:00,2026-07-22 00:00:00+00:00,False,8.95958847736622,22.63374485596698,0.1908133216476775,trailing_stop,ONE,binance,ONEUSDT,60,2026-07-21 06:00:00+00:00,2026-07-21 20:00:00+00:00,False,13.074814814814752,22.63374485596698,0.2784557405784398,trailing_stop,both,gained
binance_60m_9163b8e032de4c81:5019:1,BOME,binance,BOMEUSDT,60,2024-10-11 17:00:00+00:00,2024-10-15 11:00:00+00:00,False,11.282542557044524,17.240130387540717,0.4723442001516298,trailing_stop,BOME,binance,BOMEUSDT,60,2024-10-11 17:00:00+00:00,2024-10-13 03:00:00+00:00,False,1.3071713147410298,2.9771821803694256,0.0547247915087185,trailing_stop,both,lost
binance_60m_93d5cf19d670ee7b:17763:1,AVAX,binance,AVAXUSDT,60,2025-09-08 04:00:00+00:00,2025-09-13 16:00:00+00:00,False,12.603924932975954,17.069705093833896,0.1890487373331189,trailing_stop,AVAX,binance,AVAXUSDT,60,2025-09-08 04:00:00+00:00,2025-09-09 02:00:00+00:00,False,0.0757747989276257,2.501340482573742,0.0011365610423035,trailing_stop,both,lost
binance_60m_9730103ff14b1a12:2847:1,CGPT,binance,CGPTUSDT,60,2025-04-18 12:00:00+00:00,2025-04-28 00:00:00+00:00,False,14.558161616161756,22.010101010101216,0.4275461287451796,trailing_stop,CGPT,binance,CGPTUSDT,60,2025-04-18 12:00:00+00:00,2025-04-20 10:00:00+00:00,False,2.467252525252552,4.787878787878833,0.0724586176208841,trailing_stop,both,lost
binance_60m_99771dd303aa1bd3:1197:1,SKYAI,binance,SKYAIUSDT,60,2025-07-02 08:00:00+00:00,2025-07-03 12:00:00+00:00,False,13.25032323232336,27.484848484848737,0.3634752008866724,trailing_stop,SKYAI,binance,SKYAIUSDT,60,2025-07-02 08:00:00+00:00,2025-07-03 02:00:00+00:00,False,15.462444444444593,27.484848484848737,0.4241568301468552,trailing_stop,both,retained
binance_60m_99771dd303aa1bd3:6896:1,SKYAI,binance,SKYAIUSDT,60,2026-02-24 19:00:00+00:00,2026-03-01 02:00:00+00:00,False,10.83643750000003,17.867187500000046,0.3495625,trailing_stop,SKYAI,binance,SKYAIUSDT,60,2026-02-24 19:00:00+00:00,2026-03-01 02:00:00+00:00,False,11.30518750000004,17.867187500000046,0.3646834677419357,trailing_stop,both,retained
binance_60m_9a07613b4557cb16:3330:1,BTR,binance,BTRUSDT,60,2026-01-13 06:00:00+00:00,2026-01-19 03:00:00+00:00,False,17.55322580645166,24.890322580645226,0.7505517241379311,trailing_stop,BTR,binance,BTRUSDT,60,2026-01-13 06:00:00+00:00,2026-01-19 00:00:00+00:00,False,20.391935483871027,24.890322580645226,0.8719310344827589,trailing_stop,both,retained
binance_60m_9ad519a61c80c040:2695:1,XNY,binance,XNYUSDT,60,2025-12-03 20:00:00+00:00,2025-12-04 18:00:00+00:00,False,20.00622222222224,33.60256410256413,1.095846441947566,trailing_stop,XNY,binance,XNYUSDT,60,2025-12-03 20:00:00+00:00,2025-12-04 18:00:00+00:00,False,22.177162393162412,33.60256410256413,1.2147602996254685,trailing_stop,both,retained
binance_60m_9db89cd96e3a41d7:11036:1,ACX,binance,ACXUSDT,60,2026-03-11 12:00:00+00:00,2026-03-12 09:00:00+00:00,False,9.727454545454547,21.305194805194805,0.4297269076305221,trailing_stop,ACX,binance,ACXUSDT,60,2026-03-11 12:00:00+00:00,2026-03-11 16:00:00+00:00,False,13.740441558441566,21.10389610389611,0.6070074584050489,trailing_stop,both,gained
binance_60m_9f2db32dbfabb107:26052:1,ALGO,binance,ALGOUSDT,60,2026-08-19 13:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.437613445378204,21.210084033613505,0.2157844762622458,trailing_stop,ALGO,binance,ALGOUSDT,60,2026-08-19 13:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.91660504201686,21.210084033613505,0.2229434815373023,trailing_stop,both,retained
binance_60m_ad9a58f574c6d0a5:11169:1,BIO,binance,BIOUSDT,60,2026-04-13 23:00:00+00:00,2026-04-17 02:00:00+00:00,False,15.896191489361703,30.95744680851064,0.795232570516232,trailing_stop,BIO,binance,BIOUSDT,60,2026-04-13 23:00:00+00:00,2026-04-16 08:00:00+00:00,False,18.1302340425532,30.95744680851064,0.906994145822246,trailing_stop,both,retained
binance_60m_ad9a58f574c6d0a5:14225:1,BIO,binance,BIOUSDT,60,2026-08-19 07:00:00+00:00,2026-08-22 05:00:00+00:00,False,12.104125000000057,20.41666666666676,0.2323062774890043,trailing_stop,BIO,binance,BIOUSDT,60,2026-08-19 07:00:00+00:00,2026-08-19 17:00:00+00:00,False,4.916625000000026,9.60416666666671,0.0943614554178329,trailing_stop,both,lost
binance_60m_b0971bbaabf2e857:2639:1,AI16Z,binance,AI16ZUSDT,60,2025-04-22 14:00:00+00:00,2025-04-30 03:00:00+00:00,False,10.01361494719741,14.857839155158423,0.8431436388508893,trailing_stop,AI16Z,binance,AI16ZUSDT,60,2025-04-22 14:00:00+00:00,2025-04-24 07:00:00+00:00,False,2.038797725426487,4.142973192526405,0.1716662106703148,trailing_stop,both,lost
binance_60m_b0be76eeffdb87ca:11087:1,ALCH,binance,ALCHUSDT,60,2026-04-14 12:00:00+00:00,2026-04-15 23:00:00+00:00,False,10.603509433962309,24.968553459119587,0.2585428615243061,trailing_stop,ALCH,binance,ALCHUSDT,60,2026-04-14 12:00:00+00:00,2026-04-15 16:00:00+00:00,False,15.87394968553465,24.968553459119587,0.3870507590860297,trailing_stop,both,retained
binance_60m_b1d1dead1a4f7c30:5112:1,MAVIA,binance,MAVIAUSDT,60,2025-10-25 18:00:00+00:00,2025-10-28 10:00:00+00:00,False,39.94574803149628,74.24803149606339,1.2859594423320662,trailing_stop,MAVIA,binance,MAVIAUSDT,60,2025-10-25 18:00:00+00:00,2025-10-26 19:00:00+00:00,False,26.587480314960775,45.66929133858291,0.855921419518378,trailing_stop,both,retained
binance_60m_b3a9b459867205ae:9117:1,VVV,binance,VVVUSDT,60,2026-02-13 07:00:00+00:00,2026-02-16 18:00:00+00:00,False,12.533360655737694,22.385245901639323,0.7781526717557252,trailing_stop,VVV,binance,VVVUSDT,60,2026-02-13 07:00:00+00:00,2026-02-14 05:00:00+00:00,False,5.44319672131147,10.188524590163926,0.3379491094147582,trailing_stop,both,lost
binance_60m_b53bcab58427fa59:23036:1,ALICE,binance,ALICEUSDT,60,2026-04-15 21:00:00+00:00,2026-04-18 08:00:00+00:00,False,12.288235294117662,23.35294117647062,0.5449565217391303,trailing_stop,ALICE,binance,ALICEUSDT,60,2026-04-15 21:00:00+00:00,2026-04-18 01:00:00+00:00,False,2.0725490196078415,4.764705882352947,0.0919130434782606,trailing_stop_gap,both,lost
binance_60m_b646bece04510be9:4054:1,LAB,binance,LABUSDT,60,2026-04-04 14:00:00+00:00,2026-04-08 14:00:00+00:00,False,9.21560549132949,14.622109826589606,0.6131627325609348,trailing_stop,LAB,binance,LABUSDT,60,2026-04-04 14:00:00+00:00,2026-04-08 12:00:00+00:00,False,10.045085260115616,14.622109826589606,0.6683523869044758,trailing_stop,both,gained
binance_60m_b8e5fe678c9d9517:3994:1,EDGE,binance,EDGEUSDT,60,2026-09-02 01:00:00+00:00,2026-09-07 04:00:00+00:00,False,18.936846153846123,31.49038461538455,0.520463002114165,trailing_stop,EDGE,binance,EDGEUSDT,60,2026-09-02 01:00:00+00:00,2026-09-03 01:00:00+00:00,False,4.667615384615374,9.288461538461515,0.1282854122621564,trailing_stop,both,lost
binance_60m_c167602d29452f6d:7464:1,MET,binance,METUSDT,60,2026-08-18 14:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.64587500000009,24.81250000000015,0.2813133253301321,trailing_stop,MET,binance,METUSDT,60,2026-08-18 14:00:00+00:00,2026-08-20 21:00:00+00:00,False,12.208375000000078,19.781250000000117,0.2344945978391357,trailing_stop,both,retained
binance_60m_c3985485c4d808cf:2304:1,AIOT,binance,AIOTUSDT,60,2025-08-04 14:00:00+00:00,2025-08-09 06:00:00+00:00,False,15.783274509804045,32.07843137254924,0.3186016227983379,trailing_stop,AIOT,binance,AIOTUSDT,60,2025-08-04 14:00:00+00:00,2025-08-09 05:00:00+00:00,False,20.002637254902105,32.07843137254924,0.4037737977439146,trailing_stop,both,retained
binance_60m_c40436894713e704:3019:1,PENGU,binance,PENGUUSDT,60,2025-04-22 13:00:00+00:00,2025-04-29 04:00:00+00:00,False,18.906475570032573,28.74267100977199,1.083698282300224,trailing_stop,PENGU,binance,PENGUUSDT,60,2025-04-22 13:00:00+00:00,2025-04-24 00:00:00+00:00,False,3.623087947882736,7.097719869706842,0.2076713965646004,trailing_stop,both,lost
binance_60m_c427a06a09a677a5:1106:1,SIREN,binance,SIRENUSDT,60,2025-05-07 12:00:00+00:00,2025-05-11 14:00:00+00:00,False,10.563684813753603,16.656160458452753,0.4268526108602524,trailing_stop,SIREN,binance,SIRENUSDT,60,2025-05-07 12:00:00+00:00,2025-05-11 14:00:00+00:00,False,11.953369627507191,16.656160458452753,0.4830063679518352,trailing_stop,both,retained
binance_60m_c78b25e085971d6d:14341:1,ARPA,binance,ARPAUSDT,60,2025-04-18 14:00:00+00:00,2025-04-27 06:00:00+00:00,False,13.656746031746003,23.174603174603128,0.3277619047619047,trailing_stop,ARPA,binance,ARPAUSDT,60,2025-04-18 14:00:00+00:00,2025-04-18 18:00:00+00:00,False,0.9186507936507846,3.9682539682539577,0.0220476190476188,trailing_stop,both,lost
binance_60m_c78b25e085971d6d:23034:1,ARPA,binance,ARPAUSDT,60,2026-04-15 19:00:00+00:00,2026-04-18 09:00:00+00:00,False,10.187354838709629,20.70967741935475,0.1665654008438817,trailing_stop,ARPA,binance,ARPAUSDT,60,2026-04-15 19:00:00+00:00,2026-04-17 11:00:00+00:00,False,3.684129032258048,7.870967741935445,0.0602362869198311,trailing_stop_gap,both,lost
binance_60m_c7a4b022d57a38d0:9438:1,KAIA,binance,KAIAUSDT,60,2026-01-01 21:00:00+00:00,2026-01-08 10:00:00+00:00,False,11.65940000000008,19.287500000000115,0.1658520625889048,trailing_stop,KAIA,binance,KAIAUSDT,60,2026-01-01 21:00:00+00:00,2026-01-07 14:00:00+00:00,False,13.984400000000088,19.287500000000115,0.1989246088193457,trailing_stop,both,retained
binance_60m_c945181536263d70:5605:1,1MBABYDOGE,binance,1MBABYDOGEUSDT,60,2025-05-08 02:00:00+00:00,2025-05-10 15:00:00+00:00,False,9.661324937027668,19.997481108312265,0.3013707865168538,trailing_stop,1MBABYDOGE,binance,1MBABYDOGEUSDT,60,2025-05-08 02:00:00+00:00,2025-05-10 14:00:00+00:00,False,12.139914357682567,19.997481108312265,0.3786867290013356,trailing_stop,both,gained
binance_60m_cdb42538a95f1b6e:8541:1,ARC,binance,ARCUSDT,60,2026-01-08 11:00:00+00:00,2026-01-14 03:00:00+00:00,False,11.639009345794417,17.009345794392555,0.6869134031991175,trailing_stop,ARC,binance,ARCUSDT,60,2026-01-08 11:00:00+00:00,2026-01-12 16:00:00+00:00,False,5.288542056074778,7.551401869158893,0.3121202426916714,trailing_stop,both,lost
binance_60m_cdfe540094978f08:23003:1,1000RATS,binance,1000RATSUSDT,60,2026-07-31 02:00:00+00:00,2026-08-01 02:00:00+00:00,False,28.19157894736854,50.684210526316,0.7877058823529413,trailing_stop,1000RATS,binance,1000RATSUSDT,60,2026-07-31 02:00:00+00:00,2026-08-01 02:00:00+00:00,False,29.19157894736855,50.684210526316,0.8156470588235296,trailing_stop,both,retained
binance_60m_cef25aaf40cc6314:14371:1,OGN,binance,OGNUSDT,60,2025-04-19 20:00:00+00:00,2025-04-20 12:00:00+00:00,False,10.502727272727313,18.454545454545514,0.215943925233645,trailing_stop,OGN,binance,OGNUSDT,60,2025-04-19 20:00:00+00:00,2025-04-20 10:00:00+00:00,False,10.86636363636368,18.454545454545514,0.2234205607476638,trailing_stop,both,retained
binance_60m_d085f8d79e5a8382:7624:1,MOODENG,binance,MOODENGUSDT,60,2025-09-08 03:00:00+00:00,2025-09-15 13:00:00+00:00,False,12.370976190476254,23.888095238095342,0.3821853622655391,trailing_stop,MOODENG,binance,MOODENGUSDT,60,2025-09-08 03:00:00+00:00,2025-09-09 15:00:00+00:00,False,0.8947857142857266,3.028571428571444,0.0276432511952926,trailing_stop,both,lost
binance_60m_d16cdea411b50a75:12502:1,KAS,binance,KASUSDT,60,2025-04-21 01:00:00+00:00,2025-04-26 11:00:00+00:00,False,11.83650000000005,16.218085106383043,0.2827884102173086,trailing_stop,KAS,binance,KASUSDT,60,2025-04-21 01:00:00+00:00,2025-04-23 14:00:00+00:00,False,8.04394680851068,11.40425531914898,0.1921796924640999,trailing_stop,both,lost
binance_60m_d2999db0b93e9f0d:7756:1,VELVET,binance,VELVETUSDT,60,2026-06-03 15:00:00+00:00,2026-06-09 06:00:00+00:00,False,30.28945161290325,47.6193548387097,1.8285744888023376,trailing_stop,VELVET,binance,VELVETUSDT,60,2026-06-03 15:00:00+00:00,2026-06-05 10:00:00+00:00,False,1.450741935483872,4.27903225806452,0.0875813047711782,trailing_stop,both,lost
binance_60m_d2999db0b93e9f0d:8291:1,VELVET,binance,VELVETUSDT,60,2026-06-25 22:00:00+00:00,2026-06-29 04:00:00+00:00,False,25.56828282828285,42.22474747474751,2.033140562248996,trailing_stop,VELVET,binance,VELVETUSDT,60,2026-06-25 22:00:00+00:00,2026-06-29 04:00:00+00:00,False,28.295555555555584,42.22474747474751,2.2500080321285147,trailing_stop,both,retained
binance_60m_dbc1e37be4370791:4476:1,ZAMA,binance,ZAMAUSDT,60,2026-07-14 22:00:00+00:00,2026-07-24 02:00:00+00:00,False,12.541365079365113,20.468253968254015,0.4655898644667062,trailing_stop,ZAMA,binance,ZAMAUSDT,60,2026-07-14 22:00:00+00:00,2026-07-20 21:00:00+00:00,False,3.0016825396825504,5.825396825396838,0.1114354743665293,trailing_stop,both,lost
binance_60m_dbf553a51d436580:14108:1,1000BONK,binance,1000BONKUSDT,60,2025-07-02 11:00:00+00:00,2025-07-09 14:00:00+00:00,False,15.725424242424213,24.401515151515113,0.4334726437421687,trailing_stop,1000BONK,binance,1000BONKUSDT,60,2025-07-02 11:00:00+00:00,2025-07-07 19:00:00+00:00,False,17.245626262626235,23.666666666666632,0.4753771404705553,trailing_stop,both,retained
binance_60m_dc59b98f3a2ef2ab:10998:1,XVG,binance,XVGUSDT,60,2024-11-30 07:00:00+00:00,2024-12-02 14:00:00+00:00,False,13.87372448979592,25.517857142857142,0.3955272727272727,trailing_stop,XVG,binance,XVGUSDT,60,2024-11-30 07:00:00+00:00,2024-12-02 03:00:00+00:00,False,1.7512755102040771,5.052040816326527,0.0499272727272726,trailing_stop,both,lost
binance_60m_dc84f403e1c46978:22658:1,WIF,binance,WIFUSDT,60,2026-08-19 18:00:00+00:00,2026-08-22 05:00:00+00:00,False,14.279900000000088,22.425000000000136,0.4074151212553496,trailing_stop,WIF,binance,WIFUSDT,60,2026-08-19 18:00:00+00:00,2026-08-22 05:00:00+00:00,False,15.379900000000092,22.425000000000136,0.4387988587731812,trailing_stop,both,retained
binance_60m_e1570f2959e42880:8853:1,BERA,binance,BERAUSDT,60,2026-02-10 13:00:00+00:00,2026-02-12 08:00:00+00:00,False,6.4238693693693785,19.815315315315345,0.5819624566415018,trailing_stop,BERA,binance,BERAUSDT,60,2026-02-10 13:00:00+00:00,2026-02-11 23:00:00+00:00,False,11.200896396396413,19.815315315315345,1.014731279330749,trailing_stop_gap,both,gained
binance_60m_e9df4156d99e9ec6:4023:1,BANK,binance,BANKUSDT,60,2025-10-03 11:00:00+00:00,2025-10-08 10:00:00+00:00,False,9.714208510638342,16.63617021276602,0.6375754782851561,trailing_stop,BANK,binance,BANKUSDT,60,2025-10-03 11:00:00+00:00,2025-10-08 10:00:00+00:00,False,10.6503787234043,16.63617021276602,0.6990194106968304,trailing_stop,both,gained
binance_60m_eae066d41d3d3769:10738:1,PROM,binance,PROMUSDT,60,2026-04-08 00:00:00+00:00,2026-04-24 17:00:00+00:00,False,22.61844000000004,37.06000000000005,1.0884716073147265,trailing_stop,PROM,binance,PROMUSDT,60,2026-04-08 00:00:00+00:00,2026-04-13 14:00:00+00:00,False,5.018440000000008,8.840000000000016,0.2415033686236767,trailing_stop,both,lost
binance_60m_ed9cdb5cc534d7ed:24082:1,STG,binance,STGUSDT,60,2026-05-29 11:00:00+00:00,2026-06-01 08:00:00+00:00,False,10.0794328358209,19.4179104477612,0.8049129916567344,trailing_stop,STG,binance,STGUSDT,60,2026-05-29 11:00:00+00:00,2026-06-01 01:00:00+00:00,False,11.751074626865677,19.4179104477612,0.9384052443384984,trailing_stop,both,retained
binance_60m_ed9cdb5cc534d7ed:25738:1,STG,binance,STGUSDT,60,2026-08-06 11:00:00+00:00,2026-08-07 09:00:00+00:00,False,8.760666666666694,21.5555555555556,0.1921510966693747,trailing_stop,STG,binance,STGUSDT,60,2026-08-06 11:00:00+00:00,2026-08-07 05:00:00+00:00,False,10.61251851851854,21.07407407407412,0.2327684809098293,trailing_stop,both,gained
binance_60m_f637b15b9c58db06:4311:1,1000000MOG,binance,1000000MOGUSDT,60,2025-05-06 05:00:00+00:00,2025-05-12 17:00:00+00:00,False,11.671952127659589,17.925531914893632,0.7109434634699501,trailing_stop,1000000MOG,binance,1000000MOGUSDT,60,2025-05-06 05:00:00+00:00,2025-05-12 14:00:00+00:00,False,13.3847180851064,17.925531914893632,0.8152687510124741,trailing_stop,both,retained
binance_60m_fe40bc650a257cb1:10977:1,HBAR,binance,HBARUSDT,60,2024-11-29 10:00:00+00:00,2024-12-04 14:00:00+00:00,False,15.049935281837152,24.722338204592887,0.9253474103074256,trailing_stop,HBAR,binance,HBARUSDT,60,2024-11-29 10:00:00+00:00,2024-11-30 10:00:00+00:00,False,1.0227954070981216,3.245302713987473,0.0628867210063539,trailing_stop,both,lost
