stream_key_repeat,venue_repeat,symbol_repeat,asset_repeat,timeframe_min_repeat,local_i_repeat,signal_i_repeat,signal_bar_open_repeat,side_repeat,base_asset_repeat,scheduled_open_utc_repeat,v9_bundle_allowed_repeat,v9_bundle_reasons_repeat,v8_repeat,v9_repeat,strategy_version_repeat,asset_type_repeat,signal_atr_pct_repeat,reference_price_repeat,reference_initial_stop_repeat,reference_initial_risk_repeat,reference_cost_r_repeat,risk_basis_repeat,available_at_repeat,event_key,reference_risk_fraction_repeat,atr_fraction_repeat,risk_atr_repeat,volume_ratio_repeat,expansion_repeat,body_fraction_repeat,close_location_repeat,rope_width_atr_repeat,past_width_atr_repeat,rope_distance_atr_repeat,breakout20_atr_repeat,momentum20_atr_repeat,momentum60_atr_repeat,trend_slope20_atr_repeat,trend_alignment_repeat,atr_relative100_repeat,volatility_ratio20_100_repeat,efficiency20_repeat,prior_range20_atr_repeat,volume_trend20_repeat,entry_i_repeat,entry_time_repeat,valid_entry_repeat,censored_repeat,label_gt10_repeat,entry_price_repeat,initial_stop_repeat,initial_risk_repeat,initial_risk_frac_repeat,exit_i_repeat,exit_time_repeat,exit_price_repeat,exit_reason_repeat,gross_return_repeat,net_return_repeat,gross_r_repeat,net_r_repeat,mfe_r_repeat,exit_time_precision_repeat,quarter_repeat,bucket_repeat,cohort_repeat,pair_id_repeat,episode_id_repeat,repeat_repeat,visual_id_repeat,sheet_no_repeat,sheet_position_repeat,class_repeat,reason_repeat,reviewer_repeat,stream_key_original,venue_original,symbol_original,asset_original,timeframe_min_original,local_i_original,signal_i_original,signal_bar_open_original,side_original,base_asset_original,scheduled_open_utc_original,v9_bundle_allowed_original,v9_bundle_reasons_original,v8_original,v9_original,strategy_version_original,asset_type_original,signal_atr_pct_original,reference_price_original,reference_initial_stop_original,reference_initial_risk_original,reference_cost_r_original,risk_basis_original,available_at_original,reference_risk_fraction_original,atr_fraction_original,risk_atr_original,volume_ratio_original,expansion_original,body_fraction_original,close_location_original,rope_width_atr_original,past_width_atr_original,rope_distance_atr_original,breakout20_atr_original,momentum20_atr_original,momentum60_atr_original,trend_slope20_atr_original,trend_alignment_original,atr_relative100_original,volatility_ratio20_100_original,efficiency20_original,prior_range20_atr_original,volume_trend20_original,entry_i_original,entry_time_original,valid_entry_original,censored_original,label_gt10_original,entry_price_original,initial_stop_original,initial_risk_original,initial_risk_frac_original,exit_i_original,exit_time_original,exit_price_original,exit_reason_original,gross_return_original,net_return_original,gross_r_original,net_r_original,mfe_r_original,exit_time_precision_original,quarter_original,bucket_original,cohort_original,pair_id_original,episode_id_original,repeat_original,visual_id_original,sheet_no_original,sheet_position_original,class_original,reason_original,reviewer_original,same_reader
binance_30m_0f1035d8987b9127,binance,COTIUSDT,COTI,30,34808,52784,2026-09-02 16:00:00+00:00,1,COTI,2026-09-02 16:30:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0116214297384544,0.013161,0.012855,0.000306,0.086019607843137,confirmation_close_reference_not_fill,2026-09-02 16:30:00+00:00,binance_30m_0f1035d8987b9127:52784:1,0.0232505128789606,0.0116214297384544,2.000658559422027,2.4329134340297953,1.8995930307633264,-0.9780219780219752,0.0219780219780248,1.0093736511942195,1.4778209716278046,0.697942160844138,-1.7849012637980717,2.3864064515981687,2.222953954913358,0.4899803488997555,0.5,1.1226746610355594,1.0187793166397443,0.2329291640076585,4.6289747061137,1.756596981110706,52785,2026-09-02 16:30:00+00:00,True,False,False,0.013168,0.012855,0.0003129999999999,0.0237697448359659,52789,2026-09-02 18:30:00+00:00,0.012855,initial_stop,-0.0237697448359659,-0.0257697448359659,-1.0000000000000016,-1.084140575079874,0.1884984025559112,bar_open_or_intrabar_window,2026Q3,2,matched_nonwinner,P0029,COTI:2,True,V0147,19,3,B,Slow SMA above partial fast-mid convergence,astra,binance_30m_0f1035d8987b9127,binance,COTIUSDT,COTI,30,34808,52784,2026-09-02 16:00:00+00:00,1,COTI,2026-09-02 16:30:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0116214297384544,0.013161,0.012855,0.000306,0.086019607843137,confirmation_close_reference_not_fill,2026-09-02 16:30:00+00:00,0.0232505128789606,0.0116214297384544,2.000658559422027,2.4329134340297953,1.8995930307633264,-0.9780219780219752,0.0219780219780248,1.0093736511942195,1.4778209716278046,0.697942160844138,-1.7849012637980717,2.3864064515981687,2.222953954913358,0.4899803488997555,0.5,1.1226746610355594,1.0187793166397443,0.2329291640076585,4.6289747061137,1.756596981110706,52785,2026-09-02 16:30:00+00:00,True,False,False,0.013168,0.012855,0.0003129999999999,0.0237697448359659,52789,2026-09-02 18:30:00+00:00,0.012855,initial_stop,-0.0237697448359659,-0.0257697448359659,-1.0000000000000016,-1.084140575079874,0.1884984025559112,bar_open_or_intrabar_window,2026Q3,2,matched_nonwinner,P0029,COTI:2,False,V0675,85,3,D,compact core with endpoint pullback,budget-mapper-luna-max,False
binance_30m_e6187acd2d2a5b94,binance,ORDIUSDT,ORDI,30,15892,30531,2025-08-04 14:00:00+00:00,1,ORDI,2025-08-04 14:30:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.008388282377092,9.149,8.848,0.3009999999999984,0.0607906976744189,confirmation_close_reference_not_fill,2025-08-04 14:30:00+00:00,binance_30m_e6187acd2d2a5b94:30531:1,0.0328997704667175,0.008388282377092,3.9221105093654214,3.1195864659901833,1.4827541130118664,0.8272727272727118,0.936363636363624,2.5937212294388146,2.916270966472355,2.5420501094719348,0.96423979300014,2.6190837620679366,5.420591268757536,0.9568971120139914,0.75,1.1058039902261978,0.8134034799878243,0.278008298755186,2.749386436797683,0.9940309777618264,30532,2025-08-04 14:30:00+00:00,True,False,False,9.149,8.848,0.3009999999999984,0.0328997704667175,30582,2025-08-05 15:30:00+00:00,8.848,initial_stop,-0.0328997704667175,-0.0348997704667175,-1.0000000000000016,-1.0607906976744204,0.9634551495016694,bar_open_or_intrabar_window,2025Q3,1,matched_nonwinner,P0194,ORDI:2,True,V0151,19,7,B,Slow SMA detached below other converging lines,astra,binance_30m_e6187acd2d2a5b94,binance,ORDIUSDT,ORDI,30,15892,30531,2025-08-04 14:00:00+00:00,1,ORDI,2025-08-04 14:30:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.008388282377092,9.149,8.848,0.3009999999999984,0.0607906976744189,confirmation_close_reference_not_fill,2025-08-04 14:30:00+00:00,0.0328997704667175,0.008388282377092,3.9221105093654214,3.1195864659901833,1.4827541130118664,0.8272727272727118,0.936363636363624,2.5937212294388146,2.916270966472355,2.5420501094719348,0.96423979300014,2.6190837620679366,5.420591268757536,0.9568971120139914,0.75,1.1058039902261978,0.8134034799878243,0.278008298755186,2.749386436797683,0.9940309777618264,30532,2025-08-04 14:30:00+00:00,True,False,False,9.149,8.848,0.3009999999999984,0.0328997704667175,30582,2025-08-05 15:30:00+00:00,8.848,initial_stop,-0.0328997704667175,-0.0348997704667175,-1.0000000000000016,-1.0607906976744204,0.9634551495016694,bar_open_or_intrabar_window,2025Q3,1,matched_nonwinner,P0194,ORDI:2,False,V0530,67,2,N,widely separated lines under rebound,budget-mapper-luna-max,False
binance_30m_22a8979e2c29faeb,binance,GALAUSDT,GALA,30,29823,47799,2026-05-21 19:30:00+00:00,1,GALA,2026-05-21 20:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0086351819569762,0.003434,0.003374,6.000000000000016e-05,0.1144666666666663,confirmation_close_reference_not_fill,2026-05-21 20:00:00+00:00,binance_30m_22a8979e2c29faeb:47799:1,0.017472335468841,0.0086351819569762,2.0233893803158844,0.7997919078519006,0.976317166919871,0.7241379310344905,0.7931034482758641,0.8791877597038831,0.7094235379656274,1.419888423680026,-0.7419094394491518,2.22572831834747,2.461790412717658,-0.0176473772260342,0.75,1.315163893840235,1.437201832581312,0.2115384615384608,5.159642919805489,1.183405574674932,47800,2026-05-21 20:00:00+00:00,True,False,False,0.003434,0.003374,6.000000000000016e-05,0.017472335468841,47809,2026-05-22 00:30:00+00:00,0.003374,initial_stop,-0.017472335468841,-0.019472335468841,-1.000000000000002,-1.1144666666666685,0.0833333333333369,bar_open_or_intrabar_window,2026Q2,1,matched_nonwinner,P0038,GALA:2,True,V0156,20,4,D,Recent bundle after deep dip followed by uneven multi-bar departure,astra,binance_30m_22a8979e2c29faeb,binance,GALAUSDT,GALA,30,29823,47799,2026-05-21 19:30:00+00:00,1,GALA,2026-05-21 20:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0086351819569762,0.003434,0.003374,6.000000000000016e-05,0.1144666666666663,confirmation_close_reference_not_fill,2026-05-21 20:00:00+00:00,0.017472335468841,0.0086351819569762,2.0233893803158844,0.7997919078519006,0.976317166919871,0.7241379310344905,0.7931034482758641,0.8791877597038831,0.7094235379656274,1.419888423680026,-0.7419094394491518,2.22572831834747,2.461790412717658,-0.0176473772260342,0.75,1.315163893840235,1.437201832581312,0.2115384615384608,5.159642919805489,1.183405574674932,47800,2026-05-21 20:00:00+00:00,True,False,False,0.003434,0.003374,6.000000000000016e-05,0.017472335468841,47809,2026-05-22 00:30:00+00:00,0.003374,initial_stop,-0.017472335468841,-0.019472335468841,-1.000000000000002,-1.1144666666666685,0.0833333333333369,bar_open_or_intrabar_window,2026Q2,1,matched_nonwinner,P0038,GALA:2,False,V0096,12,8,D,Recent six-line meeting after deep dip; uneven extended break,astra,True
binance_240m_7fe68b1c338ef8b9,binance,ETHUSDT,ETH,240,4368,6510,2026-08-19 00:00:00+00:00,1,ETH,2026-08-19 04:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0079159275122008,1911.21,1880.95,30.25999999999999,0.126319233311302,confirmation_close_reference_not_fill,2026-08-19 04:00:00+00:00,binance_240m_7fe68b1c338ef8b9:6510:1,0.0158329016696229,0.0079159275122008,2.000132220162395,1.2022713344605092,0.8654185198033358,-0.4447806354008978,0.4546142208774568,0.8342053693571789,0.6478453441898302,0.673822800356598,-0.7607905437564162,1.8203450543050992,-0.1229426942994664,0.3658208653173069,1.0,0.81893499309729,0.7571562601348271,0.2190233815810387,3.616233766195794,1.0789535741046226,6511,2026-08-19 04:00:00+00:00,True,False,True,1911.2,1880.95,30.25,0.0158277521975722,6596,2026-09-02 08:00:00+00:00,2378.33,trailing_stop,0.2444171201339471,0.2424171201339471,15.442314049586768,15.315953719008256,21.659504132231408,bar_open_or_intrabar_window,2026Q3,1,winner_gt10,P0010,ETH:2,True,V0191,24,7,D,Recent broad six-line meeting but choppy jump and retest,astra,binance_240m_7fe68b1c338ef8b9,binance,ETHUSDT,ETH,240,4368,6510,2026-08-19 00:00:00+00:00,1,ETH,2026-08-19 04:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0079159275122008,1911.21,1880.95,30.25999999999999,0.126319233311302,confirmation_close_reference_not_fill,2026-08-19 04:00:00+00:00,0.0158329016696229,0.0079159275122008,2.000132220162395,1.2022713344605092,0.8654185198033358,-0.4447806354008978,0.4546142208774568,0.8342053693571789,0.6478453441898302,0.673822800356598,-0.7607905437564162,1.8203450543050992,-0.1229426942994664,0.3658208653173069,1.0,0.81893499309729,0.7571562601348271,0.2190233815810387,3.616233766195794,1.0789535741046226,6511,2026-08-19 04:00:00+00:00,True,False,True,1911.2,1880.95,30.25,0.0158277521975722,6596,2026-09-02 08:00:00+00:00,2378.33,trailing_stop,0.2444171201339471,0.2424171201339471,15.442314049586768,15.315953719008256,21.659504132231408,bar_open_or_intrabar_window,2026Q3,1,winner_gt10,P0010,ETH:2,False,V0749,94,5,D,compact core with endpoint pullback,budget-mapper-luna-max,False
binance_60m_497b3649c9240b01,binance,BSVUSDT,BSV,60,5473,13164,2025-04-21 01:00:00+00:00,1,BSV,2025-04-21 02:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.007277847994169,29.27,28.51,0.759999999999998,0.0770263157894738,confirmation_close_reference_not_fill,2025-04-21 02:00:00+00:00,binance_60m_497b3649c9240b01:13164:1,0.025965152032798,0.007277847994169,3.567696392340311,2.1985278542681637,0.9344731098329724,0.1500000000000062,0.4999999999999911,2.2781370902372995,2.5109944295424245,2.1533173760380246,-0.4224903622508267,1.9716216905038528,3.332979524423198,0.4094749413349178,1.0,1.058380689948871,1.031709377566777,0.1842105263157883,5.5862614564275965,0.8031667019699216,13165,2025-04-21 02:00:00+00:00,True,False,False,29.28,28.51,0.7699999999999996,0.0262978142076502,13187,2025-04-22 00:00:00+00:00,28.51,initial_stop,-0.0262978142076502,-0.0282978142076502,-0.999999999999998,-1.076051948051946,0.3246753246753248,bar_open_or_intrabar_window,2025Q2,1,matched_nonwinner,P0231,BSV:1,True,V0226,29,2,B,Slow pair isolated below fast-mid group,astra,binance_60m_497b3649c9240b01,binance,BSVUSDT,BSV,60,5473,13164,2025-04-21 01:00:00+00:00,1,BSV,2025-04-21 02:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.007277847994169,29.27,28.51,0.759999999999998,0.0770263157894738,confirmation_close_reference_not_fill,2025-04-21 02:00:00+00:00,0.025965152032798,0.007277847994169,3.567696392340311,2.1985278542681637,0.9344731098329724,0.1500000000000062,0.4999999999999911,2.2781370902372995,2.5109944295424245,2.1533173760380246,-0.4224903622508267,1.9716216905038528,3.332979524423198,0.4094749413349178,1.0,1.058380689948871,1.031709377566777,0.1842105263157883,5.5862614564275965,0.8031667019699216,13165,2025-04-21 02:00:00+00:00,True,False,False,29.28,28.51,0.7699999999999996,0.0262978142076502,13187,2025-04-22 00:00:00+00:00,28.51,initial_stop,-0.0262978142076502,-0.0282978142076502,-0.999999999999998,-1.076051948051946,0.3246753246753248,bar_open_or_intrabar_window,2025Q2,1,matched_nonwinner,P0231,BSV:1,False,V0073,10,1,B,Slow purple pair detached below fast-mid cluster,astra,True
gate_30m_b2533ed6e9d64a96,gate,EDGEX_USDT,EDGEX,30,8020,8020,2026-09-02 16:30:00+00:00,1,EDGEX,2026-09-02 17:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0105741241786557,0.3926,0.378,0.0146,0.0537808219178082,confirmation_close_reference_not_fill,2026-09-02 17:00:00+00:00,gate_30m_b2533ed6e9d64a96:8020:1,0.0371879775853285,0.0105741241786557,3.5168848934452415,3.746967071057192,1.5523997671622,0.9661016949152578,0.9661016949152578,1.6189515653029758,1.5622274498135218,2.5830433818710765,0.9876183604880454,3.155561103022785,4.046826452731506,0.7481023595811975,1.0,1.3099734399383618,1.2549528568240604,0.2343470483005373,3.757767420393546,1.3448873483535528,8021,2026-09-02 17:00:00+00:00,True,False,True,0.3915,0.378,0.0135,0.0344827586206896,8209,2026-09-06 15:00:00+00:00,0.6078,trailing_stop,0.5524904214559387,0.5504904214559387,16.02222222222221,15.964222222222212,23.162962962962943,bar_open_or_intrabar_window,2026Q3,2,winner_gt10,P0307,EDGEX:2,True,V0257,33,1,B,Slow pair below fast-mid group in uneven advance,astra,gate_30m_b2533ed6e9d64a96,gate,EDGEX_USDT,EDGEX,30,8020,8020,2026-09-02 16:30:00+00:00,1,EDGEX,2026-09-02 17:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0105741241786557,0.3926,0.378,0.0146,0.0537808219178082,confirmation_close_reference_not_fill,2026-09-02 17:00:00+00:00,0.0371879775853285,0.0105741241786557,3.5168848934452415,3.746967071057192,1.5523997671622,0.9661016949152578,0.9661016949152578,1.6189515653029758,1.5622274498135218,2.5830433818710765,0.9876183604880454,3.155561103022785,4.046826452731506,0.7481023595811975,1.0,1.3099734399383618,1.2549528568240604,0.2343470483005373,3.757767420393546,1.3448873483535528,8021,2026-09-02 17:00:00+00:00,True,False,True,0.3915,0.378,0.0135,0.0344827586206896,8209,2026-09-06 15:00:00+00:00,0.6078,trailing_stop,0.5524904214559387,0.5504904214559387,16.02222222222221,15.964222222222212,23.162962962962943,bar_open_or_intrabar_window,2026Q3,2,winner_gt10,P0307,EDGEX:2,False,V0195,25,3,B,Fast group above isolated slow pair,astra,True
okx_30m_9a579cc9b39ad17b,okx,BIO-USDT-SWAP,BIO,30,26604,26604,2026-07-11 17:00:00+00:00,1,BIO,2026-07-11 17:30:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0063399043900879,0.02877,0.0284,0.0003699999999999,0.155513513513514,confirmation_close_reference_not_fill,2026-07-11 17:30:00+00:00,okx_30m_9a579cc9b39ad17b:26604:1,0.0128606187000347,0.0063399043900879,2.028519344888137,2.182392864628884,1.600994593971836,0.1785714285714343,0.3928571428571406,0.684631340599019,0.6922366560277592,0.6233981378727936,-1.8092199562515896,1.4254460261376132,0.0548248471591367,0.2015823604650009,0.75,0.966518180352834,1.0316507952749707,0.1604938271604944,4.495637467049406,1.9530346288118072,26605,2026-07-11 17:30:00+00:00,True,False,False,0.02877,0.0284,0.0003699999999999,0.0128606187000347,26618,2026-07-12 00:00:00+00:00,0.0284,initial_stop,-0.0128606187000347,-0.0148606187000347,-1.000000000000002,-1.1555135135135162,2.108108108108113,bar_open_or_intrabar_window,2026Q3,1,matched_nonwinner,P0380,BIO:5,True,V0277,35,5,D,Recent compact core but prior spike and uneven pullback,astra,okx_30m_9a579cc9b39ad17b,okx,BIO-USDT-SWAP,BIO,30,26604,26604,2026-07-11 17:00:00+00:00,1,BIO,2026-07-11 17:30:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0063399043900879,0.02877,0.0284,0.0003699999999999,0.155513513513514,confirmation_close_reference_not_fill,2026-07-11 17:30:00+00:00,0.0128606187000347,0.0063399043900879,2.028519344888137,2.182392864628884,1.600994593971836,0.1785714285714343,0.3928571428571406,0.684631340599019,0.6922366560277592,0.6233981378727936,-1.8092199562515896,1.4254460261376132,0.0548248471591367,0.2015823604650009,0.75,0.966518180352834,1.0316507952749707,0.1604938271604944,4.495637467049406,1.9530346288118072,26605,2026-07-11 17:30:00+00:00,True,False,False,0.02877,0.0284,0.0003699999999999,0.0128606187000347,26618,2026-07-12 00:00:00+00:00,0.0284,initial_stop,-0.0128606187000347,-0.0148606187000347,-1.000000000000002,-1.1555135135135162,2.108108108108113,bar_open_or_intrabar_window,2026Q3,1,matched_nonwinner,P0380,BIO:5,False,V0155,20,3,D,Recent six-line core with prior strong spike and pullback,astra,True
binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,11411,11411,2026-05-05 00:30:00+00:00,1,FLOCK,2026-05-05 01:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0096560094216367,0.06,0.05877,0.0012299999999999,0.0975609756097564,confirmation_close_reference_not_fill,2026-05-05 01:00:00+00:00,binance_30m_8abf745011ec4c00:11411:1,0.0204999999999999,0.0096560094216367,2.1230302400145113,13.673257056543228,3.707783607131629,-0.2166666666666679,0.1944444444444427,0.6028197653049518,1.055015506453325,0.2817761680344418,-1.8296032962726851,0.6213747043944923,-0.8975412396809347,-0.2919175582332415,0.0,1.1370698388384228,1.1344914098634615,0.0821917808219174,3.745508634822374,1.077539713131579,11412,2026-05-05 01:00:00+00:00,True,False,True,0.05996,0.05877,0.0011899999999999,0.0198465643762507,11633,2026-05-09 15:30:00+00:00,0.07753,trailing_stop,0.2930286857905271,0.2910286857905271,14.764705882352986,14.66393277310929,21.46218487394965,bar_open_or_intrabar_window,2026Q2,1,winner_gt10,P0121,FLOCK:4,True,V0280,35,8,B,Fast pair below otherwise gathering slow-mid lines,astra,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,11411,11411,2026-05-05 00:30:00+00:00,1,FLOCK,2026-05-05 01:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0096560094216367,0.06,0.05877,0.0012299999999999,0.0975609756097564,confirmation_close_reference_not_fill,2026-05-05 01:00:00+00:00,0.0204999999999999,0.0096560094216367,2.1230302400145113,13.673257056543228,3.707783607131629,-0.2166666666666679,0.1944444444444427,0.6028197653049518,1.055015506453325,0.2817761680344418,-1.8296032962726851,0.6213747043944923,-0.8975412396809347,-0.2919175582332415,0.0,1.1370698388384228,1.1344914098634615,0.0821917808219174,3.745508634822374,1.077539713131579,11412,2026-05-05 01:00:00+00:00,True,False,True,0.05996,0.05877,0.0011899999999999,0.0198465643762507,11633,2026-05-09 15:30:00+00:00,0.07753,trailing_stop,0.2930286857905271,0.2910286857905271,14.764705882352986,14.66393277310929,21.46218487394965,bar_open_or_intrabar_window,2026Q2,1,winner_gt10,P0121,FLOCK:4,False,V0737,93,1,D,compact core with endpoint pullback,budget-mapper-luna-max,False
binance_240m_1f9883b64d622516,binance,PENGUUSDT,PENGU,240,1153,1153,2025-06-28 00:00:00+00:00,1,PENGU,2025-06-28 04:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0432804276480136,0.010901,0.0092529999999999,0.001648,0.0132293689320388,confirmation_close_reference_not_fill,2025-06-28 04:00:00+00:00,binance_240m_1f9883b64d622516:1153:1,0.1511787909366113,0.0432804276480136,3.493005941764291,5.2305044007268044,1.568151959201904,0.2165963431786211,0.760900140646976,1.0642590288474376,1.2858311110569904,2.3101938390843215,-0.3836371817107638,2.723612035902374,3.3467575133773124,0.4696183114547893,0.5,1.2053346827716953,0.8544000708526683,0.3725717599304142,4.404409191132401,2.5232742972634044,1154,2025-06-28 04:00:00+00:00,True,False,True,0.010902,0.0092529999999999,0.001649,0.1512566501559347,1349,2025-07-30 16:00:00+00:00,0.0348329999999999,trailing_stop,2.1951018161805167,2.193101816180517,14.512431776834433,14.49920921770769,21.6628259551243,bar_open_or_intrabar_window,2025Q2,3,winner_gt10,P0002,PENGU:3,True,V0290,37,2,B,Slow group overhead and mid SMA below rebound,astra,binance_240m_1f9883b64d622516,binance,PENGUUSDT,PENGU,240,1153,1153,2025-06-28 00:00:00+00:00,1,PENGU,2025-06-28 04:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0432804276480136,0.010901,0.0092529999999999,0.001648,0.0132293689320388,confirmation_close_reference_not_fill,2025-06-28 04:00:00+00:00,0.1511787909366113,0.0432804276480136,3.493005941764291,5.2305044007268044,1.568151959201904,0.2165963431786211,0.760900140646976,1.0642590288474376,1.2858311110569904,2.3101938390843215,-0.3836371817107638,2.723612035902374,3.3467575133773124,0.4696183114547893,0.5,1.2053346827716953,0.8544000708526683,0.3725717599304142,4.404409191132401,2.5232742972634044,1154,2025-06-28 04:00:00+00:00,True,False,True,0.010902,0.0092529999999999,0.001649,0.1512566501559347,1349,2025-07-30 16:00:00+00:00,0.0348329999999999,trailing_stop,2.1951018161805167,2.193101816180517,14.512431776834433,14.49920921770769,21.6628259551243,bar_open_or_intrabar_window,2025Q2,3,winner_gt10,P0002,PENGU:3,False,V0016,2,8,B,Slow lines above fast-mid rebound; no unified tight core,astra,True
binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,496,2638,2024-11-11 16:00:00+00:00,1,IOTA,2024-11-11 20:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.033152902135555,0.1433,0.13184,0.0114599999999999,0.0250087260034904,confirmation_close_reference_not_fill,2024-11-11 20:00:00+00:00,binance_240m_202c113ee7c2739a:2638:1,0.0799720865317515,0.033152902135555,2.4122197871173654,1.7234676371476814,1.3602086138246492,0.5714285714285746,0.6190476190476214,3.3380360776920366,2.820746956997499,2.519735867536617,0.3367846125120269,4.988622072834346,6.946182633060482,1.8394302286372703,1.0,1.8903162119121273,1.2954447048453843,0.5010570824524304,5.178063417372356,2.1826312936147683,2639,2024-11-11 20:00:00+00:00,True,False,True,0.1434,0.13184,0.0115599999999999,0.0806136680613667,2807,2024-12-09 20:00:00+00:00,0.38565,trailing_stop,1.6893305439330546,1.6873305439330548,20.9558823529412,20.93107266435989,42.102076124567525,bar_open_or_intrabar_window,2024Q4,3,winner_gt10,P0003,IOTA:1,True,V0293,37,5,N,Extended upward stack and distant slow group,astra,binance_240m_202c113ee7c2739a,binance,IOTAUSDT,IOTA,240,496,2638,2024-11-11 16:00:00+00:00,1,IOTA,2024-11-11 20:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.033152902135555,0.1433,0.13184,0.0114599999999999,0.0250087260034904,confirmation_close_reference_not_fill,2024-11-11 20:00:00+00:00,0.0799720865317515,0.033152902135555,2.4122197871173654,1.7234676371476814,1.3602086138246492,0.5714285714285746,0.6190476190476214,3.3380360776920366,2.820746956997499,2.519735867536617,0.3367846125120269,4.988622072834346,6.946182633060482,1.8394302286372703,1.0,1.8903162119121273,1.2954447048453843,0.5010570824524304,5.178063417372356,2.1826312936147683,2639,2024-11-11 20:00:00+00:00,True,False,True,0.1434,0.13184,0.0115599999999999,0.0806136680613667,2807,2024-12-09 20:00:00+00:00,0.38565,trailing_stop,1.6893305439330546,1.6873305439330548,20.9558823529412,20.93107266435989,42.102076124567525,bar_open_or_intrabar_window,2024Q4,3,winner_gt10,P0003,IOTA:1,False,V0167,21,7,N,Established long rise with widely separated MA tiers,astra,True
binance_60m_fe943f347224ebc7,binance,IMXUSDT,IMX,60,8840,17768,2025-09-08 08:00:00+00:00,1,IMX,2025-09-08 09:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0100456480414504,0.5255,0.5149,0.0105999999999999,0.0991509433962269,confirmation_close_reference_not_fill,2025-09-08 09:00:00+00:00,binance_60m_fe943f347224ebc7:17768:1,0.0201712654614651,0.0100456480414504,2.0079605992798437,1.2400260000576355,1.6223826061609343,0.5432098765432052,0.5432098765432052,0.6992146969098232,0.4837157648219408,1.2822256680399036,-0.4735756130377124,1.2691826429410265,0.5682907356452424,0.0928949766133131,0.75,1.0764919679730467,0.9087926347205052,0.1381443298969064,4.356895639946858,0.9142209428543068,17769,2025-09-08 09:00:00+00:00,True,False,True,0.5255,0.5149,0.0105999999999999,0.0201712654614651,17934,2025-09-15 06:00:00+00:00,0.6368,trailing_stop,0.2117982873453854,0.2097982873453854,10.50000000000006,10.400849056603834,15.396226415094423,bar_open_or_intrabar_window,2025Q3,2,winner_gt10,P0286,IMX:3,True,V0319,40,7,D,Recent tight bundle after deep dip; multi-bar rebound already underway,astra,binance_60m_fe943f347224ebc7,binance,IMXUSDT,IMX,60,8840,17768,2025-09-08 08:00:00+00:00,1,IMX,2025-09-08 09:00:00+00:00,True,passed,True,True,spike-v9-entry-bundle-20260915-v1,unknown,0.0100456480414504,0.5255,0.5149,0.0105999999999999,0.0991509433962269,confirmation_close_reference_not_fill,2025-09-08 09:00:00+00:00,0.0201712654614651,0.0100456480414504,2.0079605992798437,1.2400260000576355,1.6223826061609343,0.5432098765432052,0.5432098765432052,0.6992146969098232,0.4837157648219408,1.2822256680399036,-0.4735756130377124,1.2691826429410265,0.5682907356452424,0.0928949766133131,0.75,1.0764919679730467,0.9087926347205052,0.1381443298969064,4.356895639946858,0.9142209428543068,17769,2025-09-08 09:00:00+00:00,True,False,True,0.5255,0.5149,0.0105999999999999,0.0201712654614651,17934,2025-09-15 06:00:00+00:00,0.6368,trailing_stop,0.2117982873453854,0.2097982873453854,10.50000000000006,10.400849056603834,15.396226415094423,bar_open_or_intrabar_window,2025Q3,2,winner_gt10,P0286,IMX:3,False,V0550,69,6,D,compact core with late rise already detached,budget-mapper-luna-max,False
