trade_no,bar_i,open_bj,active_stop,next_stop,trail_armed,raw_v6_side
5,542557,2026-09-04 03:03:00,2498.84,2499.25,True,0
5,542558,2026-09-04 03:06:00,2499.25,2499.25,True,0
5,542559,2026-09-04 03:09:00,2499.25,2499.25,True,0
5,542560,2026-09-04 03:12:00,2499.25,2499.25,True,0
5,542561,2026-09-04 03:15:00,2499.25,2499.25,True,0
5,542562,2026-09-04 03:18:00,2499.25,2499.25,True,0
5,542563,2026-09-04 03:21:00,2499.25,2499.25,True,0
5,542564,2026-09-04 03:24:00,2499.25,2499.25,True,0
5,542565,2026-09-04 03:27:00,2499.25,2499.25,True,0
5,542566,2026-09-04 03:30:00,2499.25,2499.25,True,0
5,542567,2026-09-04 03:33:00,2499.25,2499.25,True,0
5,542568,2026-09-04 03:36:00,2499.25,2499.25,True,0
5,542569,2026-09-04 03:39:00,2499.25,2499.25,True,0
5,542570,2026-09-04 03:42:00,2499.25,2499.25,True,0
5,542571,2026-09-04 03:45:00,2499.25,2499.25,True,0
5,542572,2026-09-04 03:48:00,2499.25,2499.25,True,0
5,542573,2026-09-04 03:51:00,2499.25,2499.25,True,0
5,542574,2026-09-04 03:54:00,2499.25,2499.25,True,0
5,542575,2026-09-04 03:57:00,2499.25,2499.75,True,0
5,542576,2026-09-04 04:00:00,2499.75,2499.75,True,0
5,542577,2026-09-04 04:03:00,2499.75,2499.75,True,0
5,542578,2026-09-04 04:06:00,2499.75,2499.75,True,0
5,542579,2026-09-04 04:09:00,2499.75,2499.75,True,0
5,542580,2026-09-04 04:12:00,2499.75,2499.75,True,0
5,542581,2026-09-04 04:15:00,2499.75,2499.75,True,0
5,542582,2026-09-04 04:18:00,2499.75,2499.75,True,0
5,542583,2026-09-04 04:21:00,2499.75,2499.75,True,0
5,542584,2026-09-04 04:24:00,2499.75,2499.75,True,0
5,542585,2026-09-04 04:27:00,2499.75,2499.75,True,0
5,542586,2026-09-04 04:30:00,2499.75,2499.75,True,0
5,542587,2026-09-04 04:33:00,2499.75,2499.75,True,0
5,542588,2026-09-04 04:36:00,2499.75,2499.75,True,0
5,542589,2026-09-04 04:39:00,2499.75,2499.75,True,0
5,542590,2026-09-04 04:42:00,2499.75,2499.75,True,0
5,542591,2026-09-04 04:45:00,2499.75,2499.75,True,0
5,542592,2026-09-04 04:48:00,2499.75,2499.75,True,0
5,542593,2026-09-04 04:51:00,2499.75,2499.75,True,0
5,542594,2026-09-04 04:54:00,2499.75,2499.75,True,0
5,542595,2026-09-04 04:57:00,2499.75,2499.75,True,0
5,542596,2026-09-04 05:00:00,2499.75,2499.75,True,0
5,542597,2026-09-04 05:03:00,2499.75,2499.75,True,0
6,542721,2026-09-04 11:15:00,2503.84,2503.84,False,0
6,542722,2026-09-04 11:18:00,2503.84,2503.84,False,0
6,542723,2026-09-04 11:21:00,2503.84,2503.84,False,0
6,542724,2026-09-04 11:24:00,2503.84,2503.84,False,0
6,542725,2026-09-04 11:27:00,2503.84,2503.84,False,0
6,542726,2026-09-04 11:30:00,2503.84,2503.84,False,0
6,542727,2026-09-04 11:33:00,2503.84,2503.84,False,0
6,542728,2026-09-04 11:36:00,2503.84,2503.84,False,0
6,542729,2026-09-04 11:39:00,2503.84,2503.84,False,0
6,542730,2026-09-04 11:42:00,2503.84,2503.84,False,0
6,542731,2026-09-04 11:45:00,2503.84,2503.84,False,0
6,542732,2026-09-04 11:48:00,2503.84,2503.84,False,0
6,542733,2026-09-04 11:51:00,2503.84,2503.84,False,0
6,542734,2026-09-04 11:54:00,2503.84,2503.84,False,0
6,542735,2026-09-04 11:57:00,2503.84,2503.84,False,0
6,542736,2026-09-04 12:00:00,2503.84,2503.84,False,0
7,542774,2026-09-04 13:54:00,2513.85,2513.85,False,0
7,542775,2026-09-04 13:57:00,2513.85,2513.85,False,0
7,542776,2026-09-04 14:00:00,2513.85,2513.85,False,0
7,542777,2026-09-04 14:03:00,2513.85,2513.85,False,0
7,542778,2026-09-04 14:06:00,2513.85,2513.85,False,0
7,542779,2026-09-04 14:09:00,2513.85,2513.85,False,0
7,542780,2026-09-04 14:12:00,2513.85,2513.85,False,0
8,542827,2026-09-04 16:33:00,2508.21,2508.21,False,0
8,542828,2026-09-04 16:36:00,2508.21,2508.21,False,0
8,542829,2026-09-04 16:39:00,2508.21,2508.21,False,0
8,542830,2026-09-04 16:42:00,2508.21,2508.21,False,0
8,542831,2026-09-04 16:45:00,2508.21,2508.21,False,0
8,542832,2026-09-04 16:48:00,2508.21,2508.21,True,0
8,542833,2026-09-04 16:51:00,2508.21,2508.21,True,0
8,542834,2026-09-04 16:54:00,2508.21,2508.21,True,0
8,542835,2026-09-04 16:57:00,2508.21,2508.21,True,0
8,542836,2026-09-04 17:00:00,2508.21,2509.15,True,0
8,542837,2026-09-04 17:03:00,2509.15,2509.15,True,0
8,542838,2026-09-04 17:06:00,2509.15,2509.15,True,0
8,542839,2026-09-04 17:09:00,2509.15,2509.78,True,0
8,542840,2026-09-04 17:12:00,2509.78,2509.78,True,0
8,542841,2026-09-04 17:15:00,2509.78,2517.89,True,1
8,542842,2026-09-04 17:18:00,2517.89,2517.89,True,0
8,542843,2026-09-04 17:21:00,2517.89,2517.89,True,0
8,542844,2026-09-04 17:24:00,2517.89,2517.89,True,0
8,542845,2026-09-04 17:27:00,2517.89,2517.89,True,0
8,542846,2026-09-04 17:30:00,2517.89,2517.89,True,0
8,542847,2026-09-04 17:33:00,2517.89,2517.89,True,0
8,542848,2026-09-04 17:36:00,2517.89,2517.89,True,0
8,542849,2026-09-04 17:39:00,2517.89,2517.89,True,0
8,542850,2026-09-04 17:42:00,2517.89,2517.89,True,0
8,542851,2026-09-04 17:45:00,2517.89,2517.89,True,0
8,542852,2026-09-04 17:48:00,2517.89,2517.89,True,0
8,542853,2026-09-04 17:51:00,2517.89,2517.89,True,0
8,542854,2026-09-04 17:54:00,2517.89,2517.89,True,0
8,542855,2026-09-04 17:57:00,2517.89,2517.89,True,0
8,542856,2026-09-04 18:00:00,2517.89,2517.89,True,0
9,543138,2026-09-05 08:06:00,2452.08,2452.08,False,0
9,543139,2026-09-05 08:09:00,2452.08,2452.08,False,0
9,543140,2026-09-05 08:12:00,2452.08,2452.08,False,0
9,543141,2026-09-05 08:15:00,2452.08,2452.08,False,0
9,543142,2026-09-05 08:18:00,2452.08,2452.08,False,0
9,543143,2026-09-05 08:21:00,2452.08,2452.08,False,0
9,543144,2026-09-05 08:24:00,2452.08,2452.08,False,0
10,543183,2026-09-05 10:21:00,2453.65,2453.65,False,0
10,543184,2026-09-05 10:24:00,2453.65,2453.65,False,0
10,543185,2026-09-05 10:27:00,2453.65,2453.65,False,0
10,543186,2026-09-05 10:30:00,2453.65,2453.65,False,0
10,543187,2026-09-05 10:33:00,2453.65,2453.65,False,0
10,543188,2026-09-05 10:36:00,2453.65,2453.65,False,0
10,543189,2026-09-05 10:39:00,2453.65,2453.65,False,0
10,543190,2026-09-05 10:42:00,2453.65,2453.65,False,0
10,543191,2026-09-05 10:45:00,2453.65,2453.65,False,0
10,543192,2026-09-05 10:48:00,2453.65,2453.65,False,0
10,543193,2026-09-05 10:51:00,2453.65,2453.65,False,0
10,543194,2026-09-05 10:54:00,2453.65,2453.65,False,0
10,543195,2026-09-05 10:57:00,2453.65,2453.65,False,0
10,543196,2026-09-05 11:00:00,2453.65,2453.65,False,0
10,543197,2026-09-05 11:03:00,2453.65,2453.65,False,0
10,543198,2026-09-05 11:06:00,2453.65,2453.65,False,0
10,543199,2026-09-05 11:09:00,2453.65,2453.65,False,0
10,543200,2026-09-05 11:12:00,2453.65,2453.65,False,0
10,543201,2026-09-05 11:15:00,2453.65,2453.65,False,0
10,543202,2026-09-05 11:18:00,2453.65,2453.65,False,0
10,543203,2026-09-05 11:21:00,2453.65,2453.65,False,0
10,543204,2026-09-05 11:24:00,2453.65,2453.65,False,0
10,543205,2026-09-05 11:27:00,2453.65,2453.65,False,0
11,543233,2026-09-05 12:51:00,2450.81,2450.81,False,0
11,543234,2026-09-05 12:54:00,2450.81,2450.81,False,0
11,543235,2026-09-05 12:57:00,2450.81,2450.81,False,0
11,543236,2026-09-05 13:00:00,2450.81,2450.81,False,0
11,543237,2026-09-05 13:03:00,2450.81,2450.81,False,0
11,543238,2026-09-05 13:06:00,2450.81,2450.81,False,0
11,543239,2026-09-05 13:09:00,2450.81,2450.81,False,0
11,543240,2026-09-05 13:12:00,2450.81,2450.81,False,0
11,543241,2026-09-05 13:15:00,2450.81,2450.81,False,0
11,543242,2026-09-05 13:18:00,2450.81,2450.81,False,0
11,543243,2026-09-05 13:21:00,2450.81,2450.81,False,0
11,543244,2026-09-05 13:24:00,2450.81,2450.81,False,0
11,543245,2026-09-05 13:27:00,2450.81,2450.81,False,0
11,543246,2026-09-05 13:30:00,2450.81,2450.81,False,0
11,543247,2026-09-05 13:33:00,2450.81,2450.81,False,0
11,543248,2026-09-05 13:36:00,2450.81,2450.81,False,0
11,543249,2026-09-05 13:39:00,2450.81,2450.81,False,0
11,543250,2026-09-05 13:42:00,2450.81,2450.81,False,0
12,544595,2026-09-08 08:57:00,2487.06,2487.06,False,0
12,544596,2026-09-08 09:00:00,2487.06,2487.06,False,0
12,544597,2026-09-08 09:03:00,2487.06,2487.06,False,0
12,544598,2026-09-08 09:06:00,2487.06,2487.06,False,0
12,544599,2026-09-08 09:09:00,2487.06,2487.06,False,0
12,544600,2026-09-08 09:12:00,2487.06,2487.06,False,0
12,544601,2026-09-08 09:15:00,2487.06,2487.06,False,0
12,544602,2026-09-08 09:18:00,2487.06,2487.06,False,0
12,544603,2026-09-08 09:21:00,2487.06,2487.06,False,0
12,544604,2026-09-08 09:24:00,2487.06,2487.06,False,0
12,544605,2026-09-08 09:27:00,2487.06,2487.06,False,0
12,544606,2026-09-08 09:30:00,2487.06,2487.06,False,0
12,544607,2026-09-08 09:33:00,2487.06,2487.06,False,0
12,544608,2026-09-08 09:36:00,2487.06,2487.06,False,0
12,544609,2026-09-08 09:39:00,2487.06,2487.06,False,0
12,544610,2026-09-08 09:42:00,2487.06,2487.06,False,0
12,544611,2026-09-08 09:45:00,2487.06,2487.06,False,0
12,544612,2026-09-08 09:48:00,2487.06,2487.06,False,0
12,544613,2026-09-08 09:51:00,2487.06,2487.06,False,0
12,544614,2026-09-08 09:54:00,2487.06,2487.06,False,0
12,544615,2026-09-08 09:57:00,2487.06,2487.06,False,0
12,544616,2026-09-08 10:00:00,2487.06,2487.06,False,0
12,544617,2026-09-08 10:03:00,2487.06,2487.06,False,0
12,544618,2026-09-08 10:06:00,2487.06,2487.06,False,0
12,544619,2026-09-08 10:09:00,2487.06,2487.06,False,0
12,544620,2026-09-08 10:12:00,2487.06,2487.06,False,0
12,544621,2026-09-08 10:15:00,2487.06,2487.06,False,0
12,544622,2026-09-08 10:18:00,2487.06,2487.06,False,0
12,544623,2026-09-08 10:21:00,2487.06,2492.15,True,0
12,544624,2026-09-08 10:24:00,2492.15,2492.15,True,0
12,544625,2026-09-08 10:27:00,2492.15,2492.15,True,0
12,544626,2026-09-08 10:30:00,2492.15,2492.15,True,0
12,544627,2026-09-08 10:33:00,2492.15,2492.15,True,0
13,545073,2026-09-09 08:51:00,2486.51,2486.51,False,0
13,545074,2026-09-09 08:54:00,2486.51,2486.51,False,0
13,545075,2026-09-09 08:57:00,2486.51,2486.51,False,0
13,545076,2026-09-09 09:00:00,2486.51,2486.51,False,0
13,545077,2026-09-09 09:03:00,2486.51,2486.51,False,0
13,545078,2026-09-09 09:06:00,2486.51,2486.51,False,0
13,545079,2026-09-09 09:09:00,2486.51,2486.51,False,0
13,545080,2026-09-09 09:12:00,2486.51,2486.51,False,0
13,545081,2026-09-09 09:15:00,2486.51,2486.51,False,0
13,545082,2026-09-09 09:18:00,2486.51,2486.51,False,0
13,545083,2026-09-09 09:21:00,2486.51,2486.51,False,0
13,545084,2026-09-09 09:24:00,2486.51,2486.51,False,0
13,545085,2026-09-09 09:27:00,2486.51,2486.51,False,0
13,545086,2026-09-09 09:30:00,2486.51,2486.51,False,0
13,545087,2026-09-09 09:33:00,2486.51,2486.51,False,0
13,545088,2026-09-09 09:36:00,2486.51,2486.51,False,0
13,545089,2026-09-09 09:39:00,2486.51,2486.51,False,0
13,545090,2026-09-09 09:42:00,2486.51,2486.51,False,0
13,545091,2026-09-09 09:45:00,2486.51,2486.51,False,0
13,545092,2026-09-09 09:48:00,2486.51,2486.51,False,0
13,545093,2026-09-09 09:51:00,2486.51,2486.51,False,0
13,545094,2026-09-09 09:54:00,2486.51,2486.51,False,0
13,545095,2026-09-09 09:57:00,2486.51,2486.51,False,0
13,545096,2026-09-09 10:00:00,2486.51,2486.51,False,0
13,545097,2026-09-09 10:03:00,2486.51,2486.51,False,0
13,545098,2026-09-09 10:06:00,2486.51,2486.51,False,0
13,545099,2026-09-09 10:09:00,2486.51,2486.51,False,0
13,545100,2026-09-09 10:12:00,2486.51,2486.51,False,0
13,545101,2026-09-09 10:15:00,2486.51,2486.51,False,0
13,545102,2026-09-09 10:18:00,2486.51,2486.51,False,0
13,545103,2026-09-09 10:21:00,2486.51,2486.51,False,0
13,545104,2026-09-09 10:24:00,2486.51,2486.51,False,0
13,545105,2026-09-09 10:27:00,2486.51,2486.51,False,0
13,545106,2026-09-09 10:30:00,2486.51,2486.51,False,0
13,545107,2026-09-09 10:33:00,2486.51,2486.51,False,0
13,545108,2026-09-09 10:36:00,2486.51,2486.51,False,0
13,545109,2026-09-09 10:39:00,2486.51,2486.51,False,0
13,545110,2026-09-09 10:42:00,2486.51,2486.51,False,0
13,545111,2026-09-09 10:45:00,2486.51,2486.51,False,0
13,545112,2026-09-09 10:48:00,2486.51,2486.51,False,0
13,545113,2026-09-09 10:51:00,2486.51,2486.51,False,0
13,545114,2026-09-09 10:54:00,2486.51,2486.51,False,0
13,545115,2026-09-09 10:57:00,2486.51,2486.51,False,0
13,545116,2026-09-09 11:00:00,2486.51,2486.51,False,0
13,545117,2026-09-09 11:03:00,2486.51,2486.51,False,0
13,545118,2026-09-09 11:06:00,2486.51,2486.51,False,0
13,545119,2026-09-09 11:09:00,2486.51,2486.51,False,0
14,545121,2026-09-09 11:15:00,2493.13,2493.13,False,0
14,545122,2026-09-09 11:18:00,2493.13,2493.13,False,0
14,545123,2026-09-09 11:21:00,2493.13,2493.13,False,0
14,545124,2026-09-09 11:24:00,2493.13,2493.13,False,0
14,545125,2026-09-09 11:27:00,2493.13,2493.13,False,0
14,545126,2026-09-09 11:30:00,2493.13,2493.13,False,0
14,545127,2026-09-09 11:33:00,2493.13,2493.13,False,0
14,545128,2026-09-09 11:36:00,2493.13,2493.13,False,0
14,545129,2026-09-09 11:39:00,2493.13,2493.13,False,0
14,545130,2026-09-09 11:42:00,2493.13,2493.13,False,0
14,545131,2026-09-09 11:45:00,2493.13,2493.13,False,0
14,545132,2026-09-09 11:48:00,2493.13,2493.13,False,0
14,545133,2026-09-09 11:51:00,2493.13,2493.13,False,0
14,545134,2026-09-09 11:54:00,2493.13,2493.13,False,0
14,545135,2026-09-09 11:57:00,2493.13,2493.13,False,0
14,545136,2026-09-09 12:00:00,2493.13,2493.13,False,0
15,545138,2026-09-09 12:06:00,2484.58,2484.58,False,0
15,545139,2026-09-09 12:09:00,2484.58,2484.58,False,0
15,545140,2026-09-09 12:12:00,2484.58,2484.58,False,0
15,545141,2026-09-09 12:15:00,2484.58,2484.58,False,0
15,545142,2026-09-09 12:18:00,2484.58,2484.58,False,0
15,545143,2026-09-09 12:21:00,2484.58,2484.58,False,0
15,545144,2026-09-09 12:24:00,2484.58,2484.58,False,0
15,545145,2026-09-09 12:27:00,2484.58,2484.58,False,0
15,545146,2026-09-09 12:30:00,2484.58,2484.58,False,0
15,545147,2026-09-09 12:33:00,2484.58,2484.58,False,0
15,545148,2026-09-09 12:36:00,2484.58,2484.58,False,0
15,545149,2026-09-09 12:39:00,2484.58,2484.58,False,0
15,545150,2026-09-09 12:42:00,2484.58,2484.58,False,1
15,545151,2026-09-09 12:45:00,2484.58,2484.58,False,0
15,545152,2026-09-09 12:48:00,2484.58,2484.58,False,0
15,545153,2026-09-09 12:51:00,2484.58,2484.58,False,0
15,545154,2026-09-09 12:54:00,2484.58,2484.58,False,0
15,545155,2026-09-09 12:57:00,2484.58,2484.58,False,0
15,545156,2026-09-09 13:00:00,2484.58,2484.58,False,0
15,545157,2026-09-09 13:03:00,2484.58,2484.58,False,0
15,545158,2026-09-09 13:06:00,2484.58,2484.58,False,0
15,545159,2026-09-09 13:09:00,2484.58,2484.58,False,0
15,545160,2026-09-09 13:12:00,2484.58,2484.58,False,0
15,545161,2026-09-09 13:15:00,2484.58,2484.58,False,0
15,545162,2026-09-09 13:18:00,2484.58,2484.58,False,0
15,545163,2026-09-09 13:21:00,2484.58,2484.58,False,0
15,545164,2026-09-09 13:24:00,2484.58,2484.58,False,0
15,545165,2026-09-09 13:27:00,2484.58,2484.58,False,0
15,545166,2026-09-09 13:30:00,2484.58,2484.58,False,0
15,545167,2026-09-09 13:33:00,2484.58,2484.58,False,0
15,545168,2026-09-09 13:36:00,2484.58,2484.58,False,0
15,545169,2026-09-09 13:39:00,2484.58,2484.58,False,0
15,545170,2026-09-09 13:42:00,2484.58,2484.58,False,0
15,545171,2026-09-09 13:45:00,2484.58,2484.58,False,0
15,545172,2026-09-09 13:48:00,2484.58,2484.58,False,-1
15,545173,2026-09-09 13:51:00,2484.58,2484.58,False,0
16,545731,2026-09-10 17:45:00,2476.48,2476.48,False,0
16,545732,2026-09-10 17:48:00,2476.48,2476.48,False,0
16,545733,2026-09-10 17:51:00,2476.48,2476.48,False,0
16,545734,2026-09-10 17:54:00,2476.48,2476.48,False,0
16,545735,2026-09-10 17:57:00,2476.48,2476.48,False,0
16,545736,2026-09-10 18:00:00,2476.48,2476.48,False,0
16,545737,2026-09-10 18:03:00,2476.48,2476.48,False,0
16,545738,2026-09-10 18:06:00,2476.48,2476.48,False,0
16,545739,2026-09-10 18:09:00,2476.48,2476.48,False,0
16,545740,2026-09-10 18:12:00,2476.48,2476.48,False,0
16,545741,2026-09-10 18:15:00,2476.48,2476.48,False,0
16,545742,2026-09-10 18:18:00,2476.48,2476.48,False,0
16,545743,2026-09-10 18:21:00,2476.48,2476.48,False,0
16,545744,2026-09-10 18:24:00,2476.48,2476.48,False,0
16,545745,2026-09-10 18:27:00,2476.48,2476.48,False,0
16,545746,2026-09-10 18:30:00,2476.48,2476.48,False,0
16,545747,2026-09-10 18:33:00,2476.48,2476.48,False,0
16,545748,2026-09-10 18:36:00,2476.48,2476.48,False,0
16,545749,2026-09-10 18:39:00,2476.48,2476.48,False,0
16,545750,2026-09-10 18:42:00,2476.48,2476.48,False,0
16,545751,2026-09-10 18:45:00,2476.48,2476.48,False,0
16,545752,2026-09-10 18:48:00,2476.48,2476.48,False,0
16,545753,2026-09-10 18:51:00,2476.48,2476.48,False,0
16,545754,2026-09-10 18:54:00,2476.48,2476.48,False,0
16,545755,2026-09-10 18:57:00,2476.48,2476.48,False,0
16,545756,2026-09-10 19:00:00,2476.48,2476.48,False,0
16,545757,2026-09-10 19:03:00,2476.48,2476.48,False,0
16,545758,2026-09-10 19:06:00,2476.48,2476.48,False,0
16,545759,2026-09-10 19:09:00,2476.48,2476.48,False,0
16,545760,2026-09-10 19:12:00,2476.48,2476.48,False,0
16,545761,2026-09-10 19:15:00,2476.48,2476.48,False,0
16,545762,2026-09-10 19:18:00,2476.48,2476.48,False,0
16,545763,2026-09-10 19:21:00,2476.48,2476.48,False,0
16,545764,2026-09-10 19:24:00,2476.48,2476.48,False,0
16,545765,2026-09-10 19:27:00,2476.48,2476.48,False,0
16,545766,2026-09-10 19:30:00,2476.48,2476.48,False,0
16,545767,2026-09-10 19:33:00,2476.48,2476.48,False,0
16,545768,2026-09-10 19:36:00,2476.48,2476.48,False,0
16,545769,2026-09-10 19:39:00,2476.48,2476.48,False,0
16,545770,2026-09-10 19:42:00,2476.48,2476.48,False,0
16,545771,2026-09-10 19:45:00,2476.48,2476.48,False,0
16,545772,2026-09-10 19:48:00,2476.48,2476.48,False,0
16,545773,2026-09-10 19:51:00,2476.48,2476.48,False,0
16,545774,2026-09-10 19:54:00,2476.48,2476.48,False,0
16,545775,2026-09-10 19:57:00,2476.48,2476.48,False,0
16,545776,2026-09-10 20:00:00,2476.48,2476.48,False,0
16,545777,2026-09-10 20:03:00,2476.48,2476.48,False,0
16,545778,2026-09-10 20:06:00,2476.48,2476.48,False,0
16,545779,2026-09-10 20:09:00,2476.48,2476.48,False,0
16,545780,2026-09-10 20:12:00,2476.48,2476.48,False,0
16,545781,2026-09-10 20:15:00,2476.48,2476.48,False,0
16,545782,2026-09-10 20:18:00,2476.48,2476.48,False,0
16,545783,2026-09-10 20:21:00,2476.48,2476.48,False,0
16,545784,2026-09-10 20:24:00,2476.48,2476.48,False,0
16,545785,2026-09-10 20:27:00,2476.48,2476.48,False,0
16,545786,2026-09-10 20:30:00,2476.48,2476.48,False,0
16,545787,2026-09-10 20:33:00,2476.48,2464.77,True,0
16,545788,2026-09-10 20:36:00,2464.77,2455.86,True,0
16,545789,2026-09-10 20:39:00,2455.86,2455.86,True,0
16,545790,2026-09-10 20:42:00,2455.86,2455.86,True,0
16,545791,2026-09-10 20:45:00,2455.86,2454.5,True,0
16,545792,2026-09-10 20:48:00,2454.5,2454.5,True,0
16,545793,2026-09-10 20:51:00,2454.5,2454.44,True,0
16,545794,2026-09-10 20:54:00,2454.44,2449.62,True,0
16,545795,2026-09-10 20:57:00,2449.62,2448.8,True,0
16,545796,2026-09-10 21:00:00,2448.8,2448.8,True,0
16,545797,2026-09-10 21:03:00,2448.8,2448.8,True,0
16,545798,2026-09-10 21:06:00,2448.8,2448.8,True,0
16,545799,2026-09-10 21:09:00,2448.8,2448.8,True,0
16,545800,2026-09-10 21:12:00,2448.8,2444.48,True,0
16,545801,2026-09-10 21:15:00,2444.48,2444.48,True,0
16,545802,2026-09-10 21:18:00,2444.48,2444.48,True,0
16,545803,2026-09-10 21:21:00,2444.48,2444.48,True,0
16,545804,2026-09-10 21:24:00,2444.48,2444.48,True,0
16,545805,2026-09-10 21:27:00,2444.48,2444.48,True,0
16,545806,2026-09-10 21:30:00,2444.48,2444.48,True,0
16,545807,2026-09-10 21:33:00,2444.48,2444.48,True,0
16,545808,2026-09-10 21:36:00,2444.48,2444.48,True,0
16,545809,2026-09-10 21:39:00,2444.48,2444.48,True,0
16,545810,2026-09-10 21:42:00,2444.48,2444.48,True,0
16,545811,2026-09-10 21:45:00,2444.48,2444.48,True,0
16,545812,2026-09-10 21:48:00,2444.48,2444.48,True,0
16,545813,2026-09-10 21:51:00,2444.48,2444.48,True,0
16,545814,2026-09-10 21:54:00,2444.48,2444.48,True,0
16,545815,2026-09-10 21:57:00,2444.48,2444.48,True,0
16,545816,2026-09-10 22:00:00,2444.48,2444.48,True,0
16,545817,2026-09-10 22:03:00,2444.48,2444.48,True,0
16,545818,2026-09-10 22:06:00,2444.48,2444.48,True,0
16,545819,2026-09-10 22:09:00,2444.48,2444.48,True,0
16,545820,2026-09-10 22:12:00,2444.48,2444.48,True,0
16,545821,2026-09-10 22:15:00,2444.48,2444.48,True,0
16,545822,2026-09-10 22:18:00,2444.48,2444.48,True,0
16,545823,2026-09-10 22:21:00,2444.48,2444.48,True,0
16,545824,2026-09-10 22:24:00,2444.48,2444.48,True,0
16,545825,2026-09-10 22:27:00,2444.48,2444.48,True,0
16,545826,2026-09-10 22:30:00,2444.48,2444.48,True,0
16,545827,2026-09-10 22:33:00,2444.48,2444.48,True,0
16,545828,2026-09-10 22:36:00,2444.48,2444.48,True,0
16,545829,2026-09-10 22:39:00,2444.48,2444.48,True,0
16,545830,2026-09-10 22:42:00,2444.48,2444.48,True,0
16,545831,2026-09-10 22:45:00,2444.48,2444.48,True,0
16,545832,2026-09-10 22:48:00,2444.48,2444.48,True,0
16,545833,2026-09-10 22:51:00,2444.48,2444.48,True,0
16,545834,2026-09-10 22:54:00,2444.48,2444.48,True,0
16,545835,2026-09-10 22:57:00,2444.48,2444.48,True,0
16,545836,2026-09-10 23:00:00,2444.48,2444.48,True,0
16,545837,2026-09-10 23:03:00,2444.48,2444.48,True,0
16,545838,2026-09-10 23:06:00,2444.48,2444.48,True,0
16,545839,2026-09-10 23:09:00,2444.48,2444.48,True,0
16,545840,2026-09-10 23:12:00,2444.48,2444.48,True,0
16,545841,2026-09-10 23:15:00,2444.48,2444.48,True,0
16,545842,2026-09-10 23:18:00,2444.48,2444.48,True,0
16,545843,2026-09-10 23:21:00,2444.48,2444.48,True,0
16,545844,2026-09-10 23:24:00,2444.48,2444.48,True,0
16,545845,2026-09-10 23:27:00,2444.48,2444.48,True,0
16,545846,2026-09-10 23:30:00,2444.48,2444.48,True,0
16,545847,2026-09-10 23:33:00,2444.48,2444.48,True,0
16,545848,2026-09-10 23:36:00,2444.48,2444.48,True,0
16,545849,2026-09-10 23:39:00,2444.48,2444.48,True,0
16,545850,2026-09-10 23:42:00,2444.48,2444.48,True,0
16,545851,2026-09-10 23:45:00,2444.48,2444.48,True,0
16,545852,2026-09-10 23:48:00,2444.48,2444.48,True,0
16,545853,2026-09-10 23:51:00,2444.48,2444.48,True,0
16,545854,2026-09-10 23:54:00,2444.48,2444.48,True,0
16,545855,2026-09-10 23:57:00,2444.48,2444.48,True,0
16,545856,2026-09-11 00:00:00,2444.48,2444.48,True,0
16,545857,2026-09-11 00:03:00,2444.48,2444.48,True,0
16,545858,2026-09-11 00:06:00,2444.48,2444.48,True,0
16,545859,2026-09-11 00:09:00,2444.48,2444.48,True,0
16,545860,2026-09-11 00:12:00,2444.48,2444.48,True,0
16,545861,2026-09-11 00:15:00,2444.48,2444.48,True,0
16,545862,2026-09-11 00:18:00,2444.48,2444.48,True,0
16,545863,2026-09-11 00:21:00,2444.48,2444.48,True,0
16,545864,2026-09-11 00:24:00,2444.48,2444.48,True,0
16,545865,2026-09-11 00:27:00,2444.48,2444.48,True,0
16,545866,2026-09-11 00:30:00,2444.48,2444.48,True,0
16,545867,2026-09-11 00:33:00,2444.48,2444.48,True,0
16,545868,2026-09-11 00:36:00,2444.48,2444.48,True,0
16,545869,2026-09-11 00:39:00,2444.48,2444.48,True,0
16,545870,2026-09-11 00:42:00,2444.48,2444.48,True,0
16,545871,2026-09-11 00:45:00,2444.48,2444.48,True,0
17,546660,2026-09-12 16:12:00,2521.54,2521.54,False,0
17,546661,2026-09-12 16:15:00,2521.54,2521.54,False,0
17,546662,2026-09-12 16:18:00,2521.54,2521.54,False,0
17,546663,2026-09-12 16:21:00,2521.54,2521.54,False,0
17,546664,2026-09-12 16:24:00,2521.54,2521.54,False,0
17,546665,2026-09-12 16:27:00,2521.54,2521.54,False,0
17,546666,2026-09-12 16:30:00,2521.54,2521.54,False,0
17,546667,2026-09-12 16:33:00,2521.54,2521.54,False,0
17,546668,2026-09-12 16:36:00,2521.54,2521.54,False,0
17,546669,2026-09-12 16:39:00,2521.54,2521.54,False,0
17,546670,2026-09-12 16:42:00,2521.54,2521.54,False,0
17,546671,2026-09-12 16:45:00,2521.54,2525.14,True,0
17,546672,2026-09-12 16:48:00,2525.14,2526.32,True,0
17,546673,2026-09-12 16:51:00,2526.32,2526.92,True,0
17,546674,2026-09-12 16:54:00,2526.92,2526.92,True,0
17,546675,2026-09-12 16:57:00,2526.92,2526.92,True,0
17,546676,2026-09-12 17:00:00,2526.92,2526.92,True,0
17,546677,2026-09-12 17:03:00,2526.92,2526.92,True,0
17,546678,2026-09-12 17:06:00,2526.92,2526.92,True,0
17,546679,2026-09-12 17:09:00,2526.92,2526.92,True,0
17,546680,2026-09-12 17:12:00,2526.92,2526.92,True,0
