open_utc,bar_i,open_bj,open,high,low,close,volume,atr
2026-09-06 13:54:00+00:00,543894,2026-09-06 21:54:00,2493.64,2494.06,2492.86,2494.06,9911.67,2.459443151731539
2026-09-06 13:57:00+00:00,543895,2026-09-06 21:57:00,2494.05,2494.94,2492.91,2493.56,25387.01,2.4287686408935865
2026-09-06 14:00:00+00:00,543896,2026-09-06 22:00:00,2493.56,2494.1,2491.31,2491.55,15594.6,2.454570880829756
2026-09-06 14:03:00+00:00,543897,2026-09-06 22:03:00,2491.55,2493.08,2491.05,2491.4,26040.26,2.424244389341898
2026-09-06 14:06:00+00:00,543898,2026-09-06 22:06:00,2491.41,2491.54,2489.98,2490.12,19799.34,2.3625126472460445
2026-09-06 14:09:00+00:00,543899,2026-09-06 22:09:00,2490.12,2490.12,2487.35,2488.24,52720.5,2.3916188867284687
2026-09-06 14:12:00+00:00,543900,2026-09-06 22:12:00,2488.24,2489.13,2486.28,2487.16,32485.74,2.424360394819286
2026-09-06 14:15:00+00:00,543901,2026-09-06 22:15:00,2487.16,2488.0,2471.56,2483.46,471857.43,3.425477509475055
2026-09-06 14:18:00+00:00,543902,2026-09-06 22:18:00,2483.46,2486.56,2478.6,2479.01,156836.74,3.7493719730839823
2026-09-06 14:21:00+00:00,543903,2026-09-06 22:21:00,2479.02,2481.55,2476.0,2481.51,176297.64,3.877988260720854
2026-09-06 14:24:00+00:00,543904,2026-09-06 22:24:00,2481.51,2483.13,2480.5,2483.12,110105.91,3.7888462420979434
2026-09-06 14:27:00+00:00,543905,2026-09-06 22:27:00,2483.13,2483.2,2480.54,2480.67,52616.22,3.7082143676623653
2026-09-06 14:30:00+00:00,543906,2026-09-06 22:30:00,2480.67,2480.67,2457.38,2472.7,641331.03,5.106913341400765
2026-09-06 14:33:00+00:00,543907,2026-09-06 22:33:00,2472.7,2478.25,2469.26,2478.19,155671.49,5.384276674157838
2026-09-06 14:36:00+00:00,543908,2026-09-06 22:36:00,2478.19,2480.13,2476.49,2479.48,114843.07,5.259685483146588
2026-09-06 14:39:00+00:00,543909,2026-09-06 22:39:00,2479.47,2484.21,2478.97,2480.8,126059.95,5.258279377207563
2026-09-06 14:42:00+00:00,543910,2026-09-06 22:42:00,2480.8,2484.41,2480.34,2483.91,71176.24,5.173402278835574
2026-09-06 14:45:00+00:00,543911,2026-09-06 22:45:00,2483.9,2483.9,2476.4,2478.57,90864.56,5.340302116061587
2026-09-06 14:48:00+00:00,543912,2026-09-06 22:48:00,2478.57,2483.61,2478.44,2483.5,55044.24,5.32813767920005
2026-09-06 14:51:00+00:00,543913,2026-09-06 22:51:00,2483.49,2484.7,2481.7,2483.59,56350.1,5.161842130685761
2026-09-06 14:54:00+00:00,543914,2026-09-06 22:54:00,2483.6,2484.08,2478.76,2479.08,59628.19,5.173139121351043
2026-09-06 14:57:00+00:00,543915,2026-09-06 22:57:00,2479.07,2480.1,2477.0,2477.28,45578.53,5.025057755540248
2026-09-06 15:00:00+00:00,543916,2026-09-06 23:00:00,2477.29,2477.29,2468.5,2474.54,164028.01,5.293982201573085
2026-09-06 15:03:00+00:00,543917,2026-09-06 23:03:00,2474.54,2477.76,2473.44,2477.43,66706.69,5.224412044317876
2026-09-06 15:06:00+00:00,543918,2026-09-06 23:06:00,2477.44,2477.71,2474.65,2476.29,48632.77,5.069811184009452
2026-09-06 15:09:00+00:00,543919,2026-09-06 23:09:00,2476.3,2477.24,2473.73,2474.27,30372.48,4.958396099437331
2026-09-06 15:12:00+00:00,543920,2026-09-06 23:12:00,2474.26,2475.91,2474.04,2475.91,14221.49,4.737796378048942
2026-09-06 15:15:00+00:00,543921,2026-09-06 23:15:00,2475.91,2478.71,2475.65,2476.52,33251.46,4.617953779616871
2026-09-06 15:18:00+00:00,543922,2026-09-06 23:18:00,2476.53,2478.71,2475.85,2478.34,18914.76,4.4923856525013885
2026-09-06 15:21:00+00:00,543923,2026-09-06 23:21:00,2478.34,2480.42,2477.02,2477.78,54456.3,4.414358105894153
2026-09-06 15:24:00+00:00,543924,2026-09-06 23:24:00,2477.78,2478.78,2477.77,2478.49,7456.0,4.171189669758872
2026-09-06 15:27:00+00:00,543925,2026-09-06 23:27:00,2478.49,2478.49,2477.28,2478.03,13449.22,3.9596761219189234
2026-09-06 15:30:00+00:00,543926,2026-09-06 23:30:00,2478.03,2478.9,2476.06,2476.07,20987.85,3.8796992560675823
2026-09-06 15:33:00+00:00,543927,2026-09-06 23:33:00,2476.07,2477.41,2475.0,2476.51,18168.6,3.7747207377770304
2026-09-06 15:36:00+00:00,543928,2026-09-06 23:36:00,2476.5,2480.63,2476.5,2479.97,35530.73,3.8000978279358217
2026-09-06 15:39:00+00:00,543929,2026-09-06 23:39:00,2479.97,2480.7,2479.05,2479.3,20716.86,3.6465194116546655
2026-09-06 15:42:00+00:00,543930,2026-09-06 23:42:00,2479.3,2479.97,2479.12,2479.68,15317.32,3.446768025107897
2026-09-06 15:45:00+00:00,543931,2026-09-06 23:45:00,2479.67,2480.5,2479.21,2479.21,20339.02,3.292713166171616
2026-09-06 15:48:00+00:00,543932,2026-09-06 23:48:00,2479.22,2480.39,2478.7,2478.7,16620.06,3.1782336543022187
2026-09-06 15:51:00+00:00,543933,2026-09-06 23:51:00,2478.7,2481.83,2478.7,2481.4,37754.02,3.1747883932806396
2026-09-06 15:54:00+00:00,543934,2026-09-06 23:54:00,2481.4,2481.4,2478.08,2478.47,31580.39,3.1851606509034625
2026-09-06 15:57:00+00:00,543935,2026-09-06 23:57:00,2478.48,2478.97,2478.47,2478.58,13869.89,2.993363461553215
2026-09-06 16:00:00+00:00,543936,2026-09-07 00:00:00,2478.57,2479.27,2477.08,2477.17,41384.38,2.9359803571565606
2026-09-06 16:03:00+00:00,543937,2026-09-07 00:03:00,2477.16,2478.0,2474.2,2478.0,56231.41,2.9976960459311046
2026-09-06 16:06:00+00:00,543938,2026-09-07 00:06:00,2477.99,2478.0,2476.0,2476.06,26303.29,2.9264320426503114
2026-09-06 16:09:00+00:00,543939,2026-09-07 00:09:00,2476.05,2481.19,2475.6,2481.19,36013.16,3.116686896746728
2026-09-06 16:12:00+00:00,543940,2026-09-07 00:12:00,2481.19,2482.99,2480.53,2481.5,33491.84,3.0697806898362177
2026-09-06 16:15:00+00:00,543941,2026-09-07 00:15:00,2481.5,2482.44,2480.6,2481.37,24948.7,2.981939211990784
2026-09-06 16:18:00+00:00,543942,2026-09-07 00:18:00,2481.36,2481.85,2479.84,2479.95,9214.82,2.912514982562854
2026-09-06 16:21:00+00:00,543943,2026-09-07 00:21:00,2479.95,2480.29,2478.93,2478.93,16951.98,2.801621055236945
2026-09-06 16:24:00+00:00,543944,2026-09-07 00:24:00,2478.94,2480.4,2477.6,2480.04,22086.22,2.8015052655771764
2026-09-06 16:27:00+00:00,543945,2026-09-07 00:27:00,2480.05,2481.8,2479.87,2481.62,26331.45,2.7392548894645414
2026-09-06 16:30:00+00:00,543946,2026-09-07 00:30:00,2481.62,2483.32,2480.0,2483.24,16181.08,2.7807366830742284
2026-09-06 16:33:00+00:00,543947,2026-09-07 00:33:00,2483.24,2487.8,2482.52,2483.16,118221.86,2.9592554914260836
2026-09-06 16:36:00+00:00,543948,2026-09-07 00:36:00,2483.16,2484.0,2482.08,2484.0,20403.27,2.8850229563242253
2026-09-06 16:39:00+00:00,543949,2026-09-07 00:39:00,2484.0,2484.87,2483.28,2483.94,22339.39,2.7925213165867584
2026-09-06 16:42:00+00:00,543950,2026-09-07 00:42:00,2483.94,2483.94,2482.14,2482.93,13707.24,2.7216269368305746
2026-09-06 16:45:00+00:00,543951,2026-09-07 00:45:00,2482.92,2482.92,2481.21,2481.86,10455.43,2.6500821556283762
2026-09-06 16:48:00+00:00,543952,2026-09-07 00:48:00,2481.85,2482.37,2481.0,2481.34,8011.41,2.5586477159406273
2026-09-06 16:51:00+00:00,543953,2026-09-07 00:51:00,2481.35,2482.31,2481.2,2482.13,8433.0,2.4551728790877343
2026-09-06 16:54:00+00:00,543954,2026-09-07 00:54:00,2482.13,2482.99,2481.04,2481.34,10865.01,2.419089102010026
2026-09-06 16:57:00+00:00,543955,2026-09-07 00:57:00,2481.34,2483.59,2480.64,2483.24,11736.34,2.4570113090093293
2026-09-06 17:00:00+00:00,543956,2026-09-07 01:00:00,2483.24,2483.69,2482.32,2482.32,8410.4,2.3793676440800837
2026-09-06 17:03:00+00:00,543957,2026-09-07 01:03:00,2482.31,2483.72,2481.95,2483.72,9256.77,2.335841383788648
2026-09-06 17:06:00+00:00,543958,2026-09-07 01:06:00,2483.71,2485.0,2482.02,2482.03,81347.84,2.3818527135180316
2026-09-06 17:09:00+00:00,543959,2026-09-07 01:09:00,2482.03,2484.65,2478.96,2484.26,70503.66,2.6181489482667475
2026-09-06 17:12:00+00:00,543960,2026-09-07 01:12:00,2484.27,2484.48,2483.16,2484.19,14060.09,2.525424023390563
2026-09-06 17:15:00+00:00,543961,2026-09-07 01:15:00,2484.19,2486.88,2484.19,2486.24,58148.58,2.537179450291241
2026-09-06 17:18:00+00:00,543962,2026-09-07 01:18:00,2486.24,2492.86,2485.85,2487.13,190275.61,2.8566666324133108
2026-09-06 17:21:00+00:00,543963,2026-09-07 01:21:00,2487.13,2491.2,2487.06,2491.09,40655.37,2.948333301526637
2026-09-06 17:24:00+00:00,543964,2026-09-07 01:24:00,2491.08,2494.28,2490.15,2490.55,84465.4,3.0327380657033136
2026-09-06 17:27:00+00:00,543965,2026-09-07 01:27:00,2490.54,2490.54,2488.36,2488.36,44466.51,2.9725424895816523
2026-09-06 17:30:00+00:00,543966,2026-09-07 01:30:00,2488.36,2489.51,2487.04,2489.5,42892.85,2.9366465974686955
2026-09-06 17:33:00+00:00,543967,2026-09-07 01:33:00,2489.5,2492.0,2489.27,2489.28,21777.79,2.921886126220933
2026-09-06 17:36:00+00:00,543968,2026-09-07 01:36:00,2489.28,2493.14,2489.27,2491.78,39895.59,2.989608545776573
2026-09-06 17:39:00+00:00,543969,2026-09-07 01:39:00,2491.77,2492.82,2490.85,2491.52,17754.09,2.9167793639354076
2026-09-06 17:42:00+00:00,543970,2026-09-07 01:42:00,2491.53,2492.26,2490.27,2491.7,36226.38,2.8505808379400386
2026-09-06 17:45:00+00:00,543971,2026-09-07 01:45:00,2491.7,2492.2,2490.62,2492.13,11848.37,2.759825063801459
2026-09-06 17:48:00+00:00,543972,2026-09-07 01:48:00,2492.14,2492.14,2490.48,2491.71,10544.16,2.6812661306727725
2026-09-06 17:51:00+00:00,543973,2026-09-07 01:51:00,2491.71,2492.0,2490.24,2490.63,8101.24,2.615461407053304
2026-09-06 17:54:00+00:00,543974,2026-09-07 01:54:00,2490.63,2491.49,2490.0,2491.49,11063.69,2.5350713065494808
2026-09-06 17:57:00+00:00,543975,2026-09-07 01:57:00,2491.49,2492.68,2490.0,2490.24,23349.46,2.545423356081649
2026-09-06 18:00:00+00:00,543976,2026-09-07 02:00:00,2490.25,2492.2,2490.25,2492.01,11341.89,2.5036074020758194
2026-09-06 18:03:00+00:00,543977,2026-09-07 02:03:00,2492.01,2494.2,2491.74,2493.25,49723.79,2.5004925876418347
2026-09-06 18:06:00+00:00,543978,2026-09-07 02:06:00,2493.25,2493.9,2491.99,2492.99,17514.89,2.4583145456674402
2026-09-06 18:09:00+00:00,543979,2026-09-07 02:09:00,2492.99,2493.3,2491.98,2492.04,17574.47,2.377006363834063
2026-09-06 18:12:00+00:00,543980,2026-09-07 02:12:00,2492.05,2493.62,2492.04,2492.55,15044.22,2.3200773378459103
2026-09-06 18:15:00+00:00,543981,2026-09-07 02:15:00,2492.55,2493.98,2492.03,2493.87,11151.76,2.2936432422854756
2026-09-06 18:18:00+00:00,543982,2026-09-07 02:18:00,2493.86,2493.86,2492.37,2493.36,4626.84,2.2369544392650846
2026-09-06 18:21:00+00:00,543983,2026-09-07 02:21:00,2493.37,2494.75,2493.36,2493.37,17980.31,2.176457693603284
2026-09-06 18:24:00+00:00,543984,2026-09-07 02:24:00,2493.37,2496.91,2493.37,2493.65,70402.23,2.273853572631618
2026-09-06 18:27:00+00:00,543985,2026-09-07 02:27:00,2493.65,2494.86,2493.65,2494.85,14489.83,2.1978640317293623
2026-09-06 18:30:00+00:00,543986,2026-09-07 02:30:00,2494.85,2499.76,2494.85,2497.5,70511.34,2.3915880294630014
2026-09-06 18:33:00+00:00,543987,2026-09-07 02:33:00,2497.49,2498.15,2495.06,2496.07,34465.33,2.441474598787083
2026-09-06 18:36:00+00:00,543988,2026-09-07 02:36:00,2496.06,2497.61,2495.74,2497.32,14841.95,2.40065498458803
2026-09-06 18:39:00+00:00,543989,2026-09-07 02:39:00,2497.32,2499.05,2496.25,2497.82,21002.63,2.429179628546041
2026-09-06 18:42:00+00:00,543990,2026-09-07 02:42:00,2497.81,2498.43,2496.24,2496.92,17227.54,2.412095369364185
2026-09-06 18:45:00+00:00,543991,2026-09-07 02:45:00,2496.92,2496.93,2493.0,2493.25,36798.26,2.520517128695303
2026-09-06 18:48:00+00:00,543992,2026-09-07 02:48:00,2493.25,2494.13,2493.12,2493.47,6990.48,2.412623048074226
2026-09-06 18:51:00+00:00,543993,2026-09-07 02:51:00,2493.48,2495.18,2493.22,2493.37,10283.86,2.380292830354641
2026-09-06 18:54:00+00:00,543994,2026-09-07 02:54:00,2493.37,2493.89,2492.12,2493.89,14552.66,2.3367004853293083
2026-09-06 18:57:00+00:00,543995,2026-09-07 02:57:00,2493.89,2494.13,2492.57,2493.41,8200.72,2.2812218792343537
2026-09-06 19:00:00+00:00,543996,2026-09-07 03:00:00,2493.42,2493.53,2491.22,2491.74,24896.82,2.283277459289071
2026-09-06 19:03:00+00:00,543997,2026-09-07 03:03:00,2491.73,2492.28,2491.39,2492.27,10745.36,2.1837576407684467
2026-09-06 19:06:00+00:00,543998,2026-09-07 03:06:00,2492.28,2492.28,2490.57,2490.75,22759.18,2.1499178092849887
2026-09-06 19:09:00+00:00,543999,2026-09-07 03:09:00,2490.75,2491.49,2490.6,2490.78,11004.95,2.0599236800503378
2026-09-06 19:12:00+00:00,544000,2026-09-07 03:12:00,2490.79,2491.43,2490.51,2490.51,6745.35,1.978500560046715
2026-09-06 19:15:00+00:00,544001,2026-09-07 03:15:00,2490.51,2491.1,2490.09,2491.1,8300.64,1.9093219486147899
2026-09-06 19:18:00+00:00,544002,2026-09-07 03:18:00,2491.1,2491.43,2489.27,2490.82,20132.21,1.927227523713723
2026-09-06 19:21:00+00:00,544003,2026-09-07 03:21:00,2490.82,2491.23,2489.27,2491.23,14292.26,1.9295684148770313
2026-09-06 19:24:00+00:00,544004,2026-09-07 03:24:00,2491.22,2492.34,2490.93,2491.37,14202.98,1.8924563852429799
2026-09-06 19:27:00+00:00,544005,2026-09-07 03:27:00,2491.37,2491.51,2490.46,2491.32,3669.48,1.8322809291542086
2026-09-06 19:30:00+00:00,544006,2026-09-07 03:30:00,2491.32,2491.34,2490.08,2490.93,3268.46,1.7914037199289237
2026-09-06 19:33:00+00:00,544007,2026-09-07 03:33:00,2490.93,2490.93,2490.0,2490.0,5635.07,1.7298748827911317
2026-09-06 19:36:00+00:00,544008,2026-09-07 03:36:00,2490.0,2490.12,2489.65,2489.78,4274.52,1.639883819734608
2026-09-06 19:39:00+00:00,544009,2026-09-07 03:39:00,2489.78,2489.79,2489.06,2489.31,4971.21,1.5748921183249944
2026-09-06 19:42:00+00:00,544010,2026-09-07 03:42:00,2489.3,2489.83,2489.3,2489.55,7141.81,1.5002569670160482
2026-09-06 19:45:00+00:00,544011,2026-09-07 03:45:00,2489.54,2490.12,2489.04,2489.57,6571.88,1.4702386122291824
2026-09-06 19:48:00+00:00,544012,2026-09-07 03:48:00,2489.57,2489.75,2489.04,2489.66,9344.29,1.4159358542128149
2026-09-06 19:51:00+00:00,544013,2026-09-07 03:51:00,2489.67,2489.67,2489.2,2489.41,2361.32,1.348369007483346
2026-09-06 19:54:00+00:00,544014,2026-09-07 03:54:00,2489.4,2489.98,2488.69,2488.98,6563.73,1.3441997926631044
2026-09-06 19:57:00+00:00,544015,2026-09-07 03:57:00,2488.99,2489.77,2488.78,2489.62,3263.71,1.318899807472867
2026-09-06 20:00:00+00:00,544016,2026-09-07 04:00:00,2489.62,2490.12,2489.46,2489.58,6544.08,1.2718355355105089
2026-09-06 20:03:00+00:00,544017,2026-09-07 04:03:00,2489.57,2489.82,2488.53,2489.3,6137.82,1.2731329972597556
2026-09-06 20:06:00+00:00,544018,2026-09-07 04:06:00,2489.3,2489.65,2488.0,2488.01,20014.81,1.3000520688840653
2026-09-06 20:09:00+00:00,544019,2026-09-07 04:09:00,2488.01,2489.16,2487.71,2488.51,29925.95,1.3107626353923334
2026-09-06 20:12:00+00:00,544020,2026-09-07 04:12:00,2488.51,2491.69,2488.5,2491.39,7904.16,1.4449938757214564
2026-09-06 20:15:00+00:00,544021,2026-09-07 04:15:00,2491.38,2491.44,2490.46,2490.47,4936.87,1.4117800274556396
2026-09-06 20:18:00+00:00,544022,2026-09-07 04:18:00,2490.47,2494.15,2490.46,2493.64,22023.32,1.5745100254945263
2026-09-06 20:21:00+00:00,544023,2026-09-07 04:21:00,2493.64,2495.87,2493.63,2494.98,24732.8,1.6220450236734731
2026-09-06 20:24:00+00:00,544024,2026-09-07 04:24:00,2494.98,2494.98,2494.47,2494.48,9683.8,1.5426132362682405
2026-09-06 20:27:00+00:00,544025,2026-09-07 04:27:00,2494.47,2496.44,2494.47,2494.93,9652.93,1.5731408622490988
2026-09-06 20:30:00+00:00,544026,2026-09-07 04:30:00,2494.92,2496.38,2494.92,2495.0,13355.03,1.5650593720884516
2026-09-06 20:33:00+00:00,544027,2026-09-07 04:33:00,2495.0,2496.08,2494.39,2494.58,15709.61,1.5739837026535661
2026-09-06 20:36:00+00:00,544028,2026-09-07 04:36:00,2494.58,2496.17,2493.54,2494.33,10985.8,1.6494134381783192
2026-09-06 20:39:00+00:00,544029,2026-09-07 04:39:00,2494.32,2495.36,2493.72,2494.41,12495.98,1.648741049737034
2026-09-06 20:42:00+00:00,544030,2026-09-07 04:42:00,2494.42,2495.91,2493.96,2495.85,5910.03,1.6702595461843757
2026-09-06 20:45:00+00:00,544031,2026-09-07 04:45:00,2495.84,2498.5,2495.81,2497.09,31244.08,1.7430981500283527
2026-09-06 20:48:00+00:00,544032,2026-09-07 04:48:00,2497.09,2498.66,2496.82,2498.66,14030.54,1.7500197107405913
2026-09-06 20:51:00+00:00,544033,2026-09-07 04:51:00,2498.65,2499.48,2497.09,2497.1,16557.77,1.7957325885448256
2026-09-06 20:54:00+00:00,544034,2026-09-07 04:54:00,2497.1,2497.56,2496.95,2497.09,5761.66,1.7110374036487759
2026-09-06 20:57:00+00:00,544035,2026-09-07 04:57:00,2497.08,2498.26,2497.08,2498.26,8441.63,1.673106160531027
2026-09-06 21:00:00+00:00,544036,2026-09-07 05:00:00,2498.27,2501.6,2498.27,2501.59,55310.69,1.79217000620736
2026-09-06 21:03:00+00:00,544037,2026-09-07 05:03:00,2501.59,2503.95,2501.58,2503.52,54800.64,1.8334435771925406
2026-09-06 21:06:00+00:00,544038,2026-09-07 05:06:00,2503.52,2511.98,2502.48,2509.92,245017.34,2.381054750250216
2026-09-06 21:09:00+00:00,544039,2026-09-07 05:09:00,2509.9,2512.76,2508.41,2508.41,106745.81,2.5216936966609405
2026-09-06 21:12:00+00:00,544040,2026-09-07 05:12:00,2508.41,2510.99,2506.9,2510.04,35301.39,2.6337155754708514
2026-09-06 21:15:00+00:00,544041,2026-09-07 05:15:00,2510.04,2514.41,2508.51,2511.84,63539.42,2.867021605794336
2026-09-06 21:18:00+00:00,544042,2026-09-07 05:18:00,2511.84,2515.0,2511.84,2514.03,51515.56,2.887948633951873
2026-09-06 21:21:00+00:00,544043,2026-09-07 05:21:00,2514.04,2514.1,2507.89,2508.68,51858.21,3.1252380172410277
2026-09-06 21:24:00+00:00,544044,2026-09-07 05:24:00,2508.68,2510.73,2508.19,2508.2,18919.92,3.083435301723809
2026-09-06 21:27:00+00:00,544045,2026-09-07 05:27:00,2508.19,2508.34,2504.16,2504.89,30546.7,3.1617613516007004
2026-09-06 21:30:00+00:00,544046,2026-09-07 05:30:00,2504.89,2505.68,2502.97,2504.57,23295.52,3.1294926836292243
2026-09-06 21:33:00+00:00,544047,2026-09-07 05:33:00,2504.57,2506.92,2503.53,2506.83,28486.17,3.1481003490842707
2026-09-06 21:36:00+00:00,544048,2026-09-07 05:36:00,2506.83,2507.96,2505.74,2505.89,16559.68,3.0818074670068407
2026-09-06 21:39:00+00:00,544049,2026-09-07 05:39:00,2505.89,2507.23,2504.7,2506.45,9810.25,3.042392647934938
2026-09-06 21:42:00+00:00,544050,2026-09-07 05:42:00,2506.44,2509.47,2505.32,2506.54,16308.2,3.121507458796702
2026-09-06 21:45:00+00:00,544051,2026-09-07 05:45:00,2506.54,2511.13,2506.54,2509.35,37994.0,3.2263997831683766
2026-09-06 21:48:00+00:00,544052,2026-09-07 05:48:00,2509.35,2510.14,2505.3,2507.15,23100.63,3.3416569415134703
2026-09-06 21:51:00+00:00,544053,2026-09-07 05:51:00,2507.14,2507.14,2505.16,2506.41,6671.7,3.245110017119668
2026-09-06 21:54:00+00:00,544054,2026-09-07 05:54:00,2506.42,2506.67,2505.08,2505.09,13168.57,3.1268878730397023
2026-09-06 21:57:00+00:00,544055,2026-09-07 05:57:00,2505.08,2507.63,2505.08,2507.16,10963.73,3.0856815963940223
2026-09-06 22:00:00+00:00,544056,2026-09-07 06:00:00,2507.16,2507.37,2501.3,2501.31,31378.7,3.2988471966515713
2026-09-06 22:03:00+00:00,544057,2026-09-07 06:03:00,2501.31,2504.56,2500.41,2503.79,28616.83,3.3596438254621797
2026-09-06 22:06:00+00:00,544058,2026-09-07 06:06:00,2503.78,2504.05,2496.35,2499.68,73944.26,3.669669266500615
2026-09-06 22:09:00+00:00,544059,2026-09-07 06:09:00,2499.67,2500.02,2494.12,2497.39,72999.68,3.8289786046077205
2026-09-06 22:12:00+00:00,544060,2026-09-07 06:12:00,2497.39,2497.64,2494.84,2497.0,21211.78,3.755480132850007
2026-09-06 22:15:00+00:00,544061,2026-09-07 06:15:00,2496.99,2498.47,2495.14,2495.14,23248.55,3.7250886947892874
2026-09-06 22:18:00+00:00,544062,2026-09-07 06:18:00,2495.15,2495.15,2486.51,2492.97,143304.74,4.0761537880186145
2026-09-06 22:21:00+00:00,544063,2026-09-07 06:21:00,2492.97,2495.6,2492.49,2495.59,29842.88,4.007142803160151
2026-09-06 22:24:00+00:00,544064,2026-09-07 06:24:00,2495.6,2497.99,2494.93,2497.8,15930.36,3.939489745791565
2026-09-06 22:27:00+00:00,544065,2026-09-07 06:27:00,2497.81,2498.77,2496.05,2497.9,22454.11,3.852383335377868
2026-09-06 22:30:00+00:00,544066,2026-09-07 06:30:00,2497.9,2500.87,2497.55,2500.66,27993.53,3.814355954279428
2026-09-06 22:33:00+00:00,544067,2026-09-07 06:33:00,2500.67,2505.77,2499.79,2503.99,67382.23,3.9690448146880413
2026-09-06 22:36:00+00:00,544068,2026-09-07 06:36:00,2504.0,2506.67,2502.4,2505.56,31134.22,3.990541613638894
2026-09-06 22:39:00+00:00,544069,2026-09-07 06:39:00,2505.55,2506.0,2503.43,2504.57,33862.3,3.8890743555218417
2026-09-06 22:42:00+00:00,544070,2026-09-07 06:42:00,2504.58,2505.88,2503.69,2505.59,18907.01,3.7677119015559994
2026-09-06 22:45:00+00:00,544071,2026-09-07 06:45:00,2505.59,2507.57,2504.22,2504.43,52979.07,3.737875337159168
2026-09-06 22:48:00+00:00,544072,2026-09-07 06:48:00,2504.42,2506.0,2504.0,2504.77,7966.32,3.6137413845049418
2026-09-06 22:51:00+00:00,544073,2026-09-07 06:51:00,2504.76,2507.46,2504.27,2506.69,24856.23,3.583474142754593
2026-09-06 22:54:00+00:00,544074,2026-09-07 06:54:00,2506.68,2509.7,2506.68,2509.44,34380.11,3.543225989700692
2026-09-06 22:57:00+00:00,544075,2026-09-07 06:57:00,2509.43,2509.81,2506.31,2507.09,32896.68,3.5401384190077856
2026-09-06 23:00:00+00:00,544076,2026-09-07 07:00:00,2507.09,2508.76,2505.42,2508.39,24671.91,3.5258428176500973
2026-09-06 23:03:00+00:00,544077,2026-09-07 07:03:00,2508.38,2516.98,2508.38,2509.8,127416.02,3.8882826163893696
2026-09-06 23:06:00+00:00,544078,2026-09-07 07:06:00,2509.8,2509.99,2507.44,2509.23,26487.54,3.792691000932966
2026-09-06 23:09:00+00:00,544079,2026-09-07 07:09:00,2509.22,2510.21,2508.81,2509.0,30183.33,3.6217845008663323
2026-09-06 23:12:00+00:00,544080,2026-09-07 07:12:00,2509.01,2510.87,2509.0,2509.55,14432.51,3.4966570365187293
2026-09-06 23:15:00+00:00,544081,2026-09-07 07:15:00,2509.56,2510.64,2508.0,2510.03,16534.83,3.435467248195954
2026-09-06 23:18:00+00:00,544082,2026-09-07 07:18:00,2510.03,2514.17,2510.03,2512.31,33710.76,3.4857910161819485
2026-09-06 23:21:00+00:00,544083,2026-09-07 07:21:00,2512.3,2512.7,2510.22,2510.72,24242.29,3.413948800740382
2026-09-06 23:24:00+00:00,544084,2026-09-07 07:24:00,2510.73,2511.93,2508.99,2511.66,22189.29,3.380095314973216
2026-09-06 23:27:00+00:00,544085,2026-09-07 07:27:00,2511.66,2512.87,2511.1,2511.76,9721.06,3.265088506760842
2026-09-06 23:30:00+00:00,544086,2026-09-07 07:30:00,2511.76,2513.84,2511.26,2512.55,21072.43,3.2161536134207767
2026-09-06 23:33:00+00:00,544087,2026-09-07 07:33:00,2512.54,2518.5,2512.05,2516.81,78891.35,3.4471426410335653
2026-09-06 23:36:00+00:00,544088,2026-09-07 07:36:00,2516.81,2521.8,2516.5,2520.44,141226.16,3.5794895952454664
2026-09-06 23:39:00+00:00,544089,2026-09-07 07:39:00,2520.44,2521.5,2514.77,2517.13,138913.77,3.804526052727934
2026-09-06 23:42:00+00:00,544090,2026-09-07 07:42:00,2517.13,2521.58,2517.0,2518.62,77935.04,3.859917048961648
2026-09-06 23:45:00+00:00,544091,2026-09-07 07:45:00,2518.63,2525.64,2518.62,2519.9,139097.52,4.0856372597501
2026-09-06 23:48:00+00:00,544092,2026-09-07 07:48:00,2519.89,2521.4,2517.01,2517.82,67519.9,4.107377455482227
2026-09-06 23:51:00+00:00,544093,2026-09-07 07:51:00,2517.82,2517.82,2515.17,2515.17,55473.18,4.003279065804931
2026-09-06 23:54:00+00:00,544094,2026-09-07 07:54:00,2515.18,2516.93,2511.15,2511.79,72680.0,4.130187703961703
2026-09-06 23:57:00+00:00,544095,2026-09-07 07:57:00,2511.78,2513.96,2511.73,2513.22,26472.08,3.9944600108215833
2026-09-07 00:00:00+00:00,544096,2026-09-07 08:00:00,2513.22,2513.84,2508.82,2511.67,82482.2,4.067712867191469
2026-09-07 00:03:00+00:00,544097,2026-09-07 08:03:00,2511.67,2513.21,2510.07,2513.07,37667.75,4.001447662392069
2026-09-07 00:06:00+00:00,544098,2026-09-07 08:06:00,2513.07,2514.99,2510.81,2514.7,36450.6,4.014201400792624
2026-09-07 00:09:00+00:00,544099,2026-09-07 08:09:00,2514.7,2517.72,2514.2,2515.85,68100.77,3.9789013007360063
2026-09-07 00:12:00+00:00,544100,2026-09-07 08:12:00,2515.85,2516.65,2514.38,2514.46,25768.19,3.856836922112005
2026-09-07 00:15:00+00:00,544101,2026-09-07 08:15:00,2514.45,2514.46,2509.2,2510.27,41510.62,3.9570628562468775
2026-09-07 00:18:00+00:00,544102,2026-09-07 08:18:00,2510.27,2510.48,2507.83,2510.19,57605.23,3.863701223657821
