timeframe_min,arm,policy,group,taken,closed,wins,losses,flat,win_rate,win_ci_low,win_ci_high,gross_win_rate,mean_net_r,sum_net_r,median_net_r,mean_net_bp,mean_gross_bp,pf_r,average_win_r,average_loss_r,best_net_r,worst_net_r,event_ordered_drawdown_r_nonaccount,mean_holding_hours,median_holding_hours,median_risk_bp,stop_exits,stop_net_losses,fee_only_losses,net_gt5r,net_gt10r,net_float_to_stop_loss,net_float_to_any_loss,mfe_ge2r_no_close_arm_stop_losses,reached_0r,float_to_stop_loss_0r,float_to_any_loss_0r,ambiguous_stop_profit_0r,reached_0.5r,float_to_stop_loss_0.5r,float_to_any_loss_0.5r,ambiguous_stop_profit_0.5r,reached_1r,float_to_stop_loss_1r,float_to_any_loss_1r,ambiguous_stop_profit_1r,reached_2r,float_to_stop_loss_2r,float_to_any_loss_2r,ambiguous_stop_profit_2r,reached_3r,float_to_stop_loss_3r,float_to_any_loss_3r,ambiguous_stop_profit_3r,reached_5r,float_to_stop_loss_5r,float_to_any_loss_5r,ambiguous_stop_profit_5r,reached_10r,float_to_stop_loss_10r,float_to_any_loss_10r,ambiguous_stop_profit_10r,net_ge3r,net_ge3r_rate,net_ge5r,net_ge5r_rate,net_ge10r,net_ge10r_rate,matched,weeks,mean_excess_bp,p_one_sided,ci_low_bp,ci_high_bp,minimum_p_resolution,random_coverage,random_mean_net_bp,paired_target_mean_net_bp,random_win_rate,random_mean_net_r,random_ge5r
15,joint,baseline,week:2026-08-24,495,495,80,415,0.0,0.16161616161616163,0.13181494625742396,0.19662900314631565,0.16363636363636364,-0.5185324375448211,-256.6735565846865,-1.0838095238095258,-99.27185747420582,-79.2718574742058,0.3984995604728054,2.125607330486517,-1.02824612776773,24.859655172413778,-1.9914074074074104,272.90175611675755,9.537878787878787,5.25,200.974421437271,437.0,361.0,1.0,6.0,2.0,302.0,355.0,14.0,479.0,345.0,399.0,3.0,288.0,160.0,208.0,2.0,192.0,84.0,112.0,1.0,107.0,24.0,29.0,0.0,64.0,7.0,7.0,0.0,29.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,14,0.028282828282828285,6,0.012121212121212121,2,0.00404040404040404,495,1,-51.17019508841887,,,,,1.0,-48.101662385786945,-99.27185747420582,0.25656565656565655,-0.2908223694008476,9
15,joint,baseline,week:2026-08-31,304,304,131,173,0.0,0.4309210526315789,0.37645794586344317,0.48710818927433486,0.4375,0.357960040515358,108.81985231666883,-0.7406195445920342,77.02778304544175,97.02778304544178,1.6187600090660348,2.1731868383616395,-1.0165758584318259,13.603205479452162,-1.24263157894736,75.08260114128043,17.439144736842106,15.0,171.235139693211,270.0,146.0,2.0,10.0,4.0,122.0,148.0,8.0,296.0,138.0,165.0,5.0,227.0,71.0,96.0,1.0,197.0,46.0,67.0,1.0,135.0,11.0,11.0,0.0,94.0,1.0,1.0,0.0,37.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,23,0.0756578947368421,10,0.03289473684210526,4,0.013157894736842105,304,1,49.986519199033715,,,,,1.0,27.041263846408043,77.02778304544177,0.3618421052631579,0.3453963216419143,15
15,joint,baseline,week:2026-09-07,265,265,30,235,0.0,0.11320754716981132,0.08045861945491004,0.15701018147688559,0.11320754716981132,-0.7937479960129208,-210.343218943424,-1.1062047244094495,-134.82791413797864,-114.82791413797862,0.16032572481910173,1.3387504351264516,-1.065981838286032,5.003925925925936,-1.407820359281455,225.17837458270853,7.508490566037736,4.0,175.96566523605102,246.0,217.0,0.0,1.0,0.0,168.0,186.0,6.0,255.0,207.0,225.0,1.0,121.0,76.0,91.0,0.0,84.0,46.0,54.0,0.0,44.0,13.0,15.0,0.0,20.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.011320754716981131,1,0.0037735849056603774,0,0.0,265,1,-80.31573239795999,,,,,1.0,-54.51218174001863,-134.8279141379786,0.23773584905660378,-0.3807261641306991,3
15,joint,baseline,week:2026-09-14,224,223,80,143,0.0,0.35874439461883406,0.29867480330758384,0.42359818721763015,0.3721973094170404,0.49402251695338706,110.16702128060531,-1.0374895833333342,46.6474695367343,66.64746953673429,1.7643046708240517,3.1788401542571747,-1.0079733640557251,19.689782608695932,-1.3448786677240263,82.70745523896998,12.938340807174887,8.25,193.344732342496,201.0,121.0,4.0,12.0,4.0,102.0,124.0,3.0,220.0,118.0,140.0,0.0,151.0,53.0,71.0,0.0,126.0,36.0,46.0,0.0,85.0,5.0,5.0,0.0,66.0,1.0,1.0,0.0,41.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,32,0.14349775784753363,12,0.053811659192825115,4,0.017937219730941704,221,1,0.8408235740831498,,,,,0.9910313901345291,45.40460142932718,46.24542500341034,0.3212669683257919,0.453760833690482,18
15,joint,baseline,week:2026-09-21,176,124,40,84,0.0,0.3225806451612903,0.246703990895697,0.4091197114851159,0.33064516129032256,-0.288713217760943,-35.80043900235693,-1.081896660482375,-50.091696035219805,-30.091696035219798,0.600272931941099,1.3440442368013872,-1.066216767552529,3.8236976744186104,-1.2729645603477084,53.41338551052526,10.931451612903226,5.125,180.6725709131405,118.0,78.0,1.0,0.0,0.0,67.0,73.0,0.0,123.0,77.0,83.0,0.0,84.0,38.0,44.0,0.0,59.0,13.0,19.0,0.0,44.0,1.0,4.0,0.0,24.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5,0.04032258064516129,0,0.0,0,0.0,87,1,-25.699890532271528,,,,,0.7016129032258065,-5.157498939091633,-30.857389471363167,0.3563218390804598,0.1610079732751974,4
15,joint,wait3,long,2652,2599,681,1918,0.0,0.26202385532897265,0.2454780754797276,0.27927207947912885,0.27318199307425933,0.0654063342583694,169.9910627375021,-1.0732307692307703,-0.41232730420802566,19.587672695791984,1.0820641528765913,3.2913835638745588,-1.0800005965907573,174.76633962264407,-14.974000000005484,436.62712676087915,13.34888418622547,7.5,169.15601943494602,2285.0,1640.0,32.0,80.0,37.0,1277.0,1546.0,65.0,2463.0,1504.0,1782.0,70.0,1685.0,795.0,1004.0,28.0,1228.0,425.0,550.0,15.0,830.0,159.0,176.0,6.0,544.0,60.0,61.0,3.0,272.0,14.0,14.0,0.0,77.0,1.0,1.0,0.0,167,0.06425548287803001,80,0.030781069642170065,37,0.014236244709503656,2354,10,-3.2984225460131165,0.5947265625,-27.394932860204857,19.68198035597134,0.0009765625,0.9057329742208542,4.6927388000307415,1.3943162540176206,0.2824978759558199,0.2010751358791563,91
15,joint,wait3,short,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,,,,,,,,,,,0
15,joint,wait3,BTCUSDT,6,6,2,4,0.0,0.3333333333333333,0.09677141021353453,0.7000066870052566,0.3333333333333333,-0.3827633944368964,-2.296580366621378,-0.9600930704504305,-29.130573045437504,-9.130573045437501,0.48938712534741347,1.1005567226588653,-1.1244234529847772,1.3590272279528166,-1.3092232752084847,3.1386665839862924,12.166666666666666,15.875,131.7942365325695,5.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,3.0,4.0,0.0,5.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,3,86.53956373946319,0.25,-1.4117997688410135,143.34745250428048,0.125,0.8333333333333334,-92.0646307660048,-5.5250670265416035,0.0,-1.2194571226358808,0
15,joint,wait3,ETHUSDT,5,5,1,4,0.0,0.2,0.03622410822563066,0.6244653729700049,0.2,-0.6476218683128137,-3.2381093415640683,-0.3558116826503948,-28.7652188406032,-8.7652188406032,0.13527330910502305,0.5065528455284591,-0.9361655467731318,0.5065528455284591,-2.0100321715817913,3.2381093415640683,52.55,30.0,168.740304555671,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,2.0,4.0,0.0,5.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,5,5,17.131455600122198,0.3125,-45.207250028134396,82.49804149952138,0.03125,1.0,-45.8966744407254,-28.7652188406032,0.2,-0.8683305787916289,0
15,joint,wait3,week:2026-07-20,109,109,23,86,0.0,0.21100917431192662,0.14492357520305593,0.29677098790718276,0.24770642201834864,-0.503590101774709,-54.89132109344328,-1.078552380952383,-70.48860678749541,-50.48860678749545,0.40396188146106776,1.6174922123339635,-1.0708563020595867,5.295404255319152,-1.728999999999999,71.95872451552074,12.194954128440367,8.25,166.527893422148,97.0,75.0,5.0,2.0,0.0,61.0,71.0,7.0,103.0,69.0,80.0,3.0,75.0,44.0,52.0,1.0,57.0,29.0,34.0,0.0,40.0,15.0,18.0,0.0,23.0,6.0,7.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.027522935779816515,2,0.01834862385321101,0,0.0,101,1,0.2971968479093271,,,,,0.926605504587156,-63.06293248367989,-62.765735635770554,0.27722772277227725,-0.4584966774614025,0
15,joint,wait3,week:2026-07-27,266,266,57,209,0.0,0.21428571428571427,0.1692265783041169,0.2674796986699295,0.23308270676691728,0.18968228668062562,50.45548825704641,-1.0995827067669157,0.5524511241451193,20.55245112414512,1.219337180238417,4.92090655527549,-1.1006516047543375,174.76633962264407,-2.6922500000000844,129.0676798588456,11.43703007518797,8.0,149.610033532533,240.0,185.0,5.0,5.0,2.0,141.0,165.0,4.0,247.0,166.0,190.0,9.0,164.0,87.0,107.0,0.0,113.0,42.0,57.0,2.0,73.0,17.0,18.0,2.0,48.0,9.0,9.0,0.0,26.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,10,0.03759398496240601,5,0.018796992481203006,2,0.007518796992481203,237,1,16.976025972375915,,,,,0.8909774436090225,-65.2364418778729,-48.26041590549702,0.16877637130801687,-0.5650392031132353,1
15,joint,wait3,week:2026-08-03,413,413,145,268,0.0,0.35108958837772397,0.3066204080182707,0.39830337684203826,0.3728813559322034,0.18033581325028292,74.47869087236684,-1.0304754716981133,30.512030986351864,50.512030986351846,1.2483761444108734,2.5816633650282377,-1.1188899143907747,26.463389830508085,-7.040000000000326,116.02624809442807,17.597457627118644,10.25,139.11620294598902,354.0,218.0,9.0,17.0,8.0,156.0,204.0,6.0,391.0,196.0,246.0,12.0,290.0,108.0,145.0,4.0,231.0,63.0,86.0,2.0,161.0,21.0,23.0,1.0,116.0,13.0,13.0,1.0,49.0,3.0,3.0,0.0,20.0,1.0,1.0,0.0,29,0.07021791767554479,17,0.04116222760290557,8,0.01937046004842615,388,1,3.547862873308895,,,,,0.9394673123486683,30.725110423557336,34.27297329686623,0.31958762886597936,0.23184608049872654,15
15,joint,wait3,week:2026-08-10,251,251,52,199,0.0,0.20717131474103587,0.1616314574479067,0.26153932235652094,0.21912350597609562,-0.2397872484308571,-60.18659935614514,-1.0709285714285723,-2.684897757107105,17.315102242892895,0.713026508508263,2.875811105464039,-1.053913451458669,43.413884259259376,-2.9968571428574733,95.9852454236174,12.829681274900398,7.0,178.264604810997,207.0,160.0,3.0,4.0,3.0,117.0,155.0,9.0,234.0,143.0,182.0,8.0,151.0,71.0,99.0,5.0,112.0,44.0,61.0,2.0,66.0,18.0,19.0,0.0,42.0,7.0,7.0,0.0,19.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,8,0.03187250996015936,4,0.01593625498007968,3,0.01195219123505976,228,1,42.97648075584509,,,,,0.9083665338645418,-32.03056229012334,10.945918465721746,0.24561403508771928,-0.31809253723194425,4
15,joint,wait3,week:2026-08-17,242,242,83,159,0.0,0.34297520661157027,0.28603878314654163,0.40481889258545756,0.3512396694214876,1.9290409273426428,466.8279044169195,-1.0576824371508389,194.46794123499768,214.4679412349977,3.5083394872332123,7.8667257864547215,-1.1705052569737258,117.0570000000048,-14.974000000005484,96.85304559332921,16.425619834710744,8.0,164.09220566906302,225.0,143.0,2.0,27.0,15.0,112.0,128.0,2.0,233.0,134.0,150.0,3.0,167.0,70.0,84.0,2.0,129.0,41.0,46.0,2.0,94.0,12.0,12.0,1.0,75.0,5.0,5.0,1.0,51.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,45,0.1859504132231405,27,0.1115702479338843,15,0.06198347107438017,229,1,8.16884721566031,,,,,0.9462809917355371,204.07692566079749,212.24577287645778,0.388646288209607,2.6091190507395154,34
15,joint,wait3,week:2026-08-24,458,458,75,383,0.0,0.16375545851528384,0.13268714546288257,0.20041733427339165,0.16812227074235808,-0.4609721555711364,-211.12524725158048,-1.0835313725490203,-94.52107713670178,-74.52107713670176,0.47343224674559004,2.5309436954891193,-1.0468564606090454,38.64399999999942,-2.2894216867469384,224.84410007470464,9.797489082969433,5.375,197.6481078454735,401.0,332.0,4.0,4.0,2.0,269.0,319.0,18.0,435.0,309.0,360.0,11.0,273.0,159.0,198.0,6.0,174.0,80.0,99.0,3.0,114.0,37.0,43.0,2.0,68.0,13.0,13.0,1.0,34.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,16,0.034934497816593885,4,0.008733624454148471,2,0.004366812227074236,419,1,-35.17531441705684,,,,,0.9148471615720524,-55.704400347071854,-90.87971476412869,0.22911694510739858,-0.36253194016236184,6
15,joint,wait3,week:2026-08-31,289,289,119,170,0.0,0.4117647058823529,0.35654237603435235,0.4693019555885378,0.4186851211072664,0.31309607796581806,90.48476653212143,-0.6761666666666657,80.51845286819486,100.5184528681949,1.5354494366859055,2.1804471376909484,-0.9940496638417728,14.894235294117705,-2.0008000000000568,68.9133820159315,19.075259515570934,15.25,167.10875331565,246.0,135.0,2.0,8.0,4.0,116.0,150.0,7.0,280.0,126.0,161.0,7.0,228.0,81.0,109.0,2.0,175.0,37.0,57.0,1.0,127.0,12.0,13.0,0.0,84.0,1.0,1.0,0.0,40.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,25,0.08650519031141868,8,0.02768166089965398,4,0.01384083044982699,265,1,55.69070189202126,,,,,0.916955017301038,28.36246485533084,84.0531667473521,0.37358490566037733,0.2954680857634169,13
15,joint,wait3,week:2026-09-07,246,246,26,220,0.0,0.10569105691056911,0.07315243901504664,0.15035513707474576,0.10975609756097561,-0.8703163694205127,-214.09782687744612,-1.1073986116700185,-128.06144047125122,-108.06144047125119,0.1327228510321348,1.2601629584115943,-1.122100289982489,3.76741176470593,-2.502571428571381,223.22820220616944,7.630081300813008,3.5,162.47422087078098,226.0,201.0,1.0,0.0,0.0,149.0,167.0,4.0,230.0,185.0,204.0,9.0,127.0,87.0,101.0,3.0,79.0,45.0,53.0,1.0,42.0,14.0,16.0,0.0,18.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.012195121951219513,0,0.0,0,0.0,223,1,-67.6670989054082,,,,,0.9065040650406504,-59.745415188224335,-127.41251409363255,0.242152466367713,-0.38288800494972397,4
15,joint,wait3,week:2026-09-14,214,214,70,144,0.0,0.32710280373831774,0.2677762474416539,0.39252716596725395,0.3317757009345794,0.3518007625259492,75.28536318055313,-1.0434794344240008,30.468564566399024,50.46856456639904,1.501470511643596,3.2202079441318237,-1.042563839643573,18.429090909090853,-2.196000000000023,101.12052533981144,13.494158878504672,8.75,189.391449331704,187.0,119.0,1.0,12.0,3.0,95.0,118.0,6.0,203.0,108.0,133.0,5.0,151.0,66.0,81.0,3.0,115.0,37.0,45.0,1.0,80.0,10.0,11.0,0.0,53.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,27,0.1261682242990654,12,0.056074766355140186,3,0.014018691588785047,194,1,-23.613076530070177,,,,,0.9065420560747663,50.25547097168284,26.64239444161267,0.28865979381443296,0.9452787716810023,13
15,joint,wait3,week:2026-09-21,164,111,31,80,0.0,0.27927927927927926,0.20427656922103127,0.36904825199490215,0.27927927927927926,-0.42558699047648885,-47.24015594289026,-1.094642857142855,-67.75199796037508,-47.75199796037507,0.4550301656776871,1.2723815232383435,-1.0835497895409865,7.403833333333299,-1.73636363636365,51.11351850040739,9.86036036036036,4.25,186.72551349516,102.0,72.0,0.0,1.0,0.0,61.0,69.0,2.0,107.0,68.0,76.0,3.0,59.0,22.0,28.0,2.0,43.0,7.0,12.0,1.0,33.0,3.0,3.0,0.0,17.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.009009009009009009,1,0.009009009009009009,0,0.0,70,1,-74.4653641124104,,,,,0.6306306306306306,13.183802855616413,-61.281561256793964,0.32857142857142857,0.20336665221998274,1
15,joint,retest,long,336,327,115,212,0.0,0.3516819571865443,0.3019227031914322,0.4048855054049304,0.3547400611620795,0.16230186303984218,53.07270921402839,-0.7893846153846161,56.6582459169309,76.6582459169309,1.2760001104171335,2.133609191075312,-0.9070393762246814,26.448160228898445,-1.600869565217407,39.62968128923639,22.202599388379205,17.0,310.747309383053,239.0,142.0,2.0,8.0,3.0,123.0,188.0,3.0,324.0,140.0,209.0,0.0,217.0,57.0,102.0,0.0,176.0,29.0,62.0,0.0,111.0,3.0,9.0,0.0,61.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21,0.06422018348623854,8,0.024464831804281346,3,0.009174311926605505,49,9,-28.76761530118408,0.650390625,-206.54295855680311,103.25954043133332,0.001953125,0.14984709480122324,50.02904493362443,21.261429632440347,0.3673469387755102,0.34122474149659826,1
15,joint,retest,short,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,0,,,,,,,,,,,0
15,joint,retest,BTCUSDT,2,2,1,1,0.0,0.5,0.09453120463920084,0.9054687953607992,0.5,0.2539319051950875,0.507863810390175,0.2539319051950875,-14.193602164556495,5.806397835443491,1.7375895472036875,1.1964091027083252,-0.6885452923181502,1.1964091027083252,-0.6885452923181502,0.6885452923181502,24.0,24.0,220.970571658923,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,,,,,0.0,,,,,0
15,joint,retest,ETHUSDT,1,1,1,0,0.0,1.0,0.2065493117918027,1.0,1.0,0.6854263728576455,0.6854263728576455,0.6854263728576455,103.58404296369099,123.58404296369099,,0.6854263728576455,,0.6854263728576455,0.6854263728576455,0.0,81.0,81.0,151.123515326429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,,,,,0.0,,,,,0
15,joint,retest,week:2026-07-20,17,17,5,12,0.0,0.29411764705882354,0.1327998952626943,0.5313311024822815,0.29411764705882354,-0.1633944675992515,-2.7777059491872755,-0.694713656387662,-82.59541453663539,-62.59541453663534,0.7183523400745397,1.4169274966926664,-0.8218619527208838,5.168717948717923,-1.1771612903225808,5.641523390563758,21.16176470588235,16.5,263.87625113739597,11.0,6.0,0.0,1.0,0.0,5.0,9.0,0.0,17.0,6.0,12.0,0.0,12.0,4.0,7.0,0.0,9.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.058823529411764705,1,0.058823529411764705,0,0.0,2,1,944.0568921924234,,,,,0.11764705882352941,-409.29503651523646,534.761855677187,0.0,-1.0750044800434428,0
15,joint,retest,week:2026-07-27,36,36,10,26,0.0,0.2777777777777778,0.1584833786805556,0.439924901305613,0.2777777777777778,-0.42436587384895463,-15.277171458562366,-0.962074622056087,-73.16388780998338,-53.163887809983294,0.3874308388452423,0.9662333216735493,-0.9592117182806869,1.8146476190476215,-1.1494634146341505,16.135483958562368,20.03472222222222,14.125,310.8554076416625,27.0,18.0,0.0,0.0,0.0,17.0,25.0,0.0,36.0,18.0,26.0,0.0,25.0,9.0,15.0,0.0,20.0,5.0,10.0,0.0,11.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,3,1,-148.68837502060168,,,,,0.08333333333333333,-136.63385853439735,-285.322233554999,0.0,-0.8393673767752774,0
15,joint,retest,week:2026-08-03,58,58,28,30,0.0,0.4827586206896552,0.3592818533349368,0.6083773831032109,0.5,0.4272412466494741,24.7799923056695,-0.1284695768808662,113.89003860549546,133.89003860549545,1.9007570262895912,1.8675063272858246,-0.917006161944453,15.550262295082002,-1.600869565217407,16.633853894363828,30.560344827586206,22.125,233.90831551432652,42.0,20.0,1.0,1.0,1.0,16.0,26.0,0.0,58.0,20.0,30.0,0.0,43.0,8.0,15.0,0.0,40.0,7.0,12.0,0.0,23.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.06896551724137931,1,0.017241379310344827,1,0.017241379310344827,11,1,33.07583559955117,,,,,0.1896551724137931,-31.485596353846734,1.5902392457044456,0.36363636363636365,0.29543646084155684,0
15,joint,retest,week:2026-08-10,32,32,8,24,0.0,0.25,0.1325240085114254,0.4210655913709147,0.25,0.5561314984302661,17.796207949768515,-0.8547509545855082,428.9450717876215,448.9450717876214,1.8687546691658532,4.78511769201602,-0.8535305660983186,26.448160228898445,-1.1568842105263208,11.565970432574797,22.359375,18.75,377.33857542538954,21.0,15.0,0.0,1.0,1.0,15.0,23.0,2.0,32.0,15.0,24.0,0.0,20.0,5.0,12.0,0.0,16.0,4.0,8.0,0.0,10.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.09375,1,0.03125,1,0.03125,3,1,-10.900052274731332,,,,,0.09375,-256.47706035784495,-267.3771126325763,0.3333333333333333,-0.5817814043835484,0
15,joint,retest,week:2026-08-17,25,25,17,8,0.0,0.68,0.4841026912048403,0.8279480978014191,0.68,2.127671669994785,53.19179174986962,1.3044285714285688,506.38198037628536,526.3819803762855,7.788611344384968,3.5898374639727195,-0.9794306422083269,21.281953488371823,-1.093909909909909,2.140206206206205,26.62,20.75,338.427947598252,23.0,6.0,0.0,2.0,1.0,5.0,7.0,0.0,25.0,6.0,8.0,0.0,21.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6,0.24,2,0.08,1,0.04,5,1,-151.39407241097518,,,,,0.2,844.7689455475855,693.3748731366104,0.8,4.299187446277611,1
15,joint,retest,week:2026-08-24,51,51,8,43,0.0,0.1568627450980392,0.0816922317826782,0.2801044688529251,0.1568627450980392,-0.4114348420192507,-20.983176942981785,-1.044222456510279,-142.27926814163402,-122.27926814163395,0.476930030135477,2.391531675567784,-0.9329169848261406,5.318376811594195,-1.142459016393439,21.898101581263028,16.13235294117647,11.25,331.340308918783,40.0,32.0,0.0,1.0,0.0,29.0,39.0,0.0,50.0,31.0,42.0,0.0,28.0,13.0,20.0,0.0,17.0,4.0,9.0,0.0,10.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.058823529411764705,1,0.0196078431372549,0,0.0,6,1,15.022239100581997,,,,,0.11764705882352941,-70.75828367487716,-55.736044574295164,0.3333333333333333,-0.25310867377350027,0
15,joint,retest,week:2026-08-31,48,48,21,27,0.0,0.4375,0.3070126894862085,0.5772498268573516,0.4375,0.09263089212494857,4.446282821997531,-0.4458403162055345,36.688554488610656,56.68855448861067,1.1906187338609326,1.3224672339609467,-0.8639084848586056,8.141999999999998,-1.1657582417582448,11.132872832406322,24.026041666666668,19.0,287.035100726855,32.0,16.0,0.0,1.0,0.0,13.0,24.0,0.0,48.0,16.0,27.0,0.0,31.0,6.0,10.0,0.0,26.0,2.0,5.0,0.0,19.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.020833333333333332,1,0.020833333333333332,0,0.0,13,1,63.47541583278715,,,,,0.2708333333333333,27.754403569599624,91.22981940238675,0.38461538461538464,-0.11948937669631451,0
15,joint,retest,week:2026-09-07,20,20,3,17,0.0,0.15,0.05236874548672649,0.36041886664286427,0.15,-0.5789508523042104,-11.579017046084207,-1.0564591885912065,-177.47439720685492,-157.47439720685492,0.21035289506448576,1.0281722651469525,-0.8625608142073568,1.2722467532467594,-1.1494426229508206,12.45243877671103,18.4625,10.125,300.06001038309,14.0,12.0,0.0,0.0,0.0,9.0,14.0,0.0,19.0,11.0,16.0,0.0,11.0,4.0,8.0,0.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,4,1,-451.78193084025025,,,,,0.2,-39.01983592680149,-490.80176676705173,0.25,-0.21807635245948825,0
15,joint,retest,week:2026-09-14,28,28,12,16,0.0,0.42857142857142855,0.2650854701640365,0.6092921450416022,0.42857142857142855,0.3585693837136285,10.039942743981598,-0.7504878705419218,45.97747695416178,65.97747695416182,1.665167272174663,2.0944836949468972,-0.9433663497113229,6.700414414414417,-1.0967756653992409,11.513770122167927,17.5,10.625,309.425898495947,22.0,11.0,1.0,1.0,0.0,9.0,14.0,1.0,28.0,11.0,16.0,0.0,19.0,4.0,7.0,0.0,18.0,3.0,6.0,0.0,13.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,0.10714285714285714,1,0.03571428571428571,0,0.0,2,1,-767.0057994328895,,,,,0.07142857142857142,395.83233148042854,-371.173467952461,0.5,1.1660243428912709,0
15,joint,retest,week:2026-09-21,21,12,3,9,0.0,0.25,0.08894166769488562,0.5323053370816633,0.25,-0.5470364133702285,-6.564436960442742,-0.9462308537350934,-222.4029144517135,-202.4029144517135,0.22422515896284467,0.6324480777562581,-0.9401979104123908,1.3969017341040524,-1.094642857142855,6.6243589116622585,15.875,16.875,382.1410411895425,7.0,6.0,0.0,0.0,0.0,5.0,7.0,0.0,11.0,6.0,8.0,0.0,7.0,2.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,,,,,,0.0,,,,,0
