signal_i,signal_time,side,pre_pairwise_cross_count,pre_pairwise_cross_breadth,pre_bandwidth_atr_mean,pre_bandwidth_atr_max,atr_release_ratio,oscillator_score,pre_cross_imbalance,current_alignment,directional_order_entropy,breakout_distance_atr,slope_coherence,signed_mean_slope_atr,dense_start_score,pre_directional_cross_count,pre_opposite_cross_count,training_eligible,passes_dense_l0,passes_dense_l1,passes_dense_l2,passes_dense_l3,selected_profile,selected_gate_pass,outcome_label_included
51174,2023-06-20 17:00:00+00:00,long,13.0,9.0,0.7635308392481849,1.1380531545011785,1.2547052149893636,1.9605465647309686,2.0,9.0,0.8112781244591328,2.7833301012330294,1.0,0.09324036162935932,0.8668045485653381,6.0,4.0,False,True,True,True,True,dense_l1,True,False
51414,2023-06-23 05:00:00+00:00,long,2.0,2.0,3.5769034778596094,3.796653640862538,0.8852678776496665,0.22651956388842473,1.0,3.0,0.8112781244591328,-3.0350612913549253,0.5,0.008161958870752993,0.35736786281075544,1.0,0.0,False,False,False,False,False,dense_l1,False,False
51456,2023-06-23 15:30:00+00:00,long,6.0,6.0,1.3507735310429112,1.626163824733993,1.4866497024089473,0.41843583492336583,-1.0,5.0,0.9798687566511528,1.9559219774540741,0.8333333333333334,0.052767143188656336,0.7277227854693948,2.0,3.0,False,False,False,False,False,dense_l1,False,False
51723,2023-06-26 10:15:00+00:00,short,2.0,2.0,2.030575381313548,2.4755564533658756,1.0181371302130906,0.44250035887098244,0.0,12.0,0.0,1.0220235922087857,0.8333333333333334,0.03590451774662483,0.5441966221886725,0.0,0.0,False,True,True,True,False,dense_l1,True,False
51749,2023-06-26 16:45:00+00:00,short,7.0,4.0,1.006778310341036,1.3907264907336634,1.161837511314644,0.8114359122509255,-2.0,11.0,0.41381685030363385,2.9943700575684065,1.0,0.06337326210097521,0.8144717555597079,2.0,4.0,False,False,False,False,False,dense_l1,False,False
52080,2023-06-30 03:30:00+00:00,long,8.0,7.0,1.4774615331935046,2.0594261504040627,1.1647011044838522,0.8622321496690414,6.0,12.0,0.0,2.469737319631013,0.8333333333333334,0.09029980033236466,0.885663910292069,6.0,0.0,False,True,True,True,True,dense_l1,True,False
52137,2023-06-30 17:45:00+00:00,long,12.0,8.0,0.9696698883307464,1.2394897880461726,1.2266189168213428,2.821212827731236,-2.0,10.0,0.6500224216483541,2.6006570110995706,1.0,0.1195557491981789,0.843562298645995,4.0,6.0,False,False,False,False,False,dense_l1,False,False
52344,2023-07-02 21:30:00+00:00,long,8.0,6.0,0.8857831732671566,0.9683455722185471,0.975045823885395,0.3480232221087154,-1.0,5.0,0.9798687566511528,0.9482018350618554,1.0,0.04879926861953523,0.7295723378734384,2.0,3.0,False,False,False,False,False,dense_l1,False,False
52495,2023-07-04 11:15:00+00:00,long,2.0,2.0,1.499821015087602,1.5629629996226708,0.9955094554296605,0.3476429757016148,0.0,4.0,0.9182958340544896,0.12702131348135412,0.8333333333333334,0.0293649697687384,0.48641264507337084,0.0,0.0,False,False,False,False,False,dense_l1,False,False
52646,2023-07-06 01:00:00+00:00,short,4.0,3.0,3.5896633449435478,4.079279086358456,1.0291286020911428,1.313251380900107,-2.0,11.0,0.41381685030363385,1.2003232428523718,1.0,0.07143223531928398,0.5956758654256551,0.0,2.0,False,False,False,False,False,dense_l1,False,False
52849,2023-07-08 03:45:00+00:00,short,3.0,3.0,2.3826340353289996,2.513809912813528,0.959058086803362,0.17898172378819113,1.0,5.0,0.9798687566511528,-0.479447318193748,0.8333333333333334,0.0406425682033446,0.5680064706487199,1.0,0.0,False,False,False,False,False,dense_l1,False,False
53016,2023-07-09 21:30:00+00:00,long,6.0,4.0,0.9987019740390103,1.1019019046303593,1.0717393591131095,0.22068015435771463,4.0,11.0,0.41381685030363385,0.32295444791967154,1.0,0.03858984402645197,0.8479090540005176,5.0,1.0,False,True,True,True,True,dense_l1,True,False
53019,2023-07-09 22:15:00+00:00,short,6.0,5.0,0.9243379467775698,1.0611631012135883,1.2213670065959963,0.18742806073437887,-3.0,3.0,0.8112781244591328,0.4342995966262321,0.8333333333333334,0.03413142513685617,0.6968943523702704,1.0,4.0,False,False,False,False,False,dense_l1,False,False
53150,2023-07-11 07:00:00+00:00,long,4.0,3.0,3.0533603084211,3.4026567006583375,1.1430799890069494,0.49640298037828307,-1.0,11.0,0.41381685030363385,0.9363518950759149,1.0,0.07016229905915052,0.6878726659179861,1.0,2.0,False,True,False,False,False,dense_l1,False,False
53683,2023-07-16 20:15:00+00:00,short,3.0,3.0,1.4532490767837485,1.797052020032682,1.077488469713409,1.0689645166778663,0.0,3.0,0.8112781244591328,0.5893205513707844,0.8333333333333334,0.04949436267037757,0.6292968160960553,1.0,1.0,False,False,False,False,False,dense_l1,False,False
53735,2023-07-17 09:15:00+00:00,short,14.0,11.0,0.4463672492449888,0.5409336205917149,1.0348477459901901,0.34106652186946534,-2.0,9.0,0.8112781244591328,1.3225485228089613,1.0,0.0702802051550634,0.8235554687884034,5.0,7.0,False,False,False,False,False,dense_l1,False,False
53823,2023-07-18 07:15:00+00:00,short,2.0,2.0,2.0552624302748903,2.231042111201975,1.1084974741590503,1.1066960904223573,2.0,10.0,0.6500224216483541,0.6089510692784611,1.0,0.06602827571116464,0.6901831674313155,2.0,0.0,False,True,True,True,False,dense_l1,True,False
53974,2023-07-19 21:00:00+00:00,short,9.0,6.0,0.7365611853990911,0.8418652967299743,1.0923898709285236,0.95120689580558,-2.0,4.0,0.9182958340544896,2.8396778725620195,1.0,0.06254190912429837,0.7522812031144916,3.0,5.0,False,False,False,False,False,dense_l1,False,False
54048,2023-07-20 15:30:00+00:00,short,3.0,3.0,2.6898165346906047,3.3661704481924475,1.1979741484178852,1.7332583089918299,-1.0,2.0,0.6500224216483541,2.3023466060509854,0.8333333333333334,0.1098536227939889,0.571153260605465,1.0,2.0,False,False,False,False,False,dense_l1,False,False
54113,2023-07-21 07:45:00+00:00,short,3.0,2.0,2.5061664850538365,2.7084192982421986,0.9587198502260241,0.2793846770409458,0.0,10.0,0.6500224216483541,1.1512313674844514,0.8333333333333334,0.07004140355150493,0.6306904485016421,1.0,1.0,False,True,True,False,False,dense_l1,True,False
54193,2023-07-22 03:45:00+00:00,short,4.0,4.0,0.501906597609166,0.6366020344105242,1.015796451956742,0.10184731556183708,2.0,6.0,1.0,0.08613596599902476,0.3333333333333333,-0.0017347009191092473,0.7731823666010014,2.0,0.0,False,False,False,False,False,dense_l1,False,False
54380,2023-07-24 02:30:00+00:00,short,5.0,2.0,1.852291876203618,2.352378436655892,1.00533767249798,0.9088298384756959,-1.0,2.0,0.6500224216483541,0.45455324075491826,0.8333333333333334,0.06886919615167371,0.594775683326546,0.0,1.0,False,False,False,False,False,dense_l1,False,False
55026,2023-07-30 20:00:00+00:00,short,10.0,8.0,0.4251811087341472,0.6814310361414845,1.7642959238311062,0.6927735957431979,7.0,12.0,0.0,4.71259026084092,1.0,0.11009539854869659,0.9734261807041158,7.0,0.0,False,True,True,True,True,dense_l1,True,False
55060,2023-07-31 04:30:00+00:00,short,1.0,1.0,2.0555653829879765,2.7092642496073354,0.9235848743477041,0.4156453484089319,0.0,12.0,0.0,1.0033908437098498,0.8333333333333334,0.01949055541374166,0.45510223064700206,0.0,0.0,False,True,False,False,False,dense_l1,False,False
55348,2023-08-03 04:30:00+00:00,short,2.0,2.0,3.3863155525773974,3.9201606850171697,0.9339052762875726,0.19233346773988738,0.0,11.0,0.41381685030363385,0.8228256356942331,1.0,0.04343462292797894,0.4510079500471661,0.0,0.0,False,True,False,False,False,dense_l1,False,False
55422,2023-08-03 23:00:00+00:00,short,5.0,4.0,1.454343116647124,1.8133281420587346,0.966725474861803,0.6539394533162698,1.0,4.0,0.9182958340544896,0.6105825992132226,0.6666666666666666,0.04883636614084189,0.686510472828071,3.0,2.0,False,False,False,False,False,dense_l1,False,False
55712,2023-08-06 23:30:00+00:00,short,6.0,3.0,0.8468766960066114,1.1603933944878018,0.9783862654925859,0.7961123276902012,0.0,11.0,0.41381685030363385,0.7386801206954168,1.0,0.05516824209158347,0.8115065451233763,3.0,3.0,False,True,True,True,True,dense_l1,True,False
55938,2023-08-09 08:00:00+00:00,long,3.0,3.0,4.7411713434420255,4.996704082111921,1.017704667015129,0.279097263640912,-2.0,10.0,0.6500224216483541,1.8887050582735339,1.0,0.11322874270676908,0.5131830208877806,0.0,2.0,False,False,False,False,False,dense_l1,False,False
56164,2023-08-11 16:30:00+00:00,short,10.0,7.0,0.6357599727116742,1.1432157658393807,1.2150577030600496,1.0022537942747276,-3.0,10.0,0.6500224216483541,2.0168113233421705,1.0,0.046576604522188626,0.8227087128652215,3.0,6.0,False,False,False,False,False,dense_l1,False,False
57076,2023-08-21 04:30:00+00:00,short,1.0,1.0,2.4268427397133383,2.6509301083934917,0.8931515264260269,0.44580110014951346,0.0,0.0,0.0,-0.6804417712267155,0.5,0.03605550275911547,0.22916194399643022,0.0,0.0,False,False,False,False,False,dense_l1,False,False
57156,2023-08-22 00:30:00+00:00,short,4.0,4.0,1.4755498455654248,1.754261254464435,0.8771382921371649,0.2693553798407599,-3.0,9.0,0.8112781244591328,0.42562914696980775,1.0,0.031069313802866122,0.6579993139253842,0.0,3.0,False,False,False,False,False,dense_l1,False,False
57505,2023-08-25 15:45:00+00:00,short,12.0,6.0,0.522152317501905,1.2403570560118258,1.279139607444306,0.34887398758160626,-1.0,12.0,0.0,0.8098348521299202,1.0,0.022450155255775633,0.8494523827465462,4.0,5.0,False,True,True,False,False,dense_l1,True,False
57575,2023-08-26 09:15:00+00:00,short,7.0,4.0,1.0244099028965545,1.263352601271699,1.1487266206091589,0.40384980386526276,-1.0,8.0,0.9182958340544896,1.837302532194563,0.8333333333333334,0.05353128106749742,0.7754080614444275,3.0,4.0,False,True,True,False,False,dense_l1,True,False
58372,2023-09-03 16:30:00+00:00,short,8.0,5.0,0.3939739167071381,0.5149103588049183,1.1477825059863682,0.2811684393563561,1.0,12.0,0.0,1.752923932335341,1.0,0.03666207499876379,0.8776314436404014,3.0,2.0,False,True,True,True,True,dense_l1,True,False
58445,2023-09-04 10:45:00+00:00,short,3.0,2.0,1.2347150775199407,1.3751078528376606,1.0309109267568395,0.6023285718120955,0.0,0.0,0.0,0.22893266232924908,0.8333333333333334,0.032053684813554216,0.5310270263025646,0.0,0.0,False,False,False,False,False,dense_l1,False,False
59076,2023-09-11 00:30:00+00:00,short,3.0,3.0,1.8227946657488385,2.2785121988278085,1.0433061989831394,1.2847544598958163,-1.0,11.0,0.41381685030363385,2.1518563394967503,0.8333333333333334,0.03972056103412833,0.61558394429481,0.0,1.0,False,True,True,False,False,dense_l1,True,False
59107,2023-09-11 08:15:00+00:00,short,0.0,0.0,2.776734742857133,3.630816882533184,1.0161459516355527,0.45979394296547804,0.0,12.0,0.0,2.352727945629496,1.0,0.07456429247944553,0.40682956631413775,0.0,0.0,False,False,False,False,False,dense_l1,False,False
59251,2023-09-12 20:15:00+00:00,long,1.0,1.0,3.2220741514456037,3.357381934842689,0.8830624154688294,0.209561077212484,0.0,12.0,0.0,0.2971867018782432,0.8333333333333334,0.025931829731469184,0.3798895948671559,0.0,0.0,False,True,False,False,False,dense_l1,False,False
59544,2023-09-15 21:30:00+00:00,long,2.0,2.0,2.2533630407344383,2.602841627623075,1.2191361142100543,0.6954755705297432,-1.0,1.0,0.41381685030363374,0.294970708642741,0.8333333333333334,0.06734573156341507,0.46375589218123203,0.0,1.0,False,False,False,False,False,dense_l1,False,False
60198,2023-09-22 17:00:00+00:00,short,3.0,1.0,1.7998723374470575,1.9498325055218382,1.0146386721601404,1.0577858728907465,0.0,6.0,1.0,0.2827160043955588,1.0,0.05656985780221291,0.5814014325609639,0.0,0.0,False,True,True,False,False,dense_l1,True,False
60239,2023-09-23 03:15:00+00:00,short,5.0,4.0,1.2045577263206264,1.2794296760252617,0.9474213633560761,0.696887299321014,-2.0,6.0,1.0,0.37188658874189784,0.8333333333333334,0.03615949422324651,0.6786827473522101,1.0,3.0,False,False,False,False,False,dense_l1,False,False
60715,2023-09-28 02:15:00+00:00,long,6.0,6.0,1.9462904737522289,2.541014673893781,1.1490847912955129,0.4121159600775221,5.0,9.0,0.8112781244591328,0.7555008311729622,0.8333333333333334,0.06259114110763712,0.8053541405560162,5.0,0.0,False,True,True,True,True,dense_l1,True,False
60829,2023-09-29 06:45:00+00:00,long,3.0,3.0,5.80145086228942,6.20401955901224,0.9848177562944135,0.2450277564025359,-2.0,11.0,0.41381685030363385,1.3976915791948428,1.0,0.10823387958521552,0.5184611077543354,0.0,2.0,False,False,False,False,False,dense_l1,False,False
60902,2023-09-30 01:00:00+00:00,long,1.0,1.0,3.143991296192246,3.2211658757003563,0.9240950397660112,0.11824659275528045,1.0,10.0,0.6500224216483541,0.32242885414053674,0.8333333333333334,0.05743158379079653,0.5150351338206717,1.0,0.0,False,True,False,False,False,dense_l1,False,False
61084,2023-10-01 22:30:00+00:00,long,6.0,5.0,1.290601172817561,1.7017304466111716,2.5721965103361253,3.2233283455698625,1.0,10.0,0.6500224216483541,4.236889764201792,1.0,0.11691209122765511,0.8485040933655691,3.0,2.0,False,True,True,True,True,dense_l1,True,False
61225,2023-10-03 09:45:00+00:00,short,4.0,3.0,8.684044987486228,8.921102768611052,0.9698358488361427,0.14367181553965272,-2.0,10.0,0.6500224216483541,1.6355638795795666,1.0,0.0997691194027216,0.568059217674015,0.0,2.0,False,False,False,False,False,dense_l1,False,False
61402,2023-10-05 06:00:00+00:00,short,2.0,2.0,1.3130972113303039,1.4153526437989767,0.9513385801239865,0.20296949865647676,0.0,6.0,1.0,1.1428731866907738,0.8333333333333334,0.05913450155823308,0.5931204742434579,1.0,1.0,False,True,True,False,False,dense_l1,True,False
61631,2023-10-07 15:15:00+00:00,long,5.0,4.0,1.1968748023373392,1.6714624614119122,1.0051478711144364,0.1693119825813274,-3.0,5.0,0.9798687566511528,0.3965216372675123,0.8333333333333334,0.023184507659212084,0.6384066636692212,0.0,3.0,False,False,False,False,False,dense_l1,False,False
61767,2023-10-09 01:15:00+00:00,short,6.0,5.0,1.2180581576903606,1.4471032793909047,0.9864227528845975,0.6524313857590446,4.0,9.0,0.8112781244591328,1.4199811769050894,0.8333333333333334,0.0740263421049999,0.8117663840981958,5.0,1.0,False,True,True,True,True,dense_l1,True,False
61787,2023-10-09 06:15:00+00:00,short,12.0,10.0,0.5032715825558512,0.5503063834323239,0.9639258935275041,0.6860722268309337,-7.0,5.0,0.9798687566511528,0.8172259926385507,0.8333333333333334,0.02646177039763151,0.7000914928463908,2.0,9.0,False,False,False,False,False,dense_l1,False,False
61908,2023-10-10 12:30:00+00:00,short,2.0,2.0,3.2375904425498088,4.0246341981542315,1.1037856163123756,1.0805460874592117,1.0,9.0,0.8112781244591328,0.9538658489941824,0.8333333333333334,0.08205306826206231,0.6047336008865679,1.0,0.0,False,True,False,False,False,dense_l1,False,False
61966,2023-10-11 03:00:00+00:00,short,6.0,4.0,2.740416248786785,3.4621522525199135,1.377083123542199,1.2514425647150405,0.0,12.0,0.0,1.5810526814964474,1.0,0.0832876074224355,0.7557787390898482,2.0,2.0,False,True,True,False,False,dense_l1,True,False
62020,2023-10-11 16:30:00+00:00,short,3.0,3.0,1.3387358218505436,1.6165584933520651,1.1449154509150972,1.3319659216479653,3.0,8.0,0.9182958340544896,1.6390529598468855,1.0,0.07327356306518946,0.7868513605889016,3.0,0.0,False,True,True,True,False,dense_l1,True,False
62053,2023-10-12 00:45:00+00:00,short,6.0,5.0,1.1226823270240505,1.704907449990664,0.9658569407365752,0.15134842913124288,-3.0,9.0,0.8112781244591328,0.6954409123401749,0.8333333333333334,0.024903544181509172,0.7046455499978632,1.0,4.0,False,False,False,False,False,dense_l1,False,False
62084,2023-10-12 08:30:00+00:00,short,3.0,3.0,1.2460774894780864,1.392174365686694,1.0086014278433522,0.2896966285653577,0.0,12.0,0.0,0.12551582470308145,0.8333333333333334,0.03781207147361598,0.7179300080124866,1.0,1.0,False,True,True,True,True,dense_l1,True,False
62209,2023-10-13 15:45:00+00:00,short,4.0,3.0,1.4712822866331312,1.602167028447809,1.0554826071529049,1.4002262066744695,0.0,3.0,0.8112781244591328,0.8427236450031819,1.0,0.057633342807625644,0.7027348537078367,1.0,1.0,False,False,False,False,False,dense_l1,False,False
62270,2023-10-14 07:00:00+00:00,short,2.0,2.0,2.265221287964424,2.4254798398000803,0.9330199414127804,0.6938361136599189,0.0,1.0,0.41381685030363374,0.7449779350821123,0.6666666666666666,0.0644134869123106,0.4090497980014979,0.0,0.0,False,False,False,False,False,dense_l1,False,False
62410,2023-10-15 18:00:00+00:00,long,8.0,6.0,0.4822670095951553,0.5841954481315936,0.9670765418886551,0.29101352048477014,-2.0,10.0,0.6500224216483541,0.8616125192629367,1.0,0.04371246123844499,0.7941176431777666,2.0,4.0,False,False,False,False,False,dense_l1,False,False
62440,2023-10-16 01:30:00+00:00,long,1.0,1.0,1.0570012811358278,1.349613430432263,0.9996584400394375,0.11440751456639285,0.0,12.0,0.0,1.20947868378278,0.8333333333333334,0.030972702159314722,0.5365753233680779,0.0,0.0,False,True,False,False,False,dense_l1,False,False
62510,2023-10-16 19:00:00+00:00,long,4.0,3.0,2.0033576035662124,2.122220767832264,1.011939683427256,0.5171395688721251,0.0,12.0,0.0,2.2483853032628596,1.0,0.06512720084478953,0.7611102258406139,1.0,1.0,False,True,True,True,False,dense_l1,True,False
62947,2023-10-21 08:15:00+00:00,long,2.0,2.0,2.631161701738725,2.940326158783451,1.0080245992348378,0.23630572342509618,0.0,8.0,0.9182958340544896,1.6983164837023357,1.0,0.09960772974313155,0.5761444016945636,1.0,1.0,False,True,True,False,False,dense_l1,True,False
63404,2023-10-26 02:30:00+00:00,long,12.0,6.0,0.5031260890619219,0.5847126065984073,0.9338187457357914,0.1347818208692089,-1.0,10.0,0.6500224216483541,0.5426056735975215,1.0,0.02035611129184528,0.7849244632503458,3.0,4.0,False,True,True,False,False,dense_l1,True,False
63649,2023-10-28 15:45:00+00:00,long,3.0,3.0,1.1943601068859795,1.3411116848478202,0.9079942639056582,0.6600094399769234,1.0,12.0,0.0,0.6180039156044477,1.0,0.03130787182113912,0.7742940169430972,1.0,0.0,False,True,True,True,True,dense_l1,True,False
63813,2023-10-30 08:45:00+00:00,long,6.0,5.0,1.4803931774179973,1.801470896362337,1.4613580984814762,1.9827065033249245,3.0,8.0,0.9182958340544896,3.4960733301926052,1.0,0.1116871523271379,0.8658087597447085,3.0,0.0,False,True,True,True,False,dense_l1,True,False
63921,2023-10-31 11:45:00+00:00,long,0.0,0.0,1.0746119541729728,1.3025046108848375,1.056331301141487,0.23850848970967173,0.0,3.0,0.8112781244591328,0.8308703050466388,1.0,0.049673560760685014,0.4101844941429747,0.0,0.0,False,False,False,False,False,dense_l1,False,False
64044,2023-11-01 18:30:00+00:00,long,4.0,4.0,0.7963465770201058,0.8963551789449771,1.2617542164336952,1.766495808645663,-2.0,3.0,0.8112781244591328,1.0503972937154016,1.0,0.05031170326479397,0.7004231534767396,0.0,2.0,False,False,False,False,False,dense_l1,False,False
64424,2023-11-05 17:30:00+00:00,long,1.0,1.0,3.3422741254948645,3.6246036701326743,1.2459197046529185,0.7213591379853043,0.0,11.0,0.41381685030363385,2.493127999270864,1.0,0.08837083468079655,0.4609229721654021,0.0,0.0,False,True,False,False,False,dense_l1,False,False
64452,2023-11-06 00:30:00+00:00,long,4.0,3.0,1.929800088448067,3.01105789530453,0.9576523829423473,0.8422888848219282,-1.0,11.0,0.41381685030363385,0.5931058207322131,0.8333333333333334,0.030832758524416023,0.6941244867178309,1.0,2.0,False,True,True,False,False,dense_l1,True,False
64491,2023-11-06 10:15:00+00:00,long,4.0,3.0,1.4141716641496724,1.5961902514854,0.975200100300971,0.37066717557266754,0.0,5.0,0.9798687566511528,1.5430013272172476,0.8333333333333334,0.05799493493029287,0.7044027876607719,1.0,1.0,False,False,False,False,False,dense_l1,False,False
64545,2023-11-06 23:45:00+00:00,long,5.0,3.0,1.089349623873251,1.2523483846235064,1.0019855820121197,0.3350623358381369,-2.0,10.0,0.6500224216483541,0.6792601872762825,0.8333333333333334,0.02626657292252024,0.7298925037738907,1.0,3.0,False,False,False,False,False,dense_l1,False,False
65112,2023-11-12 21:30:00+00:00,long,8.0,6.0,0.6752696626282085,0.8215816868160215,1.0455332818455183,0.3432377627007559,0.0,2.0,0.6500224216483541,2.2056637227454385,0.8333333333333334,0.059560970512342264,0.7313024946109798,3.0,3.0,False,False,False,False,False,dense_l1,False,False
65129,2023-11-13 01:45:00+00:00,long,14.0,8.0,0.35530607259150937,0.6014227138981202,1.0608748108357837,0.89489609016385,3.0,10.0,0.6500224216483541,0.7112481296678502,0.8333333333333334,0.058993484380447124,0.8510990643169782,8.0,5.0,False,True,True,True,True,dense_l1,True,False
65458,2023-11-16 12:00:00+00:00,long,4.0,3.0,3.5979399101684795,4.252961386130699,1.423022087861596,1.0441871036748471,-1.0,11.0,0.41381685030363385,0.5220761807179217,1.0,0.0662947394880991,0.660312967794532,1.0,2.0,False,False,False,False,False,dense_l1,False,False
65548,2023-11-17 10:30:00+00:00,short,0.0,0.0,5.053030259127193,5.443733360241996,1.1163375342383115,0.34355759467265096,0.0,10.0,0.6500224216483541,1.8162741419073256,0.8333333333333334,0.09420469938699527,0.3270556768416082,0.0,0.0,False,False,False,False,False,dense_l1,False,False
65622,2023-11-18 05:00:00+00:00,short,1.0,1.0,2.7723037080532578,2.974372885648374,0.98429950762557,0.7660383159562811,1.0,10.0,0.6500224216483541,2.002006215159358,1.0,0.09664573008049436,0.5825980642801424,1.0,0.0,False,True,False,False,False,dense_l1,False,False
66117,2023-11-23 08:45:00+00:00,long,5.0,3.0,5.649442489734644,5.94238567555063,1.1347739501736338,0.32110447149314464,-1.0,11.0,0.41381685030363385,2.419330203346496,1.0,0.12741940795962067,0.6460584297146303,1.0,2.0,False,False,False,False,False,dense_l1,False,False
66305,2023-11-25 07:45:00+00:00,long,5.0,5.0,1.2419984391648233,1.588333973596832,0.9298787693324618,0.11466943732954234,-1.0,5.0,0.9798687566511528,0.24539234576225474,0.8333333333333334,0.02228882599582134,0.6649325048411173,1.0,2.0,False,False,False,False,False,dense_l1,False,False
66586,2023-11-28 06:00:00+00:00,short,2.0,2.0,2.5670691761160813,2.916951922973984,1.10392358547493,1.6539849949076675,1.0,10.0,0.6500224216483541,1.9065869419865724,1.0,0.13870306123053405,0.6787129033898694,1.0,0.0,False,True,True,False,False,dense_l1,True,False
66790,2023-11-30 09:00:00+00:00,short,2.0,2.0,2.017854342784234,2.2794530585564416,1.0723771084672113,0.3019276450255293,-1.0,11.0,0.41381685030363385,0.9638934847007528,1.0,0.06850629268908466,0.5738427930379983,0.0,1.0,False,True,True,False,False,dense_l1,True,False
66938,2023-12-01 22:00:00+00:00,long,2.0,2.0,2.648509916215684,2.867970795994552,0.9023392003868899,0.16736563688576692,1.0,11.0,0.41381685030363385,0.07282018087405473,0.6666666666666666,0.012278069294965716,0.5768824236063248,1.0,0.0,False,True,True,False,False,dense_l1,True,False
66952,2023-12-02 01:30:00+00:00,long,7.0,4.0,2.207873802317953,2.324710383097521,0.8975128391239418,0.18125379084433546,0.0,12.0,0.0,1.1182747212496325,0.8333333333333334,0.05757050590676218,0.7153091679933035,2.0,2.0,False,True,True,True,False,dense_l1,True,False
67121,2023-12-03 19:45:00+00:00,long,3.0,2.0,2.444005198273238,2.581514704490926,0.9508520349290182,0.15153040154746678,1.0,11.0,0.41381685030363385,1.3202931748060094,1.0,0.08467686725528606,0.7258266809334687,1.0,0.0,False,True,True,True,False,dense_l1,True,False
67299,2023-12-05 16:15:00+00:00,long,0.0,0.0,2.2824599060588615,2.878853538271328,1.0954633813179713,0.4986825015404288,0.0,1.0,0.41381685030363374,0.40530593443569835,0.6666666666666666,0.04972125098728954,0.29917152440264344,0.0,0.0,False,False,False,False,False,dense_l1,False,False
67447,2023-12-07 05:15:00+00:00,long,0.0,0.0,3.6199901239091594,4.123292873051565,1.0056324301396216,0.41354386299118534,0.0,0.0,0.0,0.6409876298983624,0.8333333333333334,0.08621738011026159,0.22434988036724024,0.0,0.0,False,False,False,False,False,dense_l1,False,False
67608,2023-12-08 21:30:00+00:00,long,8.0,6.0,2.180861829464036,2.4021497483555945,1.1303356217690435,0.2196099019792619,0.0,7.0,0.9798687566511528,0.934556819245457,0.8333333333333334,0.05347720866083717,0.6987343319729341,3.0,3.0,False,True,True,False,False,dense_l1,True,False
67636,2023-12-09 04:30:00+00:00,long,8.0,6.0,2.026653802784314,2.128959102570255,0.962393296334722,0.1290972764602775,-2.0,8.0,0.9182958340544896,0.44285773823845764,0.8333333333333334,0.03145967181692678,0.6579537180971933,2.0,4.0,False,False,False,False,False,dense_l1,False,False
67815,2023-12-11 01:15:00+00:00,short,2.0,2.0,1.539703352847294,1.838211735194603,1.0692163253105953,0.9957645547385888,-1.0,4.0,0.9182958340544896,2.5415792706843665,0.8333333333333334,0.08311560082459511,0.5290308417921966,0.0,1.0,False,False,False,False,False,dense_l1,False,False
67952,2023-12-12 11:30:00+00:00,short,7.0,7.0,2.7867747196042916,3.3689140568541,0.985312407642955,0.41133931947702745,-4.0,7.0,0.9798687566511528,1.7666627344139425,0.6666666666666666,0.025398041974717067,0.5685720866198083,1.0,5.0,False,False,False,False,False,dense_l1,False,False
68009,2023-12-13 01:45:00+00:00,short,1.0,1.0,2.695969556890829,3.006080335180652,1.0802128760633647,0.10298981189572966,0.0,12.0,0.0,1.787489609800015,1.0,0.05829420670191792,0.4742190437679227,0.0,0.0,False,True,False,False,False,dense_l1,False,False
68481,2023-12-17 23:45:00+00:00,short,5.0,4.0,1.6354989995991038,2.0407314181975447,1.1426317018683578,2.1568424187178774,1.0,7.0,0.9798687566511528,2.8479333793240524,1.0,0.11105180708754105,0.7950675159419869,2.0,1.0,False,True,True,False,False,dense_l1,True,False
68857,2023-12-21 21:45:00+00:00,long,6.0,4.0,1.1705616638566354,1.4390379070764718,1.0648646271550015,0.341890744960274,-1.0,11.0,0.41381685030363385,1.1979989769176915,1.0,0.06321365420069594,0.7889835278773643,1.0,2.0,False,True,True,False,False,dense_l1,True,False
68962,2023-12-23 00:00:00+00:00,long,2.0,2.0,4.594973299262086,5.134613400754894,0.9505941193489509,0.17431461437871051,-1.0,11.0,0.41381685030363385,1.3759803180495664,1.0,0.06814859859380436,0.4307065386027346,0.0,1.0,False,False,False,False,False,dense_l1,False,False
69357,2023-12-27 02:45:00+00:00,short,2.0,2.0,3.436972018636802,4.1053146292807385,1.095009421434848,0.36598228986371234,-1.0,11.0,0.41381685030363385,0.5034125892437565,1.0,0.05487501041769504,0.4801646857787876,0.0,1.0,False,True,False,False,False,dense_l1,False,False
69485,2023-12-28 10:45:00+00:00,long,2.0,2.0,5.098575282822089,5.868485858849933,0.9805045604150973,0.24126048455388896,-1.0,11.0,0.41381685030363385,0.7587091804522488,1.0,0.07383096214375397,0.4389315222380385,0.0,1.0,False,False,False,False,False,dense_l1,False,False
69579,2023-12-29 10:15:00+00:00,long,5.0,4.0,1.9087229193718798,2.2612390068615023,0.9618617342605328,0.2245850696281034,1.0,2.0,0.6500224216483541,0.05616394983998708,0.6666666666666666,0.04183720174032813,0.6404772979385042,2.0,1.0,False,False,False,False,False,dense_l1,False,False
69667,2023-12-30 08:15:00+00:00,short,5.0,3.0,4.343936025078549,4.562970077633424,1.1284098863823868,0.5509925920245938,-1.0,11.0,0.41381685030363385,2.298514922671846,1.0,0.06187969984009769,0.621238857147309,1.0,2.0,False,False,False,False,False,dense_l1,False,False
