epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,476.562,1.41967,0.98312,1.35992,0.2866,0.28981,0.17632,0.05471,2.60841,2.8407,2.63411,0.0014654,0.0014654,0.0014654
29,491.831,1.43942,0.95171,1.36792,0.29924,0.30416,0.19064,0.05702,2.68196,2.85054,2.82699,0.0014456,0.0014456,0.0014456
30,506.719,1.37253,0.9464,1.33177,0.30141,0.21234,0.14657,0.04415,2.70189,3.7852,2.77926,0.0014258,0.0014258,0.0014258
31,521.926,1.31111,0.89199,1.29717,0.29377,0.28264,0.17654,0.05265,2.72651,3.17431,2.91519,0.001406,0.001406,0.001406
32,536.698,1.20785,0.8348,1.23921,0.30505,0.27547,0.18272,0.05728,2.61303,3.44675,2.72181,0.0013862,0.0013862,0.0013862
33,551.995,1.2744,0.81685,1.24674,0.26356,0.22238,0.13518,0.03573,2.99508,3.20044,3.38531,0.0013664,0.0013664,0.0013664
34,567.358,1.18523,0.7786,1.2098,0.32231,0.27834,0.18901,0.05488,2.68482,3.08964,2.84098,0.0013466,0.0013466,0.0013466
35,582.535,1.20475,0.75498,1.24134,0.29178,0.27547,0.1711,0.05036,2.70577,3.1413,2.87761,0.0013268,0.0013268,0.0013268
36,597.859,1.16781,0.73535,1.19684,0.30756,0.33286,0.21397,0.06167,2.65915,2.759,2.74976,0.001307,0.001307,0.001307
37,613.183,1.14785,0.73022,1.18394,0.31456,0.35438,0.21128,0.06162,2.67287,2.85391,2.7314,0.0012872,0.0012872,0.0012872
38,628.51,1.19163,0.73701,1.25362,0.30299,0.29842,0.1861,0.05584,2.69182,2.79019,2.73399,0.0012674,0.0012674,0.0012674
39,643.682,1.13886,0.73374,1.18954,0.31206,0.27547,0.18452,0.05222,2.62359,3.13984,2.66552,0.0012476,0.0012476,0.0012476
40,658.809,1.1081,0.72277,1.17306,0.31495,0.27977,0.18769,0.05702,2.58428,3.07502,2.61104,0.0012278,0.0012278,0.0012278
41,674.133,1.04826,0.69207,1.14535,0.26131,0.32281,0.19891,0.06068,2.61726,2.73247,2.80428,0.001208,0.001208,0.001208
42,689.415,0.99524,0.65293,1.10919,0.27254,0.28981,0.17969,0.05465,2.73214,2.83776,2.93602,0.0011882,0.0011882,0.0011882
