scope,timeframe,symbol,length,period,direction,entries,closed,censored,win_rate,net_r,gross_r,mean_net_r,net_bp,mean_net_bp,pf,pf_nominal,event_drawdown_r,realized_10r
actual,15m,BTCUSDT,20,later,short,26,26,0,0.2692307692307692,-1.919474034566027,5.782769711367653,-0.07382592440638566,459.36935384198796,17.66805207084569,0.9233439474161519,1.217617840372979,15.180664699949697,0
actual,15m,BTCUSDT,20,full,both,88,88,0,0.3068181818181818,-1.1351980778423583,25.943736660002223,-0.012899978157299525,855.9186876595054,9.72634872340347,0.9846861433405381,1.144081675911355,19.960737539964743,0
actual,15m,BTCUSDT,20,full,long,35,35,0,0.2857142857142857,1.829716111154816,13.497022227762333,0.05227760317585188,214.77482765808602,6.136423647373887,1.0618438738744118,1.0957790449665255,13.333449953440661,0
actual,15m,BTCUSDT,20,full,short,53,53,0,0.32075471698113206,-2.9649141889971737,12.446714432239894,-0.05594177715089007,641.1438600014202,12.097053962290948,0.9334366819117418,1.1733706170152933,15.180664699949697,0
actual,15m,BTCUSDT,30,earlier,both,47,47,0,0.3191489361702128,-6.792440292551344,7.00406856601299,-0.14452000622449668,-268.4951806504844,-5.712663418095412,0.809497567670206,0.9037204990159434,19.374003626631055,0
actual,15m,BTCUSDT,30,earlier,long,20,20,0,0.25,-5.747000138120198,0.34012384514074906,-0.28735000690600987,-450.2696868099161,-22.513484340495804,0.6442085100477533,0.6252416708410578,11.040960277924443,0
actual,15m,BTCUSDT,30,earlier,short,27,27,0,0.37037037037037035,-1.0454401544311471,6.663944720872243,-0.038720005719672115,181.77450615943212,6.732389117016004,0.9463950510823057,1.114524395725993,13.669788309881026,0
actual,15m,BTCUSDT,30,later,both,40,40,0,0.3,6.827534817660099,19.93966809398924,0.17068837044150248,1261.858781673272,31.5464695418318,1.1830284942742026,1.4186158373539401,11.998342176979737,0
actual,15m,BTCUSDT,30,later,long,15,15,0,0.3333333333333333,7.576716249275009,13.156898382621588,0.5051144166183339,665.0445144680018,44.33630096453345,1.5640235480953444,1.6389096267817922,4.909508035327184,0
actual,15m,BTCUSDT,30,later,short,25,25,0,0.28,-0.7491814316149152,6.782769711367658,-0.02996725726459661,596.81426720527,23.872570688210796,0.9686138264350991,1.3024211056584127,14.010372096998585,0
actual,15m,BTCUSDT,30,full,both,87,87,0,0.3103448275862069,0.035094525108755326,26.943736660002234,0.0004033853460776474,993.3636010227876,11.417972425549284,1.000481020215249,1.1711791140530565,19.960737539964743,0
actual,15m,BTCUSDT,30,full,long,35,35,0,0.2857142857142857,1.829716111154816,13.497022227762333,0.05227760317585188,214.77482765808602,6.136423647373887,1.0618438738744118,1.0957790449665255,13.333449953440661,0
actual,15m,BTCUSDT,30,full,short,52,52,0,0.3269230769230769,-1.7946215860460646,13.446714432239903,-0.03451195357780894,778.5887733647021,14.97286102624427,0.9586230271045244,1.2186637727073548,14.010372096998585,0
actual,15m,BTCUSDT,50,earlier,both,47,47,0,0.3191489361702128,-7.433457554533856,7.011747147758938,-0.15815867137306078,-262.32452857641135,-5.581372948434284,0.7952013378066467,0.9057246229304854,20.015020888613567,0
actual,15m,BTCUSDT,50,earlier,long,20,20,0,0.25,-6.388017400102711,0.34780242688669544,-0.3194008700051355,-444.09903473584313,-22.204951736792154,0.6196190585707333,0.6284693753090195,11.681977539906955,0
actual,15m,BTCUSDT,50,earlier,short,27,27,0,0.37037037037037035,-1.0454401544311471,6.663944720872243,-0.038720005719672115,181.77450615943212,6.732389117016004,0.9463950510823057,1.114524395725993,13.669788309881026,0
actual,15m,BTCUSDT,50,later,both,39,39,0,0.3076923076923077,9.357993987690849,21.662727836160524,0.23994856378694485,1266.1790376308388,32.46612917002151,1.2648914680951227,1.4257699852012422,10.022870536713945,0
actual,15m,BTCUSDT,50,later,long,14,14,0,0.35714285714285715,9.5521878895408,14.156898382621575,0.6822991349672,705.5474170378288,50.39624407413063,1.8336798142513269,1.7052635129330989,3.8605520188444444,0
actual,15m,BTCUSDT,50,later,short,25,25,0,0.28,-0.19419390184995566,7.505829453538949,-0.007767756073998227,560.6316205930099,22.425264823720394,0.9918644493156086,1.2840864300391992,14.010372096998585,0
actual,15m,BTCUSDT,50,full,both,86,86,0,0.313953488372093,1.9245364331569863,28.674474983919463,0.022378330618104493,1003.8545090544275,11.672726849470086,1.0268699674942705,1.174389535811925,20.601754801947255,0
actual,15m,BTCUSDT,50,full,long,34,34,0,0.29411764705882354,3.164170489438091,14.50470080950827,0.09306383792464973,261.4483823019858,7.6896583029995815,1.11199969836217,1.1190715312572692,13.974467215423173,0
actual,15m,BTCUSDT,50,full,short,52,52,0,0.3269230769230769,-1.2396340562811055,14.169774174411193,-0.023839116466944334,742.4061267524421,14.277040899085423,0.9714188745160144,1.2085020104453812,14.010372096998585,0
actual,15m,BTCUSDT,60,earlier,both,46,46,0,0.32608695652173914,-5.350703282391681,8.004068566013002,-0.11631963657373219,-203.21937278287635,-4.41781245180166,0.843609163003661,0.9253810854149933,19.374003626631055,0
actual,15m,BTCUSDT,60,earlier,long,20,20,0,0.25,-5.747000138120198,0.34012384514074906,-0.28735000690600987,-450.2696868099161,-22.513484340495804,0.6442085100477533,0.6252416708410578,11.040960277924443,0
actual,15m,BTCUSDT,60,earlier,short,26,26,0,0.38461538461538464,0.3962968557285169,7.663944720872252,0.015242186758789113,247.05031402703997,9.501935154886153,1.0219422020401887,1.1623263181168744,13.669788309881026,0
actual,15m,BTCUSDT,60,later,both,36,36,0,0.3333333333333333,14.394996850273921,24.662727836160528,0.39986102361872006,1452.3635778411249,40.34343271780902,1.4752290416146814,1.5209950648806916,10.022870536713949,0
actual,15m,BTCUSDT,60,later,long,13,13,0,0.38461538461538464,11.844677565057019,15.15689838262157,0.9111290434659245,741.0214284584698,57.00164834295922,2.292329184892346,1.7679547225820298,3.8605520188444444,0
actual,15m,BTCUSDT,60,later,short,23,23,0,0.30434782608695654,2.5503192852169008,9.505829453538963,0.11088344718334352,711.3421493826551,30.927919538376308,1.1207235804815487,1.3902589680335335,14.010372096998584,0
actual,15m,BTCUSDT,60,full,both,82,82,0,0.32926829268292684,9.04429356788224,32.66679640217353,0.11029626302295416,1249.1442050582486,15.233465915344496,1.1402122302182514,1.2266595976375427,19.374003626631055,0
actual,15m,BTCUSDT,60,full,long,33,33,0,0.30303030303030304,6.097677426936825,15.497022227762322,0.18477810384657045,290.75174164855395,8.810658837834968,1.2408426976668305,1.134208265937145,11.040960277924443,0
actual,15m,BTCUSDT,60,full,short,49,49,0,0.3469387755102041,2.9466161409454186,17.169774174411216,0.06013502328460038,958.3924634096948,19.559029865503977,1.0751952096362585,1.286542333650432,14.010372096998584,0
actual,15m,BTCUSDT,90,earlier,both,39,39,0,0.3076923076923077,-3.7674251862738117,7.559246118871418,-0.0966006458018926,-235.34248061620912,-6.034422579902798,0.8707494347458192,0.9023628190022598,15.142505445498292,0
actual,15m,BTCUSDT,90,earlier,long,19,19,0,0.2631578947368421,-4.520384338776554,1.3401238451407456,-0.237914965198766,-342.0145869540091,-18.00076773442153,0.6971490732569454,0.6871546086888944,9.8143444785808,0
actual,15m,BTCUSDT,90,earlier,short,20,20,0,0.35,0.7529591525027426,6.219122273730675,0.03764795762513713,106.67210633779993,5.333605316889996,1.0529427979924,1.0809877185029753,10.664905928091912,0
actual,15m,BTCUSDT,90,later,both,26,26,0,0.4230769230769231,19.10868000528835,27.326135631868578,0.7349492309726288,2281.2148180409317,87.73903146311275,1.9400863940544408,2.4678148628965837,8.110687671545893,0
actual,15m,BTCUSDT,90,later,long,11,11,0,0.45454545454545453,13.727480092537334,16.631019443421895,1.2479527356852123,969.3869518612089,88.12608653283716,2.884977600156059,2.3160950677257834,3.734568594775837,0
actual,15m,BTCUSDT,90,later,short,15,15,0,0.4,5.381199912751019,10.695116188446681,0.35874666085006796,1311.8278661797228,87.45519107864818,1.4125438833760802,2.604497843782612,8.051823196000134,0
actual,15m,BTCUSDT,90,full,both,65,65,0,0.35384615384615387,15.341254819014539,34.88538175074,0.23601930490791598,2045.8723374247227,31.474959037303424,1.3100825465934833,1.5160434913098826,15.142505445498292,0
actual,15m,BTCUSDT,90,full,long,30,30,0,0.3333333333333333,9.207095753760777,17.97114328856264,0.3069031917920259,627.3723649072,20.912412163573332,1.4145720788040155,1.3428636399749923,9.8143444785808,0
actual,15m,BTCUSDT,90,full,short,35,35,0,0.37142857142857144,6.134159065253763,16.91423846217736,0.17526168757867894,1418.499972517523,40.528570643357796,1.2249740685400696,1.6644857948078493,10.664905928091912,0
actual,15m,BTCUSDT,120,earlier,both,34,34,0,0.3235294117647059,-1.7064849666844837,8.16298339105574,-0.05019073431424952,-121.61681611838601,-3.5769651799525297,0.9317935960654423,0.9419659506530872,12.984181219172697,0
actual,15m,BTCUSDT,120,earlier,long,18,18,0,0.2777777777777778,-3.0147386610817684,2.3401238451407442,-0.16748548117120934,-282.461198321916,-15.692288795662,0.7753624611284196,0.7267434447804754,8.308698800886013,0
actual,15m,BTCUSDT,120,earlier,short,16,16,0,0.375,1.3082536943972851,5.822859545914996,0.08176585589983032,160.84438220352993,10.05277388772062,1.1127905411792811,1.1514647136866742,8.705755372725768,0
actual,15m,BTCUSDT,120,later,both,24,24,0,0.4583333333333333,22.078920423902158,29.32613563186856,0.9199550176625899,2399.148385230914,99.96451605128806,2.2721002177268272,2.6704561741703507,9.120378701552873,0
actual,15m,BTCUSDT,120,later,long,11,11,0,0.45454545454545453,12.937153725767658,16.63101944342191,1.1761048841606963,1056.907330806152,96.08248461874108,2.6025419109676546,2.6284097086465184,4.312302016027628,0
actual,15m,BTCUSDT,120,later,short,13,13,0,0.46153846153846156,9.141766698134498,12.695116188446654,0.7032128229334229,1342.241054424762,103.24931187882785,1.9847456430467678,2.705124127485417,5.843659123933321,0
actual,15m,BTCUSDT,120,full,both,58,58,0,0.3793103448275862,20.372435457217673,37.48911902292431,0.35124888719340813,2277.531569112528,39.267785674353924,1.4807575106128947,1.6448578816267676,12.984181219172697,0
actual,15m,BTCUSDT,120,full,long,29,29,0,0.3448275862068966,9.922415064685886,18.971143288562654,0.34215224360985813,774.4461324842359,26.70503905118055,1.461650386682549,1.4602326141783248,8.308698800886013,0
actual,15m,BTCUSDT,120,full,short,29,29,0,0.41379310344827586,10.450020392531782,18.517975734361645,0.36034553077695797,1503.085436628292,51.830532297527306,1.5004237010100687,1.8128708691456847,8.705755372725768,0
actual,15m,BTCUSDT,150,earlier,both,28,28,0,0.35714285714285715,2.610892843251345,10.353919453045064,0.09324617297326232,264.73065338576686,9.454666192348817,1.141880046480505,1.1654515263145888,12.315554316668576,0
actual,15m,BTCUSDT,150,earlier,long,14,14,0,0.2857142857142857,-2.043579497143219,2.1925983686684942,-0.1459699640816585,-112.98637906789709,-8.070455647706936,0.7986495544413109,0.8503483447850997,7.337539636947464,0
actual,15m,BTCUSDT,150,earlier,short,14,14,0,0.42857142857142855,4.654472340394563,8.16132108437657,0.3324623100281831,377.71703245366393,26.979788032404564,1.563990623975284,1.446973959409429,6.518856350860318,0
actual,15m,BTCUSDT,150,later,both,25,25,0,0.44,20.781309150936508,28.326135631868556,0.8312523660374603,2340.170344794255,93.6068137917702,2.1140472034695135,2.565120358415625,7.989668199608078,0
actual,15m,BTCUSDT,150,later,long,9,9,0,0.5555555555555556,15.279034605161101,18.631019443421906,1.6976705116845667,1344.627478039992,149.40305311555466,3.666026008322928,4.721405441174349,3.181591514082827,0
actual,15m,BTCUSDT,150,later,short,16,16,0,0.375,5.502274545775407,9.695116188446649,0.34389215911096294,995.5428667542627,62.22142917214142,1.4257780350332623,1.8779974199765817,9.48315127629241,0
actual,15m,BTCUSDT,150,full,both,53,53,0,0.39622641509433965,23.392201994187854,38.680055084913626,0.4413623017771293,2604.9009981800214,49.149075437358896,1.6312662449197883,1.8415798489870117,12.315554316668576,0
actual,15m,BTCUSDT,150,full,long,23,23,0,0.391304347826087,13.23545510801788,20.8236178120904,0.5754545699138209,1231.641098972095,53.54961299878674,1.8334469244397407,2.1033063350337473,7.337539636947464,0
actual,15m,BTCUSDT,150,full,short,30,30,0,0.4,10.156746886169971,17.856437272823214,0.33855822953899906,1373.259899207927,45.77532997359757,1.479643457033557,1.693939628251171,9.48315127629241,0
actual,15m,BTCUSDT,200,earlier,both,27,27,0,0.3333333333333333,-0.011290783714693414,7.6343062701406055,-0.0004181771746182746,-273.5420712940759,-10.131187825706517,0.9993864409554827,0.8290415083103019,12.315554316668578,0
actual,15m,BTCUSDT,200,earlier,long,14,14,0,0.2857142857142857,-2.043579497143219,2.1925983686684942,-0.1459699640816585,-112.98637906789709,-8.070455647706936,0.7986495544413109,0.8503483447850997,7.337539636947464,0
actual,15m,BTCUSDT,200,earlier,short,13,13,0,0.38461538461538464,2.0322887134285255,5.441707901472112,0.1563299010329635,-160.5556922261789,-12.350437863552223,1.2462560083636285,0.8100053550832117,6.518856350860318,0
actual,15m,BTCUSDT,200,later,both,24,24,0,0.375,14.159990772835366,21.37150051434574,0.589999615534807,1803.0645264321681,75.12768860134034,1.7270949523160803,2.1470769651870443,13.359621439479573,0
actual,15m,BTCUSDT,200,later,long,7,7,0,0.42857142857142855,9.961508730681773,12.676384325899065,1.4230726758116818,918.1660856498348,131.16658366426213,2.898122812459917,3.8048102121967156,2.6754067453483277,0
actual,15m,BTCUSDT,200,later,short,17,17,0,0.35294117647058826,4.198482042153593,8.695116188446672,0.24696953189138782,884.898440782333,52.05284945778429,1.2951136149020055,1.7110339571498314,10.786943779914226,0
actual,15m,BTCUSDT,200,full,both,51,51,0,0.35294117647058826,14.14869998912067,29.005806784486346,0.27742548998275823,1529.522455138092,29.99063637525671,1.3735446708470356,1.4822060438145297,13.359621439479573,0
actual,15m,BTCUSDT,200,full,long,21,21,0,0.3333333333333333,7.917929233538555,14.868982694567558,0.3770442492161217,805.1797065819378,38.34189078961609,1.514236363228591,1.743918096214763,7.337539636947464,0
actual,15m,BTCUSDT,200,full,short,30,30,0,0.36666666666666664,6.230770755582119,14.136824089918784,0.20769235851940399,724.342748556154,24.144758285205135,1.2771767792628326,1.3466455968871265,10.786943779914225,0
actual,15m,DASHUSDT,0,earlier,both,73,73,0,0.3835616438356164,15.36537659024598,25.282489495594003,0.21048461082528738,2469.162249719619,33.824140407118065,1.3147186617456283,1.309038708310979,9.464155506587101,2
actual,15m,DASHUSDT,0,earlier,long,36,36,0,0.2777777777777778,-13.129964084447677,-8.454198657007003,-0.364721224567991,-1340.5361973931372,-37.237116594253806,0.530927388942858,0.7055187181981302,14.006996671969196,0
actual,15m,DASHUSDT,0,earlier,short,37,37,0,0.4864864864864865,28.495340674693647,33.736688152601005,0.7701443425592878,3809.698447112756,102.96482289493935,2.3679129344914442,2.1082370524748413,8.013189743052664,2
actual,15m,DASHUSDT,0,later,both,49,49,0,0.42857142857142855,29.41081554878442,33.33573631901468,0.6002207254853963,7911.326807475507,161.4556491321532,2.0629264272945806,1.8607359808487551,5.441228469987905,0
actual,15m,DASHUSDT,0,later,long,18,18,0,0.2777777777777778,4.154763583032574,5.492856394224678,0.23082019905736523,-1056.907751686891,-58.717097315938396,1.3202681777085974,0.7779666332284234,4.390387434215196,0
actual,15m,DASHUSDT,0,later,short,31,31,0,0.5161290322580645,25.256051965751848,27.84287992478999,0.8147113537339306,8968.234559162402,289.29788900523874,2.718461375770706,3.023874331696253,3.105367829686571,0
actual,15m,DASHUSDT,0,full,both,122,122,0,0.4016393442622951,44.7761921390304,58.61822581460868,0.36701796835270817,10380.489057195127,85.08597587864858,1.5853690712861797,1.6041783529521028,9.464155506587101,2
actual,15m,DASHUSDT,0,full,long,54,54,0,0.2777777777777778,-8.9752005014151,-2.961342262782324,-0.16620741669287223,-2397.4439490800282,-44.39711016814867,0.7809007701560319,0.7425515221706783,14.657555904470165,0
actual,15m,DASHUSDT,0,full,short,68,68,0,0.5,53.751392640445495,61.579568077390995,0.7904616564771396,12777.933006275154,187.9107795040464,2.5129239908650463,2.6238645621364083,8.013189743052664,2
actual,15m,DASHUSDT,20,earlier,both,73,73,0,0.3835616438356164,15.36537659024598,25.282489495594003,0.21048461082528738,2469.162249719619,33.824140407118065,1.3147186617456283,1.309038708310979,9.464155506587101,2
actual,15m,DASHUSDT,20,earlier,long,36,36,0,0.2777777777777778,-13.129964084447677,-8.454198657007003,-0.364721224567991,-1340.5361973931372,-37.237116594253806,0.530927388942858,0.7055187181981302,14.006996671969196,0
actual,15m,DASHUSDT,20,earlier,short,37,37,0,0.4864864864864865,28.495340674693647,33.736688152601005,0.7701443425592878,3809.698447112756,102.96482289493935,2.3679129344914442,2.1082370524748413,8.013189743052664,2
actual,15m,DASHUSDT,20,later,both,49,49,0,0.42857142857142855,29.41081554878442,33.33573631901468,0.6002207254853963,7911.326807475507,161.4556491321532,2.0629264272945806,1.8607359808487551,5.441228469987905,0
actual,15m,DASHUSDT,20,later,long,18,18,0,0.2777777777777778,4.154763583032574,5.492856394224678,0.23082019905736523,-1056.907751686891,-58.717097315938396,1.3202681777085974,0.7779666332284234,4.390387434215196,0
actual,15m,DASHUSDT,20,later,short,31,31,0,0.5161290322580645,25.256051965751848,27.84287992478999,0.8147113537339306,8968.234559162402,289.29788900523874,2.718461375770706,3.023874331696253,3.105367829686571,0
actual,15m,DASHUSDT,20,full,both,122,122,0,0.4016393442622951,44.7761921390304,58.61822581460868,0.36701796835270817,10380.489057195127,85.08597587864858,1.5853690712861797,1.6041783529521028,9.464155506587101,2
actual,15m,DASHUSDT,20,full,long,54,54,0,0.2777777777777778,-8.9752005014151,-2.961342262782324,-0.16620741669287223,-2397.4439490800282,-44.39711016814867,0.7809007701560319,0.7425515221706783,14.657555904470165,0
actual,15m,DASHUSDT,20,full,short,68,68,0,0.5,53.751392640445495,61.579568077390995,0.7904616564771396,12777.933006275154,187.9107795040464,2.5129239908650463,2.6238645621364083,8.013189743052664,2
actual,15m,DASHUSDT,30,earlier,both,73,73,0,0.3835616438356164,15.36537659024598,25.282489495594003,0.21048461082528738,2469.162249719619,33.824140407118065,1.3147186617456283,1.309038708310979,9.464155506587101,2
actual,15m,DASHUSDT,30,earlier,long,36,36,0,0.2777777777777778,-13.129964084447677,-8.454198657007003,-0.364721224567991,-1340.5361973931372,-37.237116594253806,0.530927388942858,0.7055187181981302,14.006996671969196,0
actual,15m,DASHUSDT,30,earlier,short,37,37,0,0.4864864864864865,28.495340674693647,33.736688152601005,0.7701443425592878,3809.698447112756,102.96482289493935,2.3679129344914442,2.1082370524748413,8.013189743052664,2
actual,15m,DASHUSDT,30,later,both,49,49,0,0.42857142857142855,29.41081554878442,33.33573631901468,0.6002207254853963,7911.326807475507,161.4556491321532,2.0629264272945806,1.8607359808487551,5.441228469987905,0
actual,15m,DASHUSDT,30,later,long,18,18,0,0.2777777777777778,4.154763583032574,5.492856394224678,0.23082019905736523,-1056.907751686891,-58.717097315938396,1.3202681777085974,0.7779666332284234,4.390387434215196,0
actual,15m,DASHUSDT,30,later,short,31,31,0,0.5161290322580645,25.256051965751848,27.84287992478999,0.8147113537339306,8968.234559162402,289.29788900523874,2.718461375770706,3.023874331696253,3.105367829686571,0
actual,15m,DASHUSDT,30,full,both,122,122,0,0.4016393442622951,44.7761921390304,58.61822581460868,0.36701796835270817,10380.489057195127,85.08597587864858,1.5853690712861797,1.6041783529521028,9.464155506587101,2
actual,15m,DASHUSDT,30,full,long,54,54,0,0.2777777777777778,-8.9752005014151,-2.961342262782324,-0.16620741669287223,-2397.4439490800282,-44.39711016814867,0.7809007701560319,0.7425515221706783,14.657555904470165,0
actual,15m,DASHUSDT,30,full,short,68,68,0,0.5,53.751392640445495,61.579568077390995,0.7904616564771396,12777.933006275154,187.9107795040464,2.5129239908650463,2.6238645621364083,8.013189743052664,2
actual,15m,DASHUSDT,50,earlier,both,70,70,0,0.38571428571428573,17.082072121929887,26.632583775920843,0.24402960174185553,2738.615008526256,39.123071550375094,1.364268628638187,1.3564432235989388,9.464155506587105,2
actual,15m,DASHUSDT,50,earlier,long,35,35,0,0.2857142857142857,-12.006736811720401,-7.454198657007003,-0.3430496231920115,-1158.234463715529,-33.09241324901512,0.553122935521797,0.7349513106555972,12.883769399241922,0
actual,15m,DASHUSDT,50,earlier,short,35,35,0,0.4857142857142857,29.088808933650288,34.086782432927855,0.8311088266757225,3896.849472241785,111.3385563497653,2.452547487034441,2.1761304546706675,8.01318974305266,2
actual,15m,DASHUSDT,50,later,both,45,45,0,0.4,24.79655173476825,28.49931929937663,0.55103448299485,4771.118457394728,106.02485460877172,1.9331869810349165,1.532088704896793,5.210816932048983,0
actual,15m,DASHUSDT,50,later,long,16,16,0,0.25,5.219168344937335,6.411223741163456,0.32619802155858346,-846.1485747993712,-52.8842859249607,1.4395088245113428,0.8134408673427671,4.390387434215196,0
actual,15m,DASHUSDT,50,later,short,29,29,0,0.4827586206896552,19.577383389830914,22.088095558213173,0.6750821858562384,5617.267032194099,193.69886317910687,2.332075862042909,2.2676566927128876,3.105367829686571,0
actual,15m,DASHUSDT,50,full,both,115,115,0,0.391304347826087,41.87862385669815,55.131903075297465,0.3641619465799839,7509.733465920984,65.30203013844334,1.570040400873811,1.4510365104158107,9.464155506587105,2
actual,15m,DASHUSDT,50,full,long,51,51,0,0.27450980392156865,-6.7875684667830685,-1.04297491584355,-0.13308957778006017,-2004.3830385149006,-39.30162820617453,0.8248057492112849,0.7749261174272105,13.56768577460003,0
actual,15m,DASHUSDT,50,full,short,64,64,0,0.484375,48.6661923234812,56.174877991141024,0.7604092550543937,9514.116504435884,148.6580703818107,2.4015564684369415,2.228499612112561,8.01318974305266,2
actual,15m,DASHUSDT,60,earlier,both,70,70,0,0.38571428571428573,17.082072121929887,26.632583775920843,0.24402960174185553,2738.615008526256,39.123071550375094,1.364268628638187,1.3564432235989388,9.464155506587105,2
actual,15m,DASHUSDT,60,earlier,long,35,35,0,0.2857142857142857,-12.006736811720401,-7.454198657007003,-0.3430496231920115,-1158.234463715529,-33.09241324901512,0.553122935521797,0.7349513106555972,12.883769399241922,0
actual,15m,DASHUSDT,60,earlier,short,35,35,0,0.4857142857142857,29.088808933650288,34.086782432927855,0.8311088266757225,3896.849472241785,111.3385563497653,2.452547487034441,2.1761304546706675,8.01318974305266,2
actual,15m,DASHUSDT,60,later,both,45,45,0,0.4222222222222222,29.224622096403476,32.855294142143926,0.6494360465867439,7363.652327563511,163.63671839030025,2.1473344621497104,1.8418427487447164,5.210816932048981,0
actual,15m,DASHUSDT,60,later,long,15,15,0,0.26666666666666666,6.319314178270669,7.411223741163457,0.42128761188471125,-626.4398167382103,-41.76265444921402,1.586487081331179,0.8548511060333903,4.190313558598727,0
actual,15m,DASHUSDT,60,later,short,30,30,0,0.5,22.9053079181328,25.444070400980465,0.76351026393776,7990.0921443017205,266.33640481005733,2.5585130649407253,2.8031355326471776,3.1053678296865748,0
actual,15m,DASHUSDT,60,full,both,115,115,0,0.4,46.30669421833336,59.48787791806476,0.4026669062463771,10102.267336089766,87.8458029225197,1.6398964622540801,1.6148582818165813,9.464155506587105,2
actual,15m,DASHUSDT,60,full,long,50,50,0,0.28,-5.687422633449734,-0.042974915843548955,-0.11374845266899468,-1784.67428045374,-35.6934856090748,0.8489113651529494,0.7945281469973232,13.56768577460003,0
actual,15m,DASHUSDT,60,full,short,65,65,0,0.49230769230769234,51.9941168517831,59.53085283390832,0.7999094900274323,11886.941616543503,182.87602486990005,2.4973986522286853,2.5348879907366877,8.01318974305266,2
actual,15m,DASHUSDT,90,earlier,both,62,62,0,0.3870967741935484,16.645843754505417,24.893587166154617,0.2684813508791196,2481.4228294938193,40.02294886280354,1.4056022997539617,1.3575883671798235,7.440122290597998,2
actual,15m,DASHUSDT,90,earlier,long,31,31,0,0.2903225806451613,-8.755458746183384,-4.812894309180924,-0.2824341531026898,-810.3971481184448,-26.141843487691766,0.6249279830644797,0.7952475661787191,11.719126654380268,0
actual,15m,DASHUSDT,90,earlier,short,31,31,0,0.4838709677419355,25.401302500688804,29.706481475335544,0.8193968548609292,3291.8199776122638,106.18774121329884,2.435393050118613,2.10412218544923,5.774582600195522,2
actual,15m,DASHUSDT,90,later,both,36,36,0,0.4722222222222222,24.61513720756169,27.42098760790719,0.6837538113211581,7757.2292777345865,215.47859104818295,2.353601043739424,2.2472537394345453,3.1577007709130545,0
actual,15m,DASHUSDT,90,later,long,9,9,0,0.2222222222222222,1.7681406056292381,2.4212059949344855,0.19646006729213758,-694.01255846152,-77.11250649572445,1.2691751120985362,0.7226546096614646,3.1233361149897054,0
actual,15m,DASHUSDT,90,later,short,27,27,0,0.5555555555555556,22.84699660193245,24.9997816129727,0.8461850593308314,8451.241836196106,313.0089568961521,2.9668235220565347,3.2736072013342614,2.164488440247476,0
actual,15m,DASHUSDT,90,full,both,98,98,0,0.41836734693877553,41.260980962067116,52.3145747740618,0.4210304179802767,10238.652107228403,104.4760419104939,1.6966848369588723,1.7780854937265151,7.440122290597998,2
actual,15m,DASHUSDT,90,full,long,40,40,0,0.275,-6.987318140554147,-2.3916883142464402,-0.17468295351385368,-1504.409706579965,-37.610242664499125,0.7664053080098182,0.767129223002883,11.719126654380268,0
actual,15m,DASHUSDT,90,full,short,58,58,0,0.5172413793103449,48.24829910262125,54.706263088308255,0.831867225907263,11743.061813808368,202.46658299669602,2.645991826255641,2.7530887233869974,5.774582600195522,2
actual,15m,DASHUSDT,120,earlier,both,52,52,0,0.38461538461538464,21.652675469903066,28.321718421872085,0.41639760519044355,4083.1135447680485,78.52141432246248,1.6268941578360545,1.7370888217233271,7.062246523906859,2
actual,15m,DASHUSDT,120,earlier,long,26,26,0,0.2692307692307692,-7.011831806188989,-3.8128943091809373,-0.2696858386995765,-454.5785575450689,-17.483790674810344,0.6477416960920208,0.8651825570006586,11.448745746131896,0
actual,15m,DASHUSDT,120,earlier,short,26,26,0,0.5,28.664507276092053,32.13461273105304,1.1024810490804635,4537.692102313118,174.52661931973532,2.9587296766238746,3.0933158577220543,3.894605385017355,2
actual,15m,DASHUSDT,120,later,both,35,35,0,0.4857142857142857,20.04964279414931,22.86417703042451,0.5728469369756946,4777.933744255619,136.5123926930177,2.13175364081532,1.7767289112097087,3.2646342735808096,0
actual,15m,DASHUSDT,120,later,long,9,9,0,0.3333333333333333,0.6872360273732716,1.3282469725478705,0.07635955859703018,-679.4563853781949,-75.49515393091055,1.1122196888336366,0.7033383485111923,2.8778700907854753,0
actual,15m,DASHUSDT,120,later,short,26,26,0,0.5384615384615384,19.362406766776036,21.535930057876644,0.7447079525683091,5457.390129633813,209.89962037053127,2.670392612935416,2.4134611033365925,2.1644884402474753,0
actual,15m,DASHUSDT,120,full,both,87,87,0,0.42528735632183906,41.70231826405238,51.18589545229661,0.479336991540832,8861.047289023665,101.85111826463982,1.7980517224875536,1.7579461450142997,7.062246523906859,2
actual,15m,DASHUSDT,120,full,long,35,35,0,0.2857142857142857,-6.324595778815718,-2.4846473366330653,-0.18070273653759195,-1134.0349429232635,-32.4009983692361,0.7570210081157746,0.7997165249488051,12.369887670176992,0
actual,15m,DASHUSDT,120,full,short,52,52,0,0.5192307692307693,48.02691404286809,53.67054278892967,0.9235945008243864,9995.08223194693,192.21311984513326,2.831287522234381,2.657911913287955,3.894605385017355,2
actual,15m,DASHUSDT,150,earlier,both,45,45,0,0.3333333333333333,13.209156455775188,19.237255683657967,0.29353681012833754,2864.8661580797025,63.663692401771165,1.4064088358065283,1.5893394480850294,8.377008694012417,2
actual,15m,DASHUSDT,150,earlier,long,21,21,0,0.23809523809523808,-6.570215111881184,-3.7523120023500387,-0.31286738628005634,-478.88863856000387,-22.80422088380971,0.6054290259489676,0.8144565539574284,8.194917853615799,0
