n,auc,top_n,top_gross_bp,top_net_bp,top_win_pct,top_excess_bp,fold,minutes,cohort,arm,score
31,0.5357142857142857,4,473.690310668458,453.690310668458,25.0,-61.555692096688674,audit_pre,240,high_vol,deriv_oi4_available,tr_expansion
31,0.3482142857142857,4,-586.4337842961648,-606.4337842961648,0.0,-686.4810646986864,audit_pre,240,high_vol,deriv_oi4_available,near_zero_bars
14,0.2916666666666667,2,-481.163472648174,-501.163472648174,0.0,-75.19640766439812,audit_pre,240,high_vol,deriv_oi4_pos,relative_volume
14,0.5,2,-534.1293666905201,-554.1293666905201,0.0,-56.99488242839757,audit_pre,240,high_vol,deriv_oi4_pos,tr_expansion
14,0.4791666666666667,2,-423.88942445646614,-443.88942445646614,0.0,-85.99825842912674,audit_pre,240,high_vol,deriv_oi4_pos,near_zero_bars
3,1.0,1,4368.721151235406,4348.721151235406,100.0,1681.7129902039255,audit_pre,240,high_vol,deriv_taker55,relative_volume
3,1.0,1,4368.721151235406,4348.721151235406,100.0,1681.7129902039255,audit_pre,240,high_vol,deriv_taker55,tr_expansion
3,0.0,1,-421.95865583481094,-441.958655834811,0.0,-15.07551605916359,audit_pre,240,high_vol,deriv_taker55,near_zero_bars
31,0.38095238095238093,4,-726.1337181737772,-746.1337181737772,0.0,-934.054935299839,audit_pre,240,high_vol,deriv_taker_available,relative_volume
31,0.5357142857142857,4,473.690310668458,453.690310668458,25.0,-532.0038933654764,audit_pre,240,high_vol,deriv_taker_available,tr_expansion
31,0.3482142857142857,4,-586.4337842961648,-606.4337842961648,0.0,-623.7091644859036,audit_pre,240,high_vol,deriv_taker_available,near_zero_bars
36,0.5104166666666666,4,-451.8521462567954,-471.8521462567954,25.0,-941.3640399793037,audit_pre,240,high_vol,exit_chandelier,relative_volume
36,0.5590277777777778,4,-194.76623586712896,-214.76623586712907,50.0,-405.97385625707494,audit_pre,240,high_vol,exit_chandelier,tr_expansion
36,0.3854166666666667,4,-492.43028138319266,-512.4302813831927,0.0,-535.1896376157131,audit_pre,240,high_vol,exit_chandelier,near_zero_bars
36,0.46545454545454545,4,-243.17267965696675,-263.17267965696675,25.0,-781.3812369781648,audit_pre,240,high_vol,exit_fixed3r,relative_volume
36,0.509090909090909,4,-136.92586304221942,-156.92586304221942,25.0,-549.5381434059216,audit_pre,240,high_vol,exit_fixed3r,tr_expansion
36,0.42,4,-586.4337842961648,-606.4337842961648,0.0,-583.0270000746686,audit_pre,240,high_vol,exit_fixed3r,near_zero_bars
36,0.35390946502057613,4,-676.8496892387639,-696.8496892387639,0.0,-918.5047983292222,audit_pre,240,high_vol,exit_sma60,relative_volume
36,0.4732510288065844,4,-338.0785360596998,-358.0785360596998,25.0,-445.4987948619871,audit_pre,240,high_vol,exit_sma60,tr_expansion
36,0.411522633744856,4,-586.4337842961648,-606.4337842961648,0.0,-595.2642896044615,audit_pre,240,high_vol,exit_sma60,near_zero_bars
51,0.3068181818181818,6,-738.3676578779896,-758.3676578779896,0.0,-501.33767714819925,audit_pre,240,high_vol,signal5,relative_volume
51,0.43636363636363634,6,78.76441062776047,58.76441062776039,16.666666666666664,79.50033227011586,audit_pre,240,high_vol,signal5,tr_expansion
51,0.4965909090909091,6,-601.7859054284346,-621.7859054284346,0.0,-358.82330825035825,audit_pre,240,high_vol,signal5,near_zero_bars
10,0.25,1,2.2689775662931844,-17.731022433706816,0.0,238.90300124099355,audit_pre,240,majors,base,relative_volume
10,0.2916666666666667,1,-321.21381584977684,-341.21381584977684,0.0,-306.2303388863156,audit_pre,240,majors,base,tr_expansion
10,0.7291666666666666,1,80.59997509738625,60.599975097386256,100.0,24.980463056823623,audit_pre,240,majors,base,near_zero_bars
8,0.4,1,340.2925086524489,320.2925086524489,100.0,698.5433730450245,audit_pre,240,majors,deriv_oi24_available,relative_volume
8,0.3333333333333333,1,-321.21381584977684,-341.21381584977684,0.0,-87.07294765345486,audit_pre,240,majors,deriv_oi24_available,tr_expansion
8,0.6333333333333333,1,340.2925086524489,320.2925086524489,100.0,698.5433730450245,audit_pre,240,majors,deriv_oi24_available,near_zero_bars
2,1.0,1,340.2925086524489,320.2925086524489,100.0,698.5433730450245,audit_pre,240,majors,deriv_oi24_down,relative_volume
2,0.0,1,-321.21381584977684,-341.21381584977684,0.0,-87.07294765345486,audit_pre,240,majors,deriv_oi24_down,tr_expansion
2,1.0,1,340.2925086524489,320.2925086524489,100.0,698.5433730450245,audit_pre,240,majors,deriv_oi24_down,near_zero_bars
6,0.125,1,-463.6184722642622,-483.61847226426227,0.0,-17.89449581663348,audit_pre,240,majors,deriv_oi24_pos,relative_volume
6,0.125,1,-463.6184722642622,-483.61847226426227,0.0,-17.89449581663348,audit_pre,240,majors,deriv_oi24_pos,tr_expansion
6,0.4375,1,-597.196598435612,-617.196598435612,0.0,-8.953318441578404,audit_pre,240,majors,deriv_oi24_pos,near_zero_bars
8,0.4,1,340.2925086524489,320.2925086524489,100.0,171.70608212565222,audit_pre,240,majors,deriv_oi4_available,relative_volume
8,0.3333333333333333,1,-321.21381584977684,-341.21381584977684,0.0,7.483161333843668,audit_pre,240,majors,deriv_oi4_available,tr_expansion
8,0.6333333333333333,1,340.2925086524489,320.2925086524489,100.0,171.70608212565222,audit_pre,240,majors,deriv_oi4_available,near_zero_bars
5,0.0,1,-463.6184722642622,-483.61847226426227,0.0,-110.55452075928986,audit_pre,240,majors,deriv_oi4_pos,relative_volume
5,0.0,1,-463.6184722642622,-483.61847226426227,0.0,-110.55452075928986,audit_pre,240,majors,deriv_oi4_pos,tr_expansion
5,0.4166666666666667,1,-597.196598435612,-617.196598435612,0.0,-7.635441588820981,audit_pre,240,majors,deriv_oi4_pos,near_zero_bars
8,0.4,1,340.2925086524489,320.2925086524489,100.0,370.6884298822281,audit_pre,240,majors,deriv_taker_available,relative_volume
8,0.3333333333333333,1,-321.21381584977684,-341.21381584977684,0.0,4.5895598169136065,audit_pre,240,majors,deriv_taker_available,tr_expansion
8,0.6333333333333333,1,340.2925086524489,320.2925086524489,100.0,370.6884298822281,audit_pre,240,majors,deriv_taker_available,near_zero_bars
10,0.25,1,293.4836397916696,273.4836397916696,100.0,255.08564390582023,audit_pre,240,majors,exit_chandelier,relative_volume
10,0.20833333333333334,1,-91.15764877126064,-111.15764877126064,0.0,-749.1523564848455,audit_pre,240,majors,exit_chandelier,tr_expansion
10,0.5208333333333334,1,245.31726703922675,225.31726703922672,100.0,25.388644537721973,audit_pre,240,majors,exit_chandelier,near_zero_bars
10,0.5833333333333334,1,725.8655940116298,705.8655940116298,100.0,962.49961768633,audit_pre,240,majors,exit_fixed3r,relative_volume
10,0.5833333333333334,1,-321.21381584977684,-341.21381584977684,0.0,28.454614000768743,audit_pre,240,majors,exit_fixed3r,tr_expansion
10,0.8958333333333334,1,581.5494901506413,561.5494901506413,100.0,37.340993143226,audit_pre,240,majors,exit_fixed3r,near_zero_bars
10,0.25,1,12.187650927524274,-7.812349072475726,0.0,248.82167460222465,audit_pre,240,majors,exit_sma60,relative_volume
10,0.2916666666666667,1,-321.21381584977684,-341.21381584977684,0.0,-311.041557946824,audit_pre,240,majors,exit_sma60,tr_expansion
10,0.7291666666666666,1,25.514061082552164,5.514061082552164,100.0,24.843956138247783,audit_pre,240,majors,exit_sma60,near_zero_bars
14,0.2222222222222222,2,171.28074310937103,151.28074310937103,50.0,62.737099788583464,audit_pre,240,majors,signal5,relative_volume
14,0.3111111111111111,2,9.539346401336019,-10.460653598663981,50.0,-10.817340262284091,audit_pre,240,majors,signal5,tr_expansion
14,0.6666666666666666,2,210.44624187491758,190.44624187491758,100.0,104.02158699958143,audit_pre,240,majors,signal5,near_zero_bars
8,0.5714285714285714,1,-1127.4874394962408,-1147.4874394962408,0.0,-111.03898143974652,audit_pre,240,owner_illustration,base,relative_volume
8,0.7142857142857143,1,-360.0083748882421,-380.00837488824214,0.0,-116.70702773699531,audit_pre,240,owner_illustration,base,tr_expansion
8,0.07142857142857142,1,-1127.4874394962408,-1147.4874394962408,0.0,-111.03898143974652,audit_pre,240,owner_illustration,base,near_zero_bars
7,0.5,1,-1127.4874394962408,-1147.4874394962408,0.0,-151.72258929637508,audit_pre,240,owner_illustration,deriv_oi24_available,relative_volume
7,0.6666666666666666,1,-360.0083748882421,-380.00837488824214,0.0,-71.44362017292337,audit_pre,240,owner_illustration,deriv_oi24_available,tr_expansion
7,0.0,1,-1127.4874394962408,-1147.4874394962408,0.0,-151.72258929637508,audit_pre,240,owner_illustration,deriv_oi24_available,near_zero_bars
5,,1,-1127.4874394962408,-1147.4874394962408,0.0,-151.72258929637508,audit_pre,240,owner_illustration,deriv_oi24_down,relative_volume
5,,1,-360.0083748882421,-380.00837488824214,0.0,-71.44362017292337,audit_pre,240,owner_illustration,deriv_oi24_down,tr_expansion
5,,1,-1127.4874394962408,-1147.4874394962408,0.0,-151.72258929637508,audit_pre,240,owner_illustration,deriv_oi24_down,near_zero_bars
2,0.0,1,-335.79349897938647,-355.7934989793865,0.0,14.747853531932265,audit_pre,240,owner_illustration,deriv_oi24_pos,relative_volume
2,0.0,1,-335.79349897938647,-355.7934989793865,0.0,14.747853531932265,audit_pre,240,owner_illustration,deriv_oi24_pos,tr_expansion
2,0.0,1,-335.79349897938647,-355.7934989793865,0.0,14.747853531932265,audit_pre,240,owner_illustration,deriv_oi24_pos,near_zero_bars
7,0.5,1,-1127.4874394962408,-1147.4874394962408,0.0,-600.6912473165834,audit_pre,240,owner_illustration,deriv_oi4_available,relative_volume
7,0.6666666666666666,1,-360.0083748882421,-380.00837488824214,0.0,-1.8573895316731637,audit_pre,240,owner_illustration,deriv_oi4_available,tr_expansion
7,0.0,1,-1127.4874394962408,-1147.4874394962408,0.0,-600.6912473165834,audit_pre,240,owner_illustration,deriv_oi4_available,near_zero_bars
3,0.5,1,-335.79349897938647,-355.7934989793865,0.0,18.318507027529336,audit_pre,240,owner_illustration,deriv_oi4_pos,relative_volume
3,0.5,1,-335.79349897938647,-355.7934989793865,0.0,18.318507027529336,audit_pre,240,owner_illustration,deriv_oi4_pos,tr_expansion
3,0.0,1,-580.6121594551428,-600.6121594551428,0.0,-37.85578030342333,audit_pre,240,owner_illustration,deriv_oi4_pos,near_zero_bars
1,,1,1055.1305724083115,1035.1305724083115,100.0,1352.8097092043338,audit_pre,240,owner_illustration,deriv_taker55,relative_volume
1,,1,1055.1305724083115,1035.1305724083115,100.0,1352.8097092043338,audit_pre,240,owner_illustration,deriv_taker55,tr_expansion
1,,1,1055.1305724083115,1035.1305724083115,100.0,1352.8097092043338,audit_pre,240,owner_illustration,deriv_taker55,near_zero_bars
7,0.5,1,-1127.4874394962408,-1147.4874394962408,0.0,-160.5578453065383,audit_pre,240,owner_illustration,deriv_taker_available,relative_volume
7,0.6666666666666666,1,-360.0083748882421,-380.00837488824214,0.0,-147.76487872788925,audit_pre,240,owner_illustration,deriv_taker_available,tr_expansion
7,0.0,1,-1127.4874394962408,-1147.4874394962408,0.0,-160.5578453065383,audit_pre,240,owner_illustration,deriv_taker_available,near_zero_bars
8,0.5714285714285714,1,-1127.4874394962408,-1147.4874394962408,0.0,-111.03898143974652,audit_pre,240,owner_illustration,exit_chandelier,relative_volume
8,0.7142857142857143,1,-210.42786813240232,-230.42786813240235,0.0,-197.51907038997135,audit_pre,240,owner_illustration,exit_chandelier,tr_expansion
8,0.07142857142857142,1,-1127.4874394962408,-1147.4874394962408,0.0,-111.03898143974652,audit_pre,240,owner_illustration,exit_chandelier,near_zero_bars
8,,1,-1127.4874394962408,-1147.4874394962408,0.0,-111.03898143974652,audit_pre,240,owner_illustration,exit_fixed3r,relative_volume
8,,1,-360.0083748882421,-380.00837488824214,0.0,47.073467982021725,audit_pre,240,owner_illustration,exit_fixed3r,tr_expansion
8,,1,-1127.4874394962408,-1147.4874394962408,0.0,-111.03898143974652,audit_pre,240,owner_illustration,exit_fixed3r,near_zero_bars
8,0.5714285714285714,1,-1127.4874394962408,-1147.4874394962408,0.0,-111.03898143974652,audit_pre,240,owner_illustration,exit_sma60,relative_volume
8,0.7142857142857143,1,-360.0083748882421,-380.00837488824214,0.0,-308.9028350045945,audit_pre,240,owner_illustration,exit_sma60,tr_expansion
8,0.07142857142857142,1,-1127.4874394962408,-1147.4874394962408,0.0,-111.03898143974652,audit_pre,240,owner_illustration,exit_sma60,near_zero_bars
9,0.625,1,-1127.4874394962408,-1147.4874394962408,0.0,-420.3820402568957,audit_pre,240,owner_illustration,signal5,relative_volume
9,0.75,1,-360.0083748882421,-380.00837488824214,0.0,-57.43090487511501,audit_pre,240,owner_illustration,signal5,tr_expansion
9,0.125,1,-1127.4874394962408,-1147.4874394962408,0.0,-420.3820402568957,audit_pre,240,owner_illustration,signal5,near_zero_bars
426,0.4955064737242955,43,250.90411109347542,230.90411109347542,32.55813953488372,228.34223727065685,audit_seen,60,all_core,base,relative_volume
426,0.5094592536176694,43,221.5566396479823,201.5566396479823,34.883720930232556,236.0439923606541,audit_seen,60,all_core,base,tr_expansion
426,0.479025133282559,43,-0.07422843101446581,-20.074228431014486,20.930232558139537,3.963075997630553,audit_seen,60,all_core,base,near_zero_bars
426,0.4955064737242955,43,250.90411109347542,230.90411109347542,32.55813953488372,271.950121924501,audit_seen,60,all_core,deriv_oi24_available,relative_volume
426,0.5094592536176694,43,221.5566396479823,201.5566396479823,34.883720930232556,289.9162421021528,audit_seen,60,all_core,deriv_oi24_available,tr_expansion
426,0.479025133282559,43,-0.07422843101446581,-20.074228431014486,20.930232558139537,62.38238688517056,audit_seen,60,all_core,deriv_oi24_available,near_zero_bars
247,0.4096597919971796,25,104.53825876774377,84.53825876774376,20.0,118.68049984444418,audit_seen,60,all_core,deriv_oi24_down,relative_volume
247,0.4323109465891063,25,-13.83472150972188,-33.83472150972188,20.0,56.600411541712326,audit_seen,60,all_core,deriv_oi24_down,tr_expansion
247,0.4722809800810858,25,28.29508477342767,8.295084773427636,24.0,115.09138193074646,audit_seen,60,all_core,deriv_oi24_down,near_zero_bars
179,0.6381294964028777,18,609.4409575027507,589.4409575027507,55.55555555555556,651.9118596616395,audit_seen,60,all_core,deriv_oi24_pos,relative_volume
179,0.62931654676259,18,548.4890857003492,528.4890857003492,55.55555555555556,613.9660067694314,audit_seen,60,all_core,deriv_oi24_pos,tr_expansion
179,0.49244604316546764,18,-18.692949865139962,-38.69294986513999,16.666666666666664,-31.433676513273504,audit_seen,60,all_core,deriv_oi24_pos,near_zero_bars
426,0.4955064737242955,43,250.90411109347542,230.90411109347542,32.55813953488372,181.1218762253778,audit_seen,60,all_core,deriv_oi4_available,relative_volume
426,0.5094592536176694,43,221.5566396479823,201.5566396479823,34.883720930232556,164.1020607358308,audit_seen,60,all_core,deriv_oi4_available,tr_expansion
426,0.479025133282559,43,-0.07422843101446581,-20.074228431014486,20.930232558139537,-11.202292880149425,audit_seen,60,all_core,deriv_oi4_available,near_zero_bars
201,0.5174291938997821,21,369.16405616017033,349.16405616017033,38.095238095238095,209.9180736062742,audit_seen,60,all_core,deriv_oi4_pos,relative_volume
201,0.5004084967320261,21,48.54729462483438,28.547294624834368,23.809523809523807,45.15704540134069,audit_seen,60,all_core,deriv_oi4_pos,tr_expansion
201,0.4891067538126362,21,93.30294291523839,73.3029429152383,23.809523809523807,48.60959149773654,audit_seen,60,all_core,deriv_oi4_pos,near_zero_bars
82,0.35132575757575757,9,377.8720770742966,357.8720770742966,33.33333333333333,236.56528794202353,audit_seen,60,all_core,deriv_taker55,relative_volume
82,0.41950757575757575,9,406.3188130683104,386.3188130683104,33.33333333333333,301.95746217616687,audit_seen,60,all_core,deriv_taker55,tr_expansion
82,0.48674242424242425,9,-166.46069352468248,-186.46069352468254,0.0,-47.626397849600046,audit_seen,60,all_core,deriv_taker55,near_zero_bars
426,0.4955064737242955,43,250.90411109347542,230.90411109347542,32.55813953488372,125.84807774708499,audit_seen,60,all_core,deriv_taker_available,relative_volume
426,0.5094592536176694,43,221.5566396479823,201.5566396479823,34.883720930232556,169.29362388394406,audit_seen,60,all_core,deriv_taker_available,tr_expansion
426,0.479025133282559,43,-0.07422843101446581,-20.074228431014486,20.930232558139537,26.761048964331806,audit_seen,60,all_core,deriv_taker_available,near_zero_bars
426,0.4604854393453388,43,-29.011558617050216,-49.01155861705021,27.906976744186046,-3.1895854124403513,audit_seen,60,all_core,exit_chandelier,relative_volume
426,0.4740989568863183,43,-43.273789323412906,-63.27378932341291,27.906976744186046,-8.39728959696762,audit_seen,60,all_core,exit_chandelier,tr_expansion
426,0.4663198040057586,43,-13.954937702290424,-33.95493770229044,25.581395348837212,-1.6607262935198335,audit_seen,60,all_core,exit_chandelier,near_zero_bars
426,0.45924266312615825,43,93.91484619298294,73.91484619298292,32.55813953488372,82.1996289215456,audit_seen,60,all_core,exit_fixed3r,relative_volume
426,0.47600475755815563,43,100.41953960473296,80.41953960473296,32.55813953488372,106.31308089580112,audit_seen,60,all_core,exit_fixed3r,tr_expansion
426,0.47669626310403007,43,21.860635037428544,1.860635037428532,25.581395348837212,16.13631312998065,audit_seen,60,all_core,exit_fixed3r,near_zero_bars
426,0.5174031174031174,43,171.3953734613754,151.3953734613754,37.2093023255814,186.30598520577865,audit_seen,60,all_core,exit_sma60,relative_volume
426,0.5225225225225225,43,210.19882721787957,190.19882721787957,44.18604651162791,240.79089720987068,audit_seen,60,all_core,exit_sma60,tr_expansion
426,0.48003718003718004,43,11.386457782007467,-8.613542217992544,27.906976744186046,20.855424670291477,audit_seen,60,all_core,exit_sma60,near_zero_bars
103,0.5526315789473685,11,425.7323319324714,405.7323319324714,36.36363636363637,478.70410907396496,audit_seen,60,all_core,gate_box_break,relative_volume
103,0.5326510721247564,11,18.047657957785063,-1.9523420422149385,27.27272727272727,44.8917375400982,audit_seen,60,all_core,gate_box_break,tr_expansion
103,0.47368421052631576,11,74.66363070726194,54.66363070726193,27.27272727272727,196.0855545252596,audit_seen,60,all_core,gate_box_break,near_zero_bars
99,0.4537223340040241,10,65.25231128095677,45.25231128095679,30.0,-45.068091896748044,audit_seen,60,high_vol,base,relative_volume
99,0.5311871227364185,10,-127.95705310749072,-147.9570531074907,20.0,-173.82194143105437,audit_seen,60,high_vol,base,tr_expansion
99,0.5188631790744467,10,29.947078189540814,9.94707818954078,40.0,146.43804743399357,audit_seen,60,high_vol,base,near_zero_bars
99,0.4537223340040241,10,65.25231128095677,45.25231128095679,30.0,191.2602614389044,audit_seen,60,high_vol,deriv_oi24_available,relative_volume
99,0.5311871227364185,10,-127.95705310749072,-147.9570531074907,20.0,87.74740225634518,audit_seen,60,high_vol,deriv_oi24_available,tr_expansion
99,0.5188631790744467,10,29.947078189540814,9.94707818954078,40.0,90.55990967119932,audit_seen,60,high_vol,deriv_oi24_available,near_zero_bars
64,0.3485380116959064,7,-183.04513819122107,-203.04513819122107,14.285714285714285,-22.510070639243946,audit_seen,60,high_vol,deriv_oi24_down,relative_volume
64,0.45146198830409356,7,-120.34701470842197,-140.34701470842194,14.285714285714285,14.356222001123538,audit_seen,60,high_vol,deriv_oi24_down,tr_expansion
64,0.4801169590643275,7,-196.12714652345758,-216.12714652345758,28.57142857142857,-111.37172929399536,audit_seen,60,high_vol,deriv_oi24_down,near_zero_bars
35,0.7222222222222222,4,1023.0401328101096,1003.0401328101096,100.0,1049.7170739833077,audit_seen,60,high_vol,deriv_oi24_pos,relative_volume
35,0.7222222222222222,4,782.0308733832354,762.0308733832354,75.0,626.5792483709326,audit_seen,60,high_vol,deriv_oi24_pos,tr_expansion
35,0.5769230769230769,4,309.37802816585014,289.3780281658501,50.0,477.9545489838235,audit_seen,60,high_vol,deriv_oi24_pos,near_zero_bars
99,0.4537223340040241,10,65.25231128095677,45.25231128095679,30.0,95.17072905449207,audit_seen,60,high_vol,deriv_oi4_available,relative_volume
99,0.5311871227364185,10,-127.95705310749072,-147.9570531074907,20.0,-68.68413632247783,audit_seen,60,high_vol,deriv_oi4_available,tr_expansion
99,0.5188631790744467,10,29.947078189540814,9.94707818954078,40.0,67.40459242491654,audit_seen,60,high_vol,deriv_oi4_available,near_zero_bars
50,0.580952380952381,5,503.76490030266234,483.76490030266234,40.0,137.2685003792688,audit_seen,60,high_vol,deriv_oi4_pos,relative_volume
50,0.5828571428571429,5,563.1784533608394,543.1784533608394,40.0,202.37261149162322,audit_seen,60,high_vol,deriv_oi4_pos,tr_expansion
50,0.47714285714285715,5,275.2622615039109,255.26226150391085,60.0,267.2605544216949,audit_seen,60,high_vol,deriv_oi4_pos,near_zero_bars
20,0.14666666666666667,2,-335.4037637487528,-355.4037637487528,0.0,93.7757899290522,audit_seen,60,high_vol,deriv_taker55,relative_volume
20,0.4666666666666667,2,-235.89152249810897,-255.89152249810897,0.0,-36.771894638969265,audit_seen,60,high_vol,deriv_taker55,tr_expansion
20,0.3466666666666667,2,-309.4032973730643,-329.4032973730643,0.0,-163.44154096830596,audit_seen,60,high_vol,deriv_taker55,near_zero_bars
99,0.4537223340040241,10,65.25231128095677,45.25231128095679,30.0,57.35769033861361,audit_seen,60,high_vol,deriv_taker_available,relative_volume
99,0.5311871227364185,10,-127.95705310749072,-147.9570531074907,20.0,-70.14737952954509,audit_seen,60,high_vol,deriv_taker_available,tr_expansion
99,0.5188631790744467,10,29.947078189540814,9.94707818954078,40.0,130.08488800256612,audit_seen,60,high_vol,deriv_taker_available,near_zero_bars
99,0.43562610229276894,10,-84.69929227072757,-104.69929227072757,10.0,-23.156783323045328,audit_seen,60,high_vol,exit_chandelier,relative_volume
99,0.4876543209876543,10,-29.966273804923766,-49.96627380492377,20.0,61.24566514345577,audit_seen,60,high_vol,exit_chandelier,tr_expansion
99,0.5407848324514991,10,73.9294235511062,53.929423551106176,40.0,117.57938927216348,audit_seen,60,high_vol,exit_chandelier,near_zero_bars
99,0.4522132796780684,10,145.20235484140932,125.20235484140929,30.0,254.04268917261385,audit_seen,60,high_vol,exit_fixed3r,relative_volume
99,0.5221327967806841,10,1.9136818453074056,-18.086318154692663,20.0,145.93012957378943,audit_seen,60,high_vol,exit_fixed3r,tr_expansion
99,0.4823943661971831,10,101.09452518455979,81.09452518455974,30.0,101.5107114413382,audit_seen,60,high_vol,exit_fixed3r,near_zero_bars
99,0.5125603864734299,10,205.7257694849468,185.7257694849468,40.0,311.03951576405507,audit_seen,60,high_vol,exit_sma60,relative_volume
99,0.5705314009661836,10,53.35516759036143,33.355167590361376,40.0,155.72789276788163,audit_seen,60,high_vol,exit_sma60,tr_expansion
99,0.4958937198067633,10,110.42570488203452,90.42570488203448,40.0,208.97703484645692,audit_seen,60,high_vol,exit_sma60,near_zero_bars
29,0.3368421052631579,3,-267.5273411590184,-287.5273411590184,0.0,-719.7644072667982,audit_seen,60,high_vol,gate_box_break,relative_volume
29,0.3263157894736842,3,-27.925830491628954,-47.92583049162895,33.33333333333333,249.948284633326,audit_seen,60,high_vol,gate_box_break,tr_expansion
29,0.3631578947368421,3,3.5060582144859986,-16.49394178551402,33.33333333333333,77.27203320501563,audit_seen,60,high_vol,gate_box_break,near_zero_bars
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-102.86925844687896,audit_seen,60,majors,base,relative_volume
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-102.86925844687896,audit_seen,60,majors,base,tr_expansion
13,0.7166666666666667,2,361.9016666515662,341.9016666515662,50.0,170.3535822552421,audit_seen,60,majors,base,near_zero_bars
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-58.38732094943973,audit_seen,60,majors,deriv_oi24_available,relative_volume
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-58.38732094943973,audit_seen,60,majors,deriv_oi24_available,tr_expansion
13,0.7166666666666667,2,361.9016666515662,341.9016666515662,50.0,399.99127703188344,audit_seen,60,majors,deriv_oi24_available,near_zero_bars
8,0.0,1,-149.13592111540197,-169.135921115402,0.0,-96.33901147630964,audit_seen,60,majors,deriv_oi24_down,relative_volume
8,0.08333333333333333,1,-149.13592111540197,-169.135921115402,0.0,-96.33901147630964,audit_seen,60,majors,deriv_oi24_down,tr_expansion
8,0.5416666666666666,1,-149.13592111540197,-169.135921115402,0.0,-96.33901147630964,audit_seen,60,majors,deriv_oi24_down,near_zero_bars
5,0.75,1,-121.12096523478222,-141.12096523478223,0.0,-56.145226444039125,audit_seen,60,majors,deriv_oi24_pos,relative_volume
5,0.75,1,-121.12096523478222,-141.12096523478223,0.0,-56.145226444039125,audit_seen,60,majors,deriv_oi24_pos,tr_expansion
5,1.0,1,1405.6272141596792,1385.6272141596792,100.0,1547.4570822164078,audit_seen,60,majors,deriv_oi24_pos,near_zero_bars
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-37.70012981946088,audit_seen,60,majors,deriv_oi4_available,relative_volume
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-37.70012981946088,audit_seen,60,majors,deriv_oi4_available,tr_expansion
13,0.7166666666666667,2,361.9016666515662,341.9016666515662,50.0,216.72394790525124,audit_seen,60,majors,deriv_oi4_available,near_zero_bars
5,,1,-149.13592111540197,-169.135921115402,0.0,-47.51360152242867,audit_seen,60,majors,deriv_oi4_pos,relative_volume
5,,1,-149.13592111540197,-169.135921115402,0.0,-47.51360152242867,audit_seen,60,majors,deriv_oi4_pos,tr_expansion
5,,1,-149.13592111540197,-169.135921115402,0.0,-47.51360152242867,audit_seen,60,majors,deriv_oi4_pos,near_zero_bars
3,,1,-121.12096523478222,-141.12096523478223,0.0,-158.9148422861597,audit_seen,60,majors,deriv_taker55,relative_volume
3,,1,-50.13597957192361,-70.13597957192361,0.0,61.610238121360865,audit_seen,60,majors,deriv_taker55,tr_expansion
3,,1,-50.13597957192361,-70.13597957192361,0.0,61.610238121360865,audit_seen,60,majors,deriv_taker55,near_zero_bars
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-157.7132508250384,audit_seen,60,majors,deriv_taker_available,relative_volume
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-157.7132508250384,audit_seen,60,majors,deriv_taker_available,tr_expansion
13,0.7166666666666667,2,361.9016666515662,341.9016666515662,50.0,-34.62843210152147,audit_seen,60,majors,deriv_taker_available,near_zero_bars
13,0.725,2,95.82213526634354,75.82213526634354,100.0,88.65819290040064,audit_seen,60,majors,exit_chandelier,relative_volume
13,0.6,2,95.82213526634354,75.82213526634354,100.0,88.65819290040064,audit_seen,60,majors,exit_chandelier,tr_expansion
13,0.675,2,-5.973431899185535,-25.97343189918554,50.0,-62.63583969050356,audit_seen,60,majors,exit_chandelier,near_zero_bars
13,0.25,2,-127.45001033475867,-147.45001033475867,0.0,-368.88194187865076,audit_seen,60,majors,exit_fixed3r,relative_volume
13,0.2222222222222222,2,-127.45001033475867,-147.45001033475867,0.0,-368.88194187865076,audit_seen,60,majors,exit_fixed3r,tr_expansion
13,0.5416666666666666,2,218.60577437079365,198.60577437079365,50.0,-93.46405326842427,audit_seen,60,majors,exit_fixed3r,near_zero_bars
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-133.81764277053696,audit_seen,60,majors,exit_sma60,relative_volume
13,0.26666666666666666,2,-127.45001033475867,-147.45001033475867,0.0,-133.81764277053696,audit_seen,60,majors,exit_sma60,tr_expansion
13,0.7166666666666667,2,398.4752594036833,378.4752594036833,50.0,179.23070529698487,audit_seen,60,majors,exit_sma60,near_zero_bars
5,0.25,1,-149.13592111540197,-169.135921115402,0.0,-74.51068011541312,audit_seen,60,majors,gate_box_break,relative_volume
5,0.0,1,-149.13592111540197,-169.135921115402,0.0,-74.51068011541312,audit_seen,60,majors,gate_box_break,tr_expansion
