fold,minutes,cohort,arm,n,symbols,selected_n,matched_n,matched_symbols,cost_bp,funding_included,mean_gross_bp,mean_net_bp,median_net_bp,win_pct,profit_factor,censored_n,control_net_bp,mean_net_ex_top3_bp,top3_positive_profit_pct,median_mfe_r,median_net_r,portfolio_net_pct,mdd_pct,capital_sleeves,excess_bp,p,months,p_resolution,ci_low,ci_high,family,p_holm,p_holm_primary
audit_pre,240,high_vol,signal5,51,26,51,50,26,20,False,-127.0528584254212,-147.05285842542122,-516.6212592156372,21.568627450980394,0.6747876231730171,4,-145.44688954467895,-419.36578535474524,81.16240597949329,0.615695251518817,-1.0344446298175016,-1.3732678233365214,-3.8135109533499523,54,8.323783224556506,0.5,5,0.03125,-152.6257309824593,274.00542545510467,parameter,0.5,1.0
audit_pre,240,majors,base,10,2,10,10,2,20,False,-128.2117660213682,-148.2117660213682,-179.47241914174182,40.0,0.3291598823592705,0,-191.65837345346057,-306.96366027460743,91.66699021993762,2.063881419745592,-0.5533860318100884,-7.314122057434691,-13.090344119104591,2,43.44660743209239,0.25,3,0.125,-14.115624862832817,79.35802262309336,baseline,0.25,
audit_pre,240,majors,deriv_oi24_available,8,2,8,8,2,20,False,-170.6233266096702,-190.6233266096702,-342.306755624181,37.5,0.30417207908672456,0,-286.9138903515358,-438.3229149171863,100.0,1.1791254538087397,-1.0383143642856283,-7.52853520635024,-10.907562183816921,2,96.29056374186567,0.25,3,0.125,-87.07294765345485,255.7576312779817,derivative_baseline,0.375,
audit_pre,240,majors,deriv_oi24_down,2,1,2,2,1,20,False,9.539346401336019,-10.460653598663981,-10.460653598663981,50.0,0.9386856386655258,0,-316.1958662944488,,100.0,1.6281036674312432,-0.13194244060925708,-0.15925065051933807,-3.7456118488992662,2,305.7352126957848,0.5,2,0.25,-87.07294765345486,698.5433730450245,derivative,1.0,
audit_pre,240,majors,deriv_oi24_pos,6,2,6,6,2,20,False,-230.67755094667226,-250.67755094667226,-374.7928440181403,33.33333333333333,0.18716780752547488,0,-277.15323170389814,-502.33368777918986,100.0,0.956288195607031,-1.0383143642856283,-7.387413595705872,-11.285150354399843,2,26.47568075722595,0.5,2,0.25,-187.02811048906105,69.17643900648335,derivative,1.0,
audit_pre,240,majors,deriv_oi4_available,8,2,8,8,2,20,False,-170.6233266096702,-190.6233266096702,-342.306755624181,37.5,0.30417207908672456,0,-249.34255188369252,-438.3229149171863,100.0,1.1791254538087397,-1.0383143642856283,-7.52853520635024,-10.907562183816921,2,58.71922527402236,0.125,3,0.125,6.241116110806146,89.95768172734458,derivative_baseline,0.375,
audit_pre,240,majors,deriv_oi4_pos,5,2,5,5,2,20,False,-199.57586260846762,-219.57586260846765,-343.39969539858515,40.0,0.23980882981258056,0,-283.6563816904514,-550.4075353499371,100.0,0.2976731850909735,-1.033489808971435,-5.511486476668925,-9.488174384147163,2,64.08051908198377,0.5,2,0.25,-159.22384990403992,119.90661132848969,derivative,1.0,
audit_pre,240,majors,deriv_taker55,0,0,0,0,0,20,False,,,,,,0,,,,,,0.0,0.0,2,,,0,,,,derivative,,
audit_pre,240,majors,deriv_taker_available,8,2,8,8,2,20,False,-170.6233266096702,-190.6233266096702,-342.306755624181,37.5,0.30417207908672456,0,-229.8774168564558,-438.3229149171863,100.0,1.1791254538087397,-1.0383143642856283,-7.52853520635024,-10.907562183816921,2,39.25409024678561,0.125,3,0.125,4.5895598169136065,105.7322899890941,derivative_baseline,0.375,
audit_pre,240,majors,exit_chandelier,10,2,10,10,2,20,False,-78.15627916560474,-98.15627916560474,-56.410525968010305,40.0,0.4115187236243585,0,-87.37886584722544,-226.5215841189789,88.00865519304904,1.3117155411831654,-0.1620963361983658,-4.958074407203683,-9.435864972209085,2,-10.777413318379306,0.625,3,0.125,-156.22602268043445,104.75380801243287,exit,0.625,
audit_pre,240,majors,exit_fixed3r,10,2,9,10,2,20,False,46.78939412260952,26.7893941226095,-342.306755624181,40.0,1.1041155610959923,1,-195.60799169064973,-317.6748744412594,87.70405877373788,2.063881419745592,-1.0383143642856283,2.4007135478191,-8.578443059744634,2,222.3973858132593,0.125,3,0.125,118.34524312639297,342.7650749434416,exit,0.375,
audit_pre,240,majors,exit_sma60,10,2,10,10,2,20,False,-111.10558903773858,-131.1055890377386,-88.90242109154343,40.0,0.33219561450901214,0,-178.76268411101972,-279.674194721253,99.15451532793331,2.063881419745592,-0.23623568559481684,-6.525891919121762,-12.230488698145814,2,47.657095073281106,0.25,3,0.125,-12.458642402117201,81.30063681204538,exit,0.5,
audit_pre,240,majors,signal5,14,2,14,14,2,20,False,-122.60341911295586,-142.6034191129559,-104.01783935881812,35.714285714285715,0.2670075978583812,1,-233.24826317257111,-242.09780266272298,91.66454886987974,1.6596407630945142,-0.4396991133806005,-9.777567798726183,-15.427658510683372,2,90.64484405961517,0.1875,4,0.0625,-12.04785823770716,128.43627323004154,parameter,0.1875,
audit_pre,240,owner_illustration,base,8,2,8,8,2,20,False,-358.41296917521845,-378.41296917521845,-442.41073295757997,12.5,0.254805490843696,0,-565.719877487639,-687.2524695468487,100.0,0.9877749967468786,-1.029989029023414,-14.797622936291788,-17.231428701991135,2,187.30690831242057,0.5,3,0.125,-188.84797714967905,474.0376658870189,baseline,0.5,
audit_pre,240,owner_illustration,deriv_oi24_available,7,2,7,7,2,20,False,-340.35580891069,-360.35580891069,-380.00837488824214,14.285714285714285,0.29096143296193505,0,-542.550521695203,-732.8623141768314,100.0,1.4508849591985913,-1.025531655789649,-12.656028033489907,-17.409198643746826,2,182.19471278451297,0.5,3,0.125,-116.26917007490874,386.02564137108743,derivative_baseline,1.0,
audit_pre,240,owner_illustration,deriv_oi24_down,5,2,5,5,2,20,False,-620.365547160751,-640.365547160751,-600.6121594551428,0.0,0.0,0,-570.1340825474812,-975.4143611819704,,0.524665034295166,-1.025531655789649,-15.30462402095225,-19.913660716496917,2,-70.23146461326972,1.0,3,0.125,-247.28619368174975,-22.556631180552415,derivative,1.0,
audit_pre,240,owner_illustration,deriv_oi24_pos,2,2,2,2,2,20,False,359.66853671446256,339.6685367144625,339.6685367144625,50.0,2.909357746495204,0,-473.59161956450714,,100.0,2.1754424305683866,0.05455562941781322,3.396685367144636,-7.544009299252985,2,813.2601562789696,0.25,2,0.25,14.747853531932265,1611.772459026007,derivative,1.0,
audit_pre,240,owner_illustration,deriv_oi4_available,7,2,7,7,2,20,False,-340.35580891069,-360.35580891069,-380.00837488824214,14.285714285714285,0.29096143296193505,0,-473.58682129854606,-732.8623141768314,100.0,1.4508849591985913,-1.025531655789649,-12.656028033489907,-17.409198643746826,2,113.23101238785604,0.5,3,0.125,-78.85218944001241,247.0443114746101,derivative_baseline,1.0,
audit_pre,240,owner_illustration,deriv_oi4_pos,3,2,3,3,2,20,False,46.24163799126078,26.241637991260745,-355.7934989793865,33.33333333333333,1.082313308458088,0,-370.4836420484892,,100.0,2.7398792601466,-1.034446402257179,0.5004715207399535,-8.281536121022615,2,396.72528003974986,0.375,3,0.125,-37.85578030342333,1209.7131133951436,derivative,1.0,
audit_pre,240,owner_illustration,deriv_taker55,1,1,1,1,1,20,False,1055.1305724083115,1035.1305724083115,1035.1305724083115,100.0,,0,-317.6791367960222,,100.0,2.7398792601466,1.168671673378457,5.175652862041558,-6.816673583585564,2,1352.8097092043338,0.5,1,0.5,1352.8097092043338,1352.8097092043338,derivative,1.0,
audit_pre,240,owner_illustration,deriv_taker_available,7,2,7,7,2,20,False,-340.35580891069,-360.35580891069,-380.00837488824214,14.285714285714285,0.29096143296193505,0,-536.2787708499408,-732.8623141768314,100.0,1.4508849591985913,-1.025531655789649,-12.656028033489907,-17.409198643746826,2,175.92296193925083,0.5,3,0.125,-36.230008668621394,319.88387737508015,derivative_baseline,1.0,
audit_pre,240,owner_illustration,exit_chandelier,8,2,8,8,2,20,False,-180.7802891748189,-200.7802891748189,-330.1136250184661,12.5,0.5001697575038855,0,-459.3746215494395,-608.0055836992309,100.0,0.707508478522116,-0.6901573206413446,-8.739659891123242,-11.8871861912901,2,258.5943323746206,0.125,3,0.125,58.39649840200573,436.6064971720269,exit,0.375,
audit_pre,240,owner_illustration,exit_fixed3r,8,2,8,8,2,20,False,-664.3343730032682,-684.3343730032682,-688.7493601063433,0.0,0.0,0,-614.2675143263036,-846.8120038263198,,0.9877749967468786,-1.030435220628568,-24.795260403521024,-26.943483670824577,2,-70.0668586769645,1.0,3,0.125,-96.86001783932632,-9.999721374676426,exit,1.0,
audit_pre,240,owner_illustration,exit_sma60,8,2,8,8,2,20,False,-285.968009111701,-305.968009111701,-442.41073295757997,12.5,0.3588732571054762,0,-414.2273390458589,-687.2524695468487,100.0,0.9877749967468786,-1.029989029023414,-12.421436879016866,-15.407037955238456,2,108.25932993415776,0.5,3,0.125,-222.61784783578392,373.2641808551983,exit,1.0,
audit_pre,240,owner_illustration,signal5,9,2,9,9,2,20,False,-339.1155474504169,-359.11554745041695,-380.00837488824214,11.11111111111111,0.24258008264230457,0,-552.5696273146779,-632.0093077856051,100.0,0.524665034295166,-1.025531655789649,-15.622339688474284,-18.03258742145548,2,193.45407986426096,0.25,3,0.125,-39.01060397838492,415.8735207374166,parameter,0.25,
audit_seen,60,all_core,base,426,54,426,426,54,20,False,40.069177863108685,20.069177863108667,-191.6715113231743,23.708920187793428,1.1073121306939748,7,-29.830387342410642,-8.13573700078901,13.592234924891528,1.0334455094349833,-1.0576961621168615,1.2482201343780863,-6.118007486369226,54,49.899565205519295,0.25,3,0.125,-10.747379774966271,134.85531144882032,baseline,0.25,
audit_seen,60,all_core,deriv_oi24_available,426,54,426,426,54,20,False,40.069177863108685,20.069177863108667,-191.6715113231743,23.708920187793428,1.1073121306939748,7,-46.529194611326695,-8.13573700078901,13.592234924891528,1.0334455094349833,-1.0576961621168615,1.2482201343780863,-6.118007486369226,54,66.59837247443535,0.25,3,0.125,-1.9915791519052781,165.75357081943702,derivative_baseline,0.5,
audit_seen,60,all_core,deriv_oi24_down,247,54,247,247,54,20,False,54.22153981184439,34.22153981184436,-187.8345206812071,24.696356275303643,1.1850341781751286,3,-44.577267461117245,-7.767999148372964,19.115501880338595,1.1480898246991211,-1.0572860404328652,1.3843312072264746,-3.2395612089790804,54,78.79880727296162,0.125,3,0.125,5.323082284700556,147.28803238902273,derivative,0.5,
audit_seen,60,all_core,deriv_oi24_pos,179,52,179,179,52,20,False,20.540499643344898,0.5404996433448837,-201.59567009849331,22.3463687150838,1.0028466397834517,4,-49.22263598619673,-53.86467520082845,28.098035981205022,0.9384727351295268,-1.0596039729115647,-0.024449386517888527,-3.467618919734017,54,49.763135629541594,0.5,3,0.125,-37.03853150658151,195.55759775975477,derivative,1.0,
audit_seen,60,all_core,deriv_oi4_available,426,54,426,426,54,20,False,40.069177863108685,20.069177863108667,-191.6715113231743,23.708920187793428,1.1073121306939748,7,-27.80930168252365,-8.13573700078901,13.592234924891528,1.0334455094349833,-1.0576961621168615,1.2482201343780863,-6.118007486369226,54,47.87847954563231,0.25,3,0.125,-18.650867463197454,134.6827873862523,derivative_baseline,0.5,
audit_seen,60,all_core,deriv_oi4_pos,201,54,201,201,54,20,False,38.857893600484445,18.857893600484427,-186.5578053559802,23.88059701492537,1.1008967008352641,6,-3.2574251044788607,-24.888275803829508,21.080151342063346,1.0779217036055515,-1.0542703934286868,0.6199503629904068,-3.243787455182645,54,22.11531870496329,0.375,3,0.125,-52.27537095255914,117.6676380321864,derivative,1.0,
audit_seen,60,all_core,deriv_taker55,82,41,82,82,41,20,False,70.16775198308261,50.16775198308259,-179.47012236460836,19.51219512195122,1.275410079650813,0,-48.53319511804864,-48.81256756038697,41.83569690066014,1.1848517225991322,-1.0573290429069329,0.6993148752181266,-1.725056830146543,54,98.70094710113123,0.5,3,0.125,-35.358491957424555,345.3343756668844,derivative,1.0,
audit_seen,60,all_core,deriv_taker_available,426,54,426,426,54,20,False,40.069177863108685,20.069177863108667,-191.6715113231743,23.708920187793428,1.1073121306939748,7,-37.526491933934466,-8.13573700078901,13.592234924891528,1.0334455094349833,-1.0576961621168615,1.2482201343780863,-6.118007486369226,54,57.59566979704314,0.125,3,0.125,23.43016664272186,106.84342378816457,derivative_baseline,0.375,
audit_seen,60,all_core,exit_chandelier,426,54,426,426,54,20,False,-9.547557119811811,-29.547557119811835,-118.36691602730541,32.159624413145536,0.7868349783363517,0,-44.260699541780426,-44.466420633719245,13.391636911273174,0.9438691754987321,-0.5338024572475992,-2.365634066982325,-3.5095473881460393,54,14.71314242196859,0.125,3,0.125,1.575154022181812,30.862283598860824,exit,0.375,
audit_seen,60,all_core,exit_fixed3r,426,54,412,426,54,20,False,11.49331020859989,-8.506689791400117,-214.9345997812535,27.464788732394368,0.9579439114081695,9,-26.819402521498716,-21.905991399135374,6.83567303054611,1.1178969444560953,-1.0689036946500448,-0.3586442951111324,-3.8321758561999486,54,18.312712730098607,0.125,3,0.125,0.1072813591502719,68.63343511421166,exit,0.375,
audit_seen,60,all_core,exit_sma60,426,54,426,426,54,20,False,46.40976215955427,26.409762159554266,-169.86013777599118,26.056338028169012,1.1622619920681205,6,-20.664736440103262,0.4259398041529442,13.737302069303889,1.0245283870445459,-0.7967158424285905,1.9345309588322923,-4.559384147198453,54,47.074498599657524,0.25,3,0.125,-2.146155946130237,119.76220966511809,exit,0.375,
audit_seen,60,all_core,gate_box_break,103,43,103,103,43,20,False,89.41410136987533,69.41410136987527,-170.58435443658038,26.21359223300971,1.408692298058178,2,-62.01563029957902,-29.77033632277914,41.092515716735164,1.313140555017779,-1.0571459515435362,1.2184578667775003,-1.476659717886808,54,131.42973166945436,0.125,3,0.125,70.00381288831703,182.49243769427858,context,0.125,
audit_seen,60,high_vol,base,99,26,99,98,26,20,False,-5.601845264544738,-25.601845264544743,-276.53094845846215,28.28282828282828,0.8963575447137426,3,-63.39803898122646,-91.18750189232271,28.37263446202777,1.0414931364244628,-1.0388257164302095,-0.4942495843910377,-2.19542381679122,54,40.53192754129752,0.125,3,0.125,14.75648581830289,100.22829116751255,baseline,0.125,
audit_seen,60,high_vol,deriv_oi24_available,99,26,99,98,26,20,False,-5.601845264544738,-25.601845264544743,-276.53094845846215,28.28282828282828,0.8963575447137426,3,-106.64110951778657,-91.18750189232271,28.37263446202777,1.0414931364244628,-1.0388257164302095,-0.4942495843910377,-2.19542381679122,54,83.77499807785763,0.125,3,0.125,27.0450877153348,187.99655719544296,derivative_baseline,0.375,
audit_seen,60,high_vol,deriv_oi24_down,64,24,64,64,24,20,False,-37.732742506524346,-57.732742506524374,-282.0733457006519,29.6875,0.7616585106078892,1,-102.85553385572064,-139.31301771281184,40.67876203083042,1.2020538811774037,-1.0382883802359437,-0.6711722571169143,-1.412874874512493,54,45.122791349196234,0.25,3,0.125,-38.9001969815185,142.47167311353002,derivative,1.0,
audit_seen,60,high_vol,deriv_oi24_pos,35,16,35,34,16,20,False,53.15179540650373,33.151795406503716,-249.50819672131308,25.71428571428571,1.1296071899627207,2,-113.76689899932248,-158.0970206639194,61.50016205687412,0.8226012582040779,-1.0388257164302095,0.19014606161706915,-1.6751351413812121,54,156.5320930965143,0.5,3,0.125,-30.461272441177584,641.7900655493657,derivative,1.0,
audit_seen,60,high_vol,deriv_oi4_available,99,26,99,98,26,20,False,-5.601845264544738,-25.601845264544743,-276.53094845846215,28.28282828282828,0.8963575447137426,3,-88.26008815474847,-91.18750189232271,28.37263446202777,1.0414931364244628,-1.0388257164302095,-0.4942495843910377,-2.19542381679122,54,65.39397671481954,0.125,3,0.125,32.664699388937166,114.43559644897495,derivative_baseline,0.375,
audit_seen,60,high_vol,deriv_oi4_pos,50,22,50,49,22,20,False,30.847505521377915,10.847505521377895,-256.00352371298766,30.0,1.0452068201348974,2,-45.60700925578604,-111.35052613737844,46.059343858868594,1.1429161068364162,-1.039115068717832,0.023767648225248017,-1.3525324898471025,54,62.66984672814903,0.25,3,0.125,-42.088955481958514,208.49605876080759,derivative,1.0,
audit_seen,60,high_vol,deriv_taker55,20,14,20,20,14,20,False,73.49854709552899,53.49854709552898,-276.5260268384118,25.0,1.2046178785223827,0,-54.132224166121816,-269.50527207392213,89.72029150573236,0.7086312853711944,-1.0372473252515229,0.1981677075130195,-0.7007825319467864,54,107.6307712616508,0.5,3,0.125,-144.31311464477102,580.4350410533053,derivative,1.0,
audit_seen,60,high_vol,deriv_taker_available,99,26,99,98,26,20,False,-5.601845264544738,-25.601845264544743,-276.53094845846215,28.28282828282828,0.8963575447137426,3,-111.15871997211403,-91.18750189232271,28.37263446202777,1.0414931364244628,-1.0388257164302095,-0.4942495843910377,-2.19542381679122,54,88.29260853218507,0.125,3,0.125,18.14094403669751,221.58756637594783,derivative_baseline,0.375,
audit_seen,60,high_vol,exit_chandelier,99,26,99,98,26,20,False,9.4532272158613,-10.546772784138705,-150.35005980751134,36.36363636363637,0.9427695859431192,0,-57.504274330312036,-60.4466789625601,27.666835722527956,0.9720991308271896,-0.369111438708652,-0.2884939759072558,-0.9292846078870154,54,49.74928883686159,0.375,3,0.125,-78.75817520379105,104.64777053479449,exit,0.5,1.0
audit_seen,60,high_vol,exit_fixed3r,99,26,96,98,26,20,False,27.508972891267355,7.508972891267336,-303.775815767453,28.28282828282828,1.0268783643637176,5,-59.4412537603079,-51.03121035898274,19.86693088263845,1.1377423889737115,-1.0485649022421255,0.2057321237228571,-1.3931230808669315,54,70.02382596757685,0.25,3,0.125,-21.74705316550594,127.06495447337127,exit,0.5,1.0
audit_seen,60,high_vol,exit_sma60,99,26,99,98,26,20,False,42.78377977290436,22.783779772904346,-214.76282683765112,30.303030303030305,1.1099557478776527,3,-53.87711278838384,-48.71812535628661,30.446917209723285,1.0414931364244628,-0.639930983060749,0.33188963500752067,-1.4000407985851004,54,79.89035725363306,0.125,3,0.125,23.954925656012456,160.0832480124169,exit,0.375,1.0
audit_seen,60,high_vol,gate_box_break,29,15,29,29,15,20,False,3.968207596828761,-16.031792403171252,-262.4988507046622,34.48275862068966,0.9254977694218957,1,-100.87581550601693,-143.0023846201743,56.326994306340985,1.7723015790124736,-0.850005744272464,-0.086153162572844,-0.775485025255851,54,84.84402310284568,0.375,3,0.125,-200.40948945967295,330.5243317113019,context,0.375,1.0
audit_seen,60,majors,base,13,2,13,13,2,20,False,119.7298217974766,99.72982179747659,-118.54222139118464,23.076923076923077,2.108505299764468,0,-57.439105556405664,-116.95818537292243,100.0,1.891701046822961,-1.146381362280719,6.022155473599122,-4.826540544861457,2,157.16892735388222,0.125,3,0.125,6.723096224914133,522.4901149834482,baseline,0.125,
audit_seen,60,majors,deriv_oi24_available,13,2,13,13,2,20,False,119.7298217974766,99.72982179747659,-118.54222139118464,23.076923076923077,2.108505299764468,0,-57.81138127074524,-116.95818537292243,100.0,1.891701046822961,-1.146381362280719,6.022155473599122,-4.826540544861457,2,157.54120306822182,0.125,3,0.125,3.977284530870376,896.3215655400767,derivative_baseline,0.375,
audit_seen,60,majors,deriv_oi24_down,8,2,8,8,2,20,False,59.993643376822355,39.993643376822355,-122.15316047265,25.0,1.420712712677025,0,-31.739121926767815,-138.0714392700477,100.0,1.9622923965255128,-1.1459688681743025,1.5831817444735385,-4.218857364048256,2,71.73276530359018,0.375,3,0.125,-479.97471351895393,896.3215655400767,derivative,1.0,
audit_seen,60,majors,deriv_oi24_pos,5,2,5,5,2,20,False,215.3077072705234,195.3077072705234,-103.13171486499238,20.0,3.3871072198511922,0,-99.52699622110916,-148.8751904749569,100.0,1.429577567480408,-1.146381362280719,4.903298671355749,-2.9470684457377216,2,294.83470349163247,0.5,2,0.25,-40.573236543255156,797.946613543964,derivative,1.0,
audit_seen,60,majors,deriv_oi4_available,13,2,13,13,2,20,False,119.7298217974766,99.72982179747659,-118.54222139118464,23.076923076923077,2.108505299764468,0,-81.90934416343983,-116.95818537292243,100.0,1.891701046822961,-1.146381362280719,6.022155473599122,-4.826540544861457,2,181.6391659609164,0.125,3,0.125,31.239703401428937,533.0634431820405,derivative_baseline,0.375,
audit_seen,60,majors,deriv_oi4_pos,5,2,5,5,2,20,False,-87.28723242764258,-107.28723242764258,-125.76409955411536,0.0,0.0,0,-104.13304026099982,-149.6668828634745,,1.891701046822961,-1.181491753042002,-2.6553323493749836,-4.170222227218523,2,-3.1541921666427726,1.0,1,0.5,-3.1541921666427726,-3.1541921666427726,derivative,1.0,
audit_seen,60,majors,deriv_taker55,3,2,3,3,2,20,False,-53.154508932954,-73.154508932954,-70.13597957192361,0.0,0.0,0,-65.10982621104758,,,1.1587737714233093,-0.69090924658735,-1.097029845660824,-1.9867302777542228,2,-8.044682721906431,1.0,1,0.5,-8.044682721906431,-8.044682721906431,derivative,1.0,
audit_seen,60,majors,deriv_taker_available,13,2,13,13,2,20,False,119.7298217974766,99.72982179747659,-118.54222139118464,23.076923076923077,2.108505299764468,0,-18.96202036477896,-116.95818537292243,100.0,1.891701046822961,-1.146381362280719,6.022155473599122,-4.826540544861457,2,118.69184216225557,0.375,3,0.125,-33.67769434234425,545.519413803087,derivative_baseline,0.375,
audit_seen,60,majors,exit_chandelier,13,2,13,13,2,20,False,44.669177989792054,24.669177989792047,-35.309816738366955,38.46153846153847,1.5186600211694101,0,-54.620074959452914,-58.56137836130047,96.51669423595483,1.2803386577552125,-0.3565202563770893,1.6552956228606863,-2.592805910765328,2,79.28925294924498,0.375,3,0.125,-271.30049908965316,378.8945717616711,exit,0.75,
audit_seen,60,majors,exit_fixed3r,13,2,13,13,2,20,False,37.227461217651275,17.227461217651264,-121.51257913879496,30.76923076923077,1.1846684397103175,0,26.480512473670576,-105.69285323351559,89.1541464987482,1.891701046822961,-1.1578318827727654,0.9519238627424542,-4.658166560649024,2,-9.253051256019315,0.625,3,0.125,-99.80021976263079,271.7556086832355,exit,0.75,
audit_seen,60,majors,exit_sma60,13,2,13,13,2,20,False,149.46086732357787,129.46086732357787,-92.3649531318027,23.076923076923077,2.693851421373156,0,-33.46241512497471,-99.35884895040914,100.0,1.891701046822961,-0.6760253833214128,7.982303421758097,-4.801260358648873,2,162.92328244855258,0.25,3,0.125,-15.674127043992463,606.3532833736136,exit,0.75,
audit_seen,60,majors,gate_box_break,5,2,5,5,2,20,False,183.88167672876654,163.88167672876654,-130.19784461154703,20.0,2.447158482697089,0,-95.82871495141289,-155.12844317509212,100.0,1.891701046822961,-1.165124179461688,4.041887157754287,-3.6707961273465206,2,259.7103916801793,0.5,2,0.25,-59.40627840559719,1536.1770720232855,context,0.5,
audit_seen,60,owner_illustration,base,15,2,15,15,2,20,False,104.30374154093961,84.30374154093958,-160.10319495427748,40.0,1.4537446943234653,0,-98.65158807496057,-156.98557759226702,77.70927810002024,1.5952144381708993,-0.8460334979843389,5.111421889677903,-17.919210134993847,2,182.95532961590013,0.25,3,0.125,-62.777706870419564,470.92542585815187,baseline,0.25,
audit_seen,60,owner_illustration,deriv_oi24_available,15,2,15,15,2,20,False,104.30374154093961,84.30374154093958,-160.10319495427748,40.0,1.4537446943234653,0,-73.74940236650042,-156.98557759226702,77.70927810002024,1.5952144381708993,-0.8460334979843389,5.111421889677903,-17.919210134993847,2,158.05314390744,0.25,3,0.125,-21.959232390522107,422.2237489624617,derivative_baseline,0.75,
audit_seen,60,owner_illustration,deriv_oi24_down,11,2,11,11,2,20,False,-40.06037084129872,-60.06037084129875,-165.35557867533467,36.36363636363637,0.6970740718982755,0,-187.10232104628304,-240.3730339932683,83.03216325780704,1.421737368062768,-0.8460334979843389,-3.3832733144818494,-16.867801498172717,2,127.04195020498429,0.5,3,0.125,-47.49451736892544,422.2237489624617,derivative,1.0,
audit_seen,60,owner_illustration,deriv_oi24_pos,4,2,4,4,2,20,False,501.3050505920949,481.3050505920949,101.23524125615792,50.0,4.176980963184062,0,237.97112400290177,-445.88727986395014,100.0,4.095933981500327,0.11943754439896526,9.810324517022995,-9.017998215806966,2,243.33392658919323,0.5,2,0.25,-37.452025399577295,336.92924391878336,derivative,1.0,
audit_seen,60,owner_illustration,deriv_oi4_available,15,2,15,15,2,20,False,104.30374154093961,84.30374154093958,-160.10319495427748,40.0,1.4537446943234653,0,-127.14572673481042,-156.98557759226702,77.70927810002024,1.5952144381708993,-0.8460334979843389,5.111421889677903,-17.919210134993847,2,211.44946827575004,0.25,3,0.125,-50.623309528928054,548.200511086714,derivative_baseline,0.75,
audit_seen,60,owner_illustration,deriv_oi4_pos,5,2,5,5,2,20,False,623.1847891354562,603.1847891354562,362.5736774665933,80.0,19.83737514756388,0,150.3876127127623,48.92759628098098,91.87795393130854,2.458915426732905,0.7837158897433235,15.313739876299604,-7.070400221559591,2,452.79717642269395,0.25,3,0.125,-89.88769538366542,693.9903400265885,derivative,1.0,
audit_seen,60,owner_illustration,deriv_taker55,3,2,3,3,2,20,False,775.9259688388187,755.9259688388188,257.95838751623944,66.66666666666666,15.279145445692539,0,261.6650880682337,,100.0,1.847971593222082,0.3745411238288087,11.16668080013663,-4.813721404165571,2,494.2608807705851,0.25,2,0.25,208.66533738704192,1065.4519675376714,derivative,1.0,
audit_seen,60,owner_illustration,deriv_taker_available,15,2,15,15,2,20,False,104.30374154093961,84.30374154093958,-160.10319495427748,40.0,1.4537446943234653,0,-116.40004923906015,-156.98557759226702,77.70927810002024,1.5952144381708993,-0.8460334979843389,5.111421889677903,-17.919210134993847,2,200.7037907799997,0.25,3,0.125,-25.12794854906815,423.4940449468889,derivative_baseline,0.75,
audit_seen,60,owner_illustration,exit_chandelier,15,2,15,15,2,20,False,214.95790826140293,194.957908261403,-22.827945396657316,46.666666666666664,2.7618692624533168,0,103.42904869765623,-52.50576721167937,77.53706704140828,1.5952144381708993,-0.1014318416597685,14.524679179843236,-9.829332365525257,2,91.52885956374675,0.375,3,0.125,-124.49825736511633,618.9874128899032,exit,0.75,
audit_seen,60,owner_illustration,exit_fixed3r,15,2,14,15,2,20,False,-65.70686275616234,-85.70686275616235,-245.05699416588425,26.666666666666668,0.7264605382323054,0,-116.85917697595733,-346.3934020220124,84.09150529791482,1.648240033744252,-1.0348534343193716,-10.550647017306636,-17.6351467681743,2,31.152314219795002,0.375,3,0.125,-104.27805953861315,345.23970397544434,exit,0.75,
audit_seen,60,owner_illustration,exit_sma60,15,2,15,15,2,20,False,186.07785556464702,166.07785556464702,-160.10319495427748,40.0,2.041832720689938,0,15.130366487790328,-129.1003568687827,82.75537512180281,1.421737368062768,-0.7125670324543545,11.297379070692548,-14.23665658390818,2,150.94748907685667,0.25,3,0.125,-86.29737258091814,509.55078074900695,exit,0.75,
audit_seen,60,owner_illustration,gate_box_break,5,2,5,5,2,20,False,624.6411252641307,604.6411252641307,386.85807592871214,80.0,8.890689162095564,0,61.40110394929136,-62.58871395032227,92.4271130205709,2.458915426732905,0.7837158897433235,15.113581821756261,-11.670278821717739,2,543.2400213148393,0.25,2,0.25,451.5900676464471,604.3399904271007,context,0.25,
audit_seen,240,all_core,base,90,48,90,90,48,20,False,-48.120436341448105,-68.1204363414481,-337.8001040878031,31.11111111111111,0.7910127675493249,10,-190.00487453206568,-191.91240891523123,45.531089432323256,1.17632056416328,-0.7710636956867968,-1.1655810932189037,-4.244853275873039,54,121.88443819061753,0.125,3,0.125,3.1010313226922737,186.38306347228087,baseline,0.125,
audit_seen,240,all_core,deriv_oi24_available,90,48,90,90,48,20,False,-48.120436341448105,-68.1204363414481,-337.8001040878031,31.11111111111111,0.7910127675493249,10,-218.81019125658395,-191.91240891523123,45.531089432323256,1.17632056416328,-0.7710636956867968,-1.1655810932189037,-4.244853275873039,54,150.6897549151358,0.125,3,0.125,31.218946475551576,265.2249508234403,derivative_baseline,0.375,
