event_id,signal_time,decision_time,direction,signal_open,signal_high,signal_low,signal_close,initial_stop,signal_atr,ma,ma_side,body_ratio,range_atr,close_location,volume_ratio,ma_slope_atr,cross_count24,efficiency24,is_engulf,breakout20,extension_atr,fold,population,parent_event_id,matched_event_id,source_mother_decision_time,transferred_risk_atr,entry_open,vol_bucket,known_5m_colour,known_5m_available,known_hourly_colour,signed_hourly_slope_sign,source_segment_id,prior_breakout_window_start,prior_breakout_window_end,prior_breakout_available_at,prior_breakout_signal_available_at,prior_breakout_count,prior_breakout_high,prior_breakout_low,prior_breakout_signal_close,prior_breakout_raw_segment_id,prior_breakout_known,prior_breakout_reason,prior_breakout_gate_state
2024-04-18T13:00:00+00:00_L,2024-04-18 13:00:00+00:00,2024-04-18 14:00:00+00:00,1,62240.0,62833.0,61885.0,62795.5,61885.0,752.1290048235484,62276.80875,1,0.5859704641350211,1.260422073766991,0.9604430379746836,1.8683974280590585,-0.0264393916546225,2.0,0.0174700676730872,True,False,0.6896306972255147,2024H1,case,,,,,,,,,,,,2024-04-17 17:00:00+00:00,2024-04-18 12:00:00+00:00,2024-04-18 13:00:00+00:00,2024-04-18 14:00:00+00:00,20,63087.0,60118.0,62795.5,1,True,known,abstain
2024-04-19T01:00:00+00:00_S,2024-04-19 01:00:00+00:00,2024-04-19 02:00:00+00:00,-1,62711.9,62787.4,60601.2,61020.1,62787.4,810.506678034776,62105.24249999999,-1,0.7738541761961392,2.6973250921273744,0.8083889854542126,4.135946673181885,0.0204064738534166,3.0,0.070199144939415,False,False,1.3388446133856962,2024H1,case,,,,,,,,,,,,2024-04-18 05:00:00+00:00,2024-04-19 00:00:00+00:00,2024-04-19 01:00:00+00:00,2024-04-19 02:00:00+00:00,20,64155.0,60794.7,61020.1,1,True,known,abstain
2024-04-21T22:00:00+00:00_L,2024-04-21 22:00:00+00:00,2024-04-21 23:00:00+00:00,1,64665.6,65110.9,64567.2,65024.8,64567.2,425.8528902230004,64678.513750000006,1,0.6606584513518512,1.27673197125724,0.8416406106308666,0.7479974557329515,0.0397418147327974,2.0,0.1035181479699107,False,False,0.8131593279046727,2024H1,case,,,,,,,,,,,,2024-04-21 02:00:00+00:00,2024-04-21 21:00:00+00:00,2024-04-21 22:00:00+00:00,2024-04-21 23:00:00+00:00,20,65717.3,64223.1,65024.8,1,True,known,abstain
2024-04-30T08:00:00+00:00_S,2024-04-30 08:00:00+00:00,2024-04-30 09:00:00+00:00,-1,63146.1,63243.1,61808.0,61916.4,63243.1,564.7517029945905,63053.05625,-1,0.8568740854295857,2.541116728626748,0.9244651940631304,3.4288486305570296,0.0245506121123299,1.0,0.0621194897056961,False,False,2.0126654669173925,2024H1,case,,,,,,,,,,,,2024-04-29 12:00:00+00:00,2024-04-30 07:00:00+00:00,2024-04-30 08:00:00+00:00,2024-04-30 09:00:00+00:00,20,64746.1,61787.6,61916.4,1,True,known,abstain
2024-05-06T12:00:00+00:00_S,2024-05-06 12:00:00+00:00,2024-05-06 13:00:00+00:00,-1,64199.9,64318.0,63335.7,63604.9,64318.0,518.8006341634738,63928.688749999994,-1,0.6057212664155536,1.8934055498676987,0.7259493026570258,2.779932722916018,-0.018182161018128,0.0,0.0225080385852089,True,False,0.6241101661760243,2024H1,case,,,,,,,,,,,,2024-05-05 16:00:00+00:00,2024-05-06 11:00:00+00:00,2024-05-06 12:00:00+00:00,2024-05-06 13:00:00+00:00,20,65534.9,63568.0,63604.9,1,True,known,abstain
2024-05-07T08:00:00+00:00_L,2024-05-07 08:00:00+00:00,2024-05-07 09:00:00+00:00,1,63673.1,64418.8,63586.3,64235.5,63586.3,529.6563876435196,63821.416249999995,1,0.6755555555555574,1.5717737375052798,0.7798198198198163,1.79646278324674,-0.0217947904892848,1.0,0.1287502622561021,False,False,0.7817969530062584,2024H1,case,,,,,,,,,,,,2024-05-06 12:00:00+00:00,2024-05-07 07:00:00+00:00,2024-05-07 08:00:00+00:00,2024-05-07 09:00:00+00:00,20,64318.0,62685.0,64235.5,1,True,known,abstain
2024-05-07T11:00:00+00:00_S,2024-05-07 11:00:00+00:00,2024-05-07 12:00:00+00:00,-1,64099.1,64128.8,63350.0,63497.1,64128.8,527.4751762583138,63812.8,-1,0.772984078068821,1.4764675856871243,0.8111196712891654,1.5113627731755537,0.0054449639767011,2.0,0.1074519157263865,False,False,0.5985115778138544,2024H1,case,,,,,,,,,,,,2024-05-06 15:00:00+00:00,2024-05-07 10:00:00+00:00,2024-05-07 11:00:00+00:00,2024-05-07 12:00:00+00:00,20,64418.8,62685.0,63497.1,1,True,known,abstain
2024-05-10T14:00:00+00:00_S,2024-05-10 14:00:00+00:00,2024-05-10 15:00:00+00:00,-1,63000.0,63100.0,60666.7,61059.8,63100.0,558.4879690996831,62171.21625000001,-1,0.7973533884025787,4.356942556744117,0.8384498417786523,10.001018266690382,-0.049622077585684,1.0,0.0747638496838185,False,True,1.9900451065968,2024H1,case,,,,,,,,,,,,2024-05-09 18:00:00+00:00,2024-05-10 13:00:00+00:00,2024-05-10 14:00:00+00:00,2024-05-10 15:00:00+00:00,20,63475.0,61876.5,61059.8,1,True,known,accepted
2024-05-12T08:00:00+00:00_L,2024-05-12 08:00:00+00:00,2024-05-12 09:00:00+00:00,1,60817.9,61103.0,60779.0,61044.8,60779.0,270.6875713048097,60887.365000000005,1,0.7003086419753132,1.196951889731049,0.8203703703703793,1.691130073114198,-0.0281212886747554,2.0,0.0957199010045138,True,False,0.5816114838265583,2024H1,case,,,,,,,,,,,,2024-05-11 12:00:00+00:00,2024-05-12 07:00:00+00:00,2024-05-12 08:00:00+00:00,2024-05-12 09:00:00+00:00,20,61535.8,60601.0,61044.8,1,True,known,abstain
2024-05-13T06:00:00+00:00_L,2024-05-13 06:00:00+00:00,2024-05-13 07:00:00+00:00,1,60875.1,61567.0,60803.5,61516.8,60803.5,346.09543475209165,61142.375,1,0.8404715127701432,2.206038922607851,0.9342501637197156,2.0315403531926544,0.0167174505999397,3.0,0.1641986932580084,True,False,1.0818547787785868,2024H1,case,,,,,,,,,,,,2024-05-12 10:00:00+00:00,2024-05-13 05:00:00+00:00,2024-05-13 06:00:00+00:00,2024-05-13 07:00:00+00:00,20,61874.3,60756.0,61516.8,1,True,known,abstain
2024-05-20T04:00:00+00:00_L,2024-05-20 04:00:00+00:00,2024-05-20 05:00:00+00:00,1,66680.0,67166.0,66630.0,67151.3,66630.0,343.60717469458166,66829.7125,1,0.8792910447761249,1.559920861595595,0.9725746268656772,1.4982626418924023,-0.0309474038470099,1.0,0.0025432085950077,True,False,0.935916138205946,2024H1,case,,,,,,,,,,,,2024-05-19 08:00:00+00:00,2024-05-20 03:00:00+00:00,2024-05-20 04:00:00+00:00,2024-05-20 05:00:00+00:00,20,67794.0,65887.0,67151.3,1,True,known,abstain
2024-05-20T06:00:00+00:00_S,2024-05-20 06:00:00+00:00,2024-05-20 07:00:00+00:00,-1,67137.8,67165.4,66250.0,66408.2,67165.4,378.9704720580827,66833.10250000001,-1,0.7970286213677196,2.415491621362247,0.8271793751365544,1.9435449957644877,0.0007124565629953,2.0,0.1403457762071953,False,False,1.1212021287370606,2024H1,case,,,,,,,,,,,,2024-05-19 10:00:00+00:00,2024-05-20 05:00:00+00:00,2024-05-20 06:00:00+00:00,2024-05-20 07:00:00+00:00,20,67794.0,65887.0,66408.2,1,True,known,abstain
2024-05-23T11:00:00+00:00_L,2024-05-23 11:00:00+00:00,2024-05-23 12:00:00+00:00,1,69549.5,70077.2,69549.4,69988.0,69549.4,398.91575102560626,69760.65875,1,0.8308071239105677,1.323086387647109,0.8309965896172857,1.3583053974241488,0.0017777354362272,2.0,0.0638127825370264,False,False,0.5698979030422008,2024H1,case,,,,,,,,,,,,2024-05-22 15:00:00+00:00,2024-05-23 10:00:00+00:00,2024-05-23 11:00:00+00:00,2024-05-23 12:00:00+00:00,20,70691.2,68844.0,69988.0,1,True,known,abstain
2024-05-26T13:00:00+00:00_L,2024-05-26 13:00:00+00:00,2024-05-26 14:00:00+00:00,1,68988.1,69150.0,68955.8,69142.1,68955.8,253.24709718849832,69015.6125,1,0.7929969104016596,0.7668399841734377,0.9593202883625422,0.9688263999403098,0.0101185760012588,0.0,0.0407155153057417,True,False,0.4994627832036116,2024H1,case,,,,,,,,,,,,2024-05-25 17:00:00+00:00,2024-05-26 12:00:00+00:00,2024-05-26 13:00:00+00:00,2024-05-26 14:00:00+00:00,20,69580.3,68805.8,69142.1,1,True,known,abstain
2024-05-30T06:00:00+00:00_S,2024-05-30 06:00:00+00:00,2024-05-30 07:00:00+00:00,-1,68156.3,68192.0,67744.8,67846.3,68192.0,404.2801371703053,68029.90625,-1,0.6932021466905233,1.1061636694053352,0.7730322003577803,1.3017841549171978,0.0013851781191184,2.0,0.1844109544644316,False,False,0.4541560000575837,2024H1,case,,,,,,,,,,,,2024-05-29 10:00:00+00:00,2024-05-30 05:00:00+00:00,2024-05-30 06:00:00+00:00,2024-05-30 07:00:00+00:00,20,68445.3,67126.7,67846.3,1,True,known,abstain
2024-06-02T11:00:00+00:00_L,2024-06-02 11:00:00+00:00,2024-06-02 12:00:00+00:00,1,67548.0,68345.0,67504.2,68266.0,67504.2,232.04465392515897,67713.58625000001,1,0.8539486203615575,3.6234405136141814,0.9060418648905808,6.508870978779244,0.0247007055310689,2.0,0.2677688920837501,True,True,2.38063553999465,2024H1,case,,,,,,,,,,,,2024-06-01 15:00:00+00:00,2024-06-02 10:00:00+00:00,2024-06-02 11:00:00+00:00,2024-06-02 12:00:00+00:00,20,67927.0,67380.0,68266.0,1,True,known,accepted
2024-06-04T10:00:00+00:00_L,2024-06-04 10:00:00+00:00,2024-06-04 11:00:00+00:00,1,68733.8,68975.0,68711.2,68902.7,68711.2,365.89200540935354,68838.4025,1,0.6402577710386366,0.7209777642035882,0.7259287338893021,0.6211087955818694,0.0643268131544291,1.0,0.0045322355251728,True,False,0.1757280810988632,2024H1,case,,,,,,,,,,,,2024-06-03 14:00:00+00:00,2024-06-04 09:00:00+00:00,2024-06-04 10:00:00+00:00,2024-06-04 11:00:00+00:00,20,70090.9,68512.0,68902.7,1,True,known,abstain
2024-06-06T19:00:00+00:00_S,2024-06-06 19:00:00+00:00,2024-06-06 20:00:00+00:00,-1,71087.9,71094.8,70458.2,70490.2,71094.8,392.2899933172001,71084.76375000001,-1,0.938894125039258,1.6227790941515556,0.9497329563305064,1.7507953625488095,0.0003653759610816,7.0,0.2645393378189321,False,True,1.5156230343078363,2024H1,case,,,,,,,,,,,,2024-06-05 23:00:00+00:00,2024-06-06 18:00:00+00:00,2024-06-06 19:00:00+00:00,2024-06-06 20:00:00+00:00,20,71666.0,70600.0,70490.2,1,True,known,accepted
2024-06-10T12:00:00+00:00_S,2024-06-10 12:00:00+00:00,2024-06-10 13:00:00+00:00,-1,69483.9,69528.9,69324.5,69374.3,69528.9,205.13650468502465,69467.89375,-1,0.5362035225048649,0.9964096849258433,0.7563600782778653,0.918424563950101,0.0001401505794722,1.0,0.1827208976157051,True,False,0.4562510711767651,2024H1,case,,,,,,,,,,,,2024-06-09 16:00:00+00:00,2024-06-10 11:00:00+00:00,2024-06-10 12:00:00+00:00,2024-06-10 13:00:00+00:00,20,69850.0,69133.0,69374.3,1,True,known,abstain
2024-06-10T14:00:00+00:00_L,2024-06-10 14:00:00+00:00,2024-06-10 15:00:00+00:00,1,69423.4,69676.0,69305.8,69676.0,69305.8,224.08759842739295,69471.8225,1,0.6823338735818687,1.652032520309,1.0,2.046091253319649,0.0071158928228273,1.0,0.1049961398477968,False,False,0.9111503779454408,2024H1,case,,,,,,,,,,,,2024-06-09 18:00:00+00:00,2024-06-10 13:00:00+00:00,2024-06-10 14:00:00+00:00,2024-06-10 15:00:00+00:00,20,69850.0,69133.0,69676.0,1,True,known,abstain
2024-06-18T00:00:00+00:00_S,2024-06-18 00:00:00+00:00,2024-06-18 01:00:00+00:00,-1,66484.1,66591.4,65471.5,65744.6,66591.4,482.7715889848213,66339.56,-1,0.6603268148941904,2.319730542459914,0.7561389409768665,1.6134343501987476,-0.0055573209523453,4.0,0.1361988606939399,False,False,1.2323840374515036,2024H1,case,,,,,,,,,,,,2024-06-17 04:00:00+00:00,2024-06-17 23:00:00+00:00,2024-06-18 00:00:00+00:00,2024-06-18 01:00:00+00:00,20,67320.0,65126.1,65744.6,1,True,known,abstain
2024-07-07T13:00:00+00:00_S,2024-07-07 13:00:00+00:00,2024-07-07 14:00:00+00:00,-1,57350.0,57372.5,56771.6,56879.0,57372.5,411.0160814979886,57268.35125000001,-1,0.7838242636045912,1.4619865914004198,0.8212680978532182,2.236441942720191,-0.0487511338412228,0.0,0.0240591202540845,False,True,0.9472895770427716,2024H2,case,,,,,,,,,,,,2024-07-06 17:00:00+00:00,2024-07-07 12:00:00+00:00,2024-07-07 13:00:00+00:00,2024-07-07 14:00:00+00:00,20,58499.8,57066.0,56879.0,1,True,known,accepted
2024-07-11T01:00:00+00:00_L,2024-07-11 01:00:00+00:00,2024-07-11 02:00:00+00:00,1,57628.5,58399.2,57478.4,58276.0,57478.4,483.3568766309296,57909.407499999994,1,0.7031928757602118,1.905010654690817,0.8662033014769791,1.5571123865819916,0.0150268542447562,1.0,0.0900705673167757,True,False,0.7584302980340555,2024H2,case,,,,,,,,,,,,2024-07-10 05:00:00+00:00,2024-07-11 00:00:00+00:00,2024-07-11 01:00:00+00:00,2024-07-11 02:00:00+00:00,20,59481.7,57156.0,58276.0,1,True,known,abstain
2024-07-12T13:00:00+00:00_L,2024-07-12 13:00:00+00:00,2024-07-12 14:00:00+00:00,1,57382.5,57999.0,57345.4,57837.5,57345.4,455.7380215798052,57629.848750000005,1,0.6961444308445548,1.4341572768809356,0.7529069767441855,2.502666414773987,-0.0025837212263224,1.0,0.1321213882280296,False,False,0.4556373183000556,2024H2,case,,,,,,,,,,,,2024-07-11 17:00:00+00:00,2024-07-12 12:00:00+00:00,2024-07-12 13:00:00+00:00,2024-07-12 14:00:00+00:00,20,57989.9,56535.5,57837.5,1,True,known,abstain
2024-07-18T04:00:00+00:00_S,2024-07-18 04:00:00+00:00,2024-07-18 05:00:00+00:00,-1,64861.6,64884.0,64537.9,64574.1,64884.0,499.6124621904711,64810.51499999999,-1,0.8306847731869437,0.6927369234998229,0.8954059520369915,0.4146485328137489,-0.0563311609094053,3.0,0.2791205909349197,True,False,0.473196763274218,2024H2,case,,,,,,,,,,,,2024-07-17 08:00:00+00:00,2024-07-18 03:00:00+00:00,2024-07-18 04:00:00+00:00,2024-07-18 05:00:00+00:00,20,65520.0,63855.0,64574.1,1,True,known,abstain
2024-07-21T14:00:00+00:00_L,2024-07-21 14:00:00+00:00,2024-07-21 15:00:00+00:00,1,66775.4,67413.0,66684.3,67291.0,66684.3,329.25971041143896,66858.3725,1,0.7075614107314504,2.213146573838088,0.8325785645670365,3.4380757958735852,-0.0066247097079486,5.0,0.1914370078740154,True,False,1.3139399881613096,2024H2,case,,,,,,,,,,,,2024-07-20 18:00:00+00:00,2024-07-21 13:00:00+00:00,2024-07-21 14:00:00+00:00,2024-07-21 15:00:00+00:00,20,67586.2,66596.0,67291.0,1,True,known,abstain
2024-07-23T02:00:00+00:00_L,2024-07-23 02:00:00+00:00,2024-07-23 03:00:00+00:00,1,67420.0,67706.0,67251.7,67665.4,67251.7,476.6893164280542,67473.03625,1,0.5401716927140493,0.9530316378898108,0.9106317411402036,0.7010637302017405,0.0314006058400767,5.0,0.0771396924925392,True,False,0.4035411396282521,2024H2,case,,,,,,,,,,,,2024-07-22 06:00:00+00:00,2024-07-23 01:00:00+00:00,2024-07-23 02:00:00+00:00,2024-07-23 03:00:00+00:00,20,68278.8,66578.0,67665.4,1,True,known,abstain
2024-07-24T18:00:00+00:00_S,2024-07-24 18:00:00+00:00,2024-07-24 19:00:00+00:00,-1,66589.2,66662.6,65717.7,65771.0,66662.6,497.01464802752133,66329.84,-1,0.8659117366917023,1.9011512110357087,0.943591914488303,1.7355629647649813,0.0586828780917326,3.0,0.0183030278836743,True,False,1.1243934202298431,2024H2,case,,,,,,,,,,,,2024-07-23 22:00:00+00:00,2024-07-24 17:00:00+00:00,2024-07-24 18:00:00+00:00,2024-07-24 19:00:00+00:00,20,67126.4,65477.4,65771.0,1,True,known,abstain
2024-07-27T21:00:00+00:00_L,2024-07-27 21:00:00+00:00,2024-07-27 22:00:00+00:00,1,67792.6,69233.0,67596.4,68872.0,67596.4,622.1850886798637,67899.78875,1,0.6595380667236895,2.630406979814482,0.7794207503360634,2.229375441310436,0.0389875945941923,1.0,0.176675100921329,True,False,1.562575618877022,2024H2,case,,,,,,,,,,,,2024-07-27 01:00:00+00:00,2024-07-27 20:00:00+00:00,2024-07-27 21:00:00+00:00,2024-07-27 22:00:00+00:00,20,69434.3,66621.1,68872.0,1,True,known,abstain
2024-07-28T23:00:00+00:00_L,2024-07-28 23:00:00+00:00,2024-07-29 00:00:00+00:00,1,68006.5,68279.0,67939.0,68239.1,67939.0,365.81130495834594,68060.9825,1,0.6841176470588406,0.9294409314078332,0.8826470588235465,0.6942029457460334,0.0005353397521668,6.0,0.0971102639466897,True,False,0.4869108679412993,2024H2,case,,,,,,,,,,,,2024-07-28 03:00:00+00:00,2024-07-28 22:00:00+00:00,2024-07-28 23:00:00+00:00,2024-07-29 00:00:00+00:00,20,68359.0,67071.0,68239.1,1,True,known,abstain
2024-07-31T19:00:00+00:00_S,2024-07-31 19:00:00+00:00,2024-07-31 20:00:00+00:00,-1,66531.5,66655.9,64800.0,65256.8,66655.9,559.0874851158532,66286.51250000001,-1,0.6868365752465118,3.3195162642845024,0.753866048817283,4.1066358090475745,0.007758922855816,1.0,0.1367096852990262,False,True,1.8417734744798189,2024H2,case,,,,,,,,,,,,2024-07-30 23:00:00+00:00,2024-07-31 18:00:00+00:00,2024-07-31 19:00:00+00:00,2024-07-31 20:00:00+00:00,20,66863.3,65500.0,65256.8,1,True,known,accepted
2024-08-02T14:00:00+00:00_S,2024-08-02 14:00:00+00:00,2024-08-02 15:00:00+00:00,-1,65220.8,65364.7,63084.8,63152.0,65364.7,722.1455093395996,64330.026249999995,-1,0.9074082196587604,3.157119957839186,0.970525023027327,3.3322555287810713,0.0095854412217611,3.0,0.0805699854218428,True,False,1.6312865409594497,2024H2,case,,,,,,,,,,,,2024-08-01 18:00:00+00:00,2024-08-02 13:00:00+00:00,2024-08-02 14:00:00+00:00,2024-08-02 15:00:00+00:00,20,65660.0,62795.5,63152.0,1,True,known,abstain
2024-08-08T01:00:00+00:00_L,2024-08-08 01:00:00+00:00,2024-08-08 02:00:00+00:00,1,55297.9,57400.0,55260.0,56861.0,55260.0,818.8035250037212,56188.85874999999,1,0.7304205607476628,2.613569598384758,0.7481308411214953,2.6486428928135997,0.0042383997634231,1.0,0.013527833207184,False,False,0.8208822134674532,2024H2,case,,,,,,,,,,,,2024-08-07 05:00:00+00:00,2024-08-08 00:00:00+00:00,2024-08-08 01:00:00+00:00,2024-08-08 02:00:00+00:00,20,57854.9,54558.8,56861.0,1,True,known,abstain
2024-08-15T17:00:00+00:00_S,2024-08-15 17:00:00+00:00,2024-08-15 18:00:00+00:00,-1,59541.4,59559.0,58769.4,58880.8,59559.0,545.5572833350826,59443.473750000005,-1,0.8366261398176289,1.447327391860745,0.8589159067882451,1.2890803502238637,0.0533575194072779,1.0,0.0518076088367857,False,False,1.0313742794528988,2024H2,case,,,,,,,,,,,,2024-08-14 21:00:00+00:00,2024-08-15 16:00:00+00:00,2024-08-15 17:00:00+00:00,2024-08-15 18:00:00+00:00,20,59861.5,57704.1,58880.8,1,True,known,abstain
2024-08-16T09:00:00+00:00_L,2024-08-16 09:00:00+00:00,2024-08-16 10:00:00+00:00,1,58361.8,58699.6,58256.9,58667.9,58256.9,556.4044333520355,58385.326250000006,1,0.6914388976733692,0.7956442714393364,0.9283939462389942,0.5425516149276067,-0.0325565043114462,3.0,0.0337401474701248,True,False,0.5078567550183632,2024H2,case,,,,,,,,,,,,2024-08-15 13:00:00+00:00,2024-08-16 08:00:00+00:00,2024-08-16 09:00:00+00:00,2024-08-16 10:00:00+00:00,20,59861.5,56048.3,58667.9,1,True,known,abstain
2024-08-16T16:00:00+00:00_L,2024-08-16 16:00:00+00:00,2024-08-16 17:00:00+00:00,1,58063.6,58740.0,57991.1,58565.5,57991.1,621.0123488349794,58264.780000000006,1,0.6701829349712919,1.2059341515590465,0.7669915876619046,1.3572078440712745,-0.0261085790490556,5.0,0.1149696084436698,False,False,0.4842415783907442,2024H2,case,,,,,,,,,,,,2024-08-15 20:00:00+00:00,2024-08-16 15:00:00+00:00,2024-08-16 16:00:00+00:00,2024-08-16 17:00:00+00:00,20,58929.6,56048.3,58565.5,1,True,known,abstain
2024-08-19T22:00:00+00:00_L,2024-08-19 22:00:00+00:00,2024-08-19 23:00:00+00:00,1,58965.6,59260.0,58965.6,59227.9,58965.6,407.6281581448274,59081.251249999994,1,0.890964673913049,0.7222268484587937,0.890964673913049,0.3634471134923429,-0.0234599020592365,2.0,0.026625037942846,True,False,0.3597610888007013,2024H2,case,,,,,,,,,,,,2024-08-19 02:00:00+00:00,2024-08-19 21:00:00+00:00,2024-08-19 22:00:00+00:00,2024-08-19 23:00:00+00:00,20,59339.0,57800.0,59227.9,1,True,known,abstain
2024-08-20T15:00:00+00:00_S,2024-08-20 15:00:00+00:00,2024-08-20 16:00:00+00:00,-1,59462.6,59488.1,58582.0,58822.1,59488.1,496.8982893987838,59415.10875,-1,0.7068756207924082,1.823512013084858,0.7350182099106071,4.290680661991502,-0.0315985189222442,1.0,0.046171171171171,False,True,1.1934207918435478,2024H2,case,,,,,,,,,,,,2024-08-19 19:00:00+00:00,2024-08-20 14:00:00+00:00,2024-08-20 15:00:00+00:00,2024-08-20 16:00:00+00:00,20,61434.4,58859.8,58822.1,1,True,known,accepted
2024-08-21T14:00:00+00:00_S,2024-08-21 14:00:00+00:00,2024-08-21 15:00:00+00:00,-1,59930.5,60222.0,59200.6,59415.9,60222.0,495.1913712159912,59818.80249999999,-1,0.5038182886234559,2.0626369104369755,0.7892108870178162,6.097295424038382,-0.0217542158974647,3.0,0.0100130791826576,True,False,0.8136298881998336,2024H2,case,,,,,,,,,,,,2024-08-20 18:00:00+00:00,2024-08-21 13:00:00+00:00,2024-08-21 14:00:00+00:00,2024-08-21 15:00:00+00:00,20,60134.7,58755.0,59415.9,1,True,known,abstain
2024-08-22T20:00:00+00:00_L,2024-08-22 20:00:00+00:00,2024-08-22 21:00:00+00:00,1,60307.6,60699.1,60283.0,60673.2,60283.0,473.0522861109376,60364.30750000001,1,0.8786349435231912,0.8796067838945335,0.9377553472722866,0.7001075485848536,0.0554977411676214,1.0,0.1234559972598644,True,False,0.6529775017883487,2024H2,case,,,,,,,,,,,,2024-08-22 00:00:00+00:00,2024-08-22 19:00:00+00:00,2024-08-22 20:00:00+00:00,2024-08-22 21:00:00+00:00,20,61400.0,59587.8,60673.2,1,True,known,abstain
2024-08-23T12:00:00+00:00_L,2024-08-23 12:00:00+00:00,2024-08-23 13:00:00+00:00,1,60736.1,61220.4,60736.0,61140.7,60736.0,367.7691739456245,60786.80499999999,1,0.8352601156069309,1.3171305109754008,0.835466556564814,1.5052339110995547,0.0113442986223483,4.0,0.0621836410319098,True,False,0.962274777418752,2024H2,case,,,,,,,,,,,,2024-08-22 16:00:00+00:00,2024-08-23 11:00:00+00:00,2024-08-23 12:00:00+00:00,2024-08-23 13:00:00+00:00,20,61358.0,60130.0,61140.7,1,True,known,abstain
2024-08-30T14:00:00+00:00_S,2024-08-30 14:00:00+00:00,2024-08-30 15:00:00+00:00,-1,59661.5,59849.2,58428.0,58465.8,59849.2,525.0527211067038,59517.16000000001,-1,0.8413312693498449,2.7067758014936065,0.9734027582324776,3.5632339149969896,-0.0101743751028975,7.0,0.3818951481602086,True,True,2.0023893939335387,2024H2,case,,,,,,,,,,,,2024-08-29 18:00:00+00:00,2024-08-30 13:00:00+00:00,2024-08-30 14:00:00+00:00,2024-08-30 15:00:00+00:00,20,60550.0,58654.8,58465.8,1,True,known,accepted
2024-08-31T13:00:00+00:00_S,2024-08-31 13:00:00+00:00,2024-08-31 14:00:00+00:00,-1,59180.5,59258.0,58926.1,58951.9,59258.0,300.3792369790617,59128.15249999999,-1,0.6887616752033671,1.104936557326487,0.922265742693574,1.1720598923619714,0.0232497760838692,2.0,0.129209083790133,False,False,0.586766588039085,2024H2,case,,,,,,,,,,,,2024-08-30 17:00:00+00:00,2024-08-31 12:00:00+00:00,2024-08-31 13:00:00+00:00,2024-08-31 14:00:00+00:00,20,59478.0,58400.8,58951.9,1,True,known,abstain
2024-09-04T19:00:00+00:00_L,2024-09-04 19:00:00+00:00,2024-09-04 20:00:00+00:00,1,57686.9,58174.9,57662.1,58056.0,57662.1,495.36060549511063,57732.82375,1,0.7197737909516312,1.0352054529799797,0.7681357254290156,0.4340541664298872,-0.0707531704066406,1.0,0.0007367117576057,False,False,0.65240603797507,2024H2,case,,,,,,,,,,,,2024-09-03 23:00:00+00:00,2024-09-04 18:00:00+00:00,2024-09-04 19:00:00+00:00,2024-09-04 20:00:00+00:00,20,58535.1,55555.9,58056.0,1,True,known,abstain
2024-09-05T03:00:00+00:00_S,2024-09-05 03:00:00+00:00,2024-09-05 04:00:00+00:00,-1,57700.1,57703.3,56905.8,57122.5,57703.3,457.9239188257835,57522.80375000001,-1,0.7242633228840107,1.7415556759842623,0.7282758620689692,2.6678903953016517,0.0662000434724257,1.0,0.078721423399193,False,False,0.8741708688781146,2024H2,case,,,,,,,,,,,,2024-09-04 07:00:00+00:00,2024-09-05 02:00:00+00:00,2024-09-05 03:00:00+00:00,2024-09-05 04:00:00+00:00,20,58535.1,56170.8,57122.5,1,True,known,abstain
2024-09-06T13:00:00+00:00_S,2024-09-06 13:00:00+00:00,2024-09-06 14:00:00+00:00,-1,56874.6,57048.1,55807.9,55895.6,57048.1,552.6004285657983,56681.47124999999,-1,0.7893888082567346,2.244297933714552,0.929285599096922,3.797675582986525,0.0784012843525621,0.0,0.1775251624509548,False,False,1.422132899968273,2024H2,case,,,,,,,,,,,,2024-09-05 17:00:00+00:00,2024-09-06 12:00:00+00:00,2024-09-06 13:00:00+00:00,2024-09-06 14:00:00+00:00,20,56947.3,55275.7,55895.6,1,True,known,abstain
2024-09-11T16:00:00+00:00_L,2024-09-11 16:00:00+00:00,2024-09-11 17:00:00+00:00,1,56700.1,57538.0,56644.0,57304.8,56644.0,586.8204783442146,56923.369999999995,1,0.6763982102908326,1.5234642160453054,0.73914988814318,2.0590484698903646,-0.0295739224750714,1.0,0.0643349063462483,False,False,0.6499943578592532,2024H2,case,,,,,,,,,,,,2024-09-10 20:00:00+00:00,2024-09-11 15:00:00+00:00,2024-09-11 16:00:00+00:00,2024-09-11 17:00:00+00:00,20,57975.4,55555.5,57304.8,1,True,known,abstain
2024-09-13T07:00:00+00:00_L,2024-09-13 07:00:00+00:00,2024-09-13 08:00:00+00:00,1,57768.2,58145.0,57768.1,58117.6,57768.1,357.96714477809684,57907.55500000001,1,0.9270363491642348,1.05288992439136,0.9273016715309064,0.7697840511487264,0.1176504621006696,1.0,0.0036394039246552,False,False,0.5867717276963993,2024H2,case,,,,,,,,,,,,2024-09-12 11:00:00+00:00,2024-09-13 06:00:00+00:00,2024-09-13 07:00:00+00:00,2024-09-13 08:00:00+00:00,20,58586.8,57347.0,58117.6,1,True,known,abstain
