[01:27:12] overnight start host=zzc@192.168.1.4 wall=10.0h max_cycles=4
[01:27:13] poll run=owner_w20_midbox_cold py=True epochs=11 last=11 map=0.1067 done=False
[02:15:31] poll run=owner_w20_midbox_cold py=True epochs=44 last=44 map=0.2573 done=False
[02:17:31] poll run=owner_w20_midbox_cold py=True epochs=46 last=46 map=0.2622 done=False
[02:19:32] poll run=owner_w20_midbox_cold py=True epochs=47 last=47 map=0.2629 done=False
[02:21:33] poll run=owner_w20_midbox_cold py=True epochs=48 last=48 map=0.2629 done=False
[02:23:33] poll run=owner_w20_midbox_cold py=True epochs=50 last=50 map=0.2812 done=False
[02:25:34] poll run=owner_w20_midbox_cold py=True epochs=51 last=51 map=0.2812 done=False
[02:27:35] poll run=owner_w20_midbox_cold py=True epochs=52 last=52 map=0.2812 done=False
[02:29:36] poll run=owner_w20_midbox_cold py=True epochs=54 last=54 map=0.2812 done=False
[02:31:37] poll run=owner_w20_midbox_cold py=True epochs=55 last=55 map=0.2812 done=False
[02:33:37] poll run=owner_w20_midbox_cold py=True epochs=57 last=57 map=0.2812 done=False
[02:35:38] poll run=owner_w20_midbox_cold py=True epochs=58 last=58 map=0.2812 done=False
[02:37:39] poll run=owner_w20_midbox_cold py=True epochs=59 last=59 map=0.2812 done=False
[02:39:40] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:41:40] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:43:41] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:45:42] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:47:43] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:49:43] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:51:44] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:53:45] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:55:45] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:57:46] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[02:59:47] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:01:48] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:03:48] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:05:49] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:07:50] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:09:50] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:11:51] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:13:52] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:15:53] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:17:53] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:19:54] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:21:55] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:23:56] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:25:56] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:27:59] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:30:00] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:32:00] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:34:01] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:36:02] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:38:03] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:40:03] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:42:04] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:44:05] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:46:06] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:48:06] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:50:07] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:52:08] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:54:09] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:56:09] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[03:58:10] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:00:11] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:02:11] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:04:12] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:06:13] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:08:14] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:10:14] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:12:15] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:14:16] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:16:17] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:18:17] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:20:18] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:22:19] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:24:19] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:26:20] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:28:21] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:30:22] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:32:22] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:34:23] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:36:24] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:38:24] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:40:25] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:42:26] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:44:27] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:46:27] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:48:28] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:50:29] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:52:30] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:54:30] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:56:31] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[04:58:32] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:00:32] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:02:33] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:04:34] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:06:35] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:08:35] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:10:36] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:12:37] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:14:38] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:16:38] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:18:39] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:20:40] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:22:40] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:24:41] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:26:42] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:28:43] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:30:43] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:32:44] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:34:45] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:36:45] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:38:46] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:40:47] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:42:48] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:44:48] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:46:49] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:48:50] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:50:50] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:52:51] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:54:52] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:56:52] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[05:58:53] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:00:54] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:02:55] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:04:56] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:06:57] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:08:57] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:10:58] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:12:59] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:14:59] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:17:00] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:19:01] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:21:02] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:23:02] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:25:03] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:27:04] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:29:04] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:31:05] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:33:06] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:35:07] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:37:07] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:39:08] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:41:09] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:43:10] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:45:10] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:47:11] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:49:12] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:51:12] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:53:13] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:55:14] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:57:15] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[06:59:15] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:01:16] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:03:17] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:05:17] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:07:18] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:09:19] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:11:20] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:13:20] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:15:21] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:17:22] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:19:22] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:21:23] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:23:24] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:25:25] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:27:25] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:29:26] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:31:27] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:33:27] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:35:28] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:37:29] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:39:30] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:41:30] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:43:31] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:45:32] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:47:32] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:49:33] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:51:34] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:53:35] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:55:35] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:57:36] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[07:59:37] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[08:01:38] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
[08:03:38] poll run=owner_w20_midbox_cold py=False epochs=0 last=0 map=0.0000 done=False
