event_id,symbol,review_group,semantic_status,win_len,box_bars,box_center_ratio,position_band,post_bars,image_path,anchor_time
8bb83c0f91c9ccdb,MERL_USDT_SWAP,short_3_5,unreviewed,21,7,0.7,right_band,3,datasets/dense_owner_w20_midbox/images/train/MERL_USDT_SWAP_010930_w20.png,2025-09-23 11:45:00+00:00
4ac3b4434e64f8f4,SNX_USDT_SWAP,short_3_5,unreviewed,27,5,0.8076923076923077,far_right_band,3,datasets/dense_owner_w20_midbox/images/train/SNX_USDT_SWAP_005330_w20.png,2025-07-28 14:15:00+00:00
2ede75e55c080b05,LUNA_USDT_SWAP,short_3_5,unreviewed,24,5,0.7391304347826086,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_LUNA_USDT_SWAP_012060_w20.png,2025-10-07 14:00:00+00:00
b397423f467e8b64,HOME_USDT_SWAP,short_3_5,unreviewed,20,7,0.631578947368421,middle_band,4,datasets/dense_owner_w20_midbox/images/train/HOME_USDT_SWAP_012530_w20.png,2025-10-20 14:15:00+00:00
57abc9a150aa1a66,GLM_USDT_SWAP,short_3_5,unreviewed,29,7,0.7142857142857143,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_GLM_USDT_SWAP_016560_w20.png,2025-11-24 16:15:00+00:00
6676d070028abab7,LINEA_USDT_SWAP,short_3_5,unreviewed,23,5,0.7727272727272727,right_band,3,datasets/dense_owner_w20_midbox/images/train/LINEA_USDT_SWAP_005930_w20.png,2025-11-01 03:00:00+00:00
cc173f9434371879,GPS_USDT_SWAP,short_3_5,unreviewed,22,7,0.6190476190476191,middle_band,5,datasets/dense_owner_w20_midbox/images/val/GPS_USDT_SWAP_012530_w20.png,2025-10-10 16:00:00+00:00
e706f627825b98b2,JUP_USDT_SWAP,short_3_5,unreviewed,21,7,0.65,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_JUP_USDT_SWAP_020260_w20.png,2026-01-01 11:00:00+00:00
9b530b7b6bd3dd6b,MOVE_USDT_SWAP,short_3_5,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/MOVE_USDT_SWAP_015130_w20.png,2025-11-06 13:00:00+00:00
17a865ea56566c6d,INJ_USDT_SWAP,short_3_5,unreviewed,22,5,0.6666666666666666,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_INJ_USDT_SWAP_020660_w20.png,2026-01-05 16:30:00+00:00
6986071b86c13f46,LUNA_USDT_SWAP,short_3_5,unreviewed,20,7,0.6842105263157895,right_band,3,datasets/dense_owner_w20_midbox/images/train/LUNA_USDT_SWAP_006730_w20.png,2025-08-11 09:45:00+00:00
d7215a6504cdbd14,APT_USDT_SWAP,short_3_5,unreviewed,28,5,0.8148148148148148,far_right_band,3,datasets/dense_owner_w20_midbox/images/train/APT_USDT_SWAP_011130_w20.png,2025-09-24 18:45:00+00:00
e2065b2b7388a63b,A_USDT_SWAP,short_3_5,unreviewed,24,5,0.7391304347826086,right_band,4,datasets/dense_owner_w20_midbox/images/val/A_USDT_SWAP_010730_w20.png,2025-09-21 07:45:00+00:00
25b511e35f0fe50d,FIL_USDT_SWAP,short_3_5,unreviewed,27,7,0.6923076923076923,right_band,5,datasets/dense_owner_w20_midbox/images/train/okx_FIL_USDT_SWAP_021460_w20.png,2026-01-13 03:45:00+00:00
1a253c02b2ef7d32,WLD_USDT_SWAP,short_3_5,unreviewed,20,5,0.7368421052631579,right_band,3,datasets/dense_owner_w20_midbox/images/train/okx_WLD_USDT_SWAP_006760_w20.png,2025-08-12 15:00:00+00:00
26a301c4de936d6d,F_USDT_SWAP,short_3_5,unreviewed,20,7,0.5789473684210527,middle_band,5,datasets/dense_owner_w20_midbox/images/val/okx_F_USDT_SWAP_005060_w20.png,2025-12-18 23:45:00+00:00
af7587f7306bc946,ME_USDT_SWAP,short_3_5,unreviewed,23,7,0.6818181818181818,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_ME_USDT_SWAP_011660_w20.png,2025-10-03 15:15:00+00:00
7abd82936d62a905,JELLYJELLY_USDT_SWAP,short_3_5,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/okx_JELLYJELLY_USDT_SWAP_000360_w20.png,2025-06-08 05:30:00+00:00
29425ea730572f58,LUNA_USDT_SWAP,short_3_5,unreviewed,21,5,0.65,right_band,5,datasets/dense_owner_w20_midbox/images/train/LUNA_USDT_SWAP_023287_w20.png,2026-01-31 09:15:00+00:00
503ba79a3c6f9f1e,H_USDT_SWAP,short_3_5,unreviewed,20,7,0.6842105263157895,right_band,3,datasets/dense_owner_w20_midbox/images/train/H_USDT_SWAP_005530_w20.png,2025-08-29 06:15:00+00:00
37214cb73b0111fd,GALA_USDT_SWAP,short_3_5,unreviewed,26,5,0.8,far_right_band,3,datasets/dense_owner_w20_midbox/images/train/okx_GALA_USDT_SWAP_010560_w20.png,2025-09-21 15:00:00+00:00
ae620cb111138535,SAPIEN_USDT_SWAP,short_3_5,unreviewed,20,5,0.6842105263157895,right_band,4,datasets/dense_owner_w20_midbox/images/train/SAPIEN_USDT_SWAP_001330_w20.png,2025-11-19 13:30:00+00:00
ef6847da7c782b0b,CRV_USDT_SWAP,short_3_5,unreviewed,25,7,0.6666666666666666,right_band,5,datasets/dense_owner_w20_midbox/images/train/CRV_USDT_SWAP_014130_w20.png,2025-10-26 08:15:00+00:00
2738735b061dc56c,TRB_USDT_SWAP,short_3_5,unreviewed,20,5,0.7368421052631579,right_band,3,datasets/dense_owner_w20_midbox/images/train/okx_TRB_USDT_SWAP_004960_w20.png,2025-07-25 20:15:00+00:00
600288ea853efee2,MON_USDT_SWAP,short_3_5,unreviewed,23,7,0.6363636363636364,middle_band,5,datasets/dense_owner_w20_midbox/images/train/MON_USDT_SWAP_010536_w20.png,2026-01-26 15:00:00+00:00
3947fb8fe7cca341,MASK_USDT_SWAP,short_3_5,unreviewed,27,7,0.7307692307692307,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_MASK_USDT_SWAP_015860_w20.png,2025-11-16 11:00:00+00:00
397fc7b5f1e6dd63,INJ_USDT_SWAP,short_3_5,unreviewed,20,5,0.631578947368421,middle_band,5,datasets/dense_owner_w20_midbox/images/train/INJ_USDT_SWAP_002730_w20.png,2025-06-29 19:30:00+00:00
01b22c1f6c8df737,GPS_USDT_SWAP,short_3_5,unreviewed,25,5,0.7083333333333334,right_band,5,datasets/dense_owner_w20_midbox/images/val/GPS_USDT_SWAP_006930_w20.png,2025-08-14 05:00:00+00:00
499b90005665e71e,CRO_USDT_SWAP,short_3_5,unreviewed,30,7,0.7931034482758621,right_band,3,datasets/dense_owner_w20_midbox/images/train/okx_CRO_USDT_SWAP_006660_w20.png,2025-08-12 18:45:00+00:00
c25ab753aa7414f1,AUCTION_USDT_SWAP,short_3_5,unreviewed,30,5,0.8275862068965517,far_right_band,3,datasets/dense_owner_w20_midbox/images/train/AUCTION_USDT_SWAP_008930_w20.png,2025-09-04 02:00:00+00:00
fc32db96c59ba977,SEI_USDT_SWAP,short_3_5,unreviewed,20,5,0.6842105263157895,right_band,4,datasets/dense_owner_w20_midbox/images/train/okx_SEI_USDT_SWAP_004460_w20.png,2026-01-01 12:15:00+00:00
e780af0431e84729,RAY_USDT_SWAP,short_3_5,unreviewed,24,7,0.6521739130434783,right_band,5,datasets/dense_owner_w20_midbox/images/train/RAY_USDT_SWAP_002930_w20.png,2025-07-02 14:00:00+00:00
012b7ac8ea69ebaa,KSM_USDT_SWAP,short_3_5,unreviewed,21,5,0.75,right_band,3,datasets/dense_owner_w20_midbox/images/train/KSM_USDT_SWAP_010530_w20.png,2025-09-19 09:45:00+00:00
86b1faec2df692fd,A_USDT_SWAP,ceiling_6_10,unreviewed,29,7,0.6785714285714286,right_band,6,datasets/dense_owner_w20_midbox/images/val/A_USDT_SWAP_009530_w20.png,2025-09-09 14:15:00+00:00
c8b1104fb5ccfad9,PNUT_USDT_SWAP,ceiling_6_10,unreviewed,30,5,0.6551724137931034,right_band,8,datasets/dense_owner_w20_midbox/images/train/PNUT_USDT_SWAP_010130_w20.png,2025-09-15 06:45:00+00:00
fe4c5835e0ad8555,ME_USDT_SWAP,ceiling_6_10,unreviewed,30,7,0.6551724137931034,right_band,7,datasets/dense_owner_w20_midbox/images/train/okx_ME_USDT_SWAP_008460_w20.png,2025-08-31 21:15:00+00:00
74545817ff54bf36,LUNA_USDT_SWAP,ceiling_6_10,unreviewed,22,7,0.42857142857142855,left_of_center,9,datasets/dense_owner_w20_midbox/images/train/okx_LUNA_USDT_SWAP_007060_w20.png,2025-08-17 18:00:00+00:00
c0d5828d4cc9f6f6,KSM_USDT_SWAP,ceiling_6_10,unreviewed,20,5,0.42105263157894735,left_of_center,9,datasets/dense_owner_w20_midbox/images/train/KSM_USDT_SWAP_015930_w20.png,2025-11-16 10:00:00+00:00
2cab72d28e07a200,UMA_USDT_SWAP,ceiling_6_10,unreviewed,24,7,0.43478260869565216,left_of_center,10,datasets/dense_owner_w20_midbox/images/train/UMA_USDT_SWAP_004530_w20.png,2025-07-19 21:15:00+00:00
f229ec8bf9a9e587,INIT_USDT_SWAP,ceiling_6_10,unreviewed,20,7,0.47368421052631576,left_of_center,7,datasets/dense_owner_w20_midbox/images/train/INIT_USDT_SWAP_023688_w20.png,2026-02-03 16:15:00+00:00
086b5a90008be472,COMP_USDT_SWAP,ceiling_6_10,unreviewed,24,7,0.6086956521739131,middle_band,6,datasets/dense_owner_w20_midbox/images/train/COMP_USDT_SWAP_015130_w20.png,2025-11-07 00:00:00+00:00
ed25c560691691fc,ZETA_USDT_SWAP,ceiling_6_10,unreviewed,27,5,0.5769230769230769,middle_band,9,datasets/dense_owner_w20_midbox/images/train/ZETA_USDT_SWAP_015730_w20.png,2025-11-13 16:30:00+00:00
6d3db77c76071f79,QTUM_USDT_SWAP,ceiling_6_10,unreviewed,27,7,0.5384615384615384,middle_band,9,datasets/dense_owner_w20_midbox/images/train/QTUM_USDT_SWAP_015530_w20.png,2025-11-11 19:15:00+00:00
bd86fb93ef226153,ZETA_USDT_SWAP,ceiling_6_10,unreviewed,25,7,0.5416666666666666,middle_band,8,datasets/dense_owner_w20_midbox/images/train/okx_ZETA_USDT_SWAP_008760_w20.png,2025-09-04 02:30:00+00:00
a86fdd42a3fa1666,IOTA_USDT_SWAP,ceiling_6_10,unreviewed,21,5,0.55,middle_band,7,datasets/dense_owner_w20_midbox/images/train/okx_IOTA_USDT_SWAP_008560_w20.png,2025-08-31 21:30:00+00:00
61e7682cc08f26fc,FIL_USDT_SWAP,ceiling_6_10,unreviewed,29,7,0.6428571428571429,middle_band,7,datasets/dense_owner_w20_midbox/images/train/FIL_USDT_SWAP_016530_w20.png,2025-11-21 02:15:00+00:00
cbe1ebc09faa4c2b,CELO_USDT_SWAP,ceiling_6_10,unreviewed,28,7,0.5185185185185185,middle_band,10,datasets/dense_owner_w20_midbox/images/train/okx_CELO_USDT_SWAP_013760_w20.png,2025-10-26 06:00:00+00:00
2a956a72044ad168,SHELL_USDT_SWAP,ceiling_6_10,unreviewed,27,5,0.6538461538461539,right_band,7,datasets/dense_owner_w20_midbox/images/train/okx_SHELL_USDT_SWAP_024760_w20.png,2026-02-18 05:00:00+00:00
46a0111279bb8a34,BARD_USDT_SWAP,ceiling_6_10,unreviewed,20,7,0.42105263157894735,left_of_center,8,datasets/dense_owner_w20_midbox/images/train/BARD_USDT_SWAP_004930_w20.png,2025-11-07 13:30:00+00:00
57a6cdf54aa6e728,AUCTION_USDT_SWAP,ceiling_6_10,unreviewed,30,5,0.7241379310344828,right_band,6,datasets/dense_owner_w20_midbox/images/train/AUCTION_USDT_SWAP_010330_w20.png,2025-09-19 03:00:00+00:00
e8fd10f49aa74930,NEO_USDT_SWAP,ceiling_6_10,unreviewed,21,5,0.5,middle_band,8,datasets/dense_owner_w20_midbox/images/train/NEO_USDT_SWAP_010130_w20.png,2025-09-15 07:00:00+00:00
7b3ec8ad673e6985,XRP_USDT_SWAP,ceiling_6_10,unreviewed,20,5,0.5789473684210527,middle_band,6,datasets/dense_owner_w20_midbox/images/train/okx_XRP_USDT_SWAP_002160_w20.png,2025-06-26 09:00:00+00:00
e7f05d17b07d6862,1INCH_USDT_SWAP,ceiling_6_10,unreviewed,20,5,0.47368421052631576,left_of_center,8,datasets/dense_owner_w20_midbox/images/val/okx_1INCH_USDT_SWAP_026160_w20.png,2026-03-04 07:00:00+00:00
c2af17e3cd6e0642,PNUT_USDT_SWAP,ceiling_6_10,unreviewed,21,5,0.4,left_of_center,10,datasets/dense_owner_w20_midbox/images/train/PNUT_USDT_SWAP_011530_w20.png,2025-10-01 07:45:00+00:00
405aa010404695ba,PEPE_USDT_SWAP,ceiling_6_10,unreviewed,27,5,0.5384615384615384,middle_band,10,datasets/dense_owner_w20_midbox/images/train/PEPE_USDT_SWAP_003330_w20.png,2025-07-06 11:15:00+00:00
0f7cdd95783b4677,DOGE_USDT_SWAP,ceiling_6_10,unreviewed,30,7,0.6896551724137931,right_band,6,datasets/dense_owner_w20_midbox/images/train/DOGE_USDT_SWAP_015930_w20.png,2025-11-13 16:00:00+00:00
a88ea704e890cc0b,TAO_USDT_SWAP,ceiling_6_10,unreviewed,30,5,0.6551724137931034,right_band,8,datasets/dense_owner_w20_midbox/images/train/TAO_USDT_SWAP_008330_w20.png,2025-08-29 05:15:00+00:00
f599d56e9769dcab,BONK_USDT_SWAP,ceiling_6_10,unreviewed,30,7,0.6551724137931034,right_band,7,datasets/dense_owner_w20_midbox/images/val/BONK_USDT_SWAP_009330_w20.png,2025-09-07 01:30:00+00:00
875fa3ec9cb1903c,MMT_USDT_SWAP,ceiling_6_10,unreviewed,23,7,0.45454545454545453,left_of_center,9,datasets/dense_owner_w20_midbox/images/train/okx_MMT_USDT_SWAP_001060_w20.png,2025-11-15 23:30:00+00:00
036cd5b7c675fc7f,ONE_USDT_SWAP,ceiling_6_10,unreviewed,21,5,0.45,left_of_center,9,datasets/dense_owner_w20_midbox/images/train/okx_ONE_USDT_SWAP_015860_w20.png,2025-11-16 09:45:00+00:00
448a1ea421731f06,BAT_USDT_SWAP,ceiling_6_10,unreviewed,21,7,0.35,left_of_center,10,datasets/dense_owner_w20_midbox/images/train/okx_BAT_USDT_SWAP_011660_w20.png,2025-10-04 04:00:00+00:00
2504e66e17d643e2,TAO_USDT_SWAP,ceiling_6_10,unreviewed,20,7,0.47368421052631576,left_of_center,7,datasets/dense_owner_w20_midbox/images/train/TAO_USDT_SWAP_022682_w20.png,2026-01-25 03:00:00+00:00
922db87b049d7cdd,GLM_USDT_SWAP,ceiling_6_10,unreviewed,21,7,0.55,middle_band,6,datasets/dense_owner_w20_midbox/images/train/okx_GLM_USDT_SWAP_013760_w20.png,2025-10-26 08:15:00+00:00
fd781df15b3afdc3,TIA_USDT_SWAP,ceiling_6_10,unreviewed,25,5,0.5416666666666666,middle_band,9,datasets/dense_owner_w20_midbox/images/train/TIA_USDT_SWAP_002930_w20.png,2025-07-02 03:00:00+00:00
927e4ea9792c594b,LIGHT_USDT_SWAP,ceiling_6_10,unreviewed,27,7,0.5384615384615384,middle_band,9,datasets/dense_owner_w20_midbox/images/train/LIGHT_USDT_SWAP_004504_w20.png,2026-01-31 05:15:00+00:00
b5b39d3f27bb850f,LUNA_USDT_SWAP,ceiling_6_10,unreviewed,23,7,0.5,middle_band,8,datasets/dense_owner_w20_midbox/images/train/LUNA_USDT_SWAP_006130_w20.png,2025-08-05 13:30:00+00:00
9538312ee9026a38,ATH_USDT_SWAP,ceiling_6_10,unreviewed,25,5,0.625,middle_band,7,datasets/dense_owner_w20_midbox/images/train/okx_ATH_USDT_SWAP_000660_w20.png,2025-06-11 23:30:00+00:00
33553c510897471d,BERA_USDT_SWAP,ceiling_6_10,unreviewed,27,7,0.6153846153846154,middle_band,7,datasets/dense_owner_w20_midbox/images/train/BERA_USDT_SWAP_014130_w20.png,2025-10-27 07:45:00+00:00
1a5a76190bdcdd69,ZORA_USDT_SWAP,ceiling_6_10,unreviewed,27,7,0.5,middle_band,10,datasets/dense_owner_w20_midbox/images/train/ZORA_USDT_SWAP_003930_w20.png,2025-11-19 20:30:00+00:00
4e01f571b6616810,FIL_USDT_SWAP,ceiling_6_10,unreviewed,28,5,0.6666666666666666,right_band,7,datasets/dense_owner_w20_midbox/images/train/FIL_USDT_SWAP_012330_w20.png,2025-10-07 13:30:00+00:00
c37a8292f7eec574,SOL_USDT_SWAP,ceiling_6_10,unreviewed,22,7,0.47619047619047616,left_of_center,8,datasets/dense_owner_w20_midbox/images/train/okx_SOL_USDT_SWAP_027060_w20.png,2026-03-12 21:45:00+00:00
71d4d9ac4fb118c4,COAI_USDT_SWAP,ceiling_6_10,unreviewed,28,5,0.7037037037037037,right_band,6,datasets/dense_owner_w20_midbox/images/val/COAI_USDT_SWAP_013030_w20.png,2026-02-27 11:15:00+00:00
2593df5bfb2af8db,BAT_USDT_SWAP,ceiling_6_10,unreviewed,27,5,0.6153846153846154,middle_band,8,datasets/dense_owner_w20_midbox/images/train/okx_BAT_USDT_SWAP_022960_w20.png,2026-01-28 23:30:00+00:00
827ddf0abb1bd019,CORE_USDT_SWAP,ceiling_6_10,unreviewed,23,5,0.6363636363636364,middle_band,6,datasets/dense_owner_w20_midbox/images/train/okx_CORE_USDT_SWAP_022860_w20.png,2026-01-28 14:15:00+00:00
11da9dd8c4304f10,ATOM_USDT_SWAP,ceiling_6_10,unreviewed,20,5,0.47368421052631576,left_of_center,8,datasets/dense_owner_w20_midbox/images/train/ATOM_USDT_SWAP_020589_w20.png,2026-01-01 11:45:00+00:00
f3e92e8d73985b22,ONDO_USDT_SWAP,ceiling_6_10,unreviewed,20,5,0.3684210526315789,left_of_center,10,datasets/dense_owner_w20_midbox/images/train/ONDO_USDT_SWAP_012930_w20.png,2025-10-14 04:45:00+00:00
8d508cada8627d50,WCT_USDT_SWAP,ceiling_6_10,unreviewed,29,5,0.5714285714285714,middle_band,10,datasets/dense_owner_w20_midbox/images/train/WCT_USDT_SWAP_013130_w20.png,2025-10-16 15:45:00+00:00
1b20bac280fa8fe0,BAND_USDT_SWAP,ceiling_6_10,unreviewed,28,7,0.6666666666666666,right_band,6,datasets/dense_owner_w20_midbox/images/train/BAND_USDT_SWAP_014730_w20.png,2025-11-03 00:45:00+00:00
19d30606b7a89ac9,GMT_USDT_SWAP,ceiling_6_10,unreviewed,30,5,0.6551724137931034,right_band,8,datasets/dense_owner_w20_midbox/images/train/okx_GMT_USDT_SWAP_018760_w20.png,2025-12-17 15:45:00+00:00
4efb165d94939f51,MOVE_USDT_SWAP,ceiling_6_10,unreviewed,30,7,0.6551724137931034,right_band,7,datasets/dense_owner_w20_midbox/images/train/MOVE_USDT_SWAP_005730_w20.png,2025-07-31 13:00:00+00:00
9fbdd610492ef20a,OKB_USDT_SWAP,ceiling_6_10,unreviewed,22,7,0.42857142857142855,left_of_center,9,datasets/dense_owner_w20_midbox/images/train/okx_OKB_USDT_SWAP_001260_w20.png,2025-09-19 03:45:00+00:00
9b85aecf287dc1df,LTC_USDT_SWAP,ceiling_6_10,unreviewed,20,5,0.42105263157894735,left_of_center,9,datasets/dense_owner_w20_midbox/images/train/LTC_USDT_SWAP_001730_w20.png,2025-06-20 14:45:00+00:00
63329fe677aa312c,STRK_USDT_SWAP,ceiling_6_10,unreviewed,26,7,0.48,left_of_center,10,datasets/dense_owner_w20_midbox/images/train/okx_STRK_USDT_SWAP_002960_w20.png,2025-07-06 10:45:00+00:00
