event_id,decision_time,entry_time,fold,direction,match_status,matched_controls,available_controls,event_risk_atr,month,utc_session,vol_bucket,ltf_side,context_side,context_slope_sign,event_net_return,control_mean_return,excess
2024-11-04T16:00:00+00:00_S,2024-11-04 17:00:00+00:00,2024-11-04 17:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,0,2.1564333337845363,,,,,,,-0.005875911783893349,,
2024-11-05T05:00:00+00:00_L,2024-11-05 06:00:00+00:00,2024-11-05 06:00:00+00:00,2024H2,1,insufficient_exact_controls,0,2,0.8981155392228971,,,,,,,-0.0005658160957324725,,
2024-11-13T13:00:00+00:00_L,2024-11-13 14:00:00+00:00,2024-11-13 14:00:00+00:00,2024H2,1,matched,3,31,1.4699680261388324,2024-11,2.0,2.0,1.0,1.0,1.0,0.02522347877864961,-0.0016157236470293306,0.026839202425678943
2024-11-17T11:00:00+00:00_S,2024-11-17 12:00:00+00:00,2024-11-17 12:00:00+00:00,2024H2,-1,matched,3,3,0.7526941700487328,2024-11,2.0,1.0,-1.0,1.0,1.0,-0.006672397464689615,-0.0020690298226823094,-0.0046033676420073055
2024-11-17T13:00:00+00:00_S,2024-11-17 14:00:00+00:00,2024-11-17 14:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,0,1.0621027625388997,,,,,,,-0.0016575058693550897,,
2024-11-18T15:00:00+00:00_L,2024-11-18 16:00:00+00:00,2024-11-18 16:00:00+00:00,2024H2,1,matched,3,28,2.2842283658265314,2024-11,2.0,2.0,1.0,1.0,1.0,-0.017234713320630535,-0.003015158222599085,-0.01421955509803145
2024-11-22T15:00:00+00:00_L,2024-11-22 16:00:00+00:00,2024-11-22 16:00:00+00:00,2024H2,1,matched,3,11,1.7958458683535579,2024-11,2.0,1.0,1.0,1.0,1.0,0.002755146932114318,0.003559506186861851,-0.0008043592547475331
2024-11-23T14:00:00+00:00_L,2024-11-23 15:00:00+00:00,2024-11-23 15:00:00+00:00,2024H2,1,insufficient_exact_controls,0,2,0.6800778615740699,,,,,,,-0.0032472804325794895,,
2024-11-23T15:00:00+00:00_S,2024-11-23 16:00:00+00:00,2024-11-23 16:00:00+00:00,2024H2,-1,matched,3,7,0.9193439599155476,2024-11,2.0,0.0,-1.0,1.0,1.0,0.00526896174674585,-0.0034507770502381057,0.008719738796983956
2024-11-24T08:00:00+00:00_S,2024-11-24 09:00:00+00:00,2024-11-24 09:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,2,0.8609840328331723,,,,,,,0.003707906862944978,,
2024-11-28T18:00:00+00:00_L,2024-11-28 19:00:00+00:00,2024-11-28 19:00:00+00:00,2024H2,1,insufficient_exact_controls,0,0,0.6846654727424442,,,,,,,-0.004342301140416447,,
2024-11-28T22:00:00+00:00_L,2024-11-28 23:00:00+00:00,2024-11-28 23:00:00+00:00,2024H2,1,insufficient_exact_controls,0,0,1.0074400743422571,,,,,,,-0.0039797219609072326,,
2024-11-30T10:00:00+00:00_S,2024-11-30 11:00:00+00:00,2024-11-30 11:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,0,1.1404986149968543,,,,,,,-0.005719730381958941,,
2024-12-04T16:00:00+00:00_S,2024-12-04 17:00:00+00:00,2024-12-04 17:00:00+00:00,2024H2,-1,matched,3,4,1.5065499315604647,2024-12,2.0,1.0,-1.0,-1.0,1.0,-0.009658476044459794,-0.002901465342929564,-0.0067570107015302305
2024-12-04T18:00:00+00:00_L,2024-12-04 19:00:00+00:00,2024-12-04 19:00:00+00:00,2024H2,1,matched,3,4,0.95553547567966,2024-12,3.0,1.0,1.0,-1.0,1.0,0.020893100341831117,-0.0023529413323749564,0.023246041674206075
2024-12-06T17:00:00+00:00_L,2024-12-06 18:00:00+00:00,2024-12-06 18:00:00+00:00,2024H2,1,insufficient_exact_controls,0,1,1.598145670728007,,,,,,,0.0032253927718868276,,
2024-12-08T19:00:00+00:00_L,2024-12-08 20:00:00+00:00,2024-12-08 20:00:00+00:00,2024H2,1,matched,3,14,1.1272970044086736,2024-12,3.0,0.0,1.0,1.0,1.0,-0.005806864539735888,0.002688882143816945,-0.008495746683552833
2024-12-09T14:00:00+00:00_L,2024-12-09 15:00:00+00:00,2024-12-09 15:00:00+00:00,2024H2,1,matched,3,7,1.6188860702757286,2024-12,2.0,1.0,1.0,1.0,1.0,-0.014881664621403277,-0.00950121231797692,-0.005380452303426358
2024-12-09T15:00:00+00:00_S,2024-12-09 16:00:00+00:00,2024-12-09 16:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,2,2.7585967603979147,,,,,,,-0.005743809730224923,,
2024-12-13T14:00:00+00:00_L,2024-12-13 15:00:00+00:00,2024-12-13 15:00:00+00:00,2024H2,1,matched,3,13,1.2639733803828768,2024-12,2.0,0.0,1.0,1.0,1.0,-0.009862955116909931,-0.004105041058871178,-0.005757914058038753
2024-12-13T16:00:00+00:00_L,2024-12-13 17:00:00+00:00,2024-12-13 17:00:00+00:00,2024H2,1,matched,3,4,1.5715683585969125,2024-12,2.0,1.0,1.0,1.0,1.0,0.00039434388244141867,0.001297536713803358,-0.0009031928313619393
2024-12-14T19:00:00+00:00_L,2024-12-14 20:00:00+00:00,2024-12-14 20:00:00+00:00,2024H2,1,matched,3,11,0.9380933925541327,2024-12,3.0,0.0,1.0,1.0,1.0,-0.004024938718959812,-0.004130285274205705,0.00010534655524589275
2024-12-14T20:00:00+00:00_S,2024-12-14 21:00:00+00:00,2024-12-14 21:00:00+00:00,2024H2,-1,insufficient_exact_controls,0,0,1.2611055987676356,,,,,,,-0.005178635756923232,,
2024-12-23T13:00:00+00:00_S,2024-12-23 14:00:00+00:00,2024-12-23 14:00:00+00:00,2024H2,-1,matched,3,5,1.6574938460231752,2024-12,2.0,2.0,-1.0,-1.0,-1.0,0.012638103314774553,-0.002918252410816408,0.015556355725590961
2024-12-24T13:00:00+00:00_L,2024-12-24 14:00:00+00:00,2024-12-24 14:00:00+00:00,2024H2,1,insufficient_exact_controls,0,2,2.2620628549082453,,,,,,,0.023684664147643808,,
