timeframe_min,arm,view,matched,target_net_bp,control_net_bp,control_win_rate,weeks,mean_excess_bp,ci_low_bp,ci_high_bp,p_one_sided,minimum_p_resolution,side,month,week,period,symbol,p_holm_primary_four
15,joint,symbols,4,-50.594863488599,-15.888113125166244,0.5,4,-34.70675036343276,-133.09919761564,63.6856968887745,0.75,0.0625,,,,,PENDLEUSDT,
15,joint,symbols,5,-200.70083473808023,51.8317745192694,0.4,5,-252.53260925734963,-455.1465584626397,-49.91866005205959,0.96875,0.03125,,,,,PENGUUSDT,
15,joint,symbols,4,-206.564473846363,478.27197217812324,0.75,4,-684.8364460244862,-1301.927070099347,-67.74582194962548,0.9375,0.0625,,,,,PEOPLEUSDT,
15,joint,symbols,6,-161.98543711736818,30.718283664910153,0.3333333333333333,4,-192.7037207822783,-263.8454499375807,-50.420262471673496,1.0,0.0625,,,,,PHAUSDT,
15,joint,symbols,6,-21.311523102314666,740.2718282910427,0.6666666666666666,5,-761.5833513933572,-2189.0550537568283,-83.79332940600666,0.96875,0.03125,,,,,PIEVERSEUSDT,
15,joint,symbols,5,-111.34020884781322,-118.49544502230438,0.2,4,7.155236174491199,-145.8245289616595,109.14174626525833,0.5,0.0625,,,,,PIPPINUSDT,
15,joint,symbols,5,73.60601895675703,172.00266904374018,0.2,5,-98.3966500869832,-170.01652940580476,-29.218671166937003,0.96875,0.03125,,,,,PIXELUSDT,
15,joint,symbols,5,-91.15848956147718,-136.93556122298338,0.0,4,45.7770716615062,-84.9927368964985,132.95694403350936,0.3125,0.0625,,,,,PLAYUSDT,
15,joint,symbols,5,152.7857360278154,-112.1186164067468,0.2,4,264.9043524345622,-71.01033337918179,1034.8518865200874,0.375,0.0625,,,,,PLUMEUSDT,
15,joint,symbols,6,-230.10574753399382,640.6161636971244,0.5,4,-870.7219112311182,-1855.4430366574422,-81.83903860204448,1.0,0.0625,,,,,PNUTUSDT,
15,joint,symbols,4,233.76349052341402,38.40821658901275,0.5,4,195.35527393440128,-93.6249546990935,491.77339025743026,0.1875,0.0625,,,,,POLUSDT,
15,joint,symbols,4,-31.062234837299243,-97.75654322852749,0.0,4,66.69430839122823,-64.66678040694701,310.52164617713873,0.5,0.0625,,,,,POLYXUSDT,
15,joint,symbols,3,-110.44322896103999,-155.89512343371433,0.0,3,45.451894472674326,-117.73551052055,371.31942563338606,0.5,0.125,,,,,POPCATUSDT,
15,joint,symbols,8,-194.10819696940086,114.5483574028125,0.625,7,-308.65655437221335,-571.5084220171565,-108.17267721613901,1.0,0.0078125,,,,,PORTALUSDT,
15,joint,symbols,4,-12.630415726553004,80.70927293051301,0.25,3,-93.339688657066,-1136.663674068787,256.215137701081,0.625,0.125,,,,,POWERUSDT,
15,joint,symbols,5,-58.8793005595866,-63.024516998753,0.4,3,4.1452164391664015,-71.2436556824525,110.30909256604998,0.5,0.125,,,,,POWRUSDT,
15,joint,symbols,4,192.64032868832027,-133.90511008641752,0.25,3,326.54543877473776,-250.1746294718495,1506.335022804611,0.375,0.125,,,,,PRLUSDT,
15,joint,symbols,2,157.3349733222505,-155.44872118246352,0.0,2,312.783694504714,204.778222701368,420.78916630806,0.25,0.25,,,,,PROMPTUSDT,
15,joint,symbols,5,-128.01669500087579,76.54494635420477,0.2,5,-204.56164135508058,-771.0486818473947,261.9540254994666,0.625,0.03125,,,,,PROMUSDT,
15,joint,symbols,5,-74.12995735053619,75.0483293837006,0.6,5,-149.1782867342368,-396.6034440361922,12.840941664366976,0.84375,0.03125,,,,,PROVEUSDT,
15,joint,symbols,6,-2.9632008318904752,66.65219271725164,0.3333333333333333,6,-69.61539354914213,-769.7524684568854,677.2541358247454,0.5625,0.015625,,,,,PTBUSDT,
15,joint,symbols,4,284.64239323590556,-25.916987556085253,0.5,4,310.55938079199075,-122.880039477884,743.9988010618656,0.25,0.0625,,,,,PUMPBTCUSDT,
15,joint,symbols,5,-349.97638028356204,-35.89454051908021,0.4,3,-314.0818397644818,-784.6383764113349,-51.532878474979015,1.0,0.125,,,,,PUMPUSDT,
15,joint,symbols,6,-52.78850239397767,28.967365706974668,0.5,5,-81.75586810095236,-208.3978475420547,72.25111371951634,0.84375,0.03125,,,,,PUNDIXUSDT,
15,joint,symbols,2,-205.26317020816,261.217413741474,0.5,2,-466.48058394963397,-908.3155350620669,-24.645632837201024,1.0,0.25,,,,,PYTHUSDT,
15,joint,symbols,9,-146.10620812729246,-13.668969445556217,0.3333333333333333,6,-132.43723868173623,-211.49544665196353,-72.49683160126814,1.0,0.015625,,,,,QNTUSDT,
15,joint,symbols,8,-12.12610566314926,-42.455104988943134,0.25,7,30.32899932579388,-149.08825097911586,221.06350243490056,0.5,0.0078125,,,,,QTUMUSDT,
15,joint,symbols,5,82.3577599215494,244.7496973976976,0.6,4,-162.3919374761482,-314.2883497201261,16.2937808199605,0.875,0.0625,,,,,QUSDT,
15,joint,symbols,5,113.00788729097357,-153.8219607106798,0.0,5,266.82984800165343,15.337233930008546,649.8578015382398,0.09375,0.03125,,,,,RAREUSDT,
15,joint,symbols,3,-206.85389002814466,422.9238858014597,0.6666666666666666,2,-629.7777758296044,-1064.031606794763,-412.65086034702495,1.0,0.25,,,,,RAVEUSDT,
15,joint,symbols,2,-259.1022820397255,144.134083441277,0.5,2,-403.2363654810025,-651.753106668592,-154.719624293413,1.0,0.25,,,,,RAYSOLUSDT,
15,joint,symbols,9,-111.85366845430634,6.394007441191339,0.3333333333333333,5,-118.24767589549768,-385.1298441067179,137.71107674172066,0.78125,0.03125,,,,,RECALLUSDT,
15,joint,symbols,9,0.7145474188996686,-6.504335822125109,0.4444444444444444,6,7.218883241024766,-254.761135391929,197.4226408662343,0.46875,0.015625,,,,,REDUSDT,
15,joint,symbols,3,-143.427227174084,256.45791048995596,0.6666666666666666,3,-399.88513766404,-1009.725564519144,22.837060534663994,0.875,0.125,,,,,RENDERUSDT,
15,joint,symbols,9,-36.59295004630956,18.538467488010767,0.4444444444444444,7,-55.13141753432033,-202.2214885426706,114.53547403567302,0.7734375,0.0078125,,,,,RESOLVUSDT,
15,joint,symbols,8,-207.35360850890248,144.48376752390922,0.5,6,-351.8373760328118,-582.0434293573994,-154.00793215567387,1.0,0.015625,,,,,REZUSDT,
15,joint,symbols,6,-212.22738436052398,-184.98532061507467,0.16666666666666666,5,-27.242063745449332,-196.08872893051247,162.779595947419,0.625,0.03125,,,,,RIFUSDT,
15,joint,symbols,3,481.37359518853697,623.477879097291,0.6666666666666666,2,-142.10428390875396,-241.6070198838015,56.90118804134114,0.75,0.25,,,,,RIVERUSDT,
15,joint,symbols,1,-222.764976958524,-168.239654107472,0.0,1,-54.525322851051996,,,,,,,,,RLCUSDT,
15,joint,symbols,4,245.3654104271607,-132.9046663715485,0.25,3,378.2700767987093,73.784184699894,1026.062071233634,0.125,0.125,,,,,ROBOUSDT,
15,joint,symbols,1,-203.22256152326,-134.47419480015398,0.0,1,-68.748366723106,,,,,,,,,RONINUSDT,
15,joint,symbols,6,-103.9791843311225,-102.27771822067083,0.16666666666666666,6,-1.7014661104516904,-186.97126864379152,198.077919278218,0.515625,0.015625,,,,,ROSEUSDT,
15,joint,symbols,1,-131.50234741784,-97.87151200518899,0.0,1,-33.63083541265102,,,,,,,,,RPLUSDT,
15,joint,symbols,7,-176.81874863938927,-19.81324117019842,0.14285714285714285,5,-157.00550746919086,-275.1379592496278,-3.672960606249795,0.90625,0.03125,,,,,RSRUSDT,
15,joint,symbols,8,-48.492802820082,-19.89357646556175,0.375,6,-28.599226354520248,-124.04396488692872,67.3798385107141,0.75,0.015625,,,,,RUNEUSDT,
15,joint,symbols,3,-134.29458323331633,-108.09284359168467,0.0,3,-26.201739641631672,-75.29472623812202,16.16652615610701,0.875,0.125,,,,,RVNUSDT,
15,joint,symbols,5,107.35134296483037,-71.9172453289838,0.4,4,179.26858829381422,-89.69842838575082,784.8149506854008,0.5,0.0625,,,,,SAFEUSDT,
15,joint,symbols,2,-266.80741930860603,-153.020425540751,0.0,2,-113.78699376785502,-167.24037816625602,-60.33360936945401,1.0,0.25,,,,,SAGAUSDT,
15,joint,symbols,4,-33.155138982941,-6.602618680233499,0.25,4,-26.552520302707517,-179.76352754662474,164.21882358644473,0.6875,0.0625,,,,,SAHARAUSDT,
15,joint,symbols,7,-86.41776161661515,-42.03516973200728,0.2857142857142857,7,-44.382591884607855,-214.0075636610214,155.00494791551202,0.734375,0.0078125,,,,,SANDUSDT,
15,joint,symbols,8,-44.121850249284634,-20.513187428694376,0.375,6,-23.608662820590247,-73.14100638972111,88.44153117905864,0.734375,0.015625,,,,,SANTOSUSDT,
15,joint,symbols,8,-66.90039867897525,2.1869981440888857,0.375,6,-69.08739682306411,-215.78464235458594,66.21334909981415,0.671875,0.015625,,,,,SAPIENUSDT,
15,joint,symbols,3,-39.67715906235767,-72.40130574321199,0.3333333333333333,2,32.724146680854325,-146.333470445771,122.252955244167,0.5,0.25,,,,,SCRTUSDT,
15,joint,symbols,9,66.88353204864045,-101.98670479921611,0.2222222222222222,6,168.87023684785657,-8.482227161841983,516.455174509499,0.109375,0.015625,,,,,SCRUSDT,
15,joint,symbols,4,-156.14482958695424,-148.84145474908925,0.0,3,-7.303374837864993,-43.14216917279598,9.680281562541504,0.75,0.125,,,,,SEIUSDT,
15,joint,symbols,11,247.78171405844952,134.10436921668781,0.36363636363636365,8,113.67734484176171,-238.68033240911143,369.141498309997,0.234375,0.00390625,,,,,SENTUSDT,
15,joint,symbols,6,-71.69586121391335,36.87133792046999,0.3333333333333333,5,-108.56719913438333,-207.972123272765,11.8376979841096,0.875,0.03125,,,,,SFPUSDT,
15,joint,symbols,5,-106.05222803031279,-32.5924674499344,0.2,4,-73.4597605803784,-137.9819453456445,-30.444970736867663,1.0,0.0625,,,,,SHELLUSDT,
15,joint,symbols,3,-59.28969786232067,-190.66573008618468,0.0,2,131.37603222386397,-33.48217772887401,461.09245212933996,0.5,0.25,,,,,SIGNUSDT,
15,joint,symbols,7,-220.29634905352114,-140.74740714629098,0.14285714285714285,6,-79.54894190723014,-190.7962423567408,-28.198158778274436,1.0,0.015625,,,,,SIRENUSDT,
15,joint,symbols,3,-168.12091107326899,-109.57095891703501,0.0,2,-58.549952156234006,-61.356963324704,-57.14644657199901,1.0,0.25,,,,,SKLUSDT,
15,joint,symbols,7,-283.3965553527697,-180.00972814649882,0.14285714285714285,7,-103.38682720627085,-226.49468068379707,36.54576087177843,0.9296875,0.0078125,,,,,SKRUSDT,
15,joint,symbols,6,-101.21064153647534,-20.067505257247166,0.5,4,-81.14313627922816,-273.38539534577035,111.09912278731399,0.75,0.0625,,,,,SKYAIUSDT,
15,joint,symbols,5,-97.68708000559539,-79.420871196098,0.0,4,-18.266208809497403,-104.66687877660941,82.42398036573599,0.6875,0.0625,,,,,SKYUSDT,
15,joint,symbols,7,-102.4978951989973,127.70044055880383,0.5714285714285714,4,-230.19833575780117,-403.8504130872418,-19.95689012980068,1.0,0.0625,,,,,SLPUSDT,
15,joint,symbols,7,-204.8016455655326,-122.406743462674,0.14285714285714285,6,-82.39490210285855,-154.76078592085523,-6.925123366864336,0.921875,0.015625,,,,,SNXUSDT,
15,joint,symbols,4,41.53914644732851,-29.591859621110743,0.25,4,71.13100606843923,-169.7056265175515,311.96763865442995,0.3125,0.0625,,,,,SOLUSDT,
15,joint,symbols,7,-31.879644571185313,5.47851568783214,0.42857142857142855,6,-37.358160259017446,-359.7768621531807,260.6482049645339,0.59375,0.015625,,,,,SOLVUSDT,
15,joint,symbols,6,54.1472065827065,-85.89298785260183,0.3333333333333333,5,140.04019443530834,-120.69032619816801,339.29090285743655,0.28125,0.03125,,,,,SOMIUSDT,
15,joint,symbols,4,208.66264949129302,201.61850608734022,0.25,4,7.044143403952766,-137.54955893984896,156.84683865928875,0.4375,0.0625,,,,,SONICUSDT,
15,joint,symbols,7,-255.48715923677725,-35.73728504226743,0.2857142857142857,6,-219.74987419450983,-318.4496448420155,-124.49592726080598,1.0,0.015625,,,,,SOONUSDT,
15,joint,symbols,4,-295.83659218327773,-100.32745547974248,0.5,3,-195.50913670353526,-412.79968440695,-94.586742345515,1.0,0.125,,,,,SOPHUSDT,
15,joint,symbols,6,41.067371627056836,22.638652640395314,0.3333333333333333,5,18.428718986661504,-194.12316877398754,329.92587442540326,0.5,0.03125,,,,,SPACEUSDT,
15,joint,symbols,3,-55.07380958874601,-130.90714217733867,0.0,2,75.83333258859267,-1.413196050487004,230.326389866752,0.5,0.25,,,,,SPELLUSDT,
15,joint,symbols,7,-129.03351527827473,132.10838184133144,0.5714285714285714,5,-261.14189711960614,-480.94685343125536,-17.733917297879998,0.9375,0.03125,,,,,SPKUSDT,
15,joint,symbols,6,-158.24663818771316,-101.58532671674281,0.16666666666666666,4,-56.66131147097034,-127.57052851381304,48.11740783773324,0.875,0.0625,,,,,SPORTFUNUSDT,
15,joint,symbols,4,-92.62029901979625,-134.98932341361598,0.25,4,42.36902439381976,-23.9973403128575,87.2185553165065,0.25,0.0625,,,,,SPXUSDT,
15,joint,symbols,8,-112.34982457102237,42.625297386683,0.125,6,-154.97512195770534,-605.3214356135561,147.15355135281004,0.75,0.015625,,,,,SQDUSDT,
15,joint,symbols,4,187.51406838422977,63.41114684667727,0.25,4,124.10292153755248,18.406780921166483,244.5130146559045,0.125,0.0625,,,,,SSVUSDT,
15,joint,symbols,2,-27.847742416088995,-99.061437762476,0.0,2,71.21369534638701,-53.901984439650995,196.329375132425,0.5,0.25,,,,,STABLEUSDT,
15,joint,symbols,5,-38.666473017311006,296.3514356301596,0.8,4,-335.01790864747056,-571.6457692825504,-82.106225868017,0.9375,0.0625,,,,,STBLUSDT,
15,joint,symbols,7,0.34908995193927694,-16.012632188474573,0.42857142857142855,6,16.361722140413857,-102.52325990624865,182.32107001242773,0.484375,0.015625,,,,,STEEMUSDT,
15,joint,symbols,7,-150.64061284668313,-128.83450376545886,0.14285714285714285,4,-21.80610908122427,-87.15830002145032,35.36859226472192,0.75,0.0625,,,,,STGUSDT,
15,joint,symbols,4,-156.4025885784645,-15.514526649190257,0.5,2,-140.88806192927427,-439.74083370984,-41.27047133575235,1.0,0.25,,,,,STORJUSDT,
15,joint,symbols,4,-134.25167871273948,-105.13039602244474,0.25,4,-29.12128269029474,-119.58424992388049,66.37611113203475,0.75,0.0625,,,,,STOUSDT,
15,joint,symbols,4,-191.887282724594,-68.3278709473005,0.25,3,-123.5594117772935,-205.82416974298852,-6.722893623514001,1.0,0.125,,,,,STRKUSDT,
15,joint,symbols,4,-172.46559128031276,-53.44062104863174,0.25,4,-119.02497023168101,-351.628195965445,35.4484118510795,0.8125,0.0625,,,,,STXUSDT,
15,joint,symbols,3,-116.58791901625868,-82.35353810124168,0.0,3,-34.234380915017006,-78.69963090330602,30.34046335587801,0.875,0.125,,,,,SUIUSDT,
15,joint,symbols,4,-65.42166347675749,-31.0050887752195,0.25,3,-34.416574701537996,-52.78811402860699,-23.16845375081199,1.0,0.125,,,,,SUNUSDT,
15,joint,symbols,6,-60.85677838824301,-94.77450570717849,0.0,5,33.91772731893549,-17.675790871603205,87.421754483901,0.1875,0.03125,,,,,SUPERUSDT,
15,joint,symbols,3,-161.64328004993567,271.5338000163334,0.3333333333333333,3,-433.17708006626896,-1429.735499250345,100.62370299504299,0.625,0.125,,,,,SUSDT,
15,joint,symbols,6,-189.842509536154,145.50759536428933,0.16666666666666666,5,-335.35010490044334,-1086.280552008227,8.935577650659585,0.84375,0.03125,,,,,SUSHIUSDT,
15,joint,symbols,4,-71.81963648521202,326.46255446824154,0.75,4,-398.28219095345355,-1040.94490281863,244.380520911723,0.8125,0.0625,,,,,SWARMSUSDT,
15,joint,symbols,5,14.490731936694198,259.73313868868695,0.6,5,-245.2424067519928,-703.4505980538213,211.9707765456526,0.8125,0.03125,,,,,SXTUSDT,
15,joint,symbols,10,160.66978311826455,-184.95276694207072,0.1,6,345.62255006033513,-343.0888959541052,1740.1533720567616,0.359375,0.015625,,,,,SYNUSDT,
15,joint,symbols,4,-163.92840642619274,-2.362184000749251,0.5,4,-161.56622242544347,-327.37710111167894,4.244656260792013,0.875,0.0625,,,,,SYRUPUSDT,
15,joint,symbols,2,-444.1380717254885,-317.13880173315397,0.0,2,-126.99926999233452,-160.37700353675996,-93.62153644790907,1.0,0.25,,,,,TACUSDT,
15,joint,symbols,8,253.0262470488242,-168.54051504282097,0.125,6,421.5667620916451,17.371687906834445,1329.751417076046,0.125,0.015625,,,,,TAGUSDT,
15,joint,symbols,8,211.85747187920487,325.2614696415701,0.75,7,-113.40399776236525,-391.74754283202856,181.34297854152805,0.765625,0.0078125,,,,,TAIKOUSDT,
15,joint,symbols,6,-345.1991592071725,-111.942168439509,0.16666666666666666,3,-233.25699076766352,-408.556705306188,-20.262013401419996,1.0,0.125,,,,,TAKEUSDT,
15,joint,symbols,7,-51.84585348950558,-116.69603756027172,0.0,5,64.85018407076616,-76.22141137090317,260.5148194647204,0.5,0.03125,,,,,TAOUSDT,
15,joint,symbols,4,-4.780661176058004,-43.38121179131875,0.5,3,38.600550615260744,-124.948297109329,127.17411443676951,0.375,0.125,,,,,TAUSDT,
15,joint,symbols,7,225.81112953904884,359.71648477551526,0.5714285714285714,5,-133.90535523646642,-231.88313379169685,-80.77542131048173,1.0,0.03125,,,,,THETAUSDT,
15,joint,symbols,6,-169.77119430480334,-63.356152657779326,0.3333333333333333,5,-106.415041647024,-178.9043247917597,-4.930045244394018,0.90625,0.03125,,,,,THEUSDT,
15,joint,symbols,5,-157.7602934779204,-59.709798924124605,0.4,4,-98.0504945537958,-239.76489934889096,114.521112638847,0.8125,0.0625,,,,,TIAUSDT,
15,joint,symbols,8,-45.877373629962264,189.7933185571585,0.625,6,-235.67069218712072,-771.2326677540368,175.55607068313887,0.765625,0.015625,,,,,TLMUSDT,
15,joint,symbols,9,-165.94399303774642,94.80495218120633,0.3333333333333333,4,-260.74894521895277,-510.2948908009096,-18.352942064535664,0.9375,0.0625,,,,,TNSRUSDT,
15,joint,symbols,5,-167.4218325839052,-167.22300949473617,0.0,4,-0.1988230891690101,-39.99542177767943,79.09126613501172,0.5625,0.0625,,,,,TOSHIUSDT,
15,joint,symbols,5,-34.197779243456765,151.07489953701662,0.4,3,-185.2726787804734,-222.1307297901743,-118.78610693845395,1.0,0.125,,,,,TOWNSUSDT,
15,joint,symbols,6,-67.36431669600216,-107.76983998674315,0.3333333333333333,5,40.40552329074103,-165.98432601057263,261.4967195529467,0.40625,0.03125,,,,,TRADOORUSDT,
15,joint,symbols,3,-164.03820176746865,500.34448223210325,0.3333333333333333,2,-664.3826839995719,-1962.8218372332049,-15.163107382755483,1.0,0.25,,,,,TRBUSDT,
15,joint,symbols,6,43.57195004474833,-42.95964387499983,0.3333333333333333,5,86.53159391974816,-121.2187951459598,234.92472896668247,0.25,0.03125,,,,,TREEUSDT,
15,joint,symbols,7,26.432065346319423,-156.30474211273042,0.0,6,182.73680745904986,-144.832956329503,757.4760427958518,0.375,0.015625,,,,,TRIAUSDT,
15,joint,symbols,3,652.7308287226523,-146.16972459937065,0.0,3,798.900553322023,180.364526606971,1735.2180036353268,0.125,0.125,,,,,TRUMPUSDT,
15,joint,symbols,10,25.134616340642896,-61.95459950989581,0.2,5,87.0892158505387,-152.051286453675,396.2370813533423,0.25,0.03125,,,,,TRUSTUSDT,
15,joint,symbols,9,-74.09938930014545,-109.21556568014468,0.1111111111111111,7,35.11617637999922,-76.23824338846418,215.5808082171051,0.4140625,0.0078125,,,,,TRUTHUSDT,
15,joint,symbols,4,-26.944846869558255,-37.647818250442,0.0,4,10.702971380883746,-19.541959850928002,56.783855875977245,0.4375,0.0625,,,,,TRXUSDT,
15,joint,symbols,2,42.01503189534199,-77.9031687440725,0.0,2,119.91820063941451,-38.164437214461,278.00083849329,0.5,0.25,,,,,TSTUSDT,
15,joint,symbols,5,-144.66194308492783,522.9903544315566,0.2,4,-667.6522975164844,-1937.5125886909932,-2.675090817381509,0.9375,0.0625,,,,,TURBOUSDT,
15,joint,symbols,6,-111.48499747839965,-60.4551654927355,0.16666666666666666,4,-51.02983198566417,-116.43639796657286,5.0567772244416735,0.875,0.0625,,,,,TURTLEUSDT,
15,joint,symbols,7,102.73210869573172,-46.19208749602158,0.2857142857142857,6,148.92419619175328,-51.42139086081233,508.7636545615959,0.234375,0.015625,,,,,TUSDT,
15,joint,symbols,3,1186.2057077608658,-449.689927907301,0.0,3,1635.8956356681672,447.067157240821,3923.8491460274295,0.125,0.125,,,,,TUTUSDT,
15,joint,symbols,6,160.53670521880318,204.83306092239033,0.5,5,-44.29635570358715,-138.06156790525498,86.9749413787478,0.78125,0.03125,,,,,TWTUSDT,
15,joint,symbols,6,-297.0268349391675,-47.14296667361083,0.16666666666666666,5,-249.88386826555663,-799.1604899581268,181.73754723754723,0.75,0.03125,,,,,UAIUSDT,
15,joint,symbols,5,83.33386412594002,241.28826339885418,0.6,5,-157.95439927291423,-913.2683412046492,659.8934070999292,0.6875,0.03125,,,,,UBUSDT,
15,joint,symbols,5,-37.1026187417538,316.6052950695881,0.4,5,-353.70791381134194,-908.7722750287519,-39.063077960639596,1.0,0.03125,,,,,UMAUSDT,
15,joint,symbols,7,-0.23364541886586818,8.536787589867986,0.2857142857142857,6,-8.770433008733862,-622.4452342393643,338.43915370417574,0.515625,0.015625,,,,,UNIUSDT,
15,joint,symbols,2,734.0988246820245,-414.01109978628256,0.0,2,1148.1099244683069,-190.78697242369097,2487.006821360305,0.5,0.25,,,,,USELESSUSDT,
15,joint,symbols,5,-133.38660562300498,-105.29226494311618,0.2,3,-28.094340679888795,-101.7817237961175,22.267149194462508,0.625,0.125,,,,,USTCUSDT,
15,joint,symbols,7,-156.47904381900557,-67.09828359271457,0.2857142857142857,4,-89.380760226291,-125.35412465397924,-48.616278358635995,1.0,0.0625,,,,,USUALUSDT,
15,joint,symbols,9,-451.2255688144873,-399.9213475515505,0.0,7,-51.304221262936785,-369.81471596952025,255.5371944438843,0.7109375,0.0078125,,,,,USUSDT,
15,joint,symbols,4,-65.19574876393675,233.7214759451495,0.5,4,-298.91722470908627,-723.2687626900306,51.124564211205495,0.875,0.0625,,,,,VANAUSDT,
15,joint,symbols,1,-279.443752594438,-709.3146355915469,0.0,1,429.87088299710894,,,,,,,,,VANRYUSDT,
15,joint,symbols,2,-50.38584186813,-5.550027376389505,0.5,2,-44.83581449174051,-424.804915355297,335.133286371816,0.75,0.25,,,,,VELODROMEUSDT,
15,joint,symbols,3,-262.8703817148983,-79.75957195469367,0.0,2,-183.1108097602047,-211.13243761995997,-169.09999583032703,1.0,0.25,,,,,VELVETUSDT,
15,joint,symbols,8,223.62437140468944,259.2577865833206,0.375,7,-35.63341517863122,-198.15293322966085,172.90901467539604,0.65625,0.0078125,,,,,VETUSDT,
15,joint,symbols,1,-246.848145182814,-123.825136612021,0.0,1,-123.023008570793,,,,,,,,,VICUSDT,
15,joint,symbols,5,67.658630699235,57.442941309473404,0.6,4,10.215689389761655,-564.4909414033523,334.33762335585635,0.5,0.0625,,,,,VTHOUSDT,
15,joint,symbols,6,416.39990689210646,-211.81147745929533,0.0,5,628.2113843514018,198.10928384877954,1211.620636285364,0.03125,0.03125,,,,,VVVUSDT,
15,joint,symbols,2,-145.6352264477565,315.813372660326,1.0,2,-461.44859910808253,-679.710759269313,-243.186438946852,1.0,0.25,,,,,WALUSDT,
15,joint,symbols,5,-92.8333491284168,-55.3028204475304,0.2,3,-37.53052868088639,-158.76963174994,3.162725813651008,0.875,0.125,,,,,WAXPUSDT,
15,joint,symbols,4,-137.13463500894824,10.675515362795243,0.5,3,-147.8101503717435,-330.58141807659,-34.41510263526699,1.0,0.125,,,,,WCTUSDT,
15,joint,symbols,6,-11.371115766799164,89.77695856162151,0.3333333333333333,5,-101.14807432842066,-218.75844133109942,85.135270616603,0.8125,0.03125,,,,,WETUSDT,
15,joint,symbols,8,-23.129611094759504,-5.570037176732996,0.375,6,-17.559573918026494,-112.53980096360617,47.884367506962136,0.6875,0.015625,,,,,WIFUSDT,
15,joint,symbols,6,-199.09500915384214,-158.40432312192,0.0,5,-40.69068603192217,-91.95859631645787,25.486514284621,0.71875,0.03125,,,,,WLDUSDT,
15,joint,symbols,9,-131.4302098270159,-1.2874059160018925,0.4444444444444444,4,-130.142803911014,-193.76977099797773,-25.95283098683728,0.9375,0.0625,,,,,WLFIUSDT,
15,joint,symbols,6,103.60104512258317,58.037055421892674,0.3333333333333333,5,45.56398970069049,-126.34392775842923,357.2934036221918,0.4375,0.03125,,,,,WOOUSDT,
15,joint,symbols,5,-165.72471806806942,-45.22651875133061,0.2,4,-120.4981993167388,-262.4542197478314,73.1039657705155,0.6875,0.0625,,,,,WUSDT,
15,joint,symbols,5,198.945068614914,110.33062942477338,0.2,4,88.61443919014059,-58.23292448948367,308.885484709577,0.25,0.0625,,,,,XAIUSDT,
15,joint,symbols,6,-103.48755188152082,40.46454566911784,0.5,5,-143.95209755063865,-388.7278730808806,1.6817713708479958,0.90625,0.03125,,,,,XANUSDT,
15,joint,symbols,1,-77.99140936140499,-64.399572947129,0.0,1,-13.591836414275994,,,,,,,,,XAUTUSDT,
15,joint,symbols,3,-104.87365965265633,-133.058939618958,0.0,3,28.185279966301653,-140.831071780029,201.454079788496,0.375,0.125,,,,,XLMUSDT,
15,joint,symbols,6,98.321367596009,-38.4887939908035,0.16666666666666666,6,136.8101615868125,-27.262969342648752,373.28474433763853,0.171875,0.015625,,,,,XMRUSDT,
15,joint,symbols,12,-106.56303149069184,-127.66781718221334,0.25,6,21.10478569152151,-202.91204592521606,400.9917905804871,0.46875,0.015625,,,,,XNYUSDT,
15,joint,symbols,8,18.094942924062128,-55.80780779103399,0.125,6,73.90275071509612,-100.88532381318721,318.5581419675627,0.296875,0.015625,,,,,XPINUSDT,
15,joint,symbols,6,312.08442603625014,10.66044077766199,0.3333333333333333,6,301.4239852585882,-32.94381827243035,642.9363967295141,0.125,0.015625,,,,,XPLUSDT,
15,joint,symbols,2,170.536194366002,359.5515189556485,0.5,2,-189.0153245896465,-306.151774948143,-71.87887423115002,1.0,0.25,,,,,XRPUSDT,
15,joint,symbols,7,450.6700571960377,-69.95235704852472,0.2857142857142857,5,520.6224142445624,-29.84462993813683,1259.1966575567767,0.15625,0.03125,,,,,XTZUSDT,
15,joint,symbols,5,-128.0914481239248,-37.164247320987805,0.4,4,-90.927200802937,-173.5408921120878,-13.663808037082793,0.9375,0.0625,,,,,XVGUSDT,
15,joint,symbols,5,-39.7164751670502,-102.9577053946102,0.0,5,63.24123022756,-59.62312894655579,198.63282196942816,0.25,0.03125,,,,,XVSUSDT,
15,joint,symbols,5,-90.1242337921768,-72.4179463135286,0.2,4,-17.706287478648186,-180.91892820275766,227.112673607516,0.5625,0.0625,,,,,YBUSDT,
15,joint,symbols,4,-37.277285640751515,-79.2436842811075,0.0,3,41.96639864035599,-161.26489760395103,223.01216836225697,0.375,0.125,,,,,YFIUSDT,
15,joint,symbols,6,33.084129372587334,-50.08687532287117,0.16666666666666666,5,83.1710046954585,-30.586244589359314,191.9939012509882,0.125,0.03125,,,,,YGGUSDT,
15,joint,symbols,5,-245.61149316146302,-121.31263128325361,0.2,4,-124.29886187820941,-194.2214183971997,-19.415027099723996,1.0,0.0625,,,,,ZAMAUSDT,
15,joint,symbols,7,-145.69842908159572,-146.92694965154283,0.14285714285714285,6,1.228520569947128,-83.69814608082687,125.53334872540161,0.5,0.015625,,,,,ZBTUSDT,
15,joint,symbols,7,69.86047299919414,170.69040781791657,0.2857142857142857,6,-100.82993481872245,-421.7797731013664,175.53390526623664,0.671875,0.015625,,,,,ZECUSDT,
