stream_key,symbol,timeframe_min,window_bars_expected,window_bars_actual,window_gap_count,chart_gaps,partial_chart_buckets,partial_higher_buckets,valid_ready_window_bars,first,last,coverage_status
HOOKUSDT_15m,HOOKUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
HOOKUSDT_60m,HOOKUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
HOTUSDT_15m,HOTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
HOTUSDT_60m,HOTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
HUMAUSDT_15m,HUMAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
HUMAUSDT_60m,HUMAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
HUSDT_15m,HUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
HUSDT_60m,HUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
HYPERUSDT_15m,HYPERUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
HYPERUSDT_60m,HYPERUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
HYPEUSDT_15m,HYPEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
HYPEUSDT_60m,HYPEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ICNTUSDT_15m,ICNTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ICNTUSDT_60m,ICNTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ICPUSDT_15m,ICPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ICPUSDT_60m,ICPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ICXUSDT_15m,ICXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ICXUSDT_60m,ICXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IDEXUSDT_15m,IDEXUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
IDEXUSDT_60m,IDEXUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
IDOLUSDT_15m,IDOLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IDOLUSDT_60m,IDOLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IDUSDT_15m,IDUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IDUSDT_60m,IDUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
ILVUSDT_15m,ILVUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
ILVUSDT_60m,ILVUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IMXUSDT_15m,IMXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IMXUSDT_60m,IMXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
INITUSDT_15m,INITUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
INITUSDT_60m,INITUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
INJUSDT_15m,INJUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
INJUSDT_60m,INJUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
INUSDT_15m,INUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
INUSDT_60m,INUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
INXUSDT_15m,INXUSDT,15,5968,5968,0,0,0,0,5968,2026-01-30 19:00:00+00:00,2026-09-23 03:45:00+00:00,complete
INXUSDT_60m,INXUSDT,60,1492,1492,0,0,0,1,1492,2026-01-30 19:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IOSTUSDT_15m,IOSTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IOSTUSDT_60m,IOSTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IOTAUSDT_15m,IOTAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IOTAUSDT_60m,IOTAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IOTXUSDT_15m,IOTXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IOTXUSDT_60m,IOTXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IOUSDT_15m,IOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IOUSDT_60m,IOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IPUSDT_15m,IPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IPUSDT_60m,IPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IRUSDT_15m,IRUSDT,15,5968,5968,0,0,0,1,5968,2025-12-21 10:30:00+00:00,2026-09-23 03:45:00+00:00,complete
IRUSDT_60m,IRUSDT,60,1492,1492,0,0,1,1,1492,2025-12-21 11:00:00+00:00,2026-09-23 03:00:00+00:00,complete
IRYSUSDT_15m,IRYSUSDT,15,5968,5968,0,0,0,0,5968,2025-11-26 16:00:00+00:00,2026-09-23 03:45:00+00:00,complete
IRYSUSDT_60m,IRYSUSDT,60,1492,1492,0,0,0,0,1492,2025-11-26 16:00:00+00:00,2026-09-23 03:00:00+00:00,complete
JASMYUSDT_15m,JASMYUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
JASMYUSDT_60m,JASMYUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
JCTUSDT_15m,JCTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
JCTUSDT_60m,JCTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
JELLYJELLYUSDT_15m,JELLYJELLYUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
JELLYJELLYUSDT_60m,JELLYJELLYUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
JOEUSDT_15m,JOEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
JOEUSDT_60m,JOEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
JSTUSDT_15m,JSTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
JSTUSDT_60m,JSTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
JTOUSDT_15m,JTOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
JTOUSDT_60m,JTOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
JUPUSDT_15m,JUPUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
JUPUSDT_60m,JUPUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KAIAUSDT_15m,KAIAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KAIAUSDT_60m,KAIAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KAITOUSDT_15m,KAITOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KAITOUSDT_60m,KAITOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KASUSDT_15m,KASUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KASUSDT_60m,KASUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KATUSDT_15m,KATUSDT,15,5968,5968,0,0,0,0,5968,2026-03-02 05:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KATUSDT_60m,KATUSDT,60,1492,1492,0,0,0,1,1492,2026-03-02 05:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KAVAUSDT_15m,KAVAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KAVAUSDT_60m,KAVAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KDAUSDT_15m,KDAUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
KDAUSDT_60m,KDAUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
KERNELUSDT_15m,KERNELUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KERNELUSDT_60m,KERNELUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KEYUSDT_15m,KEYUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
KEYUSDT_60m,KEYUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
KGENUSDT_15m,KGENUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KGENUSDT_60m,KGENUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KITEUSDT_15m,KITEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KITEUSDT_60m,KITEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KLAYUSDT_15m,KLAYUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
KLAYUSDT_60m,KLAYUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
KMNOUSDT_15m,KMNOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KMNOUSDT_60m,KMNOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KNCUSDT_15m,KNCUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KNCUSDT_60m,KNCUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KOMAUSDT_15m,KOMAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KOMAUSDT_60m,KOMAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
KSMUSDT_15m,KSMUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
KSMUSDT_60m,KSMUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LABUSDT_15m,LABUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LABUSDT_60m,LABUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LAUSDT_15m,LAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LAUSDT_60m,LAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LAYERUSDT_15m,LAYERUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LAYERUSDT_60m,LAYERUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LDOUSDT_15m,LDOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LDOUSDT_60m,LDOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LEVERUSDT_15m,LEVERUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
LEVERUSDT_60m,LEVERUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
LIGHTUSDT_15m,LIGHTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LIGHTUSDT_60m,LIGHTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LINAUSDT_15m,LINAUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
LINAUSDT_60m,LINAUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
LINEAUSDT_15m,LINEAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LINEAUSDT_60m,LINEAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LINKUSDT_15m,LINKUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LINKUSDT_60m,LINKUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LISTAUSDT_15m,LISTAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LISTAUSDT_60m,LISTAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LITUSDT_15m,LITUSDT,15,5968,5968,0,1,0,1,5968,2025-12-01 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LITUSDT_60m,LITUSDT,60,1492,1492,0,1,1,1,1492,2025-12-01 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LOKAUSDT_15m,LOKAUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
LOKAUSDT_60m,LOKAUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
LOOMUSDT_15m,LOOMUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
LOOMUSDT_60m,LOOMUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
LPTUSDT_15m,LPTUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LPTUSDT_60m,LPTUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LQTYUSDT_15m,LQTYUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LQTYUSDT_60m,LQTYUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LRCUSDT_15m,LRCUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LRCUSDT_60m,LRCUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LSKUSDT_15m,LSKUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LSKUSDT_60m,LSKUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LTCUSDT_15m,LTCUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LTCUSDT_60m,LTCUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LUMIAUSDT_15m,LUMIAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LUMIAUSDT_60m,LUMIAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LUNA2USDT_15m,LUNA2USDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LUNA2USDT_60m,LUNA2USDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
LYNUSDT_15m,LYNUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
LYNUSDT_60m,LYNUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MAGICUSDT_15m,MAGICUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MAGICUSDT_60m,MAGICUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MAGMAUSDT_15m,MAGMAUSDT,15,5968,5968,0,0,0,1,5968,2025-12-31 13:30:00+00:00,2026-09-23 03:45:00+00:00,complete
MAGMAUSDT_60m,MAGMAUSDT,60,1492,1492,0,0,1,1,1492,2025-12-31 14:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MANAUSDT_15m,MANAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MANAUSDT_60m,MANAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MANTAUSDT_15m,MANTAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MANTAUSDT_60m,MANTAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MANTRAUSDT_15m,MANTRAUSDT,15,5968,5968,0,0,0,0,5968,2026-03-04 08:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MANTRAUSDT_60m,MANTRAUSDT,60,1492,1492,0,0,0,0,1492,2026-03-04 08:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MASKUSDT_15m,MASKUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MASKUSDT_60m,MASKUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MAVIAUSDT_15m,MAVIAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MAVIAUSDT_60m,MAVIAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MAVUSDT_15m,MAVUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MAVUSDT_60m,MAVUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MBOXUSDT_15m,MBOXUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MBOXUSDT_60m,MBOXUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MDTUSDT_15m,MDTUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
MDTUSDT_60m,MDTUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
MEGAUSDT_15m,MEGAUSDT,15,5968,5968,0,0,0,1,5968,2026-01-30 12:15:00+00:00,2026-09-23 03:45:00+00:00,complete
MEGAUSDT_60m,MEGAUSDT,60,1492,1492,0,0,1,1,1492,2026-01-30 13:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MELANIAUSDT_15m,MELANIAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MELANIAUSDT_60m,MELANIAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MEMEFIUSDT_15m,MEMEFIUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
MEMEFIUSDT_60m,MEMEFIUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
MEMEUSDT_15m,MEMEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MEMEUSDT_60m,MEMEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MERLUSDT_15m,MERLUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MERLUSDT_60m,MERLUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
METISUSDT_15m,METISUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
METISUSDT_60m,METISUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
METUSDT_15m,METUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
METUSDT_60m,METUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MEUSDT_15m,MEUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MEUSDT_60m,MEUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MEWUSDT_15m,MEWUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MEWUSDT_60m,MEWUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MILKUSDT_15m,MILKUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MILKUSDT_60m,MILKUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MINAUSDT_15m,MINAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MINAUSDT_60m,MINAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MIRAUSDT_15m,MIRAUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MIRAUSDT_60m,MIRAUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MITOUSDT_15m,MITOUSDT,15,5968,5968,0,0,0,0,5968,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,complete
MITOUSDT_60m,MITOUSDT,60,1492,1492,0,0,0,0,1492,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,complete
MKRUSDT_15m,MKRUSDT,15,5968,5968,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:45:00+00:00,partial
MKRUSDT_60m,MKRUSDT,60,1492,1492,0,0,0,0,0,2025-11-15 00:00:00+00:00,2026-09-23 03:00:00+00:00,partial
