event_id,mother_decision_time,baseline_net_bp,baseline_exit_time,baseline_exit_reason,baseline_mfe_r,baseline_hold_minutes,candidate_net_bp,candidate_exit_time,candidate_exit_reason,candidate_mfe_r,candidate_hold_minutes,delta_net_bp,exit_delay_minutes,outcome_transition
2023-05-22T13:00:00+00:00_L,2023-05-22 14:00:00+00:00,-66.80961374662118,2023-05-22 14:15:00+00:00,transition_colour_exit,0.13442940038684922,15.0,-78.62311595007941,2023-05-22 15:30:00+00:00,transition_colour_exit,0.13442940038684922,90.0,-11.813502203458228,75.0,loss_to_loss
2023-05-24T03:00:00+00:00_S,2023-05-24 04:00:00+00:00,-4.320811136704332,2023-05-24 08:35:00+00:00,transition_colour_exit,0.4777019937040876,275.0,143.1382269823911,2023-05-24 20:45:00+00:00,transition_colour_exit,1.8806400839454263,1005.0,147.45903811909542,730.0,loss_to_win
2023-06-06T16:00:00+00:00_L,2023-06-06 17:00:00+00:00,275.2599121615984,2023-06-07 01:10:00+00:00,transition_colour_exit,3.4231404958677687,490.0,224.9690138281002,2023-06-07 02:45:00+00:00,transition_colour_exit,3.4231404958677687,585.0,-50.29089833349818,95.0,win_to_win
2023-06-12T08:00:00+00:00_L,2023-06-12 09:00:00+00:00,-13.599975325206941,2023-06-12 11:30:00+00:00,transition_colour_exit,1.090435914118398,150.0,-41.24345539645578,2023-06-12 13:30:00+00:00,transition_colour_exit,1.090435914118398,270.0,-27.643480071248838,120.0,loss_to_loss
2023-06-12T13:00:00+00:00_S,2023-06-12 14:00:00+00:00,-37.98568122705735,2023-06-12 15:50:00+00:00,transition_colour_exit,0.4924297043979734,110.0,-73.76323246105486,2023-06-12 17:50:00+00:00,hard_stop,1.0692141312184462,230.0,-35.77755123399751,120.0,loss_to_loss
2023-06-13T15:00:00+00:00_S,2023-06-13 16:00:00+00:00,-75.62715443619749,2023-06-13 18:10:00+00:00,transition_colour_exit,0.09545049063335302,130.0,-88.3208596006346,2023-06-14 00:00:00+00:00,transition_colour_exit,0.09545049063335302,480.0,-12.69370516443712,350.0,loss_to_loss
2023-06-14T05:00:00+00:00_S,2023-06-14 06:00:00+00:00,-46.807473598700064,2023-06-14 08:30:00+00:00,transition_colour_exit,0.04225352112676056,150.0,-70.75238868902599,2023-06-14 10:00:00+00:00,transition_colour_exit,0.04225352112676056,240.0,-23.944915090325928,90.0,loss_to_loss
2023-06-18T14:00:00+00:00_L,2023-06-18 15:00:00+00:00,4.145763567395839,2023-06-18 20:10:00+00:00,transition_colour_exit,1.9416386083053068,310.0,-53.56298804765845,2023-06-18 20:25:00+00:00,hard_stop,1.9416386083053068,325.0,-57.70875161505429,15.0,win_to_loss
2023-06-25T03:00:00+00:00_L,2023-06-25 04:00:00+00:00,-7.6422764227634765,2023-06-25 06:10:00+00:00,transition_colour_exit,2.2313432835820897,130.0,-34.2764227642278,2023-06-25 09:15:00+00:00,transition_colour_exit,2.2313432835820897,315.0,-26.634146341464326,185.0,loss_to_loss
2023-06-25T11:00:00+00:00_L,2023-06-25 12:00:00+00:00,-39.14155964646724,2023-06-25 12:50:00+00:00,transition_colour_exit,0.23400809716600368,50.0,-60.203785992154465,2023-06-25 13:15:00+00:00,hard_stop,0.23400809716600368,75.0,-21.062226345687222,25.0,loss_to_loss
2023-06-25T14:00:00+00:00_S,2023-06-25 15:00:00+00:00,-46.93609305552736,2023-06-25 16:10:00+00:00,transition_colour_exit,0.5445434298440873,70.0,-10.868566266717377,2023-06-25 22:45:00+00:00,transition_colour_exit,1.548997772828493,465.0,36.067526788809985,395.0,loss_to_loss
2023-07-02T17:00:00+00:00_S,2023-07-02 18:00:00+00:00,-50.319355114216684,2023-07-02 19:05:00+00:00,transition_colour_exit,0.5250514756348635,65.0,-51.33766498262247,2023-07-02 19:15:00+00:00,transition_colour_exit,0.5250514756348635,75.0,-1.0183098684057867,10.0,loss_to_loss
2023-07-10T12:00:00+00:00_S,2023-07-10 13:00:00+00:00,-37.47260580541532,2023-07-10 13:35:00+00:00,transition_colour_exit,0.08731466227346307,35.0,-60.249987566931544,2023-07-10 13:40:00+00:00,hard_stop,0.08731466227346307,40.0,-22.777381761516224,5.0,loss_to_loss
2023-07-13T13:00:00+00:00_L,2023-07-13 14:00:00+00:00,-71.36567468406072,2023-07-13 14:10:00+00:00,hard_stop,0.1746031746031746,10.0,-71.36567468406072,2023-07-13 14:10:00+00:00,hard_stop,0.1746031746031746,10.0,0.0,0.0,loss_to_loss
2023-07-14T17:00:00+00:00_S,2023-07-14 18:00:00+00:00,118.42623677502996,2023-07-14 21:15:00+00:00,transition_colour_exit,1.4862178886180277,195.0,105.03014934518886,2023-07-15 03:30:00+00:00,transition_colour_exit,1.4862178886180277,570.0,-13.396087429841103,375.0,win_to_win
2023-07-17T22:00:00+00:00_S,2023-07-17 23:00:00+00:00,-33.85041551246413,2023-07-18 00:25:00+00:00,transition_colour_exit,0.22996300863134142,85.0,60.24605246550798,2023-07-18 18:45:00+00:00,transition_colour_exit,3.8014796547473075,1185.0,94.09646797797211,1100.0,loss_to_win
2023-07-18T02:00:00+00:00_S,2023-07-18 03:00:00+00:00,1.0123086319757841,2023-07-18 08:30:00+00:00,transition_colour_exit,2.1991031390134594,330.0,66.10731215062506,2023-07-18 18:45:00+00:00,transition_colour_exit,5.689686098654722,945.0,65.09500351864928,615.0,win_to_win
2023-07-19T14:00:00+00:00_S,2023-07-19 15:00:00+00:00,-63.85847259851472,2023-07-19 15:50:00+00:00,transition_colour_exit,0.272648835202765,50.0,-69.35754714450624,2023-07-19 17:30:00+00:00,transition_colour_exit,0.272648835202765,150.0,-5.499074545991519,100.0,loss_to_loss
2023-07-20T14:00:00+00:00_S,2023-07-20 15:00:00+00:00,-30.54398925453448,2023-07-20 17:50:00+00:00,transition_colour_exit,0.2507909723687024,170.0,-29.36870382807209,2023-07-21 00:00:00+00:00,transition_colour_exit,0.48512971946846806,540.0,1.1752854264623913,370.0,loss_to_loss
2023-07-23T04:00:00+00:00_L,2023-07-23 05:00:00+00:00,-20.501645396902006,2023-07-23 07:15:00+00:00,transition_colour_exit,1.5441696113074859,135.0,-21.003290793804013,2023-07-23 11:15:00+00:00,transition_colour_exit,1.5441696113074859,375.0,-0.5016453969020063,240.0,loss_to_loss
2023-07-24T02:00:00+00:00_S,2023-07-24 03:00:00+00:00,-17.24877453036176,2023-07-24 04:40:00+00:00,transition_colour_exit,1.2734584450402393,100.0,206.27151911262965,2023-07-24 21:15:00+00:00,transition_colour_exit,8.493297587131545,1095.0,223.52029364299142,995.0,loss_to_win
2023-07-26T02:00:00+00:00_L,2023-07-26 03:00:00+00:00,-46.29036168026122,2023-07-26 04:50:00+00:00,transition_colour_exit,0.8356598984771697,110.0,-49.26083111686295,2023-07-26 05:00:00+00:00,transition_colour_exit,0.8356598984771697,120.0,-2.970469436601732,10.0,loss_to_loss
2023-07-26T12:00:00+00:00_L,2023-07-26 13:00:00+00:00,2.1009596469312615,2023-07-26 16:30:00+00:00,transition_colour_exit,2.24191063174109,210.0,1.5535674575351162,2023-07-26 23:45:00+00:00,transition_colour_exit,6.956856702619259,645.0,-0.5473921893961453,435.0,win_to_win
2023-07-28T14:00:00+00:00_L,2023-07-28 15:00:00+00:00,-67.61646362970274,2023-07-28 16:10:00+00:00,transition_colour_exit,0.3028132992327403,70.0,-86.30355156415303,2023-07-28 17:10:00+00:00,hard_stop,0.3028132992327403,130.0,-18.68708793445029,60.0,loss_to_loss
2023-07-30T13:00:00+00:00_S,2023-07-30 14:00:00+00:00,-29.048197872136843,2023-07-30 14:25:00+00:00,transition_colour_exit,0.0,25.0,-26.828828582745583,2023-07-30 14:30:00+00:00,transition_colour_exit,0.0,30.0,2.2193692893912598,5.0,loss_to_loss
2023-08-06T12:00:00+00:00_S,2023-08-06 13:00:00+00:00,-22.686024408384835,2023-08-06 15:10:00+00:00,transition_colour_exit,1.2526595744681916,130.0,-32.94801509683419,2023-08-06 16:50:00+00:00,hard_stop,1.2526595744681916,230.0,-10.261990688449355,100.0,loss_to_loss
2023-08-11T15:00:00+00:00_S,2023-08-11 16:00:00+00:00,-14.285344971274299,2023-08-11 18:50:00+00:00,transition_colour_exit,1.2772764561115277,170.0,-23.50362778547053,2023-08-11 20:30:00+00:00,transition_colour_exit,1.2772764561115277,270.0,-9.218282814196233,100.0,loss_to_loss
2023-08-12T01:00:00+00:00_S,2023-08-12 02:00:00+00:00,-24.55701712622103,2023-08-12 04:15:00+00:00,transition_colour_exit,0.5192307692307754,135.0,-25.543237250553723,2023-08-12 04:30:00+00:00,transition_colour_exit,0.5192307692307754,150.0,-0.9862201243326929,15.0,loss_to_loss
2023-08-12T14:00:00+00:00_L,2023-08-12 15:00:00+00:00,-21.731466518190008,2023-08-12 17:40:00+00:00,transition_colour_exit,0.7516483516483676,160.0,-32.49371919008091,2023-08-12 18:15:00+00:00,transition_colour_exit,0.7516483516483676,195.0,-10.762252671890902,35.0,loss_to_loss
2023-08-13T18:00:00+00:00_L,2023-08-13 19:00:00+00:00,-21.83494967480491,2023-08-13 20:45:00+00:00,transition_colour_exit,1.790940766550755,105.0,-29.752417716097916,2023-08-13 21:40:00+00:00,hard_stop,1.790940766550755,160.0,-7.917468041293006,55.0,loss_to_loss
2023-08-13T21:00:00+00:00_S,2023-08-13 22:00:00+00:00,3.963183835743473,2023-08-14 02:40:00+00:00,transition_colour_exit,5.312849162011515,280.0,-24.86752171663607,2023-08-14 03:30:00+00:00,transition_colour_exit,5.312849162011515,330.0,-28.83070555237954,50.0,win_to_loss
2023-08-23T10:00:00+00:00_S,2023-08-23 11:00:00+00:00,-28.356020377908724,2023-08-23 13:55:00+00:00,transition_colour_exit,2.049934296977602,175.0,-49.30383183220364,2023-08-23 14:05:00+00:00,hard_stop,2.049934296977602,185.0,-20.947811454294918,10.0,loss_to_loss
2023-08-24T14:00:00+00:00_S,2023-08-24 15:00:00+00:00,-1.2027196716801574,2023-08-24 19:15:00+00:00,transition_colour_exit,1.050214091086017,255.0,-21.071942666379666,2023-08-24 23:00:00+00:00,transition_colour_exit,1.050214091086017,480.0,-19.86922299469951,225.0,loss_to_loss
2023-08-29T06:00:00+00:00_S,2023-08-29 07:00:00+00:00,-8.19825395666161,2023-08-29 11:00:00+00:00,transition_colour_exit,1.7102803738317758,240.0,-34.10827621467714,2023-08-29 13:00:00+00:00,transition_colour_exit,1.7102803738317758,360.0,-25.91002225801553,120.0,loss_to_loss
2023-08-29T14:00:00+00:00_L,2023-08-29 15:00:00+00:00,139.47849368488588,2023-08-29 19:30:00+00:00,transition_colour_exit,0.47753199777406835,270.0,57.22920668180144,2023-08-30 00:30:00+00:00,transition_colour_exit,0.47753199777406835,570.0,-82.24928700308443,300.0,win_to_win
2023-09-03T17:00:00+00:00_L,2023-09-03 18:00:00+00:00,17.19640318892603,2023-09-03 21:45:00+00:00,transition_colour_exit,4.439716312056936,225.0,-2.000494407019531,2023-09-04 00:30:00+00:00,transition_colour_exit,4.439716312056936,390.0,-19.19689759594556,165.0,win_to_loss
2023-09-06T07:00:00+00:00_S,2023-09-06 08:00:00+00:00,-33.52564625771047,2023-09-06 09:50:00+00:00,transition_colour_exit,0.2084805653710815,110.0,-41.99860856857416,2023-09-06 17:55:00+00:00,hard_stop,6.6060070671380045,595.0,-8.472962310863693,485.0,loss_to_loss
2023-09-07T11:00:00+00:00_S,2023-09-07 12:00:00+00:00,-40.57557146802225,2023-09-07 13:45:00+00:00,hard_stop,1.2835538752362183,105.0,-40.57557146802225,2023-09-07 13:45:00+00:00,hard_stop,1.2835538752362183,105.0,0.0,0.0,loss_to_loss
2023-09-10T21:00:00+00:00_L,2023-09-10 22:00:00+00:00,-42.46566458994348,2023-09-10 23:05:00+00:00,transition_colour_exit,1.5802197802197722,65.0,-55.12672642070225,2023-09-10 23:35:00+00:00,hard_stop,1.5802197802197722,95.0,-12.661061830758769,30.0,loss_to_loss
2023-09-11T05:00:00+00:00_L,2023-09-11 06:00:00+00:00,-50.347373176164986,2023-09-11 07:35:00+00:00,transition_colour_exit,0.07686335403727881,95.0,-69.72953772379275,2023-09-11 08:30:00+00:00,hard_stop,0.07686335403727881,150.0,-19.38216454762776,55.0,loss_to_loss
2023-09-12T03:00:00+00:00_L,2023-09-12 04:00:00+00:00,-27.829427017723713,2023-09-12 06:35:00+00:00,transition_colour_exit,0.33659854754265056,155.0,71.31747551366142,2023-09-12 17:30:00+00:00,transition_colour_exit,1.3509542307042788,810.0,99.14690253138514,655.0,loss_to_win
2023-09-15T22:00:00+00:00_L,2023-09-15 23:00:00+00:00,-75.64497757395314,2023-09-16 01:25:00+00:00,transition_colour_exit,0.39784946236558477,145.0,-99.09802852458792,2023-09-16 05:15:00+00:00,transition_colour_exit,0.39784946236558477,375.0,-23.453050950634776,230.0,loss_to_loss
2023-09-17T07:00:00+00:00_S,2023-09-17 08:00:00+00:00,-36.60440016604481,2023-09-17 08:35:00+00:00,transition_colour_exit,0.11244979919675957,35.0,-36.71761198535737,2023-09-17 08:45:00+00:00,transition_colour_exit,0.11244979919675957,45.0,-0.11321181931256064,10.0,loss_to_loss
2023-09-17T16:00:00+00:00_S,2023-09-17 17:00:00+00:00,-24.753694488355276,2023-09-17 18:50:00+00:00,transition_colour_exit,1.0586907449210434,110.0,-28.41328468970781,2023-09-18 00:00:00+00:00,transition_colour_exit,2.386004514672742,420.0,-3.659590201352536,310.0,loss_to_loss
2023-09-26T20:00:00+00:00_S,2023-09-26 21:00:00+00:00,-27.567332056825915,2023-09-26 23:20:00+00:00,transition_colour_exit,0.5810920945395179,140.0,-32.34468815330514,2023-09-26 22:30:00+00:00,transition_colour_exit,0.5810920945395179,90.0,-4.777356096479227,-50.0,loss_to_loss
2023-09-27T03:00:00+00:00_L,2023-09-27 04:00:00+00:00,-27.954056759236217,2023-09-27 04:35:00+00:00,transition_colour_exit,0.35177865612645265,35.0,-34.69026750748892,2023-09-27 08:15:00+00:00,transition_colour_exit,0.35177865612645265,255.0,-6.736210748252702,220.0,loss_to_loss
2023-10-06T09:00:00+00:00_L,2023-10-06 10:00:00+00:00,-47.88010111953842,2023-10-06 11:05:00+00:00,transition_colour_exit,1.0396975425330883,65.0,-58.2087396171904,2023-10-06 12:35:00+00:00,hard_stop,1.0396975425330883,155.0,-10.32863849765198,90.0,loss_to_loss
