symbol,signal_i,signal_time,entry_time,conf,atr,atr_pct,outcome,gross_ret,net_ret,segment
0G_USDT_SWAP,20630,2026-04-25 08:00:00+00:00,2026-04-25 08:15:00+00:00,0.32615235447883606,0.0022428571428571497,0.0039598466505246285,tp,0.019799233252623116,0.019199233252623116,preholdout
0G_USDT_SWAP,20656,2026-04-25 14:30:00+00:00,2026-04-25 14:45:00+00:00,0.49869248270988464,0.0028999999999999976,0.005028611062944334,sl,-0.01005547850208044,-0.01065547850208044,preholdout
1INCH_USDT_SWAP,29035,2026-04-02 00:00:00+00:00,2026-04-02 00:15:00+00:00,0.41078755259513855,0.0002864285714285674,0.0031231989033755035,sl,-0.00624571677777086,-0.00684571677777086,preholdout
1INCH_USDT_SWAP,29195,2026-04-03 16:00:00+00:00,2026-04-03 16:15:00+00:00,0.3108082413673401,0.00025714285714285655,0.002938439688525386,sl,-0.0058768793770508365,-0.006476879377050836,preholdout
1INCH_USDT_SWAP,29277,2026-04-04 12:30:00+00:00,2026-04-04 12:45:00+00:00,0.3085843324661255,0.0002792857142857131,0.003214614575111799,tp,0.0160823283591911,0.0154823283591911,preholdout
1INCH_USDT_SWAP,29297,2026-04-04 17:30:00+00:00,2026-04-04 17:45:00+00:00,0.3958604037761688,0.000290714285714289,0.003320551521579543,tp,0.016606551223254273,0.016006551223254274,preholdout
1INCH_USDT_SWAP,29315,2026-04-04 22:00:00+00:00,2026-04-04 22:15:00+00:00,0.33418869972229004,0.00024571428571428563,0.002798886954257724,tp,0.013994434771288589,0.013394434771288589,preholdout
1INCH_USDT_SWAP,29349,2026-04-05 06:30:00+00:00,2026-04-05 06:45:00+00:00,0.38879096508026123,0.00033714285714285926,0.0038756507316112113,sl,-0.007748629214958891,-0.00834862921495889,preholdout
1INCH_USDT_SWAP,29393,2026-04-05 17:30:00+00:00,2026-04-05 17:45:00+00:00,0.3777832090854645,0.0003214285714285727,0.003691187085766797,tp,0.018449579349590906,0.017849579349590906,preholdout
1INCH_USDT_SWAP,29415,2026-04-05 23:00:00+00:00,2026-04-05 23:15:00+00:00,0.3752729296684265,0.0003064285714285716,0.0034841224721838724,tp,0.01742457474289605,0.01682457474289605,preholdout
1INCH_USDT_SWAP,29511,2026-04-06 23:00:00+00:00,2026-04-06 23:15:00+00:00,0.3213740289211273,0.00028785714285714227,0.003233986550467838,sl,-0.006469426741367412,-0.007069426741367412,preholdout
1INCH_USDT_SWAP,29599,2026-04-07 21:00:00+00:00,2026-04-07 21:15:00+00:00,0.3533002734184265,0.0003807142857142868,0.004210975397791027,tp,0.021050220375665507,0.020450220375665507,preholdout
1INCH_USDT_SWAP,29703,2026-04-08 23:00:00+00:00,2026-04-08 23:15:00+00:00,0.5632467269897461,0.00031928571428571737,0.0034716289473275784,sl,-0.006946279001103339,-0.007546279001103339,preholdout
1INCH_USDT_SWAP,29769,2026-04-09 15:30:00+00:00,2026-04-09 15:45:00+00:00,0.3985578715801239,0.0003278571428571446,0.003545934921664986,tp,0.017722007722007715,0.017122007722007716,preholdout
1INCH_USDT_SWAP,29815,2026-04-10 03:00:00+00:00,2026-04-10 03:15:00+00:00,0.36367690563201904,0.00033642857142857183,0.0036560375073741774,tp,0.018280187536870773,0.017680187536870774,preholdout
1INCH_USDT_SWAP,29833,2026-04-10 07:30:00+00:00,2026-04-10 07:45:00+00:00,0.4483657777309418,0.00026357142857143045,0.002868648547795281,tp,0.01434324273897647,0.01374324273897647,preholdout
1INCH_USDT_SWAP,29853,2026-04-10 12:30:00+00:00,2026-04-10 12:45:00+00:00,0.4788849651813507,0.00029928571428571325,0.003226104498067406,tp,0.01613748055029185,0.01553748055029185,preholdout
1INCH_USDT_SWAP,29905,2026-04-11 01:30:00+00:00,2026-04-11 01:45:00+00:00,0.45635250210762024,0.00023214285714285833,0.00249938476682664,sl,-0.004998769533653302,-0.005598769533653302,preholdout
1INCH_USDT_SWAP,29923,2026-04-11 06:00:00+00:00,2026-04-11 06:15:00+00:00,0.370597243309021,0.0002564285714285721,0.0027776058430304604,tp,0.013886525042162479,0.013286525042162479,preholdout
1INCH_USDT_SWAP,29941,2026-04-11 10:30:00+00:00,2026-04-11 10:45:00+00:00,0.39158567786216736,0.0002557142857142857,0.0027591096861705406,sl,-0.005523583231758944,-0.006123583231758944,preholdout
1INCH_USDT_SWAP,29959,2026-04-11 15:00:00+00:00,2026-04-11 15:15:00+00:00,0.3644371032714844,0.0002521428571428585,0.002731479332064332,tp,0.013650003093485186,0.013050003093485186,preholdout
1INCH_USDT_SWAP,30001,2026-04-12 01:30:00+00:00,2026-04-12 01:45:00+00:00,0.36460113525390625,0.0004357142857142853,0.004742726523503705,sl,-0.009488551518168187,-0.010088551518168187,preholdout
1INCH_USDT_SWAP,30047,2026-04-12 13:00:00+00:00,2026-04-12 13:15:00+00:00,0.4369664788246155,0.00026642857142857517,0.0029013238748619753,sl,-0.0058032797087470556,-0.006403279708747055,preholdout
1INCH_USDT_SWAP,30095,2026-04-13 01:00:00+00:00,2026-04-13 01:15:00+00:00,0.3630419969558716,0.00043071428571428525,0.004715505646094649,sl,-0.00943204392235375,-0.01003204392235375,preholdout
1INCH_USDT_SWAP,30113,2026-04-13 05:30:00+00:00,2026-04-13 05:45:00+00:00,0.35855090618133545,0.0002799999999999965,0.003060109289617448,sl,-0.006117544242953854,-0.006717544242953854,preholdout
1INCH_USDT_SWAP,30131,2026-04-13 10:00:00+00:00,2026-04-13 10:15:00+00:00,0.3598727881908417,0.00035928571428571276,0.003922761374448223,sl,-0.0078463794340623,-0.0084463794340623,preholdout
1INCH_USDT_SWAP,30149,2026-04-13 14:30:00+00:00,2026-04-13 14:45:00+00:00,0.4069123864173889,0.00046357142857142826,0.00506248147396995,tp,0.025306880039929425,0.024706880039929425,preholdout
1INCH_USDT_SWAP,30167,2026-04-13 19:00:00+00:00,2026-04-13 19:15:00+00:00,0.38832440972328186,0.00035285714285714185,0.0038404129610050265,tp,0.019204154939432838,0.01860415493943284,preholdout
1INCH_USDT_SWAP,30261,2026-04-14 18:30:00+00:00,2026-04-14 18:45:00+00:00,0.44454458355903625,0.0003892857142857121,0.004189020922045756,tp,0.020936093056131533,0.020336093056131533,preholdout
1INCH_USDT_SWAP,30289,2026-04-15 01:30:00+00:00,2026-04-15 01:45:00+00:00,0.30612561106681824,0.00032142857142857174,0.0033913122117384654,sl,-0.006785488102777459,-0.007385488102777459,preholdout
1INCH_USDT_SWAP,30307,2026-04-15 06:00:00+00:00,2026-04-15 06:15:00+00:00,0.3056032359600067,0.00026500000000000135,0.002817650186071253,tp,0.014082261664363882,0.013482261664363882,preholdout
1INCH_USDT_SWAP,30325,2026-04-15 10:30:00+00:00,2026-04-15 10:45:00+00:00,0.427822470664978,0.00030285714285714144,0.003218460604220419,tp,0.016083756922843362,0.015483756922843362,preholdout
1INCH_USDT_SWAP,30343,2026-04-15 15:00:00+00:00,2026-04-15 15:15:00+00:00,0.3985210657119751,0.0003142857142857144,0.0033054871086002774,sl,-0.0066109742172004715,-0.007210974217200471,preholdout
1INCH_USDT_SWAP,30361,2026-04-15 19:30:00+00:00,2026-04-15 19:45:00+00:00,0.3004690706729889,0.00027500000000000045,0.0028832040260012627,sl,-0.005767617449664364,-0.006367617449664364,preholdout
1INCH_USDT_SWAP,30381,2026-04-16 00:30:00+00:00,2026-04-16 00:45:00+00:00,0.3048788607120514,0.00030999999999999875,0.003258013662637927,tp,0.01629863301787582,0.01569863301787582,preholdout
1INCH_USDT_SWAP,30445,2026-04-16 16:30:00+00:00,2026-04-16 16:45:00+00:00,0.35546305775642395,0.0007107142857142818,0.007365678160579145,timeout,-0.0061114563911333075,-0.006711456391133307,preholdout
1INCH_USDT_SWAP,30495,2026-04-17 05:00:00+00:00,2026-04-17 05:15:00+00:00,0.5959190726280212,0.0003642857142857128,0.003804947924438195,tp,0.019022752704214607,0.018422752704214607,preholdout
1INCH_USDT_SWAP,30513,2026-04-17 09:30:00+00:00,2026-04-17 09:45:00+00:00,0.4069942831993103,0.00039928571428571514,0.004109145973919061,sl,-0.00821744627054355,-0.008817446270543549,preholdout
1INCH_USDT_SWAP,30531,2026-04-17 14:00:00+00:00,2026-04-17 14:15:00+00:00,0.3757209777832031,0.0005235714285714268,0.005307363695604935,sl,-0.010614727391209944,-0.011214727391209944,preholdout
1INCH_USDT_SWAP,30575,2026-04-18 01:00:00+00:00,2026-04-18 01:15:00+00:00,0.32791540026664734,0.00035928571428571574,0.0036676777693519366,sl,-0.007335355538703903,-0.007935355538703903,preholdout
1INCH_USDT_SWAP,30595,2026-04-18 06:00:00+00:00,2026-04-18 06:15:00+00:00,0.33195817470550537,0.00037071428571428574,0.0037855027643652174,sl,-0.007570232503865348,-0.008170232503865348,preholdout
1INCH_USDT_SWAP,30613,2026-04-18 10:30:00+00:00,2026-04-18 10:45:00+00:00,0.3017621636390686,0.0004950000000000024,0.005155176004998984,sl,-0.010308204914618924,-0.010908204914618923,preholdout
1INCH_USDT_SWAP,30723,2026-04-19 14:00:00+00:00,2026-04-19 14:15:00+00:00,0.34499168395996094,0.0003928571428571432,0.0041309899354063425,sl,-0.008263717771500811,-0.008863717771500811,preholdout
1INCH_USDT_SWAP,30741,2026-04-19 18:30:00+00:00,2026-04-19 18:45:00+00:00,0.5518136024475098,0.0004192857142857153,0.004474289982773614,sl,-0.008951445650847822,-0.009551445650847822,preholdout
1INCH_USDT_SWAP,30793,2026-04-20 07:30:00+00:00,2026-04-20 07:45:00+00:00,0.32634803652763367,0.00046499999999999813,0.00496423614817976,tp,0.024831784684395952,0.024231784684395952,preholdout
1INCH_USDT_SWAP,30811,2026-04-20 12:00:00+00:00,2026-04-20 12:15:00+00:00,0.3079281747341156,0.00035499999999999914,0.0037866666666666574,tp,0.018935353104331032,0.018335353104331032,preholdout
1INCH_USDT_SWAP,30829,2026-04-20 16:30:00+00:00,2026-04-20 16:45:00+00:00,0.32586097717285156,0.0004935714285714285,0.00524573736392208,timeout,0.006059961726557539,0.005459961726557539,preholdout
1INCH_USDT_SWAP,30873,2026-04-21 03:30:00+00:00,2026-04-21 03:45:00+00:00,0.3172835111618042,0.0002535714285714294,0.002696994560427881,sl,-0.005392841951753047,-0.005992841951753047,preholdout
1INCH_USDT_SWAP,30891,2026-04-21 08:00:00+00:00,2026-04-21 08:15:00+00:00,0.4446752369403839,0.0003149999999999998,0.0033524904214559366,sl,-0.006697140427341375,-0.007297140427341375,preholdout
1INCH_USDT_SWAP,30909,2026-04-21 12:30:00+00:00,2026-04-21 12:45:00+00:00,0.515436053276062,0.00029285714285714033,0.0031278131246089964,sl,-0.006250952889159889,-0.0068509528891598885,preholdout
1INCH_USDT_SWAP,30927,2026-04-21 17:00:00+00:00,2026-04-21 17:15:00+00:00,0.5861453413963318,0.00042999999999999885,0.0045871559633027395,tp,0.02295537048900287,0.02235537048900287,preholdout
1INCH_USDT_SWAP,30953,2026-04-21 23:30:00+00:00,2026-04-21 23:45:00+00:00,0.31164777278900146,0.0002878571428571443,0.003044818519749781,tp,0.015220872613004754,0.014620872613004755,preholdout
1INCH_USDT_SWAP,31051,2026-04-23 00:00:00+00:00,2026-04-23 00:15:00+00:00,0.4029805660247803,0.00033642857142857086,0.00353502754469445,sl,-0.007073771476631019,-0.007673771476631019,preholdout
1INCH_USDT_SWAP,31153,2026-04-24 01:30:00+00:00,2026-04-24 01:45:00+00:00,0.39163196086883545,0.00023428571428571465,0.002458402038674865,tp,0.012288141943024966,0.011688141943024966,preholdout
1INCH_USDT_SWAP,31171,2026-04-24 06:00:00+00:00,2026-04-24 06:15:00+00:00,0.3962198495864868,0.0002557142857142837,0.002679881426475411,tp,0.013399407132377084,0.012799407132377084,preholdout
1INCH_USDT_SWAP,31189,2026-04-24 10:30:00+00:00,2026-04-24 10:45:00+00:00,0.32166463136672974,0.0002407142857142846,0.002517405205127427,tp,0.01258439385791954,0.01198439385791954,preholdout
1INCH_USDT_SWAP,31221,2026-04-24 18:30:00+00:00,2026-04-24 18:45:00+00:00,0.33457818627357483,0.0003085714285714289,0.0032216687050681653,timeout,-0.001670146137787043,-0.002270146137787043,preholdout
1INCH_USDT_SWAP,31243,2026-04-25 00:00:00+00:00,2026-04-25 00:15:00+00:00,0.3200458884239197,0.00029571428571428506,0.003077792315927197,sl,-0.006154944025690279,-0.006754944025690279,preholdout
1INCH_USDT_SWAP,31291,2026-04-25 12:00:00+00:00,2026-04-25 12:15:00+00:00,0.5742945075035095,0.00026642857142857224,0.00277616517066346,sl,-0.005548861218964252,-0.0061488612189642515,preholdout
1INCH_USDT_SWAP,31309,2026-04-25 16:30:00+00:00,2026-04-25 16:45:00+00:00,0.45122307538986206,0.0003207142857142853,0.0033695554288115707,sl,-0.006741944202528605,-0.0073419442025286046,preholdout
2Z_USDT_SWAP,17376,2026-04-01 13:00:00+00:00,2026-04-01 13:15:00+00:00,0.3136253356933594,0.00043785714285714164,0.005534788811239308,sl,-0.011069577622478621,-0.011669577622478621,preholdout
2Z_USDT_SWAP,17428,2026-04-02 02:00:00+00:00,2026-04-02 02:15:00+00:00,0.3068722188472748,0.0006100000000000024,0.008036890645586329,timeout,-0.001186395992617939,-0.0017863959926179389,preholdout
2Z_USDT_SWAP,17498,2026-04-02 19:30:00+00:00,2026-04-02 19:45:00+00:00,0.39996200799942017,0.0003414285714285709,0.004513265980549516,tp,0.022557384475988984,0.021957384475988984,preholdout
2Z_USDT_SWAP,17516,2026-04-03 00:00:00+00:00,2026-04-03 00:15:00+00:00,0.32620811462402344,0.00030214285714286096,0.003946484549932875,sl,-0.007891938282430733,-0.008491938282430733,preholdout
2Z_USDT_SWAP,17556,2026-04-03 10:00:00+00:00,2026-04-03 10:15:00+00:00,0.3164454996585846,0.00032285714285714356,0.004206607724523043,sl,-0.008413215449046163,-0.009013215449046163,preholdout
2Z_USDT_SWAP,17574,2026-04-03 14:30:00+00:00,2026-04-03 14:45:00+00:00,0.3772415220737457,0.00034999999999999913,0.00460890176455095,sl,-0.009220231822971492,-0.009820231822971492,preholdout
2Z_USDT_SWAP,17652,2026-04-04 10:00:00+00:00,2026-04-04 10:15:00+00:00,0.38953542709350586,0.00041857142857142787,0.005469377088350031,tp,0.0273540340198295,0.0267540340198295,preholdout
2Z_USDT_SWAP,17902,2026-04-07 00:30:00+00:00,2026-04-07 00:45:00+00:00,0.3306787312030792,0.0006821428571428574,0.008183095695091859,tp,0.04092038735110126,0.04032038735110126,preholdout
2Z_USDT_SWAP,17922,2026-04-07 05:30:00+00:00,2026-04-07 05:45:00+00:00,0.3384351134300232,0.0006835714285714282,0.008132914081754055,tp,0.04065973284388691,0.040059732843886905,preholdout
2Z_USDT_SWAP,17960,2026-04-07 15:00:00+00:00,2026-04-07 15:15:00+00:00,0.41191744804382324,0.001174285714285714,0.013857513739505714,timeout,-0.0007081317124986164,-0.0013081317124986162,preholdout
2Z_USDT_SWAP,17980,2026-04-07 20:00:00+00:00,2026-04-07 20:15:00+00:00,0.33073312044143677,0.000499285714285716,0.005913605522749212,tp,0.029568027613745995,0.028968027613745995,preholdout
2Z_USDT_SWAP,18024,2026-04-08 07:00:00+00:00,2026-04-08 07:15:00+00:00,0.40113863348960876,0.0003857142857142839,0.004534614221893768,sl,-0.009069228443787436,-0.009669228443787436,preholdout
2Z_USDT_SWAP,18046,2026-04-08 12:30:00+00:00,2026-04-08 12:45:00+00:00,0.312537282705307,0.0005099999999999985,0.005930922200255827,sl,-0.011857707509881354,-0.012457707509881354,preholdout
2Z_USDT_SWAP,18064,2026-04-08 17:00:00+00:00,2026-04-08 17:15:00+00:00,0.44896507263183594,0.0007935714285714282,0.009216857474697191,sl,-0.018425155063186205,-0.019025155063186205,preholdout
2Z_USDT_SWAP,18082,2026-04-08 21:30:00+00:00,2026-04-08 21:45:00+00:00,0.3092400133609772,0.0004549999999999991,0.0052931596091205105,sl,-0.010593713620488887,-0.011193713620488887,preholdout
2Z_USDT_SWAP,18204,2026-04-10 04:00:00+00:00,2026-04-10 04:15:00+00:00,0.3868159353733063,0.0004885714285714295,0.00608811748998666,sl,-0.01217471788117186,-0.012774717881171859,preholdout
2Z_USDT_SWAP,18222,2026-04-10 08:30:00+00:00,2026-04-10 08:45:00+00:00,0.527056097984314,0.0006399999999999977,0.0079940044966275,sl,-0.015984015984015887,-0.016584015984015887,preholdout
2Z_USDT_SWAP,18240,2026-04-10 13:00:00+00:00,2026-04-10 13:15:00+00:00,0.409990519285202,0.00047857142857143036,0.006022038864620993,timeout,-0.00604001510003771,-0.00664001510003771,preholdout
2Z_USDT_SWAP,18258,2026-04-10 17:30:00+00:00,2026-04-10 17:45:00+00:00,0.331743448972702,0.000417142857142858,0.005295034998005306,tp,0.026478536063403446,0.025878536063403446,preholdout
2Z_USDT_SWAP,18276,2026-04-10 22:00:00+00:00,2026-04-10 22:15:00+00:00,0.36340251564979553,0.000384285714285715,0.004758956214064582,sl,-0.00952380952380949,-0.01012380952380949,preholdout
2Z_USDT_SWAP,18294,2026-04-11 02:30:00+00:00,2026-04-11 02:45:00+00:00,0.42371535301208496,0.0004557142857142855,0.0057250538406317265,sl,-0.011448669406212475,-0.012048669406212475,preholdout
2Z_USDT_SWAP,18314,2026-04-11 07:30:00+00:00,2026-04-11 07:45:00+00:00,0.3790959417819977,0.00037142857142857116,0.004669120948190712,sl,-0.009339415927296257,-0.009939415927296257,preholdout
