symbol,signal_time,segment,outcome,net_ret,ctrl_mean,excess,cell,week,n_ctrl
BICO_USDT_SWAP,2026-04-24 23:00:00+00:00,preholdout,sl,-0.017955982274741444,-0.004055031023922196,-0.013900951250819247,BICO_USDT_SWAP|2026-04|q4,2026-W16,8
BICO_USDT_SWAP,2026-04-26 05:30:00+00:00,preholdout,tp,0.030315640625839958,-0.007325364562920832,0.03764100518876079,BICO_USDT_SWAP|2026-04|q2,2026-W16,8
BICO_USDT_SWAP,2026-04-29 06:30:00+00:00,preholdout,sl,-0.013024601742537455,-0.006939567050734213,-0.006085034691803243,BICO_USDT_SWAP|2026-04|q2,2026-W17,8
BICO_USDT_SWAP,2026-05-01 19:30:00+00:00,preholdout,tp,0.027688543140028377,0.003153290023638778,0.0245352531163896,BICO_USDT_SWAP|2026-05|q2,2026-W17,8
BIO_USDT_SWAP,2026-03-01 02:00:00+00:00,preholdout,sl,-0.018448909965092474,0.0009123367474658827,-0.019361246712558358,BIO_USDT_SWAP|2026-03|q4,2026-W08,8
BIO_USDT_SWAP,2026-03-02 15:00:00+00:00,preholdout,sl,-0.016682363232622354,-0.0025426128767878616,-0.014139750355834493,BIO_USDT_SWAP|2026-03|q3,2026-W09,8
BIO_USDT_SWAP,2026-03-03 03:30:00+00:00,preholdout,sl,-0.029637629037629076,-0.0054918286707982935,-0.024145800366830783,BIO_USDT_SWAP|2026-03|q4,2026-W09,8
BIO_USDT_SWAP,2026-03-03 16:00:00+00:00,preholdout,sl,-0.021766541890696222,-0.001722460777993926,-0.020044081112702297,BIO_USDT_SWAP|2026-03|q4,2026-W09,8
BIO_USDT_SWAP,2026-03-05 01:30:00+00:00,preholdout,sl,-0.01722386809028249,-0.013483739883032819,-0.003740128207249671,BIO_USDT_SWAP|2026-03|q3,2026-W09,8
BIO_USDT_SWAP,2026-03-06 04:00:00+00:00,preholdout,sl,-0.014047763211244856,-0.004480189875613199,-0.009567573335631657,BIO_USDT_SWAP|2026-03|q3,2026-W09,8
BIO_USDT_SWAP,2026-03-07 01:00:00+00:00,preholdout,timeout,0.027298027898027866,0.0064536360828891266,0.020844391815138738,BIO_USDT_SWAP|2026-03|q4,2026-W09,8
BIO_USDT_SWAP,2026-03-08 03:00:00+00:00,preholdout,timeout,0.008197653958944274,0.010031204152524679,-0.001833550193580405,BIO_USDT_SWAP|2026-03|q4,2026-W09,8
BIO_USDT_SWAP,2026-03-09 00:30:00+00:00,preholdout,timeout,0.006153497346840387,-0.01517260223482286,0.021326099581663246,BIO_USDT_SWAP|2026-03|q4,2026-W10,8
BIO_USDT_SWAP,2026-03-10 05:00:00+00:00,preholdout,sl,-0.015490868294009651,-0.00754263190951755,-0.007948236384492102,BIO_USDT_SWAP|2026-03|q3,2026-W10,8
BIO_USDT_SWAP,2026-03-11 04:00:00+00:00,preholdout,sl,-0.012435948252133299,0.012263489730146893,-0.024699437982280192,BIO_USDT_SWAP|2026-03|q2,2026-W10,8
BIO_USDT_SWAP,2026-03-11 19:00:00+00:00,preholdout,sl,-0.013451023322227428,-0.009123684759271954,-0.004327338562955474,BIO_USDT_SWAP|2026-03|q3,2026-W10,8
BIO_USDT_SWAP,2026-03-12 13:00:00+00:00,preholdout,sl,-0.01031401399361449,-0.00589953617567773,-0.00441447781793676,BIO_USDT_SWAP|2026-03|q1,2026-W10,8
BIO_USDT_SWAP,2026-03-13 19:00:00+00:00,preholdout,tp,0.03535397890699914,-0.014848913222604173,0.05020289212960331,BIO_USDT_SWAP|2026-03|q3,2026-W10,8
BIO_USDT_SWAP,2026-03-14 03:30:00+00:00,preholdout,sl,-0.012760898035547207,-0.00218911932318051,-0.010571778712366697,BIO_USDT_SWAP|2026-03|q2,2026-W10,8
BIO_USDT_SWAP,2026-03-14 14:30:00+00:00,preholdout,sl,-0.010843102977328666,-0.01199503414934441,0.0011519311720157438,BIO_USDT_SWAP|2026-03|q2,2026-W10,8
BIO_USDT_SWAP,2026-03-15 11:00:00+00:00,preholdout,sl,-0.0070873631571833455,-0.0018594919299474814,-0.005227871227235864,BIO_USDT_SWAP|2026-03|q0,2026-W10,8
BIO_USDT_SWAP,2026-03-18 13:30:00+00:00,preholdout,sl,-0.02577537533599956,0.015652027433581975,-0.04142740276958154,BIO_USDT_SWAP|2026-03|q4,2026-W11,8
BIO_USDT_SWAP,2026-03-21 02:00:00+00:00,preholdout,timeout,0.0024030030030028245,0.002295807242226156,0.00010719576077666826,BIO_USDT_SWAP|2026-03|q0,2026-W11,8
BIO_USDT_SWAP,2026-03-21 08:00:00+00:00,preholdout,sl,-0.008156315939549418,-0.0010568731855875695,-0.007099442753961849,BIO_USDT_SWAP|2026-03|q0,2026-W11,8
BIO_USDT_SWAP,2026-03-21 14:00:00+00:00,preholdout,sl,-0.007781966863400224,-0.002048213394839401,-0.005733753468560823,BIO_USDT_SWAP|2026-03|q0,2026-W11,8
BIO_USDT_SWAP,2026-03-21 18:30:00+00:00,preholdout,sl,-0.007423027718550034,-0.006589248770662744,-0.0008337789478872898,BIO_USDT_SWAP|2026-03|q0,2026-W11,8
BIO_USDT_SWAP,2026-03-24 23:00:00+00:00,preholdout,sl,-0.01148803088803092,-0.009633665646346764,-0.0018543652416841555,BIO_USDT_SWAP|2026-03|q2,2026-W12,8
BIO_USDT_SWAP,2026-03-25 10:00:00+00:00,preholdout,sl,-0.009376741634668128,-0.002236114960577986,-0.007140626674090142,BIO_USDT_SWAP|2026-03|q1,2026-W12,8
BIO_USDT_SWAP,2026-03-27 10:00:00+00:00,preholdout,sl,-0.013358099714621385,0.007818698060924058,-0.021176797775545445,BIO_USDT_SWAP|2026-03|q3,2026-W12,8
BIO_USDT_SWAP,2026-03-28 17:00:00+00:00,preholdout,sl,-0.009637191518943333,0.0008733793953871229,-0.010510570914330455,BIO_USDT_SWAP|2026-03|q1,2026-W12,8
BIO_USDT_SWAP,2026-03-29 23:00:00+00:00,preholdout,tp,0.031240042750267195,-0.003093437291101033,0.03433348004136823,BIO_USDT_SWAP|2026-03|q2,2026-W12,8
BIO_USDT_SWAP,2026-03-31 02:30:00+00:00,preholdout,sl,-0.009353293107843896,-0.009824492160261138,0.0004711990524172427,BIO_USDT_SWAP|2026-03|q1,2026-W13,8
BIO_USDT_SWAP,2026-04-01 09:00:00+00:00,preholdout,sl,-0.010249047903680374,0.006751947356528638,-0.017000995260209012,BIO_USDT_SWAP|2026-04|q1,2026-W13,8
BIO_USDT_SWAP,2026-04-01 13:30:00+00:00,preholdout,sl,-0.011727278952323904,0.008549688290108052,-0.020276967242431956,BIO_USDT_SWAP|2026-04|q2,2026-W13,8
BIO_USDT_SWAP,2026-04-01 21:30:00+00:00,preholdout,sl,-0.008305986959098854,0.008476876409404022,-0.016782863368502876,BIO_USDT_SWAP|2026-04|q0,2026-W13,8
BIO_USDT_SWAP,2026-04-02 02:00:00+00:00,preholdout,sl,-0.014868207282913114,0.002534266903360562,-0.017402474186273678,BIO_USDT_SWAP|2026-04|q3,2026-W13,8
BIO_USDT_SWAP,2026-04-04 07:30:00+00:00,preholdout,sl,-0.01367561114269462,-0.002213615940250044,-0.011461995202444578,BIO_USDT_SWAP|2026-04|q3,2026-W13,8
BIO_USDT_SWAP,2026-04-06 03:00:00+00:00,preholdout,sl,-0.012246848020850364,0.007833829352649969,-0.020080677373500333,BIO_USDT_SWAP|2026-04|q2,2026-W14,8
BIO_USDT_SWAP,2026-04-07 03:00:00+00:00,preholdout,tp,0.03422345319080004,-0.007588889266955969,0.041812342457756016,BIO_USDT_SWAP|2026-04|q3,2026-W14,8
BIO_USDT_SWAP,2026-04-07 18:00:00+00:00,preholdout,sl,-0.013275382653061229,0.0029259253831958494,-0.01620130803625708,BIO_USDT_SWAP|2026-04|q2,2026-W14,8
BIO_USDT_SWAP,2026-04-09 16:00:00+00:00,preholdout,sl,-0.01055063252082684,0.006328005780050775,-0.016878638300877616,BIO_USDT_SWAP|2026-04|q1,2026-W14,8
BIO_USDT_SWAP,2026-04-09 23:00:00+00:00,preholdout,sl,-0.009743482338230813,-0.001672794704310556,-0.008070687633920257,BIO_USDT_SWAP|2026-04|q1,2026-W14,8
BIO_USDT_SWAP,2026-04-10 06:00:00+00:00,preholdout,sl,-0.010350812567713929,0.002065977722293586,-0.012416790290007515,BIO_USDT_SWAP|2026-04|q1,2026-W14,8
BIO_USDT_SWAP,2026-04-10 15:30:00+00:00,preholdout,sl,-0.011037762891416069,0.0032184599665706533,-0.014256222857986722,BIO_USDT_SWAP|2026-04|q2,2026-W14,8
BIO_USDT_SWAP,2026-04-11 01:30:00+00:00,preholdout,sl,-0.008093886566222185,-0.0012063793803126187,-0.0068875071859095666,BIO_USDT_SWAP|2026-04|q0,2026-W14,8
BIO_USDT_SWAP,2026-04-12 12:30:00+00:00,preholdout,sl,-0.017275931072818173,0.009902311679016994,-0.02717824275183517,BIO_USDT_SWAP|2026-04|q3,2026-W14,8
BIO_USDT_SWAP,2026-04-13 06:00:00+00:00,preholdout,sl,-0.009245765998707144,0.00791684677156743,-0.017162612770274574,BIO_USDT_SWAP|2026-04|q1,2026-W15,8
BIO_USDT_SWAP,2026-04-13 10:30:00+00:00,preholdout,sl,-0.012211146700832853,-0.0012524958028020915,-0.010958650898030761,BIO_USDT_SWAP|2026-04|q2,2026-W15,8
BIO_USDT_SWAP,2026-04-17 01:30:00+00:00,preholdout,sl,-0.06521743807168363,-0.02672590263247497,-0.03849153543920866,BIO_USDT_SWAP|2026-04|q4,2026-W15,8
BIO_USDT_SWAP,2026-04-18 21:30:00+00:00,preholdout,sl,-0.051771365618957746,0.030906780491920575,-0.08267814611087831,BIO_USDT_SWAP|2026-04|q4,2026-W15,8
BIO_USDT_SWAP,2026-04-19 16:30:00+00:00,preholdout,sl,-0.0393876963219429,0.009156640769123703,-0.048544337091066606,BIO_USDT_SWAP|2026-04|q4,2026-W15,8
BIO_USDT_SWAP,2026-04-23 01:00:00+00:00,preholdout,tp,0.07622383298146833,-0.0006969736919242714,0.0769208066733926,BIO_USDT_SWAP|2026-04|q4,2026-W16,8
BIO_USDT_SWAP,2026-04-24 07:00:00+00:00,preholdout,sl,-0.0272804818028753,0.01460976757371426,-0.041890249376589556,BIO_USDT_SWAP|2026-04|q4,2026-W16,8
BIO_USDT_SWAP,2026-04-28 10:30:00+00:00,preholdout,tp,0.0924372148859544,-0.007529434602504546,0.09996664948845894,BIO_USDT_SWAP|2026-04|q4,2026-W17,8
BIO_USDT_SWAP,2026-04-29 17:30:00+00:00,preholdout,sl,-0.028554900553186057,-0.028245854917335778,-0.0003090456358502795,BIO_USDT_SWAP|2026-04|q4,2026-W17,8
BIO_USDT_SWAP,2026-04-30 01:00:00+00:00,preholdout,tp,0.07567703168742616,-0.002902079844726884,0.07857911153215305,BIO_USDT_SWAP|2026-04|q4,2026-W17,8
BIO_USDT_SWAP,2026-05-02 01:30:00+00:00,preholdout,tp,0.10141611508801056,-0.017531825742302304,0.11894794083031286,BIO_USDT_SWAP|2026-05|q4,2026-W17,8
BIO_USDT_SWAP,2026-05-03 11:30:00+00:00,preholdout,tp,0.14883055874034995,0.002328944310120165,0.1465016144302298,BIO_USDT_SWAP|2026-05|q4,2026-W17,8
BLEND_USDT_SWAP,2026-05-03 02:00:00+00:00,preholdout,sl,-0.03074842300556586,0.02363057861943242,-0.054379001624998285,BLEND_USDT_SWAP|2026-05|q4,2026-W17,8
BLEND_USDT_SWAP,2026-05-03 07:30:00+00:00,preholdout,sl,-0.025465511057979628,0.009582614785806604,-0.035048125843786235,BLEND_USDT_SWAP|2026-05|q4,2026-W17,8
BLEND_USDT_SWAP,2026-05-03 16:00:00+00:00,preholdout,sl,-0.021896960995453418,0.011562074067150707,-0.03345903506260413,BLEND_USDT_SWAP|2026-05|q4,2026-W17,8
BLEND_USDT_SWAP,2026-05-03 20:30:00+00:00,preholdout,sl,-0.01790883224659152,-0.015463842604941838,-0.002444989641649683,BLEND_USDT_SWAP|2026-05|q4,2026-W17,8
BLUR_USDT_SWAP,2026-03-02 15:00:00+00:00,preholdout,sl,-0.015101847591159467,-0.0061878835339157605,-0.008913964057243706,BLUR_USDT_SWAP|2026-03|q3,2026-W09,8
BLUR_USDT_SWAP,2026-03-04 08:00:00+00:00,preholdout,tp,0.02569272567922869,0.007486918274355579,0.01820580740487311,BLUR_USDT_SWAP|2026-03|q2,2026-W09,8
BLUR_USDT_SWAP,2026-03-06 12:00:00+00:00,preholdout,sl,-0.010128696034596495,-0.00938084872193327,-0.0007478473126632246,BLUR_USDT_SWAP|2026-03|q1,2026-W09,8
BLUR_USDT_SWAP,2026-03-08 21:00:00+00:00,preholdout,sl,-0.010902197802197876,-0.004708013437637822,-0.006194184364560054,BLUR_USDT_SWAP|2026-03|q2,2026-W09,8
BLUR_USDT_SWAP,2026-03-09 02:00:00+00:00,preholdout,timeout,0.016448481619605704,-0.00872400569308036,0.025172487312686065,BLUR_USDT_SWAP|2026-03|q3,2026-W10,8
BLUR_USDT_SWAP,2026-03-10 02:30:00+00:00,preholdout,sl,-0.00997011972930768,-0.005279195264938873,-0.004690924464368806,BLUR_USDT_SWAP|2026-03|q1,2026-W10,8
BLUR_USDT_SWAP,2026-03-10 07:00:00+00:00,preholdout,sl,-0.0072427825048515075,0.001117687279953667,-0.008360469784805175,BLUR_USDT_SWAP|2026-03|q0,2026-W10,8
BLUR_USDT_SWAP,2026-03-10 15:00:00+00:00,preholdout,sl,-0.01468658455638323,-0.009246778836798624,-0.005439805719584606,BLUR_USDT_SWAP|2026-03|q3,2026-W10,8
BLUR_USDT_SWAP,2026-03-11 05:30:00+00:00,preholdout,tp,0.019668748592448205,-0.0016770035415456762,0.02134575213399388,BLUR_USDT_SWAP|2026-03|q1,2026-W10,8
BLUR_USDT_SWAP,2026-03-13 01:00:00+00:00,preholdout,timeout,-0.00679834710743794,-0.009548820972657423,0.0027504738652194827,BLUR_USDT_SWAP|2026-03|q1,2026-W10,8
BLUR_USDT_SWAP,2026-03-17 10:30:00+00:00,preholdout,sl,-0.010960916700974387,-0.0016671324869603592,-0.009293784214014028,BLUR_USDT_SWAP|2026-03|q2,2026-W11,8
BLUR_USDT_SWAP,2026-03-18 12:30:00+00:00,preholdout,sl,-0.018615482054890897,-0.010729402366484297,-0.0078860796884066,BLUR_USDT_SWAP|2026-03|q4,2026-W11,8
BLUR_USDT_SWAP,2026-03-20 01:30:00+00:00,preholdout,sl,-0.009555437741796746,-0.0070851849607624605,-0.002470252781034285,BLUR_USDT_SWAP|2026-03|q1,2026-W11,8
BLUR_USDT_SWAP,2026-03-21 02:30:00+00:00,preholdout,tp,0.014943666859456407,-0.0012336916349993642,0.01617735849445577,BLUR_USDT_SWAP|2026-03|q0,2026-W11,8
BLUR_USDT_SWAP,2026-03-23 11:30:00+00:00,preholdout,sl,-0.0163645822385708,-0.0030465486831081326,-0.013318033555462669,BLUR_USDT_SWAP|2026-03|q3,2026-W12,8
BLUR_USDT_SWAP,2026-03-24 13:00:00+00:00,preholdout,sl,-0.008110890791647906,-0.0006716931298866823,-0.007439197661761224,BLUR_USDT_SWAP|2026-03|q0,2026-W12,8
BLUR_USDT_SWAP,2026-03-24 17:30:00+00:00,preholdout,tp,0.022638095238095502,0.0024637874205807077,0.020174307817514794,BLUR_USDT_SWAP|2026-03|q1,2026-W12,8
BLUR_USDT_SWAP,2026-03-24 23:30:00+00:00,preholdout,sl,-0.008000762502803415,0.0037692868487150567,-0.011770049351518472,BLUR_USDT_SWAP|2026-03|q0,2026-W12,8
BLUR_USDT_SWAP,2026-03-28 23:00:00+00:00,preholdout,sl,-0.007489682078525805,0.0036550634466038685,-0.011144745525129673,BLUR_USDT_SWAP|2026-03|q0,2026-W12,8
BLUR_USDT_SWAP,2026-03-31 17:30:00+00:00,preholdout,tp,0.025400499209584804,0.0033868831058012534,0.02201361610378355,BLUR_USDT_SWAP|2026-03|q2,2026-W13,8
BLUR_USDT_SWAP,2026-04-07 20:00:00+00:00,preholdout,tp,0.022154254056193135,-0.005702231830207082,0.027856485886400217,BLUR_USDT_SWAP|2026-04|q1,2026-W14,8
BLUR_USDT_SWAP,2026-04-08 21:30:00+00:00,preholdout,sl,-0.033413723396682984,0.014462676795116924,-0.04787640019179991,BLUR_USDT_SWAP|2026-04|q4,2026-W14,8
BLUR_USDT_SWAP,2026-04-09 03:00:00+00:00,preholdout,tp,0.09491886792452824,0.004732315356570996,0.09018655256795724,BLUR_USDT_SWAP|2026-04|q4,2026-W14,8
BLUR_USDT_SWAP,2026-04-10 16:30:00+00:00,preholdout,sl,-0.022220617023912714,0.013560236404061333,-0.035780853427974046,BLUR_USDT_SWAP|2026-04|q4,2026-W14,8
BLUR_USDT_SWAP,2026-04-11 02:00:00+00:00,preholdout,timeout,0.030218767249310097,0.023757589242184688,0.006461178007125409,BLUR_USDT_SWAP|2026-04|q4,2026-W14,8
BLUR_USDT_SWAP,2026-04-11 19:00:00+00:00,preholdout,sl,-0.016984145188732768,-0.00867748052108527,-0.008306664667647498,BLUR_USDT_SWAP|2026-04|q3,2026-W14,8
BLUR_USDT_SWAP,2026-04-12 01:00:00+00:00,preholdout,sl,-0.0203302697302697,-0.00620163774301638,-0.01412863198725332,BLUR_USDT_SWAP|2026-04|q4,2026-W14,8
BLUR_USDT_SWAP,2026-04-12 12:30:00+00:00,preholdout,sl,-0.02818620689655178,0.03848073719783653,-0.06666694409438831,BLUR_USDT_SWAP|2026-04|q4,2026-W14,8
BLUR_USDT_SWAP,2026-04-12 23:00:00+00:00,preholdout,sl,-0.018786491870702426,-0.015039578576246533,-0.003746913294455893,BLUR_USDT_SWAP|2026-04|q4,2026-W14,8
BLUR_USDT_SWAP,2026-04-14 16:00:00+00:00,preholdout,sl,-0.02056285979572887,0.005274103853663531,-0.025836963649392402,BLUR_USDT_SWAP|2026-04|q4,2026-W15,8
BLUR_USDT_SWAP,2026-04-15 15:00:00+00:00,preholdout,tp,0.029721824822548527,-0.007873867525410926,0.03759569234795945,BLUR_USDT_SWAP|2026-04|q2,2026-W15,8
BLUR_USDT_SWAP,2026-04-17 00:00:00+00:00,preholdout,sl,-0.019160179977502922,-0.023626219390765577,0.004466039413262655,BLUR_USDT_SWAP|2026-04|q4,2026-W15,8
BLUR_USDT_SWAP,2026-04-18 01:00:00+00:00,preholdout,sl,-0.01752832001787814,-0.002378754252161286,-0.015149565765716855,BLUR_USDT_SWAP|2026-04|q3,2026-W15,8
BLUR_USDT_SWAP,2026-04-18 17:30:00+00:00,preholdout,sl,-0.029493662728249114,-0.015439165829486332,-0.014054496898762783,BLUR_USDT_SWAP|2026-04|q4,2026-W15,8
BLUR_USDT_SWAP,2026-04-20 16:00:00+00:00,preholdout,tp,0.09004652299489006,-0.008419597223668557,0.09846612021855862,BLUR_USDT_SWAP|2026-04|q4,2026-W16,8
BLUR_USDT_SWAP,2026-04-22 16:30:00+00:00,preholdout,tp,0.05432861417457484,0.001558209242350575,0.05277040493222426,BLUR_USDT_SWAP|2026-04|q4,2026-W16,8
BLUR_USDT_SWAP,2026-04-23 05:00:00+00:00,preholdout,sl,-0.0275199009083404,0.009894554067966538,-0.03741445497630694,BLUR_USDT_SWAP|2026-04|q4,2026-W16,8
BLUR_USDT_SWAP,2026-04-24 05:30:00+00:00,preholdout,sl,-0.029005620036652368,0.005071225360358341,-0.03407684539701071,BLUR_USDT_SWAP|2026-04|q4,2026-W16,8
BLUR_USDT_SWAP,2026-04-27 20:30:00+00:00,preholdout,sl,-0.01524298294167965,-0.008425922018421527,-0.0068170609232581225,BLUR_USDT_SWAP|2026-04|q3,2026-W17,8
BLUR_USDT_SWAP,2026-05-01 11:00:00+00:00,preholdout,sl,-0.014499899582474506,-0.0034143664783378262,-0.01108553310413668,BLUR_USDT_SWAP|2026-05|q3,2026-W17,8
BLUR_USDT_SWAP,2026-05-02 10:00:00+00:00,preholdout,sl,-0.011396432483179408,-0.006561182657127417,-0.0048352498260519905,BLUR_USDT_SWAP|2026-05|q2,2026-W17,8
BLUR_USDT_SWAP,2026-05-02 18:30:00+00:00,preholdout,sl,-0.008972191606612955,-0.001638863261557929,-0.007333328345055026,BLUR_USDT_SWAP|2026-05|q1,2026-W17,8
BLUR_USDT_SWAP,2026-05-02 23:30:00+00:00,preholdout,sl,-0.009413808299669379,-0.00023417715165202288,-0.009179631148017356,BLUR_USDT_SWAP|2026-05|q1,2026-W17,8
BNB_USDT_SWAP,2026-03-01 21:00:00+00:00,preholdout,tp,0.021888494258751324,-0.0018592991733941654,0.02374779343214549,BNB_USDT_SWAP|2026-03|q1,2026-W08,8
BNB_USDT_SWAP,2026-03-02 03:30:00+00:00,preholdout,sl,-0.011696366797840207,0.014132911546564573,-0.02582927834440478,BNB_USDT_SWAP|2026-03|q2,2026-W09,8
BNB_USDT_SWAP,2026-03-02 14:30:00+00:00,preholdout,tp,0.021760545301440604,0.00562095870424412,0.016139586597196484,BNB_USDT_SWAP|2026-03|q1,2026-W09,8
BNB_USDT_SWAP,2026-03-03 17:00:00+00:00,preholdout,timeout,0.03106561114629518,-0.014830209170532068,0.04589582031682725,BNB_USDT_SWAP|2026-03|q3,2026-W09,8
BNB_USDT_SWAP,2026-03-04 03:30:00+00:00,preholdout,tp,0.0221308980698675,0.0048481719025538945,0.017282726167313606,BNB_USDT_SWAP|2026-03|q1,2026-W09,8
BNB_USDT_SWAP,2026-03-05 11:00:00+00:00,preholdout,sl,-0.008110845401765387,0.00435800505734284,-0.012468850459108227,BNB_USDT_SWAP|2026-03|q0,2026-W09,8
BNB_USDT_SWAP,2026-03-05 16:00:00+00:00,preholdout,sl,-0.013502798914841584,-0.0035005526901630384,-0.010002246224678546,BNB_USDT_SWAP|2026-03|q3,2026-W09,8
BNB_USDT_SWAP,2026-03-09 03:00:00+00:00,preholdout,sl,-0.011687488283839764,-0.007567000376981391,-0.004120487906858372,BNB_USDT_SWAP|2026-03|q2,2026-W10,8
BNB_USDT_SWAP,2026-03-11 11:00:00+00:00,preholdout,tp,0.01654823698191048,-0.005014460794623362,0.021562697776533843,BNB_USDT_SWAP|2026-03|q0,2026-W10,8
BNB_USDT_SWAP,2026-03-12 10:30:00+00:00,preholdout,sl,-0.006278330263965692,-0.0058607167751542864,-0.00041761348881140525,BNB_USDT_SWAP|2026-03|q0,2026-W10,8
BNB_USDT_SWAP,2026-03-12 19:30:00+00:00,preholdout,tp,0.016260350168054428,0.0017772126383442562,0.014483137529710172,BNB_USDT_SWAP|2026-03|q0,2026-W10,8
BNB_USDT_SWAP,2026-03-17 05:30:00+00:00,preholdout,sl,-0.007721661721068317,-0.00042388991775249227,-0.007297771803315825,BNB_USDT_SWAP|2026-03|q0,2026-W11,8
BNB_USDT_SWAP,2026-03-18 08:00:00+00:00,preholdout,sl,-0.005383068783068778,0.0019746187806341554,-0.007357687563702933,BNB_USDT_SWAP|2026-03|q0,2026-W11,8
BNB_USDT_SWAP,2026-03-20 11:00:00+00:00,preholdout,sl,-0.006124371575000519,0.004157334091317761,-0.01028170566631828,BNB_USDT_SWAP|2026-03|q0,2026-W11,8
BNB_USDT_SWAP,2026-03-20 22:00:00+00:00,preholdout,sl,-0.006260126076533767,-0.00021813295550144815,-0.0060419931210323186,BNB_USDT_SWAP|2026-03|q0,2026-W11,8
BNB_USDT_SWAP,2026-03-23 06:30:00+00:00,preholdout,tp,0.01547458607940826,-0.0021511915055205076,0.017625777584928767,BNB_USDT_SWAP|2026-03|q0,2026-W12,8
BNB_USDT_SWAP,2026-03-23 11:00:00+00:00,preholdout,sl,-0.011573724884080216,0.003969696595507017,-0.015543421479587233,BNB_USDT_SWAP|2026-03|q2,2026-W12,8
BNB_USDT_SWAP,2026-03-24 10:30:00+00:00,preholdout,sl,-0.006399373040752398,-0.003930400426414581,-0.0024689726143378166,BNB_USDT_SWAP|2026-03|q0,2026-W12,8
BNB_USDT_SWAP,2026-03-24 22:00:00+00:00,preholdout,tp,0.013560342086999345,0.002941115163181702,0.010619226923817643,BNB_USDT_SWAP|2026-03|q0,2026-W12,8
BNB_USDT_SWAP,2026-03-27 08:30:00+00:00,preholdout,sl,-0.006732989025177671,-0.0003318271096906765,-0.006401161915486994,BNB_USDT_SWAP|2026-03|q0,2026-W12,8
BNB_USDT_SWAP,2026-03-31 02:00:00+00:00,preholdout,sl,-0.007721978378879956,0.0027890935390111095,-0.010511071917891066,BNB_USDT_SWAP|2026-03|q0,2026-W13,8
BNB_USDT_SWAP,2026-03-31 17:30:00+00:00,preholdout,timeout,-0.0007626016260163343,0.003708663970250315,-0.004471265596266649,BNB_USDT_SWAP|2026-03|q2,2026-W13,8
BNB_USDT_SWAP,2026-04-01 14:00:00+00:00,preholdout,sl,-0.007713702623906759,5.741042708251945e-05,-0.007771113050989278,BNB_USDT_SWAP|2026-04|q0,2026-W13,8
BNB_USDT_SWAP,2026-04-05 09:00:00+00:00,preholdout,sl,-0.005444657620092008,0.003397864464545656,-0.008842522084637663,BNB_USDT_SWAP|2026-04|q0,2026-W13,8
BNB_USDT_SWAP,2026-04-05 16:00:00+00:00,preholdout,tp,0.014346241743406752,0.002531240429371393,0.011815001314035359,BNB_USDT_SWAP|2026-04|q0,2026-W13,8
BNB_USDT_SWAP,2026-04-07 17:30:00+00:00,preholdout,tp,0.0174757053069327,0.0017415340001581993,0.0157341713067745,BNB_USDT_SWAP|2026-04|q0,2026-W14,8
BNB_USDT_SWAP,2026-04-10 14:30:00+00:00,preholdout,sl,-0.006023760788567544,-0.004827349848708386,-0.0011964109398591577,BNB_USDT_SWAP|2026-04|q0,2026-W14,8
BNB_USDT_SWAP,2026-04-12 01:30:00+00:00,preholdout,sl,-0.008041726480543531,-0.0001358707764085275,-0.007905855704135004,BNB_USDT_SWAP|2026-04|q0,2026-W14,8
BNB_USDT_SWAP,2026-04-15 16:30:00+00:00,preholdout,timeout,0.0002068420203324323,-0.0017372871785088333,0.0019441291988412657,BNB_USDT_SWAP|2026-04|q0,2026-W15,8
BNB_USDT_SWAP,2026-04-16 15:30:00+00:00,preholdout,timeout,0.009323175416133301,0.0065885008814895625,0.0027346745346437384,BNB_USDT_SWAP|2026-04|q0,2026-W15,8
BNB_USDT_SWAP,2026-04-20 07:30:00+00:00,preholdout,timeout,0.010295689793302355,0.0006098480115114997,0.009685841781790855,BNB_USDT_SWAP|2026-04|q0,2026-W16,8
BNB_USDT_SWAP,2026-04-22 00:30:00+00:00,preholdout,tp,0.008272061482821048,-0.0002307663932588737,0.008502827876079921,BNB_USDT_SWAP|2026-04|q0,2026-W16,8
BNB_USDT_SWAP,2026-04-24 11:30:00+00:00,preholdout,sl,-0.004899149126735346,-0.005684390849782613,0.0007852417230472669,BNB_USDT_SWAP|2026-04|q0,2026-W16,8
BOME_USDT_SWAP,2026-03-02 14:30:00+00:00,preholdout,tp,0.032193209876543324,0.004133781473086422,0.028059428403456904,BOME_USDT_SWAP|2026-03|q3,2026-W09,8
BOME_USDT_SWAP,2026-03-03 09:30:00+00:00,preholdout,tp,0.0365615312791782,0.011971002595998106,0.024590528683180096,BOME_USDT_SWAP|2026-03|q3,2026-W09,8
BOME_USDT_SWAP,2026-03-05 10:00:00+00:00,preholdout,sl,-0.011792511192511079,-0.0025517829106544813,-0.009240728281856597,BOME_USDT_SWAP|2026-03|q2,2026-W09,8
BOME_USDT_SWAP,2026-03-05 16:30:00+00:00,preholdout,sl,-0.023071910112359605,-0.003653856791840436,-0.019418053320519168,BOME_USDT_SWAP|2026-03|q4,2026-W09,8
BOME_USDT_SWAP,2026-03-08 21:00:00+00:00,preholdout,sl,-0.012313910268443817,-0.01242219368484709,0.00010828341640327366,BOME_USDT_SWAP|2026-03|q2,2026-W09,8
