symbol,signal_time,conf,label,realized_ret
HUMA_USDT_SWAP,2025-08-19 02:15:00+00:00,0.34127938747406006,1,0.0343462620624124
JUP_USDT_SWAP,2025-08-19 02:15:00+00:00,0.3618537187576294,0,-0.0131275705621406
ICX_USDT_SWAP,2025-08-19 02:15:00+00:00,0.3452218770980835,0,-0.0107845796450255
BTC_USDT_SWAP,2025-08-19 02:15:00+00:00,0.4087674617767334,1,0.0127205749552288
CHZ_USDT_SWAP,2025-08-19 02:15:00+00:00,0.313239723443985,1,0.02694573208461
IOTA_USDT_SWAP,2025-08-19 02:15:00+00:00,0.3702060282230377,0,-0.0113501866424217
IOST_USDT_SWAP,2025-08-19 02:15:00+00:00,0.3447422981262207,0,-0.0090379970367786
ETC_USDT_SWAP,2025-08-19 02:30:00+00:00,0.3871126174926758,1,0.0267512092439758
MANA_USDT_SWAP,2025-08-19 02:30:00+00:00,0.41616958379745483,1,0.0298451665460739
LUNA_USDT_SWAP,2025-08-19 02:30:00+00:00,0.3933106064796448,0,-0.0096674980812472
ME_USDT_SWAP,2025-08-19 02:30:00+00:00,0.39355844259262085,1,0.0248208443353268
FIL_USDT_SWAP,2025-08-19 02:30:00+00:00,0.34863126277923584,1,0.0302664604227795
HBAR_USDT_SWAP,2025-08-19 02:30:00+00:00,0.3331248164176941,1,0.0308685539816113
ICP_USDT_SWAP,2025-08-19 02:30:00+00:00,0.4033026397228241,1,0.0303342601989342
GRT_USDT_SWAP,2025-08-19 02:30:00+00:00,0.3927227258682251,0,-0.012401982282954
LTC_USDT_SWAP,2025-08-19 02:45:00+00:00,0.3635225296020508,1,0.0263005919242826
MOVE_USDT_SWAP,2025-08-19 02:45:00+00:00,0.4055705964565277,0,-0.0100042274704864
METIS_USDT_SWAP,2025-08-19 02:45:00+00:00,0.39805713295936584,0,-0.0141528316623311
NEO_USDT_SWAP,2025-08-19 02:45:00+00:00,0.42308351397514343,1,0.028311952552698
ONDO_USDT_SWAP,2025-08-19 02:45:00+00:00,0.3216019868850708,1,0.0323243998325797
MINA_USDT_SWAP,2025-08-19 02:45:00+00:00,0.36644136905670166,0,-0.0117000492450232
MERL_USDT_SWAP,2025-08-19 02:45:00+00:00,0.4899566173553467,1,0.0373205960868978
MORPHO_USDT_SWAP,2025-08-19 02:45:00+00:00,0.3871557414531708,0,-0.0152334736440392
PEPE_USDT_SWAP,2025-08-19 03:00:00+00:00,0.314016729593277,0,-0.0122105920097429
NOT_USDT_SWAP,2025-08-19 03:00:00+00:00,0.41863471269607544,1,0.0329398664891833
LA_USDT_SWAP,2025-08-19 11:15:00+00:00,0.42520663142204285,1,0.0461863482533446
CELO_USDT_SWAP,2025-08-19 13:30:00+00:00,0.37091895937919617,1,0.0341107847697557
COMP_USDT_SWAP,2025-08-19 13:30:00+00:00,0.3484698534011841,1,0.0291897809795973
EGLD_USDT_SWAP,2025-08-19 14:00:00+00:00,0.3829299807548523,1,0.0308422521802023
ETHW_USDT_SWAP,2025-08-19 14:00:00+00:00,0.40374234318733215,1,0.0369705142465512
ENS_USDT_SWAP,2025-08-19 14:00:00+00:00,0.41630586981773376,1,0.0357831564908384
GLM_USDT_SWAP,2025-08-19 14:15:00+00:00,0.4108867049217224,0,0.0237413016782643
FLOKI_USDT_SWAP,2025-08-19 14:15:00+00:00,0.40413936972618103,0,-0.0170501265635969
FARTCOIN_USDT_SWAP,2025-08-19 14:15:00+00:00,0.39011651277542114,1,0.0607127502017768
GAS_USDT_SWAP,2025-08-19 14:15:00+00:00,0.4881564974784851,0,-0.0055624227441286
FLOW_USDT_SWAP,2025-08-19 14:15:00+00:00,0.39662009477615356,0,0.0048452220726784
GMT_USDT_SWAP,2025-08-19 14:30:00+00:00,0.3842238187789917,1,0.0347693915054267
AAVE_USDT_SWAP,2025-08-19 14:30:00+00:00,0.3381325304508209,0,-0.0148551704915765
BNB_USDT_SWAP,2025-08-19 14:30:00+00:00,0.4253082573413849,0,-0.0031175059952038
HMSTR_USDT_SWAP,2025-08-19 14:30:00+00:00,0.38804391026496887,0,-0.0099093997734994
ARB_USDT_SWAP,2025-08-19 14:30:00+00:00,0.4125232696533203,0,-0.0150040551500405
GPS_USDT_SWAP,2025-08-19 14:30:00+00:00,0.43612781167030334,1,0.0457280746306656
CHZ_USDT_SWAP,2025-08-19 14:45:00+00:00,0.40604662895202637,0,-0.005047955577991
KMNO_USDT_SWAP,2025-08-19 14:45:00+00:00,0.30700597167015076,0,-0.0088788300835653
EIGEN_USDT_SWAP,2025-08-19 14:45:00+00:00,0.40710172057151794,0,-0.0221499519087542
DOT_USDT_SWAP,2025-08-19 14:45:00+00:00,0.3330879211425781,0,-0.002360346184107
CFX_USDT_SWAP,2025-08-19 14:45:00+00:00,0.44693124294281006,1,0.0429667599892529
CRV_USDT_SWAP,2025-08-19 14:45:00+00:00,0.4856472313404083,0,-0.0187249729684276
INIT_USDT_SWAP,2025-08-19 14:45:00+00:00,0.46305009722709656,0,-0.0021627466882941
DOGE_USDT_SWAP,2025-08-19 14:45:00+00:00,0.3726704716682434,0,-0.0001860292065853
ICX_USDT_SWAP,2025-08-19 14:45:00+00:00,0.31779199838638306,0,0.0031553206594621
BTC_USDT_SWAP,2025-08-19 14:45:00+00:00,0.34142330288887024,0,-0.0012134570012432
HUMA_USDT_SWAP,2025-08-19 14:45:00+00:00,0.36268481612205505,0,-0.0160176822191245
LAYER_USDT_SWAP,2025-08-19 14:45:00+00:00,0.30417558550834656,0,-0.0096774193548387
KAITO_USDT_SWAP,2025-08-19 14:45:00+00:00,0.3887077569961548,0,0.0061208875286915
JUP_USDT_SWAP,2025-08-19 14:45:00+00:00,0.4683159291744232,0,-0.0087719298245614
HYPE_USDT_SWAP,2025-08-19 15:00:00+00:00,0.4632837176322937,0,-0.0178820914896701
ACT_USDT_SWAP,2025-08-20 13:00:00+00:00,0.3240480124950409,0,-0.0118503245290492
1INCH_USDT_SWAP,2025-08-20 13:00:00+00:00,0.4229448139667511,0,-0.0123584897764597
AR_USDT_SWAP,2025-08-20 13:30:00+00:00,0.44216230511665344,0,-0.0145465025545118
ANIME_USDT_SWAP,2025-08-20 13:30:00+00:00,0.40325725078582764,0,-0.0122331602203689
ARKM_USDT_SWAP,2025-08-20 13:30:00+00:00,0.41911232471466064,0,-0.0151942884226987
AXS_USDT_SWAP,2025-08-20 13:45:00+00:00,0.43085357546806335,0,-0.0124047622536619
AUCTION_USDT_SWAP,2025-08-20 13:45:00+00:00,0.3380073308944702,0,-0.0112274658605248
BICO_USDT_SWAP,2025-08-20 14:00:00+00:00,0.47623926401138306,0,-0.0179921354419287
BAT_USDT_SWAP,2025-08-20 14:00:00+00:00,0.398465633392334,0,-0.0125055897807749
BABY_USDT_SWAP,2025-08-20 14:00:00+00:00,0.3496079742908478,0,-0.015052239632701
BIGTIME_USDT_SWAP,2025-08-20 14:15:00+00:00,0.38427427411079407,0,-0.0138208212751866
BABY_USDT_SWAP,2025-08-21 02:30:00+00:00,0.39942634105682373,0,-0.0103733732039218
ARKM_USDT_SWAP,2025-08-21 14:30:00+00:00,0.30792415142059326,0,-0.00078339208774
AXS_USDT_SWAP,2025-08-21 14:45:00+00:00,0.3473168909549713,0,0.0026408450704227
BERA_USDT_SWAP,2025-08-21 15:00:00+00:00,0.4187999665737152,1,0.0444617180327144
BAT_USDT_SWAP,2025-08-21 15:00:00+00:00,0.3363938629627228,0,-0.0118118990981815
BIO_USDT_SWAP,2025-08-21 15:15:00+00:00,0.42000508308410645,0,-0.0352314427735905
BOME_USDT_SWAP,2025-08-21 15:15:00+00:00,0.433285117149353,0,0.0146314012380417
BONK_USDT_SWAP,2025-08-21 15:15:00+00:00,0.39280733466148376,0,-0.0011208668036616
BRETT_USDT_SWAP,2025-08-21 15:15:00+00:00,0.33711767196655273,0,0.0016168148746966
ETH_USDT_SWAP,2025-08-21 15:30:00+00:00,0.3900107145309448,0,-0.013949534993596
CELO_USDT_SWAP,2025-08-21 15:30:00+00:00,0.35966256260871887,0,0.0063471913678196
CORE_USDT_SWAP,2025-08-21 15:30:00+00:00,0.3590751588344574,0,0.0156646909398814
CVX_USDT_SWAP,2025-08-21 15:45:00+00:00,0.3272775113582611,0,-0.0164554692311634
CRO_USDT_SWAP,2025-08-21 15:45:00+00:00,0.36493656039237976,0,-0.0123800763682694
GMX_USDT_SWAP,2025-08-21 16:30:00+00:00,0.32721075415611267,0,-0.0148336381590424
ATOM_USDT_SWAP,2025-08-21 16:30:00+00:00,0.42698413133621216,0,0.0081503282771113
AAVE_USDT_SWAP,2025-08-21 16:30:00+00:00,0.4955785274505615,0,-0.0177279125590413
LQTY_USDT_SWAP,2025-08-21 17:00:00+00:00,0.42834362387657166,0,-0.0173615455653118
JTO_USDT_SWAP,2025-08-21 17:15:00+00:00,0.402601033449173,0,-0.0126493784639375
H_USDT_SWAP,2025-08-22 02:45:00+00:00,0.43268468976020813,1,0.0319822579458113
AUCTION_USDT_SWAP,2025-08-22 03:15:00+00:00,0.3919188976287842,1,0.021717731793172
AXS_USDT_SWAP,2025-08-22 03:15:00+00:00,0.4846823513507843,0,-0.0102483943736124
BABY_USDT_SWAP,2025-08-22 03:30:00+00:00,0.3753683269023895,0,-0.010535608355766
BICO_USDT_SWAP,2025-08-22 03:30:00+00:00,0.5143822431564331,0,-0.0128711658003011
BAT_USDT_SWAP,2025-08-22 03:30:00+00:00,0.4408615231513977,0,-0.0098833796146938
BRETT_USDT_SWAP,2025-08-22 03:45:00+00:00,0.4471469819545746,0,-0.0153158293983917
BONK_USDT_SWAP,2025-08-22 03:45:00+00:00,0.42997393012046814,0,-0.0124106483244523
BOME_USDT_SWAP,2025-08-22 03:45:00+00:00,0.4198363423347473,1,0.0331224363937394
BLUR_USDT_SWAP,2025-08-22 03:45:00+00:00,0.4537729322910309,0,-0.010314454792193
BIGTIME_USDT_SWAP,2025-08-22 03:45:00+00:00,0.43483394384384155,0,-0.0088709429456146
CELO_USDT_SWAP,2025-08-22 04:00:00+00:00,0.4075421094894409,0,-0.0108072348872589
COMP_USDT_SWAP,2025-08-22 04:00:00+00:00,0.38688480854034424,0,-0.0101288043545838
DYDX_USDT_SWAP,2025-08-22 04:15:00+00:00,0.33615899085998535,1,0.0318617959906375
CRV_USDT_SWAP,2025-08-22 05:15:00+00:00,0.3807065784931183,0,-0.0127007468533983
DOT_USDT_SWAP,2025-08-22 05:15:00+00:00,0.4149535894393921,0,-0.0096494327755548
HOME_USDT_SWAP,2025-08-23 03:00:00+00:00,0.34440112113952637,0,-0.0128455197131187
ALGO_USDT_SWAP,2025-08-23 16:15:00+00:00,0.38477981090545654,0,-0.0097558522046934
GMX_USDT_SWAP,2025-08-23 18:30:00+00:00,0.38509052991867065,0,-0.0085127789382178
AERO_USDT_SWAP,2025-08-24 05:00:00+00:00,0.3899989724159241,0,-0.0129680604997289
BABY_USDT_SWAP,2025-08-24 05:30:00+00:00,0.35139450430870056,1,0.0272703367228965
BONK_USDT_SWAP,2025-08-24 05:45:00+00:00,0.37926509976387024,1,0.0277376989671951
BRETT_USDT_SWAP,2025-08-24 05:45:00+00:00,0.3502279818058014,1,0.0303929305335128
DOOD_USDT_SWAP,2025-08-24 06:15:00+00:00,0.3385051488876343,0,-0.0134424625347485
EGLD_USDT_SWAP,2025-08-24 06:30:00+00:00,0.33224332332611084,0,-0.0079451318882745
ETHW_USDT_SWAP,2025-08-24 06:30:00+00:00,0.3526652753353119,0,-0.0140638300112108
FLOW_USDT_SWAP,2025-08-24 06:45:00+00:00,0.3823029100894928,0,-0.0075816414610594
FARTCOIN_USDT_SWAP,2025-08-24 06:45:00+00:00,0.35759982466697693,0,-0.013688137964535
ADA_USDT_SWAP,2025-08-24 07:00:00+00:00,0.3653146028518677,0,-0.0096911000742373
PENGU_USDT_SWAP,2025-08-24 07:45:00+00:00,0.3052201271057129,1,0.0319030578275123
CFX_USDT_SWAP,2025-08-24 19:45:00+00:00,0.4197778105735779,0,-0.021368359945333
JELLYJELLY_USDT_SWAP,2025-08-24 19:45:00+00:00,0.4137706756591797,1,0.0533205234971423
BTC_USDT_SWAP,2025-08-24 19:45:00+00:00,0.42620909214019775,0,0.0097820041266707
LAYER_USDT_SWAP,2025-08-24 19:45:00+00:00,0.3377010226249695,1,0.0453639913474273
JUP_USDT_SWAP,2025-08-24 19:45:00+00:00,0.3908140957355499,0,-0.0234422999601815
EIGEN_USDT_SWAP,2025-08-24 19:45:00+00:00,0.3728814423084259,1,0.0801275256726616
INIT_USDT_SWAP,2025-08-24 19:45:00+00:00,0.3996516764163971,1,0.0651769993196851
HUMA_USDT_SWAP,2025-08-24 19:45:00+00:00,0.39324867725372314,1,0.0589322154783702
LDO_USDT_SWAP,2025-08-24 20:00:00+00:00,0.4339762032032013,1,0.0790654125903551
ICP_USDT_SWAP,2025-08-24 20:00:00+00:00,0.4750721752643585,0,0.0294117647058824
FIL_USDT_SWAP,2025-08-24 20:00:00+00:00,0.4113566279411316,0,0.0535248041775455
GALA_USDT_SWAP,2025-08-24 20:00:00+00:00,0.4517114758491516,0,-0.0293941972441748
LRC_USDT_SWAP,2025-08-24 20:00:00+00:00,0.3986301124095917,0,-0.0229795893443727
MASK_USDT_SWAP,2025-08-24 20:00:00+00:00,0.43805235624313354,0,-0.0191866511169382
ME_USDT_SWAP,2025-08-24 20:00:00+00:00,0.44724205136299133,1,0.0514283898953418
LQTY_USDT_SWAP,2025-08-24 20:00:00+00:00,0.4495394229888916,0,-0.0262995888371159
ETC_USDT_SWAP,2025-08-24 20:00:00+00:00,0.3407345116138458,1,0.0599899893671085
GRT_USDT_SWAP,2025-08-24 20:00:00+00:00,0.37815073132514954,0,-0.0225293503684873
LPT_USDT_SWAP,2025-08-24 20:00:00+00:00,0.4326823353767395,1,0.057458392752272
MAGIC_USDT_SWAP,2025-08-24 20:00:00+00:00,0.4304463863372803,1,0.0584051701355732
MANA_USDT_SWAP,2025-08-24 20:00:00+00:00,0.3780120015144348,0,0.0363001745200699
HBAR_USDT_SWAP,2025-08-24 20:00:00+00:00,0.39372876286506653,0,0.029625
LUNA_USDT_SWAP,2025-08-24 20:00:00+00:00,0.5004299283027649,0,0.0181582360570686
JTO_USDT_SWAP,2025-08-24 20:15:00+00:00,0.3633967936038971,0,-0.0204573209863736
LTC_USDT_SWAP,2025-08-24 20:15:00+00:00,0.35354849696159363,1,0.0537019704972681
NEIRO_USDT_SWAP,2025-08-24 20:15:00+00:00,0.4246803820133209,1,0.0915266002481065
MORPHO_USDT_SWAP,2025-08-24 20:15:00+00:00,0.41860347986221313,0,0.041564392079856
ORDI_USDT_SWAP,2025-08-24 20:15:00+00:00,0.4501873850822449,1,0.0807008062160761
OP_USDT_SWAP,2025-08-24 20:15:00+00:00,0.4244920313358307,1,0.0760611995584086
MOODENG_USDT_SWAP,2025-08-24 20:15:00+00:00,0.4604049623012543,0,0.0669033695349485
PENGU_USDT_SWAP,2025-08-24 20:15:00+00:00,0.4806274473667145,1,0.0841156635701596
MEW_USDT_SWAP,2025-08-24 20:15:00+00:00,0.43341559171676636,1,0.0734716483495849
PI_USDT_SWAP,2025-08-24 20:30:00+00:00,0.37990665435791016,1,0.0417532607979074
HOME_USDT_SWAP,2025-08-25 05:00:00+00:00,0.35179173946380615,1,0.0278172563888847
1INCH_USDT_SWAP,2025-08-25 05:30:00+00:00,0.34431296586990356,1,0.0365471751268029
AGLD_USDT_SWAP,2025-08-25 05:45:00+00:00,0.42160966992378235,1,0.0386281627518962
BAT_USDT_SWAP,2025-08-25 06:30:00+00:00,0.3023422956466675,1,0.0373309207704186
CRO_USDT_SWAP,2025-08-25 07:15:00+00:00,0.38715866208076477,0,-0.0140955585005301
MEME_USDT_SWAP,2025-08-25 08:45:00+00:00,0.3143571615219116,0,0.0158281514980214
MEME_USDT_SWAP,2025-08-26 22:15:00+00:00,0.3601181209087372,1,0.0772549507028239
ALGO_USDT_SWAP,2025-08-27 07:45:00+00:00,0.3495653569698334,0,-0.0097860294710014
EIGEN_USDT_SWAP,2025-08-27 10:15:00+00:00,0.3113422095775604,0,-0.0126631942638871
OP_USDT_SWAP,2025-08-27 10:45:00+00:00,0.39457497000694275,0,-0.0114034395030397
MOODENG_USDT_SWAP,2025-08-27 10:45:00+00:00,0.3030933439731598,0,-0.0075357419536588
LA_USDT_SWAP,2025-08-27 19:15:00+00:00,0.34393811225891113,0,-0.0119970906045145
ACT_USDT_SWAP,2025-08-27 20:00:00+00:00,0.42835259437561035,0,-0.0125770144671277
ACH_USDT_SWAP,2025-08-27 20:00:00+00:00,0.31219980120658875,0,-0.0120331956650712
1INCH_USDT_SWAP,2025-08-27 20:00:00+00:00,0.4175978899002075,0,-0.0111188838162673
BRETT_USDT_SWAP,2025-08-27 21:15:00+00:00,0.3097034692764282,0,-0.0206143923785659
COMP_USDT_SWAP,2025-08-27 21:30:00+00:00,0.327438086271286,0,-0.0122477599983881
CORE_USDT_SWAP,2025-08-27 21:30:00+00:00,0.30170711874961853,0,-0.0110043621000017
CVX_USDT_SWAP,2025-08-27 21:45:00+00:00,0.312764972448349,1,0.051124560517739
DYDX_USDT_SWAP,2025-08-27 21:45:00+00:00,0.33859601616859436,0,-0.016079585475122
DOOD_USDT_SWAP,2025-08-27 21:45:00+00:00,0.36194148659706116,0,-0.012523095172966
ENS_USDT_SWAP,2025-08-27 22:00:00+00:00,0.419842004776001,0,-0.0161257981968089
EGLD_USDT_SWAP,2025-08-27 22:00:00+00:00,0.411432147026062,0,-0.0133482724772443
ETHW_USDT_SWAP,2025-08-27 22:00:00+00:00,0.38188907504081726,0,-0.0164323368649925
ENJ_USDT_SWAP,2025-08-27 22:00:00+00:00,0.3682693541049957,0,-0.0151611196074464
GLM_USDT_SWAP,2025-08-27 22:15:00+00:00,0.41344258189201355,0,-0.0106542978839521
FLOKI_USDT_SWAP,2025-08-27 22:15:00+00:00,0.3602605164051056,0,-0.015764765878182
FARTCOIN_USDT_SWAP,2025-08-27 22:15:00+00:00,0.4419182538986206,0,-0.0290973836137272
GAS_USDT_SWAP,2025-08-27 22:15:00+00:00,0.3827368915081024,0,-0.0129415821280501
BNB_USDT_SWAP,2025-08-27 22:30:00+00:00,0.41578298807144165,0,-0.007514878966313
APT_USDT_SWAP,2025-08-27 22:30:00+00:00,0.3055860102176666,0,-0.0122241331065447
IOTA_USDT_SWAP,2025-08-27 22:45:00+00:00,0.4373343884944916,0,-0.013513086383679
IMX_USDT_SWAP,2025-08-27 22:45:00+00:00,0.4398741126060486,0,-0.0156197749367416
CRV_USDT_SWAP,2025-08-27 22:45:00+00:00,0.41501519083976746,0,-0.0173707651102347
INIT_USDT_SWAP,2025-08-27 22:45:00+00:00,0.3744692802429199,0,-0.0160112701266151
DOT_USDT_SWAP,2025-08-27 22:45:00+00:00,0.3739883601665497,0,-0.0132070276422797
CFX_USDT_SWAP,2025-08-27 22:45:00+00:00,0.4340260922908783,0,-0.0140313051964248
CHZ_USDT_SWAP,2025-08-27 22:45:00+00:00,0.38613179326057434,0,-0.0106408412139497
KMNO_USDT_SWAP,2025-08-27 22:45:00+00:00,0.3932549059391022,0,-0.0182747024062349
ICX_USDT_SWAP,2025-08-27 22:45:00+00:00,0.3821318745613098,0,-0.0121600200526562
HBAR_USDT_SWAP,2025-08-27 23:00:00+00:00,0.38725006580352783,0,-0.0115388358120451
FIL_USDT_SWAP,2025-08-27 23:00:00+00:00,0.34441953897476196,0,-0.0130854132879857
MANA_USDT_SWAP,2025-08-27 23:00:00+00:00,0.385436087846756,0,-0.0128704261005101
ICP_USDT_SWAP,2025-08-27 23:00:00+00:00,0.42291587591171265,0,-0.0127559638645176
LUNA_USDT_SWAP,2025-08-27 23:00:00+00:00,0.33860498666763306,0,-0.0108880679313917
OP_USDT_SWAP,2025-08-27 23:15:00+00:00,0.3505667448043823,0,-0.0155902589412673
ONE_USDT_SWAP,2025-08-27 23:30:00+00:00,0.3867809772491455,0,-0.0145890626043697
AUCTION_USDT_SWAP,2025-08-28 09:15:00+00:00,0.37954431772232056,0,-0.0086412282065256
BAND_USDT_SWAP,2025-08-28 09:30:00+00:00,0.4116327464580536,0,-0.0164488885446792
COMP_USDT_SWAP,2025-08-28 10:00:00+00:00,0.39757680892944336,0,-0.0079392933244272
CORE_USDT_SWAP,2025-08-28 10:00:00+00:00,0.4505687654018402,0,-0.0084473810193053
LA_USDT_SWAP,2025-08-28 20:15:00+00:00,0.4111800193786621,0,-0.0097307165599892
BNB_USDT_SWAP,2025-08-30 00:30:00+00:00,0.3932250142097473,0,-0.0009322922736278
JUP_USDT_SWAP,2025-08-30 00:45:00+00:00,0.39072099328041077,0,-0.0139200403110594
NEAR_USDT_SWAP,2025-08-30 01:15:00+00:00,0.31597965955734253,0,-0.0094218050739741
JTO_USDT_SWAP,2025-08-30 01:15:00+00:00,0.4573902189731598,0,-0.0122999599531046
MEW_USDT_SWAP,2025-08-30 01:15:00+00:00,0.3413742780685425,0,-0.0122745142811219
MOVE_USDT_SWAP,2025-08-30 01:15:00+00:00,0.35470783710479736,0,-0.0095451748386026
PENGU_USDT_SWAP,2025-08-30 01:15:00+00:00,0.33782535791397095,0,-0.0114069718590665
AERO_USDT_SWAP,2025-08-30 11:00:00+00:00,0.3005577027797699,0,-0.011629210109777
EGLD_USDT_SWAP,2025-08-30 12:30:00+00:00,0.38036102056503296,0,-0.0064681885823641
ENS_USDT_SWAP,2025-08-30 12:30:00+00:00,0.45728030800819397,0,-0.0072639927374675
ETHW_USDT_SWAP,2025-08-30 12:30:00+00:00,0.3081836402416229,0,-0.0082650695977277
GLM_USDT_SWAP,2025-08-30 12:45:00+00:00,0.35618165135383606,0,-0.0051708143238647
FLOW_USDT_SWAP,2025-08-30 12:45:00+00:00,0.3796673119068146,0,-0.0081128943676129
GPS_USDT_SWAP,2025-08-30 13:00:00+00:00,0.4706864655017853,0,-0.0150081317922904
ATOM_USDT_SWAP,2025-08-30 13:00:00+00:00,0.3994132876396179,0,-0.0071205819817468
APE_USDT_SWAP,2025-08-30 13:00:00+00:00,0.40613389015197754,0,-0.0079481365447974
APT_USDT_SWAP,2025-08-30 13:00:00+00:00,0.44462695717811584,0,-0.0067661532024215
BNB_USDT_SWAP,2025-08-30 13:00:00+00:00,0.3439786732196808,0,-0.0041349912437038
AVAX_USDT_SWAP,2025-08-30 13:00:00+00:00,0.44271835684776306,0,-0.0083579872836886
GMT_USDT_SWAP,2025-08-30 13:00:00+00:00,0.3179819583892822,0,-0.0082751048307001
AAVE_USDT_SWAP,2025-08-30 13:00:00+00:00,0.45124807953834534,0,-0.0094414252021419
CHZ_USDT_SWAP,2025-08-30 13:15:00+00:00,0.368863046169281,0,-0.0067559508211201
LAYER_USDT_SWAP,2025-08-30 13:15:00+00:00,0.36744192242622375,0,-0.006133026163147
DOGE_USDT_SWAP,2025-08-30 13:15:00+00:00,0.4249720275402069,0,-0.0087173999684797
KSM_USDT_SWAP,2025-08-30 13:15:00+00:00,0.4292851984500885,0,-0.0072225451259517
KMNO_USDT_SWAP,2025-08-30 13:15:00+00:00,0.37038150429725647,0,-0.0089252330288038
EIGEN_USDT_SWAP,2025-08-30 13:15:00+00:00,0.4356350302696228,0,-0.0100014056424653
IMX_USDT_SWAP,2025-08-30 13:15:00+00:00,0.4040651321411133,0,-0.0088458221011813
FIL_USDT_SWAP,2025-08-30 13:30:00+00:00,0.33845314383506775,0,-0.0086339256169717
LRC_USDT_SWAP,2025-08-30 13:30:00+00:00,0.3408969044685364,0,-0.0091748129409654
NOT_USDT_SWAP,2025-08-30 14:00:00+00:00,0.3933926522731781,0,-0.0097713773027846
BIGTIME_USDT_SWAP,2025-08-31 00:15:00+00:00,0.3224434554576874,0,-0.0095503936423325
ONT_USDT_SWAP,2025-08-31 02:30:00+00:00,0.32544800639152527,1,0.0316677466571435
BOME_USDT_SWAP,2025-08-31 12:45:00+00:00,0.34816157817840576,1,0.0283239576726421
DOOD_USDT_SWAP,2025-08-31 13:15:00+00:00,0.42875418066978455,0,-0.0080077833484704
CVX_USDT_SWAP,2025-08-31 13:15:00+00:00,0.323489248752594,1,0.0226016129273096
ENS_USDT_SWAP,2025-08-31 13:30:00+00:00,0.401170015335083,1,0.0205383278024253
FLOKI_USDT_SWAP,2025-08-31 13:45:00+00:00,0.4278877377510071,1,0.0240988822017849
AAVE_USDT_SWAP,2025-08-31 14:00:00+00:00,0.386942982673645,0,-0.0090649645703192
GMX_USDT_SWAP,2025-08-31 14:00:00+00:00,0.4681738018989563,0,-0.0071470008874523
ARB_USDT_SWAP,2025-08-31 14:00:00+00:00,0.5146521329879761,0,-0.0124777260555948
ATOM_USDT_SWAP,2025-08-31 14:00:00+00:00,0.30724871158599854,1,0.0203703379278528
APE_USDT_SWAP,2025-08-31 14:00:00+00:00,0.44139808416366577,1,0.0248190204705265
ICX_USDT_SWAP,2025-08-31 14:15:00+00:00,0.32707086205482483,0,-0.0070882775001326
DOT_USDT_SWAP,2025-08-31 14:15:00+00:00,0.48117685317993164,0,-0.0081465081241824
IOTA_USDT_SWAP,2025-08-31 14:15:00+00:00,0.3945699632167816,0,-0.0083765067383526
EIGEN_USDT_SWAP,2025-08-31 14:15:00+00:00,0.3906349837779999,0,-0.0103878824096659
ETHFI_USDT_SWAP,2025-08-31 14:30:00+00:00,0.336368203163147,0,-0.0115788819482206
GALA_USDT_SWAP,2025-08-31 14:30:00+00:00,0.39868900179862976,0,-0.0102020780858776
ONDO_USDT_SWAP,2025-08-31 14:45:00+00:00,0.3157835602760315,0,-0.0077828468501751
METIS_USDT_SWAP,2025-08-31 14:45:00+00:00,0.3793712258338928,1,0.0315870044942483
OP_USDT_SWAP,2025-08-31 14:45:00+00:00,0.44660288095474243,0,-0.0102925502525753
LTC_USDT_SWAP,2025-08-31 14:45:00+00:00,0.40009570121765137,1,0.014446678307922
NMR_USDT_SWAP,2025-08-31 15:00:00+00:00,0.3576095700263977,0,0.0194791738619879
HOME_USDT_SWAP,2025-08-31 23:30:00+00:00,0.38400283455848694,0,-0.008319513736243
H_USDT_SWAP,2025-09-01 00:15:00+00:00,0.4763648509979248,0,-0.0186785452658079
AXS_USDT_SWAP,2025-09-01 00:45:00+00:00,0.31252068281173706,1,0.046068832448447
BNB_USDT_SWAP,2025-09-01 02:30:00+00:00,0.3489985466003418,0,-0.006027667290495
HYPE_USDT_SWAP,2025-09-01 03:00:00+00:00,0.43129900097846985,0,-0.013108397579069
BAT_USDT_SWAP,2025-09-01 13:30:00+00:00,0.3103950321674347,1,0.0293285199561985
ENS_USDT_SWAP,2025-09-01 14:30:00+00:00,0.3052562475204468,1,0.0293557105753869
HYPE_USDT_SWAP,2025-09-01 15:30:00+00:00,0.3466396629810333,1,0.0321434659216031
NMR_USDT_SWAP,2025-09-02 04:30:00+00:00,0.3302178382873535,0,-0.019711239464525
ETHW_USDT_SWAP,2025-09-02 15:30:00+00:00,0.4470345973968506,0,-0.0159688653455122
EGLD_USDT_SWAP,2025-09-02 15:30:00+00:00,0.4187562167644501,0,-0.0155291335512117
ENS_USDT_SWAP,2025-09-02 15:30:00+00:00,0.3898973762989044,0,-0.0157722309129819
ENJ_USDT_SWAP,2025-09-02 15:30:00+00:00,0.3747718930244446,0,-0.0162397584895798
GAS_USDT_SWAP,2025-09-02 15:45:00+00:00,0.3976649343967438,0,-0.011250620644625
GLM_USDT_SWAP,2025-09-02 15:45:00+00:00,0.3813983201980591,0,-0.0110365671233726
FLOW_USDT_SWAP,2025-09-02 15:45:00+00:00,0.3701402246952057,0,-0.0153322372297982
FLOKI_USDT_SWAP,2025-09-02 15:45:00+00:00,0.33567342162132263,0,-0.0184198571869288
GMX_USDT_SWAP,2025-09-02 16:00:00+00:00,0.37587255239486694,0,-0.0142934762033853
