event_key,stream_key,venue,symbol,asset,timeframe_min,original_entry_time,original_exit_time,original_entry_price,original_entry_i,original_exit_i,original_net_r,period,cache_entry_i,cache_exit_i,arm,leg_no,bar_i,price,quantity,time_utc
binance_30m_7a45c05822f546d7:19849:1,binance_30m_7a45c05822f546d7,binance,ZETAUSDT,ZETA,30,2025-03-21 21:30:00+00:00,2025-03-23 05:00:00+00:00,0.2171,19850,19913,31.00770149253765,earlier,9379,9442,two,2,51,0.3059,83169.46391893145,2025-03-22T23:00:00+00:00
binance_30m_7a6ba8888a359cb1:13559:1,binance_30m_7a6ba8888a359cb1,binance,SKYAIUSDT,SKYAI,30,2026-02-19 22:00:00+00:00,2026-03-01 02:00:00+00:00,0.03797,13560,14000,15.029362068965597,later,13560,14000,none,0,0,0.03797,42647.842865368795,2026-02-19T22:00:00+00:00
binance_30m_7a6ba8888a359cb1:13559:1,binance_30m_7a6ba8888a359cb1,binance,SKYAIUSDT,SKYAI,30,2026-02-19 22:00:00+00:00,2026-03-01 02:00:00+00:00,0.03797,13560,14000,15.029362068965597,later,13560,14000,one,0,0,0.03797,42647.842865368795,2026-02-19T22:00:00+00:00
binance_30m_7a6ba8888a359cb1:13559:1,binance_30m_7a6ba8888a359cb1,binance,SKYAIUSDT,SKYAI,30,2026-02-19 22:00:00+00:00,2026-03-01 02:00:00+00:00,0.03797,13560,14000,15.029362068965597,later,13560,14000,one,1,377,0.04888,179103.55492662956,2026-02-27T18:30:00+00:00
binance_30m_7a6ba8888a359cb1:13559:1,binance_30m_7a6ba8888a359cb1,binance,SKYAIUSDT,SKYAI,30,2026-02-19 22:00:00+00:00,2026-03-01 02:00:00+00:00,0.03797,13560,14000,15.029362068965597,later,13560,14000,two,0,0,0.03797,42647.842865368795,2026-02-19T22:00:00+00:00
binance_30m_7a6ba8888a359cb1:13559:1,binance_30m_7a6ba8888a359cb1,binance,SKYAIUSDT,SKYAI,30,2026-02-19 22:00:00+00:00,2026-03-01 02:00:00+00:00,0.03797,13560,14000,15.029362068965597,later,13560,14000,two,1,356,0.04473,124413.37795427688,2026-02-27T08:00:00+00:00
binance_30m_7a6ba8888a359cb1:13559:1,binance_30m_7a6ba8888a359cb1,binance,SKYAIUSDT,SKYAI,30,2026-02-19 22:00:00+00:00,2026-03-01 02:00:00+00:00,0.03797,13560,14000,15.029362068965597,later,13560,14000,two,2,411,0.05282,458326.4538499758,2026-02-28T11:30:00+00:00
binance_30m_7a6f6140b6692cd0:29618:1,binance_30m_7a6f6140b6692cd0,binance,SEIUSDT,SEI,30,2025-05-08 01:30:00+00:00,2025-05-11 06:30:00+00:00,0.2032,29619,29773,10.36634328358214,earlier,11643,11797,none,0,0,0.2032,8146.090299480233,2025-05-08T01:30:00+00:00
binance_30m_7a6f6140b6692cd0:29618:1,binance_30m_7a6f6140b6692cd0,binance,SEIUSDT,SEI,30,2025-05-08 01:30:00+00:00,2025-05-11 06:30:00+00:00,0.2032,29619,29773,10.36634328358214,earlier,11643,11797,one,0,0,0.2032,8146.090299480233,2025-05-08T01:30:00+00:00
binance_30m_7a6f6140b6692cd0:29618:1,binance_30m_7a6f6140b6692cd0,binance,SEIUSDT,SEI,30,2025-05-08 01:30:00+00:00,2025-05-11 06:30:00+00:00,0.2032,29619,29773,10.36634328358214,earlier,11643,11797,one,1,84,0.2397,23275.85879386109,2025-05-09T19:30:00+00:00
binance_30m_7a6f6140b6692cd0:29618:1,binance_30m_7a6f6140b6692cd0,binance,SEIUSDT,SEI,30,2025-05-08 01:30:00+00:00,2025-05-11 06:30:00+00:00,0.2032,29619,29773,10.36634328358214,earlier,11643,11797,two,0,0,0.2032,8146.090299480233,2025-05-08T01:30:00+00:00
binance_30m_7a6f6140b6692cd0:29618:1,binance_30m_7a6f6140b6692cd0,binance,SEIUSDT,SEI,30,2025-05-08 01:30:00+00:00,2025-05-11 06:30:00+00:00,0.2032,29619,29773,10.36634328358214,earlier,11643,11797,two,1,34,0.2215,12968.783917687868,2025-05-08T18:30:00+00:00
binance_30m_7a6f6140b6692cd0:29618:1,binance_30m_7a6f6140b6692cd0,binance,SEIUSDT,SEI,30,2025-05-08 01:30:00+00:00,2025-05-11 06:30:00+00:00,0.2032,29619,29773,10.36634328358214,earlier,11643,11797,two,2,117,0.2474,40808.719106463,2025-05-10T12:00:00+00:00
binance_30m_7af0c019861756e1:20309:1,binance_30m_7af0c019861756e1,binance,PIXELUSDT,PIXEL,30,2025-04-17 18:00:00+00:00,2025-04-22 12:00:00+00:00,0.02489,20310,20538,26.2896655518394,earlier,10668,10896,none,0,0,0.02489,55930.32621269086,2025-04-17T18:00:00+00:00
binance_30m_7af0c019861756e1:20309:1,binance_30m_7af0c019861756e1,binance,PIXELUSDT,PIXEL,30,2025-04-17 18:00:00+00:00,2025-04-22 12:00:00+00:00,0.02489,20310,20538,26.2896655518394,earlier,10668,10896,one,0,0,0.02489,55930.32621269086,2025-04-17T18:00:00+00:00
binance_30m_7af0c019861756e1:20309:1,binance_30m_7af0c019861756e1,binance,PIXELUSDT,PIXEL,30,2025-04-17 18:00:00+00:00,2025-04-22 12:00:00+00:00,0.02489,20310,20538,26.2896655518394,earlier,10668,10896,one,1,181,0.03314,266568.39179492777,2025-04-21T12:30:00+00:00
binance_30m_7af0c019861756e1:20309:1,binance_30m_7af0c019861756e1,binance,PIXELUSDT,PIXEL,30,2025-04-17 18:00:00+00:00,2025-04-22 12:00:00+00:00,0.02489,20310,20538,26.2896655518394,earlier,10668,10896,two,0,0,0.02489,55930.32621269086,2025-04-17T18:00:00+00:00
binance_30m_7af0c019861756e1:20309:1,binance_30m_7af0c019861756e1,binance,PIXELUSDT,PIXEL,30,2025-04-17 18:00:00+00:00,2025-04-22 12:00:00+00:00,0.02489,20310,20538,26.2896655518394,earlier,10668,10896,two,1,165,0.03068,206808.88941118744,2025-04-21T04:30:00+00:00
binance_30m_7af0c019861756e1:20309:1,binance_30m_7af0c019861756e1,binance,PIXELUSDT,PIXEL,30,2025-04-17 18:00:00+00:00,2025-04-22 12:00:00+00:00,0.02489,20310,20538,26.2896655518394,earlier,10668,10896,two,2,187,0.03909,981776.7707366952,2025-04-21T15:30:00+00:00
binance_30m_7babb309db46ad5c:52109:1,binance_30m_7babb309db46ad5c,binance,QTUMUSDT,QTUM,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,0.6923,52110,52234,13.785232000000043,later,34134,34258,none,0,0,0.6923,2755.7373296439455,2026-08-19T15:00:00+00:00
binance_30m_7babb309db46ad5c:52109:1,binance_30m_7babb309db46ad5c,binance,QTUMUSDT,QTUM,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,0.6923,52110,52234,13.785232000000043,later,34134,34258,one,0,0,0.6923,2755.7373296439455,2026-08-19T15:00:00+00:00
binance_30m_7babb309db46ad5c:52109:1,binance_30m_7babb309db46ad5c,binance,QTUMUSDT,QTUM,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,0.6923,52110,52234,13.785232000000043,later,34134,34258,one,1,58,0.7917,6333.374971227003,2026-08-20T20:00:00+00:00
binance_30m_7babb309db46ad5c:52109:1,binance_30m_7babb309db46ad5c,binance,QTUMUSDT,QTUM,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,0.6923,52110,52234,13.785232000000043,later,34134,34258,two,0,0,0.6923,2755.7373296439455,2026-08-19T15:00:00+00:00
binance_30m_7babb309db46ad5c:52109:1,binance_30m_7babb309db46ad5c,binance,QTUMUSDT,QTUM,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,0.6923,52110,52234,13.785232000000043,later,34134,34258,two,1,48,0.7611,4513.718541696433,2026-08-20T15:00:00+00:00
binance_30m_7babb309db46ad5c:52109:1,binance_30m_7babb309db46ad5c,binance,QTUMUSDT,QTUM,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,0.6923,52110,52234,13.785232000000043,later,34134,34258,two,2,109,0.8439,12675.761166293289,2026-08-21T21:30:00+00:00
binance_30m_7d663dea375c96bc:2023:1,binance_30m_7d663dea375c96bc,binance,OLUSDT,OL,30,2025-08-06 15:30:00+00:00,2025-08-11 08:30:00+00:00,0.03016,2024,2250,14.129821138211408,earlier,2024,2250,none,0,0,0.03016,56265.82634066757,2025-08-06T15:30:00+00:00
binance_30m_7d663dea375c96bc:2023:1,binance_30m_7d663dea375c96bc,binance,OLUSDT,OL,30,2025-08-06 15:30:00+00:00,2025-08-11 08:30:00+00:00,0.03016,2024,2250,14.129821138211408,earlier,2024,2250,one,0,0,0.03016,56265.82634066757,2025-08-06T15:30:00+00:00
binance_30m_7d663dea375c96bc:2023:1,binance_30m_7d663dea375c96bc,binance,OLUSDT,OL,30,2025-08-06 15:30:00+00:00,2025-08-11 08:30:00+00:00,0.03016,2024,2250,14.129821138211408,earlier,2024,2250,one,1,121,0.04026,252036.37647516656,2025-08-09T04:00:00+00:00
binance_30m_7d663dea375c96bc:2023:1,binance_30m_7d663dea375c96bc,binance,OLUSDT,OL,30,2025-08-06 15:30:00+00:00,2025-08-11 08:30:00+00:00,0.03016,2024,2250,14.129821138211408,earlier,2024,2250,two,0,0,0.03016,56265.82634066757,2025-08-06T15:30:00+00:00
binance_30m_7d663dea375c96bc:2023:1,binance_30m_7d663dea375c96bc,binance,OLUSDT,OL,30,2025-08-06 15:30:00+00:00,2025-08-11 08:30:00+00:00,0.03016,2024,2250,14.129821138211408,earlier,2024,2250,two,1,81,0.03511,150132.54562585958,2025-08-08T08:00:00+00:00
binance_30m_7d663dea375c96bc:2023:1,binance_30m_7d663dea375c96bc,binance,OLUSDT,OL,30,2025-08-06 15:30:00+00:00,2025-08-11 08:30:00+00:00,0.03016,2024,2250,14.129821138211408,earlier,2024,2250,two,2,141,0.04394,723067.8445325472,2025-08-09T14:00:00+00:00
binance_30m_7ec91811cf3454c4:10871:1,binance_30m_7ec91811cf3454c4,binance,NEIROETHUSDT,NEIROETH,30,2025-04-21 02:00:00+00:00,2025-04-24 13:30:00+00:00,0.01976,10872,11039,46.29932467532469,earlier,10828,10995,none,0,0,0.01976,69193.40105046096,2025-04-21T02:00:00+00:00
binance_30m_7ec91811cf3454c4:10871:1,binance_30m_7ec91811cf3454c4,binance,NEIROETHUSDT,NEIROETH,30,2025-04-21 02:00:00+00:00,2025-04-24 13:30:00+00:00,0.01976,10872,11039,46.29932467532469,earlier,10828,10995,one,0,0,0.01976,69193.40105046096,2025-04-21T02:00:00+00:00
binance_30m_7ec91811cf3454c4:10871:1,binance_30m_7ec91811cf3454c4,binance,NEIROETHUSDT,NEIROETH,30,2025-04-21 02:00:00+00:00,2025-04-24 13:30:00+00:00,0.01976,10872,11039,46.29932467532469,earlier,10828,10995,one,1,74,0.03235,483673.33394745266,2025-04-22T15:00:00+00:00
binance_30m_7ec91811cf3454c4:10871:1,binance_30m_7ec91811cf3454c4,binance,NEIROETHUSDT,NEIROETH,30,2025-04-21 02:00:00+00:00,2025-04-24 13:30:00+00:00,0.01976,10872,11039,46.29932467532469,earlier,10828,10995,two,0,0,0.01976,69193.40105046096,2025-04-21T02:00:00+00:00
binance_30m_7ec91811cf3454c4:10871:1,binance_30m_7ec91811cf3454c4,binance,NEIROETHUSDT,NEIROETH,30,2025-04-21 02:00:00+00:00,2025-04-24 13:30:00+00:00,0.01976,10872,11039,46.29932467532469,earlier,10828,10995,two,1,72,0.03066,454584.5534129141,2025-04-22T14:00:00+00:00
binance_30m_7ec91811cf3454c4:10871:1,binance_30m_7ec91811cf3454c4,binance,NEIROETHUSDT,NEIROETH,30,2025-04-21 02:00:00+00:00,2025-04-24 13:30:00+00:00,0.01976,10872,11039,46.29932467532469,earlier,10828,10995,two,2,96,0.04266,2479425.4865996153,2025-04-23T02:00:00+00:00
binance_30m_87e70569aa53b65c:4584:1,binance_30m_87e70569aa53b65c,binance,AIOTUSDT,AIOT,30,2025-08-04 01:00:00+00:00,2025-08-09 06:00:00+00:00,0.40038,4585,4835,17.260078914919852,earlier,4585,4835,none,0,0,0.40038,3838.571908057011,2025-08-04T01:00:00+00:00
binance_30m_87e70569aa53b65c:4584:1,binance_30m_87e70569aa53b65c,binance,AIOTUSDT,AIOT,30,2025-08-04 01:00:00+00:00,2025-08-09 06:00:00+00:00,0.40038,4585,4835,17.260078914919852,earlier,4585,4835,one,0,0,0.40038,3838.571908057011,2025-08-04T01:00:00+00:00
binance_30m_87e70569aa53b65c:4584:1,binance_30m_87e70569aa53b65c,binance,AIOTUSDT,AIOT,30,2025-08-04 01:00:00+00:00,2025-08-09 06:00:00+00:00,0.40038,4585,4835,17.260078914919852,earlier,4585,4835,one,1,241,0.5482,18629.01678717789,2025-08-09T01:30:00+00:00
binance_30m_87e70569aa53b65c:4584:1,binance_30m_87e70569aa53b65c,binance,AIOTUSDT,AIOT,30,2025-08-04 01:00:00+00:00,2025-08-09 06:00:00+00:00,0.40038,4585,4835,17.260078914919852,earlier,4585,4835,two,0,0,0.40038,3838.571908057011,2025-08-04T01:00:00+00:00
binance_30m_87e70569aa53b65c:4584:1,binance_30m_87e70569aa53b65c,binance,AIOTUSDT,AIOT,30,2025-08-04 01:00:00+00:00,2025-08-09 06:00:00+00:00,0.40038,4585,4835,17.260078914919852,earlier,4585,4835,two,1,225,0.46848,10978.37658123914,2025-08-08T17:30:00+00:00
binance_30m_87e70569aa53b65c:4584:1,binance_30m_87e70569aa53b65c,binance,AIOTUSDT,AIOT,30,2025-08-04 01:00:00+00:00,2025-08-09 06:00:00+00:00,0.40038,4585,4835,17.260078914919852,earlier,4585,4835,two,2,241,0.5482,37117.62313153101,2025-08-09T01:30:00+00:00
binance_30m_8abf745011ec4c00:5079:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2025-12-24 03:00:00+00:00,2025-12-26 19:00:00+00:00,0.0887,5080,5208,10.81481865284982,later,5080,5208,none,0,0,0.0887,18949.343337692113,2025-12-24T03:00:00+00:00
binance_30m_8abf745011ec4c00:5079:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2025-12-24 03:00:00+00:00,2025-12-26 19:00:00+00:00,0.0887,5080,5208,10.81481865284982,later,5080,5208,one,0,0,0.0887,18949.343337692113,2025-12-24T03:00:00+00:00
binance_30m_8abf745011ec4c00:5079:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2025-12-24 03:00:00+00:00,2025-12-26 19:00:00+00:00,0.0887,5080,5208,10.81481865284982,later,5080,5208,one,1,92,0.1054,52165.33957869555,2025-12-26T01:00:00+00:00
binance_30m_8abf745011ec4c00:5079:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2025-12-24 03:00:00+00:00,2025-12-26 19:00:00+00:00,0.0887,5080,5208,10.81481865284982,later,5080,5208,two,0,0,0.0887,18949.343337692113,2025-12-24T03:00:00+00:00
binance_30m_8abf745011ec4c00:5079:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2025-12-24 03:00:00+00:00,2025-12-26 19:00:00+00:00,0.0887,5080,5208,10.81481865284982,later,5080,5208,two,1,67,0.0974,32412.973524714525,2025-12-25T12:30:00+00:00
binance_30m_8abf745011ec4c00:5079:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2025-12-24 03:00:00+00:00,2025-12-26 19:00:00+00:00,0.0887,5080,5208,10.81481865284982,later,5080,5208,two,2,94,0.1067,72026.97445608812,2025-12-26T02:00:00+00:00
binance_30m_8abf745011ec4c00:11411:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2026-05-05 01:00:00+00:00,2026-05-09 15:30:00+00:00,0.05996,11412,11633,14.66393277310929,later,11412,11633,none,0,0,0.05996,25477.950448074607,2026-05-05T01:00:00+00:00
binance_30m_8abf745011ec4c00:11411:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2026-05-05 01:00:00+00:00,2026-05-09 15:30:00+00:00,0.05996,11412,11633,14.66393277310929,later,11412,11633,one,0,0,0.05996,25477.950448074607,2026-05-05T01:00:00+00:00
binance_30m_8abf745011ec4c00:11411:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2026-05-05 01:00:00+00:00,2026-05-09 15:30:00+00:00,0.05996,11412,11633,14.66393277310929,later,11412,11633,one,1,109,0.07141,72339.46114992161,2026-05-07T07:30:00+00:00
binance_30m_8abf745011ec4c00:11411:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2026-05-05 01:00:00+00:00,2026-05-09 15:30:00+00:00,0.05996,11412,11633,14.66393277310929,later,11412,11633,two,0,0,0.05996,25477.950448074607,2026-05-05T01:00:00+00:00
binance_30m_8abf745011ec4c00:11411:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2026-05-05 01:00:00+00:00,2026-05-09 15:30:00+00:00,0.05996,11412,11633,14.66393277310929,later,11412,11633,two,1,104,0.06549,42639.855933966224,2026-05-07T05:00:00+00:00
binance_30m_8abf745011ec4c00:11411:1,binance_30m_8abf745011ec4c00,binance,FLOCKUSDT,FLOCK,30,2026-05-05 01:00:00+00:00,2026-05-09 15:30:00+00:00,0.05996,11412,11633,14.66393277310929,later,11412,11633,two,2,158,0.07361,139497.60525826336,2026-05-08T08:00:00+00:00
binance_30m_8b725b5d9ddcfba1:28588:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2025-04-16 14:30:00+00:00,2025-04-19 01:00:00+00:00,0.01452,28589,28706,14.863255813953463,earlier,10613,10730,none,0,0,0.01452,99812.3340354171,2025-04-16T14:30:00+00:00
binance_30m_8b725b5d9ddcfba1:28588:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2025-04-16 14:30:00+00:00,2025-04-19 01:00:00+00:00,0.01452,28589,28706,14.863255813953463,earlier,10613,10730,one,0,0,0.01452,99812.3340354171,2025-04-16T14:30:00+00:00
binance_30m_8b725b5d9ddcfba1:28588:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2025-04-16 14:30:00+00:00,2025-04-19 01:00:00+00:00,0.01452,28589,28706,14.863255813953463,earlier,10613,10730,one,1,73,0.01752,276266.2817051731,2025-04-18T03:00:00+00:00
binance_30m_8b725b5d9ddcfba1:28588:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2025-04-16 14:30:00+00:00,2025-04-19 01:00:00+00:00,0.01452,28589,28706,14.863255813953463,earlier,10613,10730,two,0,0,0.01452,99812.3340354171,2025-04-16T14:30:00+00:00
binance_30m_8b725b5d9ddcfba1:28588:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2025-04-16 14:30:00+00:00,2025-04-19 01:00:00+00:00,0.01452,28589,28706,14.863255813953463,earlier,10613,10730,two,1,73,0.01752,276266.2817051731,2025-04-18T03:00:00+00:00
binance_30m_8b725b5d9ddcfba1:28588:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2025-04-16 14:30:00+00:00,2025-04-19 01:00:00+00:00,0.01452,28589,28706,14.863255813953463,earlier,10613,10730,two,2,100,0.02066,1046040.0768343322,2025-04-18T16:30:00+00:00
binance_30m_8b725b5d9ddcfba1:50228:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2026-07-11 10:30:00+00:00,2026-07-13 05:30:00+00:00,0.003467,50229,50315,25.001199999999837,later,32253,32339,none,0,0,0.003467,546002.5882564948,2026-07-11T10:30:00+00:00
binance_30m_8b725b5d9ddcfba1:50228:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2026-07-11 10:30:00+00:00,2026-07-13 05:30:00+00:00,0.003467,50229,50315,25.001199999999837,later,32253,32339,one,0,0,0.003467,546002.5882564948,2026-07-11T10:30:00+00:00
binance_30m_8b725b5d9ddcfba1:50228:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2026-07-11 10:30:00+00:00,2026-07-13 05:30:00+00:00,0.003467,50229,50315,25.001199999999837,later,32253,32339,one,1,40,0.004949,2964080.543679675,2026-07-12T06:30:00+00:00
binance_30m_8b725b5d9ddcfba1:50228:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2026-07-11 10:30:00+00:00,2026-07-13 05:30:00+00:00,0.003467,50229,50315,25.001199999999837,later,32253,32339,two,0,0,0.003467,546002.5882564948,2026-07-11T10:30:00+00:00
binance_30m_8b725b5d9ddcfba1:50228:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2026-07-11 10:30:00+00:00,2026-07-13 05:30:00+00:00,0.003467,50229,50315,25.001199999999837,later,32253,32339,two,1,4,0.003929,1147840.148837814,2026-07-11T12:30:00+00:00
binance_30m_8b725b5d9ddcfba1:50228:1,binance_30m_8b725b5d9ddcfba1,binance,TUSDT,T,30,2026-07-11 10:30:00+00:00,2026-07-13 05:30:00+00:00,0.003467,50229,50315,25.001199999999837,later,32253,32339,two,2,40,0.004949,6336918.626198909,2026-07-12T06:30:00+00:00
binance_30m_8c5fa87901325873:10765:1,binance_30m_8c5fa87901325873,binance,THEUSDT,THE,30,2025-07-09 19:30:00+00:00,2025-07-11 22:00:00+00:00,0.2372,10766,10867,10.856344086021595,earlier,10766,10867,none,0,0,0.2372,7923.702957421707,2025-07-09T19:30:00+00:00
binance_30m_8c5fa87901325873:10765:1,binance_30m_8c5fa87901325873,binance,THEUSDT,THE,30,2025-07-09 19:30:00+00:00,2025-07-11 22:00:00+00:00,0.2372,10766,10867,10.856344086021595,earlier,10766,10867,one,0,0,0.2372,7923.702957421707,2025-07-09T19:30:00+00:00
binance_30m_8c5fa87901325873:10765:1,binance_30m_8c5fa87901325873,binance,THEUSDT,THE,30,2025-07-09 19:30:00+00:00,2025-07-11 22:00:00+00:00,0.2372,10766,10867,10.856344086021595,earlier,10766,10867,one,1,59,0.2715,18428.811169296307,2025-07-11T01:00:00+00:00
binance_30m_8c5fa87901325873:10765:1,binance_30m_8c5fa87901325873,binance,THEUSDT,THE,30,2025-07-09 19:30:00+00:00,2025-07-11 22:00:00+00:00,0.2372,10766,10867,10.856344086021595,earlier,10766,10867,two,0,0,0.2372,7923.702957421707,2025-07-09T19:30:00+00:00
binance_30m_8c5fa87901325873:10765:1,binance_30m_8c5fa87901325873,binance,THEUSDT,THE,30,2025-07-09 19:30:00+00:00,2025-07-11 22:00:00+00:00,0.2372,10766,10867,10.856344086021595,earlier,10766,10867,two,1,50,0.2606,13151.188110739902,2025-07-10T20:30:00+00:00
binance_30m_8c5fa87901325873:10765:1,binance_30m_8c5fa87901325873,binance,THEUSDT,THE,30,2025-07-09 19:30:00+00:00,2025-07-11 22:00:00+00:00,0.2372,10766,10867,10.856344086021595,earlier,10766,10867,two,2,81,0.285,31253.176750209674,2025-07-11T12:00:00+00:00
binance_30m_8ccaf44348579844:31323:1,binance_30m_8ccaf44348579844,binance,1000CATUSDT,1000CAT,30,2026-08-05 02:30:00+00:00,2026-08-09 01:00:00+00:00,0.001428,31324,31513,11.090086956521732,later,31324,31513,none,0,0,0.001428,914244.438460626,2026-08-05T02:30:00+00:00
binance_30m_8ccaf44348579844:31323:1,binance_30m_8ccaf44348579844,binance,1000CATUSDT,1000CAT,30,2026-08-05 02:30:00+00:00,2026-08-09 01:00:00+00:00,0.001428,31324,31513,11.090086956521732,later,31324,31513,one,0,0,0.001428,914244.438460626,2026-08-05T02:30:00+00:00
binance_30m_8ccaf44348579844:31323:1,binance_30m_8ccaf44348579844,binance,1000CATUSDT,1000CAT,30,2026-08-05 02:30:00+00:00,2026-08-09 01:00:00+00:00,0.001428,31324,31513,11.090086956521732,later,31324,31513,one,1,166,0.001628,2428953.1679679486,2026-08-08T13:30:00+00:00
binance_30m_8ccaf44348579844:31323:1,binance_30m_8ccaf44348579844,binance,1000CATUSDT,1000CAT,30,2026-08-05 02:30:00+00:00,2026-08-09 01:00:00+00:00,0.001428,31324,31513,11.090086956521732,later,31324,31513,two,0,0,0.001428,914244.438460626,2026-08-05T02:30:00+00:00
binance_30m_8ccaf44348579844:31323:1,binance_30m_8ccaf44348579844,binance,1000CATUSDT,1000CAT,30,2026-08-05 02:30:00+00:00,2026-08-09 01:00:00+00:00,0.001428,31324,31513,11.090086956521732,later,31324,31513,two,1,166,0.001628,2428953.1679679486,2026-08-08T13:30:00+00:00
binance_30m_8ccaf44348579844:31323:1,binance_30m_8ccaf44348579844,binance,1000CATUSDT,1000CAT,30,2026-08-05 02:30:00+00:00,2026-08-09 01:00:00+00:00,0.001428,31324,31513,11.090086956521732,later,31324,31513,two,2,168,0.002142,9901428.290106865,2026-08-08T14:30:00+00:00
binance_30m_8cd253b6c0acd53b:4422:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2025-04-19 16:00:00+00:00,2025-04-22 05:30:00+00:00,0.02379,4423,4546,14.545048543689305,earlier,4423,4546,none,0,0,0.02379,75068.69471763859,2025-04-19T16:00:00+00:00
binance_30m_8cd253b6c0acd53b:4422:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2025-04-19 16:00:00+00:00,2025-04-22 05:30:00+00:00,0.02379,4423,4546,14.545048543689305,earlier,4423,4546,one,0,0,0.02379,75068.69471763859,2025-04-19T16:00:00+00:00
binance_30m_8cd253b6c0acd53b:4422:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2025-04-19 16:00:00+00:00,2025-04-22 05:30:00+00:00,0.02379,4423,4546,14.545048543689305,earlier,4423,4546,one,1,65,0.0266,149876.3422825941,2025-04-21T00:30:00+00:00
binance_30m_8cd253b6c0acd53b:4422:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2025-04-19 16:00:00+00:00,2025-04-22 05:30:00+00:00,0.02379,4423,4546,14.545048543689305,earlier,4423,4546,two,0,0,0.02379,75068.69471763859,2025-04-19T16:00:00+00:00
binance_30m_8cd253b6c0acd53b:4422:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2025-04-19 16:00:00+00:00,2025-04-22 05:30:00+00:00,0.02379,4423,4546,14.545048543689305,earlier,4423,4546,two,1,64,0.02607,125071.29862142824,2025-04-21T00:00:00+00:00
binance_30m_8cd253b6c0acd53b:4422:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2025-04-19 16:00:00+00:00,2025-04-22 05:30:00+00:00,0.02379,4423,4546,14.545048543689305,earlier,4423,4546,two,2,88,0.0282,260963.989597285,2025-04-21T12:00:00+00:00
binance_30m_8cd253b6c0acd53b:21032:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2026-03-31 17:00:00+00:00,2026-04-02 09:30:00+00:00,0.003219,21033,21114,12.369539682539658,later,21033,21114,none,0,0,0.003219,520613.13528964727,2026-03-31T17:00:00+00:00
binance_30m_8cd253b6c0acd53b:21032:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2026-03-31 17:00:00+00:00,2026-04-02 09:30:00+00:00,0.003219,21033,21114,12.369539682539658,later,21033,21114,one,0,0,0.003219,520613.13528964727,2026-03-31T17:00:00+00:00
binance_30m_8cd253b6c0acd53b:21032:1,binance_30m_8cd253b6c0acd53b,binance,SOLVUSDT,SOLV,30,2026-03-31 17:00:00+00:00,2026-04-02 09:30:00+00:00,0.003219,21033,21114,12.369539682539658,later,21033,21114,one,1,77,0.004863,2726603.3327131425,2026-04-02T07:30:00+00:00
