event_key,stream_key,venue,symbol,asset,timeframe_min,original_entry_time,original_exit_time,original_entry_price,original_entry_i,original_exit_i,original_net_r,period,cache_entry_i,cache_exit_i,arm,status,adds_count,quantity_model,real_exchange_solvency,final_balance,min_maintenance_buffer,min_initial_margin_buffer,opening_fees,closing_fee,optimizer_exit_i,optimizer_exit_price,optimizer_exit_bar_open,selected_trades,failed_trades,asset_complete
binance_60m_d16cdea411b50a75:12502:1,binance_60m_d16cdea411b50a75,binance,KASUSDT,KAS,60,2025-04-21 01:00:00+00:00,2025-04-26 11:00:00+00:00,0.07869,12503,12633,11.83650000000005,earlier,5473,5603,one,conditional_optimal,1,continuous,unknown,1758.0032136289635,0.0100000099991461,55.200062066770414,6.946725701365803,8.620295936632765,107,0.10918,2025-04-25T12:00:00+00:00,1,0,True
binance_60m_d16cdea411b50a75:12502:1,binance_60m_d16cdea411b50a75,binance,KASUSDT,KAS,60,2025-04-21 01:00:00+00:00,2025-04-26 11:00:00+00:00,0.07869,12503,12633,11.83650000000005,earlier,5473,5603,two,conditional_optimal,2,continuous,unknown,2959.0465975040415,0.0100000099981798,55.200062066770414,18.508506983972296,21.407469558018335,107,0.10918,2025-04-25T12:00:00+00:00,1,0,True
gate_30m_8e39f319b8a2a726:9157:1,gate_30m_8e39f319b8a2a726,gate,KAT_USDT,KAT,30,2026-09-09 00:30:00+00:00,2026-09-09 05:00:00+00:00,0.0048,9158,9167,39.52000000000167,later,9158,9167,none,conditional_optimal,0,continuous,unknown,704.4587787857029,0.0100000099998567,50.00500000499993,1.9228846151923105,2.531798076669875,6,0.00632,2026-09-09T03:30:00+00:00,1,0,True
gate_30m_8e39f319b8a2a726:9157:1,gate_30m_8e39f319b8a2a726,gate,KAT_USDT,KAT,30,2026-09-09 00:30:00+00:00,2026-09-09 05:00:00+00:00,0.0048,9158,9167,39.52000000000167,later,9158,9167,one,conditional_optimal,1,continuous,unknown,1024.4743318718863,0.0100000099998567,50.00500000499993,3.246080944085206,4.177979336237415,6,0.00632,2026-09-09T03:30:00+00:00,1,0,True
gate_30m_8e39f319b8a2a726:9157:1,gate_30m_8e39f319b8a2a726,gate,KAT_USDT,KAT,30,2026-09-09 00:30:00+00:00,2026-09-09 05:00:00+00:00,0.0048,9158,9167,39.52000000000167,later,9158,9167,two,conditional_optimal,2,continuous,unknown,1232.422706218986,0.0100000099976114,50.00500000499993,9.815791187024445,10.968998683113568,8,0.00624,2026-09-09T04:30:00+00:00,1,0,True
okx_30m_58b4cb151aeddcb3:4129:1,okx_30m_58b4cb151aeddcb3,okx,KGEN-USDT-SWAP,KGEN,30,2026-01-12 06:00:00+00:00,2026-01-16 17:00:00+00:00,0.20305,4130,4344,30.75312195121958,later,4130,4344,none,conditional_optimal,0,continuous,unknown,895.5581420694862,0.0100000099998283,56.76631779994143,1.6628339307714834,2.462517424195937,204,0.3007,2026-01-16T12:00:00+00:00,2,0,True
okx_30m_58b4cb151aeddcb3:4129:1,okx_30m_58b4cb151aeddcb3,okx,KGEN-USDT-SWAP,KGEN,30,2026-01-12 06:00:00+00:00,2026-01-16 17:00:00+00:00,0.20305,4130,4344,30.75312195121958,later,4130,4344,one,conditional_optimal,1,continuous,unknown,2360.448846219514,0.010000009998464,56.76631779994143,8.760424162464009,11.04067410695294,204,0.3007,2026-01-16T12:00:00+00:00,2,0,True
okx_30m_58b4cb151aeddcb3:4129:1,okx_30m_58b4cb151aeddcb3,okx,KGEN-USDT-SWAP,KGEN,30,2026-01-12 06:00:00+00:00,2026-01-16 17:00:00+00:00,0.20305,4130,4344,30.75312195121958,later,4130,4344,two,conditional_optimal,2,continuous,unknown,4395.1301847218165,0.0100000099962471,56.76631779994143,21.019284455191915,25.360794719088013,204,0.3007,2026-01-16T12:00:00+00:00,2,0,True
okx_60m_c0331cf651301ec7:10698:1,okx_60m_c0331cf651301ec7,okx,KMNO-USDT-SWAP,KMNO,60,2026-08-18 23:00:00+00:00,2026-08-21 19:00:00+00:00,0.01826,10699,10767,22.578266666666817,later,10699,10767,none,conditional_optimal,0,continuous,unknown,1001.085444306408,0.0100000099998851,52.38447255659387,1.831366440131005,2.7370202711486926,66,0.02729,2026-08-21T17:00:00+00:00,1,0,True
okx_60m_c0331cf651301ec7:10698:1,okx_60m_c0331cf651301ec7,okx,KMNO-USDT-SWAP,KMNO,60,2026-08-18 23:00:00+00:00,2026-08-21 19:00:00+00:00,0.01826,10699,10767,22.578266666666817,later,10699,10767,one,conditional_optimal,1,continuous,unknown,2657.5833122557283,0.0100000099985209,52.38447255659387,9.555500415305689,12.134774001978702,66,0.02729,2026-08-21T17:00:00+00:00,1,0,True
okx_60m_c0331cf651301ec7:10698:1,okx_60m_c0331cf651301ec7,okx,KMNO-USDT-SWAP,KMNO,60,2026-08-18 23:00:00+00:00,2026-08-21 19:00:00+00:00,0.01826,10699,10767,22.578266666666817,later,10699,10767,two,conditional_optimal,2,continuous,unknown,5005.407259738085,0.0100000099976114,52.38447255659387,23.557378629458565,28.514858125952063,66,0.02729,2026-08-21T17:00:00+00:00,1,0,True
okx_30m_cef578456eea6108:33968:1,okx_30m_cef578456eea6108,okx,LDO-USDT-SWAP,LDO,30,2025-08-06 16:30:00+00:00,2025-08-10 08:00:00+00:00,0.9321,33969,34144,15.25053731343284,earlier,15993,16168,none,conditional_optimal,0,continuous,unknown,919.324658014831,0.010000009999814,54.62479114377849,1.7452003406239045,2.5688390380173765,161,1.372,2025-08-10T01:00:00+00:00,4,0,True
okx_30m_cef578456eea6108:33968:1,okx_30m_cef578456eea6108,okx,LDO-USDT-SWAP,LDO,30,2025-08-06 16:30:00+00:00,2025-08-10 08:00:00+00:00,0.9321,33969,34144,15.25053731343284,earlier,15993,16168,one,conditional_optimal,1,continuous,unknown,2388.7192530230445,0.010000009999814,54.62479114377849,8.30243347325401,10.610065224975283,161,1.372,2025-08-10T01:00:00+00:00,4,0,True
okx_30m_cef578456eea6108:33968:1,okx_30m_cef578456eea6108,okx,LDO-USDT-SWAP,LDO,30,2025-08-06 16:30:00+00:00,2025-08-10 08:00:00+00:00,0.9321,33969,34144,15.25053731343284,earlier,15993,16168,two,conditional_optimal,2,continuous,unknown,4388.920524377455,0.0100000099967019,54.62479114377849,23.45466960851359,27.7948396421417,161,1.372,2025-08-10T01:00:00+00:00,4,0,True
binance_30m_b0727bda4d9436bb:28975:1,binance_30m_b0727bda4d9436bb,binance,LEVERUSDT,LEVER,30,2025-04-24 16:00:00+00:00,2025-04-27 01:00:00+00:00,0.0005008,28976,29090,13.92299487179484,earlier,11000,11114,none,conditional_optimal,0,continuous,unknown,1201.1762703108457,0.0100000099997217,69.67541210259066,1.1663303037465127,2.2709438482093143,72,0.0009751,2025-04-26T04:00:00+00:00,1,0,True
binance_30m_b0727bda4d9436bb:28975:1,binance_30m_b0727bda4d9436bb,binance,LEVERUSDT,LEVER,30,2025-04-24 16:00:00+00:00,2025-04-27 01:00:00+00:00,0.0005008,28976,29090,13.92299487179484,earlier,11000,11114,one,conditional_optimal,1,continuous,unknown,4422.287066143418,0.0100000099993167,69.67541210259066,9.921204262840488,14.267680213460206,72,0.0009751,2025-04-26T04:00:00+00:00,1,0,True
binance_30m_b0727bda4d9436bb:28975:1,binance_30m_b0727bda4d9436bb,binance,LEVERUSDT,LEVER,30,2025-04-24 16:00:00+00:00,2025-04-27 01:00:00+00:00,0.0005008,28976,29090,13.92299487179484,earlier,11000,11114,two,conditional_optimal,2,continuous,unknown,10118.536528150014,0.0100000099928365,69.67541210259066,40.58775700059854,50.697578864613774,72,0.0009751,2025-04-26T04:00:00+00:00,1,0,True
binance_30m_35093bdef7bce91f:33972:1,binance_30m_35093bdef7bce91f,binance,LINKUSDT,LINK,30,2025-08-06 18:30:00+00:00,2025-08-10 14:00:00+00:00,16.82,33973,34156,15.277872340425528,earlier,15997,16180,none,conditional_optimal,0,continuous,unknown,627.3832290545554,0.0100000099998709,60.50415546687488,1.5190709435817356,2.0500232668467193,169,22.699,2025-08-10T07:00:00+00:00,2,0,True
binance_30m_35093bdef7bce91f:33972:1,binance_30m_35093bdef7bce91f,binance,LINKUSDT,LINK,30,2025-08-06 18:30:00+00:00,2025-08-10 14:00:00+00:00,16.82,33973,34156,15.277872340425528,earlier,15997,16180,one,conditional_optimal,1,continuous,unknown,1404.4508397623204,0.0100000099990893,60.50415546687488,6.52636047155286,7.845182854641375,169,22.699,2025-08-10T07:00:00+00:00,2,0,True
binance_30m_35093bdef7bce91f:33972:1,binance_30m_35093bdef7bce91f,binance,LINKUSDT,LINK,30,2025-08-06 18:30:00+00:00,2025-08-10 14:00:00+00:00,16.82,33973,34156,15.277872340425528,earlier,15997,16180,two,conditional_optimal,2,continuous,unknown,2290.8544298812167,0.0100000099988619,60.50415546687488,13.073902155621774,15.293123611269882,169,22.699,2025-08-10T07:00:00+00:00,2,0,True
gate_240m_9dca8664b2289672:2605:1,gate_240m_9dca8664b2289672,gate,LQTY_USDT,LQTY,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.893,2606,2807,13.809623250807324,earlier,464,665,none,conditional_optimal,0,continuous,unknown,3604.7143187642505,0.0100000100000414,58.97587007370843,1.577851151011214,5.089232553479956,189,2.8803,2024-12-07T20:00:00+00:00,3,0,True
gate_240m_9dca8664b2289672:2605:1,gate_240m_9dca8664b2289672,gate,LQTY_USDT,LQTY,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.893,2606,2807,13.809623250807324,earlier,464,665,one,conditional_optimal,1,continuous,unknown,22020.647995046824,0.0100000099982935,58.97587007370843,23.082787343756102,45.071589715862544,189,2.8803,2024-12-07T20:00:00+00:00,3,0,True
gate_240m_9dca8664b2289672:2605:1,gate_240m_9dca8664b2289672,gate,LQTY_USDT,LQTY,240,2024-11-06 08:00:00+00:00,2024-12-09 20:00:00+00:00,0.893,2606,2807,13.809623250807324,earlier,464,665,two,conditional_optimal,2,continuous,unknown,85029.37053695731,0.010000009999203,58.97587007370843,149.99025459575188,235.30492030761255,189,2.8803,2024-12-07T20:00:00+00:00,3,0,True
gate_240m_24ea57927c03d95a:2605:1,gate_240m_24ea57927c03d95a,gate,LRC_USDT,LRC,240,2024-11-06 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.12314,2606,2805,11.751864779874222,earlier,464,663,none,conditional_optimal,0,continuous,unknown,2599.7662966424573,0.010000009999743,61.9147571141879,1.4648170340696962,3.970018165912136,168,0.33374,2024-12-04T08:00:00+00:00,2,0,True
gate_240m_24ea57927c03d95a:2605:1,gate_240m_24ea57927c03d95a,gate,LRC_USDT,LRC,240,2024-11-06 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.12314,2606,2805,11.751864779874222,earlier,464,663,one,conditional_optimal,1,continuous,unknown,14013.548869244296,0.010000009999743,61.9147571141879,18.302599779031773,32.266717966021126,168,0.33374,2024-12-04T08:00:00+00:00,2,0,True
gate_240m_24ea57927c03d95a:2605:1,gate_240m_24ea57927c03d95a,gate,LRC_USDT,LRC,240,2024-11-06 08:00:00+00:00,2024-12-09 12:00:00+00:00,0.12314,2606,2805,11.751864779874222,earlier,464,663,two,conditional_optimal,2,continuous,unknown,48526.8930522813,0.010000009993746,61.9147571141879,104.22937348711288,152.91340932220348,168,0.33374,2024-12-04T08:00:00+00:00,2,0,True
binance_30m_2af09605ecc52ffd:32327:1,binance_30m_2af09605ecc52ffd,binance,LSKUSDT,LSK,30,2025-11-29 02:30:00+00:00,2025-12-01 04:00:00+00:00,0.1779,32328,32427,12.828610567514742,later,21485,21584,none,conditional_optimal,0,continuous,unknown,1411.3489400686203,0.0100000099998567,50.00500000499993,1.9228846151923105,3.2393958357118344,66,0.2997,2025-11-30T11:30:00+00:00,1,0,True
binance_30m_2af09605ecc52ffd:32327:1,binance_30m_2af09605ecc52ffd,binance,LSKUSDT,LSK,30,2025-11-29 02:30:00+00:00,2025-12-01 04:00:00+00:00,0.1779,32328,32427,12.828610567514742,later,21485,21584,one,conditional_optimal,1,continuous,unknown,4437.9009866309925,0.0100000099998567,50.00500000499993,11.708501263409868,16.074184936240513,66,0.2997,2025-11-30T11:30:00+00:00,1,0,True
binance_30m_2af09605ecc52ffd:32327:1,binance_30m_2af09605ecc52ffd,binance,LSKUSDT,LSK,30,2025-11-29 02:30:00+00:00,2025-12-01 04:00:00+00:00,0.1779,32328,32427,12.828610567514742,later,21485,21584,two,conditional_optimal,2,continuous,unknown,8975.864533840786,0.0100000099998567,50.00500000499993,44.02045735313044,52.99333568000436,66,0.2997,2025-11-30T11:30:00+00:00,1,0,True
binance_30m_992fcc2fdd81b1eb:52109:1,binance_30m_992fcc2fdd81b1eb,binance,LTCUSDT,LTC,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,45.28,52110,52234,12.583849056603745,later,34134,34258,none,conditional_optimal,0,continuous,unknown,511.07867488111094,0.0100000099999135,52.12744171771397,1.8412522416263857,2.2564285973464693,123,55.49,2026-08-22T04:30:00+00:00,1,0,True
binance_30m_992fcc2fdd81b1eb:52109:1,binance_30m_992fcc2fdd81b1eb,binance,LTCUSDT,LTC,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,45.28,52110,52234,12.583849056603745,later,34134,34258,one,conditional_optimal,1,continuous,unknown,890.4779738563227,0.0100000099994872,52.12744171771397,5.1195476949838135,5.921066282817938,123,55.49,2026-08-22T04:30:00+00:00,1,0,True
binance_30m_992fcc2fdd81b1eb:52109:1,binance_30m_992fcc2fdd81b1eb,binance,LTCUSDT,LTC,30,2026-08-19 15:00:00+00:00,2026-08-22 05:00:00+00:00,45.28,52110,52234,12.583849056603745,later,34134,34258,two,conditional_optimal,2,continuous,unknown,1236.804697237147,0.0100000099994872,52.12744171771397,10.479725894720836,11.638648966819522,123,55.49,2026-08-22T04:30:00+00:00,1,0,True
binance_60m_50a4feedf125226d:2897:1,binance_60m_50a4feedf125226d,binance,LYNUSDT,LYN,60,2026-02-04 02:00:00+00:00,2026-02-27 14:00:00+00:00,0.11895,2898,3462,33.02593065693441,later,2898,3462,none,conditional_optimal,0,continuous,unknown,2189.373625342594,0.010000009999878,71.9759893057255,1.0778465651644036,3.171469506578741,535,0.35,2026-02-26T09:00:00+00:00,1,0,True
binance_60m_50a4feedf125226d:2897:1,binance_60m_50a4feedf125226d,binance,LYNUSDT,LYN,60,2026-02-04 02:00:00+00:00,2026-02-27 14:00:00+00:00,0.11895,2898,3462,33.02593065693441,later,2898,3462,one,conditional_optimal,1,continuous,unknown,12147.205670391677,0.0100000099980661,71.9759893057255,13.025284285477808,25.110625866020985,535,0.35,2026-02-26T09:00:00+00:00,1,0,True
binance_60m_50a4feedf125226d:2897:1,binance_60m_50a4feedf125226d,binance,LYNUSDT,LYN,60,2026-02-04 02:00:00+00:00,2026-02-27 14:00:00+00:00,0.11895,2898,3462,33.02593065693441,later,2898,3462,two,conditional_optimal,2,continuous,unknown,47704.15432021636,0.0100000099873795,71.9759893057255,91.59789549577276,139.4330807922772,535,0.35,2026-02-26T09:00:00+00:00,1,0,True
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,none,conditional_optimal,0,continuous,unknown,2944.2457525887453,0.0100000099999704,61.76002515957849,1.4707682630931351,4.320805589534508,194,4.7789,2026-04-18T00:00:00+00:00,2,0,True
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,one,conditional_optimal,1,continuous,unknown,16778.907816843683,0.0100000099999704,61.76002515957849,22.71463536649121,39.45571353223361,194,4.7789,2026-04-18T00:00:00+00:00,2,0,True
binance_240m_beb8267322ddef20:1512:1,binance_240m_beb8267322ddef20,binance,MUSDT,M,240,2026-03-16 16:00:00+00:00,2026-04-18 12:00:00+00:00,1.6267,1513,1710,11.193503538377794,later,1513,1710,two,conditional_optimal,2,continuous,unknown,58618.50731413714,0.0100000099999704,61.76002515957849,79.10641357498852,137.84186917187253,194,4.7789,2026-04-18T00:00:00+00:00,2,0,True
okx_60m_8248d272437179f5:14338:1,okx_60m_8248d272437179f5,okx,MAGIC-USDT-SWAP,MAGIC,60,2025-04-18 11:00:00+00:00,2025-04-23 16:00:00+00:00,0.0757,14339,14464,38.0270948012233,earlier,5411,5536,none,conditional_optimal,0,continuous,unknown,3882.1307705619274,0.010000009999814,62.62102222596041,1.4376529913092146,5.226447862725177,74,0.2752,2025-04-21T13:00:00+00:00,2,0,True
okx_60m_8248d272437179f5:14338:1,okx_60m_8248d272437179f5,okx,MAGIC-USDT-SWAP,MAGIC,60,2025-04-18 11:00:00+00:00,2025-04-23 16:00:00+00:00,0.0757,14339,14464,38.0270948012233,earlier,5411,5536,one,conditional_optimal,1,continuous,unknown,22227.39567178412,0.010000009999814,62.62102222596041,14.738057274619498,36.91710811179003,74,0.2752,2025-04-21T13:00:00+00:00,2,0,True
okx_60m_8248d272437179f5:14338:1,okx_60m_8248d272437179f5,okx,MAGIC-USDT-SWAP,MAGIC,60,2025-04-18 11:00:00+00:00,2025-04-23 16:00:00+00:00,0.0757,14339,14464,38.0270948012233,earlier,5411,5536,two,conditional_optimal,2,continuous,unknown,87707.32412621284,0.0100000099537282,62.62102222596041,162.31790182723472,250.3378817370118,74,0.2752,2025-04-21T13:00:00+00:00,2,0,True
binance_60m_b1d1dead1a4f7c30:5112:1,binance_60m_b1d1dead1a4f7c30,binance,MAVIAUSDT,MAVIA,60,2025-10-25 18:00:00+00:00,2025-10-28 10:00:00+00:00,0.0789,5113,5177,39.94574803149628,later,5113,5177,none,conditional_optimal,0,continuous,unknown,3971.344829703336,0.0100000099998709,57.81170588657207,1.622626696670305,5.50109524831863,44,0.26749,2025-10-27T14:00:00+00:00,1,0,True
binance_60m_b1d1dead1a4f7c30:5112:1,binance_60m_b1d1dead1a4f7c30,binance,MAVIAUSDT,MAVIA,60,2025-10-25 18:00:00+00:00,2025-10-28 10:00:00+00:00,0.0789,5113,5177,39.94574803149628,later,5113,5177,one,conditional_optimal,1,continuous,unknown,21657.125422343743,0.0100000099984072,57.81170588657207,18.443795344944128,40.05942398661944,44,0.26749,2025-10-27T14:00:00+00:00,1,0,True
binance_60m_b1d1dead1a4f7c30:5112:1,binance_60m_b1d1dead1a4f7c30,binance,MAVIAUSDT,MAVIA,60,2025-10-25 18:00:00+00:00,2025-10-28 10:00:00+00:00,0.0789,5113,5177,39.94574803149628,later,5113,5177,two,conditional_optimal,2,continuous,unknown,84030.51266803723,0.0100000099984072,57.81170588657207,145.685255103556,229.9914444711679,44,0.26749,2025-10-27T14:00:00+00:00,1,0,True
gate_240m_5535f9276a1a57d4:2288:1,gate_240m_5535f9276a1a57d4,gate,MBABYDOGE_USDT,MBABYDOGE,240,2024-09-14 12:00:00+00:00,2024-10-01 12:00:00+00:00,0.0010106,2289,2391,22.569023809523795,earlier,147,249,none,conditional_optimal,0,continuous,unknown,2790.8099169022116,0.0100000100000841,58.90944453891743,1.5804059792724063,4.27707337552942,87,0.002735,2024-09-29T00:00:00+00:00,1,0,True
gate_240m_5535f9276a1a57d4:2288:1,gate_240m_5535f9276a1a57d4,gate,MBABYDOGE_USDT,MBABYDOGE,240,2024-09-14 12:00:00+00:00,2024-10-01 12:00:00+00:00,0.0010106,2289,2391,22.569023809523795,earlier,147,249,one,conditional_optimal,1,continuous,unknown,12168.278039976029,0.0100000099957924,58.90944453891743,29.485249659718335,41.62463758694103,87,0.002735,2024-09-29T00:00:00+00:00,1,0,True
gate_240m_5535f9276a1a57d4:2288:1,gate_240m_5535f9276a1a57d4,gate,MBABYDOGE_USDT,MBABYDOGE,240,2024-09-14 12:00:00+00:00,2024-10-01 12:00:00+00:00,0.0010106,2289,2391,22.569023809523795,earlier,147,249,two,conditional_optimal,2,continuous,unknown,36365.046556237605,0.010000009999203,58.90944453891743,87.91844166857355,124.39580246894867,87,0.002735,2024-09-29T00:00:00+00:00,1,0,True
okx_60m_4958fc163d02b374:7492:1,okx_60m_4958fc163d02b374,okx,MET-USDT-SWAP,MET,60,2026-08-18 14:00:00+00:00,2026-08-22 05:00:00+00:00,0.1667,7493,7580,14.080787878788016,later,7493,7580,none,conditional_optimal,0,continuous,unknown,1009.96506001236,0.0100000099998567,50.00500000499993,1.9228846151923105,2.837610169989852,86,0.246,2026-08-22T04:00:00+00:00,2,0,True
okx_60m_4958fc163d02b374:7492:1,okx_60m_4958fc163d02b374,okx,MET-USDT-SWAP,MET,60,2026-08-18 14:00:00+00:00,2026-08-22 05:00:00+00:00,0.1667,7493,7580,14.080787878788016,later,7493,7580,one,conditional_optimal,1,continuous,unknown,2405.0569507676983,0.0100000099998567,50.00500000499993,9.01783802106796,11.343256065922647,86,0.246,2026-08-22T04:00:00+00:00,2,0,True
okx_60m_4958fc163d02b374:7492:1,okx_60m_4958fc163d02b374,okx,MET-USDT-SWAP,MET,60,2026-08-18 14:00:00+00:00,2026-08-22 05:00:00+00:00,0.1667,7493,7580,14.080787878788016,later,7493,7580,two,conditional_optimal,2,continuous,unknown,4551.929998789801,0.0100000099946555,50.00500000499993,25.855182471965453,30.363330984211434,86,0.246,2026-08-22T04:00:00+00:00,2,0,True
okx_30m_0db44c8f251494fe:10399:1,okx_30m_0db44c8f251494fe,okx,MOODENG-USDT-SWAP,MOODENG,30,2025-05-07 23:30:00+00:00,2025-05-08 22:30:00+00:00,0.03961,10400,10446,22.095768707483018,earlier,10400,10446,none,conditional_optimal,0,continuous,unknown,2566.4787728501165,0.0100000099997998,54.02932041548487,1.7681030609428896,4.240590527381331,43,0.095,2025-05-08T21:00:00+00:00,3,0,True
okx_30m_0db44c8f251494fe:10399:1,okx_30m_0db44c8f251494fe,okx,MOODENG-USDT-SWAP,MOODENG,30,2025-05-07 23:30:00+00:00,2025-05-08 22:30:00+00:00,0.03961,10400,10446,22.095768707483018,earlier,10400,10446,one,conditional_optimal,1,continuous,unknown,11780.055696495796,0.0100000099997998,54.02932041548487,14.757629187998296,26.478921435117204,43,0.095,2025-05-08T21:00:00+00:00,3,0,True
okx_30m_0db44c8f251494fe:10399:1,okx_30m_0db44c8f251494fe,okx,MOODENG-USDT-SWAP,MOODENG,30,2025-05-07 23:30:00+00:00,2025-05-08 22:30:00+00:00,0.03961,10400,10446,22.095768707483018,earlier,10400,10446,two,conditional_optimal,2,continuous,unknown,34181.86386930989,0.010000009988289,54.02932041548487,77.53266257300162,111.80386296785235,43,0.095,2025-05-08T21:00:00+00:00,3,0,True
okx_30m_26722c51347e04df:10802:1,okx_30m_26722c51347e04df,okx,MORPHO-USDT-SWAP,MORPHO,30,2025-07-08 12:00:00+00:00,2025-07-12 12:30:00+00:00,1.365,10803,10996,13.588207547169898,earlier,10803,10996,none,conditional_optimal,0,continuous,unknown,541.8864985116398,0.0100000099998567,58.58716529277096,1.592801334893425,2.0383189536936515,161,1.7468,2025-07-11T20:30:00+00:00,2,0,True
okx_30m_26722c51347e04df:10802:1,okx_30m_26722c51347e04df,okx,MORPHO-USDT-SWAP,MORPHO,30,2025-07-08 12:00:00+00:00,2025-07-12 12:30:00+00:00,1.365,10803,10996,13.588207547169898,earlier,10803,10996,one,conditional_optimal,1,continuous,unknown,1077.5914406900984,0.0100000099998567,58.58716529277096,5.5320800245321795,6.521725270517327,161,1.7468,2025-07-11T20:30:00+00:00,2,0,True
okx_30m_26722c51347e04df:10802:1,okx_30m_26722c51347e04df,okx,MORPHO-USDT-SWAP,MORPHO,30,2025-07-08 12:00:00+00:00,2025-07-12 12:30:00+00:00,1.365,10803,10996,13.588207547169898,earlier,10803,10996,two,conditional_optimal,2,continuous,unknown,1572.1880218676429,0.0100000099982366,58.58716529277096,9.40991186835086,10.902412214301156,161,1.7468,2025-07-11T20:30:00+00:00,2,0,True
binance_30m_3c80f4668c5cb2e5:40394:1,binance_30m_3c80f4668c5cb2e5,binance,MOVRUSDT,MOVR,30,2026-04-16 02:00:00+00:00,2026-04-17 08:30:00+00:00,1.228,40395,40456,50.11042424242438,later,28108,28169,none,conditional_optimal,0,continuous,unknown,4488.021963089393,0.0100000099997572,53.46305856065176,1.7898823630518552,6.185880088592893,59,4.244,2026-04-17T07:30:00+00:00,1,0,True
binance_30m_3c80f4668c5cb2e5:40394:1,binance_30m_3c80f4668c5cb2e5,binance,MOVRUSDT,MOVR,30,2026-04-16 02:00:00+00:00,2026-04-17 08:30:00+00:00,1.228,40395,40456,50.11042424242438,later,28108,28169,one,conditional_optimal,1,continuous,unknown,21352.471828266032,0.0100000099997572,53.46305856065176,53.65384219502838,75.0350028683578,59,4.244,2026-04-17T07:30:00+00:00,1,0,True
binance_30m_3c80f4668c5cb2e5:40394:1,binance_30m_3c80f4668c5cb2e5,binance,MOVRUSDT,MOVR,30,2026-04-16 02:00:00+00:00,2026-04-17 08:30:00+00:00,1.228,40395,40456,50.11042424242438,later,28108,28169,two,conditional_optimal,2,continuous,unknown,81446.85674596521,0.0100000099980661,53.46305856065176,204.37612594640865,286.21357239071097,59,4.244,2026-04-17T07:30:00+00:00,1,0,True
okx_30m_461cc4849746e63a:21881:1,okx_30m_461cc4849746e63a,okx,MUBARAK-USDT-SWAP,MUBARAK,30,2026-09-02 08:00:00+00:00,2026-09-05 22:00:00+00:00,0.022246,21882,22054,10.700242142025626,later,21882,22054,none,conditional_optimal,0,continuous,unknown,904.40648117023,0.0100000099998212,70.140579370729,1.1484392549719618,1.9559501255226863,161,0.037888,2026-09-05T16:30:00+00:00,1,0,True
okx_30m_461cc4849746e63a:21881:1,okx_30m_461cc4849746e63a,okx,MUBARAK-USDT-SWAP,MUBARAK,30,2026-09-02 08:00:00+00:00,2026-09-05 22:00:00+00:00,0.022246,21882,22054,10.700242142025626,later,21882,22054,one,conditional_optimal,1,continuous,unknown,3024.345970382466,0.0100000099976682,70.140579370729,8.36032881750261,11.304339456158738,161,0.037888,2026-09-05T16:30:00+00:00,1,0,True
okx_30m_461cc4849746e63a:21881:1,okx_30m_461cc4849746e63a,okx,MUBARAK-USDT-SWAP,MUBARAK,30,2026-09-02 08:00:00+00:00,2026-09-05 22:00:00+00:00,0.022246,21882,22054,10.700242142025626,later,21882,22054,two,conditional_optimal,2,continuous,unknown,6791.084132722295,0.0100000099946555,70.140579370729,27.63560648892643,34.388714943080736,161,0.037888,2026-09-05T16:30:00+00:00,1,0,True
binance_30m_9e5a9c9d47999cad:28766:1,binance_30m_9e5a9c9d47999cad,binance,MYROUSDT,MYRO,30,2025-10-25 16:00:00+00:00,2025-10-27 09:30:00+00:00,0.01418,28767,28850,18.96656000000012,later,19832,19915,none,conditional_optimal,0,continuous,unknown,1310.0107986198902,0.0100000099998851,54.67205243420069,1.743382598684589,2.9580948747779416,82,0.02406,2025-10-27T09:00:00+00:00,1,0,True
binance_30m_9e5a9c9d47999cad:28766:1,binance_30m_9e5a9c9d47999cad,binance,MYROUSDT,MYRO,30,2025-10-25 16:00:00+00:00,2025-10-27 09:30:00+00:00,0.01418,28767,28850,18.96656000000012,later,19832,19915,one,conditional_optimal,1,continuous,unknown,3972.3903542867406,0.0100000099975545,54.67205243420069,9.138090436822663,13.032651533079308,82,0.02406,2025-10-27T09:00:00+00:00,1,0,True
