epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,421.997,1.01573,1.60331,1.10111,0.63702,0.80412,0.69816,0.37949,0.39914,3.91711,0.40346,0.0015842,0.0015842,0.0015842
23,440.454,1.04479,1.5487,1.10925,0.62967,0.79755,0.72557,0.39801,0.37815,4.94914,0.39789,0.0015644,0.0015644,0.0015644
24,458.925,1.0233,1.47086,1.10371,0.52402,0.67526,0.61476,0.33012,0.40668,2.934,0.41041,0.0015446,0.0015446,0.0015446
25,477.482,1.03341,1.48677,1.11289,0.4731,0.82474,0.59372,0.33234,0.3845,7.94634,0.399,0.0015248,0.0015248,0.0015248
26,495.564,1.05044,1.55527,1.11625,0.12723,0.25773,0.0792,0.02772,1.20262,1.93992,1.5511,0.001505,0.001505,0.001505
27,513.937,1.02345,1.45913,1.09391,0.48166,0.58436,0.50323,0.24951,0.53304,1.25512,0.5101,0.0014852,0.0014852,0.0014852
28,532.446,0.99963,1.55404,1.10466,0.59766,0.80928,0.72805,0.40369,0.36916,4.80017,0.39555,0.0014654,0.0014654,0.0014654
29,550.933,1.03427,1.46685,1.10746,0.54602,0.88654,0.62963,0.36281,0.35994,7.10865,0.39126,0.0014456,0.0014456,0.0014456
30,568.956,0.98512,1.51009,1.09989,0.14151,0.07732,0.02026,0.0079,1.30117,2.19363,1.35553,0.0014258,0.0014258,0.0014258
31,587.369,1.02153,1.45623,1.07968,0.56952,0.6701,0.61935,0.34768,0.39691,4.03641,0.40179,0.001406,0.001406,0.001406
32,605.65,0.98968,1.48879,1.09922,0.45614,0.7268,0.55404,0.31956,0.40955,3.34836,0.41465,0.0013862,0.0013862,0.0013862
33,624.045,0.98188,1.42275,1.08723,0.46875,0.70042,0.56918,0.33695,0.36355,4.20297,0.40381,0.0013664,0.0013664,0.0013664
34,642.428,1.00245,1.40583,1.10565,0.56561,0.71649,0.60466,0.31859,0.39012,2.30816,0.40992,0.0013466,0.0013466,0.0013466
35,660.944,0.98642,1.48904,1.08656,0.53512,0.75356,0.62935,0.35495,0.36033,5.45764,0.39226,0.0013268,0.0013268,0.0013268
36,678.917,0.97438,1.49317,1.08754,0.21134,0.21134,0.06568,0.02485,0.85862,1.95743,0.71614,0.001307,0.001307,0.001307
37,696.968,0.99616,1.43965,1.08396,0.26038,0.35567,0.15803,0.05777,0.78109,1.75883,0.63975,0.0012872,0.0012872,0.0012872
38,715.434,0.96462,1.36138,1.05736,0.54481,0.75258,0.5967,0.32748,0.44364,2.67606,0.42433,0.0012674,0.0012674,0.0012674
39,733.944,0.94469,1.44506,1.0606,0.51295,0.74918,0.61494,0.34854,0.35106,5.32012,0.39376,0.0012476,0.0012476,0.0012476
40,752.407,0.93729,1.39815,1.08176,0.51289,0.7732,0.55783,0.3153,0.41013,4.66984,0.41581,0.0012278,0.0012278,0.0012278
41,770.829,0.93821,1.37667,1.06145,0.5694,0.72251,0.63933,0.36418,0.36518,3.48204,0.40154,0.001208,0.001208,0.001208
42,789.255,0.95513,1.37677,1.08318,0.59483,0.67526,0.61967,0.36005,0.40551,2.09136,0.41771,0.0011882,0.0011882,0.0011882
43,807.526,0.92379,1.34672,1.04962,0.65225,0.65464,0.67392,0.36314,0.4579,1.51419,0.42786,0.0011684,0.0011684,0.0011684
44,826.088,0.95274,1.32689,1.0631,0.5448,0.7268,0.62184,0.32705,0.3654,3.84404,0.39461,0.0011486,0.0011486,0.0011486
45,844.443,0.94965,1.32762,1.06219,0.49094,0.80412,0.59081,0.33566,0.35694,3.36071,0.39364,0.0011288,0.0011288,0.0011288
46,862.838,0.91635,1.37528,1.03805,0.51474,0.76289,0.58906,0.34091,0.38829,2.91624,0.41449,0.001109,0.001109,0.001109
47,881.237,0.93509,1.33496,1.07643,0.56645,0.69072,0.59132,0.34155,0.35948,3.0281,0.3986,0.0010892,0.0010892,0.0010892
48,899.689,0.96186,1.33707,1.07866,0.55275,0.7268,0.62443,0.36136,0.37903,3.77456,0.40729,0.0010694,0.0010694,0.0010694
