epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5748.66,1.26426,1.16606,1.34046,0.45601,0.47283,0.39898,0.16977,1.95728,1.90136,1.90744,0.0011684,0.0011684,0.0011684
44,5881.48,1.24976,1.14706,1.31785,0.44358,0.52526,0.42301,0.17505,1.94695,1.77365,1.90998,0.0011486,0.0011486,0.0011486
45,6013.97,1.23289,1.14796,1.30764,0.46304,0.49952,0.42832,0.17784,1.97406,1.81145,1.93875,0.0011288,0.0011288,0.0011288
46,6146.68,1.22979,1.1054,1.32092,0.43479,0.49857,0.4055,0.16783,1.98343,1.84004,1.95196,0.001109,0.001109,0.001109
47,6279.26,1.1957,1.0747,1.2927,0.47702,0.4795,0.41511,0.16855,2.0258,1.87416,2.00242,0.0010892,0.0010892,0.0010892
48,6412.03,1.20419,1.05975,1.29448,0.47655,0.49904,0.42699,0.17246,1.97862,1.8078,1.96797,0.0010694,0.0010694,0.0010694
49,6544.71,1.18138,1.00871,1.27935,0.44717,0.52431,0.41384,0.16996,1.97874,1.80267,1.95545,0.0010496,0.0010496,0.0010496
50,6677.58,1.15208,1.00015,1.25389,0.45265,0.49762,0.40656,0.16662,2.00153,1.85002,1.99905,0.0010298,0.0010298,0.0010298
51,6810.29,1.18127,0.9893,1.27458,0.42293,0.52526,0.40667,0.16688,1.98897,1.83862,1.99224,0.00101,0.00101,0.00101
52,6942.98,1.13925,0.9812,1.23116,0.44941,0.47154,0.38768,0.15804,2.00325,1.92757,2.01211,0.0009902,0.0009902,0.0009902
53,7075.53,1.12034,0.93434,1.2383,0.43972,0.50524,0.4025,0.16152,2.02133,1.88045,2.03318,0.0009704,0.0009704,0.0009704
54,7211.4,1.09335,0.94693,1.21557,0.43604,0.50143,0.39095,0.15723,2.00381,1.8782,2.03765,0.0009506,0.0009506,0.0009506
55,7341.84,1.08709,0.9024,1.20967,0.45523,0.4919,0.39695,0.16213,2.0153,1.88966,2.04844,0.0009308,0.0009308,0.0009308
56,7468.29,1.09822,0.89438,1.21781,0.46592,0.4652,0.38705,0.15758,2.05704,1.93666,2.10333,0.000911,0.000911,0.000911
57,7594.51,1.06026,0.89816,1.19355,0.46169,0.47092,0.39061,0.15565,2.03425,1.93312,2.07793,0.0008912,0.0008912,0.0008912
58,7720.72,1.05706,0.90529,1.18974,0.46437,0.47569,0.40399,0.16226,2.03732,1.90251,2.09042,0.0008714,0.0008714,0.0008714
59,7846.58,1.04203,0.83853,1.18666,0.4044,0.53206,0.38099,0.15005,2.06162,1.98362,2.12396,0.0008516,0.0008516,0.0008516
60,7972.17,1.02394,0.8388,1.16742,0.46221,0.47855,0.39434,0.15611,2.0477,1.89079,2.10836,0.0008318,0.0008318,0.0008318
61,8098.07,1.02256,0.8313,1.16265,0.48164,0.50715,0.41624,0.16735,2.04566,1.91568,2.11551,0.000812,0.000812,0.000812
62,8223.72,1.00102,0.82776,1.15439,0.446,0.50114,0.39676,0.15627,2.06887,1.94686,2.13917,0.0007922,0.0007922,0.0007922
