symbol,minutes,fold,policy,feature,group,n,mean_net_bp,median_net_bp,win_pct,pf,p90_net_bp,best_net_bp,worst_net_bp,top_realized_decile_sum_bp,rest_realized_mean_bp,top5_positive_share_pct,matched_n,controls_mean_net_bp,excess_bp,p,ci_low,ci_high,months
ETH,60,discovery,departure_signal,trend_aligned,yes,238,-6.728107757494086,-61.234343541011185,32.773109243697476,0.9182841993458993,262.65190364145644,954.6857422481337,-565.1617615583992,12622.751407498396,-66.4674815597289,23.338481348503397,237,-31.68168017142994,25.594653410358365,0.05225,-1.8792787747033055,54.20226372075182,24
ETH,60,discovery,departure_signal,trend_aligned,no,28,-32.824089512320384,-69.26186540530675,25.0,0.6079120671380027,95.97592443237085,881.030699323948,-358.9752868692897,1168.1063972810102,-83.48723614503925,93.17302149133988,28,-22.438174885335908,-10.385914626984478,0.59725,-86.78399572901849,69.24502016964838,16
ETH,60,discovery,departure_neutral,side,long,138,53.255355813026675,-93.97543550278051,26.08695652173913,1.4513086150007337,631.2249502473252,2779.9236950344875,-537.891502413479,18168.039867756743,-87.24839327063758,47.23386421606746,138,49.0143581533259,4.240997659700788,0.45175,-78.50976371743654,75.54747622189463,24
ETH,60,discovery,departure_neutral,side,short,128,-11.344895836246335,-114.30469862368395,28.125,0.9146512878978574,543.6287528195209,2028.0664567793506,-597.6547310014579,11284.702813008746,-110.75521286998503,38.94082781980923,127,-45.821078923857236,36.40570234925038,0.15925,-23.70185979000928,105.12379761898599,24
ETH,60,discovery,departure_neutral,zero_before,1,8,89.54253057344127,-15.450991274876795,37.5,3.6931627630492696,323.87101476475664,653.0910256340617,-89.16693962222942,653.0910256340617,9.035602707638349,100.0,8,31.594344920578486,57.948185652862776,0.296875,-309.83564145539475,306.53594978885087,6
ETH,60,discovery,departure_neutral,zero_before,2_to_8,115,-6.9920835622644475,-124.81973589370419,25.217391304347824,0.9516421668597843,543.7474144122297,2212.403713320512,-597.6547310014579,12323.11167453117,-127.44855615719983,48.30364927681376,114,-40.81295228733537,36.00860344877441,0.14325,-29.45492192131093,103.57629241693256,24
ETH,60,discovery,departure_neutral,zero_before,9_plus,143,41.85204056105618,-89.62289743428273,27.972027972027973,1.3648254540788272,613.1735161662826,2779.9236950344875,-496.9658176193436,17188.11997274393,-87.52561072275702,42.55796387760572,143,37.37500841413083,4.477032146925334,0.46825,-84.37537128339314,88.26991149588962,24
ETH,60,discovery,departure_neutral,breakout,yes,41,31.036954459676753,-161.08116370306288,34.146341463414636,1.206970221327925,539.5918118431475,2693.8193150526813,-537.891502413479,5400.130898614789,-114.65599349355668,72.77004448045567,41,-40.20561624107734,71.2425707007541,0.083,-24.056326093554286,177.70286676491145,21
ETH,60,discovery,departure_neutral,breakout,no,225,20.5536768991618,-97.95142267155053,25.77777777777778,1.170332682314574,569.0157191475017,2779.9236950344875,-597.6547310014579,24759.87795626835,-99.67970620770768,33.036435165411184,224,11.57649405229141,10.213555699386555,0.39775,-62.271325220353674,78.38023152249494,24
ETH,60,discovery,departure_neutral,trend_aligned,yes,238,33.65823097042518,-101.60506225769193,28.15126050420168,1.2677892410054425,616.6031515554346,2779.9236950344875,-597.6547310014579,27754.444437240738,-92.26067974896984,31.35644464322123,237,6.337348389321864,28.544730990533253,0.182,-30.51218037618319,88.3862576318624,24
ETH,60,discovery,departure_neutral,trend_aligned,no,28,-75.48451913582308,-88.97214674036923,17.857142857142858,0.37551979445194,54.818712873060875,677.8245138241479,-436.5616912118364,1215.496195797754,-133.162509264032,100.0,28,-19.90168451572058,-55.5828346201025,0.86525,-146.89282790343438,31.38452882545414,16
ETH,60,discovery,departure_opposite,side,long,138,229.0889325393178,-150.9559120607523,32.608695652173914,2.3064583870933104,1022.0525034424975,6668.142228021527,-683.5122873525556,44725.16413344832,-105.73299550824571,45.65564587628238,138,181.81665212796034,47.27228041135744,0.168,-44.186816846769624,134.26801392018933,24
ETH,60,discovery,departure_opposite,side,short,128,-78.71797376536954,-211.54820303799335,30.46875,0.622497814920037,465.54558078416824,1630.6270409280278,-969.997384458452,11049.728283445387,-183.7011210905451,33.21589987134557,127,-143.3519527279862,66.39788007118153,0.03425,3.131421368279647,137.34238199503312,24
ETH,60,discovery,departure_opposite,zero_before,1,8,-80.83556091325897,-104.8872477881063,25.0,0.5217549855141818,229.06330434791954,661.9996632100433,-492.83909663884407,661.9996632100433,-186.95487864515925,100.0,8,-37.35464314201912,-43.48091777123983,0.59375,-561.2023934523779,272.27958858175003,6
ETH,60,discovery,departure_opposite,zero_before,2_to_8,115,118.53987701337148,-215.66270247000085,30.434782608695656,1.5673848267984574,721.7814236242646,6668.142228021527,-643.1095649090934,29413.347694202912,-153.21613434626403,54.608969376633,114,22.442950291232687,99.79230647272196,0.0275,7.477700078789419,210.07430691796034,24
ETH,60,discovery,departure_opposite,zero_before,9_plus,143,59.810983770817515,-153.2239729778606,32.86713286713287,1.3352653250922295,645.0548360234222,6621.783697945871,-969.997384458452,27176.89856806618,-145.49943663155682,51.548280320717055,143,32.34504062335598,27.465943147461523,0.3035,-60.28196991478319,117.37652760211853,24
ETH,60,discovery,departure_opposite,breakout,yes,41,97.41023205157937,-244.4851233632428,31.70731707317073,1.4206904407897827,674.6516780842816,5174.267715058385,-683.5122873525556,11626.963570745702,-212.03177935085958,86.20670834265182,41,-0.9791045299856977,98.3893365815651,0.09975,-36.45319166430737,274.2933131198189,21
ETH,60,discovery,departure_opposite,breakout,no,225,77.975789041528,-178.86878306289543,31.555555555555554,1.4238230359209314,694.3386082711851,6668.142228021527,-969.997384458452,45707.71411586209,-139.4215919877143,39.530205142259966,224,30.915818227382555,48.75956547305004,0.111,-23.236161019885994,115.9184387052972,24
ETH,60,discovery,departure_opposite,trend_aligned,yes,238,98.00055630644702,-181.04171456757024,32.773109243697476,1.5103639108037745,703.5190306384079,6668.142228021527,-969.997384458452,53375.57870327917,-140.4273191698354,36.91650573728975,237,36.284731505368455,63.406685437616794,0.03825,0.7906992557935516,127.5811000167536,24
ETH,60,discovery,departure_opposite,trend_aligned,no,28,-63.777155445565754,-210.91791986175446,21.428571428571427,0.6558196515766097,226.5027642974178,1365.5441323154548,-461.8603230083895,2815.675796127064,-184.05744594411624,95.41821032474746,28,-61.23147748457297,-2.5456779609927884,0.51375,-137.28852266381014,123.92779598639852,16
ETH,60,replication,cross_signal,side,long,224,-18.211456255823343,-97.75499373623873,31.25,0.8646680596520975,364.7262945819105,2290.7649396100305,-744.2647058823526,18609.268405284933,-112.8787791372605,27.594118554228963,224,-38.97960039812558,20.768144142302237,0.1123046875,-6.215527012854766,53.16988059283673,12
ETH,60,replication,cross_signal,side,short,220,-22.965139947835805,-103.62325628497146,30.909090909090907,0.8207058396338278,354.92816055735784,1788.4099390188392,-697.9311572811531,16603.780984224384,-109.37430188256698,27.075849260451523,219,-30.01392167371348,8.446506419194531,0.4072265625,-58.01655723436274,75.67338241568802,12
ETH,60,replication,cross_signal,zero_before,0,372,-22.293049374687172,-100.99434871966238,31.451612903225808,0.8354562734223802,437.54332740425826,1788.4099390188392,-744.2647058823526,29223.179474487097,-112.3239336582956,16.46294075059297,371,-39.35744093889768,17.891275117875043,0.194580078125,-16.861915890027994,58.18034786131199,12
ETH,60,replication,cross_signal,zero_before,1,1,-220.29350255715173,-220.29350255715173,0.0,0.0,-220.29350255715173,-220.29350255715173,-220.29350255715173,-220.29350255715173,,,1,-247.99534759551838,27.701845038366656,0.5,27.701845038366656,27.701845038366656,1
ETH,60,replication,cross_signal,zero_before,2_to_8,9,53.597182200709625,34.25705720633722,66.66666666666666,1.5519691875193833,350.099253423732,673.950031425914,-697.9311572811531,673.950031425914,-23.946923952440898,98.55487778248315,9,-72.76652226259199,126.36370446330163,0.15625,-87.83206585623716,393.27570219009016,6
ETH,60,replication,cross_signal,zero_before,9_plus,62,-17.754254188611508,-102.39356489809836,24.193548387096776,0.8387901098848211,168.26858962157587,2290.7649396100305,-324.7110783952889,4997.423985093215,-110.87614081431143,80.91732415353378,62,3.226214525266251,-20.980468713877766,0.680419921875,-106.0921805611071,62.09978781394097,12
ETH,60,replication,cross_signal,breakout,yes,51,40.249791358145316,-75.24732747261618,43.13725490196079,1.3732530234544935,297.63465323460747,2290.7649396100305,-599.8895027624318,5375.157263800259,-73.83150898966329,67.23119441543469,51,-95.94546971040428,136.19526106854963,0.025146484375,20.599964676530867,235.94567156104443,12
ETH,60,replication,cross_signal,breakout,no,393,-28.459125570213022,-101.01021871638636,29.51653944020356,0.7882650724796715,389.991298768302,1788.4099390188392,-744.2647058823526,30135.526778943666,-117.05371990945436,16.64824073226202,392,-26.559337705338677,-1.132931430654914,0.52099609375,-36.29581895584231,39.54471868168533,12
ETH,60,replication,cross_signal,trend_aligned,yes,186,-17.29885009567933,-100.3759130592091,27.419354838709676,0.8470602124660203,274.6485085202122,2290.7649396100305,-697.9311572811531,13726.724698507925,-101.46293901978613,37.161741981202816,186,-15.013096404213217,-2.285753691466117,0.5341796875,-36.379733185631586,34.35894763314185,12
ETH,60,replication,cross_signal,trend_aligned,no,258,-22.922910356712983,-101.68567412022375,33.72093023255814,0.8413773861295705,447.28137253948165,1788.4099390188392,-744.2647058823526,20995.010998747606,-115.98759427060152,21.077528629054314,257,-48.68499379198335,26.95330498168093,0.1630859375,-18.423252167095242,79.93205254834078,12
ETH,60,replication,departure_signal,side,long,69,9.799922365838325,-102.02594193946867,30.434782608695656,1.0810399116682228,416.31815677391916,2290.7649396100305,-413.55423309577975,7029.590664082212,-102.47412936837691,64.41288792991298,69,-44.915238221935475,54.71516058777384,0.01953125,10.334106445138254,96.1170934160105,12
ETH,60,replication,departure_signal,side,short,71,-40.22031043061522,-120.01880748229385,30.985915492957744,0.6901213545576173,269.13655892318644,1318.5900022776043,-697.9311572811531,4929.408576796598,-123.57223202175045,63.28115079775159,71,4.349888840050045,-44.57019927066528,0.8427734375,-115.83774138938799,32.73422718740643,12
ETH,60,replication,departure_signal,zero_before,1,4,-93.12064683595632,-193.90748295538216,25.0,0.4580327050557575,170.1008520355619,314.7961300594937,-299.46375149255465,314.7961300594937,-229.09290580110633,100.0,4,197.58628213661842,-290.7069289725747,1.0,-450.95872638051003,-130.45513156463943,4
ETH,60,replication,departure_signal,zero_before,2_to_8,74,-9.5432574363932,-102.71210786426175,36.486486486486484,0.9296886151153154,460.972650950123,1318.5900022776043,-697.9311572811531,6542.982349731112,-109.83611212157892,51.72137633708067,74,-50.40793384671332,40.864676410320115,0.185302734375,-42.26184679201488,127.04279549110774,12
ETH,60,replication,departure_signal,zero_before,9_plus,62,-17.754254188611508,-102.39356489809836,24.193548387096776,0.8387901098848211,168.26858962157587,2290.7649396100305,-324.7110783952889,4997.423985093215,-110.87614081431143,80.91732415353378,62,2.4118168780696414,-20.16607106668115,0.65185546875,-112.65959260125564,70.8221910980728,12
ETH,60,replication,departure_signal,breakout,yes,34,78.63764006777278,-113.66224009814573,35.294117647058826,1.650783561911232,598.1477323528399,2290.7649396100305,-342.4878107782314,5419.8090077363495,-91.53764151440252,84.19448387266605,34,-9.56487644579585,88.20251651356864,0.0927734375,-22.33998175919122,209.462028567184,11
ETH,60,replication,departure_signal,breakout,no,106,-45.78421848712368,-105.29948687222233,29.245283018867923,0.6391975360605878,314.9700288953172,1188.3422074411442,-697.9311572811531,6654.078450004607,-121.12848010147069,49.0630234994831,106,-23.2556936840843,-22.528524803039385,0.718994140625,-84.36075076896368,53.371274404687334,12
ETH,60,replication,departure_signal,trend_aligned,yes,125,-6.58023090427717,-110.69265008865513,31.2,0.9472317419670876,354.151101820783,2290.7649396100305,-697.9311572811531,11438.115633140256,-109.47004014441875,45.48306643557724,125,-16.507568788841162,9.927337884564,0.379150390625,-47.20117190322301,70.71855970748253,12
ETH,60,replication,departure_signal,trend_aligned,no,15,-90.46123561974606,-92.84165986192636,26.666666666666668,0.31182286512517743,150.0696402527284,290.3287898717988,-373.7716788698708,460.1704421089936,-139.77607510809108,100.0,15,-48.45754873765661,-42.00368688208945,0.833984375,-124.63450605699438,25.7086376742999,9
ETH,60,replication,departure_neutral,side,long,69,-19.20939436195799,-162.82181890114322,27.536231884057973,0.9009507675291747,203.11658702520194,3419.0969134015736,-1495.1733501430442,10908.063632461648,-197.31470715220564,83.98187099190044,69,-86.44425686374478,67.23486250178678,0.1044921875,-21.068751639534646,159.41910197904122,12
ETH,60,replication,departure_neutral,side,short,71,-59.297070265798695,-155.94333386460102,28.169014084507044,0.6862236198809657,630.1295112140492,1001.9683792877865,-697.9311572811531,6506.895415525703,-170.11091118091124,48.517768068044724,71,-131.2018806719556,71.9048104061569,0.042724609375,3.2963218047639273,150.20208440537476,12
ETH,60,replication,departure_neutral,zero_before,1,4,-172.59874892444594,-214.9680020617761,25.0,0.02443926501159781,-34.67619638983562,17.295433956492374,-277.754425530724,17.295433956492374,-235.8968098847587,100.0,4,316.43236178848343,-489.0311107129294,1.0,-1025.0444206444454,-147.66943016251457,4
ETH,60,replication,departure_neutral,zero_before,2_to_8,74,-61.667716142043936,-215.7981573407891,29.72972972972973,0.7356003095979795,627.8293225362098,2310.2657616735623,-1495.1733501430442,9126.49281017762,-207.4227849195283,55.81886412521848,74,-177.6503122627645,115.98259612072056,0.001953125,62.15118933734739,177.1524092533696,12
ETH,60,replication,departure_neutral,zero_before,9_plus,62,-4.544100155447965,-132.1445698201329,25.806451612903224,0.9681007289331417,191.3493339994965,3419.0969134015736,-417.6702378998542,7896.88578568863,-148.70218173320734,87.7806855066728,62,-54.83215469381609,50.28805453836812,0.18212890625,-35.269510666001686,143.06196836957437,12
ETH,60,replication,departure_neutral,breakout,yes,34,49.74176975979502,-213.13291006509024,32.35294117647059,1.2474700808940353,826.0874456093757,3419.0969134015736,-663.5857740803874,6129.170667273387,-147.93168318134514,81.1108962602765,34,-145.92448710607727,195.66625686587236,0.00439453125,77.25149990020695,354.66124716407325,11
ETH,60,replication,departure_neutral,breakout,no,106,-68.17698463848905,-155.20903171779565,26.41509433962264,0.6380315022368047,300.78697647050734,2310.2657616735623,-1495.1733501430442,11106.366689886894,-192.98028485859717,60.26960837363967,106,-97.34485556321329,29.167870924724227,0.2724609375,-36.821504579598866,114.13288308011441,12
ETH,60,replication,departure_neutral,trend_aligned,yes,125,-18.94936254379911,-155.94333386460102,28.799999999999997,0.8949867147554776,598.3655709519212,3419.0969134015736,-771.4755222491609,16361.381907327386,-167.23260915448458,50.695351614090775,125,-103.11615316202567,84.16679061822661,0.003173828125,34.01832181617187,144.32719517228102,12
ETH,60,replication,departure_neutral,trend_aligned,no,15,-211.1246587914614,-236.54094088602304,20.0,0.2536761468253499,109.17935543114505,893.0508474576283,-1495.1733501430442,1072.2054951934856,-326.08272131272355,100.0,15,-159.36454040360155,-51.76011838785984,0.771484375,-176.60450718774118,77.17991275062852,9
ETH,60,replication,departure_opposite,side,long,69,113.77380168951215,-214.79751605201767,27.536231884057973,1.4488689491145994,1939.4183170435178,4143.662076896777,-1266.9087911555077,21027.24477727056,-212.52987839829382,67.17299725563859,69,-63.6939331246473,177.46773481415946,0.010009765625,46.9447157870646,334.02027952459633,12
ETH,60,replication,departure_opposite,side,short,71,-13.047597240873891,-231.30903947022438,32.3943661971831,0.9463551105272454,992.8755364806874,1378.6218686150187,-739.4664686917384,9606.57395353073,-167.1897358354408,39.31462157824925,71,-100.92112526291646,87.87352802204259,0.118408203125,-38.95565017461139,230.45826222696763,12
ETH,60,replication,departure_opposite,zero_before,1,4,63.71099703122496,-201.7583298016906,25.0,1.3222631368427278,713.9937349279239,1045.6387114111376,-387.27806368285655,1045.6387114111376,-263.59824109541256,100.0,4,165.53777236154838,-101.82677533032339,0.75,-939.6153066601036,772.1195717946598,4
ETH,60,replication,departure_opposite,zero_before,2_to_8,74,94.48452654094568,-204.18144599489315,37.83783783783784,1.3532752903607714,1292.6784803949329,4073.791077089617,-1266.9087911555077,17617.519079074227,-160.9949108340038,50.78647320235123,74,-83.7803068372551,178.2648333782008,0.006103515625,61.08085263524126,341.2613960489322,12
ETH,60,replication,departure_opposite,zero_before,9_plus,62,-5.204613543235268,-237.74493905035217,20.967741935483872,0.977236669423416,695.6370058333605,4143.662076896777,-699.0170622544211,12871.685681010349,-239.8976676489261,81.73573997992136,62,-97.14015585092014,91.93554230768488,0.106201171875,-31.586168876296338,222.9182155707373,12
ETH,60,replication,departure_opposite,breakout,yes,34,182.52987359355396,-235.8675425635964,35.294117647058826,1.7671216690314295,1228.5851827999497,4073.791077089617,-953.7694503790816,9784.883492059758,-119.29559299596414,76.45821165059458,34,-146.18555979194056,328.7154333854946,0.00390625,129.69413621278335,569.077326558887,11
ETH,60,replication,departure_opposite,breakout,no,106,6.773558587674155,-222.7960939109391,28.30188679245283,1.0269235408990665,917.6849360566675,4143.662076896777,-1266.9087911555077,21628.161555422284,-220.10699310661917,50.53009624300032,106,-62.16954949379012,68.94310808146427,0.1025390625,-21.804711559410862,188.76492274772198,12
ETH,60,replication,departure_opposite,trend_aligned,yes,125,66.25363539897869,-235.06383244373595,30.4,1.2684739329076429,1104.1300480663392,4143.662076896777,-953.7694503790816,29188.465065941564,-186.66750572383248,43.50072354487663,125,-65.29091542016907,131.54455081914776,0.0146484375,32.30933627109223,246.38871991705216,12
ETH,60,replication,departure_opposite,trend_aligned,no,15,-90.51276749320247,-194.97005180648563,26.666666666666668,0.6528245633923427,623.7183908420627,1331.6615798473663,-1266.9087911555077,2161.661579847366,-270.7194686342618,100.0,15,-226.5944567831065,136.081689289904,0.166015625,-93.6969263515721,294.4063085716601,9
ETH,60,exposed,cross_signal,side,long,109,-33.011813179436714,-87.19526945303089,27.522935779816514,0.717374153562696,266.71129387570426,1188.4001386662035,-529.0517508696557,6686.361904216899,-104.94540347730106,46.55486986025586,109,-68.28473427517638,35.27292109573966,0.25,-27.894415529461305,98.66208623774445,6
ETH,60,exposed,cross_signal,side,short,104,26.94043565722683,-46.81387137122293,36.53846153846153,1.2786574962538215,438.4625364997712,1190.6652416862062,-566.952975732169,8094.903255088159,-56.91503168533946,34.98464869965873,104,69.09713567505933,-42.15670001783251,0.96875,-96.46331740638158,-1.9425439940566207,6
ETH,60,exposed,cross_signal,zero_before,0,182,0.03841568449767222,-75.51182171013525,32.417582417582416,1.0003442234695652,404.8475294676381,1190.6652416862062,-566.952975732169,13715.558486319132,-84.1016370045433,25.316094617178386,182,10.629824487286823,-10.591408802789156,0.75,-29.104094561205773,18.44398970739999,6
ETH,60,exposed,cross_signal,zero_before,2_to_8,2,108.45393467446841,108.45393467446841,50.0,6.433838171098185,227.15147022892347,256.82585411753723,-39.917984768600405,256.82585411753723,-39.917984768600405,100.0,2,21.16119388363687,87.29274079083154,0.25,59.97428764335692,114.61119393830617,2
ETH,60,exposed,cross_signal,zero_before,9_plus,29,-35.1855811080871,-86.07333160517315,27.586206896551722,0.5809494912235603,166.81708421059176,483.8651184984877,-266.127822035741,1043.7094085449105,-79.38812541074756,93.19069415675686,29,-77.03049552556999,41.84491441748288,0.40625,-45.54572591373042,180.2119010332852,6
ETH,60,exposed,cross_signal,breakout,yes,15,67.17247259613116,-37.06389687470944,33.33333333333333,1.851415958523194,674.191671566567,818.2949328245637,-268.0153582732314,1552.326713660134,-41.90304805524358,99.99999999999997,15,-51.95606265062827,119.1285352467594,0.265625,-173.6380444851122,363.3040908801486,6
ETH,60,exposed,cross_signal,breakout,no,198,-9.111461702772623,-80.780131210178,31.818181818181817,0.9164893279423985,335.7177452927447,1190.6652416862062,-566.952975732169,13157.472774819398,-84.05360782004705,25.980469027271745,198,2.638419262481665,-11.749880965254292,0.734375,-46.531015010953,28.75228425831597,6
ETH,60,exposed,cross_signal,trend_aligned,yes,92,-4.830497915274838,-61.6332834489147,28.26086956521739,0.9428246711868383,256.0995805570992,1190.6652416862062,-467.2438323435379,5638.5113340912285,-74.18191636946969,53.67163825195733,92,-19.018879488826542,14.188381573551698,0.40625,-51.91767562322566,77.08181800706782,6
ETH,60,exposed,cross_signal,trend_aligned,no,121,-2.909723305799389,-96.78980678797575,34.710743801652896,0.9765494955476788,435.29718768698933,1188.4001386662035,-566.952975732169,9374.641324868691,-90.0622022673187,31.87491066270887,121,12.337214770115603,-15.246938075914999,0.734375,-56.38165205683019,24.10365188506471,6
ETH,60,exposed,departure_signal,side,long,32,-27.95495611015645,-84.79289890845952,28.125,0.6725943317092115,243.42131700971095,483.8651184984877,-266.127822035741,1333.6036178482668,-79.57722190618834,82.80701763374907,32,-91.6192707064903,63.664314596333845,0.046875,8.091840863803169,115.16876766734299,6
ETH,60,exposed,departure_signal,side,short,27,40.90561615523225,-0.09415320237236458,48.148148148148145,1.6735416936031655,289.6439897401671,732.9085613718133,-307.7280818298855,1416.5378353342417,-13.003591630957123,68.89297635666927,27,2.5085871467832783,38.39702900844896,0.109375,-2.0914922813144186,108.80693558958265,6
ETH,60,exposed,departure_signal,zero_before,2_to_8,30,41.00916309335969,-22.387146555430377,46.666666666666664,1.6351295627330733,282.6322343621993,732.9085613718133,-307.7280818298855,1449.6061905200609,-8.123381397010007,62.586591705538964,30,-55.779598137164626,96.78876123052432,0.015625,55.61029401132039,153.35987663384373,6
ETH,60,exposed,departure_signal,zero_before,9_plus,29,-35.1855811080871,-86.07333160517315,27.586206896551722,0.5809494912235603,166.81708421059176,483.8651184984877,-266.127822035741,1043.7094085449105,-79.38812541074756,93.19069415675686,29,-41.05851260446904,5.872931496381939,0.4375,-39.5399714347603,68.96137088234583,6
ETH,60,exposed,departure_signal,breakout,yes,10,47.43035501659822,-20.006068985486387,40.0,1.9141314271233032,346.3493842900932,373.3481024291618,-171.10674000412772,373.3481024291618,11.217271970757812,100.0,10,-22.691492648276245,70.12184766487448,0.1875,-37.528337309279664,298.24978194905106,6
ETH,60,exposed,departure_signal,breakout,no,49,-5.39613284693302,-65.19759179530291,36.734693877551024,0.9313785153379743,208.43293622591446,732.9085613718133,-307.7280818298855,2033.443824034261,-52.22396212577225,56.6614077686312,49,-53.81979353391386,48.42366068698083,0.015625,17.659613032960237,95.7603719290641,6
ETH,60,exposed,departure_signal,trend_aligned,yes,56,3.136523160356137,-66.7084427719916,37.5,1.0407456889050755,266.3558613311523,732.9085613718133,-307.7280818298855,2519.6383490965823,-46.87986104233277,50.012143049855005,56,-42.25747896759391,45.39400212795004,0.015625,11.318373156362915,99.85231085620114,6
ETH,60,exposed,departure_signal,trend_aligned,no,3,11.415914562106982,-6.131456977498377,33.33333333333333,1.559048112516147,75.18055654004831,95.50855991943499,-55.12935925561567,95.50855991943499,-30.63040811655702,100.0,3,-165.8886624864274,177.30457704853438,0.125,144.2137715952274,196.96397454946816,3
ETH,60,exposed,departure_neutral,side,long,32,-126.18812940362824,-151.89365327722578,18.75,0.24895918777518788,160.91786285400923,423.8682996659771,-441.0910151691949,1212.1084785378566,-187.50459355192717,99.83447453719583,32,-187.84015321174923,61.652023808120965,0.15625,-11.458656798290328,147.40142953391225,6
ETH,60,exposed,departure_neutral,side,short,27,137.02537292556403,-36.04317707220693,44.44444444444444,2.214613058894365,645.1582801788028,2721.0183830432456,-539.5149737043337,5102.4813191865305,-58.449843758179234,89.3326936916242,27,-19.218131312252265,156.24350423781632,0.234375,-78.28207607944903,463.0638235127426,6
ETH,60,exposed,departure_neutral,zero_before,2_to_8,30,26.419600888438556,-125.88591431598738,36.666666666666664,1.1853178309279595,307.45416249173275,2721.0183830432456,-539.5149737043337,3986.280001835656,-118.28488796972222,87.7161076902549,30,-123.31673680004086,149.73633768847944,0.078125,-1.5226381252732593,416.2443870277956,6
ETH,60,exposed,departure_neutral,zero_before,9_plus,29,-38.99734822686316,-144.89102342545078,24.137931034482758,0.7272012824476011,346.9754293070801,1531.3085916014124,-354.57977744941303,2463.6711285374777,-138.25362411986578,99.5471114064352,29,-97.59559807605378,58.59824984919063,0.34375,-84.24865307787624,222.20321600572547,6
ETH,60,exposed,departure_neutral,breakout,yes,10,176.1477945300932,-127.06037842240723,30.0,2.19028537158,645.6983851298079,2721.0183830432456,-373.13266890369067,2721.0183830432456,-106.61560419359047,100.0,10,-167.3896038088525,343.53739833894565,0.078125,5.151512433669918,1219.7741246766661,6
ETH,60,exposed,departure_neutral,breakout,no,49,-42.853326882179715,-138.56327626720397,30.612244897959183,0.697549433737344,301.94460684718575,1531.3085916014124,-539.5149737043337,3641.5776847967063,-130.4861523187162,75.19489666461008,49,-99.0995593901686,56.246232507988886,0.25,-51.57927661344648,186.18280798823702,6
ETH,60,exposed,departure_neutral,trend_aligned,yes,56,5.24608828013176,-130.95087718745066,32.142857142857146,1.0377105018185153,371.42974298394694,2721.0183830432456,-539.5149737043337,6449.951130373134,-123.12340373371511,74.64977721991906,56,-99.6612800985311,104.90736837866284,0.125,-6.215538645970182,254.23731242468472,6
ETH,60,exposed,departure_neutral,trend_aligned,no,3,-210.70533853775103,-161.92742729521424,0.0,0.0,-143.23610647280603,-138.56327626720397,-331.62531205083496,-138.56327626720397,-246.7763696730246,,3,-316.24758756301486,105.54224902526384,0.125,89.29685096015585,128.1978890119296,3
ETH,60,exposed,departure_opposite,side,long,32,-176.4070229251147,-254.88185596035606,25.0,0.2886120283835313,278.30995190227804,851.9432759529421,-590.4079412875961,1826.3910190906652,-266.8362768819405,88.16044219492223,32,-215.71279900593794,39.3057760808233,0.296875,-23.703237991956577,116.07955369106043,6
ETH,60,exposed,departure_opposite,side,short,27,129.94253002029203,-149.80777549007615,33.33333333333333,1.71843031027951,1090.049085634173,2487.0588193615363,-778.5452981992336,6086.256515822348,-107.40867521976931,89.40521236165087,27,9.729724888939556,120.21280513135245,0.25,-78.36115721536451,400.46102688579634,6
ETH,60,exposed,departure_opposite,zero_before,2_to_8,30,-21.540268523284706,-140.36172666134547,30.0,0.8806342454314117,329.1076409092252,2487.0588193615363,-778.5452981992336,4039.64003198805,-173.54992917357745,94.19433112479207,30,-146.04517669535105,124.50490817206635,0.140625,-27.61254581504227,380.9957436520746,6
ETH,60,exposed,departure_opposite,zero_before,9_plus,29,-51.39201266749116,-293.6747297992803,27.586206896551722,0.7987358807368042,585.5085640782248,1947.9807112718495,-590.4079412875961,4315.134849058455,-223.28858524675763,88.34893045388154,29,-77.88798949407293,26.495976826581764,0.390625,-131.23958651387548,201.58919251379712,6
ETH,60,exposed,departure_opposite,breakout,yes,10,163.6775214119988,-137.56766188156354,30.0,1.946417558427105,893.049319274032,2487.0588193615363,-392.2642359893835,2487.0588193615363,-94.47595613794981,99.99999999999999,10,-100.84199955072987,264.5195209627287,0.25,-109.87762638716228,1093.8179512521242,6
ETH,60,exposed,departure_opposite,breakout,no,49,-77.00717626889332,-227.3298854483352,28.57142857142857,0.6597296385641791,396.58886447332054,1947.9807112718495,-778.5452981992336,5704.6803260356955,-215.40981734571523,77.97621689210736,49,-114.9323877690071,37.925211500113775,0.328125,-63.204052716853376,158.44377473272064,6
ETH,60,exposed,departure_opposite,trend_aligned,yes,56,-14.795529426046597,-191.00238707021154,30.357142857142854,0.9280191235279918,626.769676810971,2487.0588193615363,-778.5452981992336,8354.774881046505,-183.6664905781023,71.65358034685107,56,-93.24427097748537,78.44874155143876,0.15625,-26.549012165739075,227.74384231978303,6
ETH,60,exposed,departure_opposite,trend_aligned,no,3,-436.008925065725,-501.0783720402456,0.0,0.0,-310.0630844126126,-262.3092625057044,-544.6391406512251,-262.3092625057044,-522.8587563457354,,3,-472.8092738164887,36.800348750763625,0.25,-28.780743634028568,81.88519234552888,3
ETH,120,discovery,cross_signal,side,long,219,24.752624274576544,-70.5893882735553,35.61643835616438,1.223759546459462,435.26927654192417,2998.5464235416794,-631.4074914869472,19698.88767677223,-72.47747695756325,27.601349268244945,218,27.007187111730797,-1.7805495360567862,0.52275,-41.834204243790005,41.915530979092836,24
