symbol,minutes,fold,policy,observed_start,observed_end_close,n,mean_net_bp,median_net_bp,win_pct,pf,p90_net_bp,best_net_bp,worst_net_bp,top_realized_decile_sum_bp,rest_realized_mean_bp,top5_positive_share_pct,strength_auc,score_top_decile_n,score_top_decile_gross_bp,score_top_decile_net_bp,score_top_decile_win_pct,score_top_decile_excess_bp,mean_gross_bp,median_hold_bars,mean_mfe_bp,median_mae_bp,boundary_marks,matched_n,controls_mean_net_bp,excess_bp,p,ci_low,ci_high,months,portfolio_n,portfolio_mean_net_bp,portfolio_median_net_bp,portfolio_win_pct,portfolio_pf,portfolio_p90_net_bp,portfolio_best_net_bp,portfolio_worst_net_bp,portfolio_top_realized_decile_sum_bp,portfolio_rest_realized_mean_bp,portfolio_top5_positive_share_pct,portfolio_trades,portfolio_blocked,portfolio_fixed_notional_return_pct,portfolio_close_marked_drawdown_pct,p_holm_replication,matched_case_mean_net_bp
BTC,360,exposed,departure_neutral,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,7,576.2358201649128,-94.96577913189472,42.857142857142854,3.520079272107879,2391.656953592614,2394.085021170507,-796.7901363292762,2394.085021170507,273.260953330647,100.0,0.0833333333333333,1,-488.9239131594536,-508.9239131594536,0.0,,596.2358201649128,69.0,1302.4423384287204,-232.7391431402037,1,6,646.2401967444486,110.85557897452526,0.3125,-169.8366744600458,546.6341358682001,4,7,576.2358201649128,-94.96577913189472,42.857142857142854,3.520079272107879,2391.656953592614,2394.085021170507,-796.7901363292762,2394.085021170507,273.260953330647,100.0,7,0,40.33650741154389,17.723552480615492,,757.0957757189739
BTC,360,exposed,departure_opposite,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,7,322.5281125452702,-87.128096436615,42.857142857142854,1.821842561372926,2085.2351860645326,2394.085021170507,-1019.3730252696876,2394.085021170507,-22.731372225602627,100.0,0.0833333333333333,1,-952.5602352248974,-972.5602352248974,0.0,,342.5281125452702,89.0,1359.8970562126756,-373.989932441382,1,6,426.74000141490313,111.63616909206162,0.3125,-164.67274018350193,541.2546913223039,4,6,487.6252259052114,322.1321493807317,50.0,2.407246277594147,2136.7101585821947,2394.085021170507,-1019.3730252696876,2394.085021170507,106.33326685215216,100.0,6,1,29.257513554312673,25.43226898376424,,538.3761705069647
BTC,720,discovery,cross_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,78,29.81350442212948,-233.5957820701051,33.33333333333333,1.0971487992111797,1290.6379541890124,3751.500681801869,-1861.5469092266435,16766.35894286683,-206.2986513991533,47.4233649806535,0.4911242603550296,8,232.93207925837453,212.93207925837453,37.5,65.65373368660157,49.81350442212948,16.5,796.8117337923264,-388.74094195692544,1,74,-5.252788352055208,24.907576612831356,0.33675,-80.14923468759423,131.14617079456997,24,72,48.322758807327546,-224.4138542023427,33.33333333333333,1.1669120368986508,1227.8295249433854,3751.500681801869,-1253.300477996777,16566.219839435424,-204.48408133293495,51.20276485966748,72,6,34.792386341275886,32.98063549142358,,19.654788260776193
BTC,720,discovery,departure_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,21,144.51295258066628,57.16141112134922,52.38095238095239,1.5635476536608908,1430.7353265909994,2813.1382711921083,-1861.5469092266435,6406.960326030856,-187.3437956576035,92.01483145792666,0.5636363636363636,3,-104.55005717143165,-124.55005717143165,66.66666666666666,147.79189588725177,164.51295258066634,19.0,837.1925288928827,-295.9030522780637,0,20,57.264356720982015,105.6216590513225,0.0805,-43.95596331758731,209.0861335286823,14,21,144.51295258066628,57.16141112134922,52.38095238095239,1.5635476536608908,1430.7353265909994,2813.1382711921083,-1861.5469092266435,6406.960326030856,-187.3437956576035,92.01483145792666,21,0,30.34772004193993,20.3655836506567,,162.88601577230446
BTC,720,discovery,departure_neutral,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,21,379.5307865594731,-250.06060415996953,33.33333333333333,1.8441287838351696,4525.2016075608335,4913.177976808829,-2135.163600286829,14011.739902768795,-335.64407694554785,97.39442159017456,0.7040816326530612,3,903.4459618068812,883.4459618068813,66.66666666666666,134.5029975452554,399.5307865594731,40.0,1706.826958574553,-381.5631014996956,0,20,182.00224536728055,257.23264163231386,0.06775,-35.22942405284471,605.2028588627245,14,21,379.5307865594731,-250.06060415996953,33.33333333333333,1.8441287838351696,4525.2016075608335,4913.177976808829,-2135.163600286829,14011.739902768795,-335.64407694554785,97.39442159017456,21,0,79.70146517748937,35.398816294952915,,439.23488699959455
BTC,720,discovery,departure_opposite,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,21,525.8515168569506,-143.6264966373235,42.857142857142854,1.8999286184422504,4303.985337631939,4784.922153964446,-3240.435547086038,13482.367371334174,-135.52697318545614,91.64757599482732,0.5833333333333334,3,352.66779408266166,332.66779408266166,33.33333333333333,82.41953834732521,545.8515168569508,92.0,2575.577001993679,-451.1343105032406,2,20,494.1404529011282,117.54441233085886,0.20075,-124.07116672446118,375.8860995273236,14,15,263.3611261382927,-166.01364023097528,33.33333333333333,1.369468156748514,4188.241388224702,4784.922153964446,-3240.435547086038,9088.907491596385,-395.26850765553786,100.0,15,6,39.50416892074391,56.06309710656576,,611.684865231987
BTC,720,replication,cross_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,39,-93.99027206024576,-110.51743163716708,33.33333333333333,0.60092416118309,399.8470672296941,1421.820211288436,-1314.235501409369,4109.30567361803,-222.14075097050332,81.39795940433784,0.5591715976331361,4,172.77334529824802,152.77334529824802,50.0,-18.220562370728516,-73.99027206024577,16.0,577.6875390516327,-326.329239062515,1,37,-109.58045082041642,30.130229732750117,0.282470703125,-66.79299363188699,129.50329081023534,12,35,-89.01010912281777,-94.70025688984028,34.285714285714285,0.6376503819276533,432.3833871069373,1421.820211288436,-1314.235501409369,4109.30567361803,-233.05353202956937,81.95266256283381,35,4,-31.15353819298622,56.26941600432948,1.0,-79.45022108766629
BTC,720,replication,departure_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,10,-161.77019655480325,-238.5547849903297,20.0,0.3856671162351399,131.44458330098485,978.2039379080998,-646.051467899058,978.2039379080998,-288.4339892729036,100.0,0.125,1,-626.051467899058,-646.051467899058,0.0,,-141.77019655480328,17.5,462.8699861671429,-363.0275141866257,0,9,-183.82491667716496,75.86375027172336,0.34375,-214.5563694813039,452.47785712743,7,10,-161.77019655480325,-238.5547849903297,20.0,0.3856671162351399,131.44458330098485,978.2039379080998,-646.051467899058,978.2039379080998,-288.4339892729036,100.0,10,0,-16.17701965548032,23.1901098736565,1.0,-107.96116640544163
BTC,720,replication,departure_neutral,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,10,153.98125120655962,-365.7293081831375,40.0,1.47701491664399,1387.2303717665511,1687.7744791390548,-771.9865678092897,1687.7744791390548,-16.440218563717636,100.0,0.0833333333333333,1,-751.9865678092897,-771.9865678092897,0.0,,173.98125120655962,35.0,1033.3863715375917,-507.6256935932055,1,9,149.9122547567516,106.95430967379122,0.2578125,-132.51602109492936,436.00475016724494,7,10,153.98125120655962,-365.7293081831375,40.0,1.47701491664399,1387.2303717665511,1687.7744791390548,-771.9865678092897,1687.7744791390548,-16.440218563717636,100.0,10,0,15.398125120655948,32.56316260408651,1.0,256.8665644305429
BTC,720,replication,departure_opposite,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,10,-65.11743253655843,-597.0773343793135,40.0,0.862249325299151,1694.7377172793745,1757.4068605422522,-1239.802506898959,1757.4068605422522,-267.6201317675373,100.00000000000004,0.0833333333333333,1,-1219.802506898959,-1239.802506898959,0.0,,-45.11743253655843,46.0,1180.3247984137963,-678.2382864197073,1,9,80.42302675566225,-15.019895474176142,0.5234375,-168.51168211185717,127.03398407448425,7,8,-31.204789700093016,-597.0773343793135,37.5,0.9388272604502972,1708.664193560014,1757.4068605422522,-1239.802506898959,1757.4068605422522,-286.7207397347137,100.0,8,2,-2.496383176007444,44.931272684156035,1.0,65.40313128148611
BTC,720,exposed,cross_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,13,340.63948923143084,-137.91188372588414,46.15384615384615,2.6481967345486894,1931.196250669827,2368.9920940078623,-640.5440863758694,4456.152336435708,-2.5308160388279415,97.54551875604687,0.6428571428571429,2,38.36316072325486,18.36316072325485,50.0,17.749382268038943,360.6394892314309,17.0,957.777338702864,-227.2682174234419,1,13,274.7637519141141,65.87573731731672,0.390625,-224.99249746734762,338.32463711901244,6,12,260.08108969757103,-144.99704733523853,41.66666666666667,2.1616110276981,1971.3913675864333,2368.9920940078623,-640.5440863758694,4456.152336435708,-133.51792600648565,100.0,12,1,31.209730763708546,16.61607358926934,,340.63948923143084
BTC,720,exposed,departure_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,5,625.7223130948757,646.0993011045435,60.0,4.79494602373736,1722.688482025758,1999.5872809510972,-510.2464723447797,1999.5872809510972,282.2560711308203,100.0,0.0,1,-490.2464723447797,-510.2464723447797,0.0,-586.5835808107848,645.7223130948757,30.0,1355.2906472855857,-260.14074394522527,0,5,-148.14025769965662,773.8625707945323,0.375,-381.35685015983904,1809.6423146561287,4,5,625.7223130948757,646.0993011045435,60.0,4.79494602373736,1722.688482025758,1999.5872809510972,-510.2464723447797,1999.5872809510972,282.2560711308203,100.0,5,0,31.286115654743796,11.891479354098609,,625.7223130948757
BTC,720,exposed,departure_neutral,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,5,603.0081118556895,549.3345445841546,60.0,3.067928736658506,1970.2515290376048,2003.8451697199012,-822.1242054202493,2003.8451697199012,252.7988473896367,100.0,0.0,1,-802.1242054202493,-822.1242054202493,0.0,-649.6889463165334,623.0081118556895,67.0,1476.4540896096178,-260.14074394522527,1,5,331.81030419805455,271.197807657635,0.375,-429.21733008370927,760.4279008153843,4,5,603.0081118556895,549.3345445841546,60.0,3.067928736658506,1970.2515290376048,2003.8451697199012,-822.1242054202493,2003.8451697199012,252.7988473896367,100.0,5,0,30.1504055927845,15.405170848316905,,603.0081118556895
BTC,720,exposed,departure_opposite,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,5,521.0876962086364,264.5272972356328,60.0,2.67834220284457,1958.0887516662592,2003.8451697199012,-788.9466853381277,2003.8451697199012,150.39832783082016,100.0,0.0,1,-768.9466853381277,-788.9466853381277,0.0,-602.1676730760465,541.0876962086364,67.0,1476.4540896096178,-260.14074394522527,1,5,159.26319268302026,361.8245035256161,0.375,-395.14060646419136,936.9432428194444,4,4,848.5962915953274,1076.9907109107146,75.0,5.446163195388344,1969.5278561796697,2003.8451697199012,-763.4414251600208,2003.8451697199012,463.5133322204695,100.0,4,1,33.943851663813085,11.196045027681084,,521.0876962086363
BTC,1440,discovery,cross_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,31,153.1411931979508,-286.88696971165825,38.70967741935484,1.3179142055331656,2312.119618354069,4482.760299495143,-1504.772200772201,15040.934394182414,-381.24286685355327,83.06107842072899,0.5350877192982456,4,-341.8463113855172,-361.8463113855172,25.0,-493.7876750156321,173.1411931979508,20.0,1342.6339202285692,-544.6747913630945,1,27,378.6407125874124,-264.69344409847196,0.943,-543.8122226957237,24.431195594944413,18,29,116.51595493483582,-286.88696971165825,37.93103448275862,1.241541121453804,1830.3518518802125,4482.760299495143,-1504.772200772201,12728.814775828345,-359.6096954891579,87.39368423915789,29,2,33.78962693110239,42.167066617093965,,113.94726848894044
BTC,1440,discovery,departure_signal,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,11,326.67238407482176,-266.57817313995076,27.27272727272727,1.8588415614070968,2312.119618354069,4482.760299495143,-971.0828658537696,6794.879917849212,-355.72041033624134,100.0,0.8333333333333334,2,25.71854388570881,5.718543885708812,50.0,-411.2315213971194,346.67238407482176,22.0,1233.4763774300466,-603.8137707460744,0,8,514.0741433487414,-162.79007785934564,0.890625,-353.0226342764306,20.533453773029464,6,11,326.67238407482176,-266.57817313995076,27.27272727272727,1.8588415614070968,2312.119618354069,4482.760299495143,-971.0828658537696,6794.879917849212,-355.72041033624134,100.0,11,0,35.93396224823042,27.86997520812865,,351.28406548939574
BTC,1440,discovery,departure_neutral,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,11,838.7324769839045,-749.9784383834051,27.27272727272727,2.1877093895763373,4137.650999502256,9890.825663328951,-1606.0042776289274,14028.476662831206,-533.6021573342509,100.0,0.8333333333333334,2,794.1262890965774,774.1262890965774,50.0,-418.7266926103907,858.7324769839045,32.0,2744.8186866584733,-913.5523526660704,1,8,114.40523570686076,53.150893208967126,0.421875,-329.10600846087505,666.4299355852077,6,11,838.7324769839045,-749.9784383834051,27.27272727272727,2.1877093895763373,4137.650999502256,9890.825663328951,-1606.0042776289274,14028.476662831206,-533.6021573342509,100.0,11,0,92.26057246822948,39.30874882286837,,167.5561289158279
BTC,1440,discovery,departure_opposite,2023-01-01T00:00:00+00:00,2025-01-01T00:00:00+00:00,11,994.7950149369316,-1174.6559033605974,36.36363636363637,2.080510583430925,4189.395479917155,10353.891642223794,-1964.4792069079965,14543.28712214095,-400.0602175371889,100.0,0.75,2,232.3557188222003,212.3557188222003,50.0,-446.0698383283115,1014.7950149369316,62.0,3430.34168309225,-1599.6756631530172,2,8,-167.8870930451767,-167.44107266015007,0.875,-368.88833132549325,27.444775957975196,6,7,1621.3104580202678,-917.916632192086,42.857142857142854,3.032698213586417,6655.193944839813,10353.891642223794,-1809.7321463041749,10353.891642223794,165.88026065301324,100.0,7,4,113.49173206141872,47.04522132997256,,-335.3281657053268
BTC,1440,replication,cross_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,18,15.41560423139258,-380.77583130266214,27.77777777777778,1.044646789059223,1717.9104229480663,2171.34354682853,-979.4156560628876,4046.3482457369378,-235.5542105982419,100.0,0.6,2,-311.7119231484905,-331.7119231484905,0.0,-381.19541734669485,35.41560423139258,17.0,877.8692447653176,-546.6063375046631,1,15,-53.83587304866138,18.384545493283294,0.45703125,-226.34558365827755,281.6006977459541,9,17,13.232687166811562,-389.47113746336635,23.52941176470588,1.0361954633177024,1740.3524623709725,2171.34354682853,-979.4156560628876,4046.3482457369378,-254.75950426007597,100.0,17,1,2.2495568183579673,32.999580534414726,1.0,-35.45132755537813
BTC,1440,replication,departure_signal,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,5,242.4513644946731,52.5251943292693,60.0,1.8607682520184836,1337.5535132319492,1551.6185884113388,-979.4156560628876,1551.6185884113388,-84.84044148449334,100.0,0.1666666666666666,1,-959.4156560628876,-979.4156560628876,0.0,21.404262270815025,262.4513644946731,22.0,1149.1541586273047,-522.6352561317271,0,2,53.32184887168734,-757.493279236741,1.0,-757.493279236741,-757.493279236741,1,5,242.4513644946731,52.5251943292693,60.0,1.8607682520184836,1337.5535132319492,1551.6185884113388,-979.4156560628876,1551.6185884113388,-84.84044148449334,100.0,5,0,12.122568224733657,20.606160943723538,1.0,-704.1714303650538
BTC,1440,replication,departure_neutral,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,5,179.53995685662494,-388.1944699472229,40.0,1.3630759084263395,1725.8901318007152,1889.0808324327313,-1113.0726220047782,1889.0808324327313,-247.84526203740165,100.0,0.0,1,-951.2180370502964,-971.2180370502964,0.0,21.423670749367375,199.53995685662497,56.0,1466.208195323872,-580.9027922966869,1,2,-212.32942948482724,-467.37682401393243,1.0,-467.37682401393243,-467.37682401393243,1,5,179.53995685662494,-388.1944699472229,40.0,1.3630759084263395,1725.8901318007152,1889.0808324327313,-1113.0726220047782,1889.0808324327313,-247.84526203740165,100.0,5,0,8.976997842831258,26.570159885193977,1.0,-679.7062534987597
BTC,1440,replication,departure_opposite,2025-01-01T00:00:00+00:00,2026-01-01T00:00:00+00:00,5,679.1774113063013,1658.818633487622,60.0,2.565132137945028,1966.2524995400704,2017.7002776116303,-1140.923335568631,2017.7002776116303,344.54669472996915,100.0,0.0,1,-1008.7893514318458,-1028.7893514318455,0.0,21.28736633967219,699.1774113063013,62.0,2027.771941804624,-580.9027922966869,2,2,541.7257381239756,-47.270275034083284,1.0,-47.270275034083284,-47.270275034083284,1,3,845.1985251768738,1658.818633487622,66.66666666666666,3.2224066214465603,1945.9239487868288,2017.7002776116303,-1140.923335568631,2017.7002776116303,258.9476489594955,100.0,3,2,25.355955755306205,20.0330158899714,1.0,494.4554630898924
BTC,1440,exposed,cross_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,5,1208.0761169996756,1452.9799203866078,60.0,18.86480772847826,2465.596677388121,2476.949693304944,-216.7944330196447,2476.949693304944,890.8577229233586,100.0,0.5,1,-196.7944330196447,-216.7944330196447,0.0,-290.4062026889783,1228.0761169996756,34.0,1886.2336707533975,-356.35071020432173,1,5,1241.5251018998708,-33.448984900195114,0.5625,-243.03090621648624,177.40069500846852,5,5,1208.0761169996756,1452.9799203866078,60.0,18.86480772847826,2465.596677388121,2476.949693304944,-216.7944330196447,2476.949693304944,890.8577229233586,100.0,5,0,60.4038058499838,11.915419851618786,,1208.0761169996756
BTC,1440,exposed,departure_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2,456.4639817598937,456.4639817598937,100.0,,763.1830972384797,839.8628761081262,73.0650874116612,839.8628761081262,73.0650874116612,100.0,,1,93.0650874116612,73.0650874116612,100.0,-42.328108644535945,476.4639817598937,24.5,824.332727454899,-408.0462512248473,1,2,352.40695259474484,104.05702916514885,0.5,-42.328108644535945,250.44216697483364,2,2,456.4639817598937,456.4639817598937,100.0,,763.1830972384797,839.8628761081262,73.0650874116612,839.8628761081262,73.0650874116612,100.0,2,0,9.129279635197872,8.35088535529756,,456.4639817598937
BTC,1440,exposed,departure_neutral,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2,181.4296412336797,181.4296412336797,50.0,1.76070555296619,708.1762291332369,839.8628761081262,-477.0035936407669,839.8628761081262,-477.0035936407669,100.0,0.0,1,-457.0035936407669,-477.0035936407669,0.0,-40.0212408405643,201.4296412336797,31.5,824.332727454899,-566.7556935450397,1,2,76.21917816654502,105.21046306713467,0.5,-40.0212408405643,250.44216697483364,2,2,181.4296412336797,181.4296412336797,50.0,1.76070555296619,708.1762291332369,839.8628761081262,-477.0035936407669,839.8628761081262,-477.0035936407669,100.0,2,0,3.628592824673582,13.535439977105904,,181.42964123367966
BTC,1440,exposed,departure_opposite,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2,-447.4187267675406,-447.4187267675406,50.0,0.4841544454429595,582.4065555329929,839.8628761081262,-1734.7003296432074,839.8628761081262,-1734.7003296432074,100.0,0.0,1,-1714.7003296432074,-1734.7003296432074,0.0,-34.74673566078559,-427.4187267675406,33.5,824.332727454899,-1108.2505498963246,1,2,-555.2664424245646,107.84771565702403,0.5,-34.74673566078559,250.44216697483364,2,2,-447.4187267675406,-447.4187267675406,50.0,0.4841544454429595,582.4065555329929,839.8628761081262,-1734.7003296432074,839.8628761081262,-1734.7003296432074,100.0,2,0,-8.948374535350812,25.38959137688944,,-447.4187267675406
BTC,3,exposed,cross_signal,2026-03-14T05:15:00+00:00,2026-07-01T00:00:00+00:00,2949,-20.38956548351507,-28.464443783631204,18.58257036283486,0.2775821571584738,23.433029829440105,333.9942009496988,-157.91173079933827,20581.912976270414,-30.410980251377683,5.889642854085409,0.4277240018605386,295,-2.9255607333767246,-22.925560733376724,12.88135593220339,-0.9942144685233968,-0.3895654835150697,15.0,35.28172457901445,-15.868318400151791,1,2949,-21.08524711564502,0.69568163212995,0.0625,0.30712857430537066,1.2248355202958072,4,2688,-20.244238830266813,-28.499782435540947,18.824404761904763,0.2843917586605667,24.246991435737645,333.9942009496988,-157.91173079933827,19136.89116488889,-30.40653374975035,6.292198224928562,2688,261,-544.1651397575599,542.2001564942708,,-20.38956548351507
BTC,3,exposed,departure_signal,2026-03-14T05:15:00+00:00,2026-07-01T00:00:00+00:00,868,-22.23690342568597,-28.115095949696173,16.705069124423964,0.2238029385655698,16.44841098548126,254.94733164653337,-183.05883020492408,5170.032522543759,-31.33375761336643,16.42873397879831,0.5270568035484332,87,-7.528339513237786,-27.528339513237793,14.942528735632186,-9.517488037504153,-2.2369034256859694,15.0,33.20507250870865,-16.180233415278302,0,868,-20.13471056406724,-2.102192861618729,1.0,-4.120088467333791,-0.8087280277310234,4,862,-22.334559911893347,-28.146803262796823,16.58932714617169,0.2223913301720493,16.286664678423662,254.94733164653337,-183.05883020492408,5127.445706837134,-31.457853355986064,16.605444262321246,862,6,-192.5239064405208,192.44629407977408,,-22.23690342568597
BTC,3,exposed,departure_neutral,2026-03-14T05:15:00+00:00,2026-07-01T00:00:00+00:00,868,-22.05320120983012,-34.835360294724325,18.202764976958523,0.3848235264164516,36.47733984357267,470.00979680799304,-157.15850945048237,10964.738833260884,-38.54919011958184,17.115601586318157,0.5931003743982884,87,5.00810344766364,-14.991896552336367,32.18390804597701,-2.7328295034009,-2.053201209830119,36.0,57.219988305182824,-25.38120749778883,0,868,-18.843083822542933,-3.210117387287187,0.8125,-10.295522354125035,5.433714247448504,4,868,-22.05320120983012,-34.835360294724325,18.202764976958523,0.3848235264164516,36.47733984357267,470.00979680799304,-157.15850945048237,10964.738833260884,-38.54919011958184,17.115601586318157,868,0,-191.4217865013256,192.23759490423967,,-22.05320120983012
BTC,3,exposed,departure_opposite,2026-03-14T05:15:00+00:00,2026-07-01T00:00:00+00:00,868,-27.02458740608509,-44.47129235192968,19.470046082949303,0.3936462678264321,39.47339897213294,461.5090628073615,-358.72489400638807,13623.35220055204,-47.47848152245057,14.396566292909622,0.5592012257578451,87,2.695180488310328,-17.30481951168967,26.436781609195403,1.294889151733011,-7.024587406085083,62.0,73.18471186928119,-37.2224099148516,2,868,-23.540601778004323,-3.483985628080758,0.8125,-9.273914723766222,3.5794317085994636,4,607,-24.10724961913171,-42.956181219593304,21.08731466227348,0.4419243758606418,47.317699738259115,461.5090628073615,-358.72489400638807,10104.185819475131,-45.306385234959855,18.159682598526754,607,261,-146.33100518812955,147.9378001282124,,-27.024587406085086
BTC,5,replication,cross_signal,2025-12-21T14:20:00+00:00,2026-01-01T00:00:00+00:00,164,-20.6263086619391,-27.01788655389224,14.634146341463412,0.2809671823682,19.97547216983743,258.0757332480555,-119.85888763430316,1282.8845472835274,-31.738769849262173,62.01200162677502,0.4294642857142857,17,3.369764207207705,-16.630235792792295,17.647058823529413,11.10530380895162,-0.6263086619390968,14.0,34.07002585362765,-15.214963053493124,1,164,-21.940718258072692,1.3144095961335946,0.5,1.3144095961335946,1.3144095961335946,1,154,-19.628020588593387,-26.79054644551813,15.584415584415584,0.3042488528833489,24.63458140586936,258.0757332480555,-119.85888763430316,1261.0767614586484,-31.04197052247848,62.01200162677502,154,10,-30.22715170643384,30.319880052809843,1.0,-20.6263086619391
BTC,5,replication,departure_signal,2025-12-21T14:20:00+00:00,2026-01-01T00:00:00+00:00,52,-20.01716711894234,-26.243007638548903,19.230769230769234,0.2363490132889245,19.930926999335295,106.81766155268836,-86.87938910169832,291.8349717853353,-28.972340477616022,84.07598851496537,0.6214285714285714,6,19.64495670279528,-0.3550432972047256,33.33333333333333,12.990084659877263,-0.0171671189423367,13.5,32.73406958275881,-12.668770017048026,1,52,-25.11907647036624,5.1019093514239096,0.5,5.1019093514239096,5.1019093514239096,1,51,-19.965082989779585,-26.38028320668171,19.607843137254903,0.240347038130914,20.979996702630302,106.81766155268836,-86.87938910169832,291.8349717853353,-29.112315650313217,84.07598851496537,51,1,-10.182192324787598,11.210769162056886,1.0,-20.017167118942332
BTC,5,replication,departure_neutral,2025-12-21T14:20:00+00:00,2026-01-01T00:00:00+00:00,52,-28.433188480344192,-30.857820854006107,19.230769230769234,0.2544899102738491,28.41433860730757,190.47194562551664,-134.5664871109886,471.7053818687623,-42.39633006188393,87.51755000723223,0.5857142857142857,6,-16.897623640881505,-36.897623640881505,33.33333333333333,-3.227663174277439,-8.433188480344192,32.0,53.08751542129198,-20.82371807506256,1,52,-35.269003001485004,6.835814521140806,0.5,6.835814521140806,6.835814521140806,1,52,-28.433188480344192,-30.857820854006107,19.230769230769234,0.2544899102738491,28.41433860730757,190.47194562551664,-134.5664871109886,471.7053818687623,-42.39633006188393,87.51755000723223,52,0,-14.785258009778987,16.54519118440689,1.0,-28.433188480344192
BTC,5,replication,departure_opposite,2025-12-21T14:20:00+00:00,2026-01-01T00:00:00+00:00,52,-24.42372576570693,-23.01122804601983,23.076923076923077,0.3766632494917992,63.69843622217377,128.00656303388115,-181.54391659146117,559.0421491564036,-39.76251932550357,64.50357575245154,0.5270833333333333,6,-0.5530473284448577,-20.55304732844486,33.33333333333333,14.181910812939847,-4.423725765706936,82.5,80.30390563967875,-29.69218854911193,2,52,-36.71426666921179,12.290540903504867,0.5,12.290540903504866,12.290540903504866,1,28,-25.814182053965055,-28.28965143448601,25.0,0.4309531464864382,80.67800266346285,128.00656303388115,-181.54391659146117,345.62732596783445,-42.73697693915424,88.74691227082178,28,24,-7.2279709751102095,12.403367274984168,1.0,-24.42372576570693
BTC,5,exposed,cross_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,2956,-20.40869217461762,-31.279967749665552,21.346414073071717,0.3893584179307122,40.05621676616335,529.4056332042674,-198.9317583211747,32671.02619006957,-34.96207528505235,6.004864648643285,0.443010752688172,296,-5.498570899260002,-25.49857089926,12.162162162162163,-0.6175009594409222,-0.4086921746176179,15.0,50.42925146598289,-22.642909802800816,1,2956,-21.929180059893767,1.5204878852761496,0.140625,-0.34946423323500203,4.338475105819247,6,2702,-20.14673814081184,-31.157997170027635,21.46558105107328,0.3991186216006165,40.9044319262383,529.4056332042674,-198.9317583211747,30671.14690328091,-35.00931030841404,6.388261560076301,2702,254,-544.3648645647247,543.4758996806836,,-20.40869217461762
BTC,5,exposed,departure_signal,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,871,-22.832305937874224,-32.3332771174467,19.747416762342137,0.3474109350585986,33.08744736238991,396.45176048232145,-206.519421172886,9415.01460882562,-37.42267315544581,14.509722843873975,0.5314984862095352,88,0.2724978779949561,-19.72750212200505,23.863636363636363,3.2066221521531317,-2.8323059378742266,14.0,47.90927346000374,-24.249566724435788,0,871,-22.016221800170555,-0.8160841377036698,0.65625,-4.415356977097038,3.09510840547044,6,865,-22.817144346789053,-32.3332771174467,19.76878612716763,0.3464260156143429,33.05760805016613,396.45176048232145,-206.519421172886,9289.526333836044,-37.308941123147264,14.683770879794965,865,6,-197.36829859972545,197.38595345953425,,-22.832305937874224
BTC,5,exposed,departure_neutral,2026-01-01T00:00:00+00:00,2026-07-01T00:00:00+00:00,871,-23.98479754002441,-41.358002692642984,19.862227324913892,0.4823714611107367,59.780379990721514,658.8967499289356,-413.8978402468285,17366.632291746773,-48.86001398353516,15.209104778012936,0.5347483313182172,88,-6.4610157738263885,-26.46101577382639,23.863636363636363,-1.34325688689537,-3.9847975400244064,33.0,80.84038897928937,-36.338115187217745,0,871,-24.805524391289605,0.8207268512651962,0.40625,-4.333379227269223,6.945835070805732,6,871,-23.98479754002441,-41.358002692642984,19.862227324913892,0.4823714611107367,59.780379990721514,658.8967499289356,-413.8978402468285,17366.632291746773,-48.86001398353516,15.209104778012936,871,0,-208.90758657361263,210.40216366341497,,-23.98479754002441
