time,setup_id,symbol,event,pnl_equity_fraction_initial,equity,drawdown
2024-11-02 00:00:00+00:00,cd82310f98fd2db6,OP,exit,-0.004499793579557862,0.9911381874754587,-0.026860538153815727
2024-11-08 00:00:00+00:00,65bf724de9f381e8,OP,entry,0.0,0.9911381874754587,-0.026860538153815727
2024-11-08 00:00:00+00:00,167e7f6abbcfa827,WLD,entry,0.0,0.9911381874754587,-0.026860538153815727
2024-11-10 00:00:00+00:00,a2b5adb4ccb4b001,ORDI,entry,0.0,0.9911381874754587,-0.026860538153815727
2024-12-10 00:00:00+00:00,a2b5adb4ccb4b001,ORDI,exit,-0.004028781415746407,0.9871094060597123,-0.03081615829675599
2024-12-21 00:00:00+00:00,167e7f6abbcfa827,WLD,exit,0.005383604574880435,0.9924930106345927,-0.02553031811322315
2024-12-21 00:00:00+00:00,65bf724de9f381e8,OP,exit,0.006082832175420202,0.9985758428100129,-0.019557948059793384
2025-01-22 00:00:00+00:00,ab6c260ef21c4e68,ADA,entry,0.0,0.9985758428100129,-0.019557948059793384
2025-02-02 00:00:00+00:00,1f7ba85ea9220382,BCH,entry,0.0,0.9985758428100129,-0.019557948059793384
2025-03-04 00:00:00+00:00,ab6c260ef21c4e68,ADA,exit,0.003943397057389204,1.002519239867402,-0.015686161724884795
2025-03-07 00:00:00+00:00,1f7ba85ea9220382,BCH,exit,0.0012224223781916088,1.0037416622455937,-0.014485938112986485
2025-04-08 00:00:00+00:00,b8f7c9038a93f937,ATOM,entry,0.0,1.0037416622455937,-0.014485938112986485
2025-04-23 00:00:00+00:00,7327bc79859c3300,TRX,entry,0.0,1.0037416622455937,-0.014485938112986485
2025-05-11 00:00:00+00:00,b8f7c9038a93f937,ATOM,exit,-0.005079702030543023,0.9986619602150507,-0.0194733945169544
2025-05-13 00:00:00+00:00,a02483cf17fe6cae,ZRO,entry,0.0,0.9986619602150507,-0.0194733945169544
2025-05-18 00:00:00+00:00,a02483cf17fe6cae,ZRO,exit,-0.005055227977222688,0.993606732237828,-0.024436821307919465
2025-06-17 00:00:00+00:00,30cd66763c1c9fb1,ICP,entry,0.0,0.993606732237828,-0.024436821307919465
2025-07-19 00:00:00+00:00,30cd66763c1c9fb1,ICP,exit,-0.005039702944153616,0.9885670292936745,-0.02938500499502983
2025-07-22 00:00:00+00:00,7327bc79859c3300,TRX,exit,0.019961483492486592,1.008528512786161,-0.009786015117535296
2025-08-24 00:00:00+00:00,c4312a529d87cdae,NEAR,entry,0.0,1.008528512786161,-0.009786015117535296
2025-08-27 00:00:00+00:00,c4312a529d87cdae,NEAR,exit,-0.0023535011016043187,1.0061750116845567,-0.012096777455633867
2025-09-01 00:00:00+00:00,97624aee3da55a3e,ORDI,entry,0.0,1.0061750116845567,-0.012096777455633867
2025-09-09 00:00:00+00:00,97624aee3da55a3e,ORDI,exit,-0.002275304671548539,1.0038997070130082,-0.014330763383717748
2025-09-16 00:00:00+00:00,7625d2e97b7cf6a8,PI,entry,0.0,1.0038997070130082,-0.014330763383717748
2025-09-18 00:00:00+00:00,77f7d5850f9c872e,DOT,entry,0.0,1.0038997070130082,-0.014330763383717748
2025-09-18 00:00:00+00:00,827df16b3f811f5a,SAND,entry,0.0,1.0038997070130082,-0.014330763383717748
2025-09-23 00:00:00+00:00,7625d2e97b7cf6a8,PI,exit,-0.005120097134876637,0.9987796098781316,-0.019357881330938853
2025-09-23 00:00:00+00:00,77f7d5850f9c872e,DOT,exit,-0.005121471660405086,0.9936581382177265,-0.02438634884278168
2025-09-23 00:00:00+00:00,827df16b3f811f5a,SAND,exit,-0.0051124258352783026,0.9885457123824483,-0.029405934798543698
2026-01-16 00:00:00+00:00,205c9f071742124b,CRV,entry,0.0,0.9885457123824483,-0.029405934798543698
2026-01-20 00:00:00+00:00,205c9f071742124b,CRV,exit,-0.005025610725392805,0.9835201016570555,-0.034340282176696935
2026-03-12 00:00:00+00:00,16ab78b43f69d68a,UNI,entry,0.0,0.9835201016570555,-0.034340282176696935
2026-03-20 00:00:00+00:00,16ab78b43f69d68a,UNI,exit,-0.0029521965956052013,0.9805679050614503,-0.037238867906330575
2026-03-28 00:00:00+00:00,9fc01508c8c08da0,CRV,entry,0.0,0.9805679050614503,-0.037238867906330575
2026-04-10 00:00:00+00:00,70a16e344c9c6981,ZRO,entry,0.0,0.9805679050614503,-0.037238867906330575
2026-04-11 00:00:00+00:00,a71e2b08e81c6c10,VIRTUAL,entry,0.0,0.9805679050614503,-0.037238867906330575
2026-04-18 00:00:00+00:00,9fc01508c8c08da0,CRV,exit,-0.004965868913257975,0.9756020361481923,-0.04211455836293132
2026-04-20 00:00:00+00:00,70a16e344c9c6981,ZRO,exit,-0.004961114893264719,0.9706409212549276,-0.04698558113089246
2026-05-01 00:00:00+00:00,a71e2b08e81c6c10,VIRTUAL,exit,0.00033008420956338484,0.970971005464491,-0.046661491136058664
