epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,699.12,0.93586,0.93488,1.77862,0.4651,0.56931,0.50932,0.32451,0.59223,2.65033,0.98203,6.535e-05,6.535e-05,6.535e-05
16,744.102,0.89974,0.91186,1.74918,0.78939,0.80693,0.84148,0.60494,0.49155,3.67446,0.88432,6.2875e-05,6.2875e-05,6.2875e-05
17,790.198,0.88154,0.89408,1.71686,0.43892,0.5297,0.48104,0.30447,0.59965,3.35251,0.98879,6.04e-05,6.04e-05,6.04e-05
18,835.13,0.87771,0.85143,1.69772,0.73783,0.86139,0.8733,0.62864,0.47087,2.77165,0.8636,5.7925e-05,5.7925e-05,5.7925e-05
19,881.112,0.83711,0.8524,1.67174,0.73484,0.82316,0.83213,0.57722,0.46423,4.04479,0.86096,5.545e-05,5.545e-05,5.545e-05
20,925.995,0.81965,0.84304,1.62619,0.77689,0.87129,0.8968,0.65695,0.46994,2.87046,0.84552,5.2975e-05,5.2975e-05,5.2975e-05
21,972.003,0.81029,0.82265,1.61671,0.61006,0.71782,0.73092,0.49724,0.4846,3.01431,0.87248,5.05e-05,5.05e-05,5.05e-05
22,1016.86,0.77878,0.81821,1.58542,0.28986,0.51485,0.33002,0.17587,0.64935,1.93786,1.02423,4.8025e-05,4.8025e-05,4.8025e-05
23,1061.73,0.78012,0.80754,1.5747,0.8188,0.78713,0.88077,0.66211,0.43561,2.9499,0.8148,4.555e-05,4.555e-05,4.555e-05
24,1107.68,0.7747,0.82612,1.57114,0.76537,0.84653,0.87556,0.66701,0.43146,2.26522,0.81183,4.3075e-05,4.3075e-05,4.3075e-05
25,1153.62,0.72286,0.79756,1.50853,0.61278,0.83663,0.73938,0.54697,0.45439,2.97896,0.83282,4.06e-05,4.06e-05,4.06e-05
26,1198.41,0.73835,0.79384,1.5325,0.5058,0.25841,0.35271,0.20486,0.60529,1.85814,0.99026,3.8125e-05,3.8125e-05,3.8125e-05
27,1243.37,0.71373,0.77242,1.50116,0.82151,0.92079,0.92078,0.71059,0.39957,2.81997,0.77228,3.565e-05,3.565e-05,3.565e-05
28,1289.26,0.69604,0.77311,1.47423,0.76838,0.83663,0.85285,0.65718,0.41294,2.27153,0.78318,3.3175e-05,3.3175e-05,3.3175e-05
29,1334.09,0.6909,0.77932,1.45905,0.43813,0.43564,0.4593,0.28522,0.54743,1.78461,0.93454,3.07e-05,3.07e-05,3.07e-05
30,1379.03,0.69565,0.76679,1.45864,0.86186,0.90099,0.92444,0.74271,0.37569,3.55018,0.74874,2.8225e-05,2.8225e-05,2.8225e-05
31,1429.09,0.68903,0.75756,1.44328,0.71662,0.85644,0.85458,0.66178,0.40205,2.02032,0.77664,2.575e-05,2.575e-05,2.575e-05
32,1474.09,0.67456,0.74685,1.44956,0.76886,0.89109,0.86884,0.66467,0.39429,2.90832,0.76411,2.3275e-05,2.3275e-05,2.3275e-05
33,1519.06,0.66255,0.74764,1.44599,0.69195,0.75615,0.76732,0.57488,0.42136,2.7578,0.80073,2.08e-05,2.08e-05,2.08e-05
34,1563.95,0.65194,0.71056,1.41543,0.83666,0.86217,0.90168,0.70987,0.38798,2.46021,0.75463,1.8325e-05,1.8325e-05,1.8325e-05
35,1608.87,0.66102,0.73162,1.42556,0.76357,0.83137,0.86322,0.6692,0.39638,2.14924,0.76585,1.585e-05,1.585e-05,1.585e-05
36,1653.79,0.66409,0.74141,1.42008,0.80555,0.90239,0.90357,0.71207,0.37882,2.38997,0.7495,1.3375e-05,1.3375e-05,1.3375e-05
37,1698.72,0.66665,0.72083,1.42262,0.76435,0.83168,0.85865,0.6677,0.39009,1.83086,0.76351,1.09e-05,1.09e-05,1.09e-05
38,1743.7,0.6368,0.70809,1.39256,0.80776,0.79703,0.85677,0.67174,0.39276,1.80776,0.76273,8.425e-06,8.425e-06,8.425e-06
39,1788.57,0.62557,0.71333,1.37863,0.84444,0.90594,0.92119,0.74175,0.36965,2.94006,0.73481,5.95e-06,5.95e-06,5.95e-06
40,1833.54,0.6342,0.70917,1.39501,0.82976,0.85149,0.88367,0.69642,0.38136,2.09677,0.75063,3.475e-06,3.475e-06,3.475e-06
