timeframe_min,arm,policy,kind,bucket,period,analysis_start,analysis_split,analysis_end_exclusive,earlier_closed,later_closed,taken,closed,censored,weeks,symbols,win_rate,mean_net_bp,mean_net_r,wins,sum_net_r,mean_gross_bp,median_net_bp,ge5r,ge10r,pf_r,ge5r_rate,win_rate_low,win_rate_high,mean_net_bp_low,mean_net_bp_high,mean_net_r_low,mean_net_r_high,matched,paired_target_mean_net_bp,random_mean_net_bp,random_win_rate,mean_excess_bp,random_coverage,source_available_symbols,source_universe_symbols,source_coverage_is_span_only,test_scope,paired_weeks,p_one_sided,ci_low_bp,ci_high_bp,minimum_p_resolution,holm_p_48_slots
15,joint,baseline,1h,2,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,382,787,382,382,0,77,216,0.306282722513089,-5.039962410328824,-0.0033129171888002496,117.0,-1.2655343661216953,14.960037589671185,-135.3031811843405,12.0,0.0,0.9952004924375453,0.031413612565445025,0.22506064638651502,0.3926582601592812,-103.88046113867955,86.90475245691621,-0.3078691703974543,0.3373083439658017,16,-12.304927482116625,-205.52552214338044,0.125,193.22059466126382,0.041884816753926704,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,2,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,382,787,788,787,1,88,422,0.30749682337992373,60.11030202343568,-0.07025796380400723,242.0,-55.29301751375369,80.11030202343571,-158.636952578388,21.0,5.0,0.9017779591530856,0.026683608640406607,0.2613890730824808,0.361031255616511,-46.35899751899186,247.23963695446284,-0.26305619551119813,0.1633492412329223,29,109.47900724563813,22.484003799350592,0.41379310344827586,86.99500344628751,0.036848792884371026,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,2,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,382,787,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,3,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,287,552,840,839,1,166,433,0.30274135876042907,-11.195360227248708,-0.037485833737975496,254.0,-31.45061450616144,8.804639772751303,-139.047619047618,17.0,7.0,0.9481863387963808,0.02026221692491061,0.23674000630555747,0.37563298638190634,-65.44308891625998,49.255442458472736,-0.2710826259473648,0.2087521655848234,28,-7.894416688183547,-1.9513186681215,0.35714285714285715,-5.943098020062043,0.033373063170441,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,3,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,287,552,287,287,0,82,182,0.3797909407665505,47.25291275030787,0.1195776315884226,109.0,34.31878026587729,67.25291275030789,-106.442786069652,5.0,1.0,1.183395996535886,0.017421602787456445,0.2597361149488809,0.5,-42.248173457432245,136.6812950995357,-0.26267990462082147,0.4803509015020319,11,-1.4901014675195332,-43.417495078994726,0.45454545454545453,41.927393611475175,0.03832752613240418,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,3,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,287,552,553,552,1,85,358,0.26268115942028986,-41.584226793478315,-0.11914745429717158,145.0,-65.76939477203871,-21.584226793478305,-150.8539246664795,12.0,6.0,0.8433559468151037,0.021739130434782608,0.19202278141751042,0.33859268650740687,-105.27210188718533,28.337273401206087,-0.39506267143750723,0.1904316379295938,17,-12.03838536037788,24.87973665656117,0.29411764705882354,-36.91812201693906,0.030797101449275364,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,3,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,287,552,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,4,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,334,571,909,906,3,166,438,0.37527593818984545,28.38122228299509,0.08840399833217966,340.0,80.09402248895476,48.3812222829951,-114.40402378356299,18.0,6.0,1.1405815049651054,0.019867549668874173,0.27490767493438056,0.4896593964032164,-53.213634872345985,110.63694026000347,-0.18716747738068448,0.37256654570268044,37,9.459338519942513,59.53888333528933,0.40540540540540543,-50.07954481534681,0.04083885209713024,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,4,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,334,571,334,334,0,83,199,0.4940119760479042,122.67143608927242,0.35871914388586124,165.0,119.81219405787766,142.67143608927245,-11.4642951499875,7.0,1.0,1.683471786849746,0.020958083832335328,0.2669420903954802,0.6750578210590383,-26.193466936180855,233.65525602976481,-0.20577838509483345,0.7849080165366988,18,197.2373428911072,132.1324293776077,0.3333333333333333,65.1049135134995,0.05389221556886228,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,4,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,334,571,574,571,3,84,358,0.30472854640980734,-27.223662005248894,-0.07191672389965088,174.0,-41.064449346700655,-7.223662005248881,-140.81060015588298,11.0,5.0,0.8958902706699714,0.01926444833625219,0.2409568397814862,0.3686359026369168,-94.41132792895009,35.82234626698854,-0.2914918772714758,0.17062896389733784,19,-168.43561298958195,-9.23394975743337,0.47368421052631576,-159.20166323214858,0.03327495621716287,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,4,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,334,571,1,1,0,1,1,1.0,285.83873957367797,1.3462777777777672,1.0,1.3462777777777672,305.838739573678,285.83873957367797,0.0,0.0,,0.0,,,,,,,0,,,,,0.0,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,5,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,311,603,915,914,1,158,456,0.2975929978118162,-55.995114363418345,-0.18256245213156422,272.0,-166.8620812482497,-35.99511436341833,-151.687549033939,17.0,2.0,0.7453683473612707,0.018599562363238512,0.22787081525590183,0.37103095092948274,-119.51329027411883,4.30869654881799,-0.38208761454058715,0.034122495640128626,38,95.45443942661625,39.178177794088505,0.2894736842105263,56.276261632527735,0.04157549234135667,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,5,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,311,603,311,311,0,77,210,0.3504823151125402,-11.441793350828561,-0.045893285424165854,109.0,-14.27281176691558,8.558206649171444,-117.40603493912099,6.0,1.0,0.9306063921246149,0.01929260450160772,0.24835604973696795,0.44851223832205894,-78.53629193990697,57.05686729218241,-0.38256538126240724,0.3622720725405244,15,248.43410587127,12.603098904443794,0.3333333333333333,235.83100696682624,0.04823151125401929,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,5,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,311,603,604,603,1,82,385,0.2703150912106136,-78.9736928624489,-0.25305019814483265,163.0,-152.5892694813341,-58.973692862448885,-176.753407682775,11.0,1.0,0.6606326723124905,0.01824212271973466,0.19106396954043461,0.3647554858599378,-153.4223457892928,7.748852225678123,-0.47506517014741195,0.028669150158294403,23,-4.3149082546796835,56.509750982987214,0.2608695652173913,-60.82465923766692,0.03814262023217247,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,5,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,311,603,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,6,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,317,634,956,951,5,165,466,0.26708727655099895,-31.50979528271326,-0.21998305904471566,254.0,-209.20388915152458,-11.50979528271325,-135.162822252373,20.0,5.0,0.7206136555271044,0.02103049421661409,0.2236355337952782,0.310863492063492,-73.74097755511582,23.13013523548245,-0.42949281386751537,0.043309680820663006,35,-32.2339571448128,-48.7743769094472,0.22857142857142856,16.540419764634407,0.03680336487907466,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,6,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,317,634,317,317,0,80,191,0.28391167192429023,-36.37752178321262,-0.29348190930947116,90.0,-93.03376525110235,-16.377521783212597,-126.25549253015801,3.0,0.0,0.6296474323036179,0.00946372239747634,0.18892171840919356,0.3869592424925084,-91.35268992516038,20.354365191305444,-0.5920341799418277,0.022407288189733185,8,-33.481471487700624,-48.08072542831,0.375,14.599253940609374,0.025236593059936908,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,6,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,317,634,639,634,5,85,385,0.2586750788643533,-29.075932032463587,-0.18323363391233793,164.0,-116.17012390042225,-9.075932032463582,-138.8783104445745,17.0,5.0,0.7665366025690417,0.026813880126182965,0.21639113006834884,0.29817199480046436,-82.58994139173062,50.16214642625279,-0.4389507690795183,0.17409610903125097,27,-31.86432326543862,-48.97990327422859,0.18518518518518517,17.115580008789973,0.04258675078864353,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,6,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,317,634,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,7,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,340,518,863,858,5,171,448,0.2972027972027972,-8.321274393278816,-0.08908428649441011,255.0,-76.43431781220387,11.678725606721185,-134.07714254549,22.0,5.0,0.8801849537812193,0.02564102564102564,0.24796173159695398,0.3460775850481359,-55.839657845793376,36.98291445722225,-0.291607931543425,0.11351569029804408,32,-67.87691576280339,-2.663133313155527,0.34375,-65.21378244964787,0.037296037296037296,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,7,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,340,518,340,340,0,85,191,0.34411764705882353,28.02709082560363,0.045630748454116896,117.0,15.514454474399745,48.027090825603615,-116.055363767254,10.0,2.0,1.0661089617873865,0.029411764705882353,0.2650153604767681,0.4249205342698502,-42.003567516557894,109.02373734555286,-0.28907427328314755,0.4138726357629377,14,0.57108210801492,64.95130772366258,0.42857142857142855,-64.38022561564765,0.041176470588235294,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,7,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,340,518,523,518,5,86,354,0.26640926640926643,-32.17927472999701,-0.17750728240657065,138.0,-91.9487722866036,-12.179274729997017,-150.9573169909525,12.0,3.0,0.7719840263753264,0.023166023166023165,0.21040486878453038,0.3258466292134831,-81.18220558267194,20.292145343500334,-0.3930967115879416,0.05425324916412854,18,-121.11424744010654,-55.2521430084585,0.2777777777777778,-65.86210443164805,0.03474903474903475,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,7,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,340,518,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,8,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,579,1164,1744,1743,1,181,555,0.22088353413654618,-57.623406737352205,-0.26695701484020695,385.0,-465.3060768664807,-37.62340673735219,-161.208418194162,41.0,13.0,0.678056278925378,0.023522662076878944,0.17696413789900242,0.2674616543386377,-102.53701415567986,-10.952296477096752,-0.4633787880479112,-0.055084618310410206,84,8.492105556776789,74.04131174982277,0.27380952380952384,-65.54920619304602,0.04819277108433735,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,8,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,579,1164,579,579,0,91,242,0.20898100172711573,-69.5466157524208,-0.3852636502968652,121.0,-223.06765352188495,-49.54661575242081,-152.0293398533,16.0,3.0,0.5526672424777739,0.027633851468048358,0.1593220550908386,0.25994116954069535,-105.22588434036939,-32.77386742931552,-0.5897641253433177,-0.17593054450848708,24,-125.0420857880913,-6.445759445484452,0.3333333333333333,-118.59632634260687,0.04145077720207254,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,8,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,579,1164,1165,1164,1,90,507,0.2268041237113402,-51.692532149959824,-0.20810861112078674,264.0,-242.23842334459576,-31.69253214995981,-165.3128273768385,25.0,10.0,0.7441073957068528,0.02147766323024055,0.16844013434875288,0.2964428509414687,-114.88860185021754,17.78414291684841,-0.46716427848448716,0.10706405143043254,60,61.90578209472402,106.2361402279457,0.25,-44.33035813322166,0.05154639175257732,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,8,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,579,1164,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,9,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,762,1153,1916,1915,1,192,556,0.24908616187989557,-54.16674029379412,-0.2414296969796519,477.0,-462.33786971603337,-34.16674029379412,-168.588410104011,44.0,10.0,0.6878391323196741,0.022976501305483028,0.2167297543717239,0.28261817836992076,-85.74758517097223,-23.38467187780966,-0.3764399011258195,-0.10509846699732571,67,-61.4439605073493,-23.945292354838593,0.3283582089552239,-37.4986681525107,0.03498694516971279,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,9,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,762,1153,762,762,0,102,257,0.2650918635170604,-50.872812439269985,-0.2153533402472127,202.0,-164.09924526837608,-30.87281243926998,-164.37099722593499,17.0,2.0,0.71677856807912,0.02230971128608924,0.2128077889447236,0.3245773481545816,-89.61624775912904,-6.579615138937395,-0.39843938777437526,0.013251203656844426,19,-49.87212053354663,5.812941078995218,0.3684210526315789,-55.685061612541816,0.024934383202099737,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,9,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,762,1153,1154,1153,1,91,499,0.23850823937554205,-56.343646646914166,-0.2586631608392517,275.0,-298.23862444765723,-36.34364664691416,-171.28915405923598,27.0,8.0,0.6692433149731705,0.023417172593235037,0.19573945741575374,0.28261758798175496,-96.58959137103466,-10.85809625152156,-0.42317078286745063,-0.07481905582350407,48,-66.02448049697952,-35.724593089064456,0.3125,-30.299887407915055,0.04163052905464007,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,9,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,762,1153,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,10,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,671,1420,2095,2092,3,174,573,0.2815487571701721,-13.32658230865389,-0.12349242778209399,589.0,-258.3461589201406,6.673417691346116,-158.067870826491,45.0,17.0,0.8293220066334006,0.021510516252390057,0.23015502372794158,0.3416148176293242,-61.768484851753364,44.46876857233303,-0.29071285194914176,0.05978727154321177,83,-23.708087748770435,2.1166051122001015,0.30120481927710846,-25.824692860970526,0.039674952198852774,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,10,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,671,1420,671,671,0,86,253,0.40536512667660207,52.615497031407116,0.06905133079070179,272.0,46.3334429605609,72.61549703140713,-101.95659216067301,7.0,2.0,1.1124453403464778,0.010432190760059613,0.27893552768612173,0.5260365310855505,-58.109431497446856,182.19055892900445,-0.29313451368071514,0.3946356738971515,34,74.98516679156674,29.064817078891295,0.35294117647058826,45.92034971267543,0.05067064083457526,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,10,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,671,1420,1423,1420,3,89,535,0.22253521126760564,-45.27119012248504,-0.21599528675683888,316.0,-306.7133071947112,-25.27119012248502,-182.39523054075897,38.0,15.0,0.7215730703035206,0.02676056338028169,0.187722077089549,0.259619547787043,-83.87801953440167,2.08579001146433,-0.3783114112023826,-0.014755221638119174,49,-92.18912151145337,-16.582154211626452,0.2653061224489796,-75.6069672998269,0.03450704225352113,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,10,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,671,1420,1,1,0,1,1,1.0,1100.881276150629,2.0337053140096653,1.0,2.0337053140096653,1120.881276150629,1100.881276150629,0.0,0.0,,0.0,,,,,,,0,,,,,0.0,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,11,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,436,1172,1615,1608,7,175,550,0.31965174129353235,22.124180323079255,0.037723795414510534,514.0,60.65986302653294,42.12418032307925,-144.151781215458,37.0,11.0,1.053469793154045,0.023009950248756218,0.2562091305328915,0.38691016723799526,-30.177646691327862,83.9938469599535,-0.19858949249214586,0.2882420019470671,67,-34.63957041314616,19.89047952484099,0.3582089552238806,-54.53004993798715,0.041666666666666664,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,11,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,436,1172,436,436,0,89,219,0.3440366972477064,9.553112945977297,-0.004930972519060458,150.0,-2.1499040183103597,29.553112945977315,-124.4468880292705,10.0,2.0,0.9927816273847333,0.022935779816513763,0.26628595690104717,0.418302230527681,-40.425807102620745,57.42762278107076,-0.26690658482628216,0.2358458778405093,14,105.78872526556331,60.41411567653229,0.35714285714285715,45.37460958903101,0.03211009174311927,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,11,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,436,1172,1179,1172,7,87,505,0.310580204778157,26.800789006028456,0.05359195140344989,364.0,62.80976704484327,46.80078900602846,-148.9411409124955,27.0,9.0,1.075074547102097,0.02303754266211604,0.23133225979763902,0.3994172535269015,-39.51950726777382,106.9730612396148,-0.24641687513278043,0.3999201455255046,53,-71.73383719620148,9.186122805526303,0.3584905660377358,-80.9199600017278,0.04522184300341297,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,11,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,436,1172,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,12,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,412,993,1405,1405,0,180,544,0.26761565836298934,-50.737864905246504,-0.24704069744265292,376.0,-347.09217990692736,-30.73786490524649,-158.25275657336698,26.0,6.0,0.674763878572022,0.018505338078291814,0.21255619612370416,0.32949045369672963,-95.1194442902461,0.337073542345061,-0.4074697316446156,-0.06741667706281138,58,120.53007471461245,86.50365366226924,0.3103448275862069,34.026421052343245,0.04128113879003559,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,12,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,412,993,412,412,0,92,217,0.25728155339805825,-63.563118033575094,-0.31994930189948456,106.0,-131.81911238258763,-43.56311803357508,-154.230365809268,5.0,3.0,0.5865102691221271,0.012135922330097087,0.20999861878453038,0.30622422037356367,-101.80602199848234,-8.763393806288963,-0.49884417954436894,-0.0848280687156651,16,118.83564498983056,73.62157001468124,0.25,45.214074975149295,0.038834951456310676,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,12,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,412,993,993,993,0,88,489,0.2719033232628399,-45.41661184495307,-0.2167906017364952,270.0,-215.27306752433972,-25.41661184495306,-160.14014014013998,21.0,3.0,0.7123571419349044,0.021148036253776436,0.19655165946659078,0.35852111336802317,-104.46019417529091,26.951316265580665,-0.42595647351718396,0.03997044449272564,42,121.17557175262463,91.4111140994456,0.3333333333333333,29.764457653179026,0.04229607250755287,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,12,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,412,993,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,13,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,366,970,1337,1336,1,169,514,0.26272455089820357,-26.518537615843968,-0.10822401379961452,351.0,-144.587282436285,-6.518537615843961,-161.143948356372,41.0,12.0,0.8613559658534957,0.030688622754491017,0.2273803068869666,0.3037098724424447,-67.65153716124644,19.08804771590472,-0.310740695506221,0.12060923804124046,43,-130.54729493871665,-39.71973422248182,0.27906976744186046,-90.82756071623483,0.03218562874251497,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,13,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,366,970,366,366,0,82,204,0.2923497267759563,-10.703924065368247,-0.053763094518536496,107.0,-19.677292593784358,9.296075934631764,-160.04897698765,13.0,3.0,0.9292261597766005,0.03551912568306011,0.2102027683660337,0.3800692946720984,-80.96141092356143,66.30116358962009,-0.3997592493640281,0.3401728662833957,8,3.75833098529974,43.88619619953776,0.375,-40.127865214238,0.02185792349726776,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,13,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,366,970,971,970,1,88,462,0.2515463917525773,-32.48570107921935,-0.1287731854046399,244.0,-124.90998984250069,-12.485701079219334,-161.871664296807,28.0,9.0,0.8366840349046526,0.0288659793814433,0.21659737917727712,0.2927206371894662,-80.14126160902687,25.63944310938968,-0.3528677222844541,0.15485924807329887,35,-161.24572372134892,-58.82966117608628,0.2571428571428571,-102.41606254526269,0.03608247422680412,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,13,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,366,970,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,14,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,395,895,1292,1290,2,180,517,0.2651162790697674,-44.38234278317855,-0.20898099773395318,342.0,-269.5854870767996,-24.38234278317854,-151.083408546199,29.0,11.0,0.7253715781736793,0.02248062015503876,0.22434774418012318,0.3079499486314146,-81.09622504552564,-6.404642518288362,-0.3905615071094021,-0.02349414653945758,45,-5.4232747425849315,23.59118141386429,0.28888888888888886,-29.014456156449217,0.03488372093023256,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,14,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,395,895,395,395,0,91,205,0.2430379746835443,-66.86880234713858,-0.3411370401394766,96.0,-134.74913085509326,-46.868802347138576,-162.480211081794,6.0,2.0,0.5796113294179186,0.015189873417721518,0.16922619047619047,0.3093403846153846,-128.7351125492888,-1.7356713158871329,-0.6199253244204939,-0.05615745531975484,13,87.96752288340168,90.15186141921109,0.3076923076923077,-2.1843385358093537,0.03291139240506329,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,14,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,395,895,896,895,1,90,463,0.2748603351955307,-34.45815113204535,-0.15065514661643167,246.0,-134.83635622170635,-14.458151132045348,-146.03878116343398,23.0,9.0,0.7960432234239351,0.02569832402234637,0.22893043873607638,0.3271298014407104,-75.90321842992346,10.584522757042846,-0.36059425502807446,0.06855542814138506,32,-43.363286278142006,-3.449094838307849,0.28125,-39.914191439834156,0.035754189944134075,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,14,cross,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,395,895,1,0,1,0,0,,,,,,,,,,,,,,,,,,0,,,,,,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,15,all,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,470,947,1418,1417,1,180,517,0.2745236414961186,-31.560456849127036,-0.13225443665110315,389.0,-187.40453673461315,-11.560456849127034,-151.46252054101902,43.0,10.0,0.8251451722978868,0.030345800988002825,0.23701740390436235,0.3149156426780824,-72.03774212252722,12.37006395105631,-0.2906297559683647,0.05141705660671382,70,-113.7383312826731,-24.513727660191094,0.22857142857142856,-89.22460362248201,0.04940014114326041,638,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,15,earlier,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,470,947,470,470,0,91,225,0.28297872340425534,-15.403926521473904,-0.14930459081564904,133.0,-70.17315768335504,4.5960734785260975,-140.78045377244501,13.0,3.0,0.7991858893450375,0.027659574468085105,0.21515615302891644,0.36238496795571334,-78.66709629025596,64.82738418711402,-0.37967607208795634,0.11985455427061033,22,-131.15890538394734,79.2383411677883,0.3181818181818182,-210.3972465517356,0.04680851063829787,360,638,True,descriptive same-clock matched random,,,,,,
15,joint,baseline,1h,15,later,2023-01-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2026-09-23 04:00:00+00:00,470,947,948,947,1,90,461,0.2703273495248152,-39.57900938766661,-0.12379237492213103,256.0,-117.23137905125809,-19.579009387666606,-160.300644237652,30.0,7.0,0.837703579293965,0.03167898627243928,0.22353880544103358,0.3173175727861915,-91.30214096259428,13.294248962246,-0.3484664731999696,0.11712741779705883,48,-105.75390148625574,-72.06675920634831,0.1875,-33.68714227990742,0.050686378035902854,638,638,True,descriptive same-clock matched random,,,,,,
