symbol,first_source_utc,last_source_utc,source_gap_count,fixed_incumbent_before_analysis_start,coverage_rule
BEATUSDT,2025-11-12 12:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BELUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
BERAUSDT,2025-02-06 15:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BICOUSDT,2023-09-28 12:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BIDUSDT,2025-03-20 09:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BIGTIMEUSDT,2023-10-12 14:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BIOUSDT,2025-01-03 12:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BIRBUSDT,2026-01-29 05:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BLESSUSDT,2025-09-23 09:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BLUAIUSDT,2025-10-21 11:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BLURUSDT,2023-04-28 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BLZUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
BMTUSDT,2025-03-17 13:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BNBUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
BNTUSDT,2023-08-10 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BNXUSDT,2023-02-22 14:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BOBUSDT,2025-11-21 10:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BOMEUSDT,2024-03-16 12:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BONDUSDT,2023-10-15 14:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BRETTUSDT,2024-08-20 10:35:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BREVUSDT,2025-12-30 10:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BROCCOLI714USDT,2025-03-21 09:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BROCCOLIF3BUSDT,2025-03-21 09:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BRUSDT,2025-03-21 12:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BSBUSDT,2026-03-25 11:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BSVUSDT,2023-10-20 12:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BSWUSDT,2024-09-05 06:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BTCDOMUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
BTCUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
BTRUSDT,2025-08-27 10:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BULLAUSDT,2025-07-04 09:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
BUSDT,2025-05-22 16:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
C98USDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
CAKEUSDT,2023-11-02 12:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CARVUSDT,2025-08-07 16:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CATIUSDT,2024-09-20 11:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CCUSDT,2025-10-31 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CELOUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
CELRUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
CETUSUSDT,2024-11-06 14:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CFGUSDT,2026-03-16 13:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CFXUSDT,2023-02-20 14:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CGPTUSDT,2024-12-20 19:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CHESSUSDT,2024-08-29 07:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CHILLGUYUSDT,2024-11-27 14:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CHIPUSDT,2026-04-16 07:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CHRUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
CHZUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
CKBUSDT,2023-02-28 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CLANKERUSDT,2025-11-12 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CLOUSDT,2025-10-14 11:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
COAIUSDT,2025-09-25 07:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
COLLECTUSDT,2025-12-31 13:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
COMBOUSDT,2023-06-02 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
COMMONUSDT,2025-10-27 12:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
COMPUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
COOKIEUSDT,2025-01-07 11:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
COSUSDT,2024-09-30 13:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
COTIUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
COWUSDT,2024-11-06 13:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CROSSUSDT,2025-07-10 10:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CRVUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
CTKUSDT,2025-04-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,1,False,span metadata only; does not prove every bar was present or ready
CTSIUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
CUDISUSDT,2025-08-20 11:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CUSDT,2025-07-15 09:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CVCUSDT,2025-05-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,1,False,span metadata only; does not prove every bar was present or ready
CVXUSDT,2025-07-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,1,False,span metadata only; does not prove every bar was present or ready
CYBERUSDT,2023-08-21 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
CYSUSDT,2025-12-12 11:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DAMUSDT,2025-08-18 12:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DARUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DASHUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DEEPUSDT,2025-04-22 08:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DEFIUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DEGENUSDT,2024-11-15 11:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DEGOUSDT,2024-12-13 13:15:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DENTUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DEXEUSDT,2024-12-24 11:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DFUSDT,2024-12-30 11:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DGBUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DIAUSDT,2024-10-02 12:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DMCUSDT,2025-06-24 13:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DODOXUSDT,2023-08-08 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DOGEUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DOGSUSDT,2024-08-26 12:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DOLOUSDT,2025-05-01 03:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DOODUSDT,2025-05-09 13:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DOTUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DRIFTUSDT,2024-11-08 15:45:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DUSDT,2025-01-09 10:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
DUSKUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DYDXUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
DYMUSDT,2024-02-07 07:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
EDENUSDT,2025-09-30 11:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
EDGEUSDT,2026-03-19 14:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
EDUUSDT,2023-04-30 12:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
EGLDUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
EIGENUSDT,2024-10-01 06:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
ELSAUSDT,2026-01-22 07:25:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
ENAUSDT,2024-04-02 12:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
ENJUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
ENSOUSDT,2025-10-14 09:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
ENSUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
EPICUSDT,2025-03-13 08:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
EPTUSDT,2025-04-21 13:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
ERAUSDT,2025-07-17 15:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
ESPORTSUSDT,2025-07-29 10:00:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
ESPUSDT,2026-02-10 08:10:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
ETCUSDT,2022-11-01 00:00:00+00:00,2026-09-23 03:55:00+00:00,0,True,span metadata only; does not prove every bar was present or ready
ETHFIUSDT,2024-03-18 15:30:00+00:00,2026-09-23 03:55:00+00:00,0,False,span metadata only; does not prove every bar was present or ready
