epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,4508,0.48607,0.62718,0.92711,0.89341,0.92808,0.94283,0.86148,0.13808,3.71593,0.26991,0.0004655,0.0004655,0.0004655
95,4555.38,0.43618,0.53326,0.90452,0.86401,0.95735,0.94572,0.85354,0.1482,4.84835,0.27218,0.000449,0.000449,0.000449
96,4602.43,0.45297,0.55945,0.91362,0.89258,0.92808,0.94566,0.88827,0.12545,3.87192,0.26517,0.0004325,0.0004325,0.0004325
97,4649.6,0.45195,0.55466,0.91007,0.87747,0.95548,0.93929,0.8618,0.1324,4.70384,0.26713,0.000416,0.000416,0.000416
98,4696.91,0.48561,0.61568,0.91799,0.87467,0.95602,0.94643,0.87721,0.1267,3.47781,0.26394,0.0003995,0.0003995,0.0003995
99,4744.08,0.46737,0.59015,0.92135,0.89026,0.94461,0.93803,0.88505,0.11222,4.41109,0.2596,0.000383,0.000383,0.000383
100,4791.31,0.43905,0.59624,0.90239,0.87654,0.96233,0.94246,0.88548,0.11511,2.86365,0.26077,0.0003665,0.0003665,0.0003665
101,4838.62,0.42175,0.5578,0.89079,0.88388,0.96447,0.94476,0.90202,0.10776,4.58284,0.25801,0.00035,0.00035,0.00035
102,4886.71,0.43922,0.57399,0.89822,0.81651,0.7363,0.84072,0.69938,0.21418,3.16972,0.31552,0.0003335,0.0003335,0.0003335
103,4933.93,0.4677,0.56828,0.91952,0.86984,0.96121,0.94102,0.85059,0.14389,3.67766,0.27044,0.000317,0.000317,0.000317
104,4981.28,0.44043,0.5736,0.90589,0.88673,0.93151,0.93927,0.88658,0.11759,3.63101,0.26196,0.0003005,0.0003005,0.0003005
105,5028.72,0.43136,0.53921,0.90597,0.87808,0.93836,0.93445,0.90213,0.09713,4.73089,0.25559,0.000284,0.000284,0.000284
106,5076.74,0.46216,0.58389,0.91686,0.88864,0.95548,0.94393,0.91636,0.10233,3.66687,0.2564,0.0002675,0.0002675,0.0002675
107,5124.96,0.43976,0.60134,0.90134,0.86497,0.96523,0.94208,0.90575,0.10385,3.65065,0.25694,0.000251,0.000251,0.000251
108,5172.21,0.45914,0.56312,0.90937,0.87983,0.95281,0.94298,0.9027,0.10752,3.87088,0.25707,0.0002345,0.0002345,0.0002345
109,5219.62,0.45824,0.60622,0.90831,0.87871,0.95548,0.93073,0.88942,0.10421,5.27432,0.25687,0.000218,0.000218,0.000218
110,5266.89,0.44281,0.55893,0.90581,0.87189,0.95557,0.94064,0.90976,0.09124,4.17114,0.25471,0.0002015,0.0002015,0.0002015
111,5325.24,0.40945,0.50314,0.89162,0.88487,0.92466,0.93398,0.88268,0.11225,4.58624,0.25928,0.000185,0.000185,0.000185
112,5372.38,0.41526,0.51934,0.89262,0.85841,0.95548,0.93599,0.89671,0.11097,5.92002,0.25926,0.0001685,0.0001685,0.0001685
113,5419.57,0.41855,0.54075,0.89131,0.85833,0.96575,0.93444,0.89911,0.09925,4.35591,0.25621,0.000152,0.000152,0.000152
114,5466.87,0.40989,0.51655,0.87973,0.87086,0.94863,0.93563,0.89852,0.10159,4.75928,0.25644,0.0001355,0.0001355,0.0001355
115,5514.18,0.41699,0.53455,0.89697,0.86522,0.96734,0.93928,0.89624,0.10778,4.16179,0.25821,0.000119,0.000119,0.000119
116,5567.41,0.40403,0.51441,0.89162,0.85261,0.96575,0.9351,0.88879,0.11081,5.09622,0.25956,0.0001025,0.0001025,0.0001025
117,5619.85,0.43156,0.6177,0.8977,0.86516,0.94489,0.93418,0.88032,0.1158,4.4916,0.26097,8.6e-05,8.6e-05,8.6e-05
118,5671.73,0.4167,0.50415,0.88735,0.85622,0.96233,0.93304,0.88946,0.10911,5.47292,0.25906,6.95e-05,6.95e-05,6.95e-05
119,5726.49,0.41927,0.53856,0.89006,0.85706,0.9589,0.93412,0.89238,0.10724,5.33917,0.25829,5.3e-05,5.3e-05,5.3e-05
120,5779.44,0.43319,0.56153,0.90721,0.85339,0.96575,0.93251,0.89953,0.09698,5.24097,0.25611,3.65e-05,3.65e-05,3.65e-05
