asset,closed,wins,total_r,positive_r,negative_r,win_rate,mean_r,pf_r,score_known,arm,selection_mode,win_le_10pct,mean_lt_neg036,pf_lt_05
HIPPO,41,7,-26.224486561609922,8.937114369685455,35.161600931295375,0.17073170731707318,-0.6396216234539005,0.254172567032664,True,v8,earlier_frozen_later,False,True,True
HIVE,50,15,-4.513591878448709,31.857325863300982,36.37091774174969,0.3,-0.09027183756897418,0.8759010726510313,True,v8,earlier_frozen_later,False,False,False
HMSTR,117,34,-2.3960696914794433,77.8753660528826,80.27143574436204,0.2905982905982906,-0.020479228132302935,0.9701504069379034,True,v8,earlier_frozen_later,False,False,False
HNT,6,2,-0.9074696720722768,3.1806872568404456,4.088156928912722,0.3333333333333333,-0.15124494534537947,0.7780247461504308,True,v8,earlier_frozen_later,False,False,False
HOME,21,9,4.366692203874394,17.326918187492797,12.960225983618404,0.42857142857142855,0.20793772399401877,1.3369302517868014,True,v8,earlier_frozen_later,False,False,False
HOOK,72,19,-8.695503560038983,42.37749102868174,51.07299458872072,0.2638888888888889,-0.12077088277831921,0.8297436124499473,True,v8,earlier_frozen_later,False,False,False
HOT,64,19,-1.5042132494375753,44.34351990743764,45.847733156875215,0.296875,-0.023503332022462114,0.967191109660958,True,v8,earlier_frozen_later,False,False,False
HUMA,38,17,14.576687252965087,36.09012068991464,21.513433436949555,0.4473684210526316,0.38359703297276543,1.6775621053555063,True,v8,earlier_frozen_later,False,False,False
HYPE,54,20,27.60103099351079,58.925386730941476,31.324355737430682,0.37037037037037035,0.5111302035835331,1.881136430222865,True,v8,earlier_frozen_later,False,False,False
HYPER,15,9,21.666998771010512,27.27102611659243,5.604027345581922,0.6,1.444466584734034,4.866326381881816,True,v8,earlier_frozen_later,False,False,False
ICNT,8,1,-3.541334588296987,2.6701311475409595,6.211465735837946,0.125,-0.4426668235371234,0.4298713477779091,True,v8,earlier_frozen_later,False,True,True
ICP,135,46,23.54447692641129,108.95236918113345,85.40789225472216,0.34074074074074073,0.17440353278823176,1.2756709749514925,True,v8,earlier_frozen_later,False,False,False
ICX,150,41,-7.043817837992242,101.62180382063659,108.66562165862884,0.2733333333333333,-0.04695878558661495,0.9351789670874908,True,v8,earlier_frozen_later,False,False,False
ID,79,33,17.834349037096352,61.954429825880396,44.120080788784044,0.4177215189873418,0.22575125363413104,1.4042229460656404,True,v8,earlier_frozen_later,False,False,False
IDOL,8,2,-2.764541058698789,2.712457912457911,5.4769989711567,0.25,-0.3455676323373486,0.4952452842774701,True,v8,earlier_frozen_later,False,False,True
ILV,54,17,7.578071309046674,42.94106114820252,35.362989839155844,0.3148148148148148,0.1403346538712347,1.214293851948452,True,v8,earlier_frozen_later,False,False,False
IMX,150,49,46.33834941677639,145.00072325231523,98.66237383553883,0.32666666666666666,0.30892232944517595,1.4696658676996581,True,v8,earlier_frozen_later,False,False,False
IN,2,0,-2.0845044297159188,0.0,2.0845044297159188,0.0,-1.0422522148579594,0.0,True,v8,earlier_frozen_later,True,True,True
INIT,41,17,23.215714320465633,45.079939335326785,21.864225014861155,0.4146341463414634,0.5662369346455033,2.0618128154410167,True,v8,earlier_frozen_later,False,False,False
INJ,117,39,0.1849444412101744,71.63933876629206,71.45439432508188,0.3333333333333333,0.0015807217197450804,1.0025882864581956,True,v8,earlier_frozen_later,False,False,False
IO,63,19,-6.745042197936421,34.95301355137952,41.69805574931594,0.30158730158730157,-0.10706416187200668,0.8382408465640014,True,v8,earlier_frozen_later,False,False,False
IOST,131,41,-14.372101864987943,77.71372647660955,92.0858283415975,0.31297709923664124,-0.10971070125944996,0.8439271044869809,True,v8,earlier_frozen_later,False,False,False
IOTA,135,58,89.55412245850934,165.95368883592786,76.39956637741852,0.42962962962962964,0.6633638700630321,2.17218103066327,True,v8,earlier_frozen_later,False,False,False
IOTX,76,16,-34.10345817709913,26.2672687119792,60.37072688907833,0.21052631578947367,-0.4487297128565675,0.4350994275792166,True,v8,earlier_frozen_later,False,True,True
IP,37,12,-4.907451968293896,19.80869944850182,24.716151416795714,0.32432432432432434,-0.1326338369809161,0.8014475682100303,True,v8,earlier_frozen_later,False,False,False
JASMY,69,29,49.832226852039646,87.24864969506412,37.41642284302446,0.42028985507246375,0.7222061862614442,2.3318276592368012,True,v8,earlier_frozen_later,False,False,False
JELLYJELLY,69,14,-31.226066762910712,21.131481261926183,52.357548024836895,0.2028985507246377,-0.45255169221609726,0.40359952020484274,True,v8,earlier_frozen_later,False,True,True
JOE,77,21,-24.494600407934687,31.458733328365973,55.95333373630066,0.2727272727272727,-0.3181116936095414,0.562231617451537,True,v8,earlier_frozen_later,False,False,False
JST,22,7,5.0584576280529285,22.28002816954589,17.22157054149296,0.3181818181818182,0.22992989218422402,1.2937280090608048,True,v8,earlier_frozen_later,False,False,False
JTO,136,34,-33.422200066631966,64.52305746392662,97.94525753055858,0.25,-0.24575147107817621,0.6587665303120537,True,v8,earlier_frozen_later,False,False,False
JUP,149,55,38.14904799303959,130.98919859442233,92.84015060138276,0.3691275167785235,0.2560338791479167,1.4109110955327488,True,v8,earlier_frozen_later,False,False,False
KAIA,54,17,9.263302415605997,47.564940428955246,38.30163801334925,0.3148148148148148,0.17154263732603697,1.2418513383782037,True,v8,earlier_frozen_later,False,False,False
KAITO,64,23,2.6280302310048342,45.450112750754286,42.82208251974946,0.359375,0.041062972359450535,1.0613709113701508,True,v8,earlier_frozen_later,False,False,False
KAS,94,27,36.179658302827,97.82245005870999,61.64279175588299,0.2872340425531915,0.3848899819449681,1.5869243957364103,True,v8,earlier_frozen_later,False,False,False
KAVA,69,17,-27.503819237684322,25.261185725304014,52.765004962988336,0.2463768115942029,-0.3986060759084684,0.4787488552881461,True,v8,earlier_frozen_later,False,True,True
KDA,61,22,24.412729501383282,64.58522180813453,40.17249230675125,0.36065573770491804,0.40020868035054563,1.607697658262556,True,v8,earlier_frozen_later,False,False,False
KERNEL,23,5,-9.607992095480336,9.36557471938235,18.973566814862686,0.21739130434782608,-0.4177387867600146,0.4936117078443023,True,v8,earlier_frozen_later,False,True,True
KEY,9,4,-0.8497035333461688,4.489167768893989,5.3388713022401575,0.4444444444444444,-0.09441150370512987,0.8408458482620402,True,v8,earlier_frozen_later,False,False,False
KLAY,13,2,-7.8850948753822445,3.9706666666666637,11.855761542048908,0.15384615384615385,-0.6065457596447881,0.3349145183617159,True,v8,earlier_frozen_later,False,True,True
KMNO,56,20,18.733603444437456,51.476212688902685,32.74260924446523,0.35714285714285715,0.33452863293638313,1.572147543421701,True,v8,earlier_frozen_later,False,False,False
KNC,69,25,20.069777875293,62.42262828861358,42.35285041332058,0.36231884057971014,0.2908663460187391,1.4738707709028427,True,v8,earlier_frozen_later,False,False,False
KOMA,57,11,-23.143743265176003,20.133328332611732,43.27707159778773,0.19298245614035087,-0.406030583599579,0.4652192856237741,True,v8,earlier_frozen_later,False,True,True
KSM,136,50,53.53902234419665,142.52592498754092,88.98690264334428,0.36764705882352944,0.39366928194262246,1.6016505885004084,True,v8,earlier_frozen_later,False,False,False
LA,22,9,3.138434035844926,13.905333706933423,10.766899671088495,0.4090909090909091,0.14265609253840572,1.2914891130891017,True,v8,earlier_frozen_later,False,False,False
LAYER,68,22,-7.875568572246408,38.45724635988167,46.33281493212808,0.3235294117647059,-0.11581718488597659,0.8300217980758744,True,v8,earlier_frozen_later,False,False,False
LDO,153,44,-0.48062182317587365,113.66700144027314,114.147623263449,0.2875816993464052,-0.0031413191057246643,0.9957894714805703,True,v8,earlier_frozen_later,False,False,False
LEVER,46,17,29.547121454298697,54.46225437744808,24.91513292314939,0.3695652173913043,0.642328727267363,2.1859106489793434,True,v8,earlier_frozen_later,False,False,False
LINA,30,9,-6.7961623593125084,13.796769673533614,20.59293203284612,0.3,-0.22653874531041696,0.6699759728982498,True,v8,earlier_frozen_later,False,False,False
LINK,159,52,31.372698647410896,138.2963948752379,106.923696227827,0.3270440251572327,0.19731257010950248,1.2934120288973523,True,v8,earlier_frozen_later,False,False,False
LISTA,81,17,-34.62919848082502,26.041928739937365,60.67112722076238,0.20987654320987653,-0.4275209688990743,0.4292310021730651,True,v8,earlier_frozen_later,False,True,True
LOKA,50,13,-6.3920342299032225,29.311189910962526,35.70322414086575,0.26,-0.12784068459806444,0.8209675909188568,True,v8,earlier_frozen_later,False,False,False
LOOM,28,5,-13.17097102801928,10.848801058447467,24.019772086466748,0.17857142857142858,-0.47039182242926003,0.4516612821884315,True,v8,earlier_frozen_later,False,True,True
LPT,153,48,-7.736982635587253,99.26935883255929,107.00634146814654,0.3137254901960784,-0.05056851395808662,0.9276960362401476,True,v8,earlier_frozen_later,False,False,False
LQTY,144,47,45.85106344158774,143.99076821353233,98.1397047719446,0.3263888888888889,0.31841016278880374,1.467201970376166,True,v8,earlier_frozen_later,False,False,False
LRC,68,18,13.790153715307438,63.86771161105527,50.07755789574784,0.2647058823529412,0.20279637816628585,1.2753759227639647,True,v8,earlier_frozen_later,False,False,False
LSK,72,18,-9.491508445426222,42.69737736708394,52.18888581251016,0.25,-0.1318265061864753,0.8181316137017238,True,v8,earlier_frozen_later,False,False,False
LTC,150,37,-60.39576586352601,56.37246543594474,116.76823129947074,0.24666666666666667,-0.4026384390901734,0.4827722815409319,True,v8,earlier_frozen_later,False,True,True
LUMIA,35,12,18.046751182840975,39.3464126377711,21.29966145493013,0.34285714285714286,0.515621462366885,1.8472787805114985,True,v8,earlier_frozen_later,False,False,False
LUNA,79,28,-0.5703688128639353,49.83678529519797,50.4071541080619,0.35443037974683544,-0.007219858390682725,0.9886847646339806,True,v8,earlier_frozen_later,False,False,False
LUNA2,65,22,-1.7213078694939363,40.16634223711639,41.88765010661032,0.3384615384615385,-0.026481659530675942,0.9589065544351868,True,v8,earlier_frozen_later,False,False,False
LUNC,9,4,5.397703516642534,9.953787234670475,4.556083718027942,0.4444444444444444,0.5997448351825038,2.1847243928561695,True,v8,earlier_frozen_later,False,False,False
M,9,2,-5.163150029225209,1.8357619047619054,6.998911933987115,0.2222222222222222,-0.5736833365805788,0.2622924708978464,True,v8,earlier_frozen_later,False,True,True
MAGIC,135,43,62.730820475916104,152.70635432608714,89.97553385017103,0.31851851851851853,0.4646727442660452,1.6971986471386395,True,v8,earlier_frozen_later,False,False,False
MANA,127,33,-12.972766592433883,78.10056754197119,91.07333413440507,0.25984251968503935,-0.10214776844436128,0.8575569159103277,True,v8,earlier_frozen_later,False,False,False
MANTA,63,20,-3.429898940579315,37.4534206822318,40.88331962281112,0.31746031746031744,-0.05444284032665579,0.9161051751124049,True,v8,earlier_frozen_later,False,False,False
MASK,182,48,-53.22079281071981,78.57808361278353,131.79887642350334,0.26373626373626374,-0.2924219385204385,0.5961969156724231,True,v8,earlier_frozen_later,False,False,False
MAV,74,25,7.044157921384922,54.53189311002451,47.48773518863959,0.33783783783783783,0.09519132326195841,1.1483363629240857,True,v8,earlier_frozen_later,False,False,False
MAVIA,32,6,-15.329197542865804,9.200925003206391,24.530122546072196,0.1875,-0.4790374232145564,0.37508679322434363,True,v8,earlier_frozen_later,False,True,True
MBABYDOGE,8,1,15.59548563397406,22.569023809523795,6.973538175549733,0.125,1.9494357042467576,3.2363806207663943,True,v8,earlier_frozen_later,False,False,False
MBOX,65,21,7.677005184258326,50.8565893707372,43.17958418647887,0.3230769230769231,0.1181077720655127,1.1777924759790133,True,v8,earlier_frozen_later,False,False,False
ME,101,42,27.208269245236693,83.17434962606482,55.966080380828124,0.4158415841584158,0.2693888044082841,1.4861564193900065,True,v8,earlier_frozen_later,False,False,False
MELANIA,45,13,0.8661492749765702,31.393248378370735,30.527099103394164,0.28888888888888886,0.019247761666146005,1.028373127497079,True,v8,earlier_frozen_later,False,False,False
MEME,135,53,37.729470086755875,116.45303998266056,78.72356989590469,0.3925925925925926,0.27947755619819165,1.4792652332286904,True,v8,earlier_frozen_later,False,False,False
MEMEFI,11,3,0.19224225647280524,7.751954907161821,7.559712650689016,0.2727272727272727,0.01747656877025502,1.02542983647074,True,v8,earlier_frozen_later,False,False,False
MERL,86,27,14.126846218517478,69.0907649305646,54.963918712047125,0.313953488372093,0.16426565370369162,1.2570203608030066,True,v8,earlier_frozen_later,False,False,False
METIS,156,46,6.542524646922799,111.66837234841896,105.12584770149616,0.2948717948717949,0.04193926055719743,1.062235166611928,True,v8,earlier_frozen_later,False,False,False
MEW,159,50,2.45378866200552,110.79688705468811,108.34309839268259,0.31446540880503143,0.01543263309437434,1.0226483153833383,True,v8,earlier_frozen_later,False,False,False
MILK,36,8,-2.0973330902987875,26.537879987029054,28.635213077327844,0.2222222222222222,-0.05825925250829965,0.9267568540651311,True,v8,earlier_frozen_later,False,False,False
MINA,146,54,17.267217820556628,108.80411503958025,91.53689721902363,0.3698630136986301,0.11826861520929197,1.188636695640237,True,v8,earlier_frozen_later,False,False,False
MKR,71,25,0.831441548409104,50.486287929777,49.654846381367896,0.352112676056338,0.011710444343790196,1.0167444189037123,True,v8,earlier_frozen_later,False,False,False
MLN,25,5,-14.513840589430835,6.245160781585398,20.759001371016232,0.2,-0.5805536235772334,0.3008410987584839,True,v8,earlier_frozen_later,False,True,True
MOCA,49,15,-10.604287224804182,21.190446992279142,31.794734217083324,0.30612244897959184,-0.2164140249960037,0.6664766199207134,True,v8,earlier_frozen_later,False,False,False
MOODENG,108,37,26.478956641716227,90.49333831519556,64.01438167347932,0.3425925925925926,0.24517552446033544,1.4136407468055927,True,v8,earlier_frozen_later,False,False,False
MORPHO,120,46,54.63434427892358,129.60589673134825,74.97155245242467,0.38333333333333336,0.4552862023243632,1.7287343331137948,True,v8,earlier_frozen_later,False,False,False
MOVE,92,31,-1.6379450855091986,59.270879861502436,60.90882494701164,0.33695652173913043,-0.01780375092944781,0.9731082468438005,True,v8,earlier_frozen_later,False,False,False
MOVR,62,20,9.137141099293455,49.95883607444362,40.821694975150166,0.3225806451612903,0.14737324353699122,1.2238305172006112,True,v8,earlier_frozen_later,False,False,False
MTL,78,28,16.698352607075527,64.8694498601094,48.17109725303388,0.358974358974359,0.21408144368045548,1.3466467147169632,True,v8,earlier_frozen_later,False,False,False
MUBARAK,54,12,-25.68814487507721,14.55457615831432,40.24272103339153,0.2222222222222222,-0.4757063865755039,0.3616697823747458,True,v8,earlier_frozen_later,False,True,True
MYRO,70,22,15.398202362944431,61.39193663118098,45.99373426823655,0.3142857142857143,0.21997431947063473,1.3347891317791625,True,v8,earlier_frozen_later,False,False,False
MYX,8,6,13.99995559905563,15.917850228211641,1.9178946291560117,0.75,1.7499944498819537,8.299647950532323,True,v8,earlier_frozen_later,False,False,False
NAORIS,3,1,5.177617976513121,7.286907407407432,2.1092894308943113,0.3333333333333333,1.725872658837707,3.4546740246633094,True,v8,earlier_frozen_later,False,False,False
NEAR,166,58,10.634728012112847,113.2727899355853,102.63806192347245,0.3493975903614458,0.06406462657899305,1.1036138817590122,True,v8,earlier_frozen_later,False,False,False
NEIRO,103,33,40.47746458513734,105.7173941552199,65.23992957008255,0.32038834951456313,0.39298509305958584,1.6204400411201445,True,v8,earlier_frozen_later,False,False,False
NEIROETH,54,11,24.735792413346797,67.67076180903368,42.93496939568688,0.2037037037037037,0.4580702298767925,1.5761222789140195,True,v8,earlier_frozen_later,False,False,False
NEO,172,45,-17.231712463277994,109.11482707831813,126.34653954159612,0.2616279069767442,-0.10018437478649997,0.8636154775129008,True,v8,earlier_frozen_later,False,False,False
NEWT,10,4,-0.16432818415354578,5.648352604352728,5.812680788506274,0.4,-0.01643281841535458,0.9717293637595787,True,v8,earlier_frozen_later,False,False,False
NIL,35,7,-2.5993481011626596,24.43630136231824,27.035649463480897,0.2,-0.07426708860464741,0.9038547934765246,True,v8,earlier_frozen_later,False,False,False
NKN,60,14,37.55590937691171,83.80647786688701,46.2505684899753,0.23333333333333334,0.6259318229485284,1.8120096812442827,True,v8,earlier_frozen_later,False,False,False
NMR,156,50,8.395430926022495,113.1195383145451,104.7241073885226,0.32051282051282054,0.05381686491040061,1.0801671280412615,True,v8,earlier_frozen_later,False,False,False
NOT,124,38,4.008396013295647,84.85334428093822,80.84494826764256,0.3064516129032258,0.03232577430077135,1.0495812799585893,True,v8,earlier_frozen_later,False,False,False
NTRN,67,20,18.10984349953265,62.831262919468166,44.721419419935515,0.29850746268656714,0.2702961716348157,1.4049478691514834,True,v8,earlier_frozen_later,False,False,False
NULS,36,7,-13.254199840820995,14.892546799544093,28.146746640365087,0.19444444444444445,-0.3681722178005832,0.5291036647975073,True,v8,earlier_frozen_later,False,True,False
NXPC,19,6,1.0664950719927688,13.956786239172388,12.890291167179619,0.3157894736842105,0.056131319578566784,1.082736305810392,True,v8,earlier_frozen_later,False,False,False
OBOL,29,3,-17.68888018386382,6.151678970201191,23.84055915406501,0.10344827586206896,-0.6099613856504765,0.25803417321075206,True,v8,earlier_frozen_later,False,True,True
OG,14,5,3.9008816678042133,12.782522223521397,8.881640555717183,0.35714285714285715,0.2786344048431581,1.4392073337502027,True,v8,earlier_frozen_later,False,False,False
OGN,49,20,50.66369860504294,79.13237615057797,28.46867754553503,0.40816326530612246,1.0339530327559783,2.77962950769341,True,v8,earlier_frozen_later,False,False,False
OKB,3,1,-1.1926699226305661,0.9861999999999954,2.1788699226305615,0.3333333333333333,-0.3975566408768554,0.452619952093951,True,v8,earlier_frozen_later,False,True,True
OL,19,4,5.995643396963157,20.475679783111012,14.480036386147857,0.21052631578947367,0.31556017878753456,1.4140627300286905,True,v8,earlier_frozen_later,False,False,False
OM,75,19,-5.098225349035043,49.25429798555622,54.35252333459127,0.25333333333333335,-0.0679763379871339,0.9062007605856559,True,v8,earlier_frozen_later,False,False,False
OMG,25,8,16.448050617681922,32.62349488368818,16.17544426600626,0.32,0.6579220247072769,2.016853098263802,True,v8,earlier_frozen_later,False,False,False
OMNI,58,18,58.953186107610875,94.6084180553118,35.65523194770093,0.3103448275862069,1.0164342432346702,2.653423155235208,True,v8,earlier_frozen_later,False,False,False
ONDO,132,43,7.620850768910294,91.61127436470689,83.9904235957966,0.32575757575757575,0.057733717946290106,1.0907347581146345,True,v8,earlier_frozen_later,False,False,False
ONE,103,37,24.32123873661987,83.11224281051092,58.791004073891045,0.3592233009708738,0.23612853142349385,1.4136898003315592,True,v8,earlier_frozen_later,False,False,False
ONG,67,25,25.001092339085865,66.43985124948077,41.438758910394895,0.373134328358209,0.3731506319266547,1.6033262818789284,True,v8,earlier_frozen_later,False,False,False
ONT,127,44,17.56368445289363,99.9621321880055,82.39844773511187,0.3464566929133858,0.13829672797554038,1.213155525809855,True,v8,earlier_frozen_later,False,False,False
OP,166,50,34.831780530495536,145.79926265534155,110.96748212484601,0.30120481927710846,0.20983000319575623,1.3138917803984,True,v8,earlier_frozen_later,False,False,False
ORBS,19,4,-9.369260344526984,5.403363530034111,14.772623874561095,0.21052631578947367,-0.4931189655014202,0.3657687067589169,True,v8,earlier_frozen_later,False,True,True
ORCA,37,10,9.486451605717813,35.173962720256974,25.687511114539163,0.2702702702702703,0.25639058393831926,1.369302092500058,True,v8,earlier_frozen_later,False,False,False
ORDI,164,60,12.27207874674582,111.7835329318394,99.51145418509357,0.36585365853658536,0.07482974845576719,1.123323278181821,True,v8,earlier_frozen_later,False,False,False
OXT,70,20,-10.417087553822405,36.77441858741338,47.191506141235784,0.2857142857142857,-0.14881553648317722,0.7792592691861557,True,v8,earlier_frozen_later,False,False,False
PARTI,67,28,13.239385691523708,49.93886323956959,36.699477548045884,0.417910447761194,0.19760277151527922,1.3607513396938986,True,v8,earlier_frozen_later,False,False,False
PAXG,29,8,-0.4707534707010481,27.71255730355859,28.18331077425964,0.27586206896551724,-0.01623287830003614,0.9832967292426482,True,v8,earlier_frozen_later,False,False,False
PENDLE,82,26,3.4237605818589087,55.98589389915695,52.56213331729804,0.3170731707317073,0.041753177827547665,1.0651373977001835,True,v8,earlier_frozen_later,False,False,False
PENGU,105,40,87.31192438929776,152.78982767847546,65.4779032891777,0.38095238095238093,0.831542137040931,2.333456326536479,True,v8,earlier_frozen_later,False,False,False
PEOPLE,143,41,10.402014984825838,106.08918205311777,95.68716706829193,0.2867132867132867,0.07274136353025061,1.108708568803191,True,v8,earlier_frozen_later,False,False,False
PEPE,98,34,42.99355177843825,102.95346910776487,59.95991732932662,0.3469387755102041,0.4387097120248801,1.7170382097476633,True,v8,earlier_frozen_later,False,False,False
PERP,67,14,-5.793057263418371,42.8966207085436,48.68967797196197,0.208955223880597,-0.0864635412450503,0.8810208342976861,True,v8,earlier_frozen_later,False,False,False
PHA,42,15,5.45382960481867,31.522404804170183,26.068575199351514,0.35714285714285715,0.12985308582901595,1.209210881803557,True,v8,earlier_frozen_later,False,False,False
PHB,77,31,21.937440315627068,65.6112509003797,43.67381058475263,0.4025974025974026,0.284901822280871,1.5023019521746486,True,v8,earlier_frozen_later,False,False,False
PI,30,12,20.774744905110623,38.30543324582489,17.530688340714267,0.4,0.6924914968370207,2.18505015327106,True,v8,earlier_frozen_later,False,False,False
PIPPIN,35,11,-5.165517681876784,17.94133285831972,23.106850540196504,0.3142857142857143,-0.14758621948219383,0.7764508117239565,True,v8,earlier_frozen_later,False,False,False
PIXEL,67,21,34.037038626269634,78.77417654381128,44.73713791754165,0.31343283582089554,0.5080155018846214,1.7608228914644881,True,v8,earlier_frozen_later,False,False,False
PLAY,3,0,-2.6676129309128056,0.0,2.6676129309128056,0.0,-0.8892043103042685,0.0,True,v8,earlier_frozen_later,True,True,True
PLUME,55,14,-12.482035491243302,29.32464691313123,41.80668240437453,0.2545454545454545,-0.2269460998407873,0.7014344412572375,True,v8,earlier_frozen_later,False,False,False
PNUT,97,33,17.826386800877447,80.40776554600006,62.58137874512261,0.3402061855670103,0.1837771835142005,1.2848512953586337,True,v8,earlier_frozen_later,False,False,False
POL,126,43,17.122923925153245,102.02912232268582,84.90619839753259,0.3412698412698413,0.13589622162820036,1.2016687149857228,True,v8,earlier_frozen_later,False,False,False
POLYX,80,29,-2.441361077684004,48.68471381366554,51.126074891349546,0.3625,-0.03051701347105005,0.9522482200545952,True,v8,earlier_frozen_later,False,False,False
PONKE,53,18,-3.991314051580122,29.417386576403576,33.4087006279837,0.33962264150943394,-0.07530781229396456,0.8805307007888559,True,v8,earlier_frozen_later,False,False,False
POPCAT,144,51,14.674081159675637,105.44619991148949,90.77211875181384,0.3541666666666667,0.10190334138663637,1.161658462548363,True,v8,earlier_frozen_later,False,False,False
PORT3,12,2,-8.108786895849205,1.862397373926845,9.97118426977605,0.16666666666666666,-0.675732241320767,0.18677795169947992,True,v8,earlier_frozen_later,False,True,True
PORTAL,65,19,10.826083289422847,53.21175170051523,42.385668411092375,0.2923076923076923,0.16655512752958226,1.2554184868437666,True,v8,earlier_frozen_later,False,False,False
POWR,69,23,0.543889907494999,45.1086968193786,44.5648069118836,0.3333333333333333,0.007882462427463753,1.0122044713123164,True,v8,earlier_frozen_later,False,False,False
PROM,43,9,-6.4998519725333,29.176244358270534,35.67609633080384,0.20930232558139536,-0.15115934819844884,0.8178093277845219,True,v8,earlier_frozen_later,False,False,False
PROMPT,23,15,20.60229024104424,28.2996015716136,7.6973113305693595,0.6521739130434783,0.8957517496106192,3.6765567035366775,True,v8,earlier_frozen_later,False,False,False
PROVE,5,1,-1.2690725249680674,3.077375394321756,4.346447919289823,0.2,-0.25381450499361347,0.7080207680998916,True,v8,earlier_frozen_later,False,False,False
PUFFER,24,4,-15.601813282757254,5.258706017721842,20.860519300479094,0.16666666666666666,-0.6500755534482189,0.2520889313431937,True,v8,earlier_frozen_later,False,True,True
PUMP,9,3,-4.135115444475208,2.017900422445993,6.1530158669212005,0.3333333333333333,-0.4594572716083564,0.32795306660824436,True,v8,earlier_frozen_later,False,True,True
PUMPBTC,12,4,6.907060330242135,14.845196346330258,7.938136016088123,0.3333333333333333,0.5755883608535113,1.8701111087343025,True,v8,earlier_frozen_later,False,False,False
PUNDIX,20,7,3.7187996182939926,14.649351352728766,10.930551734434776,0.35,0.18593998091469963,1.3402206685119624,True,v8,earlier_frozen_later,False,False,False
PYTH,125,45,38.77011617249382,116.26814969493468,77.49803352244086,0.36,0.3101609293799506,1.5002722573762761,True,v8,earlier_frozen_later,False,False,False
QNT,75,17,-28.608770546961846,30.457658069021164,59.06642861598301,0.22666666666666666,-0.38145027395949127,0.515650916818416,True,v8,earlier_frozen_later,False,True,False
QTUM,121,47,23.481462489781507,97.28246779473305,73.80100530495154,0.3884297520661157,0.19406167346926864,1.3181726643526637,True,v8,earlier_frozen_later,False,False,False
QUICK,60,12,-26.93313557085667,22.525840479804053,49.45897605066072,0.2,-0.44888559284761115,0.4554449420208555,True,v8,earlier_frozen_later,False,True,True
RARE,69,17,-10.214207272624897,41.28855070333501,51.50275797595991,0.2463768115942029,-0.14803198945833185,0.8016764990062744,True,v8,earlier_frozen_later,False,False,False
RAY,64,20,15.839578809662417,57.8451361741605,42.00555736449808,0.3125,0.24749341890097526,1.3770829338655457,True,v8,earlier_frozen_later,False,False,False
RAYSOL,40,13,8.160368944042986,34.210978034688935,26.05060909064595,0.325,0.20400922360107465,1.3132506006154439,True,v8,earlier_frozen_later,False,False,False
RDNT,78,19,-15.641923610244227,45.00500183499917,60.6469254452434,0.24358974358974358,-0.2005374821826183,0.7420821666488777,True,v8,earlier_frozen_later,False,False,False
RED,29,7,-9.910013546341784,10.225906511240238,20.135920057582023,0.2413793103448276,-0.3417246050462684,0.5078440161660134,True,v8,earlier_frozen_later,False,False,False
REEF,30,11,11.01685984852108,29.143807250665873,18.126947402144793,0.36666666666666664,0.36722866161736933,1.607761450624475,True,v8,earlier_frozen_later,False,False,False
REI,56,13,-15.237886918364435,26.410806736442844,41.648693654807275,0.23214285714285715,-0.27210512354222205,0.6341328963482242,True,v8,earlier_frozen_later,False,False,False
REN,14,5,-1.2784689037020973,7.675462178461703,8.9539310821638,0.35714285714285715,-0.09131920740729267,0.8572170265807827,True,v8,earlier_frozen_later,False,False,False
RENDER,151,54,58.595879330439736,146.20065286339647,87.60477353295673,0.3576158940397351,0.38805218099628963,1.6688662839633517,True,v8,earlier_frozen_later,False,False,False
RESOLV,32,10,0.10770505207628411,18.672309100333905,18.56460404825762,0.3125,0.0033657828773838785,1.005801634755921,True,v8,earlier_frozen_later,False,False,False
REZ,80,24,14.226382817036088,64.95177297412171,50.72539015708562,0.3,0.1778297852129511,1.280458815062438,True,v8,earlier_frozen_later,False,False,False
RIF,86,19,-24.884623921833708,40.07158231980499,64.9562062416387,0.22093023255813954,-0.28935609211434543,0.6169015193211517,True,v8,earlier_frozen_later,False,False,False
RLC,57,24,23.767760072271695,56.02425867079745,32.25649859852575,0.42105263157894735,0.41697824688195956,1.7368363308148387,True,v8,earlier_frozen_later,False,False,False
RON,7,1,-4.4271448707929375,1.7770597014925409,6.204204572285478,0.14285714285714285,-0.6324492672561339,0.286428289200966,True,v8,earlier_frozen_later,False,True,True
RONIN,66,27,33.13034932692632,73.90009657608127,40.76974724915494,0.4090909090909091,0.5019749898019139,1.8126209153188468,True,v8,earlier_frozen_later,False,False,False
ROSE,72,28,4.64014395412147,48.88274080874795,44.24259685462647,0.3888888888888889,0.06444644380724264,1.1048795568978058,True,v8,earlier_frozen_later,False,False,False
RPL,53,20,2.5564909614977225,35.177123076845234,32.62063211534751,0.37735849056603776,0.04823567851882495,1.0783703685587054,True,v8,earlier_frozen_later,False,False,False
RSR,166,63,40.191912487174726,137.1313270508369,96.93941456366217,0.3795180722891566,0.24211995474201642,1.4146085745213557,True,v8,earlier_frozen_later,False,False,False
RUNE,90,27,12.729583998573101,73.92141347374479,61.19182947517169,0.3,0.1414398222063678,1.2080275113156744,True,v8,earlier_frozen_later,False,False,False
