day,symbol,return,bars,open,close,rank
2026-07-20 00:00:00+00:00,ZHIPU_USDT_SWAP,-0.20510000687332464,96,145.49,115.65,3
2026-07-20 00:00:00+00:00,MET_USDT_SWAP,0.16643646408839774,96,0.1448,0.1689,4
2026-07-20 00:00:00+00:00,BONK_USDT_SWAP,0.14485981308411233,96,2.782e-06,3.185e-06,5
2026-07-20 00:00:00+00:00,YB_USDT_SWAP,-0.13671274961597546,96,0.09114,0.07868,6
2026-07-20 00:00:00+00:00,CAP_USDT_SWAP,0.1355291576673867,96,0.01852,0.02103,7
2026-07-20 00:00:00+00:00,ZAMA_USDT_SWAP,0.12397627788760257,96,0.03541,0.0398,8
2026-07-20 00:00:00+00:00,MINIMAX_USDT_SWAP,-0.11815068493150682,96,29.2,25.75,9
2026-07-20 00:00:00+00:00,USELESS_USDT_SWAP,0.10518934081346432,96,0.05704,0.06304,10
2026-07-20 00:00:00+00:00,COAI_USDT_SWAP,0.09923664122137388,96,0.3013,0.3312,11
2026-07-20 00:00:00+00:00,OPENAI_USDT_SWAP,-0.09494247164969782,96,120.81,109.34,12
2026-07-20 00:00:00+00:00,BE_USDT_SWAP,-0.08859201167244213,96,219.32,199.89,13
2026-07-20 00:00:00+00:00,JTO_USDT_SWAP,0.08831306187202514,96,0.5673,0.6174,14
2026-07-20 00:00:00+00:00,ACT_USDT_SWAP,0.08739537173806022,96,0.008124,0.008834,15
2026-07-20 00:00:00+00:00,SAPIEN_USDT_SWAP,0.08562938951917887,96,0.07404,0.08038,16
2026-07-20 00:00:00+00:00,ANTHROPIC_USDT_SWAP,-0.08032756141776576,96,159.97,147.12,17
2026-07-20 00:00:00+00:00,PIEVERSE_USDT_SWAP,0.08019691916785776,96,0.6297,0.6802,18
2026-07-20 00:00:00+00:00,LDO_USDT_SWAP,0.07961603613777535,96,0.3542,0.3824,19
2026-07-20 00:00:00+00:00,MON_USDT_SWAP,0.07932011331444744,96,0.02118,0.02286,20
2026-07-21 00:00:00+00:00,ZHIPU_USDT_SWAP,0.3695689804396747,96,115.54,158.24,1
2026-07-21 00:00:00+00:00,NIGHT_USDT_SWAP,0.32890056367317877,96,0.018273,0.024283,2
2026-07-21 00:00:00+00:00,SMCI_USDT_SWAP,0.282544997907074,96,23.89,30.64,3
2026-07-21 00:00:00+00:00,MUU_USDT_SWAP,0.2582208376600901,96,28.89,36.35,4
2026-07-21 00:00:00+00:00,RAM_USDT_SWAP,0.2566371681415929,96,12.43,15.62,5
2026-07-21 00:00:00+00:00,ONE_USDT_SWAP,0.24329159212880125,96,0.001118,0.00139,6
2026-07-21 00:00:00+00:00,KIOXIA_USDT_SWAP,0.2368540276057871,96,331.09,409.51,7
2026-07-21 00:00:00+00:00,KORU_USDT_SWAP,0.21902173913043477,96,18.4,22.43,8
2026-07-21 00:00:00+00:00,AXTI_USDT_SWAP,0.18062666393610494,96,48.83,57.65,9
2026-07-21 00:00:00+00:00,MVLL_USDT_SWAP,0.1786026200873363,96,22.9,26.99,10
2026-07-21 00:00:00+00:00,SOXL_USDT_SWAP,0.16458743707594659,96,137.07,159.63,11
2026-07-21 00:00:00+00:00,NBIS_USDT_SWAP,0.16132608351369893,96,189.43,219.99,12
2026-07-21 00:00:00+00:00,POET_USDT_SWAP,0.1564171122994653,96,7.48,8.65,13
2026-07-21 00:00:00+00:00,BE_USDT_SWAP,0.15249723645864743,96,199.02,229.37,14
2026-07-21 00:00:00+00:00,WDC_USDT_SWAP,0.1414988700449944,96,491.17,560.67,15
2026-07-21 00:00:00+00:00,MINIMAX_USDT_SWAP,0.13038416763678695,96,25.77,29.13,16
2026-07-21 00:00:00+00:00,ONDS_USDT_SWAP,0.12690428283989652,96,6.958,7.841,17
2026-07-21 00:00:00+00:00,DRAM_USDT_SWAP,0.125539500844436,96,53.29,59.98,18
2026-07-21 00:00:00+00:00,ASTS_USDT_SWAP,0.12419996540390921,96,57.81,64.99,19
2026-07-21 00:00:00+00:00,ONDO_USDT_SWAP,0.12213527110117384,96,0.3578,0.4015,20
2026-07-22 00:00:00+00:00,RE_USDT_SWAP,0.1997270245677889,96,0.39564,0.47466,1
2026-07-22 00:00:00+00:00,ZAMA_USDT_SWAP,0.1912869303955933,96,0.03994,0.04758,2
2026-07-22 00:00:00+00:00,NES_USDT_SWAP,0.16342412451361876,96,0.2313,0.2691,3
2026-07-22 00:00:00+00:00,UB_USDT_SWAP,0.13787622926393173,96,0.10067,0.11455,4
2026-07-22 00:00:00+00:00,LAB_USDT_SWAP,0.12608695652173907,96,0.138,0.1554,5
2026-07-22 00:00:00+00:00,BRETT_USDT_SWAP,-0.11972920696324951,96,0.00517,0.004551,6
2026-07-22 00:00:00+00:00,MINIMAX_USDT_SWAP,-0.11092091749400901,96,29.21,25.97,7
2026-07-22 00:00:00+00:00,ARX_USDT_SWAP,0.10957095709570952,96,0.1515,0.1681,8
2026-07-22 00:00:00+00:00,POET_USDT_SWAP,-0.10936778957083526,96,8.668,7.72,9
2026-07-22 00:00:00+00:00,NIGHT_USDT_SWAP,-0.09018655026149969,96,0.024283,0.022093,10
2026-07-22 00:00:00+00:00,QNT_USDT_SWAP,-0.08687707641196019,96,60.2,54.97,11
2026-07-22 00:00:00+00:00,MORPHO_USDT_SWAP,-0.07570048309178734,96,2.07,1.9133,12
2026-07-22 00:00:00+00:00,COAI_USDT_SWAP,-0.07051654091700532,96,0.3446,0.3203,13
2026-07-22 00:00:00+00:00,RDW_USDT_SWAP,-0.06973616140713912,96,9.665,8.991,14
2026-07-22 00:00:00+00:00,LUNR_USDT_SWAP,-0.0696909927679159,96,15.21,14.15,15
2026-07-22 00:00:00+00:00,PROS_USDT_SWAP,0.06815511163337251,96,0.3404,0.3636,16
2026-07-22 00:00:00+00:00,SAPIEN_USDT_SWAP,0.06724427777059372,96,0.07733,0.08253,17
2026-07-22 00:00:00+00:00,AXTI_USDT_SWAP,-0.06517205422314909,96,57.54,53.79,18
2026-07-22 00:00:00+00:00,OSCR_USDT_SWAP,-0.06430868167202575,96,31.1,29.1,19
2026-07-22 00:00:00+00:00,RAY_USDT_SWAP,-0.06326272969560953,96,0.7129,0.6678,20
2026-07-23 00:00:00+00:00,BILL_USDT_SWAP,0.2622687047465808,96,0.02486,0.03138,1
2026-07-23 00:00:00+00:00,LA_USDT_SWAP,0.17464942633400105,96,0.05491,0.0645,2
2026-07-23 00:00:00+00:00,RE_USDT_SWAP,0.16523058124591827,96,0.47467,0.5531,3
2026-07-23 00:00:00+00:00,CORE_USDT_SWAP,-0.1628296358308916,96,0.02389,0.02,4
2026-07-23 00:00:00+00:00,BEAT_USDT_SWAP,0.14493687682450607,96,2.6377,3.02,5
2026-07-23 00:00:00+00:00,UB_USDT_SWAP,0.13714535137494543,96,0.11455,0.13026,6
2026-07-23 00:00:00+00:00,NOK_USDT_SWAP,-0.1200401349995438,96,10.963,9.647,7
2026-07-23 00:00:00+00:00,ZAMA_USDT_SWAP,0.11650893796004191,96,0.04755,0.05309,8
2026-07-23 00:00:00+00:00,CAP_USDT_SWAP,0.11268269684111276,96,0.02121,0.0236,9
2026-07-23 00:00:00+00:00,BASED_USDT_SWAP,-0.09944226889759111,96,0.08427,0.07589,10
2026-07-23 00:00:00+00:00,KIOXIA_USDT_SWAP,-0.09743007035273077,96,413.63,373.33,11
2026-07-23 00:00:00+00:00,ZBT_USDT_SWAP,0.09540083976174207,96,0.10241,0.11218,12
2026-07-23 00:00:00+00:00,OFC_USDT_SWAP,-0.09174311926605494,96,0.0109,0.0099,13
2026-07-23 00:00:00+00:00,O_USDT_SWAP,-0.08998646820027045,96,0.5912,0.538,14
2026-07-23 00:00:00+00:00,EIGEN_USDT_SWAP,-0.07986406117247247,96,0.2354,0.2166,15
2026-07-23 00:00:00+00:00,BSB_USDT_SWAP,-0.07911617961511042,96,0.1403,0.1292,16
2026-07-23 00:00:00+00:00,NOW_USDT_SWAP,-0.0753924607539247,96,100.01,92.47,17
2026-07-23 00:00:00+00:00,ANTHROPIC_USDT_SWAP,0.07311336164652071,96,153.05,164.24,18
2026-07-23 00:00:00+00:00,PI_USDT_SWAP,-0.06938110749185677,96,0.0921,0.08571,19
2026-07-23 00:00:00+00:00,HOME_USDT_SWAP,-0.06778058007566201,96,0.006344,0.005914,20
2026-07-24 00:00:00+00:00,KORU_USDT_SWAP,-0.18487782388197327,96,21.69,17.68,1
2026-07-24 00:00:00+00:00,RAM_USDT_SWAP,-0.17622950819672134,96,14.64,12.06,2
2026-07-24 00:00:00+00:00,SLX_USDT_SWAP,0.17178502879078694,96,0.1042,0.1221,3
2026-07-24 00:00:00+00:00,MVLL_USDT_SWAP,-0.16629044394281411,96,26.58,22.16,4
2026-07-24 00:00:00+00:00,MUU_USDT_SWAP,-0.1571703826039086,96,36.33,30.62,5
2026-07-24 00:00:00+00:00,BE_USDT_SWAP,-0.15067681509502762,96,219.41,186.35,6
2026-07-24 00:00:00+00:00,CAP_USDT_SWAP,0.1478187208809827,96,0.02361,0.0271,7
2026-07-24 00:00:00+00:00,SOXL_USDT_SWAP,-0.1426600614535649,96,159.47,136.72,8
2026-07-24 00:00:00+00:00,NBIS_USDT_SWAP,-0.1370087336244542,96,219.84,189.72,9
2026-07-24 00:00:00+00:00,STX_USDT_SWAP,-0.11990261716372486,96,0.1643,0.1446,10
2026-07-24 00:00:00+00:00,KIOXIA_USDT_SWAP,-0.11521207725575522,96,372.27,329.38,11
2026-07-24 00:00:00+00:00,AXTI_USDT_SWAP,-0.114264236045856,96,53.21,47.13,12
2026-07-24 00:00:00+00:00,BASED_USDT_SWAP,0.11203374192698035,96,0.07587,0.08437,13
2026-07-24 00:00:00+00:00,ARM_USDT_SWAP,-0.1090031163316324,96,292.01,260.18,14
2026-07-24 00:00:00+00:00,CRWV_USDT_SWAP,-0.1084754138868298,96,80.94,72.16,15
2026-07-24 00:00:00+00:00,USELESS_USDT_SWAP,-0.10844594594594603,96,0.0592,0.05278,16
2026-07-24 00:00:00+00:00,TSEM_USDT_SWAP,-0.10743295019157084,96,261.0,232.96,17
2026-07-24 00:00:00+00:00,ORDER_USDT_SWAP,0.10595021250758951,96,0.03294,0.03643,18
2026-07-24 00:00:00+00:00,COHR_USDT_SWAP,-0.10085905186127897,96,314.3,282.6,19
2026-07-24 00:00:00+00:00,HOME_USDT_SWAP,0.09707424319296454,96,0.005913,0.006487,20
2026-07-25 00:00:00+00:00,ALLO_USDT_SWAP,-0.2573997100048332,96,0.51725,0.38411,1
2026-07-25 00:00:00+00:00,CAP_USDT_SWAP,-0.22648469199557364,96,0.02711,0.02097,2
2026-07-25 00:00:00+00:00,SHIB_USDT_SWAP,0.1702941879933031,96,4.181e-06,4.893e-06,3
2026-07-25 00:00:00+00:00,LIGHT_USDT_SWAP,0.1617086193745232,96,0.1311,0.1523,4
2026-07-25 00:00:00+00:00,LQTY_USDT_SWAP,0.10532687651331707,96,0.1652,0.1826,5
2026-07-25 00:00:00+00:00,PEOPLE_USDT_SWAP,0.07838252203909546,96,0.005218,0.005627,6
2026-07-25 00:00:00+00:00,AZTEC_USDT_SWAP,0.07703927492447127,96,0.01324,0.01426,7
2026-07-25 00:00:00+00:00,AVAX_USDT_SWAP,0.07571428571428584,96,6.3,6.777,8
2026-07-25 00:00:00+00:00,WIF_USDT_SWAP,0.07499999999999996,96,0.144,0.1548,9
2026-07-25 00:00:00+00:00,BILL_USDT_SWAP,-0.07167710508002789,96,0.02874,0.02668,10
2026-07-25 00:00:00+00:00,VVV_USDT_SWAP,0.07082426879381187,96,12.411,13.29,11
2026-07-25 00:00:00+00:00,ORDER_USDT_SWAP,-0.06703296703296713,96,0.0364,0.03396,12
2026-07-25 00:00:00+00:00,IRYS_USDT_SWAP,0.06526994359387595,96,0.01241,0.01322,13
2026-07-25 00:00:00+00:00,KORU_USDT_SWAP,0.06274731486715646,96,17.69,18.8,14
2026-07-25 00:00:00+00:00,RE_USDT_SWAP,-0.062036018696728146,96,0.58192,0.54582,15
2026-07-25 00:00:00+00:00,LAB_USDT_SWAP,-0.06096059113300489,96,0.1624,0.1525,16
2026-07-25 00:00:00+00:00,ACT_USDT_SWAP,0.060953041869072466,96,0.008646,0.009173,17
2026-07-25 00:00:00+00:00,MON_USDT_SWAP,-0.058150183150183055,96,0.02184,0.02057,18
2026-07-25 00:00:00+00:00,USELESS_USDT_SWAP,0.057645057645057785,96,0.05291,0.05596,19
2026-07-25 00:00:00+00:00,STX_USDT_SWAP,-0.05601659751037347,96,0.1446,0.1365,20
2026-07-26 00:00:00+00:00,ESP_USDT_SWAP,0.46237134072984887,96,0.07481,0.1094,1
2026-07-26 00:00:00+00:00,UB_USDT_SWAP,0.2256889845237111,96,0.12083,0.1481,2
2026-07-26 00:00:00+00:00,SOON_USDT_SWAP,0.20600353148911132,96,0.1699,0.2049,3
2026-07-26 00:00:00+00:00,BOME_USDT_SWAP,0.18523460084500787,96,0.0004497,0.000533,4
2026-07-26 00:00:00+00:00,KAITO_USDT_SWAP,0.17079944455465168,96,1.0082,1.1804,5
2026-07-26 00:00:00+00:00,LA_USDT_SWAP,0.17013728212247403,96,0.06483,0.07586,6
2026-07-26 00:00:00+00:00,ALLO_USDT_SWAP,-0.1438833940655908,96,0.3842,0.32892,7
2026-07-26 00:00:00+00:00,PUMP_USDT_SWAP,0.13258426966292136,96,0.00178,0.002016,8
2026-07-26 00:00:00+00:00,PIEVERSE_USDT_SWAP,0.12369690368756792,96,0.6427,0.7222,9
2026-07-26 00:00:00+00:00,RE_USDT_SWAP,-0.1175285303438296,96,0.54591,0.48175,10
2026-07-26 00:00:00+00:00,ARX_USDT_SWAP,-0.1058495821727019,96,0.1795,0.1605,11
2026-07-26 00:00:00+00:00,MERL_USDT_SWAP,0.10502019619157532,96,0.01733,0.01915,12
2026-07-26 00:00:00+00:00,PEOPLE_USDT_SWAP,0.10305614783226713,96,0.005628,0.006208,13
2026-07-26 00:00:00+00:00,AAVE_USDT_SWAP,0.10287081339712922,96,91.96,101.42,14
2026-07-26 00:00:00+00:00,MET_USDT_SWAP,0.1006172839506172,96,0.162,0.1783,15
2026-07-26 00:00:00+00:00,PEPE_USDT_SWAP,0.08649635036496361,96,2.74e-06,2.977e-06,16
2026-07-26 00:00:00+00:00,LQTY_USDT_SWAP,0.0864805692391899,96,0.1827,0.1985,17
2026-07-26 00:00:00+00:00,SHIB_USDT_SWAP,0.08563253627631306,96,4.893e-06,5.312e-06,18
2026-07-26 00:00:00+00:00,USELESS_USDT_SWAP,0.07791279485346658,96,0.05596,0.06032,19
2026-07-26 00:00:00+00:00,CAP_USDT_SWAP,0.07677634716261328,96,0.02097,0.02258,20
2026-07-27 00:00:00+00:00,ESP_USDT_SWAP,-0.26042047531992685,96,0.1094,0.08091,1
2026-07-27 00:00:00+00:00,BEAT_USDT_SWAP,-0.25164866401364416,96,3.518,2.6327,2
2026-07-27 00:00:00+00:00,LA_USDT_SWAP,-0.19214549288350025,96,0.07588,0.0613,3
2026-07-27 00:00:00+00:00,UB_USDT_SWAP,-0.19029926366277106,96,0.14803,0.11986,4
2026-07-27 00:00:00+00:00,KORU_USDT_SWAP,-0.17210682492581608,96,20.22,16.74,5
2026-07-27 00:00:00+00:00,KIOXIA_USDT_SWAP,-0.16652421652421645,96,351.0,292.55,6
2026-07-27 00:00:00+00:00,SOON_USDT_SWAP,0.15609756097560967,96,0.205,0.237,7
2026-07-27 00:00:00+00:00,SOXL_USDT_SWAP,-0.15432306759215575,96,148.39,125.49,8
2026-07-27 00:00:00+00:00,RAM_USDT_SWAP,-0.15137956748695003,96,13.41,11.38,9
2026-07-27 00:00:00+00:00,LIGHT_USDT_SWAP,-0.14809782608695643,96,0.1472,0.1254,10
2026-07-27 00:00:00+00:00,MINIMAX_USDT_SWAP,0.14060606060606062,96,24.75,28.23,11
2026-07-27 00:00:00+00:00,OPN_USDT_SWAP,-0.1389668262089453,96,0.06059,0.05217,12
2026-07-27 00:00:00+00:00,RESOLV_USDT_SWAP,-0.13749338974087777,96,0.01891,0.01631,13
2026-07-27 00:00:00+00:00,MUU_USDT_SWAP,-0.1365136513651365,96,33.33,28.78,14
2026-07-27 00:00:00+00:00,RAVE_USDT_SWAP,-0.12940026075619304,96,0.3068,0.2671,15
2026-07-27 00:00:00+00:00,MOVE_USDT_SWAP,-0.12854251012145756,96,0.00988,0.00861,16
2026-07-27 00:00:00+00:00,RIVER_USDT_SWAP,-0.12651757188498403,96,3.13,2.734,17
2026-07-27 00:00:00+00:00,SLX_USDT_SWAP,-0.12259835315645007,96,0.1093,0.0959,18
2026-07-27 00:00:00+00:00,BARD_USDT_SWAP,-0.11940298507462677,96,0.1273,0.1121,19
2026-07-27 00:00:00+00:00,MVLL_USDT_SWAP,-0.11794439764111198,96,23.74,20.94,20
