signal_i,signal_bar_open,symbol,asset,timeframe,source,box_entry_i,bars_after_v9,trade_key,entry_i,entry_time,entry_price,initial_stop,initial_risk,initial_risk_frac,exit_i,exit_time,exit_price,exit_reason,gross_return,net_return,gross_r,net_r,censored,mfe_r,arm,status,baseline_risk_frac,net_r_on_baseline_risk,signal_close,period,month,matched,reason,control_signal_i,control_parent_i,control_signal_bar_open,control_net_r,control_net_return,control_baseline_risk_frac,control_net_r_on_baseline_risk,control_exit_time,vol_bin,fold,net_bp,gross_bp
3838,2025-04-26 13:15:00+00:00,MUBARAKUSDT,MUBARAK,15m,chart,3787.0,51.0,binance_um:MUBARAKUSDT:15m:box_any:3838,3839,2025-04-26 13:30:00+00:00,0.03555,0.03441,0.0011399999999999,0.032067510548523,3840,2025-04-26 13:45:00+00:00,0.03441,initial_stop,-0.032067510548523,-0.034067510548523,-1.0000000000000002,-1.062368421052632,False,0.0,baseline,closed,0.032067510548523,-1.062368421052632,2025-04-26 13:30:00+00:00,earlier,2025-04,True,matched,2432.0,2381.0,2025-04-11 21:45:00+00:00,-1.0564814814814814,-0.0374098360655736,0.0354098360655736,-1.0564814814814814,2025-04-11 23:00:00+00:00,2.0,earlier,-340.67510548523,-320.67510548523
4009,2025-04-28 08:00:00+00:00,MUBARAKUSDT,MUBARAK,15m,htf,3998.0,11.0,binance_um:MUBARAKUSDT:15m:box_any:4009,4010,2025-04-28 08:15:00+00:00,0.03697,0.03543,0.0015399999999999,0.0416553962672437,4035,2025-04-28 14:30:00+00:00,0.03543,initial_stop,-0.0416553962672436,-0.0436553962672436,-0.9999999999999996,-1.0480129870129868,False,0.4935064935064915,baseline,closed,0.0416553962672437,-1.0480129870129868,2025-04-28 08:15:00+00:00,earlier,2025-04,True,matched,2619.0,2608.0,2025-04-13 20:30:00+00:00,-1.0343999999999995,-0.0601395348837208,0.0581395348837208,-1.0343999999999995,2025-04-14 15:15:00+00:00,3.0,earlier,-436.553962672436,-416.553962672436
7395,2025-06-02 14:30:00+00:00,MUBARAKUSDT,MUBARAK,15m,chart,7395.0,0.0,binance_um:MUBARAKUSDT:15m:box_any:7395,7396,2025-06-02 14:45:00+00:00,0.03981,0.03848,0.0013299999999999,0.033408691283597,7500,2025-06-03 16:45:00+00:00,0.04263,trailing_stop,0.0708364732479276,0.0688364732479276,2.120300751879702,2.0604360902255667,False,5.270676691729333,baseline,closed,0.033408691283597,2.0604360902255667,2025-06-02 14:45:00+00:00,earlier,2025-06,True,matched,9232.0,9232.0,2025-06-21 17:45:00+00:00,-1.0680652173913052,-0.0313835835196421,0.029383583519642,-1.0680652173913052,2025-06-21 21:00:00+00:00,2.0,earlier,688.3647324792761,708.3647324792761
8061,2025-06-09 13:00:00+00:00,MUBARAKUSDT,MUBARAK,15m,htf,8048.0,13.0,binance_um:MUBARAKUSDT:15m:box_any:8061,8062,2025-06-09 13:15:00+00:00,0.03956,0.03882,0.0007399999999999,0.018705763397371,8127,2025-06-10 05:30:00+00:00,0.04185,trailing_stop,0.05788675429727,0.05588675429727,3.0945945945946107,2.9876756756756913,False,6.540540540540567,baseline,closed,0.018705763397371,2.9876756756756913,2025-06-09 13:15:00+00:00,earlier,2025-06,True,matched,7363.0,7350.0,2025-06-02 06:30:00+00:00,-1.0800204081632656,-0.0269936240754909,0.0249936240754909,-1.0800204081632656,2025-06-02 09:00:00+00:00,1.0,earlier,558.8675429727,578.8675429727
8769,2025-06-16 22:00:00+00:00,MUBARAKUSDT,MUBARAK,15m,htf,8688.0,81.0,binance_um:MUBARAKUSDT:15m:box_any:8769,8770,2025-06-16 22:15:00+00:00,0.03665,0.03614,0.0005099999999999,0.0139154160982263,8771,2025-06-16 22:30:00+00:00,0.03614,initial_stop,-0.0139154160982263,-0.0159154160982263,-0.999999999999997,-1.1437254901960765,False,0.5882352941176406,baseline,closed,0.0139154160982263,-1.1437254901960765,2025-06-16 22:15:00+00:00,earlier,2025-06,True,matched,9844.0,9763.0,2025-06-28 02:45:00+00:00,0.1409777777777966,0.0019062500000002,0.0135216346153843,0.1409777777777966,2025-06-28 08:45:00+00:00,1.0,earlier,-159.154160982263,-139.154160982263
9961,2025-06-29 08:00:00+00:00,MUBARAKUSDT,MUBARAK,15m,htf,9819.0,142.0,binance_um:MUBARAKUSDT:15m:box_any:9961,9962,2025-06-29 08:15:00+00:00,0.03796,0.03709,0.0008699999999999,0.0229188619599577,10076,2025-06-30 12:45:00+00:00,0.03709,initial_stop,-0.0229188619599577,-0.0249188619599577,-1.0,-1.0872643678160925,False,1.586206896551731,baseline,closed,0.0229188619599577,-1.0872643678160925,2025-06-29 08:15:00+00:00,earlier,2025-06,True,matched,7437.0,7295.0,2025-06-03 01:00:00+00:00,-0.9630697674418602,-0.0652597928860873,0.0677622692480864,-0.9630697674418602,2025-06-04 11:45:00+00:00,2.0,earlier,-249.188619599577,-229.18861959957695
11536,2025-07-15 17:45:00+00:00,MUBARAKUSDT,MUBARAK,15m,chart,11517.0,19.0,binance_um:MUBARAKUSDT:15m:box_any:11536,11537,2025-07-15 18:00:00+00:00,0.04714,0.04532,0.0018199999999999,0.0386084005091216,11571,2025-07-16 02:30:00+00:00,0.04532,initial_stop,-0.0386084005091216,-0.0406084005091216,-0.9999999999999988,-1.051802197802197,False,0.302197802197804,baseline,closed,0.0386084005091216,-1.051802197802197,2025-07-15 18:00:00+00:00,earlier,2025-07,True,matched,11703.0,11684.0,2025-07-17 11:30:00+00:00,-1.0777213114754105,-0.0277329677283273,0.0257329677283273,-1.0777213114754105,2025-07-17 13:45:00+00:00,2.0,earlier,-406.084005091216,-386.084005091216
13725,2025-08-07 13:00:00+00:00,MUBARAKUSDT,MUBARAK,15m,htf,13717.0,8.0,binance_um:MUBARAKUSDT:15m:box_any:13725,13726,2025-08-07 13:15:00+00:00,0.035,0.03439,0.0006099999999999,0.0174285714285714,13740,2025-08-07 16:45:00+00:00,0.03439,initial_stop,-0.0174285714285714,-0.0194285714285714,-1.0000000000000029,-1.1147540983606588,False,0.4426229508196715,baseline,closed,0.0174285714285714,-1.1147540983606588,2025-08-07 13:15:00+00:00,earlier,2025-08,True,matched,13835.0,13827.0,2025-08-08 16:30:00+00:00,4.46981249999999,0.082535487593768,0.018465089440277,4.46981249999999,2025-08-09 22:45:00+00:00,1.0,earlier,-194.285714285714,-174.28571428571402
20307,2025-10-15 02:30:00+00:00,MUBARAKUSDT,MUBARAK,15m,chart,20307.0,0.0,binance_um:MUBARAKUSDT:15m:box_any:20307,20308,2025-10-15 02:45:00+00:00,0.02839,0.02735,0.0010399999999999,0.0366326171187036,20341,2025-10-15 11:00:00+00:00,0.02735,initial_stop,-0.0366326171187035,-0.0386326171187035,-0.9999999999999988,-1.054596153846153,False,0.2500000000000008,baseline,closed,0.0366326171187036,-1.054596153846153,2025-10-15 02:45:00+00:00,later,2025-10,True,matched,20954.0,20954.0,2025-10-21 20:15:00+00:00,-1.0946538461538444,-0.0231296221048353,0.0211296221048354,-1.0946538461538444,2025-10-21 22:15:00+00:00,2.0,later,-386.326171187035,-366.32617118703496
20819,2025-10-20 10:30:00+00:00,MUBARAKUSDT,MUBARAK,15m,chart,20793.0,26.0,binance_um:MUBARAKUSDT:15m:box_any:20819,20820,2025-10-20 10:45:00+00:00,0.0256,0.02504,0.0005599999999999,0.0218749999999999,20841,2025-10-20 16:00:00+00:00,0.02504,initial_stop,-0.0218749999999998,-0.0238749999999998,-0.9999999999999974,-1.0914285714285692,False,0.2857142857142875,baseline,closed,0.0218749999999999,-1.0914285714285692,2025-10-20 10:45:00+00:00,later,2025-10,True,matched,21239.0,21213.0,2025-10-24 19:30:00+00:00,-1.1279473684210564,-0.0176314273961331,0.015631427396133,-1.1279473684210564,2025-10-26 01:45:00+00:00,1.0,later,-238.749999999998,-218.749999999998
30416,2026-01-28 09:45:00+00:00,MUBARAKUSDT,MUBARAK,15m,chart,30414.0,2.0,binance_um:MUBARAKUSDT:15m:box_any:30416,30417,2026-01-28 10:00:00+00:00,0.01873,0.01815,0.0005799999999999,0.0309663641217296,30434,2026-01-28 14:15:00+00:00,0.01815,initial_stop,-0.0309663641217297,-0.0329663641217297,-1.0000000000000004,-1.0645862068965524,False,0.0517241379310326,baseline,closed,0.0309663641217296,-1.0645862068965524,2026-01-28 10:00:00+00:00,later,2026-01,True,matched,30629.0,30627.0,2026-01-30 15:00:00+00:00,-1.051577464788733,-0.0407766247951938,0.0387766247951938,-1.051577464788733,2026-01-31 08:15:00+00:00,1.0,later,-329.663641217297,-309.66364121729697
31721,2026-02-11 00:00:00+00:00,MUBARAKUSDT,MUBARAK,15m,htf,31660.0,61.0,binance_um:MUBARAKUSDT:15m:box_any:31721,31722,2026-02-11 00:15:00+00:00,0.01411,0.0138,0.0003099999999999,0.021970233876683,31733,2026-02-11 03:00:00+00:00,0.0138,initial_stop,-0.021970233876683,-0.023970233876683,-1.0000000000000009,-1.0910322580645175,False,0.4193548387096801,baseline,closed,0.021970233876683,-1.0910322580645175,2026-02-11 00:15:00+00:00,later,2026-02,True,matched,33201.0,33140.0,2026-02-26 10:00:00+00:00,-0.5328333333333309,-0.0091736011477761,0.0172166427546627,-0.5328333333333309,2026-02-26 10:30:00+00:00,1.0,later,-239.70233876683,-219.70233876683
34285,2026-03-09 17:00:00+00:00,MUBARAKUSDT,MUBARAK,15m,htf,34280.0,5.0,binance_um:MUBARAKUSDT:15m:box_any:34285,34286,2026-03-09 17:15:00+00:00,0.01473,0.01443,0.0002999999999999,0.0203665987780039,34367,2026-03-10 13:30:00+00:00,0.01443,initial_stop,-0.0203665987780039,-0.0223665987780039,-1.0000000000000002,-1.098200000000001,False,1.0000000000000058,baseline,closed,0.0203665987780039,-1.098200000000001,2026-03-09 17:15:00+00:00,later,2026-03,True,matched,34059.0,34054.0,2026-03-07 08:30:00+00:00,-1.0736097560975602,-0.0291703114645459,0.0271703114645459,-1.0736097560975602,2026-03-07 12:00:00+00:00,2.0,later,-223.665987780039,-203.66598778003905
34597,2026-03-12 23:00:00+00:00,MUBARAKUSDT,MUBARAK,15m,htf,34534.0,63.0,binance_um:MUBARAKUSDT:15m:box_any:34597,34598,2026-03-12 23:15:00+00:00,0.0157,0.0154,0.0002999999999999,0.0191082802547769,34623,2026-03-13 05:30:00+00:00,0.0154,initial_stop,-0.0191082802547769,-0.0211082802547769,-1.0,-1.1046666666666674,False,1.500000000000017,baseline,closed,0.0191082802547769,-1.1046666666666674,2026-03-12 23:15:00+00:00,later,2026-03,True,matched,33760.0,33697.0,2026-03-04 05:45:00+00:00,-1.0653749999999995,-0.0325927342256212,0.0305927342256212,-1.0653749999999995,2026-03-04 14:45:00+00:00,2.0,later,-211.082802547769,-191.082802547769
879,2025-04-23 04:00:00+00:00,MUBARAKUSDT,MUBARAK,1h,chart,852.0,27.0,binance_um:MUBARAKUSDT:1h:box_any:879,880,2025-04-23 05:00:00+00:00,0.03533,0.03092,0.0044099999999999,0.1248230965185394,1030,2025-04-29 11:00:00+00:00,0.03194,opposite_v6_next_open,-0.0959524483441833,-0.0979524483441833,-0.7687074829931975,-0.7847301587301589,False,1.7460317460317467,baseline,closed,0.1248230965185394,-0.7847301587301589,2025-04-23 05:00:00+00:00,earlier,2025-04,True,matched,473.0,446.0,2025-04-06 06:00:00+00:00,-1.0288652482269507,-0.0712874692874692,0.0692874692874691,-1.0288652482269507,2025-04-07 06:00:00+00:00,3.0,earlier,-979.524483441833,-959.524483441833
8649,2026-03-12 22:00:00+00:00,MUBARAKUSDT,MUBARAK,1h,chart,8603.0,46.0,binance_um:MUBARAKUSDT:1h:box_any:8649,8650,2026-03-12 23:00:00+00:00,0.01558,0.015,0.0005799999999999,0.0372272143774068,8751,2026-03-17 04:00:00+00:00,0.015,initial_stop,-0.0372272143774068,-0.0392272143774068,-0.9999999999999992,-1.0537241379310338,False,1.4655172413793132,baseline,closed,0.0372272143774068,-1.0537241379310338,2026-03-12 23:00:00+00:00,later,2026-03,True,matched,8535.0,8489.0,2026-03-08 04:00:00+00:00,2.4852692307692346,0.0934446854663775,0.0375994215473607,2.4852692307692346,2026-03-15 13:00:00+00:00,2.0,later,-392.272143774068,-372.272143774068
4002,2024-10-06 01:30:00+00:00,NEARUSDT,NEAR,15m,chart,3991.0,11.0,binance_um:NEARUSDT:15m:box_any:4002,4003,2024-10-06 01:45:00+00:00,4.798,4.735,0.0629999999999997,0.0131304710295956,4014,2024-10-06 04:30:00+00:00,4.735,initial_stop,-0.0131304710295956,-0.0151304710295956,-1.0000000000000022,-1.1523174603174633,False,0.1904761904761844,baseline,closed,0.0131304710295956,-1.1523174603174633,2024-10-06 01:45:00+00:00,earlier,2024-10,True,matched,3822.0,3811.0,2024-10-04 04:30:00+00:00,0.6615999999999842,0.0105799573560765,0.0159914712153518,0.6615999999999842,2024-10-05 02:45:00+00:00,1.0,earlier,-151.304710295956,-131.304710295956
6923,2024-11-05 11:45:00+00:00,NEARUSDT,NEAR,15m,chart,6908.0,15.0,binance_um:NEARUSDT:15m:box_any:6923,6924,2024-11-05 12:00:00+00:00,3.74,3.691,0.0489999999999999,0.0131016042780748,6953,2024-11-05 19:15:00+00:00,3.806,trailing_stop,0.0176470588235293,0.0156470588235293,1.3469387755102014,1.194285714285711,False,3.979591836734696,baseline,closed,0.0131016042780748,1.194285714285711,2024-11-05 12:00:00+00:00,earlier,2024-11,True,matched,9266.0,9251.0,2024-11-29 21:30:00+00:00,-1.1476808510638317,-0.015542717187725,0.013542717187725,-1.1476808510638317,2024-11-30 00:30:00+00:00,1.0,earlier,156.47058823529298,176.470588235293
7220,2024-11-08 14:00:00+00:00,NEARUSDT,NEAR,15m,htf,7215.0,5.0,binance_um:NEARUSDT:15m:box_any:7220,7221,2024-11-08 14:15:00+00:00,4.35,4.2700000000000005,0.0799999999999991,0.0183908045977009,7223,2024-11-08 14:45:00+00:00,4.2700000000000005,initial_stop,-0.0183908045977009,-0.0203908045977009,-0.999999999999998,-1.1087499999999992,False,0.5625000000000049,baseline,closed,0.0183908045977009,-1.1087499999999992,2024-11-08 14:15:00+00:00,earlier,2024-11,True,matched,9250.0,9245.0,2024-11-29 17:30:00+00:00,-0.0558235294117646,-0.0008316050825178,0.0148970351978969,-0.0558235294117646,2024-11-30 01:30:00+00:00,1.0,earlier,-203.908045977009,-183.90804597700895
14432,2025-01-22 17:00:00+00:00,NEARUSDT,NEAR,15m,chart,14432.0,0.0,binance_um:NEARUSDT:15m:box_any:14432,14433,2025-01-22 17:15:00+00:00,5.235,5.091,0.1440000000000001,0.0275071633237822,14456,2025-01-22 23:00:00+00:00,5.091,initial_stop,-0.0275071633237822,-0.0295071633237822,-0.9999999999999988,-1.072708333333332,False,0.270833333333331,baseline,closed,0.0275071633237822,-1.072708333333332,2025-01-22 17:15:00+00:00,earlier,2025-01,True,matched,15322.0,15322.0,2025-01-31 23:30:00+00:00,-1.1372835820895533,-0.0165683844313981,0.0145683844313981,-1.1372835820895533,2025-02-01 08:45:00+00:00,1.0,earlier,-295.07163323782197,-275.071633237822
16106,2025-02-09 03:30:00+00:00,NEARUSDT,NEAR,15m,chart,16087.0,19.0,binance_um:NEARUSDT:15m:box_any:16106,16107,2025-02-09 03:45:00+00:00,3.364,3.29,0.0739999999999998,0.0219976218787157,16142,2025-02-09 12:30:00+00:00,3.29,initial_stop,-0.0219976218787157,-0.0239976218787157,-1.0000000000000009,-1.09091891891892,False,1.486486486486494,baseline,closed,0.0219976218787157,-1.09091891891892,2025-02-09 03:45:00+00:00,earlier,2025-02,True,matched,16480.0,16461.0,2025-02-13 01:00:00+00:00,-1.1012835820895504,-0.0217465369879161,0.0197465369879162,-1.1012835820895504,2025-02-13 06:30:00+00:00,1.0,earlier,-239.97621878715705,-219.976218787157
17217,2025-02-20 17:15:00+00:00,NEARUSDT,NEAR,15m,chart,17190.0,27.0,binance_um:NEARUSDT:15m:box_any:17217,17218,2025-02-20 17:30:00+00:00,3.378,3.307,0.0710000000000001,0.0210183540556542,17306,2025-02-21 15:30:00+00:00,3.506,trailing_stop,0.0378922439313202,0.0358922439313202,1.8028169014084456,1.707661971830981,False,3.5774647887323856,baseline,closed,0.0210183540556542,1.707661971830981,2025-02-20 17:30:00+00:00,earlier,2025-02,True,matched,15407.0,15380.0,2025-02-01 20:45:00+00:00,-1.1305454545454567,-0.0173203342618384,0.0153203342618384,-1.1305454545454567,2025-02-01 23:00:00+00:00,1.0,earlier,358.922439313202,378.922439313202
19425,2025-03-15 17:15:00+00:00,NEARUSDT,NEAR,15m,chart,19424.0,1.0,binance_um:NEARUSDT:15m:box_any:19425,19426,2025-03-15 17:30:00+00:00,2.671,2.629,0.0419999999999998,0.0157244477723698,19434,2025-03-15 19:30:00+00:00,2.629,initial_stop,-0.0157244477723698,-0.0177244477723698,-0.9999999999999988,-1.1271904761904756,False,0.0952380952380957,baseline,closed,0.0157244477723698,-1.1271904761904756,2025-03-15 17:30:00+00:00,earlier,2025-03,True,matched,19406.0,19405.0,2025-03-15 12:30:00+00:00,-1.1884285714285752,-0.0126141015921152,0.0106141015921152,-1.1884285714285752,2025-03-16 01:30:00+00:00,1.0,earlier,-177.244477723698,-157.244477723698
22724,2025-04-19 02:00:00+00:00,NEARUSDT,NEAR,15m,htf,22591.0,133.0,binance_um:NEARUSDT:15m:box_any:22724,22725,2025-04-19 02:15:00+00:00,2.082,2.057,0.0249999999999999,0.0120076849183477,22844,2025-04-20 08:00:00+00:00,2.166,trailing_stop,0.0403458213256484,0.0383458213256484,3.360000000000015,3.1934400000000145,False,4.960000000000022,baseline,closed,0.0120076849183477,3.1934400000000145,2025-04-19 02:15:00+00:00,earlier,2025-04,True,matched,22743.0,22610.0,2025-04-19 06:45:00+00:00,4.21266666666673,0.0363509108341324,0.0086289549376796,4.21266666666673,2025-04-20 08:00:00+00:00,0.0,earlier,383.458213256484,403.458213256484
24438,2025-05-06 22:30:00+00:00,NEARUSDT,NEAR,15m,chart,24438.0,0.0,binance_um:NEARUSDT:15m:box_any:24438,24439,2025-05-06 22:45:00+00:00,2.315,2.224,0.0909999999999997,0.0393088552915765,24458,2025-05-07 03:30:00+00:00,2.298,opposite_v6_next_open,-0.0073434125269977,-0.0093434125269977,-0.1868131868131856,-0.2376923076923066,False,0.74725274725275,baseline,closed,0.0393088552915765,-0.2376923076923066,2025-05-06 22:45:00+00:00,earlier,2025-05,True,matched,26458.0,26458.0,2025-05-27 23:30:00+00:00,-0.1400000000000033,-0.001644128113879,0.0117437722419928,-0.1400000000000033,2025-05-28 14:00:00+00:00,1.0,earlier,-93.434125269977,-73.434125269977
26388,2025-05-27 06:00:00+00:00,NEARUSDT,NEAR,15m,chart,26377.0,11.0,binance_um:NEARUSDT:15m:box_any:26388,26389,2025-05-27 06:15:00+00:00,2.837,2.76,0.0769999999999999,0.027141346492774,26518,2025-05-28 14:30:00+00:00,2.833,opposite_v6_next_open,-0.0014099400775466,-0.0034099400775466,-0.0519480519480514,-0.1256363636363631,False,1.1428571428571388,baseline,closed,0.027141346492774,-0.1256363636363631,2025-05-27 06:15:00+00:00,earlier,2025-05,True,matched,24398.0,24387.0,2025-05-06 12:30:00+00:00,-1.1464516129032238,-0.0156563876651982,0.0136563876651982,-1.1464516129032238,2025-05-06 21:15:00+00:00,1.0,earlier,-34.099400775466,-14.099400775466
27697,2025-06-09 21:15:00+00:00,NEARUSDT,NEAR,15m,chart,27678.0,19.0,binance_um:NEARUSDT:15m:box_any:27697,27698,2025-06-09 21:30:00+00:00,2.534,2.46,0.0739999999999998,0.0292028413575374,27876,2025-06-11 18:00:00+00:00,2.63,trailing_stop,0.0378847671665352,0.0358847671665352,1.2972972972973031,1.2288108108108164,False,2.6486486486486567,baseline,closed,0.0292028413575374,1.2288108108108164,2025-06-09 21:30:00+00:00,earlier,2025-06,True,matched,29709.0,29690.0,2025-06-30 20:15:00+00:00,-1.1083999999999978,-0.0204501845018449,0.018450184501845,-1.1083999999999978,2025-07-01 04:15:00+00:00,1.0,earlier,358.847671665352,378.847671665352
45116,2025-12-08 08:00:00+00:00,NEARUSDT,NEAR,15m,htf,45108.0,8.0,binance_um:NEARUSDT:15m:box_any:45116,45117,2025-12-08 08:15:00+00:00,1.771,1.745,0.0259999999999998,0.0146809712027102,45146,2025-12-08 15:30:00+00:00,1.745,initial_stop,-0.0146809712027101,-0.0166809712027101,-0.9999999999999964,-1.136230769230767,False,1.0000000000000084,baseline,closed,0.0146809712027102,-1.136230769230767,2025-12-08 08:15:00+00:00,later,2025-12,True,matched,46580.0,46572.0,2025-12-23 14:00:00+00:00,-1.1858750000000016,-0.0127599193006052,0.0107599193006052,-1.1858750000000016,2025-12-23 14:45:00+00:00,1.0,later,-166.80971202710103,-146.809712027101
53875,2026-03-09 13:45:00+00:00,NEARUSDT,NEAR,15m,chart,53834.0,41.0,binance_um:NEARUSDT:15m:box_any:53875,53876,2026-03-09 14:00:00+00:00,1.262,1.234,0.028,0.0221870047543581,53887,2026-03-09 16:45:00+00:00,1.234,initial_stop,-0.0221870047543581,-0.0241870047543582,-1.0000000000000009,-1.090142857142858,False,0.2142857142857142,baseline,closed,0.0221870047543581,-1.090142857142858,2026-03-09 14:00:00+00:00,later,2026-03,True,matched,53832.0,53791.0,2026-03-09 03:00:00+00:00,-0.5451428571428568,-0.0241518987341772,0.0443037974683544,-0.5451428571428568,2026-03-10 00:30:00+00:00,1.0,later,-241.870047543582,-221.870047543581
6139,2025-03-22 07:00:00+00:00,NEARUSDT,NEAR,1h,chart,6072.0,67.0,binance_um:NEARUSDT:1h:box_any:6139,6140,2025-03-22 08:00:00+00:00,2.756,2.699,0.0569999999999999,0.0206821480406385,6280,2025-03-28 04:00:00+00:00,2.926,trailing_stop,0.0616835994194486,0.0596835994194486,2.9824561403508896,2.8857543859649244,False,5.859649122807025,baseline,closed,0.0206821480406385,2.8857543859649244,2025-03-22 08:00:00+00:00,earlier,2025-03,True,matched,5994.0,5927.0,2025-03-16 06:00:00+00:00,-1.080242424242426,-0.0269244712990938,0.0249244712990937,-1.080242424242426,2025-03-16 11:00:00+00:00,2.0,earlier,596.835994194486,616.835994194486
6806,2025-04-19 02:00:00+00:00,NEARUSDT,NEAR,1h,chart,6806.0,0.0,binance_um:NEARUSDT:1h:box_any:6806,6807,2025-04-19 03:00:00+00:00,2.085,2.032,0.0529999999999999,0.0254196642685851,6875,2025-04-21 23:00:00+00:00,2.211,trailing_stop,0.0604316546762588,0.0584316546762588,2.3773584905660363,2.298679245283018,False,4.716981132075477,baseline,closed,0.0254196642685851,2.298679245283018,2025-04-19 03:00:00+00:00,earlier,2025-04,True,matched,6814.0,6814.0,2025-04-19 10:00:00+00:00,2.9677297297297267,0.0523633762517881,0.0176442536957558,2.9677297297297267,2025-04-21 23:00:00+00:00,1.0,earlier,584.316546762588,604.316546762588
12868,2025-12-27 16:00:00+00:00,NEARUSDT,NEAR,1h,chart,12834.0,34.0,binance_um:NEARUSDT:1h:box_any:12868,12869,2025-12-27 17:00:00+00:00,1.552,1.519,0.0329999999999999,0.021262886597938,12912,2025-12-29 12:00:00+00:00,1.519,initial_stop,-0.021262886597938,-0.023262886597938,-0.999999999999999,-1.0940606060606055,False,1.909090909090912,baseline,closed,0.021262886597938,-1.0940606060606055,2025-12-27 17:00:00+00:00,later,2025-12,True,matched,12788.0,12754.0,2025-12-24 08:00:00+00:00,2.7660526315789378,0.0727404844290655,0.0262975778546713,2.7660526315789378,2025-12-28 19:00:00+00:00,2.0,later,-232.62886597938,-212.62886597938
12411,2025-01-01 15:45:00+00:00,ONEUSDT,ONE,15m,chart,12398.0,13.0,binance_um:ONEUSDT:15m:box_any:12411,12412,2025-01-01 16:00:00+00:00,0.02711,0.0263796,0.0007303999999999,0.0269420877904831,12533,2025-01-02 22:15:00+00:00,0.0283772999999999,trailing_stop,0.0467465879749169,0.0447465879749169,1.7350766703176337,1.660843373493975,False,3.737677984665941,baseline,closed,0.0269420877904831,1.660843373493975,2025-01-01 16:00:00+00:00,earlier,2025-01,True,matched,12574.0,12561.0,2025-01-03 08:30:00+00:00,7.40204342273308,0.1027624113475176,0.0138829787234042,7.40204342273308,2025-01-04 09:30:00+00:00,1.0,earlier,447.465879749169,467.465879749169
16067,2025-02-08 17:45:00+00:00,ONEUSDT,ONE,15m,chart,16062.0,5.0,binance_um:ONEUSDT:15m:box_any:16067,16068,2025-02-08 18:00:00+00:00,0.01414,0.013824,0.000316,0.0223479490806223,16147,2025-02-09 13:45:00+00:00,0.0145373999999999,trailing_stop,0.0281046676096179,0.0261046676096179,1.257594936708852,1.1681012658227763,False,2.9430379746835422,baseline,closed,0.0223479490806223,1.1681012658227763,2025-02-08 18:00:00+00:00,earlier,2025-02,True,matched,17378.0,17373.0,2025-02-22 09:30:00+00:00,1.9578373015873016,0.0243641975308641,0.0124444444444444,1.9578373015873016,2025-02-23 06:00:00+00:00,1.0,earlier,261.046676096179,281.046676096179
18648,2025-03-07 15:00:00+00:00,ONEUSDT,ONE,15m,chart,18647.0,1.0,binance_um:ONEUSDT:15m:box_any:18648,18649,2025-03-07 15:15:00+00:00,0.0136,0.0132699,0.0003300999999999,0.0242720588235294,18653,2025-03-07 16:15:00+00:00,0.0132699,initial_stop,-0.0242720588235294,-0.0262720588235294,-1.0000000000000022,-1.082399272947594,False,0.0,baseline,closed,0.0242720588235294,-1.082399272947594,2025-03-07 15:15:00+00:00,earlier,2025-03,True,matched,18315.0,18314.0,2025-03-04 03:45:00+00:00,-1.0571173980842057,-0.0370156006240249,0.0350156006240249,-1.0571173980842057,2025-03-04 16:15:00+00:00,2.0,earlier,-262.720588235294,-242.720588235294
19293,2025-03-14 08:15:00+00:00,ONEUSDT,ONE,15m,chart,19276.0,17.0,binance_um:ONEUSDT:15m:box_any:19293,19294,2025-03-14 08:30:00+00:00,0.01113,0.0109474999999999,0.0001825,0.0163971248876909,19355,2025-03-14 23:45:00+00:00,0.0112050999999999,trailing_stop,0.0067475292003593,0.0047475292003593,0.4115068493150664,0.2895342465753406,False,2.4109589041095907,baseline,closed,0.0163971248876909,0.2895342465753406,2025-03-14 08:30:00+00:00,earlier,2025-03,True,matched,20481.0,20464.0,2025-03-26 17:15:00+00:00,-1.1026640159045729,-0.0214810224632068,0.0194810224632068,-1.1026640159045729,2025-03-26 19:00:00+00:00,1.0,earlier,47.475292003593,67.475292003593
22590,2025-04-17 16:30:00+00:00,ONEUSDT,ONE,15m,chart,22589.0,1.0,binance_um:ONEUSDT:15m:box_any:22590,22591,2025-04-17 16:45:00+00:00,0.01036,0.0101966,0.0001633999999999,0.0157722007722007,22681,2025-04-18 15:15:00+00:00,0.0108428,trailing_stop,0.0466023166023166,0.0446023166023166,2.954712362301115,2.827906976744199,False,5.140758873929033,baseline,closed,0.0157722007722007,2.827906976744199,2025-04-17 16:45:00+00:00,earlier,2025-04,True,matched,22351.0,22350.0,2025-04-15 04:45:00+00:00,-1.1415834996673346,-0.0161259398496241,0.0141259398496241,-1.1415834996673346,2025-04-15 14:15:00+00:00,1.0,earlier,446.023166023166,466.023166023166
29501,2025-06-28 16:15:00+00:00,ONEUSDT,ONE,15m,chart,29501.0,0.0,binance_um:ONEUSDT:15m:box_any:29501,29502,2025-06-28 16:30:00+00:00,0.00969,0.0095014,0.0001886,0.0194633642930857,29646,2025-06-30 04:30:00+00:00,0.0102239,trailing_stop,0.0550980392156861,0.0530980392156861,2.8308589607635044,2.728101802757142,False,4.718981972428407,baseline,closed,0.0194633642930857,2.728101802757142,2025-06-28 16:30:00+00:00,earlier,2025-06,True,matched,29498.0,29498.0,2025-06-28 15:30:00+00:00,4.0166101694914,0.0247887029288702,0.0061715481171549,4.0166101694914,2025-06-29 02:00:00+00:00,0.0,earlier,530.9803921568611,550.9803921568611
